Player,Nation,Pos,Squad,Age,Born,MP,Min,Min/MP,Min%,90s,Starts,Min/Start,MatchesCompleted,Subs,Min/Sub,unusedSub,PointsPerMatch,onGoalScored,onGoalAgainst,+/-,+/-/90,On-Off,onPitchxG,onPitchxGA,xG+/-,xG+/-/90,xGOn-Off
Joren Dom,BEL,"MF,DF",OH Leuven,33,1989,21,"1,437",68,53.2,16.0,14,87,10,7,31,8,1.11,20,31,-11,-0.69,-0.55,19.3,26.5,-7.3,-0.45,-0.18
Arnaud Dony,BEL,DF,Union SG,19,2004,0,,,,,0,,0,0,,2,,,,,,,,,,,
Djovkar Doudaev,BEL,DF,RWD Molenbeek,19,2003,5,205,41,7.6,2.3,1,90,1,4,29,10,1.17,1,10,-9,-3.95,-2.98,2.0,7.3,-5.3,-2.34,-1.38
Mahamadou Doumbia,MLI,MF,Antwerp,19,2004,9,365,41,13.5,4.1,4,73,0,5,15,1,1.54,7,2,+5,+1.23,+0.35,7.8,3.7,+4.2,+1.03,+0.43
Souleyman Doumbia,CIV,DF,Standard Liège,26,1996,8,559,70,20.7,6.2,7,79,3,1,4,0,0.91,8,9,-1,-0.16,+0.13,5.6,8.4,-2.8,-0.45,-0.09
Vetle Dragsnes,NOR,"DF,MF",Charleroi,29,1994,23,"1,754",76,65.0,19.5,20,83,15,3,30,1,1.31,19,35,-16,-0.82,-0.25,20.5,29.9,-9.4,-0.48,-0.12
Denis Drăguș,ROU,FW,Standard Liège,24,1999,6,312,52,11.6,3.5,4,63,0,2,30,0,0.50,2,3,-1,-0.29,-0.02,2.9,5.3,-2.4,-0.69,-0.35
Anders Dreyer,DEN,"FW,MF",Anderlecht,25,1998,28,"2,240",80,83.0,24.9,26,86,16,2,8,0,1.89,52,24,+28,+1.13,+1.13,41.1,30.0,+11.1,+0.45,+0.44
Olivier Dumont,BEL,MF,Sint-Truiden,21,2002,12,77,6,2.9,0.9,0,,0,12,6,15,1.76,1,2,-1,-1.17,-0.83,0.5,1.0,-0.5,-0.55,-0.36
Maxime Dupé,FRA,GK,Anderlecht,30,1993,7,630,90,23.3,7.0,7,90,7,0,,13,2.00,9,7,+2,+0.29,-0.84,8.1,9.8,-1.7,-0.24,-0.79
Pierre Dwomoh,BEL,MF,RWD Molenbeek,19,2004,28,"2,279",81,84.4,25.3,27,83,15,1,26,0,0.77,29,50,-21,-0.83,+2.38,28.4,49.6,-21.2,-0.84,+1.47
Aron Dønnum,NOR,"DF,FW",Standard Liège,25,1998,5,428,86,15.9,4.8,5,86,3,0,,0,0.40,2,4,-2,-0.42,-0.18,3.8,8.2,-4.4,-0.93,-0.65
Malcolm Ebiowei,ENG,"FW,MF",RWD Molenbeek,19,2003,4,146,37,5.4,1.6,1,90,1,3,19,3,0.40,1,6,-5,-3.08,-1.99,0.8,4.4,-3.6,-2.24,-1.24
Dennis Eckert,GER,FW,Union SG,26,1997,23,"1,138",49,42.1,12.6,14,73,1,9,13,3,2.06,18,13,+5,+0.40,-1.16,21.0,9.8,+11.1,+0.88,-0.28
Malamine Efekele,FRA,"FW,MF",Cercle Brugge,19,2004,7,184,26,6.8,2.0,1,60,0,6,21,2,1.30,4,4,0,0.00,-0.36,2.7,4.7,-2.1,-1.00,-1.49
Chidera Ejuke,NGA,"FW,DF",Antwerp,25,1998,21,"1,324",63,49.0,14.7,14,82,3,7,24,4,1.38,25,13,+12,+0.82,-0.23,24.1,14.0,+10.1,+0.69,+0.06
Jurgen Ekkelenkamp,NED,MF,Antwerp,23,2000,29,"2,112",73,78.2,23.5,27,77,6,2,19,0,1.41,40,17,+23,+0.98,+0.21,36.5,23.1,+13.3,+0.57,-0.40
Renaud Emond,BEL,FW,Standard Liège,31,1991,3,99,33,3.7,1.1,1,53,0,2,23,3,0.33,0,2,-2,-1.82,-1.61,1.2,3.4,-2.2,-1.98,-1.65
Renaud Emond,BEL,FW,Eupen,31,1991,7,431,62,16.0,4.8,5,79,1,2,19,0,0.83,2,7,-5,-1.04,+0.11,2.9,7.7,-4.8,-1.01,-0.06
Nunzio Engwanda,BEL,DF,Anderlecht,15,2007,0,,,,,0,,0,0,,1,,,,,,,,,,,
Matthieu Epolo,BEL,GK,Standard Liège,19,2004,0,,,,,0,,0,0,,14,0.25,,,,,,,,,,
Romaric Etonde,FRA,MF,Cercle Brugge,18,2005,2,8,4,0.3,0.1,0,,0,2,4,8,0.00,0,0,0,0.00,-0.33,0.9,0.3,+0.6,+6.32,+5.95
Alieu Fadera,GAM,"FW,DF",Genk,21,2001,16,965,60,35.7,10.7,12,74,1,4,19,0,1.31,23,5,+18,+1.68,+1.58,25.9,9.6,+16.3,+1.52,+1.02
Noah Fadiga,SEN,"DF,FW",Gent,23,1999,15,414,28,15.3,4.6,3,77,0,12,15,10,1.53,4,10,-6,-1.30,-2.13,6.1,9.7,-3.6,-0.77,-1.19
Matias Fernandez-Pardo,BEL,"FW,MF",Gent,18,2005,5,186,37,6.9,2.1,2,78,1,3,10,4,2.00,7,6,+1,+0.48,-0.02,3.7,3.1,+0.7,+0.32,+0.09
Fabio Ferraro,BEL,MF,RWD Molenbeek,20,2002,1,15,15,0.6,0.2,0,,0,1,15,0,0.00,0,0,0,0.00,+1.21,0.0,0.4,-0.4,-2.32,-1.26
Oleksandr Filin,RUS,DF,Eupen,27,1996,12,871,73,32.3,9.7,9,89,8,3,23,13,0.72,3,18,-15,-1.55,-0.62,9.8,14.3,-4.4,-0.46,+0.73
Matteo Filorizzo,BEL,"FW,MF",Eupen,17,2006,3,35,12,1.3,0.4,0,,0,3,12,0,1.00,0,2,-2,-5.14,-4.06,1.0,1.3,-0.3,-0.74,+0.21
Seydou Fini,ITA,"DF,FW",Standard Liège,17,2006,4,45,11,1.7,0.5,0,,0,4,11,1,0.56,2,0,+2,+4.00,+4.34,1.1,0.4,+0.7,+1.35,+1.77
Alfreð Finnbogason,ISL,FW,Eupen,34,1989,27,"1,123",42,41.6,12.5,11,75,3,16,19,0,0.74,13,21,-8,-0.64,+0.84,14.6,23.5,-8.9,-0.71,+0.41
Mathias Fixelles,BEL,MF,Westerlo,26,1996,11,572,52,21.2,6.4,5,79,0,6,30,4,0.73,5,16,-11,-1.73,-1.69,6.9,14.2,-7.4,-1.16,-1.11
Alexis Flips,FRA,"FW,MF",Anderlecht,23,2000,12,381,32,14.1,4.2,5,67,0,7,7,6,2.08,4,5,-1,-0.24,-1.36,5.2,5.9,-0.7,-0.18,-0.64
Malick Fofana,BEL,"DF,MF",Gent,18,2005,19,"1,146",60,42.4,12.7,12,83,6,7,22,1,1.84,22,13,+9,+0.71,+0.36,26.1,15.4,+10.7,+0.85,+1.06
Núrio Fortuna,ANG,"DF,MF",Gent,28,1995,10,394,39,14.6,4.4,4,61,2,6,25,3,2.00,7,7,0,0.00,-0.59,7.9,6.9,+1.0,+0.22,-0.01
Marlon Fossey,USA,DF,Standard Liège,24,1998,24,"1,623",68,60.1,18.0,21,73,8,3,28,0,1.00,17,20,-3,-0.17,+0.25,19.6,22.7,-3.1,-0.17,+0.54
Iver Fossum,NOR,"MF,FW",Kortrijk,27,1996,4,170,43,6.3,1.9,2,66,0,2,20,2,0.17,0,4,-4,-2.12,-1.01,0.6,1.2,-0.6,-0.32,+0.71
Daam Foulon,BEL,"DF,MF",Mechelen,24,1999,29,"2,536",87,93.9,28.2,29,87,21,0,,0,1.56,36,31,+5,+0.18,+0.18,38.2,39.5,-1.3,-0.05,-0.74
Guillaume François,BEL,DF,Union SG,33,1990,5,68,14,2.5,0.8,1,61,0,4,2,11,3.00,5,2,+3,+3.97,+2.98,3.6,0.7,+3.0,+3.95,+2.98
Matija Frigan,CRO,FW,Westerlo,20,2003,23,"1,004",44,37.2,11.2,12,68,1,11,18,0,0.63,13,19,-6,-0.54,-0.22,13.1,20.3,-7.1,-0.64,-0.57
Haruya Fujii,JPN,DF,Kortrijk,22,2000,5,450,90,16.7,5.0,5,90,5,0,,0,1.40,5,4,+1,+0.20,+1.64,3.8,7.6,-3.9,-0.77,+0.25
Joel Fujita,JPN,MF,Sint-Truiden,21,2002,20,893,45,33.1,9.9,10,75,2,10,15,5,1.64,11,21,-10,-1.01,-0.96,12.0,19.2,-7.2,-0.72,-0.78
Matías Galarza,ARG,MF,Genk,21,2002,22,"1,295",59,48.0,14.4,15,82,11,7,9,5,1.42,24,18,+6,+0.42,-0.48,28.2,20.0,+8.2,+0.57,-0.56
Hugo Gambor,CTA,"MF,DF",Gent,20,2002,0,,,,,0,,0,0,,4,3.00,,,,,,,,,,
Omri Gandelman,ISR,MF,Gent,23,2000,22,787,36,29.1,8.7,7,78,4,15,16,4,1.70,16,14,+2,+0.23,-0.38,13.1,14.1,-1.1,-0.12,-0.50
Munashe Garan'anga,ZIM,DF,Mechelen,22,2001,6,437,73,16.2,4.9,5,82,2,1,28,0,1.81,9,4,+5,+1.03,+1.03,7.0,5.6,+1.4,+0.29,+0.35
Federico Gattoni,ARG,DF,Anderlecht,24,1999,4,101,25,3.7,1.1,1,90,1,3,4,4,1.90,1,0,+1,+0.89,-0.04,1.6,1.4,+0.3,+0.24,-0.13
Yann Gboho,FRA,"MF,FW",Cercle Brugge,22,2001,20,"1,383",69,51.2,15.4,16,78,5,4,32,0,1.55,16,13,+3,+0.20,-0.28,25.0,14.0,+11.0,+0.71,+0.67
Théo Gécé,BEL,MF,RWD Molenbeek,22,2001,7,128,18,4.7,1.4,1,64,0,6,11,3,0.57,0,7,-7,-4.92,-3.91,1.0,5.2,-4.2,-2.95,-1.98
Pieter Gerkens,BEL,"MF,FW",Gent,27,1995,23,912,40,33.8,10.1,10,69,4,13,17,7,1.81,14,19,-5,-0.49,-1.50,14.5,19.0,-4.5,-0.44,-1.02
Brahim Ghalidi,BEL,MF,Standard Liège,18,2005,0,,,,,0,,0,0,,3,0.00,,,,,,,,,,
Jo Gilis,BEL,MF,OH Leuven,23,2000,0,,,,,0,,0,0,,1,,,,,,,,,,,
Nick Gillekens,BEL,GK,Westerlo,28,1995,4,360,90,13.3,4.0,4,90,4,0,,26,0.13,4,10,-6,-1.50,-1.27,3.1,6.8,-3.7,-0.93,-0.74
Bruno Godeau,BEL,DF,Sint-Truiden,31,1992,28,"2,479",89,91.8,27.5,28,89,25,0,,0,1.32,33,43,-10,-0.36,+0.04,34.4,40.6,-6.2,-0.23,-0.25
Tiago Gomes,,GK,Union SG,20,2002,0,,,,,0,,0,0,,1,,,,,,,,,,,
Jan Gorenc,SVN,DF,Eupen,24,1999,0,,,,,0,,0,0,,2,,,,,,,,,,,
Fernand Gouré,CIV,"FW,MF",Westerlo,21,2002,4,30,8,1.1,0.3,0,,0,4,8,0,0.00,1,1,0,0.00,+0.40,1.3,1.1,+0.2,+0.57,+0.86
Makhtar Gueye,SEN,FW,RWD Molenbeek,25,1997,27,"2,180",81,80.7,24.2,24,86,17,3,38,0,0.81,26,52,-26,-1.07,+0.66,27.5,49.7,-22.2,-0.92,+0.79
Parfait Guiagon,CIV,"FW,MF",Charleroi,22,2001,23,"1,367",59,50.6,15.2,17,71,2,6,27,1,1.38,14,24,-10,-0.66,+0.15,15.1,19.8,-4.7,-0.31,+0.26
Muhammed Gümüskaya,TUR,MF,Westerlo,22,2001,3,79,26,2.9,0.9,1,65,0,2,7,1,0.33,0,2,-2,-2.28,-1.94,1.7,1.2,+0.5,+0.61,+0.92
Pape Habib Guèye,SEN,FW,Kortrijk,23,1999,1,8,8,0.3,0.1,0,,0,1,8,1,0.00,0,0,0,0.00,+1.17,0.1,0.0,+0.1,+0.72,+1.70
Anouar Ait El Hadj,BEL,"MF,FW",Genk,21,2002,9,282,31,10.4,3.1,3,72,0,6,11,15,1.63,6,0,+6,+1.91,+1.39,5.2,3.1,+2.1,+0.67,-0.21
Bakary Haidara,CIV,DF,Westerlo,18,2005,5,350,70,13.0,3.9,4,85,1,1,10,2,1.17,5,8,-3,-0.77,-0.43,3.8,6.3,-2.5,-0.64,-0.42
Geoffry Hairemans,BEL,"FW,MF",Mechelen,31,1991,30,"2,081",69,77.1,23.1,24,80,7,6,26,0,1.53,27,25,+2,+0.09,-0.35,32.0,30.1,+1.9,+0.08,+0.37
Daiki Hashioka,JPN,"DF,MF",Sint-Truiden,24,1999,18,"1,499",83,55.5,16.7,17,86,10,1,45,1,1.28,19,22,-3,-0.18,+0.42,19.2,21.9,-2.7,-0.16,+0.10
Dogucan Haspolat,TUR,MF,Westerlo,23,2000,18,469,26,17.4,5.2,4,74,1,14,12,4,1.08,7,13,-6,-1.15,-0.91,8.5,9.9,-1.4,-0.27,+0.01
Ibe Hautekiet,BEL,DF,Standard Liège,21,2002,2,58,29,2.1,0.6,0,,0,2,29,3,0.33,1,3,-2,-3.10,-2.90,2.0,2.9,-0.9,-1.45,-1.08
Isaac Hayden,ENG,MF,Standard Liège,28,1995,10,669,67,24.8,7.4,9,74,2,1,3,1,1.80,8,10,-2,-0.27,0.00,7.9,10.8,-2.9,-0.39,0.00
Thorgan Hazard,BEL,"FW,MF",Anderlecht,30,1993,19,"1,374",72,50.9,15.3,15,83,5,4,33,0,2.05,35,15,+20,+1.31,+0.77,25.8,14.9,+10.9,+0.71,+0.70
David Henen,TOG,"MF,DF",Kortrijk,27,1996,6,265,44,9.8,2.9,4,60,0,2,14,1,0.67,2,5,-3,-1.02,+0.16,1.6,5.0,-3.4,-1.15,-0.19
Laurent Henkinet,BEL,GK,Standard Liège,30,1992,1,90,90,3.3,1.0,1,90,1,0,,16,0.00,0,6,-6,-6.00,-5.93,0.1,4.0,-3.9,-3.89,-3.63
Jonathan Heris,BEL,DF,RWD Molenbeek,32,1990,11,871,79,32.3,9.7,10,85,7,1,21,1,1.18,11,15,-4,-0.41,+1.16,12.3,18.0,-5.8,-0.60,+0.70
