Player,Nation,Pos,Squad,Age,Born,MP,Min,Min/MP,Min%,90s,Starts,Min/Start,MatchesCompleted,Subs,Min/Sub,unusedSub,PointsPerMatch,onGoalScored,onGoalAgainst,+/-,+/-/90,On-Off,onPitchxG,onPitchxGA,xG+/-,xG+/-/90,xGOn-Off
Przemysław Frankowski,POL,DF,Lens,28,1995,2,163,82,77.6,1.8,2,82,1,0,,0,0.50,2,1,+1,+0.55,+4.38,1.0,3.3,-2.3,-1.27,+0.81
Robbie Fraser,SCO,MF,Rangers,20,2003,0,,,,,0,,0,0,,4,,,,,,,,,,,
Nicolás Freire,ARG,DF,Olympiacos,29,1994,1,90,90,16.7,1.0,1,90,1,0,,0,2.00,2,3,-1,-1.00,-0.60,2.3,1.6,+0.7,+0.72,+0.93
Iván Fresneda,ESP,MF,Sporting CP,18,2004,4,122,31,13.6,1.4,1,66,0,3,19,3,1.75,1,3,-2,-1.48,-2.29,1.5,2.5,-1.1,-0.78,-1.61
Jérémy Frick,SUI,GK,Servette FC,30,1993,6,540,90,100.0,6.0,6,90,6,0,,0,0.83,4,13,-9,-1.50,,6.1,9.3,-3.2,-0.53,
Jeremie Frimpong,NED,"DF,MF",Leverkusen,22,2000,10,640,64,54.7,7.1,6,84,1,4,35,3,2.10,12,8,+4,+0.56,-1.81,15.3,7.4,+7.9,+1.11,+0.34
Roei Fuchs,ISR,GK,Maccabi Haifa,24,1998,0,,,,,0,,0,0,,4,,,,,,,,,,,
Angelo Fulgini,FRA,MF,Lens,26,1996,2,59,30,28.1,0.7,0,,0,2,30,0,0.50,0,2,-2,-3.05,-3.65,0.5,1.4,-0.9,-2.90,-1.68
Mohammed Fuseini,GHA,"DF,MF",Sturm Graz,21,2002,2,15,8,2.8,0.2,0,,0,2,8,4,0.00,0,0,0,0.00,+0.86,0.0,0.6,-0.6,-3.35,-2.78
Anton Gaaei,DEN,DF,Ajax,20,2002,5,355,71,65.7,3.9,4,82,3,1,29,1,0.80,6,11,-5,-1.27,-2.24,5.7,7.8,-2.1,-0.53,-0.96
Matteo Gabbia,ITA,DF,Villarreal,23,1999,6,495,83,68.8,5.5,5,90,5,1,45,0,2.17,7,7,0,0.00,0.00,7.6,7.4,+0.3,+0.05,+0.72
Matteo Gabbia,ITA,DF,Milan,23,1999,6,495,83,91.7,5.5,6,83,5,0,,0,1.50,12,8,+4,+0.73,+0.73,10.3,6.3,+3.9,+0.71,-0.90
Mijat Gaćinović,SRB,MF,AEK Athens,28,1995,4,282,71,52.2,3.1,4,71,0,0,,0,1.00,3,5,-2,-0.64,+0.76,4.4,5.9,-1.5,-0.49,+0.77
Cody Gakpo,NED,FW,Liverpool,24,1999,8,637,80,70.8,7.1,7,87,6,1,25,1,1.88,18,9,+9,+1.27,-1.47,15.0,9.2,+5.8,+0.82,-1.20
Konstantinos Galanopoulos,GRE,MF,AEK Athens,25,1997,3,34,11,6.3,0.4,0,,0,3,11,2,0.00,0,1,-1,-2.65,-1.76,1.0,2.2,-1.2,-3.21,-2.52
Gauthier Gallon,FRA,GK,Rennes,30,1993,1,90,90,12.5,1.0,1,90,1,0,,7,3.00,3,1,+2,+2.00,+1.57,2.1,1.6,+0.5,+0.53,+0.30
Silvère Ganvoula M'Boussy,CGO,FW,Young Boys,27,1996,2,60,30,33.3,0.7,0,,0,2,30,0,0.50,1,0,+1,+1.50,+3.75,1.2,1.7,-0.5,-0.81,+1.58
Munashe Garan'anga,ZIM,DF,Sheriff Tiraspol,22,2001,6,399,67,73.9,4.4,4,90,4,2,20,0,0.90,3,16,-13,-2.93,-3.57,2.6,10.3,-7.7,-1.73,-0.54
Germán García,ESP,GK,Betis,19,2004,0,,,,,0,,0,0,,4,,,,,,,,,,,
Levi Garcia,TRI,FW,AEK Athens,25,1997,3,211,70,39.1,2.3,3,70,0,0,,0,1.00,3,6,-3,-1.28,-0.46,2.0,4.5,-2.6,-1.10,-0.41
Jusuf Gazibegović,BIH,DF,Sturm Graz,23,2000,6,534,89,98.9,5.9,6,89,4,0,,0,0.67,4,9,-5,-0.84,-0.84,5.6,9.4,-3.8,-0.64,-0.13
Yann Gboho,FRA,MF,Toulouse,22,2001,2,164,82,22.8,1.8,2,82,0,0,,0,0.50,1,1,0,0.00,+0.32,2.4,3.9,-1.4,-0.77,0.00
Lutsharel Geertruida,NED,DF,Feyenoord,23,2000,1,120,120,57.1,1.3,1,120,1,0,,0,1.00,1,1,0,0.00,0.00,0.8,1.2,-0.5,-0.47,-0.72
Gelabert,ESP,"MF,FW",Toulouse,22,2000,6,197,33,27.4,2.2,2,63,0,4,18,2,1.83,2,4,-2,-0.91,-0.91,2.0,3.8,-1.9,-0.85,-0.10
Denis Genreau,AUS,"FW,MF",Toulouse,24,1999,4,63,16,8.8,0.7,0,,0,4,16,1,1.75,1,1,0,0.00,+0.27,1.3,1.0,+0.3,+0.45,+1.34
Rami Gershon,ISR,DF,Maccabi Haifa,34,1988,3,270,90,50.0,3.0,3,90,3,0,,3,1.33,2,4,-2,-0.67,+0.67,2.2,3.8,-1.6,-0.53,+0.36
Niklas Geyrhofer,AUT,DF,Sturm Graz,23,2000,0,,,,,0,,0,0,,3,,,,,,,,,,,
Samuel Gigot,FRA,DF,Marseille,29,1993,8,640,80,49.6,7.1,7,91,6,1,1,2,1.75,14,14,0,0.00,-0.69,10.9,10.5,+0.4,+0.06,-0.36
Billy Gilmour,SCO,MF,Brighton,22,2001,8,595,74,82.6,6.6,6,81,0,2,54,0,2.00,10,7,+3,+0.45,+1.17,10.3,7.3,+3.1,+0.47,+0.11
Santiago Giménez,MEX,FW,Feyenoord,22,2001,2,105,53,50.0,1.2,1,77,0,1,28,0,1.00,1,2,-1,-0.86,-1.71,0.7,1.2,-0.5,-0.43,-0.73
Panagiotis Ginis,GRE,GK,AEK Athens,24,1999,0,,,,,0,,0,0,,2,,,,,,,,,,,
Matthias Ginter,GER,DF,Freiburg,29,1994,9,755,84,81.2,8.4,8,90,8,1,35,0,2.00,20,12,+8,+0.95,+1.47,13.8,10.4,+3.4,+0.43,-0.58
Olivier Giroud,FRA,FW,Milan,36,1986,5,440,88,81.5,4.9,5,88,4,0,,1,1.80,10,6,+4,+0.82,+0.82,8.4,3.6,+4.9,+0.99,+1.10
Adam Gnezda Čerin,SVN,MF,Panathinaikos,24,1999,6,358,60,66.3,4.0,5,67,1,1,22,0,0.67,6,7,-1,-0.25,+0.74,6.3,4.4,+2.0,+0.49,+1.17
Giorgi Gocholeishvili,GEO,DF,Shakhtar,22,2001,1,14,14,7.8,0.2,0,,0,1,14,1,1.00,1,1,0,0.00,+1.08,0.3,0.2,0.0,+0.13,+0.30
Mika Godts,BEL,"FW,MF",Ajax,18,2005,1,31,31,5.7,0.3,0,,0,1,31,4,1.00,0,0,0,0.00,+0.53,0.1,0.1,0.0,-0.03,+0.18
Thomas Goiginger,AUT,FW,LASK,30,1993,2,57,29,10.6,0.6,0,,0,2,29,4,1.00,0,3,-3,-4.74,-4.18,0.8,3.2,-2.4,-3.76,-3.43
Sean Goldberg,ISR,DF,Maccabi Haifa,28,1995,1,71,71,13.1,0.8,1,71,0,0,,2,0.00,0,3,-3,-3.80,-3.23,0.2,1.4,-1.2,-1.54,-0.95
Connor Goldson,ENG,DF,Rangers,30,1992,7,630,90,87.5,7.0,7,90,7,0,,0,1.57,9,8,+1,+0.14,+0.14,8.1,10.5,-2.4,-0.35,-0.27
André Gomes,POR,GK,Benfica,18,2004,0,,,,,0,,0,0,,5,,,,,,,,,,,
James Gomez,GAM,DF,Sparta Prague,21,2001,1,45,45,5.0,0.5,1,45,0,0,,5,0.00,0,2,-2,-4.00,-3.68,0.2,1.0,-0.8,-1.54,-1.42
Joe Gomez,ENG,DF,Liverpool,26,1997,10,572,57,63.6,6.4,6,75,4,4,31,0,2.10,21,8,+13,+2.05,+0.95,15.8,8.2,+7.6,+1.19,+0.05
Victor Gomez,ESP,DF,Braga,23,2000,2,137,69,65.2,1.5,2,69,0,0,,0,1.50,1,4,-3,-1.97,-4.44,1.9,2.9,-1.1,-0.71,-2.97
Yannick Gomis,SEN,"MF,FW",Aris Limassol FC,31,1992,5,390,78,72.2,4.3,5,78,1,0,,0,0.86,4,11,-7,-1.62,-2.22,4.7,7.4,-2.7,-0.63,-0.27
Pedro Gonçalves,POR,"MF,FW",Sporting CP,25,1998,9,473,53,52.6,5.3,6,67,2,3,24,0,1.67,11,5,+6,+1.14,+1.35,11.2,4.9,+6.3,+1.19,+1.22
Tristan Gooijer,NED,DF,Ajax,18,2004,1,17,17,3.1,0.2,0,,0,1,17,2,3.00,0,0,0,0.00,+0.52,1.0,0.2,+0.8,+4.00,+4.33
Kaide Gordon,ENG,FW,Liverpool,18,2004,1,74,74,8.2,0.8,1,74,0,0,,4,0.00,1,2,-1,-1.22,-3.18,0.2,2.3,-2.1,-2.56,-4.07
Jon Gorenc Stanković,SVN,MF,Sturm Graz,27,1996,6,540,90,100.0,6.0,6,90,6,0,,0,0.67,4,9,-5,-0.83,,5.6,9.4,-3.9,-0.64,
Jay Gorter,NED,GK,Ajax,23,2000,2,180,90,33.3,2.0,2,90,2,0,,0,1.25,4,4,0,0.00,+0.75,4.4,4.6,-0.2,-0.10,+0.14
Amine Gouiri,ALG,"FW,MF",Rennes,23,2000,7,327,47,45.4,3.6,3,78,0,4,24,1,1.71,8,4,+4,+1.10,+0.87,8.2,5.1,+3.2,+0.87,+1.12
Tiago Gouveia,POR,"FW,MF",Benfica,22,2001,2,8,4,1.4,0.1,0,,0,2,4,4,2.00,0,0,0,0.00,-0.32,0.1,0.1,+0.1,+0.75,+0.07
Tom de Graaff,NED,GK,Ajax,18,2004,0,,,,,0,,0,0,,1,,,,,,,,,,,
Jonathan Gradit,FRA,DF,Lens,30,1992,2,192,96,91.4,2.1,2,96,1,0,,0,0.50,2,3,-1,-0.47,-0.47,1.2,4.8,-3.6,-1.67,-2.54
Ryan Gravenberch,NED,MF,Liverpool,21,2002,5,346,69,38.4,3.8,4,75,0,1,45,2,2.40,10,2,+8,+2.08,+0.62,10.2,2.5,+7.6,+1.99,+1.32
Michael Gregoritsch,AUT,FW,Freiburg,29,1994,8,346,43,37.2,3.8,2,60,0,6,38,0,2.00,14,5,+9,+2.34,+2.65,7.3,3.9,+3.4,+0.98,+0.64
Leon Grgic,AUT,MF,Sturm Graz,17,2006,1,3,3,0.6,0.0,0,,0,1,3,2,0.00,0,0,0,0.00,+0.84,0.0,0.1,0.0,-0.77,-0.13
Vincenzo Grifo,ITA,"MF,FW",Freiburg,30,1993,10,622,62,66.9,6.9,8,72,0,2,24,0,1.90,16,9,+7,+1.01,+1.01,11.0,8.6,+2.4,+0.37,-0.52
Álex Grimaldo,ESP,DF,Leverkusen,27,1995,12,836,70,71.5,9.3,9,84,4,3,28,1,2.25,22,11,+11,+1.18,-0.70,18.9,10.4,+8.5,+0.92,-0.15
Pascal Groß,GER,"MF,DF",Brighton,32,1991,8,720,90,100.0,8.0,8,90,8,0,,0,2.00,11,9,+2,+0.25,,12.3,8.7,+3.6,+0.45,
Magnus Grødem,NOR,MF,Molde,24,1998,5,142,28,26.3,1.6,2,64,0,3,5,1,0.80,1,6,-5,-3.17,-4.30,1.6,2.4,-0.8,-0.49,-0.43
Andrés Guardado,MEX,MF,Betis,36,1986,5,274,55,50.7,3.0,3,77,1,2,22,1,1.80,4,4,0,0.00,-0.68,4.0,2.8,+1.2,+0.40,+0.02
Gonçalo Guedes,POR,"FW,MF",Villarreal,26,1996,2,180,90,25.0,2.0,2,90,2,0,,0,1.50,3,5,-2,-1.00,-1.33,2.1,4.6,-2.5,-1.25,-1.43
Daniel Guerrero,ESP,MF,Betis,18,2005,0,,,,,0,,0,0,,1,,,,,,,,,,,
Luka Gugeshashvili,GEO,GK,Qarabağ,24,1999,1,6,6,0.6,0.1,0,,0,1,6,9,1.33,0,1,-1,-15.00,-14.90,0.0,0.9,-0.9,-14.06,-13.50
Morgan Guilavogui,GUI,FW,Lens,25,1998,1,47,47,22.4,0.5,0,,0,1,47,1,0.00,0,2,-2,-3.83,-4.38,0.3,1.5,-1.1,-5.87,-4.80
Jérémy Guillemenot,SUI,"FW,MF",Servette FC,25,1998,5,153,31,28.3,1.7,1,63,0,4,23,0,1.00,3,0,+3,+1.76,+4.56,3.3,1.7,+1.5,+0.91,+2.01
Fredrik Gulbrandsen,NOR,FW,Molde,30,1992,5,271,54,50.2,3.0,3,75,0,2,23,0,1.20,7,7,0,0.00,0.00,3.8,5.2,-1.5,-0.49,-0.64
Manuel Gulde,GER,DF,Freiburg,32,1991,8,621,78,66.8,6.9,7,85,5,1,25,1,2.00,11,8,+3,+0.43,-0.73,11.7,6.9,+4.8,+0.69,+0.41
Christian Günter,GER,DF,Freiburg,30,1993,3,200,67,21.5,2.2,2,90,2,1,20,1,2.00,1,5,-4,-1.80,-3.16,1.8,3.7,-2.0,-0.98,-1.91
Samuel Gustafson,SWE,MF,Häcken,28,1995,6,530,88,98.1,5.9,6,88,5,0,,0,1.00,3,16,-13,-2.21,+6.79,7.2,9.3,-2.1,-0.35,+2.49
Simon Gustafson,SWE,"MF,FW",Häcken,28,1995,3,200,67,37.0,2.2,3,67,1,0,,0,0.00,1,8,-7,-3.15,-1.30,1.4,4.7,-3.3,-1.47,-1.71
Günay Güvenç,,GK,Galatasaray,32,1991,0,,,,,0,,0,0,,2,,,,,,,,,,,
Viktor Gyökeres,SWE,FW,Sporting CP,25,1998,9,620,69,68.9,6.9,8,72,5,1,45,0,1.44,10,8,+2,+0.29,-0.67,12.3,7.5,+4.8,+0.70,+0.28
Jaouen Hadjam,ALG,DF,Young Boys,20,2003,2,150,75,83.3,1.7,2,75,1,0,,0,0.50,1,4,-3,-1.80,-4.80,0.5,3.5,-3.0,-1.80,+0.39
El Hadji Diouf,SEN,DF,Slavia Prague,18,2004,1,25,25,3.5,0.3,1,25,0,0,,0,0.00,0,0,0,0.00,-1.17,0.1,0.1,+0.1,+0.21,-0.41
Anders Hagelskjær,DEN,DF,Molde,26,1997,4,360,90,66.7,4.0,4,90,4,0,,2,0.75,7,9,-2,-0.50,-1.50,3.8,6.6,-2.7,-0.69,-1.54
Massadio Haïdara,MLI,DF,Lens,30,1992,2,128,64,61.0,1.4,1,88,0,1,40,0,0.50,0,2,-2,-1.41,-2.50,0.9,3.0,-2.1,-1.90,-0.85
Ilay Hajaj,ISR,"FW,DF",Maccabi Haifa,21,2001,4,244,61,45.2,2.7,3,75,1,1,19,2,1.00,3,2,+1,+0.37,+2.50,3.1,4.7,-1.6,-0.60,+0.20
Ehsan Hajsafi,IRN,DF,AEK Athens,33,1990,6,446,74,82.6,5.0,6,74,3,0,,0,0.67,3,9,-6,-1.21,-1.21,6.1,9.9,-3.8,-0.77,+0.47
Johan Hammar,SWE,DF,Häcken,29,1994,3,150,50,27.8,1.7,2,68,1,1,15,1,1.17,0,3,-3,-1.80,+0.74,1.6,2.5,-0.9,-0.56,-0.22
Dávid Hancko,SVK,DF,Feyenoord,25,1997,2,210,105,100.0,2.3,2,105,2,0,,0,1.00,2,2,0,0.00,,2.0,2.1,-0.1,-0.07,-0.07
Lukáš Haraslín,SVK,"MF,FW",Sparta Prague,27,1996,9,522,58,58.0,5.8,6,72,0,3,30,0,1.36,13,9,+4,+0.69,+2.83,7.2,9.0,-1.8,-0.30,-0.27
Amine Harit,MAR,"MF,FW",Marseille,26,1997,14,"1,162",83,90.1,12.9,13,86,4,1,45,0,1.57,26,19,+7,+0.54,+1.95,21.5,18.1,+3.4,+0.26,+0.22
Quilindschy Hartman,NED,DF,Feyenoord,21,2001,2,210,105,100.0,2.3,2,105,2,0,,0,1.00,2,2,0,0.00,,2.0,2.1,-0.1,-0.07,-0.07
Hans Hateboer,NED,DF,Atalanta,29,1994,7,281,40,24.0,3.1,2,90,2,5,20,6,2.14,7,2,+5,+1.60,+0.39,6.0,5.2,+0.8,+0.26,-0.36
Jorrel Hato,NED,DF,Ajax,17,2006,6,540,90,100.0,6.0,6,90,6,0,,0,1.00,10,13,-3,-0.50,,9.4,10.6,-1.2,-0.20,
Eirik Haugan,NOR,DF,Molde,25,1997,3,270,90,50.0,3.0,3,90,3,0,,2,1.33,6,8,-2,-0.67,-1.33,5.1,4.6,+0.5,+0.17,+0.69
Kristoffer Haugen,NOR,DF,Molde,29,1994,6,464,77,85.9,5.2,6,77,3,0,,0,1.17,10,11,-1,-0.19,-1.38,7.8,7.9,-0.1,-0.02,+1.06
Elias Havel,AUT,"FW,DF",LASK,20,2003,4,132,33,24.4,1.5,1,67,0,3,22,2,0.20,1,3,-2,-1.36,-0.48,1.0,2.8,-1.8,-1.26,-0.76
Jan Paul van Hecke,NED,DF,Brighton,23,2000,7,624,89,86.7,6.9,7,89,6,0,,0,1.86,10,9,+1,+0.14,-0.79,11.0,7.1,+3.9,+0.56,+0.86
Noah Henchoz,SUI,DF,Servette FC,21,2002,0,,,,,0,,0,0,,1,,,,,,,,,,,
Luis Henrique,BRA,"DF,FW",Marseille,21,2001,7,363,52,28.1,4.0,3,84,2,4,28,1,1.14,5,6,-1,-0.25,-0.83,5.0,3.8,+1.2,+0.31,+0.10
Luiz Henrique,BRA,FW,Betis,22,2001,5,240,48,44.4,2.7,3,72,0,2,12,0,1.20,2,1,+1,+0.37,+0.07,2.7,2.6,+0.1,+0.04,-0.63
Theo Hernández,FRA,DF,Milan,25,1997,6,540,90,100.0,6.0,6,90,6,0,,0,1.50,13,9,+4,+0.67,,11.4,6.6,+4.7,+0.79,
Eirik Hestad,NOR,MF,Molde,28,1995,4,134,34,24.8,1.5,1,66,0,3,23,0,1.50,2,3,-1,-0.67,-0.89,1.5,2.3,-0.8,-0.53,-0.47
Santiago Hezze,ARG,MF,Olympiacos,21,2001,6,447,75,82.8,5.0,6,75,2,0,,0,1.63,9,12,-3,-0.60,-0.60,5.5,6.8,-1.3,-0.26,-1.19
Isak Hien,SWE,DF,Atalanta,24,1999,6,495,83,42.3,5.5,6,83,5,0,,0,2.17,12,3,+9,+1.64,+0.57,8.2,6.7,+1.5,+0.27,-0.46
Stefan Hierländer,AUT,MF,Sturm Graz,32,1991,5,255,51,47.2,2.8,3,76,1,2,14,0,0.80,3,5,-2,-0.71,+0.24,3.0,4.4,-1.4,-0.49,+0.29
Thomas Hill,WAL,FW,Liverpool,20,2002,0,,,,,0,,0,0,,1,,,,,,,,,,,
Piero Hincapié,ECU,DF,Leverkusen,21,2002,12,913,76,78.0,10.1,10,87,9,2,22,1,2.42,22,10,+12,+1.18,-0.92,19.2,11.1,+8.1,+0.80,-0.72
Jack Hinchy,ENG,MF,Brighton,20,2003,0,,,,,0,,0,0,,2,,,,,,,,,,,
Jack Hinshelwood,ENG,DF,Brighton,18,2005,2,163,82,22.6,1.8,2,82,1,0,,4,3.00,1,0,+1,+0.55,+0.39,2.0,2.0,+0.1,+0.04,-0.52
Morten Hjulmand,DEN,MF,Sporting CP,24,1999,10,622,62,69.1,6.9,8,68,1,2,40,0,1.60,9,9,0,0.00,-1.62,9.5,8.4,+1.1,+0.16,-1.47
Adam Hložek,CZE,"FW,MF",Leverkusen,21,2002,9,445,49,38.0,4.9,5,76,1,4,16,2,2.22,9,6,+3,+0.61,-1.26,7.5,6.3,+1.2,+0.24,-1.16
Kadir Hodzic,SWE,"DF,MF",Häcken,28,1994,0,,,,,0,,0,0,,4,,,,,,,,,,,
Nicolas Höfler,GER,MF,Freiburg,33,1990,10,888,89,95.5,9.9,10,89,8,0,,0,1.90,21,12,+9,+0.91,+5.20,17.0,10.4,+6.7,+0.70,+1.83
Jonas Hofmann,GER,"MF,FW",Leverkusen,31,1992,9,286,32,24.4,3.2,3,55,0,6,20,4,2.78,8,3,+5,+1.57,+0.25,8.6,5.0,+3.6,+1.14,+0.24
Lucas Höler,GER,"FW,MF",Freiburg,29,1994,10,743,74,79.9,8.3,8,80,1,2,52,0,1.90,17,9,+8,+0.97,+1.45,14.1,7.6,+6.5,+0.82,+1.12
Tomáš Holeš,CZE,DF,Slavia Prague,30,1993,7,559,80,77.6,6.2,7,80,6,0,,0,1.73,16,6,+10,+1.61,+2.17,10.1,5.0,+5.1,+0.82,+0.92
Emil Holm,SWE,"MF,DF",Atalanta,23,2000,7,309,44,26.4,3.4,3,87,1,4,12,4,2.43,6,3,+3,+0.87,-0.59,6.3,4.7,+1.6,+0.48,-0.07
Lukáš Horníček,CZE,GK,Braga,21,2002,0,,,,,0,,0,0,,2,,,,,,,,,,,
Tomi Horvat,SVN,"MF,FW",Sturm Graz,24,1999,5,220,44,40.7,2.4,2,77,0,3,22,1,0.20,1,5,-4,-1.64,-1.36,2.5,4.3,-1.9,-0.77,-0.21
Sascha Horvath,AUT,MF,LASK,26,1996,5,450,90,83.3,5.0,5,90,5,0,,0,1.00,6,11,-5,-1.00,0.00,5.8,10.3,-4.5,-0.90,-1.31
Even Hovland,NOR,DF,Häcken,34,1989,5,450,90,83.3,5.0,5,90,5,0,,1,1.11,3,16,-13,-2.60,-1.60,6.6,8.9,-2.3,-0.45,-0.34
Lukáš Hrádecký,FIN,GK,Leverkusen,33,1989,0,,,,,0,,0,0,,12,,,,,,,,,,,
Jakub Hromada,SVK,MF,Slavia Prague,27,1996,2,57,29,7.9,0.6,0,,0,2,29,2,2.33,1,0,+1,+1.58,+0.49,1.6,0.2,+1.4,+2.26,+1.79
Srđan Hrstić,SRB,FW,Häcken,20,2003,4,148,37,27.4,1.6,1,79,0,3,23,2,1.25,1,4,-3,-1.82,+0.70,1.9,2.7,-0.8,-0.48,-0.11
Abbas Huseynov,AZE,DF,Qarabağ,28,1995,0,,,,,0,,0,0,,9,,,,,,,,,,,
Badavi Huseynov,AZE,DF,Qarabağ,32,1991,9,570,63,61.3,6.3,6,91,5,3,8,1,1.82,13,14,-1,-0.16,+0.09,8.9,13.4,-4.4,-0.74,-0.21
Nathan Huygevelde,BEL,MF,Union SG,19,2004,0,,,,,0,,0,0,,6,3.00,,,,,,,,,,
Vicente Iborra,ESP,MF,Olympiacos,35,1988,2,112,56,20.7,1.2,0,,0,2,56,2,1.40,2,3,-1,-0.80,-0.38,2.2,1.5,+0.7,+0.54,+0.75
Mauro Icardi,ARG,FW,Galatasaray,30,1993,2,180,90,100.0,2.0,2,90,2,0,,0,1.50,4,6,-2,-1.00,,2.2,4.0,-1.8,-0.92,
Borja Iglesias,ESP,FW,Leverkusen,30,1993,2,137,69,11.7,1.5,2,69,0,0,,4,2.00,1,3,-2,-1.31,-3.06,2.6,2.1,+0.5,+0.33,-0.71
Borja Iglesias,ESP,FW,Betis,30,1993,6,374,62,69.3,4.2,5,72,1,1,12,0,1.50,4,5,-1,-0.24,-1.87,4.8,4.2,+0.6,+0.14,-0.81
Ogbu Igoh,NGA,DF,Slavia Prague,23,2000,7,630,90,87.5,7.0,7,90,7,0,,1,2.00,18,7,+11,+1.57,+3.57,11.9,5.1,+6.8,+0.98,+2.93
Igor,BRA,DF,Brighton,25,1998,6,419,70,58.2,4.7,4,86,3,2,38,2,2.00,5,7,-2,-0.43,-1.63,7.3,6.9,+0.4,+0.08,-0.87
Veljko Ilic,SRB,GK,TSC Bačka Top,20,2003,5,450,90,83.3,5.0,5,90,5,0,,1,0.20,5,16,-11,-2.20,-0.20,4.1,9.5,-5.4,-1.09,+0.57
Joachim Imbrechts,SWE,GK,Union SG,21,2001,0,,,,,0,,0,0,,6,,,,,,,,,,,
Gonçalo Inácio,POR,DF,Sporting CP,21,2001,9,685,76,76.1,7.6,8,80,6,1,45,0,1.67,14,8,+6,+0.79,+1.21,12.5,7.6,+4.9,+0.64,+0.12
Danny Ings,ENG,FW,West Ham,31,1992,6,181,30,20.1,2.0,2,66,0,4,12,4,2.50,3,3,0,0.00,-1.00,3.1,1.2,+1.9,+0.92,+0.73
Fotis Ioannidis,GRE,FW,Panathinaikos,23,2000,6,434,72,80.4,4.8,5,81,3,1,31,0,0.67,6,7,-1,-0.21,+1.49,8.8,7.6,+1.1,+0.24,+0.72
Aleksei Isayev,AZE,MF,Qarabağ,27,1995,2,6,3,0.6,0.1,0,,0,2,3,2,2.00,0,2,-2,-30.00,-30.00,0.0,1.6,-1.6,-23.49,-22.99
Isco,ESP,MF,Betis,31,1992,6,363,61,67.2,4.0,3,89,2,3,32,0,1.50,8,7,+1,+0.25,-0.26,6.4,6.1,+0.3,+0.08,-0.94
Abdulrazaq Ishaq,NGA,DF,Häcken,21,2002,5,221,44,40.9,2.5,1,90,1,4,33,1,0.17,2,5,-3,-1.22,+1.88,4.5,3.3,+1.2,+0.49,+1.50
Franco Israel,URU,GK,Sporting CP,23,2000,4,360,90,40.0,4.0,4,90,4,0,,6,1.25,6,4,+2,+0.50,0.00,3.4,5.0,-1.6,-0.40,-1.70
Cedric Itten,SUI,FW,Young Boys,26,1996,2,120,60,66.7,1.3,2,60,0,0,,0,0.50,1,4,-3,-2.25,-3.75,0.3,3.5,-3.2,-2.40,-1.58
Luka Ivanušec,CRO,FW,Feyenoord,24,1998,2,81,41,38.6,0.9,0,,0,2,41,0,1.00,0,0,0,0.00,0.00,0.3,0.3,0.0,+0.08,+0.19
Ken Izekor,GER,DF,Leverkusen,16,2007,1,14,14,1.2,0.2,0,,0,1,14,1,3.00,0,0,0,0.00,-1.40,0.2,0.2,0.0,+0.02,-0.95
Mahmoud Jaber,ISR,MF,Maccabi Haifa,23,1999,6,392,65,72.6,4.4,3,90,3,3,41,0,0.83,1,9,-8,-1.84,-3.05,3.4,6.8,-3.3,-0.77,-0.22
Ryan Jack,SCO,MF,Rangers,31,1992,3,114,38,15.8,1.3,1,90,1,2,12,1,2.33,2,1,+1,+0.79,+0.79,1.4,1.1,+0.4,+0.29,+0.72
Ben Jackson,ENG,DF,Brighton,19,2003,0,,,,,0,,0,0,,1,,,,,,,,,,,
Alireza Jahanbakhsh,IRN,MF,Feyenoord,29,1993,1,1,1,0.5,0.0,0,,0,1,1,0,1.00,0,0,0,0.00,0.00,0.0,0.1,-0.1,,
Saidy Janko,GAM,DF,Young Boys,27,1995,1,60,60,33.3,0.7,1,60,0,0,,0,1.00,0,1,-1,-1.50,-0.75,0.0,1.8,-1.8,-2.71,-1.26
Marko Janković,MNE,MF,Qarabağ,28,1995,10,901,90,96.9,10.0,10,90,8,0,,0,1.71,17,18,-1,-0.10,+3.00,12.7,19.3,-6.6,-0.68,-0.56
Sigge Jansson,SWE,DF,Häcken,17,2005,0,,,,,0,,0,0,,2,,,,,,,,,,,
Jaaso Jantunen,FIN,GK,Freiburg,18,2005,0,,,,,0,,0,0,,1,,,,,,,,,,,
Mohamed Jaouab,MAR,DF,Rennes,21,2002,0,,,,,0,,0,0,,4,,,,,,,,,,,
Vitezslav Jaros,CZE,GK,Liverpool,22,2001,0,,,,,0,,0,0,,3,,,,,,,,,,,
Seedy Jatta,NOR,FW,Sturm Graz,20,2003,3,132,44,24.4,1.5,2,59,0,1,15,0,1.33,1,3,-2,-1.36,-0.70,1.0,2.1,-1.1,-0.74,-0.13
Tin Jedvaj,CRO,DF,Panathinaikos,27,1995,4,360,90,66.7,4.0,4,90,4,0,,2,0.25,3,7,-4,-1.00,-1.50,6.4,6.9,-0.5,-0.12,-0.66
João Pedro,BRA,FW,Brighton,21,2001,6,435,73,60.4,4.8,5,82,1,1,25,0,2.17,9,2,+7,+1.45,+3.03,8.1,3.1,+5.0,+1.03,+1.47
Ben Johnson,ENG,"DF,MF",West Ham,23,2000,4,102,26,11.3,1.1,1,78,0,3,8,5,1.75,1,2,-1,-0.88,-1.90,0.5,1.5,-1.0,-0.88,-1.37
Max Johnston,SCO,DF,Sturm Graz,19,2003,2,6,3,1.1,0.1,0,,0,2,3,3,0.00,0,0,0,0.00,+0.84,0.0,0.1,0.0,-0.52,+0.13
