Player,Nation,Pos,Squad,Age,Born,MP,Min,Min/MP,Min%,90s,Starts,Min/Start,MatchesCompleted,Subs,Min/Sub,unusedSub,PointsPerMatch,onGoalScored,onGoalAgainst,+/-,+/-/90,On-Off,onPitchxG,onPitchxGA,xG+/-,xG+/-/90,xGOn-Off
Marcos Llorente,ESP,"MF,DF",Atlético Madrid,28,1995,9,648,72,69.7,7.2,6,86,4,3,45,1,1.89,14,8,+6,+0.83,-0.44,11.7,8.6,+3.1,+0.43,+0.15
Danny Loader,ENG,"MF,FW",Porto,22,2000,3,16,5,2.1,0.2,0,,0,3,5,4,1.00,1,0,+1,+5.63,+4.89,0.6,0.2,+0.4,+2.01,+1.60
Stanislav Lobotka,SVK,MF,Napoli,28,1994,8,677,85,94.0,7.5,8,85,4,0,,0,1.38,12,12,0,0.00,+2.09,9.7,10.4,-0.8,-0.10,+0.53
Ruben Loftus-Cheek,ENG,MF,Milan,27,1996,4,323,81,59.8,3.6,4,81,2,0,,0,1.75,4,5,-1,-0.28,+0.55,5.7,5.2,+0.5,+0.14,-0.46
Sean Longstaff,ENG,MF,Newcastle Utd,25,1997,5,354,71,65.6,3.9,4,84,3,1,20,0,0.80,4,5,-1,-0.25,-0.25,2.6,7.3,-4.7,-1.19,-0.35
Rony Lopes,POR,FW,Braga,27,1995,1,3,3,0.6,0.0,0,,0,1,3,5,2.00,0,0,0,0.00,+1.01,0.1,0.0,+0.1,+2.91,+3.20
Alberto López,ESP,GK,Sevilla,19,2003,0,,,,,0,,0,0,,4,,,,,,,,,,,
Alberto López,ESP,MF,Sevilla,18,2005,0,,,,,0,,0,0,,1,,,,,,,,,,,
Fermin López,ESP,MF,Barcelona,20,2003,8,278,35,30.9,3.1,3,66,0,5,16,2,1.88,6,5,+1,+0.32,-0.40,6.0,3.3,+2.7,+0.87,+0.45
Marcos López,PER,DF,Feyenoord,23,1999,1,45,45,8.3,0.5,0,,0,1,45,5,3.00,1,1,0,0.00,+0.18,1.5,2.2,-0.7,-1.43,-2.04
Marcel Lotka,POL,GK,Dortmund,22,2001,0,,,,,0,,0,0,,13,,,,,,,,,,,
Hirving Lozano,MEX,FW,PSV Eindhoven,28,1995,7,377,54,52.4,4.2,4,72,0,3,30,0,1.29,5,6,-1,-0.24,+0.55,5.2,5.7,-0.5,-0.12,-0.25
Vladimir Lučić,SRB,"DF,FW",Red Star,21,2002,6,205,34,38.0,2.3,1,77,0,5,26,0,0.17,4,5,-1,-0.44,+1.44,5.0,6.2,-1.1,-0.50,+0.84
Florentino Luís,POR,MF,Benfica,23,1999,3,109,36,20.2,1.2,2,54,0,1,1,3,1.33,3,6,-3,-2.48,-2.27,1.8,5.6,-3.7,-3.09,-2.19
Castello Lukeba,FRA,DF,RB Leipzig,20,2002,7,619,88,86.0,6.9,7,88,6,0,,1,1.86,14,11,+3,+0.44,+1.33,10.7,8.9,+1.8,+0.26,+0.50
Dodi Lukebakio,BEL,FW,Sevilla,25,1997,4,246,62,45.6,2.7,3,73,1,1,28,1,0.50,4,5,-1,-0.37,+0.86,3.6,6.3,-2.7,-0.99,-0.32
Valdemar Lund,DEN,DF,FC Copenhagen,20,2003,2,29,15,4.0,0.3,0,,0,2,15,4,1.60,0,3,-3,-9.31,-9.18,0.4,0.5,-0.1,-0.47,-0.01
Andriy Lunin,UKR,GK,Real Madrid,24,1999,8,750,94,62.5,8.3,8,94,8,0,,5,2.00,17,10,+7,+0.84,-0.36,15.1,10.6,+4.5,+0.56,-0.03
Fabian Lustenberger,SUI,DF,Young Boys,35,1988,1,90,90,16.7,1.0,1,90,1,0,,5,0.00,1,2,-1,-1.00,0.00,1.5,0.7,+0.8,+0.80,+2.74
Ian Maatsen,NED,DF,Dortmund,21,2002,7,630,90,53.8,7.0,7,90,7,0,,0,1.86,10,7,+3,+0.43,-0.07,9.2,13.0,-3.8,-0.54,-0.11
Deiver Machado,COL,DF,Lens,29,1993,5,367,73,68.0,4.1,4,81,0,1,45,0,1.00,4,5,-1,-0.25,+1.84,3.5,4.0,-0.5,-0.12,+0.33
Daizen Maeda,JPN,FW,Celtic,25,1997,4,283,71,52.4,3.1,4,71,2,0,,0,0.25,3,7,-4,-1.27,+0.83,2.3,4.6,-2.3,-0.72,+0.86
Gabriel Magalhães,BRA,DF,Arsenal,25,1997,10,930,93,100.0,10.3,10,93,10,0,,0,1.70,19,8,+11,+1.06,,13.4,8.5,+4.9,+0.49,+0.49
Federico Magro,ITA,GK,Lazio,18,2005,0,,,,,0,,0,0,,7,,,,,,,,,,,
Harry Maguire,ENG,DF,Manchester Utd,30,1993,4,309,77,57.2,3.4,4,77,3,0,,1,1.00,7,7,0,0.00,+1.17,6.4,5.8,+0.6,+0.18,+0.76
Jon Magunacelaya,ESP,MF,Real Sociedad,23,2000,1,14,14,1.9,0.2,0,,0,1,14,5,1.00,0,0,0,0.00,-0.25,0.1,0.0,+0.1,+0.58,+0.10
Mike Maignan,FRA,GK,Milan,28,1995,6,530,88,98.1,5.9,6,88,5,0,,0,1.33,5,8,-3,-0.51,-0.51,9.5,7.6,+1.9,+0.32,+0.30
Kobbie Mainoo,ENG,MF,Manchester Utd,18,2005,2,44,22,8.1,0.5,0,,0,2,22,0,0.50,0,2,-2,-4.09,-3.91,0.7,0.5,+0.2,+0.36,+0.56
Donyell Malen,NED,FW,Dortmund,24,1999,8,455,57,38.9,5.1,6,69,0,2,21,3,1.50,4,5,-1,-0.20,-1.08,5.8,8.7,-2.9,-0.58,-0.15
Darian Males,SUI,MF,Young Boys,22,2001,6,167,28,30.9,1.9,2,59,0,4,12,0,1.00,4,3,+1,+0.54,+2.23,3.1,3.8,-0.7,-0.39,+1.58
Reinildo Mandava,MOZ,DF,Atlético Madrid,29,1994,1,23,23,2.5,0.3,0,,0,1,23,5,0.00,0,1,-1,-3.91,-5.00,0.3,0.9,-0.6,-2.20,-2.64
Nico Mantl,GER,GK,RB Salzburg,23,2000,0,,,,,0,,0,0,,5,,,,,,,,,,,
Faitout Maouassa,FRA,"DF,MF",Lens,25,1998,0,,,,,0,,0,0,,6,,,,,,,,,,,
José María Giménez,URU,DF,Atlético Madrid,28,1995,7,481,69,51.7,5.3,6,73,3,1,45,0,1.86,13,7,+6,+1.12,+0.32,9.2,5.4,+3.9,+0.72,+0.71
Mariano,DOM,"MF,FW",Sevilla,29,1993,3,63,21,11.7,0.7,0,,0,3,21,2,0.33,1,0,+1,+1.43,+2.56,0.7,0.3,+0.4,+0.53,+1.52
Adrián Marín,ESP,DF,Braga,26,1997,2,23,12,4.3,0.3,0,,0,2,12,4,2.40,1,1,0,0.00,+1.04,0.5,0.6,0.0,-0.16,+0.12
Pablo Marín,ESP,MF,Real Sociedad,20,2003,0,,,,,0,,0,0,,3,,,,,,,,,,,
João Mário,POR,"FW,MF",Benfica,30,1993,5,322,64,59.6,3.6,5,64,0,0,,1,0.80,6,8,-2,-0.56,+0.27,5.6,9.7,-4.1,-1.14,+0.51
João Mário Lopes,POR,DF,Porto,23,2000,8,592,74,78.9,6.6,7,82,3,1,15,0,1.88,12,7,+5,+0.76,-0.38,8.7,5.8,+2.9,+0.44,-0.02
Marquinhos,BRA,DF,Paris S-G,29,1994,10,900,90,83.3,10.0,10,90,10,0,,1,1.30,16,13,+3,+0.30,-0.20,18.4,11.1,+7.3,+0.73,-1.10
Unai Marrero,ESP,GK,Real Sociedad,21,2001,0,,,,,0,,0,0,,8,,,,,,,,,,,
Anthony Martial,FRA,"FW,DF",Manchester Utd,27,1995,4,50,13,9.3,0.6,0,,0,4,13,1,1.00,2,3,-1,-1.80,-1.43,1.8,1.9,0.0,-0.07,+0.08
Mario Martín,ESP,MF,Real Madrid,19,2004,0,,,,,0,,0,0,,3,,,,,,,,,,,
Gabriel Martinelli,BRA,FW,Arsenal,22,2001,6,481,80,51.7,5.3,6,80,2,0,,0,1.67,11,5,+6,+1.12,+0.12,7.5,4.4,+3.1,+0.58,+0.21
Iñigo Martínez,ESP,DF,Barcelona,32,1991,4,318,80,35.3,3.5,3,87,2,1,57,5,1.75,5,7,-2,-0.57,-1.80,5.1,4.7,+0.5,+0.13,-0.66
Lautaro Martínez,ARG,FW,Inter,25,1997,8,532,67,70.9,5.9,5,94,3,3,20,0,1.88,7,4,+3,+0.51,+0.51,12.1,6.2,+5.9,+1.06,+0.47
Lisandro Martínez,ARG,DF,Manchester Utd,25,1998,1,90,90,16.7,1.0,1,90,1,0,,0,0.00,3,4,-1,-1.00,-0.60,1.7,2.2,-0.5,-0.49,-0.41
Toni Martínez,ESP,FW,Porto,26,1997,2,7,4,0.9,0.1,0,,0,2,4,5,1.50,1,0,+1,+12.86,+12.13,0.2,0.1,+0.1,+1.72,+1.28
Adam Marušić,MNE,DF,Lazio,30,1992,7,514,73,71.4,5.7,6,85,5,1,7,0,1.43,6,9,-3,-0.53,-0.96,8.5,8.7,-0.1,-0.03,+0.39
Dario Marzino,SUI,GK,Young Boys,26,1996,0,,,,,0,,0,0,,6,,,,,,,,,,,
Matheus,BRA,GK,Braga,31,1992,6,540,90,100.0,6.0,6,90,6,0,,0,1.60,6,12,-6,-1.00,,8.3,10.0,-1.7,-0.28,
Magnus Mattsson,DEN,MF,FC Copenhagen,24,1999,2,113,57,15.7,1.3,1,80,0,1,33,0,0.00,1,2,-1,-0.80,-0.35,0.9,2.8,-1.9,-1.54,-1.27
Mykola Matviyenko,UKR,DF,Shakhtar,27,1996,5,450,90,83.3,5.0,5,90,5,0,,0,1.80,9,9,0,0.00,+2.00,6.9,9.0,-2.2,-0.43,+0.91
Eric Maxim Choupo-Moting,CMR,"FW,MF",Bayern Munich,34,1989,5,44,9,4.1,0.5,0,,0,5,9,6,1.80,1,4,-3,-6.14,-7.09,1.3,3.2,-1.9,-3.80,-4.31
Senny Mayulu,FRA,MF,Paris S-G,17,2006,0,,,,,0,,0,0,,3,,,,,,,,,,,
Noussair Mazraoui,MAR,DF,Bayern Munich,25,1997,8,647,81,59.9,7.2,8,81,5,0,,2,2.00,10,8,+2,+0.28,-0.97,9.2,10.9,-1.7,-0.24,-1.44
Pasquale Mazzocchi,ITA,"DF,MF",Napoli,28,1995,0,,,,,0,,0,0,,2,,,,,,,,,,,
Ethan Mbappé,FRA,MF,Paris S-G,16,2006,0,,,,,0,,0,0,,1,,,,,,,,,,,
Kylian Mbappé,FRA,FW,Paris S-G,24,1998,12,"1,080",90,100.0,12.0,12,90,12,0,,0,1.42,19,15,+4,+0.33,,24.3,13.3,+11.0,+0.91,
Callum McGregor,SCO,MF,Celtic,30,1993,6,520,87,96.3,5.8,6,87,5,0,,0,0.67,5,13,-8,-1.38,+7.62,4.9,11.2,-6.3,-1.09,+1.03
Scott McKenna,SCO,DF,FC Copenhagen,26,1996,2,180,90,25.0,2.0,2,90,2,0,,0,0.00,2,6,-4,-2.00,-2.00,1.5,4.1,-2.6,-1.29,-1.11
Scott McTominay,SCO,MF,Manchester Utd,26,1996,5,382,76,70.7,4.2,4,90,4,1,22,1,0.80,9,9,0,0.00,+1.71,7.7,7.4,+0.2,+0.05,+0.69
Facundo Medina,ARG,DF,Lens,24,1999,6,495,83,91.7,5.5,6,83,5,0,,0,1.33,6,10,-4,-0.73,+1.27,6.0,6.3,-0.3,-0.05,+2.10
Hannibal Mejbri,TUN,"MF,FW",Manchester Utd,20,2003,2,62,31,11.5,0.7,1,45,0,1,17,4,0.00,1,1,0,0.00,+0.56,1.3,0.4,+0.9,+1.37,+1.71
Birger Meling,NOR,DF,FC Copenhagen,28,1994,3,193,64,26.8,2.1,2,90,2,1,13,1,1.00,3,4,-1,-0.47,+0.05,1.7,2.1,-0.4,-0.17,+0.40
Memphis,NED,FW,Atlético Madrid,29,1994,3,104,35,11.2,1.2,0,,0,3,35,1,3.00,3,1,+2,+1.73,+0.86,2.0,1.6,+0.4,+0.52,+0.15
Joe Mendes,SWE,DF,Braga,20,2002,5,205,41,38.0,2.3,2,79,0,3,16,1,1.43,3,4,-1,-0.44,+0.90,2.7,3.8,-1.1,-0.47,-0.32
Nuno Mendes,POR,DF,Paris S-G,21,2002,5,420,84,38.9,4.7,5,84,4,0,,0,1.20,8,6,+2,+0.43,+0.16,9.3,5.5,+3.7,+0.80,-0.19
Brais Méndez,ESP,MF,Real Sociedad,26,1997,7,526,75,73.1,5.8,7,75,1,0,,0,1.57,7,5,+2,+0.34,+0.34,7.9,4.3,+3.6,+0.62,+0.49
Ferland Mendy,FRA,DF,Real Madrid,28,1995,11,872,79,72.7,9.7,9,92,7,2,22,2,2.27,19,10,+9,+0.93,-0.17,16.1,12.7,+3.3,+0.36,-0.72
Nampalys Mendy,SEN,MF,Lens,31,1992,6,366,61,67.8,4.1,6,61,0,0,,0,1.33,3,9,-6,-1.48,-1.99,2.7,4.2,-1.6,-0.38,-0.48
Alex Meret,ITA,GK,Napoli,26,1997,8,720,90,100.0,8.0,8,90,8,0,,0,1.38,12,13,-1,-0.12,,10.5,11.6,-1.1,-0.13,
Mikel Merino,ESP,MF,Real Sociedad,27,1996,7,630,90,87.5,7.0,7,90,7,0,,1,1.57,8,6,+2,+0.29,+0.29,9.0,5.8,+3.2,+0.46,-0.23
Dries Mertens,BEL,MF,Galatasaray,36,1987,5,201,40,37.2,2.2,2,59,0,3,28,1,1.91,2,7,-5,-2.24,-2.77,5.0,3.5,+1.5,+0.67,+1.18
Alexander Meyer,GER,GK,Dortmund,32,1991,1,90,90,7.7,1.0,1,90,1,0,,12,1.00,1,1,0,0.00,-0.50,0.9,1.6,-0.7,-0.71,-0.24
Srđan Mijailović,SRB,"DF,MF",Red Star,29,1993,6,487,81,90.2,5.4,6,81,4,0,,0,0.17,6,14,-8,-1.48,-1.48,7.3,13.4,-6.1,-1.13,-1.10
Jovan Mijatović,SRB,"FW,MF",Red Star,18,2005,4,118,30,21.9,1.3,0,,0,4,30,0,0.00,4,3,+1,+0.76,+2.68,2.7,3.2,-0.5,-0.37,+0.83
Antoni Milambo,NED,"DF,MF",Feyenoord,18,2005,2,37,19,6.9,0.4,0,,0,2,19,2,0.00,1,1,0,0.00,+0.18,0.9,0.3,+0.6,+1.40,+1.04
Lewis Miley,ENG,MF,Newcastle Utd,17,2006,3,170,57,31.5,1.9,2,80,1,1,10,2,0.33,2,2,0,0.00,+0.24,3.1,5.0,-1.9,-1.03,+0.06
Éder Militão,BRA,DF,Real Madrid,25,1998,3,13,4,1.1,0.1,0,,0,3,4,2,2.33,0,0,0,0.00,-0.99,0.0,0.1,-0.1,-4.61,-5.19
Nemanja Milunović,SRB,DF,Red Star,34,1989,0,,,,,0,,0,0,,3,,,,,,,,,,,
Kim Min-jae,KOR,DF,Bayern Munich,26,1996,9,660,73,61.1,7.3,7,90,7,2,15,2,2.11,14,11,+3,+0.41,-0.66,11.4,11.4,-0.1,-0.01,-0.89
Mini,ESP,MF,Atlético Madrid,24,1999,0,,,,,0,,0,0,,2,,,,,,,,,,,
Yankuba Minteh,GAM,FW,Feyenoord,19,2004,4,198,50,36.7,2.2,2,65,0,2,34,0,0.75,2,3,-1,-0.45,-0.45,3.8,2.3,+1.5,+0.68,+0.39
Rafa Mir,ESP,FW,Sevilla,26,1997,2,38,19,7.0,0.4,0,,0,2,19,4,0.00,1,3,-2,-4.74,-4.20,1.0,1.6,-0.6,-1.42,-0.66
Antonio Mirante,ITA,GK,Milan,40,1983,0,,,,,0,,0,0,,6,,,,,,,,,,,
Stefan Mitrović,SRB,"DF,FW",Red Star,20,2002,3,209,70,38.7,2.3,3,70,0,0,,3,0.33,2,7,-5,-2.15,-1.34,2.6,7.5,-4.9,-2.13,-1.81
Henrikh Mkhitaryan,ARM,MF,Inter,34,1989,7,516,74,68.8,5.7,7,74,1,0,,1,2.00,3,3,0,0.00,-1.15,8.9,5.5,+3.4,+0.59,-1.03
Luka Modrić,CRO,MF,Real Madrid,37,1985,11,420,38,35.0,4.7,3,86,2,8,20,1,2.27,10,3,+7,+1.50,+0.81,9.9,5.0,+4.9,+1.13,+0.82
Horaţiu Moldovan,ROU,GK,Atlético Madrid,25,1998,0,,,,,0,,0,0,,4,,,,,,,,,,,
Nahuel Molina,ARG,DF,Atlético Madrid,25,1998,10,787,79,84.6,8.7,10,79,4,0,,0,2.00,18,10,+8,+0.91,-0.34,13.4,10.4,+3.0,+0.34,-0.29
Joel Monteiro,SUI,"FW,MF",Young Boys,23,1999,4,264,66,48.9,2.9,3,78,1,1,29,2,1.33,5,4,+1,+0.34,+2.62,4.5,7.5,-3.0,-1.04,+0.88
Álvaro Morata,ESP,FW,Atlético Madrid,30,1992,10,665,67,71.5,7.4,8,75,2,2,33,0,2.00,17,9,+8,+1.08,+0.40,12.4,8.7,+3.8,+0.51,+0.45
Morato,BRA,DF,Benfica,22,2001,5,435,87,80.6,4.8,4,90,4,1,75,1,0.80,7,9,-2,-0.41,+1.30,7.0,13.4,-6.3,-1.31,+0.17
Leandro Morgalla,GER,DF,RB Salzburg,18,2004,1,45,45,8.3,0.5,0,,0,1,45,5,1.00,0,0,0,0.00,+0.73,0.1,0.7,-0.6,-1.23,-0.62
Joe Morrison,SCO,GK,Celtic,19,2004,0,,,,,0,,0,0,,5,,,,,,,,,,,
Youssoufa Moukoko,GER,FW,Dortmund,18,2004,4,20,5,1.7,0.2,0,,0,4,5,8,2.00,0,0,0,0.00,-0.47,0.1,0.4,-0.3,-1.49,-1.02
Mason Mount,ENG,"MF,FW",Manchester Utd,24,1999,2,91,46,16.9,1.0,1,84,0,1,7,1,0.00,2,4,-2,-1.98,-1.78,2.3,2.7,-0.4,-0.42,-0.32
João Moutinho,POR,MF,Braga,36,1986,5,291,58,53.9,3.2,3,87,2,2,16,1,0.80,2,6,-4,-1.24,-0.51,4.5,6.0,-1.5,-0.47,-0.43
Arbnor Muja,ALB,FW,Antwerp,24,1998,5,357,71,66.1,4.0,4,84,0,1,22,0,0.86,3,13,-10,-2.52,-2.03,3.2,8.3,-5.1,-1.29,-1.40
Nordi Mukiele,FRA,DF,Paris S-G,25,1997,3,57,19,5.3,0.6,0,,0,3,19,8,2.00,0,1,-1,-1.58,-2.02,0.7,1.0,-0.3,-0.48,-1.47
Thomas Müller,GER,MF,Bayern Munich,33,1989,9,426,47,39.4,4.7,4,82,1,5,20,3,1.89,10,7,+3,+0.63,-0.05,10.3,7.0,+3.3,+0.69,+0.59
Aihen Muñoz,ESP,DF,Real Sociedad,25,1997,6,474,79,65.8,5.3,5,89,4,1,29,0,2.00,6,2,+4,+0.76,+1.49,7.5,3.7,+3.8,+0.73,+0.71
Jacob Murphy,ENG,FW,Newcastle Utd,28,1995,3,87,29,16.1,1.0,1,62,0,2,13,0,1.33,1,0,+1,+1.03,+1.43,0.4,1.6,-1.2,-1.21,-0.16
Petar Musa,CRO,"FW,MF",Benfica,25,1998,6,233,39,43.1,2.6,2,64,0,4,27,0,0.67,1,3,-2,-0.77,-0.19,4.6,6.2,-1.6,-0.62,+1.27
Yunus Musah,USA,MF,Milan,20,2002,5,350,70,64.8,3.9,4,83,1,1,19,0,1.60,3,4,-1,-0.26,+0.69,4.6,5.1,-0.5,-0.14,-1.29
Jamal Musiala,GER,"MF,FW",Bayern Munich,20,2003,11,877,80,81.2,9.7,11,80,5,0,,0,2.09,16,8,+8,+0.82,+0.82,14.3,10.6,+3.7,+0.38,+0.26
Fernando Muslera,URU,GK,Galatasaray,37,1986,6,540,90,100.0,6.0,6,90,6,0,,0,1.75,10,13,-3,-0.50,,9.8,10.2,-0.4,-0.07,
Almoatasem Al Musrati,LBY,MF,Braga,27,1996,5,309,62,57.2,3.4,3,86,2,2,26,0,1.50,5,6,-1,-0.29,+1.66,4.6,5.2,-0.6,-0.17,+0.25
Nacho,ESP,DF,Real Madrid,33,1990,12,980,82,81.7,10.9,11,89,9,1,4,1,2.50,20,10,+10,+0.92,-0.31,19.2,15.1,+4.1,+0.39,-0.88
Luca Napolitano,ITA,MF,Lazio,19,2004,0,,,,,0,,0,0,,2,,,,,,,,,,,
Natan,BRA,DF,Napoli,22,2001,6,451,75,62.6,5.0,5,90,5,1,1,2,1.67,8,8,0,0.00,+0.33,6.7,7.0,-0.3,-0.06,+0.19
Lapo Nava,ITA,GK,Milan,19,2004,0,,,,,0,,0,0,,4,,,,,,,,,,,
Fran Navarro,ESP,FW,Porto,25,1998,1,8,8,1.1,0.1,0,,0,1,8,5,3.00,1,0,+1,+11.25,+10.52,0.3,0.2,+0.1,+1.58,+1.14
Jesús Navas,ESP,DF,Sevilla,37,1985,4,218,55,40.4,2.4,3,69,0,1,11,1,0.50,4,2,+2,+0.83,+2.78,3.4,4.1,-0.8,-0.31,+0.84
Keylor Navas,CRC,GK,Paris S-G,36,1986,0,,,,,0,,0,0,,8,,,,,,,,,,,
Yehor Nazaryna,UKR,MF,Shakhtar,26,1997,4,204,51,37.8,2.3,2,90,2,2,12,1,1.50,5,5,0,0.00,+0.54,2.9,4.0,-1.1,-0.47,+0.18
Cherif Ndiaye,SEN,FW,Red Star,27,1996,6,356,59,65.9,4.0,5,62,0,1,45,0,0.17,3,10,-7,-1.77,-1.28,5.6,10.0,-4.4,-1.11,-0.27
Michael Ndiweni,ENG,MF,Newcastle Utd,19,2003,0,,,,,0,,0,0,,1,,,,,,,,,,,
Tanguy Ndombele,FRA,MF,Galatasaray,26,1996,4,92,23,17.0,1.0,1,59,0,3,11,2,1.25,3,3,0,0.00,+0.60,1.4,1.4,0.0,-0.05,+0.03
Kosta Nedeljković,SRB,DF,Red Star,17,2005,4,238,60,44.1,2.6,2,84,1,2,36,0,0.00,3,6,-3,-1.13,+0.36,4.8,4.7,0.0,+0.01,+1.85
Reiss Nelson,ENG,FW,Arsenal,23,1999,5,177,35,19.0,2.0,1,88,0,4,22,5,2.00,3,1,+2,+1.02,-0.06,2.8,1.5,+1.3,+0.68,+0.25
Victor Nelsson,DEN,DF,Galatasaray,24,1998,4,103,26,19.1,1.1,1,75,0,3,9,2,2.00,1,4,-3,-2.62,-2.62,1.5,1.9,-0.4,-0.34,-0.33
David Neres,BRA,FW,Benfica,26,1997,3,177,59,32.8,2.0,2,79,1,1,19,0,0.00,0,2,-2,-1.02,-0.52,0.7,4.9,-4.2,-2.12,-1.16
Manuel Neuer,GER,GK,Bayern Munich,37,1986,9,810,90,75.0,9.0,9,90,9,0,,0,1.67,12,8,+4,+0.44,-0.89,14.1,9.8,+4.3,+0.48,+0.57
João Neves,POR,MF,Benfica,18,2004,6,540,90,100.0,6.0,6,90,6,0,,0,0.67,7,11,-4,-0.67,,7.8,15.9,-8.1,-1.34,
Newerton,BRA,"MF,FW",Shakhtar,18,2005,4,218,55,40.4,2.4,2,79,0,2,30,0,1.50,4,3,+1,+0.41,+1.25,2.5,2.9,-0.4,-0.17,+0.69
Cyril Ngonge,BEL,FW,Napoli,23,2000,1,1,1,0.1,0.0,0,,0,1,1,0,0.00,0,0,0,0.00,+0.13,0.1,0.1,0.0,-0.92,-0.79
Sikou Niakaté,MLI,DF,Braga,24,1999,5,390,78,72.2,4.3,5,78,4,0,,0,1.78,5,9,-4,-0.92,+0.28,6.1,7.8,-1.7,-0.40,-0.43
Tanguy Nianzou,FRA,DF,Sevilla,21,2002,2,33,17,6.1,0.4,0,,0,2,17,1,0.00,0,2,-2,-5.45,-4.92,0.1,1.0,-0.9,-2.34,-1.63
Cheikh Niasse,SEN,MF,Young Boys,23,2000,6,534,89,98.9,5.9,6,89,5,0,,0,0.67,7,12,-5,-0.84,+14.16,6.3,14.8,-8.4,-1.42,+5.70
Bart Nieuwkoop,NED,DF,Feyenoord,27,1996,3,81,27,15.0,0.9,2,32,0,1,17,0,1.00,2,0,+2,+2.22,+2.81,0.7,0.2,+0.5,+0.50,+0.08
Saúl Ñíguez,ESP,MF,Atlético Madrid,28,1994,10,435,44,46.8,4.8,5,74,3,5,13,0,2.00,11,6,+5,+1.03,+0.13,5.3,7.1,-1.8,-0.38,-1.39
Adrian Niño,ESP,FW,Atlético Madrid,19,2004,0,,,,,0,,0,0,,1,,,,,,,,,,,
Eddie Nketiah,ENG,FW,Arsenal,24,1999,6,141,24,15.2,1.6,1,90,1,5,10,3,1.67,2,1,+1,+0.64,-0.50,2.4,1.7,+0.7,+0.47,0.00
Felix Nmecha,GER,MF,Dortmund,22,2000,8,352,44,30.1,3.9,3,71,1,5,28,2,2.00,4,4,0,0.00,-0.66,4.8,6.7,-1.8,-0.47,+0.03
Jean-Pierre Nsame,CMR,FW,Young Boys,30,1993,4,158,40,29.3,1.8,2,67,0,2,12,2,0.80,3,4,-1,-0.57,+0.61,2.2,2.7,-0.5,-0.30,+1.67
Clinton Nsiala,FRA,DF,Milan,19,2004,0,,,,,0,,0,0,,1,,,,,,,,,,,
Matheus Nunes,POR,"MF,FW",Manchester City,24,1998,7,422,60,45.4,4.7,5,81,2,2,9,2,3.00,15,4,+11,+2.35,+1.64,13.5,3.0,+10.4,+2.23,+0.94
Atakan Nuri Ordu,,GK,Galatasaray,18,2005,0,,,,,0,,0,0,,1,,,,,,,,,,,
Ethan Nwaneri,ENG,MF,Arsenal,16,2007,0,,,,,0,,0,0,,3,,,,,,,,,,,
Ørjan Nyland,NOR,GK,Sevilla,32,1990,2,180,90,33.3,2.0,2,90,2,0,,1,0.50,3,4,-1,-0.50,+0.50,2.0,4.5,-2.4,-1.22,-0.61
Matt O'Riley,DEN,MF,Celtic,22,2000,6,486,81,90.0,5.4,6,81,4,0,,0,0.67,5,11,-6,-1.11,+5.56,4.9,10.2,-5.3,-0.99,+1.43
Armando Obispo,NED,DF,PSV Eindhoven,24,1999,2,91,46,12.6,1.0,1,90,1,1,1,2,1.00,1,1,0,0.00,+0.57,1.3,1.0,+0.4,+0.37,+0.43
Jan Oblak,SVN,GK,Atlético Madrid,30,1993,10,930,93,100.0,10.3,10,93,10,0,,0,2.00,23,13,+10,+0.97,,16.7,12.7,+3.9,+0.39,+0.39
Lucas Ocampos,ARG,FW,Sevilla,29,1994,5,345,69,63.9,3.8,4,83,2,1,15,0,0.40,5,4,+1,+0.26,+3.03,4.2,6.3,-2.1,-0.54,+0.75
Oleh Ocheretko,UKR,MF,Shakhtar,20,2003,0,,,,,0,,0,0,,4,,,,,,,,,,,
Álvaro Odriozola,ESP,"DF,FW",Real Sociedad,27,1995,3,97,32,13.5,1.1,1,73,0,2,12,1,1.67,0,1,-1,-0.93,-1.36,0.7,1.1,-0.3,-0.28,-0.89
Noah Okafor,SUI,FW,Milan,23,2000,3,36,12,6.7,0.4,0,,0,3,12,1,2.33,1,0,+1,+2.50,+3.21,1.5,0.5,+1.0,+2.62,+2.46
Bryan Okoh,SUI,DF,RB Salzburg,20,2003,0,,,,,0,,0,0,,1,,,,,,,,,,,
Olasagasti,ESP,MF,Real Sociedad,22,2000,1,8,8,1.1,0.1,0,,0,1,8,7,0.00,1,0,+1,+11.25,+11.12,0.2,0.4,-0.1,-1.57,-2.08
Peter Olayinka,NGA,"DF,FW",Red Star,27,1995,5,175,35,32.4,1.9,2,51,0,3,25,1,0.20,2,4,-2,-1.03,+0.45,2.5,2.6,0.0,-0.02,+1.47
Paulo Oliveira,POR,DF,Braga,31,1992,0,,,,,0,,0,0,,6,3.00,,,,,,,,,,
Sérgio Oliveira,POR,MF,Galatasaray,31,1992,5,129,26,23.9,1.4,0,,0,5,26,1,1.80,7,3,+4,+2.79,+4.32,3.7,2.5,+1.2,+0.81,+1.16
Mathías Olivera,URU,DF,Napoli,25,1997,6,328,55,45.6,3.6,3,89,2,3,20,0,1.33,5,6,-1,-0.27,-0.27,5.4,5.3,0.0,+0.01,+0.27
Dani Olmo,ESP,MF,RB Leipzig,25,1998,3,181,60,25.1,2.0,2,83,1,1,16,0,1.33,2,2,0,0.00,-0.33,3.0,2.2,+0.9,+0.43,+0.32
