Joueur,Nation,Pos,Équipe,Âge,Naissance,MJ,Titulaire,Min,90,Buts,PD,B+PD,B-PénM,PénM,PénT,CJ,CR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Buts/90,PD/90,B+PD/90,B-PénM/90,B+PD-PénM/90,xG/90,xAG/90,xG+xAG/90,npxG/90,npxG+xAG/90,Player href
Abdoulaye Keita,ESP,MT,Getafe,22-043,2002,1,0,28,0.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,https://fbref.com/fr/joueurs/154b6735/Abdoulaye-Keita
Kenedy,BRA,MT,Valladolid,28-249,1996,1,0,6,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,0,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,https://fbref.com/fr/joueurs/5eebbfdf/Kenedy
Kiké,ESP,AT,Alavés,34-324,1989,9,4,423,4.7,2,0,2,2,0,0,1,0,1.3,1.3,0.3,1.7,0,10,17,0.43,0.00,0.43,0.43,0.43,0.28,0.07,0.35,0.28,0.35,https://fbref.com/fr/joueurs/e897d8ba/Kike
Koke,ESP,MT,Atlético Madrid,32-280,1992,9,7,640,7.1,1,0,1,1,0,0,2,0,0.9,0.9,0.9,1.8,6,27,3,0.14,0.00,0.14,0.14,0.14,0.13,0.12,0.25,0.13,0.25,https://fbref.com/fr/joueurs/55126f3b/Koke
Jules Koundé,FRA,DF,Barcelona,25-337,1998,9,8,744,8.3,1,1,2,1,0,0,1,0,0.3,0.3,1.2,1.5,12,54,57,0.12,0.12,0.24,0.12,0.24,0.03,0.15,0.18,0.03,0.18,https://fbref.com/fr/joueurs/4d1666ff/Jules-Kounde
Alex Král,CZE,"MT,AT",Espanyol,26-148,1998,9,8,754,8.4,0,0,0,0,0,0,0,0,0.4,0.4,0.4,0.8,11,27,21,0.00,0.00,0.00,0.00,0.00,0.05,0.04,0.09,0.05,0.09,https://fbref.com/fr/joueurs/e717705a/Alex-Kral
Ladislav Krejčí,CZE,DF,Girona,25-177,1999,4,3,280,3.1,0,0,0,0,0,0,1,0,0.4,0.4,0.0,0.4,4,12,0,0.00,0.00,0.00,0.00,0.00,0.12,0.00,0.12,0.12,0.12,https://fbref.com/fr/joueurs/5b5c2228/Ladislav-Krejci
Takefusa Kubo,JPN,"MT,AT",Real Sociedad,23-132,2001,9,7,629,7.0,2,0,2,2,0,0,1,0,1.3,1.3,0.9,2.2,33,32,69,0.29,0.00,0.29,0.29,0.29,0.19,0.13,0.32,0.19,0.32,https://fbref.com/fr/joueurs/16aa3654/Takefusa-Kubo
Marash Kumbulla,ALB,DF,Espanyol,24-249,2000,8,8,694,7.7,1,0,1,1,0,0,3,0,0.6,0.6,0.0,0.6,5,22,0,0.13,0.00,0.13,0.13,0.13,0.07,0.00,0.07,0.07,0.07,https://fbref.com/fr/joueurs/a40819d9/Marash-Kumbulla
Cyle Larin,CAN,AT,Mallorca,29-180,1995,7,5,413,4.6,1,2,3,1,0,0,1,0,1.2,1.2,1.0,2.2,2,5,20,0.22,0.44,0.65,0.22,0.65,0.26,0.21,0.47,0.26,0.47,https://fbref.com/fr/joueurs/e7af9060/Cyle-Larin
Juanmi Latasa,ESP,AT,Valladolid,23-205,2001,7,4,413,4.6,0,0,0,0,0,0,3,0,0.9,0.9,0.2,1.1,1,8,13,0.00,0.00,0.00,0.00,0.00,0.21,0.04,0.24,0.21,0.24,https://fbref.com/fr/joueurs/2bea832e/Juanmi-Latasa
Toni Lato,ESP,DF,Mallorca,26-328,1997,4,2,173,1.9,0,0,0,0,0,0,0,1,0.0,0.0,0.3,0.3,7,9,12,0.00,0.00,0.00,0.00,0.00,0.00,0.13,0.13,0.00,0.13,https://fbref.com/fr/joueurs/8e088e04/Toni-Lato
Robin Le Normand,ESP,DF,Atlético Madrid,27-338,1996,7,7,630,7.0,0,0,0,0,0,0,2,0,0.3,0.3,0.1,0.4,4,28,2,0.00,0.00,0.00,0.00,0.00,0.04,0.01,0.05,0.04,0.05,https://fbref.com/fr/joueurs/9a64e67e/Robin-Le-Normand
Florian Lejeune,FRA,DF,Rayo Vallecano,33-147,1991,9,9,810,9.0,0,1,1,0,0,0,1,0,0.4,0.4,0.1,0.5,5,34,1,0.00,0.11,0.11,0.00,0.11,0.05,0.01,0.06,0.05,0.06,https://fbref.com/fr/joueurs/6eaed4eb/Florian-Lejeune
Iñigo Lekue,ESP,DF,Athletic Club,31-163,1993,6,3,318,3.5,0,0,0,0,0,0,1,0,0.0,0.0,0.1,0.1,5,18,8,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.00,0.02,https://fbref.com/fr/joueurs/59b7d823/Inigo-Lekue
Clément Lenglet,FRA,DF,Atlético Madrid,29-119,1995,1,1,90,1.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,https://fbref.com/fr/joueurs/4f28a6ff/Clement-Lenglet
Robert Lewandowski,POL,AT,Barcelona,36-054,1988,9,9,735,8.2,10,2,12,9,1,2,1,0,9.7,8.1,1.4,9.5,7,14,43,1.22,0.24,1.47,1.10,1.35,1.18,0.17,1.35,0.99,1.16,https://fbref.com/fr/joueurs/8d78e732/Robert-Lewandowski
Samuel Lino,BRA,"DF,MT",Atlético Madrid,24-296,1999,7,6,417,4.6,0,1,1,0,0,0,1,0,2.0,2.0,0.9,2.9,13,18,47,0.00,0.22,0.22,0.00,0.22,0.43,0.20,0.62,0.43,0.62,https://fbref.com/fr/joueurs/2a295d33/Samuel-Lino
Diego Llorente,ESP,DF,Betis,31-059,1993,9,9,810,9.0,0,0,0,0,0,0,0,0,0.4,0.4,0.1,0.5,1,25,2,0.00,0.00,0.00,0.00,0.00,0.04,0.01,0.05,0.04,0.05,https://fbref.com/fr/joueurs/bba30585/Diego-Llorente
Marcos Llorente,ESP,"DF,MT",Atlético Madrid,29-258,1995,8,7,629,7.0,2,1,3,2,0,0,0,1,0.2,0.2,1.4,1.6,14,33,47,0.29,0.14,0.43,0.29,0.43,0.02,0.21,0.23,0.02,0.23,https://fbref.com/fr/joueurs/02c15616/Marcos-Llorente
Giovani Lo Celso,ARG,MT,Betis,28-188,1996,6,5,458,5.1,5,0,5,4,1,1,1,0,2.2,1.4,1.5,2.9,8,48,26,0.98,0.00,0.98,0.79,0.79,0.42,0.30,0.72,0.27,0.57,https://fbref.com/fr/joueurs/d7553721/Giovani-Lo-Celso
Enzo Loiodice,FRA,MT,Las Palmas,23-322,2000,6,2,234,2.6,0,0,0,0,0,0,1,0,0.0,0.0,0.1,0.1,2,11,1,0.00,0.00,0.00,0.00,0.00,0.01,0.02,0.04,0.01,0.04,https://fbref.com/fr/joueurs/6bca20fe/Enzo-Loiodice
David López,ESP,DF,Girona,35-005,1989,8,7,667,7.4,0,0,0,0,0,0,1,0,0.2,0.2,0.0,0.2,5,38,1,0.00,0.00,0.00,0.00,0.00,0.02,0.00,0.02,0.02,0.02,https://fbref.com/fr/joueurs/f03f284b/David-Lopez
Diego López,ESP,"MT,AT",Valencia,22-154,2002,9,8,654,7.3,1,1,2,1,0,0,0,0,0.6,0.6,1.4,2.0,18,17,52,0.14,0.14,0.28,0.14,0.28,0.08,0.19,0.27,0.08,0.27,https://fbref.com/fr/joueurs/c487901c/Diego-Lopez
Fermin López,ESP,MT,Barcelona,21-156,2003,3,0,59,0.7,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,1,4,8,0.00,0.00,0.00,0.00,0.00,0.04,0.00,0.04,0.04,0.04,https://fbref.com/fr/joueurs/c1fe5f0b/Fermin-Lopez
Javi López,ESP,DF,Real Sociedad,22-203,2002,7,6,514,5.7,0,0,0,0,0,0,0,0,0.0,0.0,0.3,0.4,15,21,16,0.00,0.00,0.00,0.00,0.00,0.01,0.06,0.06,0.01,0.06,https://fbref.com/fr/joueurs/e9ada8cf/Javi-Lopez
Roberto López,ESP,MT,Leganés,24-173,2000,6,3,332,3.7,0,1,1,0,0,0,0,0,0.5,0.5,0.7,1.2,3,18,8,0.00,0.27,0.27,0.00,0.27,0.12,0.20,0.33,0.12,0.33,https://fbref.com/fr/joueurs/2a8c9f98/Roberto-Lopez
Unai López,ESP,MT,Rayo Vallecano,28-350,1995,9,6,499,5.5,2,0,2,2,0,0,4,0,0.2,0.2,0.0,0.3,5,33,12,0.36,0.00,0.36,0.36,0.36,0.04,0.01,0.05,0.04,0.05,https://fbref.com/fr/joueurs/88050721/Unai-Lopez
Iker Losada,ESP,"AT,MT",Betis,23-074,2001,4,1,90,1.0,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.2,1,4,7,0.00,0.00,0.00,0.00,0.00,0.13,0.07,0.20,0.13,0.20,https://fbref.com/fr/joueurs/41521385/Iker-Losada
Pol Lozano,ESP,MT,Espanyol,25-008,1999,6,5,379,4.2,0,0,0,0,0,0,3,0,0.0,0.0,0.2,0.2,0,22,2,0.00,0.00,0.00,0.00,0.00,0.00,0.04,0.04,0.00,0.04,https://fbref.com/fr/joueurs/ea610f00/Pol-Lozano
Dodi Lukebakio,BEL,AT,Sevilla,27-020,1997,9,8,660,7.3,3,0,3,2,1,1,1,0,3.2,2.4,0.8,3.2,45,11,44,0.41,0.00,0.41,0.27,0.27,0.43,0.11,0.54,0.32,0.43,https://fbref.com/fr/joueurs/0c61c77c/Dodi-Lukebakio
Andriy Lunin,UKR,GB,Real Madrid,25-246,1999,1,1,90,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,https://fbref.com/fr/joueurs/3061e1ec/Andriy-Lunin
Darwin Machís,VEN,"AT,MT",Valladolid,31-250,1993,5,5,268,3.0,0,0,0,0,0,0,0,0,0.6,0.6,0.1,0.7,3,11,11,0.00,0.00,0.00,0.00,0.00,0.21,0.02,0.24,0.21,0.24,https://fbref.com/fr/joueurs/ed6ea4d9/Darwin-Machis
Pablo Maffeo,ESP,DF,Mallorca,27-094,1997,6,6,482,5.4,0,0,0,0,0,0,1,0,0.1,0.1,0.8,0.9,11,11,28,0.00,0.00,0.00,0.00,0.00,0.02,0.14,0.16,0.02,0.16,https://fbref.com/fr/joueurs/5db04597/Pablo-Maffeo
Jon Magunacelaya,ESP,MT,Real Sociedad,24-093,2000,1,0,6,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,https://fbref.com/fr/joueurs/d4808594/Jon-Magunacelaya
Giorgi Mamardashvili,GEO,GB,Valencia,24-015,2000,9,9,810,9.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,https://fbref.com/fr/joueurs/d4b73232/Giorgi-Mamardashvili
Reinildo Mandava,MOZ,DF,Atlético Madrid,30-267,1994,9,5,460,5.1,0,0,0,0,0,0,1,0,0.0,0.0,0.1,0.1,5,19,5,0.00,0.00,0.00,0.00,0.00,0.00,0.03,0.03,0.00,0.03,https://fbref.com/fr/joueurs/c20bdcd7/Reinildo-Mandava
Javier Manquillo,ESP,DF,Celta Vigo,30-162,1994,4,4,243,2.7,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,1,17,3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,https://fbref.com/fr/joueurs/758dd7f0/Javier-Manquillo
Marcão,BRA,DF,Sevilla,28-131,1996,6,3,294,3.3,0,0,0,0,0,0,3,1,0.0,0.0,0.0,0.0,0,12,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,https://fbref.com/fr/joueurs/133faa84/Marcao
Óscar de Marcos,ESP,DF,Athletic Club,35-183,1989,5,5,416,4.6,0,1,1,0,0,0,0,0,0.0,0.0,0.1,0.1,3,23,11,0.00,0.22,0.22,0.00,0.22,0.01,0.02,0.03,0.01,0.03,https://fbref.com/fr/joueurs/9f323c71/Oscar-de-Marcos
Alberto Marí,ESP,AT,Valencia,23-095,2001,1,0,7,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,https://fbref.com/fr/joueurs/44330c36/Alberto-Mari
José María Giménez,URU,DF,Atlético Madrid,29-268,1995,8,6,631,7.0,0,0,0,0,0,0,1,0,0.1,0.1,0.0,0.1,0,19,0,0.00,0.00,0.00,0.00,0.00,0.02,0.00,0.02,0.02,0.02,https://fbref.com/fr/joueurs/f0da930c/Jose-Maria-Gimenez
Pablo Marín,ESP,MT,Real Sociedad,21-103,2003,3,0,45,0.5,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,https://fbref.com/fr/joueurs/a83c19cf/Pablo-Marin
Mika Màrmol,ESP,DF,Las Palmas,22-104,2002,6,6,494,5.5,0,0,0,0,0,0,2,0,0.1,0.1,0.2,0.3,3,24,6,0.00,0.00,0.00,0.00,0.00,0.01,0.04,0.06,0.01,0.06,https://fbref.com/fr/joueurs/e7630876/Mika-Marmol
Mario Maroto,ESP,MT,Valladolid,20-321,2003,1,0,19,0.2,0,1,1,0,0,0,0,0,0.0,0.0,0.1,0.1,0,1,0,0.00,4.74,4.74,0.00,4.74,0.00,0.32,0.32,0.00,0.32,https://fbref.com/fr/joueurs/b518c5ab/Mario-Maroto
Carlos Martín,ESP,"AT,MT",Alavés,22-175,2002,4,2,178,2.0,1,0,1,1,0,0,0,0,0.5,0.5,0.1,0.6,3,2,6,0.51,0.00,0.51,0.51,0.51,0.26,0.03,0.29,0.26,0.29,https://fbref.com/fr/joueurs/64035864/Carlos-Martin
Gerard Martín,ESP,DF,Barcelona,22-287,2002,8,3,265,2.9,0,1,1,0,0,0,1,0,0.0,0.0,0.3,0.3,3,11,22,0.00,0.34,0.34,0.00,0.34,0.00,0.10,0.10,0.00,0.10,https://fbref.com/fr/joueurs/b792c59d/Gerard-Martin
Iván Martín,ESP,MT,Girona,25-243,1999,8,8,653,7.3,1,0,1,1,0,0,0,0,0.6,0.6,0.6,1.2,16,42,22,0.14,0.00,0.14,0.14,0.14,0.09,0.08,0.17,0.09,0.17,https://fbref.com/fr/joueurs/ae48c5cb/Ivan-Martin
Jon Martin,ESP,DF,Real Sociedad,18-287,2006,2,0,90,1.0,0,0,0,0,0,0,1,0,0.1,0.1,0.0,0.1,0,2,0,0.00,0.00,0.00,0.00,0.00,0.08,0.00,0.08,0.08,0.08,https://fbref.com/fr/joueurs/df33ecb5/Jon-Martin
Mario Martín,ESP,MT,Valladolid,20-223,2004,6,4,373,4.1,0,1,1,0,0,0,1,1,0.3,0.3,0.3,0.6,3,15,6,0.00,0.24,0.24,0.00,0.24,0.06,0.07,0.13,0.06,0.13,https://fbref.com/fr/joueurs/a9aff11a/Mario-Martin
Arnau Martinez,ESP,DF,Girona,21-172,2003,6,4,367,4.1,0,1,1,0,0,0,0,0,0.0,0.0,0.2,0.2,2,37,18,0.00,0.25,0.25,0.00,0.25,0.00,0.05,0.05,0.00,0.05,https://fbref.com/fr/joueurs/c3e66ffe/Arnau-Martinez
Iñigo Martínez,ESP,DF,Barcelona,33-150,1991,8,8,700,7.8,0,0,0,0,0,0,1,0,0.2,0.2,0.7,0.9,10,58,1,0.00,0.00,0.00,0.00,0.00,0.02,0.09,0.12,0.02,0.12,https://fbref.com/fr/joueurs/3fc45c73/Inigo-Martinez
Javi Martínez,ESP,MT,Osasuna,24-297,1999,1,0,6,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,https://fbref.com/fr/joueurs/3672b352/Javi-Martinez
Toni Martínez,ESP,AT,Alavés,27-106,1997,6,3,274,3.0,2,0,2,2,0,0,0,0,1.2,1.2,0.3,1.4,2,1,12,0.66,0.00,0.66,0.66,0.66,0.39,0.09,0.48,0.39,0.48,https://fbref.com/fr/joueurs/f3945e07/Toni-Martinez
Javi Martón,ESP,AT,Athletic Club,25-161,1999,1,0,20,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,https://fbref.com/fr/joueurs/2381eead/Javi-Marton
Marvin,ESP,"DF,AT",Las Palmas,24-103,2000,6,5,409,4.5,0,0,0,0,0,0,1,0,0.0,0.0,0.6,0.6,17,11,24,0.00,0.00,0.00,0.00,0.00,0.00,0.13,0.13,0.00,0.13,https://fbref.com/fr/joueurs/efaefda0/Marvin
