Player,Nation,Pos,Squad,Age,Born,90s,CrdY,CrdR,2CrdY,Fouls,FoulsDrawn,Offsides,Crosses,Interceptions,TklWon,PKwon,PKconceded,OG,Recoveries,AerialDuelsWon,AerialDuelsLost,AerialDuelsWon%
Marcinho,BRA,DF,América (MG),26,1996,8.9,4,0,0,16,1,0,46,17,7,0,0,0,43,8,9,47.1
Erick Marcus,BRA,"MF,FW",Vasco da Gama,18,2004,4.4,3,1,1,9,8,1,27,4,5,0,0,0,20,12,6,66.7
Mariano,BRA,DF,Atlético Mineiro,36,1986,17.4,5,0,0,29,4,0,39,20,31,0,1,0,127,7,20,25.9
Marinho,BRA,"FW,DF",Flamengo,32,1990,0.9,1,0,0,2,0,1,4,0,2,0,0,0,7,0,0,
Marinho,BRA,"FW,MF",Fortaleza,32,1990,12.7,5,0,0,20,67,7,69,3,7,3,0,0,52,4,14,22.2
Marlon,BRA,DF,Cruzeiro,25,1997,35.5,7,0,0,41,39,1,165,49,73,0,0,0,236,25,39,39.1
Marlon,BRA,DF,América (MG),28,1994,18.6,3,0,0,16,37,0,64,31,26,0,0,1,129,18,19,48.6
Marlon,BRA,DF,Fluminense,27,1995,10.4,5,0,0,18,2,0,3,9,5,0,1,0,45,21,13,61.8
Igor Marques,BRA,DF,Cruzeiro,24,1999,1.3,1,0,0,2,0,0,8,1,2,0,1,0,8,2,1,66.7
Renato Marques,BRA,"FW,MF",América (MG),19,2003,5.7,2,0,0,11,5,4,3,2,2,0,0,0,13,8,16,33.3
Juan Martín Lucero,ARG,FW,Fortaleza,31,1991,23.0,2,0,0,32,32,20,10,4,7,2,0,0,45,24,50,32.4
Martinelli,BRA,"MF,DF",Fluminense,21,2001,20.9,5,1,1,39,23,1,7,13,24,0,0,0,103,13,24,35.1
Andre Martins,BRA,"FW,MF",Grêmio,21,2001,4.1,1,0,0,8,7,0,3,1,9,0,0,0,15,20,24,45.5
Gustavo Martins Santos,BRA,"DF,MF",Grêmio,20,2002,7.7,5,0,0,14,5,2,3,5,13,0,0,0,33,25,6,80.6
Gonzalo Mastriani,URU,FW,América (MG),29,1993,19.9,1,1,0,18,19,4,3,1,7,0,0,0,50,48,59,44.9
Matheusinho,BRA,"MF,FW",América (MG),24,1998,2.5,0,0,0,3,7,1,12,1,3,0,0,0,25,1,4,20.0
Matheusinho,BRA,"FW,MF",Goiás,24,1998,2.2,1,0,0,1,3,2,6,1,1,0,0,0,9,0,1,0.0
Matheusinho,BRA,DF,Cuiabá,24,1998,4.8,2,0,0,6,10,0,23,5,8,0,0,0,34,8,6,57.1
Matheuzinho,BRA,DF,Flamengo,22,2000,6.9,2,0,0,5,6,0,16,7,9,0,0,0,27,7,6,53.8
Mauricio,BRA,"FW,MF",Internacional,21,2001,19.6,4,0,0,17,32,4,34,10,11,1,0,0,97,11,13,45.8
Maycon,BRA,MF,Corinthians,25,1997,26.7,4,1,0,27,9,3,32,33,26,0,0,0,156,8,25,24.2
Mayke,BRA,"DF,FW",Palmeiras,30,1992,27.8,7,0,0,37,16,4,117,43,32,0,0,0,149,15,27,35.7
Gary Medel,CHI,"DF,MF",Vasco da Gama,35,1987,19.2,5,1,0,11,6,0,3,20,5,0,0,0,107,15,11,57.7
Bruno Melo,BRA,DF,Goiás,30,1992,32.1,10,0,0,24,18,4,4,18,13,1,1,0,111,56,54,50.9
Felipe Melo,BRA,DF,Fluminense,39,1983,11.0,10,1,1,13,9,0,1,8,10,0,1,0,57,26,16,61.9
Darlan Mendes,BRA,MF,Grêmio,24,1998,0.5,1,0,0,0,0,0,0,0,1,0,0,0,2,0,0,
Matheus Mendes,BRA,GK,Atlético Mineiro,23,1999,2.0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,100.0
Nathan Mendes,BRA,DF,São Paulo,20,2002,13.1,5,0,0,24,23,1,24,17,14,0,0,0,61,24,18,57.1
Vitor Mendes,BRA,DF,Fluminense,23,1999,1.2,1,0,0,1,0,0,0,1,0,0,0,0,3,6,1,85.7
Bruno Méndez,URU,DF,Corinthians,23,1999,18.3,5,1,0,18,4,1,14,22,22,0,1,0,72,35,23,60.3
Jhegson Méndez,ECU,MF,São Paulo,25,1997,4.1,1,0,0,9,2,0,1,6,4,0,0,0,21,5,5,50.0
Óscar Méndez,URU,MF,América (MG),28,1994,2.9,3,0,0,6,3,0,1,4,6,0,0,0,15,2,1,66.7
Stiven Mendoza,COL,"FW,MF",Santos,30,1992,18.6,4,0,0,23,52,2,51,11,13,1,0,0,114,11,21,34.4
Gabriel Menino,BRA,MF,Palmeiras,22,2000,17.7,5,0,0,40,28,2,55,15,24,0,0,0,110,17,19,47.2
Gabriel Mercado,ARG,DF,Internacional,35,1987,24.2,13,1,1,35,9,0,1,23,18,0,1,0,94,40,38,51.3
Higor Meritão,BRA,MF,Goiás,28,1994,2.5,0,0,0,7,1,0,1,3,2,0,0,0,17,2,4,33.3
Messias,BRA,DF,Santos,28,1994,26.6,2,0,0,21,9,1,0,37,15,0,1,0,93,88,43,67.2
Bruno Mezenga,BRA,"FW,MF",Santos,34,1988,1.9,1,0,0,9,3,2,0,0,1,0,0,0,9,15,10,60.0
Carlos Miguel,BRA,GK,Corinthians,24,1998,1.2,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,100.0
Fernando Miguel,BRA,GK,Fortaleza,37,1985,5.1,0,0,0,0,0,0,0,1,0,0,0,0,3,2,0,100.0
Mikael,BRA,FW,América (MG),23,1999,1.7,0,0,0,0,2,1,1,0,1,0,0,0,4,2,5,28.6
Lucas Milla,BRA,MF,Grêmio,20,2003,3.4,2,0,0,9,3,0,1,4,4,0,0,0,16,9,9,50.0
Mina,BRA,DF,Goiás,19,2003,0.5,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,100.0
Lucas Mineiro,BRA,MF,Cuiabá,26,1996,6.8,4,0,0,15,10,1,5,4,3,0,0,0,26,11,12,47.8
Vinicius Mingotti,BRA,FW,Bahia,23,2000,7.3,2,0,0,14,15,6,0,2,4,0,0,0,11,8,24,25.0
Miranda,BRA,DF,Vasco da Gama,23,2000,4.3,0,0,0,7,2,0,2,4,3,0,0,0,24,9,10,47.4
Moises,BRA,"MF,FW",Fortaleza,26,1996,4.1,1,0,0,2,3,2,9,3,3,0,0,0,18,6,5,54.5
Rodrigo Moledo,BRA,DF,Internacional,35,1987,5.3,3,0,0,2,3,1,1,3,2,0,0,0,13,7,8,46.7
Rafael Monteiro,BRA,MF,Fluminense,18,2004,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,
Júnior Moraes,UKR,DF,Corinthians,35,1987,0.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0.0
João Moreira,POR,DF,São Paulo,18,2004,0.8,0,0,0,1,3,0,2,1,1,0,0,0,5,0,0,
Everton Morelli,BRA,MF,Goiás,25,1997,28.7,6,0,0,59,63,3,16,28,49,0,1,0,166,23,21,52.3
Alfredo Morelos,COL,"FW,MF",Santos,26,1996,0.9,2,0,0,3,0,0,1,1,1,0,0,0,3,5,2,71.4
Marcelino Moreno,ARG,MF,Coritiba,28,1994,25.6,6,0,0,25,74,3,157,13,19,1,1,0,158,5,23,17.9
Gabriel Moscardo,BRA,MF,Corinthians,17,2005,12.6,6,0,0,18,8,0,2,20,22,0,0,0,69,22,10,68.8
Henry Mosquera,COL,"FW,MF",Red Bull Bragantino,21,2001,11.8,1,0,0,29,20,3,32,1,11,0,0,0,52,4,12,25.0
Gustavo Mosquito,BRA,"FW,MF",Corinthians,25,1997,3.4,2,0,0,4,10,0,10,1,5,0,0,0,20,4,6,40.0
Hugo Moura,BRA,MF,Ath Paranaense,25,1998,14.7,6,0,0,28,15,0,7,19,19,0,0,0,78,15,8,65.2
Lucas Moura,BRA,"FW,MF",São Paulo,30,1992,9.6,0,0,0,11,29,0,15,7,0,0,1,0,41,13,11,54.2
Neto Moura,BRA,MF,Cruzeiro,26,1996,5.5,1,0,0,12,1,1,4,7,3,0,0,0,28,3,7,30.0
Lucas Mugni,ARG,"MF,FW",Bahia,31,1992,4.0,2,0,0,7,3,0,20,4,5,0,0,0,24,3,4,42.9
Murillo,BRA,DF,Corinthians,20,2002,12.9,3,0,0,13,4,0,0,16,9,0,0,1,79,31,18,63.3
Andrey Ramos do Nascimento,BRA,MF,Coritiba,24,1998,12.5,5,0,0,26,16,1,27,20,21,0,1,0,108,14,8,63.6
Bruno Nascimento,BRA,"FW,MF",Cruzeiro,25,1997,31.3,4,0,0,25,58,28,80,8,23,2,0,0,117,27,56,32.5
Matheus Nascimento,BRA,"FW,MF",Botafogo (RJ),18,2004,1.1,2,0,0,6,3,1,0,0,1,0,0,0,5,2,6,25.0
Nata,BRA,"FW,DF",Grêmio,21,2001,0.2,1,0,0,2,1,0,0,0,0,0,0,0,1,2,1,66.7
Natan,BRA,DF,Red Bull Bragantino,21,2001,9.3,1,0,0,14,6,1,2,9,5,0,0,0,50,19,13,59.4
Natanael,BRA,DF,Coritiba,21,2002,27.8,8,0,0,50,33,5,77,31,63,0,1,0,160,31,35,47.0
Nathan,BRA,DF,Santos,21,2001,5.5,2,0,0,9,1,0,13,8,13,0,0,0,27,6,6,50.0
Nathan,BRA,"MF,FW",Grêmio,26,1996,7.6,3,0,0,15,15,1,9,8,6,0,0,0,43,6,9,40.0
Rafael Navarro,BRA,FW,Palmeiras,22,2000,1.4,1,0,0,6,2,2,0,1,0,0,0,0,4,4,8,33.3
Kaiky Naves,BRA,"DF,FW",Palmeiras,20,2002,5.8,1,0,0,9,2,0,0,4,9,0,0,0,20,4,6,40.0
Felipe Negrucci,BRA,MF,São Paulo,18,2004,0.2,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,
Emerson Negueba,BRA,FW,Cuiabá,22,2000,5.4,0,0,0,5,14,1,9,3,4,0,0,0,26,7,14,33.3
Neris,BRA,DF,Cruzeiro,30,1992,23.5,8,0,0,49,11,0,3,35,18,0,1,0,115,59,28,67.8
Rodrigo Nestor,BRA,"MF,FW",São Paulo,22,2000,16.1,5,1,1,29,20,5,34,11,15,0,0,0,76,11,15,42.3
João Neto,BRA,"MF,DF",Fluminense,19,2003,0.6,0,0,0,1,0,1,3,0,1,0,0,0,0,0,1,0.0
Gabriel Neves,URU,MF,São Paulo,25,1997,10.7,6,1,0,13,3,0,18,3,14,0,0,0,66,4,4,50.0
Newton,BRA,MF,Botafogo (RJ),22,2000,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
Nicolas,BRA,DF,América (MG),25,1997,8.0,1,0,0,10,5,1,26,11,6,0,0,0,51,8,7,53.3
Nikão,BRA,"FW,MF",Cruzeiro,30,1992,8.9,1,0,0,12,17,3,42,6,10,0,0,0,41,13,11,54.2
Nino,BRA,DF,Fluminense,25,1997,23.9,5,2,0,24,25,0,7,22,6,0,0,0,124,68,35,66.0
Freddy Noguera,PAR,FW,Grêmio,19,2004,0.3,0,0,0,0,1,0,0,0,0,0,0,0,2,0,7,0.0
Nonato,BRA,MF,Santos,24,1998,7.3,3,0,0,18,21,1,2,14,15,0,0,0,46,5,12,29.4
Gabriel Novaes,BRA,FW,Goiás,23,1999,1.1,0,0,0,3,1,1,0,0,1,0,0,0,4,1,4,20.0
Ruan Oliveira Ferreira,BRA,"MF,FW",Corinthians,22,2000,9.8,3,0,0,19,13,1,44,8,15,1,0,0,42,1,10,9.1
Lucas Oliveira,BRA,DF,Cruzeiro,26,1996,14.6,7,2,2,9,13,0,2,21,10,0,0,0,79,32,13,71.1
Cauly Oliveira Souza,BRA,"MF,FW",Bahia,27,1995,28.3,4,0,0,23,25,6,130,12,12,0,0,0,136,9,14,39.1
Luca Orellano,ARG,"FW,MF",Vasco da Gama,22,2000,6.9,2,0,0,9,22,0,39,3,7,0,0,0,37,7,6,53.8
Leo Ortiz,BRA,DF,Red Bull Bragantino,27,1996,17.8,3,0,0,12,6,0,5,30,11,0,1,1,115,56,19,74.7
Otávio,BRA,MF,Atlético Mineiro,28,1994,25.6,8,0,0,47,14,0,3,28,40,0,0,0,136,25,28,47.2
João Othavio Basso,BRA,DF,Santos,26,1997,12.8,1,0,0,14,6,0,2,23,10,0,0,1,63,22,19,53.7
Luis Oyama,BRA,MF,Goiás,26,1997,6.2,1,0,0,5,9,0,2,8,5,0,0,0,38,5,3,62.5
Pablinho,BRA,FW,Cuiabá,19,2003,0.4,0,0,0,0,2,0,0,0,2,0,0,0,1,1,0,100.0
Pablo,BRA,FW,Ath Paranaense,30,1992,15.5,3,0,0,23,19,11,10,8,10,0,0,0,61,25,37,40.3
Pablo,BRA,DF,Flamengo,31,1991,4.7,1,0,0,7,2,0,0,7,3,0,0,0,23,21,7,75.0
Bruno Pacheco,BRA,DF,Fortaleza,31,1991,29.7,5,0,0,54,53,1,55,39,45,0,0,0,131,52,35,59.8
Helibelton Palacios,COL,DF,Cruzeiro,29,1993,7.0,4,0,0,25,6,0,13,5,12,0,0,0,25,15,15,50.0
Julián Palacios,ARG,"FW,MF",Goiás,23,1999,18.1,7,0,0,36,56,3,88,12,16,1,0,0,76,9,30,23.1
Nino Paraíba,BRA,DF,América (MG),37,1986,2.2,1,0,0,5,5,1,17,4,2,0,1,0,12,5,1,83.3
Mateus Pasinato,BRA,GK,América (MG),30,1992,10.0,1,0,0,0,2,0,0,0,0,0,0,0,15,3,1,75.0
Weslley Patati,BRA,"FW,MF",Santos,19,2003,1.5,0,0,0,5,3,0,8,4,2,0,0,0,12,2,2,50.0
Alexandre Pato,BRA,"FW,MF",São Paulo,33,1989,1.8,0,0,0,1,4,1,2,0,0,0,0,0,2,1,1,50.0
Patrick,BRA,"MF,FW",Atlético Mineiro,30,1992,6.2,1,0,0,10,13,1,16,6,19,1,0,0,36,11,16,40.7
Alan Patrick,BRA,"MF,FW",Internacional,31,1991,27.2,6,0,0,31,56,6,107,9,8,0,0,0,115,5,31,13.9
Luan Patrick,BRA,DF,Red Bull Bragantino,21,2002,12.4,3,0,0,11,3,0,1,17,6,0,0,0,79,8,18,30.8
Patryck,BRA,DF,São Paulo,20,2003,4.2,2,0,0,2,6,0,8,7,4,0,0,0,19,8,8,50.0
Giuliano de Paula,BRA,"MF,FW",Corinthians,32,1990,18.1,2,0,0,19,17,0,7,13,16,0,0,0,91,14,25,35.9
Jair Paula,BRA,DF,Santos,17,2005,0.4,0,0,0,1,0,0,0,0,0,0,0,0,3,0,1,0.0
Paulinho,BRA,DF,América (MG),18,2004,0.3,0,0,0,1,0,0,2,0,0,0,0,0,1,0,0,
Paulinho,BRA,"FW,MF",Atlético Mineiro,22,2000,33.2,3,0,0,21,24,11,19,17,31,0,0,0,164,24,32,42.9
Paulinho,BRA,MF,Vasco da Gama,26,1997,18.7,7,1,1,56,54,1,38,16,23,0,1,0,115,14,9,60.9
Paulinho,BRA,"MF,FW",Corinthians,34,1988,1.6,0,0,0,2,2,0,1,1,3,0,0,0,8,2,3,40.0
Caio Paulista,BRA,DF,São Paulo,24,1998,23.1,4,0,0,18,35,0,53,20,19,1,1,0,140,14,19,42.4
Wellington Paulista,BRA,FW,América (MG),38,1984,2.5,1,0,0,5,1,2,0,0,0,0,0,0,7,7,7,50.0
João Paulo,BRA,GK,Santos,27,1995,35.7,6,0,0,1,4,0,0,0,1,0,1,0,43,7,1,87.5
Marcos Paulo,BRA,"FW,MF",São Paulo,21,2001,5.9,2,0,0,8,12,2,10,6,7,0,0,0,21,4,10,28.6
Cristian Pavón,ARG,"FW,MF",Atlético Mineiro,27,1996,21.5,7,0,0,19,24,11,84,20,28,0,0,0,112,14,25,35.9
Dimitri Payet,FRA,"MF,FW",Vasco da Gama,35,1987,8.9,0,0,0,3,19,0,70,2,5,0,0,0,32,2,6,25.0
Pedrinho,BRA,"FW,MF",América (MG),23,1999,4.6,0,0,0,3,7,1,16,6,1,0,0,0,23,2,1,66.7
Pedrinho,BRA,"DF,MF",Ath Paranaense,20,2002,4.0,1,0,0,4,5,0,6,9,4,0,0,0,29,2,4,33.3
Pedrinho,BRA,"MF,FW",Atlético Mineiro,24,1998,7.0,2,0,0,15,14,0,24,1,5,0,0,0,36,5,10,33.3
Pedrinho,BRA,FW,Flamengo,19,2003,0.2,0,0,0,0,0,0,2,1,0,0,0,0,0,2,1,66.7
Pedro,BRA,FW,Flamengo,25,1997,23.9,1,0,0,18,20,2,4,8,13,1,0,0,56,24,37,39.3
João Pedro,BRA,FW,Cruzeiro,19,2003,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
João Pedro,ITA,FW,Grêmio,30,1992,6.8,1,0,0,19,9,3,1,4,4,0,0,0,24,17,30,36.2
João Pedro,BRA,DF,Grêmio,26,1996,23.1,1,0,0,19,19,0,31,13,17,0,0,1,103,20,24,45.5
João Pedro Pepê,BRA,MF,Grêmio,25,1998,15.5,1,0,0,29,54,1,19,15,31,0,0,0,106,14,20,41.2
Jean Pedroso,BRA,DF,Coritiba,19,2004,6.5,1,0,0,6,2,0,0,8,9,0,1,0,26,8,7,53.3
Matheus Peixoto,BRA,FW,Goiás,27,1995,9.8,2,0,0,16,18,7,3,4,5,0,0,0,18,30,35,46.2
Léo Pelé,BRA,DF,Vasco da Gama,26,1996,30.2,6,0,0,25,17,0,7,14,17,0,1,0,150,27,12,69.2
Carlos de Pena,URU,"MF,FW",Internacional,30,1992,15.8,6,1,1,22,15,0,55,21,13,0,1,0,82,18,13,58.1
Léo Pereira,BRA,DF,Flamengo,27,1996,29.4,6,0,0,28,24,1,12,29,29,0,1,0,163,59,19,75.6
Matheus Pereira,BRA,"FW,MF",Cruzeiro,26,1996,11.4,1,0,0,14,21,1,53,6,4,1,0,0,44,11,18,37.9
Bruno Peres,BRA,"DF,MF",Ath Paranaense,32,1990,1.7,0,0,0,4,1,0,3,0,1,0,0,0,3,1,1,50.0
Lucas Perri,BRA,GK,Botafogo (RJ),25,1997,37.5,1,0,0,0,4,0,0,0,0,0,0,0,36,7,2,77.8
Lucas Piazon,BRA,FW,Botafogo (RJ),29,1994,0.2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
Yago Pikachu,BRA,"FW,MF",Fortaleza,30,1992,19.5,5,0,0,11,29,4,61,13,14,0,0,0,85,5,23,17.9
Rodrigo Pinho,BRA,FW,Coritiba,31,1991,4.3,2,0,0,8,10,4,1,1,1,0,0,0,7,9,23,28.1
Joaquín Piquerez,URU,DF,Palmeiras,24,1998,28.1,5,0,0,14,24,2,123,29,32,0,0,1,169,25,20,55.6
Gabriel Pirani,BRA,"MF,FW",Fluminense,20,2002,4.4,1,0,0,6,9,0,4,2,5,0,1,0,17,0,4,0.0
Rafael Pires,BRA,GK,São Paulo,33,1989,33.0,1,0,0,0,4,0,0,1,2,0,0,0,38,9,2,81.8
Lucas Piton,BRA,DF,Vasco da Gama,22,2000,36.5,5,0,0,48,9,2,222,41,25,0,0,0,169,28,46,37.8
Isidro Pitta,PAR,FW,Cuiabá,23,1999,9.1,0,0,0,22,18,6,18,2,1,0,0,0,30,23,24,48.9
Tomas Pochettino,ARG,"MF,FW",Fortaleza,26,1996,22.1,2,0,0,21,19,2,113,17,22,0,0,0,93,12,26,31.6
Luan Polli,BRA,GK,Coritiba,29,1993,4.3,2,0,0,0,1,0,0,0,0,0,0,0,2,1,2,33.3
Wesley Pombo,BRA,MF,Coritiba,20,2002,0.6,1,0,0,2,0,0,1,0,0,0,0,0,2,0,1,0.0
Mateo Ponte,URU,DF,Botafogo (RJ),19,2003,0.2,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0.0
William Pottker,BRA,"FW,MF",Coritiba,29,1993,1.3,1,0,0,3,3,1,2,1,2,0,0,0,13,2,3,40.0
Bruno Praxedes,BRA,MF,Vasco da Gama,20,2002,14.9,2,0,0,20,19,2,15,12,26,0,0,0,96,11,21,34.4
Bruno Praxedes,BRA,MF,Red Bull Bragantino,20,2002,0.1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0.0
Erick Pulgar,CHI,MF,Flamengo,29,1994,22.2,9,0,0,47,14,3,18,25,26,0,0,0,140,28,22,56.0
Nicolás Quagliata,URU,"FW,MF",Cuiabá,23,1999,2.6,0,0,0,4,3,1,18,0,2,0,0,0,18,0,1,0.0
Du Queiroz,BRA,"MF,DF",Corinthians,23,2000,2.0,1,0,0,6,1,0,0,3,1,0,0,0,18,1,1,50.0
Yani Quintero,COL,MF,Red Bull Bragantino,20,2002,1.1,1,0,0,5,1,0,0,1,3,0,0,0,7,3,0,100.0
Igor Rabello,BRA,DF,Atlético Mineiro,27,1995,7.7,2,1,0,11,2,0,1,10,12,0,0,0,37,31,18,63.3
Rafael,BRA,DF,Botafogo (RJ),32,1990,5.4,3,1,1,12,5,0,21,4,12,0,0,0,31,3,3,50.0
Zé Rafael,BRA,MF,Palmeiras,29,1993,28.5,10,0,0,62,66,1,11,23,51,1,0,0,215,20,26,43.5
Rafinha,BRA,DF,São Paulo,37,1985,22.5,11,1,1,23,22,0,43,16,26,0,1,1,103,12,11,52.2
Rai,BRA,MF,Botafogo (RJ),20,2002,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Eric Ramires,BRA,MF,Red Bull Bragantino,22,2000,15.3,1,1,0,21,16,1,18,12,10,0,0,0,102,10,13,43.5
Lucas Ramos,BRA,FW,Internacional,22,2001,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Raí Ramos,BRA,DF,São Paulo,28,1994,3.1,2,0,0,5,1,0,7,1,4,0,0,0,11,3,3,50.0
Marcelo Rangel,BRA,GK,Goiás,34,1988,3.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
Pedro Rangel,BRA,GK,Fluminense,22,2000,2.0,1,0,0,0,0,0,0,0,0,0,0,0,2,1,0,100.0
Raniele,BRA,"MF,DF",Cuiabá,26,1996,32.1,10,0,0,36,67,1,15,37,41,0,1,0,145,86,44,66.2
Rafael Ratão,BRA,"FW,MF",Bahia,27,1995,8.7,2,0,0,12,11,1,8,2,17,0,0,0,52,10,13,43.5
Wellington Rato,BRA,"FW,MF",São Paulo,30,1992,19.6,6,0,0,21,21,11,157,6,13,0,1,0,83,12,8,60.0
Raul,BRA,"MF,DF",Red Bull Bragantino,26,1996,1.2,1,0,0,1,1,0,0,1,0,0,0,0,11,1,2,33.3
Pedro Raul,BRA,FW,Vasco da Gama,26,1996,9.3,3,0,0,13,10,9,3,5,2,0,0,0,25,31,44,41.3
Leonardo Realpe,ECU,DF,Red Bull Bragantino,21,2001,18.7,3,1,0,24,6,0,3,25,10,0,0,0,100,46,42,52.3
Reinaldo,BRA,FW,Ath Paranaense,21,2001,0.2,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2,0.0
Reinaldo,BRA,DF,Grêmio,33,1989,29.8,11,2,1,34,28,3,152,16,20,0,1,0,159,18,19,48.6
Renê,BRA,DF,Internacional,30,1992,25.4,5,0,0,21,33,1,30,36,33,0,0,0,194,34,34,50.0
Réver,BRA,"DF,FW",Atlético Mineiro,38,1985,1.3,1,0,0,1,2,0,0,1,0,0,0,0,3,3,2,60.0
Rezende,BRA,"MF,DF",Bahia,28,1995,30.1,9,1,1,65,31,0,11,63,60,0,1,0,200,51,31,62.2
Everton Ribeiro,BRA,"FW,MF",Flamengo,33,1989,16.4,3,0,0,18,39,1,59,10,14,0,1,0,89,3,11,21.4
João Ricardo Riedi,BRA,GK,Fortaleza,34,1988,31.9,5,0,0,1,11,0,0,1,0,0,1,0,19,6,0,100.0
Zé Ricardo,BRA,MF,Goiás,23,1999,11.9,5,0,0,33,39,0,4,15,14,0,0,0,74,13,7,65.0
Richard,BRA,MF,Cruzeiro,28,1994,3.8,2,0,0,6,7,2,2,7,6,0,0,0,30,7,3,70.0
Rikelme,BRA,DF,Cuiabá,19,2003,26.0,3,0,0,24,18,3,84,40,46,0,0,1,109,40,23,63.5
Tomás Rincón,VEN,MF,Santos,35,1988,13.2,5,0,0,35,20,0,7,24,16,0,0,0,88,22,8,73.3
Richard Ríos,COL,MF,Palmeiras,22,2000,20.6,6,0,0,52,39,2,26,19,33,0,1,0,130,20,16,55.6
Robert,BRA,"MF,FW",Cruzeiro,17,2005,2.1,1,0,0,2,1,1,1,1,2,0,0,0,9,4,5,44.4
Zé Roberto,BRA,"FW,MF",Coritiba,29,1993,5.8,4,1,1,19,19,1,2,1,4,0,0,0,22,22,18,55.0
Robson,BRA,"MF,FW",Coritiba,31,1991,26.1,13,0,0,61,48,4,53,20,29,4,1,0,118,58,62,48.3
Kaique Rocha,BRA,DF,Ath Paranaense,21,2001,7.2,2,0,0,7,3,0,0,13,3,0,1,0,34,20,10,66.7
Marcos Rocha,BRA,DF,Palmeiras,34,1988,14.0,1,0,0,20,11,1,26,8,22,0,1,0,83,4,4,50.0
Pedro Rocha Neves,BRA,FW,Fortaleza,28,1994,0.4,1,0,0,2,2,0,1,0,0,0,0,0,0,0,0,
Sergio Rochet,URU,GK,Internacional,29,1993,19.0,4,0,0,0,10,0,0,0,0,0,0,0,16,5,0,100.0
Rodrigo,BRA,"MF,FW",São Paulo,18,2004,2.6,3,0,0,13,2,0,15,2,3,0,0,0,13,4,4,50.0
James Rodríguez,COL,"MF,FW",São Paulo,31,1991,7.1,0,0,0,10,8,1,40,0,4,0,0,0,43,3,3,50.0
Rodriguinho,BRA,"DF,MF",América (MG),19,2003,13.9,1,0,0,21,19,3,67,9,16,0,0,0,72,16,19,45.7
Matías Rojas,PAR,"MF,FW",Corinthians,27,1995,7.0,1,0,0,8,4,0,35,1,4,0,0,0,39,5,4,55.6
Romarinho,BRA,"FW,MF",Fortaleza,28,1994,3.2,0,0,0,2,6,0,8,1,1,0,0,0,20,1,1,50.0
Ángel Romero,PAR,FW,Corinthians,30,1992,13.3,2,0,0,8,31,4,63,6,14,0,0,0,67,21,26,44.7
Silvio Romero,ARG,FW,Fortaleza,34,1988,4.4,2,0,0,8,4,6,6,0,2,0,0,0,13,6,9,40.0
Rômulo,BRA,"FW,MF",Ath Paranaense,20,2002,5.7,1,0,0,9,7,2,10,5,8,1,0,0,35,14,22,38.9
Romulo,BRA,"MF,DF",Internacional,22,2000,13.5,2,0,0,18,27,1,10,17,17,0,0,0,59,23,17,57.5
Ronald,BRA,MF,Grêmio,19,2003,4.6,1,0,0,5,4,0,2,3,4,0,0,0,27,12,5,70.6
Ronald,BRA,MF,Cuiabá,25,1997,6.5,2,0,0,12,11,0,24,9,9,0,0,0,56,5,4,55.6
Budiga Roni,BRA,MF,Corinthians,23,1999,7.5,2,0,0,15,3,0,1,6,13,0,0,0,42,3,4,42.9
Lucas Ronier,BRA,"FW,MF",Coritiba,18,2004,0.6,1,0,0,4,1,0,3,0,1,0,0,0,3,0,1,0.0
Rony,BRA,FW,Palmeiras,27,1995,18.2,3,0,0,21,29,25,22,2,8,0,1,0,34,28,57,32.9
Vitor Roque,BRA,FW,Ath Paranaense,17,2005,19.0,6,0,0,35,55,8,6,2,10,1,0,0,57,24,38,38.7
Diego Rosa,BRA,"MF,DF",Bahia,20,2002,2.7,0,0,0,6,1,0,6,5,10,0,0,0,24,2,2,50.0
Rossi,BRA,"MF,FW",Vasco da Gama,29,1993,4.4,0,1,0,10,12,1,39,4,2,0,1,0,15,8,7,53.3
Agustín Rossi,ARG,GK,Flamengo,27,1995,15.0,1,0,0,0,1,0,0,0,0,0,0,0,17,3,1,75.0
Rubens,BRA,"DF,MF",Atlético Mineiro,21,2001,15.0,5,0,0,38,18,3,36,19,48,0,0,0,92,36,34,51.4
Daniel Ruiz Rivera,COL,"FW,MF",Santos,21,2001,2.7,1,0,0,2,5,0,19,1,3,0,0,0,10,2,6,25.0
Rwan,BRA,"MF,FW",Vasco da Gama,21,2001,0.4,0,0,0,2,3,0,1,0,1,0,0,0,3,1,6,14.3
