Player,Nation,Pos,Squad,Comp,Age,Born,90s,CrdY,CrdR,2CrdY,Fouls,FoulsDrawn,Offsides,Crosses,Interceptions,TklWon,PKwon,PKconceded,OG,Recoveries,AerialDuelsWon,AerialDuelsLost,AerialDuelsWon%
Federico Barba,ITA,DF,Como,Serie A,31-067,1993,2.7,0,0,0,2,1,0,1,3,1,0,0,0,11,4,6,40.0
Valentín Barco,ARG,"DF,FW",Sevilla,La Liga,20-107,2004,3.1,0,0,0,6,5,0,22,2,9,0,0,0,16,0,2,0.0
Bradley Barcola,FRA,FW,Paris S-G,Ligue 1,22-066,2002,7.8,0,0,0,9,8,2,7,4,5,0,0,0,22,5,4,55.6
Melvin Bard,FRA,"MF,DF",Nice,Ligue 1,24-001,2000,4.7,2,0,0,5,5,0,10,4,7,0,0,0,22,1,7,12.5
Nicolò Barella,ITA,MF,Inter,Serie A,27-274,1997,7.2,1,0,0,8,12,0,21,2,6,0,0,0,41,6,5,54.5
Gabriel Bares,SUI,MF,Montpellier,Ligue 1,24-070,2000,0.4,0,0,0,0,1,0,1,1,2,0,0,0,1,0,1,0.0
Ross Barkley,ENG,MF,Aston Villa,Premier League,30-338,1993,3.1,3,0,0,5,0,0,0,3,2,0,0,0,18,2,1,66.7
Aymen Barkok,MAR,MF,Mainz 05,Bundesliga,26-170,1998,0.8,0,0,0,2,1,0,5,2,1,0,0,0,4,2,5,28.6
Harvey Barnes,ENG,FW,Newcastle Utd,Premier League,26-334,1997,5.4,0,0,0,6,7,1,11,4,4,0,0,0,19,2,3,40.0
Enzo Barrenechea,ARG,MF,Valencia,La Liga,23-169,2001,3.8,2,0,0,5,9,0,1,4,1,1,0,0,13,8,2,80.0
Ander Barrenetxea,ESP,MF,Real Sociedad,La Liga,22-316,2001,4.5,1,0,0,10,6,1,12,5,7,0,1,0,25,4,3,57.1
Pablo Barrios,ESP,MF,Atlético Madrid,La Liga,21-145,2003,6.0,1,0,0,6,5,0,9,10,7,0,0,0,33,10,3,76.9
Thierno Barry,FRA,FW,Villarreal,La Liga,22-017,2002,7.7,1,0,0,17,16,10,0,0,0,1,0,0,11,28,19,59.6
Davide Bartesaghi,ITA,DF,Milan,Serie A,18-314,2005,0.1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,
Marc Bartra,ESP,DF,Betis,La Liga,33-297,1991,4.9,0,0,0,0,2,0,0,5,3,0,0,0,24,10,7,58.8
Federico Baschirotto,ITA,DF,Lecce,Serie A,28-048,1996,11.0,2,0,0,9,1,0,0,11,9,0,0,0,17,19,17,52.8
Daniele Baselli,ITA,MF,Como,Serie A,32-240,1992,0.2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0.0
Calvin Bassey,NGA,DF,Fulham,Premier League,24-312,1999,10.0,3,0,0,8,11,1,1,4,8,0,0,0,37,6,16,27.3
Aboubacar Bassinga,CIV,MF,Las Palmas,La Liga,19-117,2005,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,
Alessandro Bastoni,ITA,DF,Inter,Serie A,25-208,1999,8.5,1,0,0,15,10,0,21,9,7,0,0,0,32,15,10,60.0
Augusto Batalla,ARG,GK,Rayo Vallecano,La Liga,28-191,1996,7.0,0,0,0,0,2,0,0,0,0,0,0,0,6,2,0,100.0
Dylan Batubinsika,COD,DF,Saint-Étienne,Ligue 1,28-266,1996,8.6,1,0,0,10,5,0,0,22,6,0,1,1,28,18,7,72.0
Maximilian Bauer,GER,DF,Augsburg,Bundesliga,24-272,2000,4.9,1,0,0,4,9,0,3,5,6,0,0,0,12,11,8,57.9
Oliver Baumann,GER,GK,Hoffenheim,Bundesliga,34-158,1990,9.0,0,0,0,0,2,0,0,0,0,0,0,0,14,4,0,100.0
Christoph Baumgartner,AUT,MF,RB Leipzig,Bundesliga,25-098,1999,3.2,1,0,0,5,6,0,2,2,5,0,0,0,18,10,6,62.5
Rafael Bauza,ESP,MF,Espanyol,La Liga,19-282,2005,0.7,1,0,0,3,0,0,0,0,2,0,0,0,1,3,1,75.0
Adrian Beck,GER,"FW,MF",Heidenheim,Bundesliga,27-151,1997,3.4,0,0,0,3,2,0,5,4,5,0,0,0,22,8,3,72.7
Sheraldo Becker,SUR,"FW,MF",Real Sociedad,La Liga,29-272,1995,6.0,0,0,0,5,9,6,38,1,1,0,0,0,10,6,8,42.9
Timo Becker,GER,DF,Holstein Kiel,Bundesliga,27-227,1997,8.5,0,0,0,2,4,0,6,5,9,0,0,0,31,9,8,52.9
Jan Bednarek,POL,DF,Southampton,Premier League,28-209,1996,9.9,3,0,0,9,5,0,0,15,4,0,0,0,43,11,11,50.0
Donny van de Beek,NED,MF,Girona,La Liga,27-203,1997,5.0,1,0,0,12,0,1,4,3,3,0,0,0,18,1,3,25.0
Kevin Behrens,GER,FW,Wolfsburg,Bundesliga,33-278,1991,0.9,0,0,0,0,0,0,0,0,1,0,0,0,1,5,7,41.7
Maximilian Beier,GER,"FW,MF",Dortmund,Bundesliga,22-021,2002,4.0,1,0,0,4,6,2,2,2,2,0,0,0,13,8,7,53.3
Reda Belahyane,MAR,MF,Hellas Verona,Serie A,20-159,2004,9.7,5,1,1,14,6,0,1,5,14,0,0,0,54,4,8,33.3
Haris Belkebla,ALG,MF,Angers,Ligue 1,30-284,1994,5.0,0,0,0,5,9,1,1,5,7,0,0,0,21,2,5,28.6
Yassin Belkhdim,FRA,MF,Angers,Ligue 1,22-267,2002,5.0,2,0,0,11,6,0,3,7,12,0,0,0,34,1,3,25.0
Stefan Bell,GER,DF,Mainz 05,Bundesliga,33-075,1991,2.8,1,0,0,6,1,0,0,10,2,0,0,0,6,25,7,78.1
Raoul Bellanova,ITA,DF,Torino,Serie A,24-174,2000,1.0,0,0,0,1,1,0,5,0,0,0,0,0,4,1,0,100.0
Raoul Bellanova,ITA,DF,Atalanta,Serie A,24-174,2000,6.3,1,0,0,0,9,0,32,6,4,0,0,0,24,6,5,54.5
Jean-Ricner Bellegarde,FRA,"MF,FW",Wolves,Premier League,26-133,1998,4.8,1,0,0,7,10,0,10,4,4,0,0,0,13,1,10,9.1
Héctor Bellerín,ESP,DF,Betis,La Liga,29-233,1995,5.8,1,0,0,6,0,0,10,6,7,0,0,0,11,6,7,46.2
Jude Bellingham,ENG,MF,Real Madrid,La Liga,21-131,2003,6.9,1,0,0,8,8,1,3,10,10,0,0,0,28,4,9,30.8
Jeanuël Belocian,FRA,DF,Leverkusen,Bundesliga,19-264,2005,0.5,1,0,0,1,4,0,0,0,1,0,0,0,1,1,1,50.0
Andrea Belotti,ITA,FW,Como,Serie A,30-323,1993,3.3,0,0,0,4,8,2,2,1,4,0,0,0,9,11,10,52.4
Fran Beltrán,ESP,MF,Celta Vigo,La Liga,25-278,1999,7.4,1,0,0,6,2,0,2,4,7,0,0,0,32,5,9,35.7
Lucas Beltrán,ARG,"MF,FW",Fiorentina,Serie A,23-223,2001,4.4,0,0,0,6,6,1,3,1,3,0,0,0,16,3,7,30.0
Eliesse Ben Seghir,MAR,"FW,MF",Monaco,Ligue 1,19-265,2005,6.7,0,0,0,13,27,1,11,2,13,0,0,0,30,3,6,33.3
Carlos Benavídez,URU,MF,Alavés,La Liga,26-222,1998,2.6,1,0,0,8,2,0,1,5,3,0,0,0,17,5,3,62.5
Adrian Benedyczak,POL,FW,Parma,Serie A,23-349,2000,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
László Bénes,SVK,"MF,FW",Union Berlin,Bundesliga,27-059,1997,1.8,1,0,0,4,1,1,12,0,1,0,0,0,13,1,4,20.0
Iker Benito,ESP,"FW,MF",Osasuna,La Liga,22-089,2002,0.4,0,0,0,1,1,0,2,1,0,0,0,0,3,0,1,0.0
Ismaël Bennacer,ALG,MF,Milan,Serie A,26-342,1997,0.6,0,0,0,1,0,0,4,0,1,0,0,0,1,0,0,
Saïd Benrahma,ALG,"FW,MF",Lyon,Ligue 1,29-089,1995,4.9,0,0,0,4,5,3,29,1,3,0,0,0,17,0,0,
Ramy Bensebaini,ALG,DF,Dortmund,Bundesliga,29-205,1995,5.0,5,0,0,10,6,0,5,6,3,0,0,0,28,8,4,66.7
Rodrigo Bentancur,URU,MF,Tottenham,Premier League,27-135,1997,5.0,3,0,0,10,2,0,0,13,6,0,0,0,36,6,4,60.0
Lucas Beraldo,BRA,DF,Paris S-G,Ligue 1,20-349,2003,6.4,3,0,0,10,5,1,2,6,12,0,1,0,28,3,7,30.0
Yuri Berchiche,ESP,DF,Athletic Club,La Liga,34-271,1990,8.1,1,0,0,6,8,2,11,8,8,0,0,0,43,10,6,62.5
Álex Berenguer,ESP,"FW,MF",Athletic Club,La Liga,29-126,1995,7.1,2,0,0,8,9,1,50,4,3,2,0,0,24,6,13,31.6
Sander Berge,NOR,MF,Fulham,Premier League,26-267,1998,4.8,0,0,0,5,1,0,0,10,7,0,0,0,30,8,2,80.0
Lucas Bergvall,SWE,"MF,FW",Tottenham,Premier League,18-279,2006,0.6,0,0,0,2,1,0,5,0,2,0,0,0,5,1,0,100.0
Medon Berisha,ALB,"MF,FW",Lecce,Serie A,21-017,2003,0.9,0,0,0,2,2,0,7,0,1,0,0,0,3,1,2,33.3
Mergim Berisha,GER,FW,Hoffenheim,Bundesliga,26-180,1998,3.0,1,0,0,4,5,3,2,0,1,0,0,0,5,3,7,30.0
Adrian Bernabe,ESP,MF,Parma,Serie A,23-165,2001,10.0,1,0,0,7,22,0,15,6,13,0,0,0,48,5,2,71.4
Marc Bernal,ESP,MF,Barcelona,La Liga,17-165,2007,2.7,2,0,0,4,3,0,0,1,6,0,0,0,9,1,6,14.3
Juan Bernat,ESP,"DF,MF",Villarreal,La Liga,31-251,1993,0.3,0,0,0,0,0,0,1,0,1,0,0,0,2,0,0,
Alexander Bernhardsson,SWE,"DF,FW",Holstein Kiel,Bundesliga,26-060,1998,2.1,1,0,0,3,0,0,4,0,1,0,0,0,6,2,2,50.0
Victor Bernth Kristiansen,DEN,DF,Leicester City,Premier League,21-327,2002,8.5,1,0,0,7,8,0,25,12,22,0,0,0,29,5,16,23.8
Matúš Bero,SVK,MF,Bochum,Bundesliga,29-062,1995,6.2,2,0,0,7,12,0,6,2,6,0,0,0,25,4,7,36.4
Juan Berrocal,ESP,DF,Getafe,La Liga,25-187,1999,5.3,2,1,1,6,1,0,0,7,3,0,0,0,18,19,10,65.5
Dimitry Bertaud,COD,GK,Montpellier,Ligue 1,26-154,1998,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Beto,GNB,FW,Everton,Premier League,26-281,1998,1.0,0,0,0,4,2,2,0,0,0,0,0,0,2,7,4,63.6
Sam Beukema,NED,DF,Bologna,Serie A,25-356,1998,9.5,0,0,0,11,11,1,1,6,5,0,0,0,38,25,13,65.8
Alessandro Bianco,ITA,MF,Monza,Serie A,22-037,2002,5.4,0,0,0,10,11,1,4,4,9,0,0,0,24,2,5,28.6
Alessandro Bianco,ITA,MF,Fiorentina,Serie A,22-037,2002,0.2,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,
Jaka Bijol,SVN,DF,Udinese,Serie A,25-276,1999,11.0,4,0,0,16,0,1,2,12,11,0,1,0,29,27,19,58.7
El Bilal Touré,MLI,"FW,MF",Stuttgart,Bundesliga,23-035,2001,3.2,0,0,0,7,3,1,0,0,1,0,0,0,6,13,8,61.9
Philip Billing,DEN,MF,Bournemouth,Premier League,28-149,1996,0.3,0,0,0,0,0,0,3,1,0,0,0,0,1,1,1,50.0
Cristiano Biraghi,ITA,DF,Fiorentina,Serie A,32-067,1992,4.8,1,0,0,4,7,0,30,4,4,0,0,0,10,2,3,40.0
Samuele Birindelli,ITA,DF,Monza,Serie A,25-111,1999,1.9,0,0,0,3,1,0,10,0,4,0,0,0,6,1,3,25.0
Tom Bischof,GER,MF,Hoffenheim,Bundesliga,19-132,2005,5.7,2,0,0,12,4,0,28,7,12,0,0,0,37,3,4,42.9
Yves Bissouma,MLI,MF,Tottenham,Premier League,28-069,1996,4.4,2,0,0,3,6,0,0,5,9,0,0,0,16,1,2,33.3
Leonardo Bittencourt,GER,MF,Werder Bremen,Bundesliga,30-324,1993,3.0,0,0,0,2,4,0,4,4,0,0,0,0,15,1,5,16.7
Emmanuel Biumla,FRA,DF,Angers,Ligue 1,19-183,2005,7.1,0,0,0,5,4,0,0,6,6,0,0,0,16,9,5,64.3
Marco Bizot,NED,GK,Brest,Ligue 1,33-242,1991,10.0,1,0,0,0,1,0,0,0,1,0,0,0,12,0,0,
Antonio Blanco,ESP,MF,Alavés,La Liga,24-107,2000,7.5,1,0,0,13,10,0,5,13,10,0,0,0,37,8,9,47.1
Ludovic Blas,FRA,"MF,FW",Rennes,Ligue 1,26-312,1997,9.6,2,0,0,9,21,0,46,3,6,0,0,0,37,7,18,28.0
Daley Blind,NED,DF,Girona,La Liga,34-243,1990,8.9,1,0,0,2,5,0,9,13,8,0,0,0,33,4,6,40.0
Myron Boadu,NED,FW,Bochum,Bundesliga,23-298,2001,3.9,0,0,0,2,3,5,1,0,0,0,0,0,1,1,5,16.7
Augustine Boakye,GHA,"MF,FW",Saint-Étienne,Ligue 1,24-004,2000,2.2,1,0,0,5,1,0,2,3,1,0,0,0,5,2,3,40.0
Sacha Boey,FRA,DF,Bayern Munich,Bundesliga,24-055,2000,1.4,1,0,0,2,2,0,2,0,0,0,1,0,5,2,0,100.0
Jeremie Boga,CIV,"MF,FW",Nice,Ligue 1,27-309,1997,5.0,0,0,0,0,6,3,10,2,3,0,0,0,20,1,2,33.3
Lamare Bogarde,NED,DF,Aston Villa,Premier League,20-307,2004,1.9,1,0,0,5,3,0,0,1,4,0,0,0,6,1,1,50.0
Emil Bohinen,NOR,MF,Genoa,Serie A,25-240,1999,1.8,0,0,0,3,3,0,0,1,4,0,0,0,9,2,1,66.7
Adama Boiro,ESP,DF,Athletic Club,La Liga,22-138,2002,2.7,0,0,0,3,2,0,7,4,4,0,0,0,5,4,3,57.1
Willy Boly,CIV,DF,Nott'ham Forest,Premier League,33-278,1991,1.0,0,0,0,1,0,0,0,1,0,0,0,0,1,4,0,100.0
Moïse Bombito,CAN,DF,Nice,Ligue 1,24-222,2000,7.7,2,1,1,6,4,0,0,7,8,0,1,1,29,13,16,44.8
Warren Bondo,FRA,MF,Monza,Serie A,21-053,2003,8.9,3,1,1,16,18,0,1,4,10,0,0,0,41,4,4,50.0
Victor Boniface,NGA,FW,Leverkusen,Bundesliga,23-320,2000,7.2,1,0,0,5,7,5,2,0,3,0,0,0,15,20,10,66.7
Ange-Yoan Bonny,FRA,FW,Parma,Serie A,21-013,2003,9.0,0,0,0,9,18,5,4,0,6,1,0,0,24,6,21,22.2
Sebastiaan Bornauw,BEL,DF,Wolfsburg,Bundesliga,25-230,1999,7.0,1,0,0,9,2,0,0,9,4,0,1,0,19,24,14,63.2
Saïmon Bouabré,FRA,MF,Monaco,Ligue 1,18-159,2006,0.1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,
Ayyoub Bouaddi,FRA,MF,Lille,Ligue 1,17-036,2007,2.7,1,0,0,2,2,0,0,3,8,0,0,0,13,1,4,20.0
Badredine Bouanani,ALG,"FW,MF",Nice,Ligue 1,19-335,2004,2.9,1,0,0,4,7,0,11,3,0,0,0,0,7,0,3,0.0
Benjamin Bouchouari,MAR,MF,Saint-Étienne,Ligue 1,22-360,2001,2.4,0,0,0,0,2,0,1,2,5,0,0,0,21,1,2,33.3
Hicham Boudaoui,ALG,MF,Nice,Ligue 1,25-045,1999,7.0,2,0,0,13,15,0,3,7,13,0,0,0,46,6,7,46.2
Carlo Boukhalfa,MAR,MF,St. Pauli,Bundesliga,25-188,1999,4.6,0,0,0,5,4,0,3,4,2,0,0,0,18,10,19,34.5
Benjamin Bourigeaud,FRA,MF,Rennes,Ligue 1,30-298,1994,0.9,0,0,0,0,0,0,6,2,0,0,0,0,4,2,2,50.0
Edoardo Bove,ITA,"MF,FW",Fiorentina,Serie A,22-175,2002,7.3,3,0,0,11,18,0,2,4,11,1,0,0,32,9,15,37.5
Jarrod Bowen,ENG,"FW,MF",West Ham,Premier League,27-323,1996,9.7,0,0,0,12,7,1,49,3,8,0,0,0,47,2,13,13.3
Enzo Boyomo,CMR,DF,Osasuna,La Liga,23-031,2001,9.0,2,0,0,14,3,0,0,11,14,0,0,0,31,10,12,45.5
Enzo Boyomo,CMR,DF,Valladolid,La Liga,23-031,2001,3.0,0,0,0,3,0,0,0,1,2,0,0,0,11,3,5,37.5
Domagoj Bradarić,CRO,DF,Hellas Verona,Serie A,24-333,1999,3.7,2,0,0,8,2,0,14,2,3,0,0,0,16,2,2,50.0
Conor Bradley,NIR,DF,Liverpool,Premier League,21-121,2003,0.9,0,0,0,1,1,0,1,2,0,0,0,0,10,1,1,50.0
Bilal Brahimi,ALG,MF,Nice,Ligue 1,24-238,2000,0.8,0,0,0,3,0,0,5,0,0,0,0,0,1,0,0,
Julian Brandt,GER,MF,Dortmund,Bundesliga,28-189,1996,8.2,1,0,0,1,6,2,26,2,3,0,0,0,28,3,5,37.5
Jarrad Branthwaite,ENG,DF,Everton,Premier League,22-133,2002,1.1,0,0,0,0,1,0,0,3,2,0,0,0,5,3,3,50.0
Darko Brašanac,SRB,MF,Leganés,La Liga,32-269,1992,7.0,0,0,0,17,4,1,3,4,3,0,0,0,22,10,13,43.5
Lilian Brassier,FRA,DF,Marseille,Ligue 1,25-005,1999,6.3,2,0,0,5,2,0,4,4,5,0,0,0,27,12,5,70.6
Matthias Braunöder,AUT,MF,Como,Serie A,22-225,2002,2.8,3,1,1,8,4,0,0,1,4,0,0,0,7,0,1,0.0
Iker Bravo,ESP,"FW,MF",Udinese,Serie A,19-299,2005,2.1,1,0,0,3,3,1,2,0,3,0,0,0,14,3,5,37.5
James Bree,ENG,DF,Southampton,Premier League,27-027,1997,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Tim Breithaupt,GER,MF,Augsburg,Bundesliga,22-274,2002,1.3,0,0,0,2,3,0,1,2,1,0,0,0,9,4,5,44.4
Gleison Bremer,BRA,DF,Juventus,Serie A,27-234,1997,6.0,2,0,0,9,5,0,0,6,7,0,0,0,23,11,7,61.1
Brenner,BRA,"MF,FW",Udinese,Serie A,24-296,2000,4.3,0,0,0,0,5,0,11,1,4,0,0,0,14,2,3,40.0
Ben Brereton,CHI,FW,Southampton,Premier League,25-203,1999,4.3,1,0,0,4,6,1,4,0,2,0,0,0,11,7,6,53.8
Marco Brescianini,ITA,MF,Atalanta,Serie A,24-292,2000,4.2,0,0,0,8,4,1,4,0,1,0,0,0,14,4,3,57.1
Maximilian Breunig,GER,"FW,MF",Heidenheim,Bundesliga,24-085,2000,2.9,0,0,0,6,4,1,1,1,3,0,0,0,11,9,23,28.1
David Brooks,WAL,"FW,MF",Bournemouth,Premier League,27-122,1997,0.4,0,0,0,0,1,0,2,0,1,0,0,0,1,0,1,0.0
Moritz Broschinski,GER,"FW,MF",Bochum,Bundesliga,24-045,2000,5.3,0,0,0,6,2,2,5,0,6,0,0,0,18,16,15,51.6
Nathaniel Brown,GER,DF,Eint Frankfurt,Bundesliga,21-144,2003,1.1,0,0,0,0,3,0,1,1,2,0,0,0,7,1,2,33.3
Jacob Bruun Larsen,DEN,"DF,FW",Hoffenheim,Bundesliga,26-049,1998,1.3,0,0,0,0,0,0,7,1,0,0,0,0,8,1,0,100.0
Ante Budimir,CRO,FW,Osasuna,La Liga,33-108,1991,9.5,1,0,0,13,7,6,3,1,2,3,0,0,18,50,41,54.9
Emi Buendía,ARG,"MF,FW",Aston Villa,Premier League,27-318,1996,0.3,0,0,0,1,1,0,0,0,2,0,0,0,2,0,0,
Santiago Bueno,URU,DF,Wolves,Premier League,25-364,1998,3.9,0,0,0,7,1,0,0,4,5,0,0,0,8,8,6,57.1
Marius Bülter,GER,FW,Hoffenheim,Bundesliga,31-223,1993,7.2,1,0,0,5,11,3,24,1,6,1,0,0,17,6,11,35.3
Facundo Buonanotte,ARG,"MF,FW",Leicester City,Premier League,19-320,2004,7.1,4,0,0,14,15,1,20,4,8,0,0,0,32,5,9,35.7
Alessandro Buongiorno,ITA,DF,Napoli,Serie A,25-154,1999,10.0,1,0,0,5,12,1,0,14,13,0,0,0,44,16,13,55.2
Cameron Burgess,AUS,DF,Ipswich Town,Premier League,29-017,1995,3.0,0,0,0,1,1,0,0,3,2,0,0,0,11,13,5,72.2
Jonathan Burkardt,GER,FW,Mainz 05,Bundesliga,24-119,2000,7.7,0,0,0,6,10,4,9,0,2,1,0,0,18,7,29,19.4
Oliver Burke,SCO,"MF,DF",Werder Bremen,Bundesliga,27-214,1997,0.3,0,0,0,1,0,0,1,0,1,0,0,0,2,2,1,66.7
Dan Burn,ENG,DF,Newcastle Utd,Premier League,32-182,1992,10.0,4,0,0,8,5,1,1,8,4,0,0,1,28,34,19,64.2
Wes Burns,WAL,FW,Ipswich Town,Premier League,29-350,1994,4.5,1,0,0,2,9,0,16,3,5,0,0,0,21,1,11,8.3
Marnon Busch,GER,DF,Heidenheim,Bundesliga,29-335,1994,3.6,0,0,0,3,4,0,12,1,4,0,1,0,11,2,2,50.0
Gianluca Busio,USA,MF,Venezia,Serie A,22-163,2002,6.6,2,0,0,8,8,1,10,2,4,1,0,0,29,3,4,42.9
Aurélio Buta,POR,DF,Reims,Ligue 1,27-271,1997,6.4,3,0,0,11,9,1,5,7,8,0,1,0,22,3,4,42.9
Marcin Bułka,POL,GK,Nice,Ligue 1,25-034,1999,10.0,0,0,0,0,1,0,0,0,0,0,0,0,14,1,0,100.0
Pau Cabanes,ESP,MF,Villarreal,La Liga,19-264,2005,0.2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,
Rémy Cabella,FRA,"MF,FW",Lille,Ligue 1,34-244,1990,3.2,0,0,0,6,3,0,10,4,7,0,0,0,20,1,2,33.3
Leandro Cabrera,URU,DF,Espanyol,La Liga,33-143,1991,7.0,1,0,0,2,1,0,5,9,8,0,0,0,21,19,12,61.3
Liberato Cacace,NZL,"DF,MF",Empoli,Serie A,24-041,2000,2.2,3,0,0,6,1,0,11,0,2,0,0,0,10,3,3,50.0
Anthony Caci,FRA,DF,Mainz 05,Bundesliga,27-129,1997,8.1,2,0,0,11,4,2,35,7,5,0,0,0,30,13,11,54.2
Mathieu Cafaro,FRA,"MF,FW",Saint-Étienne,Ligue 1,27-227,1997,6.1,3,0,0,7,11,3,19,6,5,0,0,0,23,2,1,66.7
Moisés Caicedo,ECU,MF,Chelsea,Premier League,23-005,2001,9.8,2,0,0,20,16,0,5,17,22,0,0,0,51,10,5,66.7
Tom Cairney,SCO,MF,Fulham,Premier League,33-292,1991,1.3,2,0,0,2,3,0,6,2,1,0,0,0,11,0,3,0.0
Jens Cajuste,SWE,MF,Ipswich Town,Premier League,25-089,1999,2.0,1,0,0,3,2,0,2,2,2,0,0,0,7,0,3,0.0
Davide Calabria,ITA,DF,Milan,Serie A,27-337,1996,1.7,0,0,0,3,2,0,7,3,2,0,0,0,7,1,0,100.0
Riccardo Calafiori,ITA,DF,Arsenal,Premier League,22-172,2002,4.3,1,0,0,9,4,0,5,4,9,0,0,0,13,10,4,71.4
Luca Caldirola,ITA,DF,Monza,Serie A,33-280,1991,3.1,2,0,0,8,3,1,1,2,2,0,0,0,5,6,2,75.0
Fernando Calero,ESP,DF,Espanyol,La Liga,29-054,1995,2.1,0,0,0,2,3,0,0,5,2,0,0,0,4,3,2,60.0
Duje Ćaleta-Car,CRO,DF,Lyon,Ligue 1,28-051,1996,9.0,4,0,0,14,5,2,0,12,7,0,0,0,27,18,7,72.0
Hakan Çalhanoğlu,TUR,MF,Inter,Serie A,30-273,1994,5.4,1,0,0,5,4,0,31,3,7,0,1,0,26,5,3,62.5
Dominic Calvert-Lewin,ENG,FW,Everton,Premier League,27-236,1997,9.2,1,0,0,12,11,16,2,4,3,0,0,0,16,44,43,50.6
Drissa Camara,CIV,"FW,MF",Parma,Serie A,22-263,2002,0.8,0,0,0,3,4,0,0,0,1,0,0,0,4,0,2,0.0
Issiaga Camara,GUI,MF,Nice,Ligue 1,19-279,2005,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.0
Lamine Camara,SEN,MF,Monaco,Ligue 1,20-311,2004,7.4,5,1,1,17,12,0,28,13,20,0,0,0,50,6,9,40.0
Mahdi Camara,FRA,MF,Brest,Ligue 1,26-130,1998,7.7,1,0,0,6,13,2,11,10,12,0,0,0,29,3,9,25.0
Francesco Camarda,ITA,FW,Milan,Serie A,16-242,2008,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
Eduardo Camavinga,FRA,MF,Real Madrid,La Liga,21-363,2002,2.3,0,0,0,3,8,0,0,2,6,0,0,0,17,2,1,66.7
Nicolò Cambiaghi,ITA,FW,Bologna,Serie A,23-315,2000,0.2,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,
Andrea Cambiaso,ITA,"DF,FW",Juventus,Serie A,24-261,2000,10.0,2,0,0,11,9,2,27,5,12,0,0,0,39,2,4,33.3
Axel Camblan,FRA,"MF,FW",Brest,Ligue 1,21-069,2003,0.3,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0.0
Sergio Camello,ESP,FW,Rayo Vallecano,La Liga,23-271,2001,6.8,1,0,0,6,7,1,5,3,0,0,0,0,15,7,11,38.9
José Campaña,ESP,MF,Las Palmas,La Liga,31-160,1993,4.3,3,0,0,3,10,0,10,13,7,0,1,0,26,6,1,85.7
Cole Campbell,ISL,"FW,MF",Dortmund,Bundesliga,18-261,2006,0.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0.0
Emre Can,GER,"MF,DF",Dortmund,Bundesliga,30-300,1994,6.3,1,0,0,6,5,0,4,3,9,0,0,0,14,13,10,56.5
Peio Canales,ESP,MF,Athletic Club,La Liga,19-295,2005,0.2,0,0,0,0,1,0,1,1,1,0,0,0,3,0,0,
Matteo Cancellieri,ITA,"FW,MF",Parma,Serie A,22-269,2002,3.6,0,1,0,8,10,1,6,3,3,0,0,0,13,4,5,44.4
Antonio Candela,ITA,DF,Venezia,Serie A,24-194,2000,7.4,1,0,0,5,1,0,13,4,11,0,0,0,27,11,9,55.0
Sergi Canós,ESP,MF,Valencia,La Liga,27-279,1997,2.0,1,0,0,5,3,0,10,2,4,0,0,0,17,2,2,50.0
Jaydee Canvot,FRA,DF,Toulouse,Ligue 1,18-101,2006,0.1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,100.0
Pierrick Capelle,FRA,MF,Angers,Ligue 1,37-206,1987,2.9,2,0,0,3,1,1,7,4,7,0,0,0,15,3,3,50.0
Gianluca Caprari,ITA,MF,Monza,Serie A,31-100,1993,4.1,1,0,0,3,8,2,22,2,5,0,0,0,15,2,2,50.0
Elia Caprile,ITA,GK,Napoli,Serie A,23-074,2001,3.6,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,100.0
Francesco Caputo,ITA,FW,Empoli,Serie A,37-093,1987,0.1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
Maxence Caqueret,FRA,MF,Lyon,Ligue 1,24-266,2000,6.3,1,0,0,4,6,1,6,7,10,0,0,0,23,1,3,25.0
Andrea Carboni,ITA,DF,Monza,Serie A,23-277,2001,7.7,2,0,0,12,8,0,6,9,11,0,0,0,19,12,10,54.5
Franco Carboni,ITA,DF,Venezia,Serie A,21-217,2003,0.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,
Valentin Carboni,ARG,"MF,FW",Marseille,Ligue 1,19-247,2005,1.1,1,0,0,5,1,0,2,1,2,0,0,0,2,2,1,66.7
