Player,Nation,Pos,Squad,Age,Born,90s,Tackles,TacklesWon,TacklesDef3rd,TacklesMid3rd,TacklesAtt3rd,DribTkl,DribTklAtt,DribTkl%,ChallengesLost,Blocks,ShotsBlocked,PassesBlocked,Int,Tkl+Int,Clr,ErrorsLeadingToShot
Júnior Santos,BRA,FW,Botafogo (RJ),30-006,1994,14.7,12,8,4,4,4,7,14,50.0,7,10,3,7,2,14,7,0
Kayke Santos,BRA,FW,Ath Paranaense,16-174,2008,0.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
Luis Eduardo Marques dos Santos,BRA,DF,Criciúma,27-140,1997,4.3,13,7,6,7,0,7,11,63.6,4,5,0,5,5,18,10,0
Luis Eduardo Marques dos Santos,BRA,"FW,DF",Fortaleza,27-140,1997,0.2,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,0,0
Tevis Gabriel Alves Santos,BRA,FW,Cruzeiro,18-263,2006,0.3,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
Renzo Saravia,ARG,DF,Atlético Mineiro,31-123,1993,17.8,66,38,40,19,7,34,65,52.3,31,26,6,20,21,87,31,0
Eduardo Sasha,BRA,FW,Red Bull Bragantino,32-236,1992,16.2,5,2,2,2,1,3,6,50.0,3,10,3,7,4,9,11,0
Lucas Sasha,BRA,MF,Fortaleza,34-230,1990,13.4,60,41,22,34,4,26,56,46.4,30,35,9,26,26,86,28,0
Gustavo Sauer,BRA,"FW,MF",Cuiabá,31-170,1993,2.6,6,5,1,5,0,2,6,33.3,4,3,0,3,0,6,1,0
Jefferson Savarino,VEN,"MF,FW",Botafogo (RJ),27-341,1996,15.3,6,2,2,2,2,5,15,33.3,10,7,2,5,2,8,7,0
Gustavo Scarpa,BRA,"DF,MF",Atlético Mineiro,30-286,1994,20.8,35,23,13,17,5,17,25,68.0,8,11,4,7,13,48,23,0
Igor Schlemper,BRA,"DF,FW",Grêmio,19-230,2005,1.1,4,1,1,2,1,2,3,66.7,1,4,0,4,0,4,6,0
Cleiton Schwengber,BRA,GK,Red Bull Bragantino,27-059,1997,22.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,13,1
Kevin Serna,COL,FW,Fluminense,26-305,1997,6.3,19,15,11,3,5,13,23,56.5,10,6,0,6,5,24,3,0
Juan Sforza,ARG,MF,Vasco da Gama,22-246,2002,13.3,22,14,8,11,3,12,29,41.4,17,16,5,11,16,38,21,0
Shaylon,BRA,"FW,MF",Atl Goianiense,27-173,1997,19.6,12,4,6,5,1,5,28,17.9,23,15,1,14,14,26,13,0
André Silva,BRA,"FW,MF",São Paulo,27-136,1997,12.3,1,0,0,1,0,1,9,11.1,8,11,2,9,5,6,11,0
Luan Silva,BRA,MF,Vitória,25-156,1999,16.0,16,10,4,11,1,7,12,58.3,5,12,0,12,24,40,27,0
Lucas Silva,BRA,MF,Cruzeiro,31-244,1993,15.4,11,5,4,6,1,5,18,27.8,13,22,4,18,4,15,21,1
Rafael Silva,BRA,FW,Cruzeiro,32-196,1992,5.9,4,3,1,3,0,3,3,100.0,0,3,0,3,1,5,4,0
Thiago Silva,BRA,DF,Fluminense,40-025,1984,8.0,8,5,4,4,0,2,4,50.0,2,7,5,2,7,15,47,0
Everton Soares,BRA,FW,Flamengo,28-209,1996,6.0,9,6,1,5,3,1,6,16.7,5,10,0,10,2,11,5,0
Fábio Soares,BRA,MF,Vitória,19-319,2004,1.0,4,3,2,2,0,1,1,100.0,0,3,0,3,0,4,2,0
Tiquinho Soares,BRA,"FW,MF",Botafogo (RJ),33-274,1991,12.8,10,6,3,4,3,2,5,40.0,3,10,0,10,3,13,9,0
Fernando Sobral,BRA,MF,Cuiabá,29-305,1994,15.5,53,33,28,21,4,22,43,51.2,21,22,6,16,13,66,30,0
Yeferson Soteldo,VEN,"FW,MF",Grêmio,27-109,1997,12.7,10,6,4,5,1,6,12,50.0,6,8,1,7,4,14,2,1
Yan Souto,BRA,"DF,MF",Juventude,23-012,2001,2.6,4,4,3,1,0,1,2,50.0,1,4,1,3,1,5,13,0
Gabriel Souza,BRA,FW,Vasco da Gama,19-286,2005,1.0,4,2,0,2,2,0,0,,0,1,0,1,1,5,0,0
Hugo Souza,BRA,GK,Corinthians,25-260,1999,13.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,4,0
Igor Vinícius de Souza,BRA,DF,São Paulo,27-199,1997,20.0,46,26,29,13,4,25,40,62.5,15,19,0,19,15,61,30,0
Josef de Souza,BRA,MF,Vasco da Gama,35-249,1989,0.8,3,1,2,1,0,1,3,33.3,2,0,0,0,1,4,4,0
Everaldo Stum,BRA,FW,Bahia,33-104,1991,19.9,17,14,4,5,8,4,20,20.0,16,9,2,7,2,19,19,0
Damián Suárez,URU,DF,Botafogo (RJ),36-173,1988,13.8,32,23,16,12,4,19,41,46.3,22,12,3,9,9,41,25,0
Bruno Tabata,BRA,"MF,FW",Internacional,27-201,1997,5.4,5,2,1,3,1,2,5,40.0,3,4,1,3,2,7,4,0
Gabriel Taliari,BRA,FW,Juventude,27-187,1997,5.0,6,6,0,3,3,1,6,16.7,5,2,0,2,0,6,3,0
Talisson,BRA,FW,Red Bull Bragantino,22-149,2002,1.3,1,1,0,1,0,0,1,0.0,1,0,0,0,0,1,0,0
Tchê Tchê,BRA,"MF,FW",Botafogo (RJ),32-048,1992,16.7,15,8,7,7,1,9,12,75.0,3,9,0,9,6,21,9,0
Alex Teixeira,BRA,FW,Vasco da Gama,34-285,1990,0.1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
Alex Telles,BRA,DF,Botafogo (RJ),31-307,1992,1.5,2,2,2,0,0,1,3,33.3,2,4,1,3,5,7,4,0
David Terans,URU,"MF,FW",Fluminense,30-067,1994,2.4,6,4,1,4,1,4,7,57.1,3,4,0,4,0,6,1,0
Felipe Teresa,BRA,"MF,FW",Flamengo,18-289,2006,0.1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
Thaciano,BRA,FW,Bahia,29-158,1995,21.1,14,11,9,4,1,0,16,0.0,16,11,2,9,14,28,23,0
Thiaguinho,BRA,MF,Juventude,27-189,1997,3.4,8,4,4,3,1,4,10,40.0,6,5,0,5,2,10,5,0
Tiago,BRA,FW,Bahia,19-192,2005,0.1,0,0,0,0,0,0,0,,0,1,0,1,0,0,0,0
Guilherme Tinga,BRA,DF,Fortaleza,31-046,1993,20.7,29,19,21,7,1,16,29,55.2,13,19,5,14,30,59,97,1
Titi,BRA,DF,Fortaleza,36-219,1988,15.4,19,11,16,3,0,9,21,42.9,12,18,12,6,17,36,51,3
Félix Torres Caicedo,ECU,DF,Corinthians,27-280,1997,16.0,22,11,16,6,0,11,22,50.0,11,12,7,5,23,45,67,0
Miguel Trauco,PER,DF,Criciúma,32-053,1992,12.4,21,17,15,5,1,10,18,55.6,8,11,5,6,7,28,31,0
Bruno Tubarão,BRA,DF,Atl Goianiense,29-226,1995,10.7,27,16,16,10,1,10,16,62.5,6,8,2,6,10,37,21,0
Bruno Uvini,BRA,DF,Vitória,33-136,1991,4.8,1,1,0,1,0,1,1,100.0,0,6,3,3,6,7,15,0
Enner Valencia,ECU,FW,Internacional,34-348,1989,7.2,5,4,1,1,3,2,4,50.0,2,4,0,4,1,6,3,0
Vanderlan,BRA,DF,Palmeiras,22-040,2002,9.2,22,16,5,14,3,11,18,61.1,7,9,1,8,12,34,21,0
Guillermo Varela,URU,DF,Flamengo,31-207,1993,8.4,11,9,7,2,2,5,8,62.5,3,6,2,4,10,21,13,0
Eduardo Vargas,CHI,"FW,MF",Atlético Mineiro,34-332,1989,6.5,6,5,3,3,0,3,5,60.0,2,5,1,4,3,9,4,0
Pablo Vegetti,ARG,FW,Vasco da Gama,36-002,1988,26.0,15,11,8,6,1,9,19,47.4,10,20,5,15,1,16,37,0
Raphael Veiga,BRA,"MF,FW",Palmeiras,29-120,1995,19.7,16,11,3,12,1,4,19,21.1,15,15,5,10,8,24,6,0
Fausto Vera,ARG,MF,Atlético Mineiro,24-205,2000,11.6,23,13,8,11,4,10,21,47.6,11,8,6,2,10,33,19,0
Fausto Vera,ARG,MF,Corinthians,24-205,2000,2.4,1,1,0,1,0,1,4,25.0,3,2,1,1,5,6,0,0
Gabriel Veron,BRA,"FW,MF",Cruzeiro,22-044,2002,11.9,16,14,5,7,4,6,17,35.3,11,11,1,10,8,24,8,0
João Victor,BRA,DF,Vasco da Gama,26-092,1998,12.3,20,17,17,2,1,11,15,73.3,4,16,8,8,10,30,66,0
Dudu Vieira,BRA,MF,Juventude,30-240,1994,2.9,4,3,1,3,0,1,2,50.0,1,6,3,3,4,8,5,1
Felipe Vieira,,"DF,MF",Fluminense,,,1.8,5,3,3,1,1,1,1,100.0,0,1,1,0,4,9,10,0
Lucas Villalba,ARG,DF,Cruzeiro,30-059,1994,9.7,10,6,8,2,0,5,6,83.3,1,14,7,7,13,23,42,1
Mathías Villasanti,PAR,MF,Grêmio,27-267,1997,18.0,54,29,23,25,6,24,48,50.0,24,24,7,17,27,81,28,1
Matías Viña,URU,DF,Flamengo,26-343,1997,4.7,8,5,3,5,0,5,10,50.0,5,5,0,5,5,13,14,0
Alix Vinicius,BRA,DF,Atl Goianiense,24-346,1999,15.7,12,11,9,2,1,9,15,60.0,6,31,19,12,21,33,95,0
Caio Vinícius,BRA,"DF,MF",Vitória,25-280,1999,6.7,14,7,8,5,1,5,9,55.6,4,7,2,5,6,20,26,0
Mateus Vital,BRA,"MF,FW",Cruzeiro,26-248,1998,3.6,7,5,3,2,2,1,8,12.5,7,2,0,2,0,7,0,0
Vitão,BRA,DF,Internacional,24-258,2000,18.0,15,11,11,2,2,9,17,52.9,8,19,9,10,15,30,75,0
Vitinho,BRA,DF,Botafogo (RJ),25-086,1999,2.7,6,3,5,1,0,4,13,30.8,9,4,1,3,1,7,8,0
Vitinho,BRA,"FW,MF",Red Bull Bragantino,25-199,1999,16.7,26,15,8,14,4,14,23,60.9,9,22,2,20,9,35,25,0
Paulo Vitor,BRA,MF,Atlético Mineiro,20-052,2004,4.2,14,5,5,7,2,9,17,52.9,8,7,0,7,2,16,13,0
Rayan Vitor,BRA,"FW,MF",Vasco da Gama,18-075,2006,7.1,8,6,3,4,1,2,7,28.6,5,10,1,9,5,13,12,1
Felipe Vizeu,BRA,FW,Criciúma,27-219,1997,1.4,3,2,1,2,0,1,2,50.0,1,1,0,1,0,3,0,0
Wagner,BRA,DF,Vitória,25-086,1999,27.1,27,14,17,9,1,15,22,68.2,7,36,25,11,41,68,150,1
Walace,BRA,"MF,DF",Cruzeiro,29-196,1995,3.5,6,5,6,0,0,4,8,50.0,4,0,0,0,6,12,2,1
Wallace,BRA,"MF,FW",Flamengo,19-252,2005,0.2,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
Walter,BRA,GK,Cuiabá,36-334,1987,27.0,1,0,1,0,0,0,0,,0,0,0,0,0,1,7,2
Wanderson,BRA,"FW,MF",Internacional,30-010,1994,9.3,8,4,1,5,2,3,11,27.3,8,6,0,6,5,13,7,0
Welington,BRA,DF,São Paulo,23-241,2001,18.9,39,23,19,18,2,18,32,56.3,14,10,4,6,23,62,32,0
José Welison,BRA,MF,Fortaleza,29-220,1995,8.4,24,17,13,11,0,11,19,57.9,8,15,5,10,10,34,16,1
João Wellington,BRA,"MF,FW",Cruzeiro,20-289,2004,2.0,7,5,1,3,3,1,2,50.0,1,0,0,0,4,11,3,0
Werton,BRA,"MF,FW",Flamengo,21-031,2003,0.5,3,2,1,2,0,2,4,50.0,2,1,0,1,1,4,0,0
Wesley,BRA,DF,Flamengo,21-041,2003,19.0,47,39,28,16,3,20,45,44.4,25,28,13,15,29,76,54,1
Wesley,BRA,"FW,MF",Internacional,25-201,1999,21.1,30,23,8,16,6,15,41,36.6,26,23,2,21,6,36,12,0
Wesley,BRA,FW,Corinthians,19-226,2005,16.0,14,11,2,6,6,8,19,42.1,11,23,0,23,8,22,0,0
Wéverton,BRA,GK,Palmeiras,36-309,1987,28.0,1,1,1,0,0,1,2,50.0,1,0,0,0,0,1,6,0
William,BRA,DF,Cruzeiro,29-197,1995,25.4,83,53,30,41,12,43,82,52.4,39,38,5,33,37,120,67,0
Willian,BRA,MF,Vitória,31-154,1993,22.4,38,26,17,20,1,19,41,46.3,22,25,4,21,21,59,37,1
Samuel Xavier,BRA,DF,Fluminense,34-133,1990,20.7,38,22,22,14,2,21,32,65.6,11,15,7,8,18,56,42,0
Yago,BRA,MF,Bahia,29-257,1995,0.6,3,2,3,0,0,2,6,33.3,4,2,0,2,0,3,1,0
Bruno Zapelli,ARG,"MF,FW",Ath Paranaense,22-153,2002,13.1,26,18,5,11,10,12,32,37.5,20,12,2,10,6,32,10,0
Federico Zaracho,ARG,MF,Atlético Mineiro,26-221,1998,8.0,20,11,7,9,4,7,18,38.9,11,9,0,9,11,31,2,0
Zeca,BRA,DF,Vitória,30-154,1994,4.3,10,5,5,3,2,3,8,37.5,5,4,3,1,3,13,8,0
Mateo Zuleta,COL,"FW,MF",Atl Goianiense,22-132,2002,0.5,2,1,0,1,1,1,4,25.0,3,2,0,2,1,3,0,0
