Player,Nation,Pos,Squad,Age,Born,MP,Min,Min/MP,Min%,90s,Starts,Min/Start,MatchesCompleted,Subs,Min/Sub,unusedSub,PointsPerMatch,onGoalScored,onGoalAgainst,+/-,+/-/90,On-Off,onPitchxG,onPitchxGA,xG+/-,xG+/-/90,xGOn-Off
Abner,BRA,DF,Juventude,20-181,2004,3,108,36,4.1,1.2,1,90,1,2,9,20,1.33,2,1,+1,+0.83,+1.09,1.3,2.5,-1.3,-1.07,-0.53
Luiz Adriano,BRA,FW,Vitória,37-188,1987,8,202,25,7.7,2.2,1,60,0,7,20,2,0.75,3,3,0,0.00,+0.45,2.5,3.9,-1.3,-0.60,-0.48
Adriel,BRA,GK,Bahia,23-277,2001,0,,,,,0,,0,0,,15,,,,,,,,,,,
Adryelson,BRA,DF,Botafogo (RJ),26-208,1998,1,74,74,2.8,0.8,1,74,0,0,,3,3.00,0,0,0,0.00,-0.78,0.5,0.3,+0.2,+0.24,-0.12
Adson,BRA,FW,Vasco da Gama,24-011,2000,20,"1,224",61,46.9,13.6,14,77,4,6,25,1,1.55,18,15,+3,+0.22,+1.00,14.4,14.9,-0.4,-0.03,+0.67
Braian Aguirre,ARG,"DF,MF",Internacional,24-081,2000,0,,,,,0,,0,0,,4,,,,,,,,,,,
Ainoã,BRA,DF,Flamengo,19-259,2005,0,,,,,0,,0,0,,1,,,,,,,,,,,
Lucas Alario,ARG,"FW,MF",Internacional,32-009,1992,15,638,43,25.3,7.1,6,71,1,9,24,10,1.47,12,8,+4,+0.56,+0.23,12.2,6.5,+5.7,+0.80,+0.16
Carlos Alberto,BRA,FW,Botafogo (RJ),22-186,2002,6,205,34,7.9,2.3,2,81,1,4,11,5,1.83,7,4,+3,+1.32,+0.61,4.9,3.5,+1.3,+0.58,+0.24
Yuri Alberto,BRA,FW,Corinthians,23-213,2001,22,"1,659",75,63.6,18.4,18,81,10,4,49,0,0.95,19,26,-7,-0.38,-0.19,19.0,22.3,-3.3,-0.18,-0.27
Carlos Alcaraz,ARG,MF,Flamengo,21-322,2002,4,214,54,8.5,2.4,2,73,0,2,35,0,1.50,2,4,-2,-0.84,-1.43,2.7,2.9,-0.2,-0.09,-0.39
Alerrandro,BRA,FW,Vitória,24-279,2000,26,"1,700",65,65.1,18.9,24,69,4,2,20,1,1.00,22,27,-5,-0.26,+0.43,20.8,20.5,+0.3,+0.02,+0.49
Caio Alexandre,BRA,MF,Bahia,25-236,1999,28,"2,252",80,86.3,25.0,27,83,9,1,15,0,1.57,32,27,+5,+0.20,-0.05,31.0,24.3,+6.7,+0.27,+0.26
Matheus Alexandre,BRA,DF,Cuiabá,25-193,1999,22,"1,734",79,68.8,19.3,21,80,15,1,45,1,0.86,18,21,-3,-0.16,+1.10,16.9,21.8,-4.9,-0.25,+0.26
Alexsander,BRA,MF,Fluminense,21-009,2003,15,791,53,31.4,8.8,7,81,3,8,28,3,0.73,7,12,-5,-0.57,-0.41,8.8,11.3,-2.4,-0.28,+0.09
Alisson,BRA,GK,Criciúma,29-131,1995,4,296,74,11.3,3.3,3,90,3,1,26,22,1.20,5,6,-1,-0.30,-0.11,2.9,2.5,+0.4,+0.12,+0.43
Alisson,BRA,"DF,FW",Atlético Mineiro,19-026,2005,12,558,47,21.4,6.2,5,75,1,7,26,1,1.25,8,12,-4,-0.65,-0.78,8.0,6.9,+1.1,+0.18,+0.10
Alisson,BRA,MF,São Paulo,31-114,1993,16,"1,353",85,50.1,15.0,16,85,11,0,,0,1.88,24,11,+13,+0.86,+1.13,17.9,9.7,+8.1,+0.54,+0.50
Allan,BRA,MF,Flamengo,27-228,1997,21,"1,217",58,48.3,13.5,14,74,4,7,27,4,1.62,22,21,+1,+0.07,-0.75,17.7,18.9,-1.2,-0.09,-0.70
Allan,BRA,MF,Botafogo (RJ),33-283,1991,9,276,31,10.6,3.1,2,60,0,7,22,3,1.89,4,5,-1,-0.33,-1.21,4.4,4.4,0.0,+0.01,-0.39
Allano,BRA,"FW,MF",Criciúma,29-176,1995,20,"1,058",53,40.5,11.8,11,79,2,9,21,3,1.40,14,13,+1,+0.09,+0.49,12.5,14.3,-1.7,-0.15,+0.20
Thiago Almada,ARG,"FW,MF",Botafogo (RJ),23-174,2001,8,586,73,22.5,6.5,7,79,3,1,31,0,2.13,10,5,+5,+0.77,+0.01,12.0,7.5,+4.5,+0.69,+0.43
Júnior Alonso,PAR,DF,Atlético Mineiro,31-251,1993,9,776,86,29.7,8.6,9,86,7,0,,1,1.67,14,10,+4,+0.46,+0.71,13.2,9.9,+3.3,+0.39,+0.40
Felipe Alves Raymundo,BRA,GK,Fluminense,36-149,1988,0,,,,,0,,0,0,,12,,,,,,,,,,,
Amorim,BRA,MF,Fortaleza,19-152,2005,0,,,,,0,,0,0,,6,,,,,,,,,,,
Anderson,BRA,GK,Cruzeiro,26-226,1998,15,"1,350",90,51.7,15.0,15,90,15,0,,14,1.73,21,17,+4,+0.27,+0.12,15.4,16.5,-1.1,-0.07,+0.05
Felipe Anderson,BRA,"FW,MF",Palmeiras,31-185,1993,12,763,64,29.2,8.5,8,80,2,4,31,0,1.92,16,3,+13,+1.53,+0.90,14.1,5.2,+9.0,+1.05,+0.33
Deivid Andrade,BRA,GK,Palmeiras,19-138,2005,0,,,,,0,,0,0,,3,,,,,,,,,,,
Kervin Andrade,VEN,MF,Fortaleza,19-187,2005,10,415,42,15.4,4.6,4,68,0,6,24,10,2.00,6,5,+1,+0.22,-0.10,6.4,6.0,+0.4,+0.09,+0.15
Rodrigo Andrade,BRA,"MF,FW",Vitória,27-135,1997,6,385,64,14.8,4.3,4,81,2,2,31,1,0.67,5,9,-4,-0.94,-0.61,6.7,6.7,0.0,+0.01,+0.20
André,BRA,MF,Fluminense,23-093,2001,12,"1,072",89,42.5,11.9,12,89,11,0,,0,1.83,13,9,+4,+0.34,+1.08,12.0,11.6,+0.5,+0.04,+0.65
Marcos André,BRA,DF,Ath Paranaense,18-116,2006,0,,,,,0,,0,0,,4,,,,,,,,,,,
José Andrés Martínez,VEN,MF,Corinthians,30-071,1994,5,381,76,14.6,4.2,5,76,1,0,,0,1.40,8,5,+3,+0.71,+1.19,8.0,5.2,+2.8,+0.66,+0.87
Wilker Ángel,VEN,DF,Criciúma,31-213,1993,11,879,80,33.7,9.8,10,88,9,1,3,0,1.18,14,13,+1,+0.10,+0.47,10.5,16.2,-5.7,-0.59,-0.49
Anthoni,BRA,GK,Internacional,22-268,2002,2,180,90,7.1,2.0,2,90,2,0,,21,2.33,3,1,+2,+1.00,+0.65,1.8,2.7,-1.0,-0.50,-1.27
Marcos Antônio,BRA,MF,São Paulo,24-126,2000,6,450,75,16.7,5.0,5,81,2,1,45,4,2.00,8,5,+3,+0.60,+0.36,5.9,4.4,+1.4,+0.29,-0.01
Léo Aragão,BRA,GK,Cruzeiro,22-181,2002,0,,,,,0,,0,0,,14,,,,,,,,,,,
Guilherme Arana,BRA,DF,Atlético Mineiro,27-186,1997,14,"1,122",80,43.0,12.5,11,90,11,3,44,2,1.50,18,14,+4,+0.32,+0.62,15.1,12.9,+2.2,+0.18,+0.13
Charles Aránguiz,CHI,MF,Internacional,35-183,1989,7,287,41,11.4,3.2,2,77,0,5,27,0,1.57,2,3,-1,-0.31,-0.80,3.3,2.7,+0.5,+0.16,-0.60
Luiz Araújo,BRA,"FW,MF",Flamengo,28-137,1996,23,"1,505",65,59.7,16.7,15,78,7,8,41,0,1.96,28,18,+10,+0.60,+0.33,23.3,17.2,+6.1,+0.37,+0.23
Matheus Araújo,BRA,MF,Corinthians,22-148,2002,4,43,11,1.6,0.5,0,,0,4,11,9,1.25,2,2,0,0.00,+0.32,1.3,1.6,-0.3,-0.68,-0.61
Michel Araujo,URU,"DF,FW",São Paulo,28-019,1996,18,819,46,30.3,9.1,9,72,3,9,19,5,1.67,8,11,-3,-0.33,-0.90,10.0,7.9,+2.1,+0.23,-0.09
Alexander Aravena,CHI,"FW,MF",Grêmio,22-041,2002,9,314,35,12.0,3.5,4,64,0,5,12,2,1.78,4,5,-1,-0.29,-0.17,5.0,4.6,+0.3,+0.10,+0.10
Robert Arboleda,ECU,DF,São Paulo,32-361,1991,24,"2,044",85,75.7,22.7,23,88,22,1,19,2,1.79,33,24,+9,+0.40,+0.40,28.0,19.6,+8.3,+0.37,+0.31
Lucas Arcanjo,BRA,GK,Vitória,26-070,1998,28,"2,520",90,96.6,28.0,28,90,28,0,,0,0.93,31,44,-13,-0.46,-1.46,29.3,34.1,-4.7,-0.17,-0.38
Matias Arezo,URU,"FW,MF",Grêmio,21-331,2002,6,75,13,2.9,0.8,0,,0,6,13,7,1.67,2,1,+1,+1.20,+1.38,2.2,1.0,+1.2,+1.44,+1.47
Jhon Arias,COL,FW,Fluminense,27-026,1997,18,"1,612",90,64.0,17.9,18,90,17,0,,0,1.50,19,19,0,0.00,+0.79,18.9,20.0,-1.1,-0.06,+0.76
Santiago Arias,COL,DF,Bahia,32-278,1992,18,"1,550",86,59.4,17.2,17,88,15,1,53,1,1.56,21,17,+4,+0.23,+0.06,20.5,16.6,+3.9,+0.23,-0.01
Arthur,BRA,FW,Cruzeiro,26-106,1998,21,"1,273",61,48.8,14.1,14,76,4,7,29,0,1.62,19,17,+2,+0.14,-0.13,14.6,17.2,-2.6,-0.19,-0.18
Arthur,BRA,FW,Criciúma,32-124,1992,26,"1,355",52,51.9,15.1,14,78,4,12,21,0,1.00,21,23,-2,-0.13,+0.15,17.1,18.7,-1.6,-0.11,+0.33
Arthur,BRA,MF,Fluminense,20-236,2004,0,,,,,0,,0,0,,6,,,,,,,,,,,
Arthur,BRA,FW,Corinthians,21-219,2003,1,21,21,0.8,0.2,0,,0,1,21,5,1.00,1,0,+1,+4.29,+4.63,1.0,0.6,+0.4,+1.58,+1.68
Arthur,BRA,"FW,MF",Red Bull Bragantino,21-219,2003,4,101,25,3.9,1.1,0,,0,4,25,1,0.75,2,2,0,0.00,+0.14,2.2,2.7,-0.4,-0.38,-0.11
Gabriel Átila,BRA,GK,Atlético Mineiro,21-269,2003,0,,,,,0,,0,0,,3,,,,,,,,,,,
Luis Aucélio,BRA,MF,Flamengo,18-152,2006,0,,,,,0,,0,0,,1,,,,,,,,,,,
Filipe Augusto,BRA,MF,Cuiabá,31-066,1993,12,390,33,15.5,4.3,3,70,1,9,20,5,0.92,3,5,-2,-0.46,+0.05,5.1,4.6,+0.5,+0.11,+0.52
Renato Augusto,BRA,"MF,FW",Fluminense,36-252,1988,12,317,26,12.6,3.5,2,69,0,10,18,10,0.50,1,6,-5,-1.42,-1.30,1.7,5.2,-3.6,-1.01,-0.77
Yarlen Augusto,BRA,MF,Botafogo (RJ),18-240,2006,4,79,20,3.0,0.9,0,,0,4,20,14,2.50,2,0,+2,+2.28,+1.57,0.7,0.8,-0.1,-0.07,-0.44
Pablo Baianinho,BRA,"MF,DF",Vitória,21-075,2003,2,29,15,1.1,0.3,0,,0,2,15,15,1.50,0,2,-2,-6.21,-5.86,0.9,0.6,+0.3,+0.79,+0.96
Gabriel Baralhas,BRA,MF,Atl Goianiense,26-007,1998,25,"1,763",71,67.5,19.6,23,75,9,2,20,0,0.64,14,34,-20,-1.02,-0.49,20.5,24.5,-4.0,-0.20,+0.18
Danilo Barbosa,BRA,MF,Botafogo (RJ),28-232,1996,24,"1,143",48,43.8,12.7,14,70,3,10,16,4,2.00,20,14,+6,+0.47,-0.51,15.9,14.3,+1.6,+0.12,-0.42
Diogo Barbosa,BRA,DF,Fluminense,32-061,1992,17,"1,133",67,45.0,12.6,12,85,8,5,22,3,0.89,9,18,-9,-0.71,-0.78,9.8,15.4,-5.7,-0.45,-0.21
Gabriel Barbosa,BRA,"FW,MF",Flamengo,28-048,1996,14,481,34,19.1,5.3,3,85,2,11,21,3,1.93,8,6,+2,+0.37,-0.11,7.4,8.0,-0.5,-0.10,-0.46
Lucas Barbosa,BRA,FW,Juventude,23-238,2001,25,"1,883",75,72.1,20.9,24,77,3,1,45,0,1.08,21,29,-8,-0.38,-0.63,20.6,31.7,-11.1,-0.52,+0.17
Alexander Barboza,ARG,DF,Botafogo (RJ),29-215,1995,19,"1,404",74,53.8,15.6,16,86,14,3,11,7,2.05,25,11,+14,+0.90,+0.30,25.9,16.4,+9.5,+0.61,+0.54
Mateo Barcia,URU,"MF,FW",Criciúma,23-241,2001,4,25,6,1.0,0.3,0,,0,4,6,10,1.00,3,0,+3,+10.80,+11.11,0.5,0.7,-0.2,-0.70,-0.44
Caio Barone,BRA,GK,Flamengo,18-166,2006,0,,,,,0,,0,0,,1,,,,,,,,,,,
Álvaro Barreal,ARG,"MF,FW",Cruzeiro,24-061,2000,22,"1,181",54,45.2,13.1,13,68,2,9,33,1,1.59,20,10,+10,+0.76,+1.01,12.9,13.4,-0.5,-0.04,+0.10
Barreto,BRA,MF,Criciúma,28-312,1995,22,"1,759",80,67.4,19.5,22,80,13,0,,1,1.23,25,29,-4,-0.20,+0.01,21.9,25.8,-3.9,-0.20,+0.20
Lucas Barreto,BRA,GK,Botafogo (RJ),22-242,2002,0,,,,,0,,0,0,,3,,,,,,,,,,,
Gabriel Barros,BRA,"FW,MF",Atl Goianiense,22-358,2001,2,79,40,3.0,0.9,1,62,0,1,17,4,0.00,0,1,-1,-1.14,-0.29,1.3,1.0,+0.3,+0.37,+0.65
Iarley Barros,BRA,FW,Fortaleza,21-185,2003,0,,,,,0,,0,0,,7,,,,,,,,,,,
Bastos,ANG,DF,Botafogo (RJ),33-204,1991,27,"2,257",84,86.5,25.1,26,86,23,1,16,1,2.11,41,20,+21,+0.84,+0.58,36.1,26.4,+9.7,+0.39,+0.21
Rodrigo Battaglia,ARG,"DF,MF",Atlético Mineiro,33-097,1991,21,"1,835",87,70.3,20.4,21,87,18,0,,1,1.43,29,32,-3,-0.15,-0.38,24.8,25.2,-0.5,-0.02,-0.43
José Luis Rodríguez Bebanz,URU,DF,Vasco da Gama,27-217,1997,14,554,40,21.2,6.2,5,77,2,9,19,12,1.00,8,13,-5,-0.81,-0.64,5.7,10.9,-5.2,-0.84,-0.57
Muriel Becker,BRA,GK,Vitória,37-246,1987,1,90,90,3.4,1.0,1,90,1,0,,25,2.00,3,1,+2,+2.00,+2.50,1.1,0.9,+0.2,+0.21,+0.38
Matheus Belém,BRA,DF,São Paulo,21-247,2003,0,,,,,0,,0,0,,1,,,,,,,,,,,
Lucas Belezi,BRA,DF,Ath Paranaense,21-162,2003,0,,,,,0,,0,0,,14,,,,,,,,,,,
Luis Benedetti,BRA,DF,Palmeiras,18-132,2006,0,,,,,0,,0,0,,2,,,,,,,,,,,
Ramiro Benetti,BRA,MF,Cruzeiro,31-148,1993,21,"1,081",51,41.4,12.0,13,77,6,8,11,7,1.67,10,15,-5,-0.42,-1.06,11.1,15.1,-3.9,-0.33,-0.40
Bernardo Benítez,PAR,MF,Ath Paranaense,21-338,2002,0,,,,,0,,0,0,,2,,,,,,,,,,,
Bento,BRA,GK,Ath Paranaense,25-129,1999,7,630,90,25.9,7.0,7,90,7,0,,0,1.86,9,4,+5,+0.71,+1.16,8.1,7.6,+0.5,+0.07,+0.07
Alexandro Bernabei,ARG,DF,Internacional,24-023,2000,14,"1,253",90,49.7,13.9,14,90,13,0,,13,1.93,25,14,+11,+0.79,+0.79,26.9,13.0,+13.9,+1.00,+0.61
Facundo Bernal,URU,MF,Fluminense,21-057,2003,7,455,65,18.1,5.1,5,79,1,2,31,1,1.43,3,2,+1,+0.20,+0.59,3.9,4.8,-0.9,-0.18,+0.19
Bernard,BRA,"MF,FW",Atlético Mineiro,32-039,1992,10,576,58,22.1,6.4,7,72,1,3,23,0,1.50,6,9,-3,-0.47,-0.56,9.0,6.8,+2.2,+0.34,+0.30
Lucas Besozzi,ARG,MF,Grêmio,21-269,2003,0,,,,,0,,0,0,,2,,,,,,,,,,,
Raul Bicalho,BRA,DF,Corinthians,25-176,1999,1,90,90,3.4,1.0,1,90,1,0,,4,0.00,0,1,-1,-1.00,-0.71,1.2,0.5,+0.7,+0.74,+0.85
Matheus Bidu,BRA,DF,Corinthians,25-166,1999,14,773,55,29.6,8.6,8,82,5,6,20,14,1.07,9,8,+1,+0.12,+0.61,12.0,9.8,+2.2,+0.26,+0.49
Biel,BRA,"FW,MF",Bahia,23-199,2001,20,691,35,26.5,7.7,3,65,0,17,29,0,1.62,14,8,+6,+0.78,+0.78,13.5,9.1,+4.4,+0.57,+0.47
Rafael Bilu,BRA,MF,Cruzeiro,25-179,1999,0,,,,,0,,0,0,,3,,,,,,,,,,,
Biro,BRA,"MF,DF",Corinthians,20-180,2004,3,16,5,0.6,0.2,0,,0,3,5,17,1.33,0,0,0,0.00,+0.31,0.8,0.0,+0.8,+4.45,+4.57
Damián Bobadilla,PAR,MF,São Paulo,23-098,2001,17,"1,015",60,37.6,11.3,14,70,4,3,11,3,1.76,9,12,-3,-0.27,-0.91,12.2,11.9,+0.4,+0.03,-0.42
Yannick Bolasie,COD,FW,Criciúma,35-146,1989,25,"1,808",72,69.3,20.1,21,80,8,4,30,1,1.28,24,30,-6,-0.30,-0.30,21.7,27.6,-5.8,-0.29,-0.09
Thiago Borbas,URU,FW,Red Bull Bragantino,22-193,2002,21,956,46,36.6,10.6,9,69,2,12,28,1,1.24,14,15,-1,-0.09,+0.07,10.9,13.9,-3.0,-0.28,-0.01
Marllon Borges,BRA,DF,Cuiabá,32-184,1992,25,"2,161",86,85.8,24.0,25,86,24,0,,1,0.88,20,35,-15,-0.62,-0.88,21.2,29.9,-8.8,-0.36,-0.20
Pedro Borges,BRA,MF,Fortaleza,27-228,1997,26,"1,160",45,43.0,12.9,12,78,7,14,16,2,2.00,15,15,0,0.00,-0.53,13.9,18.1,-4.2,-0.33,-0.51
Rafael Borré,COL,FW,Internacional,29-032,1995,14,"1,134",81,45.0,12.6,14,81,7,0,,0,1.86,18,8,+10,+0.79,+0.73,20.2,8.4,+11.8,+0.94,+0.46
Danilo Boza,BRA,DF,Juventude,26-164,1998,23,"2,028",88,77.7,22.5,23,88,21,0,,0,1.35,27,32,-5,-0.22,-0.07,24.9,38.2,-13.3,-0.59,-0.12
Martin Braithwaite,DEN,FW,Grêmio,33-134,1991,9,713,79,27.3,7.9,9,79,2,0,,0,1.56,14,9,+5,+0.63,+1.06,10.6,8.1,+2.6,+0.33,+0.44
Breno,BRA,FW,Fortaleza,28-267,1996,25,"1,681",67,62.3,18.7,21,75,3,4,28,1,1.80,22,20,+2,+0.11,-0.51,19.2,20.9,-1.7,-0.09,-0.15
Breno,BRA,"FW,MF",Palmeiras,28-267,1996,0,,,,,0,,0,0,,1,,,,,,,,,,,
Breno,BRA,MF,Corinthians,19-240,2005,20,"1,222",61,46.8,13.6,15,72,4,5,28,8,0.85,10,16,-6,-0.44,-0.25,16.2,15.3,+0.9,+0.06,+0.28
José Breno,BRA,MF,Vitória,20-133,2004,1,9,9,0.3,0.1,0,,0,1,9,7,3.00,1,0,+1,+10.00,+10.45,0.2,0.1,+0.1,+1.30,+1.46
Emanuel Brítez,ARG,DF,Fortaleza,32-205,1992,23,"1,983",86,73.4,22.0,23,86,20,0,,0,1.79,29,22,+7,+0.32,+0.07,25.4,23.9,+1.5,+0.07,+0.39
Bruninho,BRA,"FW,MF",Red Bull Bragantino,21-217,2003,2,79,40,3.0,0.9,1,60,0,1,19,2,3.00,2,0,+2,+2.28,+2.49,0.6,0.8,-0.2,-0.25,+0.03
Bruno,BRA,GK,Fortaleza,22-131,2002,0,,,,,0,,0,0,,1,,,,,,,,,,,
Fabrício Bruno,BRA,DF,Flamengo,28-248,1996,21,"1,761",84,69.9,19.6,20,88,18,1,8,5,1.81,33,23,+10,+0.51,+0.16,28.3,21.9,+6.4,+0.33,+0.19
Fabricio Bustos,ARG,DF,Internacional,28-172,1996,11,864,79,34.3,9.6,9,88,6,2,37,1,1.45,10,8,+2,+0.21,-0.28,13.0,8.5,+4.5,+0.47,-0.33
Rafael Cabral,BRA,GK,Grêmio,34-150,1990,6,457,76,17.5,5.1,5,90,5,1,7,11,1.00,4,8,-4,-0.79,-0.79,5.6,6.1,-0.5,-0.09,-0.12
Cacá,BRA,DF,Corinthians,25-175,1999,23,"2,053",89,78.7,22.8,23,89,21,0,,4,1.17,26,30,-4,-0.18,+0.63,25.4,28.7,-3.3,-0.14,-0.28
Raúl Cáceres,PAR,DF,Vitória,33-029,1991,14,982,70,37.6,10.9,10,84,4,4,36,9,1.36,16,13,+3,+0.27,+1.10,12.2,12.8,-0.7,-0.06,+0.15
Caetano,BRA,DF,Corinthians,25-115,1999,5,281,56,10.8,3.1,4,61,1,1,36,12,0.80,4,7,-3,-0.96,-0.73,3.3,6.3,-3.0,-0.96,-0.98
Gabriel Caetano,BRA,MF,Red Bull Bragantino,22-166,2002,0,,,,,0,,0,0,,1,,,,,,,,,,,
Jonathan Cafu,BRA,"FW,MF",Cuiabá,33-099,1991,22,"1,219",55,48.4,13.5,14,74,1,8,23,6,0.95,15,15,0,0.00,+0.97,13.8,14.9,-1.2,-0.09,+0.48
Johan Caicedo,COL,MF,Red Bull Bragantino,20-218,2004,0,,,,,0,,0,0,,1,,,,,,,,,,,
Rodrigo Caio,BRA,DF,Grêmio,31-061,1993,3,197,66,7.5,2.2,2,90,2,1,17,14,0.67,3,6,-3,-1.37,-1.33,2.7,3.1,-0.4,-0.18,-0.21
Caíque,BRA,GK,Grêmio,27-078,1997,4,353,88,13.5,3.9,4,88,3,0,,17,1.50,6,6,0,0.00,+0.16,4.5,3.1,+1.3,+0.34,+0.38
Calebe,BRA,"FW,MF",Fortaleza,24-170,2000,4,47,12,1.7,0.5,0,,0,4,12,4,1.00,0,1,-1,-1.91,-2.25,0.9,1.5,-0.6,-1.23,-1.22
