Player,Nation,Pos,Squad,Age,Born,90s,Touches,TouchesDefPen,TouchesDef3rd,TouchesMid3rd,TouchesAtt3rd,TouchesAttPen,LiveTouches,TakeOnsAtt,TakeOnsSucc,TakeOnsSucc%,TakeOnsTkld,TakeOnsTkld%,Carries,CarryTotDist,CarryPrgDist,PrgCarries,CarriesFinal3rd,CarriesPenArea,Miscontrols,Dispossessed,PassesReceived,PrgPassesReceived
Stefan Hierländer,AUT,MF,Sturm Graz,32,1991,2.8,106,6,24,63,20,1,106,1,1,100.0,0,0.0,42,252,111,2,2,1,3,2,48,4
Piero Hincapié,ECU,DF,Leverkusen,21,2002,10.1,838,79,304,427,109,19,838,10,7,70.0,3,30.0,562,3290,1740,22,16,2,14,2,601,20
Jack Hinshelwood,ENG,DF,Brighton,18,2005,1.8,109,2,29,57,28,1,109,0,0,,0,,72,322,159,2,5,0,4,1,64,7
Morten Hjulmand,DEN,MF,Sporting CP,24,1999,6.9,473,18,128,289,62,2,473,4,2,50.0,2,50.0,266,1135,442,1,7,0,5,5,325,5
Adam Hložek,CZE,"FW,MF",Leverkusen,21,2002,4.9,179,4,21,69,91,22,179,11,7,63.6,4,36.4,112,790,458,15,11,4,13,4,131,25
Nicolas Höfler,GER,MF,Freiburg,33,1990,9.9,679,33,182,435,64,12,679,6,3,50.0,2,33.3,416,2242,1017,5,4,0,7,3,457,4
Jonas Hofmann,GER,"MF,FW",Leverkusen,31,1992,3.2,251,3,29,100,125,19,251,3,1,33.3,2,66.7,167,826,394,11,8,3,7,2,192,33
Lucas Höler,GER,"FW,MF",Freiburg,29,1994,8.3,330,14,36,163,134,30,330,3,2,66.7,1,33.3,156,695,290,6,4,1,20,9,215,52
Tomáš Holeš,CZE,DF,Slavia Prague,30,1993,6.2,397,33,201,164,34,6,397,3,2,66.7,1,33.3,235,1252,644,9,8,0,6,2,247,2
Emil Holm,SWE,"MF,DF",Atalanta,23,2000,3.4,213,5,50,81,86,13,213,11,7,63.6,2,18.2,140,863,390,10,6,0,12,8,132,15
Tomi Horvat,SVN,"MF,FW",Sturm Graz,24,1999,2.4,106,1,20,60,30,3,106,8,2,25.0,6,75.0,55,392,186,5,5,0,5,2,53,4
Sascha Horvath,AUT,MF,LASK,26,1996,5.0,302,18,67,151,90,2,301,13,7,53.8,4,30.8,139,632,320,6,9,0,9,7,151,9
Even Hovland,NOR,DF,Häcken,34,1989,5.0,396,45,146,240,11,2,396,0,0,,0,,220,1045,677,6,3,0,2,0,281,1
Jakub Hromada,SVK,MF,Slavia Prague,27,1996,0.6,45,1,15,27,4,0,45,2,1,50.0,1,50.0,23,73,27,0,1,0,2,1,29,0
Srđan Hrstić,SRB,FW,Häcken,20,2003,1.6,46,0,0,22,24,7,46,2,0,0.0,2,100.0,23,80,37,1,3,2,6,1,32,14
Badavi Huseynov,AZE,DF,Qarabağ,32,1991,6.3,329,54,226,101,4,3,329,0,0,,0,,155,592,282,0,0,0,1,0,197,1
Vicente Iborra,ESP,MF,Olympiacos,35,1988,1.2,75,8,31,38,6,3,75,1,0,0.0,1,100.0,46,214,91,0,1,0,0,0,51,0
Mauro Icardi,ARG,FW,Galatasaray,30,1993,2.0,52,3,3,31,19,5,52,1,0,0.0,1,100.0,29,96,57,1,1,0,2,0,37,3
Borja Iglesias,ESP,FW,Leverkusen,30,1993,1.5,48,0,1,15,32,9,48,2,2,100.0,0,0.0,26,119,33,1,1,1,3,0,37,7
Borja Iglesias,ESP,FW,Betis,30,1993,4.2,145,1,3,68,74,14,145,6,3,50.0,2,33.3,64,205,68,3,4,3,9,3,109,17
Ogbu Igoh,NGA,DF,Slavia Prague,23,2000,7.0,417,39,223,184,14,10,417,1,1,100.0,0,0.0,250,1278,506,4,4,0,5,1,244,3
Igor,BRA,DF,Brighton,25,1998,4.7,431,35,134,261,38,2,431,4,3,75.0,1,25.0,316,1969,1239,12,8,0,3,1,316,4
Veljko Ilic,SRB,GK,TSC Bačka Top,20,2003,5.0,212,174,209,3,0,0,212,0,0,,0,,109,546,325,0,0,0,0,0,106,0
Gonçalo Inácio,POR,DF,Sporting CP,21,2001,7.6,737,115,362,343,33,7,737,7,7,100.0,0,0.0,526,2232,1004,4,7,0,1,6,556,1
Danny Ings,ENG,FW,West Ham,31,1992,2.0,71,0,7,26,39,9,71,9,3,33.3,5,55.6,48,213,81,2,0,2,9,0,58,14
Fotis Ioannidis,GRE,FW,Panathinaikos,23,2000,4.8,167,3,4,57,110,35,164,23,8,34.8,15,65.2,119,700,192,10,7,4,18,9,130,38
Aleksei Isayev,AZE,MF,Qarabağ,27,1995,0.1,9,0,1,6,2,0,9,0,0,,0,,5,27,18,0,0,0,0,1,6,0
Isco,ESP,MF,Betis,31,1992,4.0,317,1,20,172,128,6,317,18,10,55.6,6,33.3,213,1354,568,11,17,2,8,9,262,16
Abdulrazaq Ishaq,NGA,DF,Häcken,21,2002,2.5,209,7,48,97,67,3,209,5,3,60.0,2,40.0,121,620,373,9,13,1,7,1,135,14
Franco Israel,URU,GK,Sporting CP,23,2000,4.0,169,159,169,0,0,0,169,0,0,,0,,106,430,265,0,0,0,0,0,90,0
Cedric Itten,SUI,FW,Young Boys,26,1996,1.3,39,1,3,22,15,2,39,2,2,100.0,0,0.0,24,114,22,1,0,1,6,5,32,6
Luka Ivanušec,CRO,FW,Feyenoord,24,1998,0.9,56,0,6,23,30,4,56,9,6,66.7,3,33.3,32,214,64,1,0,0,0,0,38,11
Ken Izekor,GER,DF,Leverkusen,16,2007,0.2,10,0,1,7,2,0,10,0,0,,0,,9,83,67,2,1,0,0,0,8,0
Mahmoud Jaber,ISR,MF,Maccabi Haifa,23,1999,4.4,177,15,53,105,21,2,177,12,3,25.0,8,66.7,109,522,253,3,4,0,7,5,106,3
Ryan Jack,SCO,MF,Rangers,31,1992,1.3,57,2,11,31,16,1,57,0,0,,0,,20,93,51,0,1,0,3,1,26,2
Alireza Jahanbakhsh,IRN,MF,Feyenoord,29,1993,0.0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0
Saidy Janko,GAM,DF,Young Boys,27,1995,0.7,28,2,5,17,6,0,28,1,0,0.0,1,100.0,8,45,14,0,1,0,0,1,17,2
Marko Janković,MNE,MF,Qarabağ,28,1995,10.0,663,27,174,400,106,12,662,30,15,50.0,11,36.7,357,2101,1027,22,12,5,11,11,449,16
Seedy Jatta,NOR,FW,Sturm Graz,20,2003,1.5,30,2,4,9,17,2,30,2,0,0.0,2,100.0,17,110,33,1,3,0,6,1,22,8
Tin Jedvaj,CRO,DF,Panathinaikos,27,1995,4.0,286,13,94,172,20,4,286,1,0,0.0,1,100.0,200,1206,781,7,8,0,2,0,198,0
João Pedro,BRA,FW,Brighton,21,2001,4.8,198,1,15,72,112,31,194,24,9,37.5,13,54.2,149,783,318,11,8,9,11,7,161,38
Ben Johnson,ENG,"DF,MF",West Ham,23,2000,1.1,91,3,20,48,24,0,91,2,0,0.0,2,100.0,61,399,227,3,3,0,4,0,58,8
Max Johnston,SCO,DF,Sturm Graz,19,2003,0.1,7,0,2,4,1,0,7,0,0,,0,,2,9,1,0,0,0,0,0,3,0
Curtis Jones,ENG,MF,Liverpool,22,2001,4.4,335,8,74,185,81,16,335,16,11,68.8,4,25.0,248,1243,446,12,12,6,7,17,249,14
Willian José,BRA,FW,Betis,31,1991,1.5,64,1,2,27,36,7,64,3,1,33.3,2,66.7,35,145,45,0,5,0,3,1,51,9
Diogo Jota,POR,FW,Liverpool,26,1996,2.6,94,0,4,36,55,18,94,10,4,40.0,6,60.0,66,373,180,8,5,5,11,4,74,24
Saša Jovanović,SRB,FW,TSC Bačka Top,31,1991,3.5,85,3,10,31,46,12,85,1,1,100.0,0,0.0,37,198,97,6,2,2,13,0,61,28
Stevan Jovetić,MNE,"FW,MF",Olympiacos,33,1989,1.3,53,2,5,30,18,4,53,1,0,0.0,1,100.0,30,72,46,0,2,0,3,3,44,5
Luka Jović,SRB,"FW,MF",Milan,25,1997,1.8,55,3,11,26,20,10,55,3,1,33.3,2,66.7,41,210,85,3,2,2,1,2,41,8
Branko Jovičić,SRB,MF,LASK,30,1993,1.8,122,8,34,75,15,1,122,0,0,,0,,71,385,129,1,2,0,0,0,77,4
Juankar,ESP,DF,Panathinaikos,33,1990,1.9,108,7,25,45,38,1,108,1,1,100.0,0,0.0,43,181,113,5,2,0,5,0,58,13
Leon-Robin Juberg-Hovland,NOR,MF,Molde,19,2004,0.1,2,0,1,0,1,1,2,0,0,,0,,0,0,0,0,0,0,0,1,0,0
Juninho,BRA,FW,Qarabağ,26,1996,8.7,201,8,21,85,104,43,201,16,10,62.5,4,25.0,120,978,555,26,10,18,33,11,131,40
Armel Junior Zohouri,CIV,DF,Sheriff Tiraspol,22,2001,4.6,281,23,97,147,40,1,281,10,2,20.0,6,60.0,129,669,347,9,4,1,4,2,165,9
Matěj Jurásek,CZE,MF,Slavia Prague,19,2003,0.8,40,2,4,19,19,2,40,2,2,100.0,0,0.0,31,186,50,0,1,0,2,2,30,8
Václav Jurečka,CZE,"FW,MF",Slavia Prague,29,1994,3.0,122,4,16,50,58,10,122,9,5,55.6,4,44.4,77,508,143,5,5,3,10,6,92,18
Jens Jønsson,DEN,MF,AEK Athens,30,1993,2.4,88,4,41,37,11,2,88,0,0,,0,,51,250,100,2,3,0,1,1,52,5
Filip Jørgensen,DEN,GK,Villarreal,21,2002,1.0,29,22,28,1,0,0,29,0,0,,0,,20,96,33,0,0,0,0,0,16,0
Ayoub El Kaabi,MAR,FW,Olympiacos,30,1993,4.8,131,5,11,54,68,27,131,6,3,50.0,2,33.3,63,317,92,6,5,2,11,3,70,10
Kaan Kairinen,FIN,MF,Sparta Prague,24,1998,9.1,496,16,138,289,74,3,496,3,2,66.7,1,33.3,214,951,404,5,3,0,4,5,298,9
Arnaud Kalimuendo,FRA,FW,Rennes,21,2002,3.4,81,3,5,37,40,16,81,2,0,0.0,1,50.0,62,417,96,3,1,1,10,6,64,21
Pierre Kalulu,FRA,DF,Milan,23,2000,0.5,27,0,1,22,4,0,27,0,0,,0,,21,133,56,1,1,0,0,0,21,1
Waren Kamanzi,NOR,"DF,FW",Toulouse,22,2000,1.4,95,2,18,44,37,4,95,2,1,50.0,1,50.0,61,404,244,6,4,1,5,1,57,14
Ola Kamara,NOR,FW,Häcken,33,1989,0.1,4,0,0,1,3,3,4,0,0,,0,,3,7,0,0,0,0,0,0,4,1
Maor Kandil,ISR,"DF,MF",Maccabi Haifa,29,1993,2.3,114,12,54,44,17,0,114,2,2,100.0,0,0.0,68,301,145,4,3,0,0,0,61,4
Adam Karabec,CZE,"FW,MF",Sparta Prague,20,2003,2.3,90,0,5,45,41,12,90,12,3,25.0,9,75.0,53,361,149,6,1,5,4,1,60,12
Jacob Karlstrom,NOR,GK,Molde,26,1997,1.4,66,47,66,0,0,0,66,0,0,,0,,39,216,132,0,0,0,0,0,31,0
Rick Karsdorp,NED,"DF,FW",Roma,28,1995,5.3,324,11,75,161,91,4,324,3,0,0.0,3,100.0,223,1064,459,1,9,0,2,5,223,21
Kévin Keben Biakolo,CMR,DF,Toulouse,19,2004,0.8,51,4,16,26,9,0,51,0,0,,0,,37,247,95,1,0,0,1,0,33,0
Thilo Kehrer,GER,DF,West Ham,26,1996,2.9,207,8,47,106,55,6,207,2,1,50.0,1,50.0,113,593,303,8,6,1,4,0,127,18
Yannik Keitel,GER,DF,Freiburg,23,2000,1.0,66,4,33,33,0,0,66,0,0,,0,,40,253,124,0,0,0,0,0,39,0
Caoimhín Kelleher,IRL,GK,Liverpool,24,1998,8.0,391,262,387,4,0,0,391,1,1,100.0,0,0.0,297,1373,939,0,0,0,0,0,248,0
Shareef Keouf,ISR,GK,Maccabi Haifa,22,2001,5.0,199,181,199,0,0,0,199,0,0,,0,,104,531,295,0,0,0,0,0,90,0
Kevin,BRA,MF,Shakhtar,20,2003,0.2,2,0,1,1,0,0,2,0,0,,0,,2,1,1,0,0,0,0,0,0,0
Hamidou Keyta,FRA,"FW,MF",Qarabağ,28,1994,0.9,34,1,10,16,11,2,34,3,2,66.7,1,33.3,17,146,72,2,3,1,5,1,18,0
Anan Khalaili,ISR,"FW,MF",Maccabi Haifa,18,2004,4.0,142,13,47,38,57,11,142,13,7,53.8,5,38.5,74,556,290,10,7,5,15,7,79,22
Abdukodir Khusanov,UZB,DF,Lens,19,2004,1.4,91,12,44,47,2,0,91,0,0,,0,,55,278,120,0,0,0,2,0,55,0
Gaby Kiki,CMR,DF,Sheriff Tiraspol,28,1995,4.0,275,73,192,87,1,1,275,4,1,25.0,3,75.0,125,918,403,2,1,1,5,0,137,0
Otar Kiteishvili,GEO,MF,Sturm Graz,27,1996,3.3,165,2,26,92,48,9,165,10,5,50.0,5,50.0,81,505,284,8,5,1,12,3,90,10
Eric Kitolano,NOR,"FW,MF",Molde,25,1997,1.8,107,3,12,44,51,8,107,9,3,33.3,6,66.7,56,303,158,4,3,0,8,2,71,12
Sonny Kittel,GER,"FW,MF",RKS Raków,30,1993,1.5,60,1,15,30,15,3,60,2,0,0.0,2,100.0,35,182,73,2,1,0,3,2,41,7
Simon Kjær,DEN,DF,Milan,34,1989,2.7,261,25,114,143,4,1,261,0,0,,0,,202,987,538,0,0,0,2,1,200,0
Vladyslav Kocherhin,UKR,"MF,FW",RKS Raków,27,1996,4.8,239,8,65,126,55,7,239,9,5,55.6,4,44.4,142,776,388,8,7,0,9,4,172,11
Koba Koindredi,FRA,MF,Sporting CP,21,2001,0.9,43,0,17,26,2,0,43,0,0,,0,,31,203,100,2,1,0,0,0,29,0
Orkun Kökçü,TUR,"FW,MF",Benfica,22,2000,2.0,152,1,16,82,54,3,152,4,2,50.0,2,50.0,122,627,304,4,6,1,3,2,120,10
Aleksandr Kokorin,RUS,"FW,MF",Aris Limassol FC,32,1991,3.2,133,4,9,77,47,8,132,6,4,66.7,2,33.3,74,389,171,4,3,0,3,1,104,20
Sead Kolašinac,BIH,DF,Atalanta,30,1993,7.6,468,24,146,288,43,7,468,4,3,75.0,1,25.0,290,1302,614,4,5,0,4,0,245,10
Ibrahima Konaté,FRA,DF,Liverpool,24,1999,5.6,536,45,240,296,4,0,536,5,4,80.0,1,20.0,326,1332,570,7,3,0,2,1,338,0
Geoffrey Kondogbia,CTA,MF,Marseille,30,1993,12.2,771,40,183,484,111,11,771,8,5,62.5,2,25.0,584,2655,1094,5,15,1,11,4,531,8
Moussa Koné,SEN,FW,LASK,26,1996,0.7,18,0,1,10,7,3,18,1,1,100.0,0,0.0,13,52,18,1,0,1,3,1,16,5
Yukhym Konoplia,UKR,DF,Shakhtar,23,1999,1.8,116,8,55,46,15,3,116,1,1,100.0,0,0.0,87,466,253,5,3,1,2,0,80,8
Teun Koopmeiners,NED,MF,Atalanta,25,1998,10.2,631,13,86,295,258,24,631,18,9,50.0,7,38.9,454,2503,1087,34,22,4,20,13,428,56
Odilon Kossounou,CIV,DF,Leverkusen,22,2001,3.2,246,22,93,121,33,3,246,1,0,0.0,1,100.0,142,715,387,7,3,1,5,3,169,7
Giannis Kotsiras,GRE,DF,Panathinaikos,30,1992,2.0,127,8,42,59,26,2,127,3,1,33.3,2,66.7,72,453,278,7,1,1,2,0,68,4
Adnan Kovačević,BIH,DF,RKS Raków,29,1993,4.6,274,60,157,113,7,3,274,0,0,,0,,111,537,169,0,0,0,2,0,116,2
Vladen Kovačević,BIH,GK,RKS Raków,25,1998,6.0,269,205,267,2,0,0,269,0,0,,0,,124,831,472,0,0,0,0,0,103,0
Maksym Koval,UKR,GK,Sheriff Tiraspol,30,1992,6.0,248,223,247,1,0,0,248,0,0,,0,,127,767,560,0,0,0,0,0,94,0
Matej Kovar,CZE,GK,Leverkusen,23,2000,12.0,414,356,412,2,0,0,414,3,2,66.7,1,33.3,269,1310,629,0,0,0,0,0,205,0
Ladislav Krejčí,CZE,DF,Sparta Prague,24,1999,7.0,474,81,304,158,13,6,474,3,1,33.3,2,66.7,232,1141,587,4,1,0,7,1,288,2
Vukašin Krstić,SRB,DF,TSC Bačka Top,20,2003,1.2,71,14,40,29,2,0,71,2,2,100.0,0,0.0,33,234,192,0,0,0,4,0,43,1
Dmytro Kryskiv,UKR,MF,Shakhtar,22,2000,0.1,2,0,1,1,0,0,2,0,0,,0,,0,0,0,0,0,0,0,0,0,0
Lukas Kübler,GER,DF,Freiburg,30,1992,4.8,314,18,102,166,48,5,314,3,3,100.0,0,0.0,171,843,376,6,2,1,2,0,192,6
Jan Kuchta,CZE,"FW,MF",Sparta Prague,26,1997,8.4,241,2,13,143,86,28,241,8,0,0.0,7,87.5,133,574,212,9,2,6,18,7,181,31
Mohammed Kudus,GHA,"FW,MF",West Ham,22,2000,8.5,434,11,75,198,178,33,434,45,18,40.0,22,48.9,284,1860,890,27,11,10,19,17,295,71
Dereck Kutesa,SUI,"FW,MF",Servette FC,25,1997,3.8,132,0,7,40,88,7,132,18,6,33.3,10,55.6,102,791,401,16,17,3,4,5,102,34
Berkan Kutlu,TUR,DF,Galatasaray,25,1998,2.0,150,11,60,63,27,0,150,2,1,50.0,1,50.0,77,299,151,2,1,0,2,1,94,8
Nikola Kuveljić,SRB,MF,TSC Bačka Top,26,1997,2.9,111,11,36,53,25,3,111,3,1,33.3,2,66.7,39,296,119,4,2,0,3,4,71,10
Qazim Laçi,ALB,MF,Sparta Prague,27,1996,7.5,451,25,117,262,80,13,451,15,11,73.3,2,13.3,220,1211,540,16,9,1,11,4,288,12
Gael Lafont,FRA,MF,Marseille,17,2006,0.1,5,0,3,2,0,0,5,0,0,,0,,3,8,0,0,0,0,0,0,2,0
Adam Lallana,ENG,MF,Brighton,35,1988,0.8,47,0,4,21,22,3,47,1,0,0.0,1,100.0,41,186,50,2,2,0,3,2,41,10
Mathis Lambourde,FRA,FW,Rennes,17,2006,0.1,13,0,0,5,8,6,13,1,1,100.0,0,0.0,7,42,14,1,0,1,1,1,6,2
Sam Lammers,NED,MF,Rangers,26,1997,4.7,199,3,27,99,76,10,199,16,8,50.0,8,50.0,105,385,154,4,2,2,9,2,132,25
Tariq Lamptey,GHA,DF,Brighton,22,2000,3.1,163,6,38,68,60,8,163,7,3,42.9,2,28.6,111,749,334,12,7,2,7,4,102,19
Loïc Lapoussin,MAD,"DF,MF",Union SG,27,1996,5.2,310,3,58,150,107,12,310,24,10,41.7,13,54.2,186,878,384,12,8,2,21,12,202,27
Sandro Lauper,SUI,MF,Young Boys,26,1996,1.9,109,4,23,71,15,0,109,1,0,0.0,1,100.0,56,210,117,1,0,0,0,1,61,1
Dimitri Lavalée,BEL,"MF,DF",Sturm Graz,26,1997,3.3,131,18,61,59,12,1,131,0,0,,0,,53,234,95,1,1,0,2,0,56,0
Tobias Lawal,AUT,GK,LASK,23,2000,6.0,212,184,207,5,0,0,212,0,0,,0,,90,560,262,0,0,0,0,0,74,0
Tom Lawrence,WAL,MF,Rangers,29,1994,2.8,127,1,11,49,68,3,127,11,6,54.5,5,45.5,81,391,156,1,7,0,10,4,97,17
Amor Layouni,TUN,FW,Häcken,30,1992,4.7,170,0,10,34,130,19,170,15,9,60.0,5,33.3,113,669,352,11,7,4,9,5,129,47
Enzo Le Fée,FRA,MF,Rennes,23,2000,3.6,292,4,40,153,100,4,292,12,6,50.0,5,41.7,239,1511,439,7,5,1,11,5,232,24
Rafael Leão,POR,FW,Milan,24,1999,5.2,224,1,15,77,138,42,224,23,11,47.8,11,47.8,183,1271,597,21,13,14,13,5,195,57
Ben Lederman,POL,MF,RKS Raków,23,2000,1.0,81,2,16,33,32,3,81,1,0,0.0,1,100.0,37,158,93,2,0,0,3,2,44,4
Marcos Leonardo,BRA,FW,Benfica,20,2003,1.1,26,0,2,9,16,5,26,0,0,,0,,17,50,20,0,0,0,6,1,21,2
Fedde Leysen,BEL,DF,Union SG,20,2003,1.0,66,3,25,34,7,1,66,0,0,,0,,38,142,63,0,1,0,0,0,35,0
Samba Lélé Diba,SEN,MF,Servette FC,19,2003,0.9,46,4,16,26,5,0,46,1,0,0.0,1,100.0,17,85,24,0,1,0,1,1,18,0
Philipp Lienhart,AUT,DF,Freiburg,27,1996,4.6,385,32,214,166,6,4,385,1,0,0.0,0,0.0,276,1830,836,3,1,0,1,1,282,0
Ondřej Lingr,CZE,FW,Feyenoord,24,1998,0.3,5,0,1,1,3,0,5,1,0,0.0,1,100.0,5,28,3,0,0,0,0,0,4,1
Martin Linnes,NOR,DF,Molde,31,1991,0.2,14,0,2,7,6,0,14,2,1,50.0,1,50.0,8,29,21,0,0,0,0,0,9,4
Ivan Ljubic,AUT,MF,LASK,27,1996,5.0,238,13,59,139,43,2,238,3,2,66.7,1,33.3,115,601,243,2,6,0,5,1,130,2
Marin Ljubicic,CRO,FW,LASK,21,2002,4.1,122,6,18,48,58,22,122,5,2,40.0,3,60.0,66,259,70,1,2,0,17,6,80,26
Diego Llorente,ESP,DF,Roma,29,1993,7.3,540,57,250,281,13,1,540,2,0,0.0,2,100.0,375,2308,1384,3,5,0,4,1,358,0
Renan Lodi,BRA,"DF,MF",Marseille,25,1998,4.6,249,8,70,129,53,1,249,2,2,100.0,0,0.0,151,742,274,3,5,0,5,5,138,17
Yuri Lodygin,RUS,GK,Panathinaikos,33,1990,1.0,29,17,29,0,0,0,29,0,0,,0,,13,75,64,0,0,0,0,0,14,0
Ruben Loftus-Cheek,ENG,MF,Milan,27,1996,4.2,175,3,18,83,75,16,175,7,4,57.1,3,42.9,134,768,392,12,6,2,8,2,130,16
Niklas Lomb,GER,GK,Leverkusen,30,1993,1.0,26,24,26,0,0,0,26,0,0,,0,,21,89,47,0,0,0,0,0,17,0
Ademola Lookman,NGA,"MF,FW",Atalanta,25,1997,8.0,448,0,22,185,251,56,448,43,16,37.2,22,51.2,352,2240,1109,48,29,25,29,11,351,101
Rony Lopes,POR,"MF,DF",Braga,27,1995,0.6,30,1,1,16,13,1,30,0,0,,0,,17,168,86,3,1,1,0,1,20,4
Pau López,ESP,GK,Marseille,28,1994,13.3,562,357,550,12,0,0,562,0,0,,0,,414,1947,1159,0,0,0,0,0,324,0
Felix Luckeneder,AUT,DF,LASK,29,1994,1.9,81,14,40,37,4,4,81,0,0,,0,,25,109,45,0,0,0,1,1,36,1
Florentino Luís,POR,MF,Benfica,23,1999,4.3,291,7,85,166,42,3,291,0,0,,0,,164,588,271,0,4,0,7,3,188,3
José Luis Morales,ESP,FW,Villarreal,36,1987,2.7,82,0,10,22,50,11,82,10,5,50.0,5,50.0,48,307,164,5,1,5,7,2,55,18
José Luis Palomino,ARG,DF,Atalanta,33,1990,0.1,10,1,4,6,0,0,10,0,0,,0,,6,17,3,0,0,0,0,0,4,0
Romelu Lukaku,BEL,FW,Roma,30,1993,12.0,340,13,24,132,184,60,340,12,7,58.3,5,41.7,235,1123,377,13,6,10,28,17,286,87
Valgeir Lunddal Friðriksson,ISL,DF,Häcken,21,2001,1.0,61,3,14,23,24,2,61,2,1,50.0,1,50.0,32,127,33,0,0,0,3,0,44,7
John Lundstram,ENG,MF,Rangers,29,1994,8.0,560,22,118,374,75,5,560,13,10,76.9,3,23.1,302,1763,905,14,10,0,11,3,386,6
Andrey Lunyov,RUS,GK,Qarabağ,31,1991,10.3,414,363,412,2,0,0,414,0,0,,0,,235,1267,742,0,0,0,2,0,178,0
Fabian Lustenberger,SUI,DF,Young Boys,35,1988,1.0,42,10,24,17,1,0,42,0,0,,0,,20,82,27,0,0,0,0,0,23,0
Henrique Luvannor,MDA,"FW,MF",Sheriff Tiraspol,33,1990,2.6,125,4,20,68,37,7,125,7,5,71.4,2,28.6,60,399,179,4,2,0,12,1,86,12
Mathias Løvik,NOR,DF,Molde,19,2003,6.0,268,15,85,107,83,14,268,17,9,52.9,8,47.1,122,807,397,15,7,0,5,1,138,26
Alexis Mac Allister,ARG,MF,Liverpool,24,1998,4.5,356,9,81,228,50,5,355,8,2,25.0,4,50.0,247,942,341,4,3,0,6,5,251,9
Kevin Mac Allister,ARG,DF,Union SG,25,1997,5.9,385,30,161,189,37,5,385,1,1,100.0,0,0.0,159,708,393,1,3,0,2,2,164,3
Koki Machida,JPN,DF,Union SG,25,1997,5.0,321,14,134,144,47,9,321,2,1,50.0,1,50.0,130,687,398,5,2,0,4,1,149,5
Théo Magnin,SUI,DF,Servette FC,19,2003,1.6,110,1,10,52,48,0,110,2,0,0.0,2,100.0,56,269,140,2,1,0,1,0,63,6
Hörður Magnússon,ISL,DF,Panathinaikos,30,1993,1.0,54,10,26,27,1,0,54,0,0,,0,,39,242,180,0,1,0,0,0,41,0
Frank Magri,CMR,"FW,MF",Toulouse,23,1999,2.2,81,5,15,29,38,12,81,5,2,40.0,3,60.0,51,442,173,7,2,5,5,5,50,21
Mike Maignan,FRA,GK,Milan,28,1995,5.2,187,139,183,4,0,0,187,0,0,,0,,139,872,529,0,0,0,1,0,106,0
Jordy Makengo,FRA,DF,Freiburg,21,2001,3.5,159,7,58,61,41,5,159,7,5,71.4,2,28.6,83,461,144,3,1,2,4,4,91,8
Darian Males,SUI,MF,Young Boys,22,2001,1.1,32,1,4,19,9,0,32,1,1,100.0,0,0.0,21,152,77,2,0,0,1,0,27,2
Daniel Mancini,ARG,"FW,MF",Panathinaikos,26,1996,2.4,134,1,12,62,62,11,134,5,5,100.0,0,0.0,93,544,323,9,4,4,7,4,94,25
Gianluca Mancini,ITA,DF,Roma,27,1996,12.0,755,92,355,344,59,11,755,3,2,66.7,0,0.0,522,2806,1581,16,17,0,3,2,537,10
Steve Mandanda,FRA,GK,Rennes,38,1985,7.0,240,195,233,7,0,0,240,1,1,100.0,0,0.0,176,812,499,0,0,0,0,0,128,0
Aïssa Mandi,ALG,DF,Villarreal,31,1991,4.5,367,41,137,213,17,3,367,0,0,,0,,269,1519,981,6,3,0,0,1,266,0
Aleš Mandous,CZE,GK,Slavia Prague,31,1992,6.0,247,193,246,1,0,0,247,0,0,,0,,161,741,382,0,0,0,0,0,142,0
Mattia Mannini,ITA,DF,Roma,17,2006,0.1,9,0,0,6,3,0,9,0,0,,0,,2,8,5,0,0,0,0,0,2,0
Petros Mantalos,GRE,MF,AEK Athens,31,1991,3.8,219,8,30,126,66,8,219,10,7,70.0,2,20.0,142,701,275,5,5,3,12,4,151,13
Solly March,ENG,FW,Brighton,29,1994,1.8,95,0,6,24,67,6,95,6,1,16.7,5,83.3,59,401,98,4,2,3,3,1,59,18
João Mário,POR,"FW,MF",Benfica,30,1993,2.5,193,6,36,104,55,4,193,7,4,57.1,2,28.6,152,848,329,6,5,1,3,3,147,10
Ar'jany Martha,NED,"FW,DF",Ajax,19,2003,0.7,22,1,8,10,5,0,22,0,0,,0,,11,45,23,0,1,0,0,0,10,1
Lukáš Masopust,CZE,"DF,MF",Slavia Prague,30,1993,5.2,389,10,109,180,101,11,389,6,2,33.3,4,66.7,245,1307,718,10,9,1,8,3,270,20
Giorgos Masouras,GRE,"MF,FW",Olympiacos,29,1994,2.7,91,1,5,47,39,12,91,2,0,0.0,2,100.0,47,160,72,3,2,2,5,2,51,10
Matheus,BRA,GK,Braga,31,1992,2.3,69,49,66,4,0,0,69,0,0,,0,,26,103,66,0,0,0,0,0,30,0
Nemanja Matić,SRB,MF,Rennes,34,1988,4.8,397,9,92,243,67,11,397,14,9,64.3,2,14.3,317,1823,778,8,13,1,6,2,291,5
Joël Matip,CMR,DF,Liverpool,31,1991,2.1,200,14,66,124,12,5,200,1,1,100.0,0,0.0,158,861,405,3,2,0,2,1,154,0
Rabbi Matondo,WAL,FW,Rangers,22,2000,1.6,57,0,7,17,34,5,57,7,2,28.6,5,71.4,40,347,225,9,7,1,9,2,41,13
