Player,Nation,Pos,Squad,Comp,Age,Born,90s,Touches,TouchesDefPen,TouchesDef3rd,TouchesMid3rd,TouchesAtt3rd,TouchesAttPen,LiveTouches,TakeOnsAtt,TakeOnsSucc,TakeOnsSucc%,TakeOnsTkld,TakeOnsTkld%,Carries,CarryTotDist,CarryPrgDist,PrgCarries,CarriesFinal3rd,CarriesPenArea,Miscontrols,Dispossessed,PassesReceived,PrgPassesReceived
Matheus Cunha,BRA,"FW,MF",Wolves,Premier League,24,1999,27.1,1220,30,170,610,474,121,1219,140,64,45.7,61,43.6,719,5683,3203,107,79,38,80,53,884,139
Marvin Cuni,ALB,FW,Frosinone,Serie A,22,2001,5.9,198,1,12,92,97,24,198,14,3,21.4,8,57.1,107,481,132,6,5,2,26,15,146,45
Eric Curbelo,ESP,"DF,MF",Las Palmas,La Liga,29,1994,1.1,76,15,51,24,1,0,76,0,0,,0,,39,118,53,0,0,0,3,0,40,0
Sam Curtis,IRL,DF,Sheffield Utd,Premier League,17,2005,0.3,14,0,8,4,2,0,14,0,0,,0,,1,1,0,0,0,0,0,1,9,1
Tomáš Čvančara,CZE,FW,Gladbach,Bundesliga,22,2000,10.0,331,8,26,169,140,45,329,16,5,31.3,10,62.5,188,792,314,12,7,7,28,11,266,47
Danilo D'Ambrosio,ITA,DF,Monza,Serie A,34,1988,17.1,1268,126,564,600,114,23,1268,13,7,53.8,5,38.5,787,3641,1763,12,8,1,12,5,904,25
Alberto Dadie,ESP,MF,Real Sociedad,La Liga,21,2002,0.3,14,0,6,6,2,1,14,1,0,0.0,1,100.0,12,28,8,0,0,0,4,0,10,0
Trévis Dago,CIV,"FW,MF",Lille,Ligue 1,18,2005,0.3,9,0,1,4,5,2,9,1,1,100.0,0,0.0,6,40,22,1,1,0,0,0,4,1
Finn Dahmen,GER,GK,Augsburg,Bundesliga,25,1998,31.0,1437,903,1394,44,0,0,1437,0,0,,0,,889,4866,3052,0,0,0,1,0,764,0
Mahmoud Dahoud,GER,MF,Brighton,Premier League,27,1996,5.0,368,12,86,225,58,4,368,5,2,40.0,3,60.0,239,951,406,4,3,1,6,5,303,6
Mahmoud Dahoud,GER,MF,Stuttgart,Bundesliga,27,1996,2.5,261,5,48,157,57,6,261,2,0,0.0,2,100.0,144,548,241,1,5,0,6,3,207,5
Ameen Al-Dakhil,BEL,DF,Burnley,Premier League,21,2002,11.7,749,83,355,339,58,10,749,5,3,60.0,2,40.0,491,2471,1351,7,9,0,8,6,495,9
Thijs Dallinga,NED,FW,Toulouse,Ligue 1,22,2000,27.9,878,40,81,409,398,124,875,38,20,52.6,14,36.8,663,3515,1132,32,24,9,46,29,687,164
Diogo Dalot,POR,DF,Manchester Utd,Premier League,24,1999,35.3,2196,185,752,873,587,48,2196,52,31,59.6,18,34.6,1149,5413,2901,52,43,10,24,11,1255,111
Mikkel Damsgaard,DEN,MF,Brentford,Premier League,23,2000,9.4,555,15,108,260,195,20,555,20,9,45.0,11,55.0,316,1578,846,16,11,3,18,8,346,32
Flavius Daniliuc,AUT,DF,Salernitana,Serie A,22,2001,8.3,486,44,208,218,63,7,486,5,1,20.0,4,80.0,235,1145,561,8,7,0,7,4,282,2
Danilo,BRA,MF,Nott'ham Forest,Premier League,22,2001,19.9,977,79,281,521,191,16,977,26,17,65.4,9,34.6,515,2547,1178,22,20,3,24,13,592,28
Danilo,BRA,DF,Juventus,Serie A,32,1991,27.2,2118,255,815,1113,200,20,2118,12,8,66.7,1,8.3,1060,4741,2503,18,14,2,13,3,1345,21
Arnaut Danjuma,NED,"MF,FW",Everton,Premier League,26,1997,6.6,223,4,23,77,127,32,223,21,8,38.1,11,52.4,147,1182,599,24,15,11,10,7,147,44
Jayden Danns,ENG,FW,Liverpool,Premier League,17,2006,0.1,7,0,0,3,4,0,7,0,0,,0,,3,11,5,0,1,0,0,0,4,2
Kevin Danso,AUT,DF,Lens,Ligue 1,24,1998,29.5,2010,248,836,1093,98,22,2010,16,11,68.8,2,12.5,1411,8880,5038,27,29,0,24,8,1236,3
Dante,BRA,DF,Nice,Ligue 1,39,1983,31.6,3067,325,1402,1592,87,20,3067,5,4,80.0,1,20.0,2477,12006,6060,13,20,1,14,5,2315,6
Raimane Daou,COM,"DF,MF",Marseille,Ligue 1,18,2004,0.3,17,2,8,8,1,0,17,1,0,0.0,1,100.0,12,85,7,0,0,0,0,0,11,1
Mohammed Daramy,DEN,"FW,MF",Reims,Ligue 1,21,2002,18.3,718,7,67,255,410,84,717,94,52,55.3,37,39.4,589,4642,2276,72,46,32,46,19,559,162
Sergi Darder,ESP,MF,Mallorca,La Liga,29,1993,24.0,1229,10,141,709,409,30,1229,62,34,54.8,21,33.9,729,4660,2351,56,51,4,48,24,791,75
Achraf Dari,MAR,"DF,FW",Brest,Ligue 1,24,1999,1.3,103,12,54,46,3,1,103,0,0,,0,,71,330,155,0,0,0,2,0,63,0
Matteo Darmian,ITA,DF,Inter,Serie A,33,1989,26.7,1586,109,540,766,286,27,1586,15,5,33.3,10,66.7,832,3149,1584,18,15,2,18,1,1082,82
Lukas Daschner,GER,"MF,FW",Bochum,Bundesliga,24,1998,6.0,251,2,23,97,136,24,251,22,12,54.5,8,36.4,140,741,318,11,11,3,15,8,164,37
Josh Dasilva,ENG,"DF,FW",Brentford,Premier League,24,1998,0.3,26,1,1,6,19,6,26,4,2,50.0,2,50.0,17,153,69,2,0,2,2,4,17,5
David Datro Fofana,CIV,FW,Burnley,Premier League,20,2002,9.8,307,10,36,130,147,45,307,41,15,36.6,22,53.7,187,1226,527,21,9,11,37,20,222,39
David Datro Fofana,CIV,"FW,MF",Union Berlin,Bundesliga,20,2002,7.6,288,6,21,98,176,42,288,49,19,38.8,26,53.1,180,1265,523,20,16,13,31,26,207,66
Juan David Cabal,COL,DF,Hellas Verona,Serie A,22,2001,16.6,1005,61,314,506,202,16,1005,24,12,50.0,9,37.5,412,1922,1152,26,17,1,22,11,467,48
Jonathan David,CAN,FW,Lille,Ligue 1,23,2000,29.2,908,6,60,454,404,128,905,39,15,38.5,19,48.7,712,3779,1494,47,33,22,55,44,693,198
Alphonso Davies,CAN,DF,Bayern Munich,Bundesliga,22,2000,22.9,1934,60,547,871,558,64,1934,122,70,57.4,47,38.5,1225,7683,4482,121,93,35,40,24,1339,139
Ben Davies,WAL,DF,Tottenham,Premier League,30,1993,12.1,972,97,406,473,96,23,972,10,4,40.0,6,60.0,593,3265,2044,13,13,1,2,3,685,20
Tom Davies,ENG,MF,Sheffield Utd,Premier League,25,1998,2.5,142,9,44,65,34,5,142,8,2,25.0,5,62.5,67,381,167,3,2,1,3,4,76,3
Keinan Davis,ENG,"FW,MF",Udinese,Serie A,25,1998,2.1,76,3,8,20,50,9,76,5,3,60.0,1,20.0,41,334,74,2,1,3,9,3,61,15
Paweł Dawidowicz,POL,DF,Hellas Verona,Serie A,28,1995,23.8,1425,187,749,642,42,14,1425,5,4,80.0,1,20.0,749,3833,1819,11,8,0,13,5,787,5
Craig Dawson,ENG,DF,Wolves,Premier League,33,1990,24.5,1529,292,889,592,54,34,1529,3,3,100.0,0,0.0,896,4227,1932,1,7,0,5,2,997,4
Kevin De Bruyne,BEL,MF,Manchester City,Premier League,32,1991,13.6,1103,2,35,354,724,86,1103,33,10,30.3,21,63.6,633,2916,1647,47,40,12,13,20,833,133
Charles De Ketelaere,BEL,"FW,MF",Atalanta,Serie A,22,2001,22.5,1098,10,60,442,612,133,1097,88,40,45.5,35,39.8,669,4241,2121,88,51,41,83,54,835,219
Rodrigo De Paul,ARG,MF,Atlético Madrid,La Liga,29,1994,23.1,1768,27,274,1054,460,40,1768,55,28,50.9,20,36.4,1188,7372,3718,73,60,11,33,13,1395,55
Mattia De Sciglio,ITA,DF,Juventus,Serie A,30,1992,0.5,25,1,10,13,2,0,25,0,0,,0,,15,50,15,0,2,0,1,0,15,1
Lorenzo De Silvestri,ITA,DF,Bologna,Serie A,35,1988,7.5,499,32,202,226,75,2,499,0,0,,0,,256,1526,732,14,4,0,4,1,320,12
Thibault De Smet,BEL,DF,Reims,Ligue 1,25,1998,20.3,1255,79,375,613,276,10,1255,15,5,33.3,9,60.0,809,4641,1984,23,30,1,14,7,742,66
Koni De Winter,BEL,DF,Genoa,Serie A,21,2002,26.4,1497,190,731,655,120,23,1497,9,7,77.8,2,22.2,853,4867,2480,21,13,1,25,10,913,15
Grégoire Defrel,MTQ,"FW,MF",Sassuolo,Serie A,32,1991,8.4,310,7,47,141,125,19,310,13,4,30.8,8,61.5,181,1001,348,7,7,2,15,15,219,42
Alessandro Deiola,ITA,MF,Cagliari,Serie A,27,1995,17.9,700,42,175,376,153,24,700,10,5,50.0,3,30.0,272,1230,473,9,5,0,10,15,369,21
Romain Del Castillo,FRA,FW,Brest,Ligue 1,27,1996,27.7,1800,5,122,780,936,71,1797,160,75,46.9,77,48.1,1306,7721,3294,101,95,21,65,52,1240,287
Thomas Delaine,FRA,"DF,MF",Strasbourg,Ligue 1,31,1992,22.7,1097,59,304,415,386,26,1097,33,19,57.6,14,42.4,692,4524,2037,63,45,5,33,11,627,151
Sacha Delaye,FRA,"MF,FW",Montpellier,Ligue 1,21,2002,1.4,72,0,8,24,41,9,72,3,2,66.7,1,33.3,48,284,132,2,4,1,6,0,45,8
Hannes Delcroix,BEL,DF,Burnley,Premier League,24,1999,6.5,419,42,175,204,40,4,419,6,3,50.0,2,33.3,241,847,451,2,2,0,5,3,268,6
Alessandro Dellavalle,ITA,DF,Torino,Serie A,19,2004,0.2,8,1,4,4,0,0,8,0,0,,0,,4,29,2,0,0,0,0,0,3,0
Olivier Deman,BEL,DF,Werder Bremen,Bundesliga,23,2000,15.2,921,65,318,412,201,28,921,17,10,58.8,6,35.3,447,2075,1023,26,11,6,24,6,505,53
Karamoko Dembélé,ENG,"MF,FW",Brest,Ligue 1,20,2003,0.2,13,0,0,3,10,1,13,0,0,,0,,12,75,32,0,2,0,2,2,12,3
Ousmane Dembélé,FRA,"MF,FW",Paris S-G,Ligue 1,26,1997,16.7,1256,6,56,500,726,97,1256,139,65,46.8,67,48.2,1069,8120,4413,160,105,53,37,24,1045,247
Jessy Deminguet,FRA,"MF,FW",Strasbourg,Ligue 1,25,1998,7.7,334,10,67,199,75,8,334,7,2,28.6,4,57.1,238,1408,438,7,10,1,11,5,209,13
Ermedin Demirović,BIH,"FW,MF",Augsburg,Bundesliga,25,1998,31.9,937,27,92,388,468,164,933,65,29,44.6,31,47.7,482,2426,890,28,20,11,77,39,581,167
Diego Demme,GER,MF,Napoli,Serie A,31,1991,0.8,81,2,14,45,22,4,81,2,0,0.0,2,100.0,50,289,169,3,4,0,0,0,65,0
Sepp van den Berg,NED,DF,Mainz 05,Bundesliga,21,2001,31.5,1872,229,964,845,74,34,1872,5,4,80.0,1,20.0,720,3108,1384,7,4,0,11,4,912,6
Leander Dendoncker,BEL,MF,Aston Villa,Premier League,28,1995,1.3,80,4,31,39,12,2,80,0,0,,0,,36,124,27,0,1,0,2,1,39,2
Leander Dendoncker,BEL,MF,Napoli,Serie A,28,1995,0.3,31,0,7,22,2,0,31,0,0,,0,,15,39,20,0,0,0,2,1,25,0
Rémy Descamps,FRA,GK,Nantes,Ligue 1,27,1996,6.0,237,209,237,0,0,0,237,0,0,,0,,132,787,511,0,0,0,0,0,76,0
Mikkel Desler,DEN,DF,Toulouse,Ligue 1,28,1995,17.2,1119,56,274,533,320,37,1119,24,14,58.3,8,33.3,702,3760,1657,30,27,9,18,10,663,96
Arthur Desmas,FRA,GK,Le Havre,Ligue 1,29,1994,33.0,1020,830,1014,6,0,0,1020,0,0,,0,,644,3883,2466,0,0,0,1,0,376,0
Mattia Destro,ITA,"FW,MF",Empoli,Serie A,32,1991,4.1,107,1,7,55,46,18,107,4,1,25.0,1,25.0,53,267,114,4,3,3,11,2,78,19
Samuele Di Benedetto,GER,MF,Stuttgart,Bundesliga,18,2005,0.1,13,0,3,8,2,1,13,1,0,0.0,0,0.0,9,32,28,0,0,0,0,1,13,1
Federico Di Francesco,ITA,"FW,MF",Lecce,Serie A,29,1994,0.2,15,0,2,8,5,3,15,1,0,0.0,1,100.0,9,65,18,1,0,0,0,0,9,3
Raffaele Di Gennaro,ITA,GK,Inter,Serie A,29,1993,0.3,19,16,18,1,0,0,19,0,0,,0,,18,72,57,0,0,0,0,0,13,0
Michele Di Gregorio,ITA,GK,Monza,Serie A,26,1997,31.9,1439,1210,1426,14,0,0,1439,3,3,100.0,0,0.0,879,4769,2714,0,0,0,2,1,775,0
Giovanni Di Lorenzo,ITA,DF,Napoli,Serie A,29,1993,35.9,3054,90,711,1445,921,129,3054,59,18,30.5,35,59.3,1815,8286,4442,95,63,16,28,23,2213,250
Alessandro Di Pardo,ITA,"DF,MF",Cagliari,Serie A,24,1999,4.0,214,12,59,84,72,3,214,6,1,16.7,5,83.3,99,480,223,6,2,0,1,4,106,19
Boulaye Dia,SEN,"FW,MF",Salernitana,Serie A,26,1996,12.7,382,14,44,185,162,35,381,43,14,32.6,27,62.8,276,1722,648,18,17,6,37,28,296,57
Moussa Diaby,FRA,"FW,MF",Aston Villa,Premier League,24,1999,24.2,824,12,69,298,470,136,824,70,29,41.4,37,52.9,568,3926,2013,94,43,39,33,30,620,183
Lamine Diack,SEN,MF,Nantes,Ligue 1,22,2000,0.0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0
Mouctar Diakhaby,GUI,"DF,MF",Valencia,La Liga,26,1996,11.9,683,95,363,294,31,7,683,5,4,80.0,1,20.0,388,1858,866,7,6,0,9,4,414,1
Mamadou Diakhon,FRA,"FW,MF",Reims,Ligue 1,17,2005,2.3,87,4,17,33,40,5,87,20,6,30.0,10,50.0,63,620,278,11,2,5,7,2,57,16
Bafodé Diakité,FRA,DF,Lille,Ligue 1,22,2001,18.8,1464,105,502,846,123,31,1464,8,5,62.5,3,37.5,1127,5724,2977,15,15,2,8,5,1067,16
Ibrahim Diakité,GUI,DF,Reims,Ligue 1,19,2003,1.2,100,5,30,40,31,2,100,5,2,40.0,3,60.0,57,385,192,7,5,1,1,0,46,9
Moussa Diakité,MLI,MF,Cádiz,La Liga,19,2003,0.0,1,0,1,0,0,0,1,1,0,0.0,1,100.0,1,3,0,0,0,0,0,0,0,0
Oumar Diakité,CIV,FW,Reims,Ligue 1,19,2003,17.6,546,13,55,233,271,89,545,62,25,40.3,34,54.8,380,2557,789,29,21,21,69,28,370,107
Amad Diallo,CIV,"FW,MF",Manchester Utd,Premier League,21,2002,4.3,231,8,28,94,110,24,231,23,11,47.8,10,43.5,146,1035,355,11,12,4,7,14,163,31
Amadou Diallo,ENG,MF,Newcastle Utd,Premier League,20,2003,0.0,1,0,0,1,0,0,1,0,0,,0,,0,0,0,0,0,0,0,0,1,0
Assane Diao,ESP,FW,Betis,La Liga,17,2005,11.6,478,10,53,190,251,49,478,55,18,32.7,28,50.9,309,2486,935,33,25,14,60,35,344,101
Habib Diarra,SEN,"MF,FW",Strasbourg,Ligue 1,19,2004,25.6,1107,30,202,623,308,30,1106,60,33,55.0,20,33.3,859,5471,2388,59,62,10,37,28,786,88
Moussa Diarra,MLI,DF,Toulouse,Ligue 1,22,2000,15.5,857,80,312,429,123,10,857,9,5,55.6,3,33.3,528,2705,1283,18,18,2,22,6,479,12
Rúben Dias,POR,DF,Manchester City,Premier League,26,1997,28.4,2877,231,1002,1600,282,34,2877,1,0,0.0,1,100.0,1996,10862,6693,34,70,1,10,7,2301,16
Krépin Diatta,SEN,"DF,FW",Monaco,Ligue 1,24,1999,13.4,947,23,154,478,330,21,947,45,29,64.4,14,31.1,586,3880,1707,48,30,10,24,20,545,95
Mory Diaw,SEN,GK,Clermont Foot,Ligue 1,30,1993,30.0,1352,1016,1316,37,0,0,1352,4,3,75.0,1,25.0,971,5154,3362,0,0,0,2,0,655,0
Mahamadou Diawara,FRA,MF,Lyon,Ligue 1,18,2005,4.0,194,9,32,104,60,12,194,6,4,66.7,1,16.7,153,980,522,13,13,2,7,7,139,14
Brahim Díaz,MAR,"FW,MF",Real Madrid,La Liga,23,1999,17.2,971,8,51,400,540,93,971,109,55,50.5,49,45.0,694,4465,2408,76,61,32,48,42,801,166
Luis Díaz,COL,FW,Liverpool,Premier League,26,1997,29.2,1453,10,94,529,858,219,1453,140,67,47.9,57,40.7,1017,7500,3690,137,77,70,69,72,1128,302
Víctor Díaz,ESP,"DF,MF",Granada,La Liga,35,1988,1.8,93,8,57,35,2,1,93,1,1,100.0,0,0.0,39,148,85,0,0,0,2,0,48,0
Famara Diedhiou,SEN,"FW,MF",Granada,La Liga,30,1992,1.0,68,5,7,20,41,10,68,5,4,80.0,1,20.0,40,241,99,5,3,2,12,2,53,19
Justin Diehl,GER,"FW,MF",Köln,Bundesliga,18,2004,1.9,96,2,11,31,54,10,96,15,8,53.3,6,40.0,55,500,204,6,2,5,9,1,57,17
Bamba Dieng,SEN,FW,Lorient,Ligue 1,23,2000,6.1,188,7,14,95,79,31,188,11,3,27.3,7,63.6,127,697,183,5,2,3,20,10,137,44
Eric Dier,ENG,DF,Tottenham,Premier League,29,1994,2.2,164,38,106,57,2,2,164,0,0,,0,,97,291,119,0,0,0,1,0,112,0
Eric Dier,ENG,DF,Bayern Munich,Bundesliga,29,1994,13.0,1249,140,538,669,47,12,1249,1,1,100.0,0,0.0,797,3983,2204,8,13,0,2,0,945,1
Guillaume Dietsch,FRA,GK,Metz,Ligue 1,22,2001,0.8,28,19,28,0,0,0,28,0,0,,0,,12,72,49,0,0,0,0,0,9,0
Florian Dietz,GER,"FW,MF",Köln,Bundesliga,24,1998,0.8,32,0,2,17,13,5,32,0,0,,0,,17,39,3,0,1,0,2,0,22,8
Lucas Digne,FRA,DF,Aston Villa,Premier League,30,1993,26.8,1590,71,468,541,593,56,1590,33,10,30.3,16,48.5,840,3630,1786,42,19,4,16,15,925,200
Federico Dimarco,ITA,DF,Inter,Serie A,25,1997,23.1,1538,35,340,572,641,74,1538,18,6,33.3,12,66.7,841,3487,1924,51,34,10,29,7,1057,198
Stole Dimitrievski,MKD,GK,Rayo Vallecano,La Liga,29,1993,37.0,1271,1053,1259,12,0,0,1271,1,1,100.0,0,0.0,637,3664,2248,0,0,0,0,0,510,0
Junior Dina Ebimbe,FRA,"MF,DF",Eint Frankfurt,Bundesliga,22,2000,21.7,1256,54,230,616,431,94,1256,90,42,46.7,44,48.9,687,3618,1760,57,32,25,59,30,831,157
Eren Dinkçi,GER,"FW,MF",Heidenheim,Bundesliga,21,2001,29.4,1187,24,182,576,468,76,1187,95,41,43.2,46,48.4,675,4819,2416,85,59,22,98,46,773,143
Sinaly Diomande,CIV,DF,Lyon,Ligue 1,22,2001,9.9,654,75,292,334,35,7,654,4,1,25.0,1,25.0,505,2509,1321,5,8,1,6,2,441,0
Edan Diop,FRA,"MF,DF",Monaco,Ligue 1,18,2004,1.8,122,5,37,54,33,3,122,2,1,50.0,1,50.0,85,374,157,4,3,0,3,1,80,11
Issa Diop,FRA,DF,Fulham,Premier League,26,1997,15.8,1258,168,669,568,24,7,1258,1,1,100.0,0,0.0,794,4396,2661,11,8,0,3,5,884,1
Sofiane Diop,FRA,FW,Nice,Ligue 1,23,2000,5.5,249,5,42,100,118,16,249,22,6,27.3,16,72.7,190,1329,589,20,18,6,15,9,177,43
Andy Diouf,FRA,MF,Lens,Ligue 1,20,2003,14.6,908,17,114,478,336,23,908,58,30,51.7,26,44.8,685,4841,2511,63,48,8,29,30,640,55
Yehvann Diouf,FRA,GK,Reims,Ligue 1,23,1999,34.0,1372,1013,1354,19,0,0,1372,3,3,100.0,0,0.0,1061,4997,2703,0,0,0,1,0,775,0
Axel Disasi,FRA,DF,Chelsea,Premier League,25,1998,28.7,2496,291,1193,1140,175,24,2496,22,12,54.5,5,22.7,1613,7182,4223,30,20,3,16,12,1892,21
Tiago Djaló,POR,DF,Juventus,Serie A,23,2000,0.2,15,5,8,7,1,1,15,1,1,100.0,0,0.0,8,104,64,1,1,1,0,0,9,0
Chaim El Djebali,TUN,MF,Lyon,Ligue 1,19,2004,0.1,10,0,0,5,5,0,10,1,0,0.0,1,100.0,9,50,35,1,1,0,0,0,10,0
Djené,TOG,"DF,MF",Getafe,La Liga,31,1991,27.6,1363,112,510,704,169,12,1363,25,18,72.0,3,12.0,661,3334,1637,13,14,1,24,13,690,19
Koffi Djidji,CIV,DF,Torino,Serie A,30,1992,8.4,502,43,239,237,29,1,502,6,3,50.0,3,50.0,309,1128,436,4,4,1,5,2,326,3
Berat Djimsiti,ALB,DF,Atalanta,Serie A,30,1993,31.5,1962,217,1054,823,96,26,1962,2,1,50.0,1,50.0,953,4836,2044,6,10,0,7,3,1167,10
Marko Dmitrović,SRB,GK,Sevilla,La Liga,31,1992,13.0,429,363,425,4,0,0,429,1,1,100.0,0,0.0,234,1097,625,0,0,0,0,0,190,0
Ben Doak,SCO,FW,Liverpool,Premier League,17,2005,0.2,6,0,0,2,4,0,6,0,0,,0,,4,7,2,0,0,0,2,0,4,0
Ritsu Doan,JPN,"DF,MF",Freiburg,Bundesliga,25,1998,25.0,1038,39,183,455,417,64,1038,115,53,46.1,55,47.8,590,3301,1706,49,41,9,47,36,670,139
Lewis Dobbin,ENG,MF,Everton,Premier League,20,2003,2.6,127,0,24,42,65,11,127,21,6,28.6,15,71.4,89,622,211,6,11,4,12,6,80,20
Dodô,BRA,DF,Fiorentina,Serie A,24,1998,5.8,391,20,97,201,97,7,391,18,10,55.6,5,27.8,244,1563,857,20,10,4,9,1,251,21
Danilho Doekhi,NED,DF,Union Berlin,Bundesliga,25,1998,24.0,1225,154,634,537,58,25,1225,4,2,50.0,0,0.0,585,2763,1599,7,16,1,9,2,726,6
Matt Doherty,IRL,"DF,MF",Wolves,Premier League,31,1992,12.8,811,60,274,336,205,31,811,14,6,42.9,7,50.0,325,1293,597,12,8,3,17,6,481,64
Josh Doig,SCO,DF,Hellas Verona,Serie A,21,2002,9.2,426,21,125,201,106,13,426,21,10,47.6,9,42.9,216,1407,637,23,16,3,16,5,237,22
Josh Doig,SCO,DF,Sassuolo,Serie A,21,2002,14.9,758,44,241,320,203,10,758,23,4,17.4,18,78.3,294,2111,934,30,17,2,20,10,323,45
Jeremy Doku,BEL,"FW,MF",Manchester City,Premier League,21,2002,17.7,1161,5,76,275,825,226,1161,169,87,51.5,64,37.9,879,7535,4884,218,61,147,52,37,937,295
Jeremy Doku,BEL,FW,Rennes,Ligue 1,21,2002,1.2,61,1,6,17,44,12,61,9,9,100.0,0,0.0,60,627,342,11,6,7,2,2,54,19
Jaume Doménech,ESP,GK,Valencia,La Liga,32,1990,0.9,37,32,37,0,0,0,37,0,0,,0,,18,79,41,0,0,0,0,0,10,0
Carlos Dominguez,ESP,DF,Celta Vigo,La Liga,22,2001,17.6,1068,110,498,515,63,10,1068,2,2,100.0,0,0.0,592,2792,1490,11,11,1,17,2,629,3
Mario Dominguez,ESP,FW,Valencia,La Liga,19,2004,0.3,10,0,0,2,8,2,10,0,0,,0,,4,9,2,0,0,0,2,0,9,1
Nicolás Domínguez,ARG,"MF,FW",Nott'ham Forest,Premier League,25,1998,16.6,1049,39,266,542,248,33,1049,17,7,41.2,8,47.1,492,2030,1106,14,13,2,21,7,628,43
Nicolás Domínguez,ARG,MF,Bologna,Serie A,25,1998,1.1,103,2,23,69,12,0,103,0,0,,0,,39,210,116,1,2,0,1,3,79,3
Giulio Donati,ITA,DF,Monza,Serie A,33,1990,0.4,51,0,11,25,15,1,51,0,0,,0,,30,120,58,0,2,0,3,0,39,5
Jamie Donley,ENG,FW,Tottenham,Premier League,18,2005,0.0,7,2,4,2,1,0,7,1,0,0.0,1,100.0,2,9,8,0,0,0,0,1,1,0
Gianluigi Donnarumma,ITA,GK,Paris S-G,Ligue 1,24,1999,24.1,842,739,838,4,0,0,842,1,1,100.0,0,0.0,622,2547,1432,0,0,0,1,0,459,0
Patrick Dorgu,DEN,"DF,MF",Lecce,Serie A,18,2004,17.4,949,57,263,431,265,32,949,38,15,39.5,16,42.1,535,2892,1460,37,34,4,41,20,567,86
Niklas Dorsch,GER,MF,Augsburg,Bundesliga,25,1998,15.4,796,61,252,467,85,2,796,11,7,63.6,3,27.3,436,2039,801,12,8,1,21,10,470,12
Alberto Dossena,ITA,DF,Cagliari,Serie A,24,1998,33.1,1720,270,930,748,55,35,1720,8,5,62.5,3,37.5,774,3763,2159,9,6,0,22,10,849,2
Carlos Dotor,ESP,MF,Celta Vigo,La Liga,22,2001,7.9,414,14,89,237,93,8,414,3,3,100.0,0,0.0,203,883,348,3,6,0,13,9,282,12
Abdoulaye Doucouré,MLI,"FW,MF",Everton,Premier League,30,1993,29.2,1190,36,188,523,495,100,1190,48,25,52.1,21,43.8,635,3292,1692,55,37,17,61,42,800,140
Cheick Doucouré,MLI,MF,Crystal Palace,Premier League,23,2000,10.2,545,25,145,312,97,7,545,13,10,76.9,3,23.1,276,1153,579,9,9,1,16,8,318,5
Siriné Doucouré,MLI,FW,Lorient,Ligue 1,21,2002,4.7,181,7,10,83,89,35,181,25,13,52.0,11,44.0,122,787,315,14,7,12,30,10,135,35
Désiré Doué,FRA,"MF,FW",Rennes,Ligue 1,18,2005,18.1,1056,14,124,442,512,70,1056,106,64,60.4,31,29.2,828,6050,2891,78,73,29,58,44,827,172
Guela Doué,CIV,DF,Rennes,Ligue 1,20,2002,13.7,843,66,270,338,246,24,843,29,20,69.0,7,24.1,509,3429,1708,41,41,9,19,15,442,85
Alfie Doughty,ENG,DF,Luton Town,Premier League,23,1999,32.5,1998,102,541,665,818,76,1998,67,33,49.3,24,35.8,897,5522,2794,94,52,28,51,13,968,164
Douglas,BRA,MF,Nantes,Ligue 1,26,1997,19.7,1248,66,310,757,195,14,1248,8,2,25.0,4,50.0,892,4287,1756,12,16,1,16,8,806,18
Ismaël Doukouré,FRA,"MF,DF",Strasbourg,Ligue 1,20,2003,18.4,919,56,273,585,72,2,919,31,22,71.0,9,29.0,672,3877,1720,15,16,0,11,24,607,7
Kamory Doumbia,MLI,MF,Brest,Ligue 1,20,2003,9.8,641,10,76,357,220,37,641,29,13,44.8,15,51.7,482,2648,1049,22,22,6,32,18,449,43
Anastasios Douvikas,GRE,FW,Celta Vigo,La Liga,23,1999,10.1,292,10,25,123,145,49,292,22,9,40.9,11,50.0,172,842,319,10,6,6,38,20,218,53
Artem Dovbyk,UKR,FW,Girona,La Liga,26,1997,28.7,606,19,36,230,341,185,598,25,17,68.0,8,32.0,351,1294,449,18,7,16,50,39,487,118
Nikola Dovedan,AUT,"MF,FW",Heidenheim,Bundesliga,29,1994,7.3,311,3,46,163,109,24,311,23,8,34.8,13,56.5,185,997,453,12,11,4,25,15,198,25
Damion Downs,USA,"FW,MF",Köln,Bundesliga,19,2004,2.0,52,1,4,21,27,8,52,4,1,25.0,3,75.0,22,89,37,1,1,1,2,1,32,5
Tommy Doyle,ENG,MF,Wolves,Premier League,21,2001,13.6,1061,40,265,620,182,6,1061,3,1,33.3,1,33.3,637,3091,1408,21,17,2,7,7,766,17
Radu Drăgușin,ROU,DF,Tottenham,Premier League,21,2002,4.8,411,44,217,189,7,2,411,3,1,33.3,1,33.3,284,1550,738,5,2,1,1,1,312,1
Radu Drăgușin,ROU,DF,Genoa,Serie A,21,2002,19.0,909,173,487,347,80,28,909,1,0,0.0,1,100.0,447,1898,922,6,6,1,5,4,495,13
Dion Drena Beljo,CRO,"FW,MF",Augsburg,Bundesliga,21,2002,6.5,239,5,24,92,126,38,239,24,11,45.8,10,41.7,133,963,402,16,13,6,24,5,178,35
Tim Drexler,GER,DF,Hoffenheim,Bundesliga,18,2005,6.4,417,35,197,208,13,4,417,5,1,20.0,3,60.0,263,1190,603,6,2,0,4,1,289,0
