Player,Nation,Pos,Squad,Age,Born,90s,Touches,TouchesDefPen,TouchesDef3rd,TouchesMid3rd,TouchesAtt3rd,TouchesAttPen,LiveTouches,TakeOnsAtt,TakeOnsSucc,TakeOnsSucc%,TakeOnsTkld,TakeOnsTkld%,Carries,CarryTotDist,CarryPrgDist,PrgCarries,CarriesFinal3rd,CarriesPenArea,Miscontrols,Dispossessed,PassesReceived,PrgPassesReceived
Neto,BRA,MF,Casa Pia,31,1991,25.0,1409,68,396,866,161,5,1409,17,8,47.1,8,47.1,686,3280,1328,11,15,0,31,13,911,18
Luís Neto,POR,DF,Sporting CP,35,1988,1.5,117,9,37,79,1,1,117,0,0,,0,,80,437,325,3,1,0,0,0,80,2
Martim Neto,POR,MF,Gil Vicente FC,20,2003,20.7,1097,31,208,669,243,25,1097,35,27,77.1,6,17.1,639,3750,1836,46,30,7,28,17,734,27
João Neves,POR,MF,Benfica,18,2004,25.7,2391,86,508,1443,471,45,2391,73,41,56.2,25,34.2,1326,6779,3388,43,40,5,39,25,1724,53
Sikou Niakaté,MLI,DF,Braga,24,1999,16.5,1115,119,603,486,32,17,1115,6,5,83.3,0,0.0,607,3056,1578,9,2,0,5,2,766,1
Miguel Nóbrega,POR,DF,Rio Ave,23,2000,18.0,1213,128,588,559,76,14,1213,2,2,100.0,0,0.0,622,3205,1694,21,8,1,14,4,814,19
Gonçalo Nogueira,POR,MF,Vitória,19,2003,0.1,2,0,1,1,0,0,2,1,1,100.0,0,0.0,1,13,13,0,0,0,0,0,1,0
Ygor Nogueira,BRA,DF,Chaves,28,1995,18.4,988,169,615,359,21,11,988,6,3,50.0,2,33.3,498,2531,1531,10,4,0,7,1,585,2
Nonoca,BRA,MF,Portimonense,25,1998,21.3,910,56,308,533,81,11,910,8,4,50.0,3,37.5,425,1762,642,8,7,1,25,15,458,7
João Nunes,POR,DF,Casa Pia,27,1995,14.7,877,119,465,372,40,19,877,3,1,33.3,2,66.7,452,2662,1573,12,2,0,5,1,578,4
Kelechi Nwakali,NGA,MF,Chaves,25,1998,23.0,1384,16,225,882,297,3,1384,47,27,57.4,16,34.0,720,3882,1755,30,18,1,32,21,857,42
Régis N’Do,BFA,"FW,MF",Estrela,22,2001,11.0,522,9,71,247,215,36,522,61,29,47.5,27,44.3,325,2241,894,28,18,8,33,19,386,84
Tashan Oakley-Boothe,ENG,"MF,DF",Estrela,23,2000,0.6,35,4,11,20,4,0,35,1,1,100.0,0,0.0,19,68,35,0,0,0,0,0,23,0
Lawrence Ofori,GHA,MF,Moreirense,25,1998,27.3,1544,29,346,1038,183,5,1544,40,24,60.0,13,32.5,971,5363,2685,37,30,2,34,22,1164,25
Hugo Oliveira,POR,"DF,MF",Vizela,21,2002,5.5,335,23,103,152,81,5,335,16,8,50.0,6,37.5,170,1170,524,13,10,3,10,6,195,24
Mattheus Oliveira,BRA,MF,Farense,29,1994,24.8,1321,58,270,729,341,34,1319,24,15,62.5,7,29.2,586,2938,1294,28,22,3,33,12,742,56
Nélson Oliveira,POR,FW,Vitória,31,1991,6.7,219,5,9,90,123,24,219,4,2,50.0,1,25.0,144,601,184,6,6,4,24,12,188,51
Paulo Oliveira,POR,DF,Braga,31,1992,18.6,1343,158,691,623,33,15,1343,4,1,25.0,3,75.0,730,2975,1499,2,3,2,3,0,926,3
Talys Oliveira,BRA,DF,Farense,24,1999,10.9,587,53,252,220,122,7,587,18,8,44.4,10,55.6,264,1344,736,18,12,1,12,5,286,28
Joneston Omurwa,KEN,DF,Estrela,24,1998,12.7,768,99,433,319,19,6,768,7,4,57.1,1,14.3,364,1988,1142,12,1,0,10,2,440,0
Bruno Onyemaechi,NGA,"DF,MF",Boavista,24,1999,21.9,1288,74,425,568,311,30,1288,28,15,53.6,12,42.9,593,3670,1866,56,28,7,41,14,671,81
Jerome Opoku,GHA,DF,Arouca,24,1998,1.5,68,13,40,22,8,3,68,3,1,33.3,2,66.7,31,274,127,0,0,0,1,0,43,1
Pedro Ortiz,ESP,MF,Vizela,22,2000,10.2,586,33,157,389,47,4,586,8,7,87.5,1,12.5,291,1317,559,6,6,0,6,12,389,2
Nicolás Otamendi,ARG,DF,Benfica,35,1988,30.6,2197,252,1019,1075,121,53,2197,14,8,57.1,4,28.6,1219,7729,4848,40,22,0,16,7,1478,22
Otávio,POR,"MF,FW",Porto,28,1995,1.0,57,0,5,30,23,3,57,0,0,,0,,28,183,44,1,1,1,2,2,43,3
João Othavio Basso,BRA,DF,Estoril,26,1997,13.4,871,74,382,428,64,10,871,6,3,50.0,3,50.0,443,2026,1092,10,9,0,7,3,514,7
Amine Oudrhiri,MAR,MF,Rio Ave,30,1992,24.7,1370,39,312,942,124,4,1370,19,7,36.8,9,47.4,762,3309,1342,12,12,0,12,6,963,21
Pablo,BRA,"FW,MF",Famalicão,19,2004,2.2,80,3,16,36,29,3,80,10,3,30.0,7,70.0,47,253,94,2,2,0,5,5,54,9
Lucas Paes,BRA,GK,Casa Pia,25,1997,3.0,104,86,104,0,0,0,104,0,0,,0,,54,298,217,0,0,0,0,0,44,0
Renato Pantalon,CRO,DF,Rio Ave,25,1997,14.9,906,64,466,406,39,12,906,2,1,50.0,1,50.0,502,2380,1370,13,8,0,6,1,646,5
Raúl Parra,ESP,DF,Estoril,23,1999,6.3,481,14,151,250,81,3,481,0,0,,0,,246,985,521,2,3,0,4,0,316,14
David Pastor,BRA,DF,Farense,23,2000,27.5,1562,119,606,691,282,12,1562,44,23,52.3,20,45.5,624,3728,2001,47,32,5,54,14,710,63
Patrick,BRA,DF,Rio Ave,26,1997,12.4,836,79,452,340,52,7,836,4,2,50.0,2,50.0,445,1960,1098,12,4,1,10,2,545,8
Paulinho,POR,"FW,MF",Portimonense,23,1999,1.9,49,2,4,28,18,6,49,0,0,,0,,22,92,38,1,2,1,5,1,36,5
Paulinho,POR,"FW,MF",Sporting CP,30,1992,14.5,552,9,35,237,284,103,552,19,7,36.8,10,52.6,330,1452,684,23,16,6,20,11,424,102
Ivan Pavlic,BEL,MF,Estoril,21,2001,2.0,79,3,15,42,24,0,79,5,2,40.0,3,60.0,38,222,144,4,2,0,4,1,44,5
Pedrão,BRA,DF,Portimonense,26,1997,29.3,1807,212,931,824,76,18,1806,24,17,70.8,5,20.8,1016,5597,3416,30,13,0,23,5,1110,10
Zé Pedro Figueiredo,POR,DF,Porto,26,1997,10.3,842,36,305,481,58,10,842,2,2,100.0,0,0.0,516,2711,1639,9,6,0,1,0,627,7
João Pedro,POR,MF,Chaves,30,1993,4.5,241,5,58,140,48,5,241,9,4,44.4,4,44.4,110,445,193,3,2,1,7,0,149,7
Pepe,POR,DF,Porto,40,1983,20.9,1766,116,659,1013,102,38,1766,5,2,40.0,3,60.0,1162,5800,3457,16,16,1,14,2,1318,5
Pepê,BRA,"MF,DF",Porto,26,1997,31.7,1741,24,196,819,751,117,1741,121,62,51.2,46,38.0,1030,6561,2972,86,59,24,72,42,1295,215
André Pereira,POR,FW,Rio Ave,28,1995,6.5,259,7,28,141,93,17,259,19,4,21.1,13,68.4,134,619,258,6,5,0,16,7,166,31
Gabriel Pereira,BRA,DF,Gil Vicente FC,23,2000,30.9,2168,341,1292,831,55,30,2168,10,5,50.0,3,30.0,1269,6541,3566,10,3,1,13,10,1486,5
Hildeberto Pereira,POR,FW,Portimonense,27,1996,9.4,299,4,30,140,136,28,299,26,7,26.9,15,57.7,172,1050,418,14,10,5,22,15,193,52
Matheus Pereira,BRA,"DF,FW",Vizela,22,2000,23.3,1374,58,376,618,403,34,1374,56,27,48.2,15,26.8,755,4587,2331,54,33,8,64,17,831,111
Sebastián Pérez Cardona,COL,MF,Boavista,30,1993,24.3,1691,52,492,1066,145,13,1691,17,8,47.1,4,23.5,884,3803,1854,13,11,0,22,10,1152,23
Sava Petrov,SRB,"FW,MF",Vizela,25,1998,5.7,180,9,21,69,95,20,180,15,5,33.3,7,46.7,126,875,350,18,15,7,24,13,139,34
Thibang Phete,RSA,"DF,MF",Chaves,29,1994,4.9,220,22,88,119,15,2,220,1,1,100.0,0,0.0,116,553,195,0,5,0,3,6,131,1
Wagner Pina,CPV,"MF,DF",Estoril,20,2002,12.2,625,28,191,247,200,19,625,38,15,39.5,20,52.6,296,1854,850,17,10,3,19,14,322,74
Pedro Pinho,POR,MF,Chaves,23,2000,2.8,166,13,54,89,24,4,166,3,2,66.7,1,33.3,84,377,178,2,2,0,2,0,95,2
Rodrigo Pinho,BRA,FW,Estrela,32,1991,3.5,92,1,6,56,30,10,92,8,3,37.5,5,62.5,45,144,43,1,0,1,11,6,56,7
Alexandre Pinto,POR,DF,Gil Vicente FC,25,1998,11.8,755,58,273,314,173,8,755,10,5,50.0,5,50.0,326,1845,1005,18,19,1,14,3,392,42
Dinis Pinto,POR,DF,Moreirense,22,2000,10.4,533,28,191,234,112,9,533,16,3,18.8,11,68.8,239,1218,615,13,15,0,11,6,249,28
Diogo Pinto,POR,MF,Casa Pia,24,1999,0.1,6,0,0,2,4,0,6,0,0,,0,,6,12,11,0,0,0,0,0,5,0
Diogo Pinto,POR,GK,Sporting CP,19,2004,1.9,44,37,44,0,0,0,44,0,0,,0,,26,84,56,0,0,0,0,0,21,0
Gonçalo Pinto,POR,GK,Chaves,23,2000,1.0,34,33,34,0,0,0,34,0,0,,0,,9,47,36,0,0,0,0,0,9,0
Junior Pius,NGA,DF,Chaves,27,1995,12.8,723,68,325,354,52,8,723,22,15,68.2,6,27.3,298,1631,923,13,5,0,22,5,367,8
Pizzi,POR,"MF,FW",Braga,33,1989,10.7,742,6,65,363,322,46,742,18,6,33.3,11,61.1,438,1584,677,14,13,8,20,12,587,72
Carlos Ponck,CPV,DF,Moreirense,28,1995,11.5,887,116,506,368,17,8,887,2,1,50.0,1,50.0,479,2094,1173,4,3,1,10,5,603,0
Cristian Ponde,POR,"MF,FW",Farense,28,1995,2.5,127,4,19,53,56,11,127,4,2,50.0,2,50.0,57,251,127,4,3,1,8,1,93,18
Rafael Pontelo,BRA,DF,Sporting CP,20,2003,0.0,3,0,2,1,0,0,3,0,0,,0,,3,17,3,0,0,0,0,1,3,0
Gianluca Prestianni,ARG,MF,Benfica,17,2006,0.0,3,0,0,0,3,0,3,0,0,,0,,2,39,0,0,1,0,1,1,2,1
Miguel Puche García,ESP,"FW,MF",Arouca,22,2001,3.4,155,2,16,57,84,12,155,11,2,18.2,7,63.6,95,628,269,13,3,6,13,7,110,32
Quaresma,BRA,DF,Arouca,26,1996,3.3,233,8,65,108,62,4,233,15,11,73.3,4,26.7,102,592,360,9,3,1,5,1,126,16
Eduardo Quaresma,POR,DF,Sporting CP,21,2002,10.7,791,47,288,467,41,3,791,11,6,54.5,5,45.5,545,2386,1311,8,10,0,16,4,584,5
João Queirós,POR,DF,Chaves,25,1998,2.6,128,11,57,65,7,6,128,1,0,0.0,1,100.0,45,191,100,0,0,0,0,1,74,1
Domingos Quina,POR,"FW,MF",Vizela,23,1999,8.1,409,7,56,206,155,14,409,33,14,42.4,18,54.5,256,1680,554,16,17,3,30,15,275,46
Cláudio Ramos,POR,GK,Porto,31,1991,1.3,60,43,59,1,0,0,60,0,0,,0,,35,134,66,0,0,0,0,0,35,0
Osama Rashid,IRQ,"MF,FW",Vizela,31,1992,0.3,38,3,9,22,8,0,38,1,0,0.0,1,100.0,19,106,27,0,1,0,0,2,23,0
Miguel Rebelo,POR,MF,Moreirense,19,2003,0.0,1,0,1,0,0,0,1,0,0,,0,,0,0,0,0,0,0,1,0,0,0
João Rêgo,POR,MF,Benfica,18,2005,0.1,5,0,0,2,3,2,5,1,1,100.0,0,0.0,4,16,11,1,0,1,0,0,3,1
João Reis,POR,"DF,MF",Estrela,31,1992,16.1,1035,41,316,501,227,8,1035,14,5,35.7,7,50.0,417,1798,852,10,15,1,18,10,523,57
Matheus Reis,BRA,"DF,MF",Sporting CP,28,1995,15.8,1260,47,274,730,262,18,1260,13,5,38.5,6,46.2,860,4467,2718,54,32,5,6,6,936,74
Miguel Reisinho,POR,MF,Boavista,24,1999,23.3,1069,51,213,650,214,33,1068,41,19,46.3,17,41.5,463,2301,867,16,15,5,40,14,698,55
Filipe Relvas,POR,DF,Portimonense,23,1999,31.1,1914,234,976,805,142,25,1914,4,2,50.0,1,25.0,876,3793,2019,10,7,0,11,1,1091,18
Rúben Tiago Rodrigues Ribeiro,POR,"FW,MF",Chaves,35,1987,18.7,990,22,200,482,320,26,990,45,18,40.0,22,48.9,603,3422,1265,33,35,8,56,30,705,105
Tomás Ribeiro,POR,DF,Vitória,24,1999,27.0,1419,131,597,719,111,26,1419,3,0,0.0,3,100.0,624,3010,1518,11,10,0,11,0,793,14
Riccieli,BRA,DF,Famalicão,24,1998,19.7,1192,208,807,364,25,20,1192,3,2,66.7,1,33.3,639,2578,1211,4,2,0,2,0,764,1
Rildo,BRA,"FW,MF",Portimonense,23,2000,5.7,166,1,19,79,74,17,165,13,5,38.5,8,61.5,88,430,186,6,5,2,20,5,110,35
Mihailo Ristić,SRB,DF,Benfica,27,1995,0.0,14,0,1,1,12,0,14,0,0,,0,,10,123,10,1,1,0,0,0,10,4
Pablo Roberto,BRA,"MF,FW",Casa Pia,23,1999,18.5,937,11,138,560,259,23,937,87,42,48.3,39,44.8,559,3782,1591,35,37,11,54,38,652,65
Matí­as Rocha,URU,DF,Arouca,22,2001,6.2,420,44,240,178,2,2,420,1,1,100.0,0,0.0,248,976,591,1,0,0,1,1,301,1
Afonso Rodrigues,POR,"FW,MF",Famalicão,20,2002,2.6,87,2,16,29,44,15,87,9,3,33.3,6,66.7,45,288,137,6,3,1,9,2,51,15
Bruno Rodrigues,POR,DF,Chaves,22,2001,15.0,715,90,412,288,20,7,715,0,0,,0,,377,2042,1157,10,5,1,5,0,446,2
Gonçalo Rodrigues,POR,MF,Rio Ave,26,1997,13.7,720,10,86,420,223,16,720,25,9,36.0,9,36.0,379,2227,1043,29,28,4,8,8,482,37
Benjamín Rollheiser,ARG,FW,Benfica,23,2000,1.7,162,1,17,80,66,3,162,9,5,55.6,4,44.4,93,603,331,10,7,1,4,5,128,19
Ronald,BRA,"MF,FW",Estrela,22,2001,14.7,533,4,65,237,245,39,533,64,29,45.3,27,42.2,352,2480,1026,33,18,15,50,28,393,98
Igor Rossi Branco,BRA,DF,Farense,34,1989,11.3,551,110,362,171,20,9,551,1,0,0.0,1,100.0,277,1346,726,3,1,0,1,0,346,1
Francesco Ruberto,SUI,GK,Vizela,30,1993,6.3,255,181,250,5,0,0,255,1,1,100.0,0,0.0,118,709,378,0,0,0,1,1,103,0
Abel Ruiz,ESP,"FW,MF",Braga,23,2000,21.1,624,16,38,237,351,99,624,23,8,34.8,14,60.9,372,1785,732,24,16,8,53,22,465,152
Leonardo Ruíz,COL,FW,Rio Ave,27,1996,8.3,312,10,37,179,99,26,311,17,7,41.2,10,58.8,148,565,177,5,3,2,26,9,216,35
Gustavo sá,POR,MF,Famalicão,18,2004,20.4,915,38,160,479,292,46,915,69,24,34.8,32,46.4,560,3483,1448,40,23,8,34,36,620,77
Helder Sá,POR,"DF,MF",Rio Ave,20,2002,0.5,29,4,15,7,7,0,29,0,0,,0,,10,28,22,1,1,0,1,0,11,1
Josué Sá,POR,DF,Rio Ave,31,1992,21.8,1391,128,681,645,79,8,1391,12,8,66.7,4,33.3,764,4163,2642,27,19,2,18,4,930,9
Pedro Sá,POR,MF,Estrela,29,1993,7.2,383,11,75,257,54,2,383,7,4,57.1,2,28.6,185,610,317,1,5,0,4,5,256,7
Serdar Saatçı,TUR,DF,Braga,20,2003,16.6,1249,103,610,614,29,12,1249,7,6,85.7,1,14.3,775,3755,1836,13,1,0,10,1,894,3
Safira,BRA,FW,Vitória,28,1995,1.6,71,4,5,30,37,9,70,3,1,33.3,1,33.3,35,162,86,4,1,1,2,1,53,13
Dylan Saint-Louis,CGO,"FW,MF",Vizela,28,1995,2.9,150,5,21,61,71,7,150,13,4,30.8,8,61.5,95,577,244,6,3,0,10,3,107,35
Samu,POR,MF,Vizela,27,1996,30.7,1936,83,346,970,644,60,1933,43,22,51.2,17,39.5,932,3884,1790,26,31,4,40,25,1140,112
Leandro Sanca,GNB,"FW,MF",Chaves,23,2000,16.3,644,9,95,249,321,46,644,78,36,46.2,37,47.4,411,3447,1670,62,40,11,39,23,440,117
Aderlan Santos,BRA,DF,Rio Ave,34,1989,31.6,2208,286,1329,846,43,19,2208,3,1,33.3,2,66.7,1105,4471,2313,4,2,0,8,2,1378,4
Hevertton Santos,BRA,"DF,MF",Estrela,22,2001,21.9,1361,58,464,577,335,29,1361,38,20,52.6,17,44.7,570,2624,1372,23,17,3,36,19,693,80
Luís Santos,POR,"DF,FW",Boavista,23,2000,7.6,432,34,146,170,123,3,432,17,4,23.5,12,70.6,209,1263,582,14,9,0,17,3,249,44
Nuno Santos,POR,"FW,MF",Vitória,24,1999,10.7,626,6,52,306,272,31,626,24,11,45.8,12,50.0,334,1668,799,24,24,7,21,5,437,75
Nuno Santos,POR,"MF,DF",Sporting CP,28,1995,22.9,1628,21,209,595,837,81,1628,26,9,34.6,12,46.2,953,3958,1876,68,39,15,17,8,1031,262
Pedro Santos,POR,MF,Arouca,22,2000,16.1,1192,14,229,779,199,8,1192,23,13,56.5,8,34.8,695,3575,1543,29,26,1,17,12,926,37
Zaidu Sanusi,NGA,DF,Porto,26,1997,3.2,231,8,56,107,71,4,231,6,4,66.7,2,33.3,101,635,324,8,4,1,8,3,142,17
Vincent Sasso,FRA,DF,Boavista,32,1991,14.2,790,122,464,282,49,24,790,3,1,33.3,0,0.0,393,1940,1021,8,4,1,7,1,493,7
Savio,BRA,"DF,MF",Rio Ave,28,1995,2.8,280,6,87,157,40,2,280,1,0,0.0,1,100.0,161,902,635,4,3,0,3,1,186,4
Caio Secco,BRA,GK,Moreirense,32,1990,4.0,125,108,125,0,0,0,125,0,0,,0,,61,310,182,0,0,0,0,0,51,0
Moustapha Seck,SEN,"DF,MF",Portimonense,27,1996,9.8,502,37,181,231,94,3,502,7,5,71.4,2,28.6,209,1192,636,15,4,0,6,2,256,22
Telasco Segovia,VEN,MF,Casa Pia,20,2003,8.3,451,13,96,277,87,8,451,22,13,59.1,6,27.3,211,1058,519,6,7,1,19,7,284,19
Artur Serobyan,ARM,MF,Casa Pia,20,2003,0.7,25,1,5,12,8,0,25,0,0,,0,,13,143,34,1,1,0,2,0,15,3
André Seruca,POR,MF,Farense,22,2000,0.4,36,1,11,17,8,1,36,1,0,0.0,1,100.0,16,49,21,0,0,0,2,2,21,0
Nkanyiso Shinga,RSA,"DF,MF",Estrela,23,2000,5.7,317,26,127,135,57,3,317,4,2,50.0,2,50.0,132,516,276,4,3,1,9,3,169,14
Adrien Silva,POR,MF,Rio Ave,34,1989,3.8,270,11,60,148,64,6,269,8,4,50.0,3,37.5,141,498,200,0,3,0,4,4,161,6
André Silva,BRA,FW,Vitória,26,1997,19.7,728,16,46,349,335,85,727,26,11,42.3,14,53.8,378,1586,549,15,14,3,61,19,522,115
António Silva,POR,DF,Benfica,19,2003,29.1,2000,216,898,1045,81,21,2000,16,12,75.0,3,18.8,1235,7488,4913,27,25,0,12,3,1391,3
Francisco Silva,POR,GK,Sporting CP,17,2005,0.1,2,2,2,0,0,0,2,0,0,,0,,0,0,0,0,0,0,0,0,0,0
Gonçalo Silva,POR,DF,Farense,32,1991,32.0,1778,354,1144,602,36,21,1778,0,0,,0,,834,4110,2067,4,4,0,11,0,1024,4
Joel silva,POR,MF,Boavista,20,2003,4.1,183,7,41,112,31,4,183,4,2,50.0,2,50.0,83,302,142,1,1,1,5,4,116,9
Jota Silva,POR,"FW,MF",Vitória,23,1999,30.9,1185,31,104,416,690,173,1185,111,42,37.8,67,60.4,674,4544,2029,84,57,42,113,34,814,261
Felipe Silva Lipe,BRA,DF,Gil Vicente FC,21,2002,3.0,206,10,99,102,6,3,206,0,0,,0,,98,539,331,2,1,0,2,0,138,0
Pedro Manuel da Silva Moreira,POR,MF,Arouca,34,1989,0.5,44,0,5,30,9,0,44,0,0,,0,,25,113,32,0,0,0,1,2,35,0
Rafa Silva,POR,"MF,FW",Benfica,30,1993,27.5,1336,5,87,487,791,182,1336,101,51,50.5,47,46.5,878,6239,3277,121,78,55,76,44,1086,268
Tiago Silva,POR,MF,Vitória,30,1993,25.9,1754,20,197,1062,520,18,1748,41,21,51.2,17,41.5,931,4473,1898,26,26,1,27,24,1119,45
Vinicius Silvestre,BRA,GK,Portimonense,29,1994,14.0,502,461,500,2,0,0,502,0,0,,0,,224,1268,825,0,0,0,1,0,155,0
David Simão,POR,MF,Arouca,33,1990,28.4,2118,55,438,1337,361,3,2118,27,20,74.1,3,11.1,1054,4919,2300,17,23,1,29,17,1524,41
André Simões,POR,FW,Gil Vicente FC,19,2003,0.2,14,0,0,11,4,0,14,0,0,,0,,12,68,48,1,1,0,0,2,14,0
Alexandre Miguel Barros Soares,POR,MF,Estoril,32,1991,2.8,116,5,25,66,27,5,116,5,1,20.0,3,60.0,56,278,113,3,1,1,6,4,58,10
Filipe Soares,POR,MF,Famalicão,24,1999,1.9,94,1,16,53,25,4,94,6,4,66.7,2,33.3,65,362,185,3,0,0,4,2,72,2
Samuel Soares,POR,GK,Benfica,21,2002,5.0,145,137,145,0,0,0,145,0,0,,0,,79,375,199,0,0,0,0,0,70,0
Yuki Soma,JPN,"FW,MF",Casa Pia,26,1997,21.0,646,11,111,268,273,46,646,26,12,46.2,8,30.8,395,2863,1539,59,23,18,43,16,456,133
Alberto Soro,ESP,"FW,MF",Vizela,24,1999,10.0,432,9,58,189,191,32,432,12,5,41.7,7,58.3,241,1324,594,15,18,8,21,19,288,64
Gonçalo Sousa,POR,FW,Porto,17,2006,0.1,9,0,1,3,5,0,9,1,0,0.0,1,100.0,6,53,29,2,0,0,0,0,6,2
Aloísio Souza Genézio,BRA,MF,Estrela,27,1996,16.6,804,27,216,475,122,8,804,11,4,36.4,6,54.5,326,1330,504,2,8,0,23,7,477,15
Hugo Souza,BRA,GK,Chaves,24,1999,26.0,879,764,875,4,0,0,879,0,0,,0,,388,2036,1321,0,0,0,1,0,276,0
Jose Souza,POR,MF,Portimonense,22,2001,0.1,10,0,2,9,0,0,10,0,0,,0,,5,24,1,0,0,0,0,0,5,0
Diogo Spencer,POR,DF,Benfica,19,2004,0.0,3,1,2,0,1,0,3,0,0,,0,,0,0,0,0,0,0,0,0,1,0
Jerry St. Juste,NED,DF,Sporting CP,26,1996,6.0,455,31,143,270,45,11,455,2,1,50.0,1,50.0,325,1596,921,11,9,2,5,1,340,4
Harouna Sy,FRA,FW,Estoril,27,1996,0.1,11,0,3,5,3,0,11,0,0,,0,,10,36,24,0,0,0,0,0,9,1
Habib sylla,CIV,DF,Chaves,24,1999,4.5,225,24,76,87,63,3,225,9,9,100.0,0,0.0,97,659,338,6,3,1,8,4,104,16
Morlaye Sylla,GUI,"MF,FW",Arouca,25,1998,28.7,1580,23,232,882,492,41,1579,55,31,56.4,20,36.4,847,4955,2433,65,59,12,47,24,1112,122
Talocha,POR,DF,Farense,33,1989,22.9,1330,120,478,605,256,12,1330,16,10,62.5,5,31.3,475,2155,1199,26,14,3,18,1,662,69
Tamble,POR,FW,Portimonense,22,2000,4.0,98,5,8,47,43,9,98,4,1,25.0,3,75.0,49,171,66,1,2,2,7,0,62,14
Mateo Tanlongo,ARG,MF,Rio Ave,19,2003,6.8,345,4,105,205,39,1,345,8,3,37.5,5,62.5,160,617,281,3,6,0,6,5,230,4
Mehdi Taremi,IRN,"FW,MF",Porto,31,1992,16.4,603,23,59,272,281,87,600,30,12,40.0,15,50.0,302,1688,836,28,21,10,29,10,407,101
Heriberto Tavares,POR,"FW,MF",Estoril,26,1997,13.9,539,9,77,206,261,48,539,62,24,38.7,34,54.8,335,2163,1038,38,26,16,34,16,377,98
Martim Tavares,POR,"FW,MF",Boavista,19,2003,6.0,142,6,21,59,65,13,142,12,4,33.3,6,50.0,83,326,89,3,3,1,12,8,102,21
Ronaldo Tavares,POR,FW,Estrela,26,1997,12.8,410,15,27,154,237,78,410,44,14,31.8,30,68.2,225,1547,554,27,13,16,35,26,295,80
Duplexe Tchamba,CMR,DF,Casa Pia,25,1998,13.9,782,130,493,262,30,20,782,4,2,50.0,1,25.0,353,1485,818,6,4,2,13,2,439,5
João Teixeira,POR,"MF,FW",Rio Ave,29,1994,8.0,473,5,95,248,132,13,473,28,12,42.9,15,53.6,252,1581,648,14,10,2,19,21,325,32
Casper Tengstedt,DEN,FW,Benfica,23,2000,7.4,224,2,15,72,140,48,224,19,8,42.1,9,47.4,133,958,451,24,5,11,17,13,166,53
Pedro Tiba,POR,MF,Gil Vicente FC,34,1988,16.6,1036,35,238,606,208,10,1034,38,16,42.1,16,42.1,546,2845,1439,23,16,0,20,27,653,25
Mirko Topić,SRB,MF,Famalicão,22,2001,26.1,1469,72,493,805,189,20,1469,32,18,56.3,12,37.5,754,4707,2172,37,26,5,29,11,872,23
Alfonso Trezza,URU,"FW,MF",Arouca,24,1999,9.3,387,6,79,163,149,17,387,26,9,34.6,13,50.0,203,1087,537,17,14,3,22,12,230,65
Francisco Trincão,POR,"FW,MF",Sporting CP,23,1999,18.9,937,6,61,385,504,80,937,84,36,42.9,41,48.8,653,4080,1769,58,53,24,43,21,712,128
Anatolii Trubin,UKR,GK,Benfica,21,2001,28.0,773,703,770,3,0,0,773,0,0,,0,,372,1732,1134,0,0,0,1,0,326,0
Ukra,POR,"FW,MF",Rio Ave,35,1988,0.9,35,0,6,20,9,0,35,5,0,0.0,5,100.0,16,126,59,2,1,0,2,1,29,6
Iker Unzueta,ESP,FW,Vizela,24,1998,0.3,18,0,0,10,8,1,18,0,0,,0,,10,40,14,0,0,0,1,0,16,5
João Valido,POR,GK,Arouca,23,2000,1.0,41,36,41,0,0,0,41,0,0,,0,,22,91,66,0,0,0,0,0,16,0
Alan Varela,ARG,MF,Porto,22,2001,24.7,1961,56,330,1233,399,10,1961,10,7,70.0,2,20.0,1062,4581,2314,30,20,2,25,13,1435,22
Bruno Varela,CPV,GK,Vitória,28,1994,26.5,857,683,849,9,0,0,857,1,1,100.0,0,0.0,442,2407,1417,0,0,0,0,0,331,0
Fernando Varela,CPV,DF,Casa Pia,35,1987,23.0,1065,188,642,404,28,6,1065,7,5,71.4,0,0.0,536,2458,1248,2,3,0,9,4,626,4
Gustavo Varela,POR,FW,Benfica,18,2005,0.2,3,0,0,1,2,0,3,0,0,,0,,3,2,0,0,0,0,1,1,3,1
Hélio Varela,CPV,"FW,MF",Portimonense,21,2002,30.5,1221,28,177,501,581,97,1221,151,73,48.3,61,40.4,796,6865,3291,134,102,39,108,50,877,239
Nilton Varela,POR,"DF,MF",Estrela,22,2001,6.2,340,11,103,123,117,4,340,15,6,40.0,8,53.3,139,676,366,5,12,0,14,4,155,26
Jhon Velásquez,COL,"FW,MF",Farense,28,1995,0.3,11,1,1,8,2,0,11,0,0,,0,,5,15,8,0,0,0,0,0,9,3
Ricardo Velho,POR,GK,Farense,24,1998,32.0,1158,1058,1154,5,0,0,1158,0,0,,0,,508,3162,1866,0,0,0,1,0,320,0
Bruno Ventura,POR,"FW,MF",Rio Ave,22,2001,5.8,205,4,37,73,95,15,205,6,3,50.0,3,50.0,89,354,140,6,4,3,11,6,129,36
João Victor,BRA,DF,Benfica,25,1998,0.3,33,2,6,11,17,0,33,0,0,,0,,20,93,17,0,0,0,2,1,24,6
Paulo Victor,BRA,"FW,MF",Chaves,22,2001,9.1,307,10,31,127,152,35,307,13,5,38.5,8,61.5,139,902,384,19,8,5,29,7,189,52
Kiko Vilas Boas,POR,DF,Gil Vicente FC,23,1999,6.3,396,25,143,177,82,0,396,9,1,11.1,6,66.7,146,977,478,11,9,0,6,1,180,23
