Player,Nation,Pos,Squad,Age,Born,90s,SCA,SCA/90,SCAPassLive,SCAPassDead,SCATakeOns,SCAShots,SCAFoulsDrawn,SCADefAction,GCA,GCA/90,GCAPassLive,GCAPassDead,GCATakeOns,GCAShots,GCAFoulsDrawn,GCADefAction
Rikelme,BRA,DF,Cuiabá,19,2003,26.0,47,1.81,35,5,0,6,1,0,5,0.19,4,0,0,1,0,0
Tomás Rincón,VEN,MF,Santos,35,1988,13.2,24,1.82,19,1,1,3,0,0,4,0.30,3,0,0,1,0,0
Richard Ríos,COL,MF,Palmeiras,22,2000,20.6,50,2.43,33,2,6,4,4,1,2,0.10,1,0,0,1,0,0
Robert,BRA,"MF,FW",Cruzeiro,17,2005,2.1,2,0.97,1,0,1,0,0,0,0,0.00,0,0,0,0,0,0
Zé Roberto,BRA,"FW,MF",Coritiba,29,1993,5.8,12,2.07,10,0,0,0,1,1,1,0.17,1,0,0,0,0,0
Robson,BRA,"MF,FW",Coritiba,31,1991,26.1,59,2.26,42,2,2,4,9,0,11,0.42,6,1,0,1,3,0
Kaique Rocha,BRA,DF,Ath Paranaense,21,2001,7.2,3,0.42,3,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Marcos Rocha,BRA,DF,Palmeiras,34,1988,14.0,49,3.49,39,8,1,0,0,1,3,0.21,3,0,0,0,0,0
Pedro Rocha Neves,BRA,FW,Fortaleza,28,1994,0.4,2,5.29,1,0,0,0,1,0,0,0.00,0,0,0,0,0,0
Sergio Rochet,URU,GK,Internacional,29,1993,19.0,2,0.11,0,2,0,0,0,0,0,0.00,0,0,0,0,0,0
Rodrigo,BRA,"MF,FW",São Paulo,18,2004,2.6,5,1.94,5,0,0,0,0,0,1,0.39,1,0,0,0,0,0
James Rodríguez,COL,"MF,FW",São Paulo,31,1991,7.1,32,4.54,21,6,1,4,0,0,3,0.43,1,1,0,1,0,0
Rodriguinho,BRA,"DF,MF",América (MG),19,2003,13.9,30,2.17,22,7,1,0,0,0,3,0.22,3,0,0,0,0,0
Matías Rojas,PAR,"MF,FW",Corinthians,27,1995,7.0,23,3.26,12,8,1,2,0,0,3,0.43,0,2,0,1,0,0
Romarinho,BRA,"FW,MF",Fortaleza,28,1994,3.2,19,5.94,14,0,3,1,1,0,1,0.31,1,0,0,0,0,0
Ángel Romero,PAR,FW,Corinthians,30,1992,13.3,43,3.24,35,0,5,2,1,0,2,0.15,2,0,0,0,0,0
Silvio Romero,ARG,FW,Fortaleza,34,1988,4.4,14,3.17,11,0,0,1,2,0,2,0.45,2,0,0,0,0,0
Rômulo,BRA,"FW,MF",Ath Paranaense,20,2002,5.7,11,1.95,6,0,3,0,2,0,1,0.18,0,0,0,0,1,0
Romulo,BRA,"MF,DF",Internacional,22,2000,13.5,14,1.04,11,0,0,0,2,1,0,0.00,0,0,0,0,0,0
Ronald,BRA,MF,Grêmio,19,2003,4.6,9,1.94,9,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Ronald,BRA,MF,Cuiabá,25,1997,6.5,19,2.92,14,2,1,0,1,1,2,0.31,2,0,0,0,0,0
Budiga Roni,BRA,MF,Corinthians,23,1999,7.5,12,1.60,12,0,0,0,0,0,1,0.13,1,0,0,0,0,0
Lucas Ronier,BRA,"FW,MF",Coritiba,18,2004,0.6,2,3.27,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Rony,BRA,FW,Palmeiras,27,1995,18.2,47,2.58,31,2,2,7,4,1,5,0.27,1,0,0,2,2,0
Vitor Roque,BRA,FW,Ath Paranaense,17,2005,19.0,62,3.26,32,0,10,7,12,1,8,0.42,5,0,0,2,1,0
Diego Rosa,BRA,"MF,DF",Bahia,20,2002,2.7,3,1.10,1,0,0,1,0,1,0,0.00,0,0,0,0,0,0
Rossi,BRA,"MF,FW",Vasco da Gama,29,1993,4.4,24,5.07,17,5,1,0,1,0,7,1.48,5,1,1,0,0,0
Agustín Rossi,ARG,GK,Flamengo,27,1995,15.0,1,0.07,0,1,0,0,0,0,1,0.07,0,1,0,0,0,0
Rubens,BRA,"DF,MF",Atlético Mineiro,21,2001,15.0,24,1.60,17,1,3,1,1,1,2,0.13,2,0,0,0,0,0
Daniel Ruiz Rivera,COL,"FW,MF",Santos,21,2001,2.7,16,5.83,7,8,0,1,0,0,1,0.36,1,0,0,0,0,0
Rwan,BRA,"MF,FW",Vasco da Gama,21,2001,0.4,2,5.29,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Victor Sá,BRA,FW,Botafogo (RJ),28,1994,23.6,72,3.05,54,1,8,3,5,1,11,0.47,5,1,2,1,2,0
Arthur Sales,BRA,"FW,MF",Bahia,20,2002,3.2,8,2.47,5,0,0,2,1,0,1,0.31,0,0,0,0,1,0
Andreas Samaris,GRE,MF,Coritiba,33,1989,2.0,1,0.49,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Philipe Sampaio,BRA,DF,Botafogo (RJ),28,1994,5.5,1,0.18,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Sander,BRA,DF,Goiás,32,1990,17.1,43,2.51,28,13,1,1,0,0,4,0.23,2,2,0,0,0,0
Sandry,BRA,MF,Santos,20,2002,2.1,3,1.42,2,1,0,0,0,0,0,0.00,0,0,0,0,0,0
Alex Santana,BRA,MF,Ath Paranaense,27,1995,11.1,25,2.25,21,0,2,2,0,0,0,0.00,0,0,0,0,0,0
Santos,BRA,GK,Flamengo,32,1990,5.4,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Ademir Santos,BRA,"FW,MF",Bahia,27,1995,19.3,70,3.62,40,7,10,3,9,1,5,0.26,2,0,1,0,2,0
Allyson Aires dos Santos,BRA,DF,Cuiabá,32,1990,12.6,3,0.24,3,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Andrey Santos,BRA,MF,Vasco da Gama,18,2004,4.7,8,1.71,5,0,0,1,1,1,0,0.00,0,0,0,0,0,0
Bruno Araújo dos Santos,BRA,DF,Goiás,29,1993,5.0,11,2.18,7,0,1,2,1,0,1,0.20,1,0,0,0,0,0
Eduardo Santos,BRA,DF,Red Bull Bragantino,25,1997,11.3,4,0.35,2,0,0,2,0,0,1,0.09,1,0,0,0,0,0
Fábio Santos,BRA,DF,Corinthians,37,1985,18.6,27,1.45,19,5,0,1,1,1,3,0.16,2,0,0,1,0,0
Juan Santos,BRA,FW,São Paulo,20,2002,14.2,44,3.10,33,0,4,1,4,2,4,0.28,2,0,0,0,1,1
Júnior Santos,BRA,FW,Botafogo (RJ),28,1994,24.0,74,3.08,42,1,16,8,7,0,7,0.29,2,0,2,1,2,0
Luis Eduardo Marques dos Santos,BRA,DF,Fortaleza,25,1997,4.3,9,2.10,8,0,1,0,0,0,1,0.23,0,0,1,0,0,0
Pedrinho Santos,BRA,"FW,MF",Corinthians,16,2006,6.9,19,2.77,13,0,2,0,4,0,1,0.15,1,0,0,0,0,0
Renzo Saravia,ARG,DF,Atlético Mineiro,29,1993,19.0,37,1.95,23,5,2,2,3,2,6,0.32,4,0,0,0,1,1
Eduardo Sasha,BRA,"FW,MF",Red Bull Bragantino,30,1992,24.8,86,3.47,71,0,4,8,3,0,7,0.28,6,0,1,0,0,0
Lucas Sasha,BRA,MF,Fortaleza,32,1990,11.3,25,2.21,22,0,0,1,1,1,2,0.18,2,0,0,0,0,0
Gustavo Sauer,BRA,"FW,MF",Botafogo (RJ),29,1993,2.9,12,4.17,8,2,1,0,1,0,2,0.69,0,1,0,0,1,0
Cleiton Schwengber,BRA,GK,Red Bull Bragantino,25,1997,33.0,2,0.06,2,0,0,0,0,0,1,0.03,1,0,0,0,0,0
Luis Segovia,ECU,DF,Botafogo (RJ),25,1997,1.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Matias Segovia,PAR,FW,Botafogo (RJ),20,2003,7.2,32,4.43,26,1,3,1,1,0,3,0.42,3,0,0,0,0,0
Sidimar,BRA,DF,Goiás,30,1992,11.2,9,0.80,6,1,0,2,0,0,1,0.09,1,0,0,0,0,0
Aderlan Silva,BRA,DF,Red Bull Bragantino,32,1990,15.8,42,2.66,31,4,1,3,1,2,2,0.13,1,0,0,1,0,0
Gabriel Silva,BRA,"FW,MF",Coritiba,20,2002,1.0,1,0.99,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Kauan Silva,BRA,FW,Palmeiras,18,2004,0.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Luan Silva,BRA,MF,São Paulo,23,1999,6.8,6,0.89,4,0,0,0,2,0,0,0.00,0,0,0,0,0,0
Lucas Silva,BRA,MF,Cruzeiro,29,1993,16.4,86,5.26,56,25,3,1,1,0,4,0.24,2,1,1,0,0,0
Lucas Silva,BRA,MF,Grêmio,29,1993,2.5,3,1.22,3,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Nathan Silva,BRA,DF,Atlético Mineiro,25,1997,4.0,3,0.75,3,0,0,0,0,0,1,0.25,1,0,0,0,0,0
Ricardo Silva,BRA,DF,América (MG),30,1992,17.9,9,0.50,8,0,1,0,0,0,0,0.00,0,0,0,0,0,0
Wellington Silva,BRA,FW,Cuiabá,30,1993,14.8,64,4.31,47,0,6,3,8,0,4,0.27,2,0,1,0,1,0
Maximiliano Silvera,URU,"MF,FW",Santos,25,1997,5.0,11,2.21,7,0,1,2,1,0,1,0.20,1,0,0,0,0,0
Simioni,BRA,MF,Goiás,19,2003,0.5,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Jailson Siqueira,BRA,"MF,DF",Palmeiras,27,1995,1.8,7,3.89,7,0,0,0,0,0,2,1.11,2,0,0,0,0,0
Islam Slimani,ALG,FW,Coritiba,34,1988,9.1,15,1.65,10,0,0,3,2,0,2,0.22,2,0,0,0,0,0
Everton Soares,BRA,"FW,MF",Flamengo,26,1996,19.3,93,4.81,58,7,19,5,2,2,12,0.62,7,1,3,0,1,0
Tiquinho Soares,BRA,FW,Botafogo (RJ),32,1991,27.1,80,2.96,46,2,5,15,10,2,10,0.37,5,0,0,5,0,0
Fernando Sobral,BRA,MF,Cuiabá,28,1994,21.1,58,2.74,35,6,7,1,6,3,4,0.19,3,0,1,0,0,0
Yeferson Soteldo,VEN,"FW,MF",Santos,25,1997,17.3,105,6.07,60,14,11,6,14,0,11,0.64,7,2,0,0,2,0
Yago Souza,BRA,MF,América (MG),16,2006,0.2,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Everaldo Stum,BRA,FW,Bahia,31,1991,24.2,57,2.36,42,0,4,9,2,0,5,0.21,3,0,1,1,0,0
Luis Suárez,URU,FW,Grêmio,36,1987,32.0,136,4.25,94,2,14,15,11,0,24,0.75,19,0,2,1,2,0
Bruno Tabata,BRA,"MF,FW",Palmeiras,25,1997,1.4,4,2.93,4,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Tadeu,BRA,GK,Goiás,30,1992,35.0,10,0.29,8,2,0,0,0,0,1,0.03,1,0,0,0,0,0
Talisson,BRA,FW,Red Bull Bragantino,20,2002,1.7,5,2.98,0,0,3,0,2,0,1,0.60,0,0,1,0,0,0
Tchê Tchê,BRA,"MF,DF",Botafogo (RJ),30,1992,29.5,92,3.12,65,8,7,6,6,0,10,0.34,8,1,1,0,0,0
Alex Teixeira,BRA,"FW,MF",Vasco da Gama,33,1990,12.6,32,2.54,22,5,0,3,2,0,3,0.24,2,0,0,1,0,0
David Terans,URU,"MF,FW",Ath Paranaense,28,1994,4.4,15,3.44,9,4,0,1,1,0,0,0.00,0,0,0,0,0,0
Miguel Terceros,BOL,"MF,FW",Santos,18,2004,0.4,2,5.29,1,1,0,0,0,0,0,0.00,0,0,0,0,0,0
Thaciano,BRA,"MF,FW",Bahia,27,1995,32.1,64,1.99,49,1,6,6,1,1,9,0.28,8,0,1,0,0,0
Thiago,BRA,"FW,MF",Ath Paranaense,22,2000,2.5,9,3.60,9,0,0,0,0,0,1,0.40,1,0,0,0,0,0
Guilherme Tinga,BRA,DF,Fortaleza,29,1993,28.7,69,2.40,57,9,0,2,0,1,4,0.14,4,0,0,0,0,0
Titi,BRA,DF,Fortaleza,34,1988,31.6,25,0.79,21,1,0,1,0,2,3,0.09,1,1,0,0,0,1
Stênio Toledo,BRA,"FW,MF",Cruzeiro,19,2003,3.2,13,4.01,11,0,1,0,1,0,1,0.31,1,0,0,0,0,0
Uendel,BRA,DF,Cuiabá,34,1988,4.0,3,0.76,3,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Júnior Urso,BRA,MF,Coritiba,33,1989,3.3,4,1.20,2,0,1,1,0,0,0,0.00,0,0,0,0,0,0
Bruno Uvini,BRA,DF,Grêmio,31,1991,16.1,6,0.37,3,0,0,2,0,1,0,0.00,0,0,0,0,0,0
Enner Valencia,ECU,FW,Internacional,33,1989,16.0,39,2.44,21,0,4,9,5,0,5,0.31,2,0,0,2,1,0
Vanderlan,BRA,DF,Palmeiras,20,2002,10.1,19,1.88,13,1,4,1,0,0,3,0.30,2,0,1,0,0,0
Rodrigo Varanda,BRA,"FW,MF",América (MG),20,2003,5.7,25,4.35,19,0,2,3,0,1,5,0.87,5,0,0,0,0,0
Guillermo Varela,URU,DF,Flamengo,29,1993,2.6,3,1.16,3,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Eduardo Vargas,CHI,FW,Atlético Mineiro,33,1989,5.2,17,3.25,15,0,1,0,1,0,2,0.38,1,0,0,0,1,0
Pablo Vegetti,ARG,FW,Vasco da Gama,34,1988,19.9,26,1.31,12,0,2,8,4,0,4,0.20,1,0,0,1,2,0
Raphael Veiga,BRA,MF,Palmeiras,27,1995,27.3,154,5.65,74,62,3,9,6,0,13,0.48,5,5,1,2,0,0
Fausto Vera,ARG,MF,Corinthians,22,2000,15.3,29,1.89,21,0,4,2,2,0,3,0.20,3,0,0,0,0,0
Patrick Verhon,BRA,FW,Bahia,18,2004,0.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Lucas Veríssimo,BRA,DF,Corinthians,27,1995,14.5,12,0.83,11,1,0,0,0,0,2,0.14,2,0,0,0,0,0
Bruno Viana,BRA,DF,Coritiba,27,1995,9.0,3,0.33,3,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Marcos Victor,BRA,DF,Bahia,21,2001,0.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Paulo Victor,BRA,DF,Vasco da Gama,21,2001,0.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Arturo Vidal,CHI,MF,Ath Paranaense,35,1987,4.2,12,2.84,9,0,0,0,2,1,0,0.00,0,0,0,0,0,0
Arturo Vidal,CHI,"MF,DF",Flamengo,35,1987,2.8,9,3.20,9,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Felipe Vieira,,DF,Fluminense,,,2.3,4,1.76,3,0,0,0,0,1,0,0.00,0,0,0,0,0,0
Luan Vieira,BRA,"FW,MF",Grêmio,29,1993,0.6,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Gustavo Vilar,BRA,DF,Coritiba,22,2000,1.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Pedro Vilhena,BRA,FW,São Paulo,20,2002,0.2,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Mathías Villasanti,PAR,MF,Grêmio,26,1997,29.4,67,2.28,54,0,4,3,4,2,11,0.37,9,0,1,1,0,0
Marcos Vinicios Sorriso,BRA,"FW,DF",Red Bull Bragantino,21,2001,10.4,43,4.12,24,7,3,6,3,0,2,0.19,1,0,0,1,0,0
Vinicius,BRA,MF,Santos,23,1999,0.3,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Vinícius,BRA,FW,Goiás,29,1993,13.0,49,3.77,36,1,6,5,0,1,3,0.23,2,0,1,0,0,0
Vinícius,BRA,FW,Grêmio,31,1991,7.3,25,3.45,20,0,2,2,1,0,1,0.14,1,0,0,0,0,0
Marcos Vinicius,BRA,"DF,MF",Coritiba,25,1997,1.9,3,1.55,2,1,0,0,0,0,0,0.00,0,0,0,0,0,0
Mateus Vital,BRA,MF,Cruzeiro,24,1998,20.9,71,3.39,58,2,2,3,6,0,5,0.24,4,0,0,1,0,0
Vitão,BRA,DF,Internacional,22,2000,22.7,16,0.71,13,0,0,3,0,0,0,0.00,0,0,0,0,0,0
Vitão,BRA,DF,Cuiabá,22,2000,0.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Vitinho,BRA,"FW,MF",Red Bull Bragantino,23,1999,22.8,85,3.74,55,8,8,9,4,1,9,0.40,6,0,1,2,0,0
Paulo Vitor,BRA,"MF,DF",Cruzeiro,23,1999,1.4,4,2.88,3,0,0,0,1,0,0,0.00,0,0,0,0,0,0
Paulo Vitor,BRA,MF,Atlético Mineiro,18,2004,0.2,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Rayan Vitor,BRA,"FW,MF",Vasco da Gama,16,2006,2.9,8,2.72,5,0,1,2,0,0,0,0.00,0,0,0,0,0,0
Zé Vitor,BRA,DF,Vasco da Gama,20,2002,1.2,2,1.64,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Vladimir,BRA,GK,Santos,33,1989,2.3,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Walter,BRA,GK,Cuiabá,35,1987,35.0,3,0.09,1,2,0,0,0,0,0,0.00,0,0,0,0,0,0
Talles Wander,BRA,"FW,MF",São Paulo,19,2003,0.2,1,4.74,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Wanderson,BRA,DF,América (MG),31,1991,5.6,1,0.18,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Wanderson,BRA,"FW,MF",Internacional,28,1994,26.0,70,2.70,50,5,9,3,2,1,9,0.35,8,0,1,0,0,0
Deivid Washington,BRA,FW,Santos,17,2005,4.7,12,2.53,4,0,2,3,3,0,3,0.63,1,0,0,1,1,0
Welington,BRA,DF,São Paulo,21,2001,10.4,21,2.02,19,0,1,0,1,0,0,0.00,0,0,0,0,0,0
José Welison,BRA,MF,Fortaleza,27,1995,18.6,40,2.15,31,0,4,2,0,3,3,0.16,3,0,0,0,0,0
João Wellington,BRA,MF,Cruzeiro,19,2004,4.1,4,0.98,1,1,0,0,2,0,0,0.00,0,0,0,0,0,0
Wesley,BRA,"FW,MF",Cruzeiro,23,1999,19.7,64,3.25,39,0,11,5,9,0,5,0.25,3,0,2,0,0,0
Wesley,BRA,DF,Flamengo,19,2003,27.9,62,2.22,53,0,3,0,6,0,4,0.14,2,0,0,0,2,0
Wesley,BRA,"FW,MF",Corinthians,17,2005,9.6,35,3.65,23,1,10,0,1,0,4,0.42,2,0,1,0,1,0
Wesley,BRA,DF,Grêmio,19,2004,1.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Wéverton,BRA,GK,Palmeiras,35,1987,35.0,10,0.29,9,1,0,0,0,0,1,0.03,0,1,0,0,0,0
William,BRA,DF,Cruzeiro,27,1995,29.4,75,2.55,56,8,3,4,3,1,5,0.17,4,0,0,0,0,1
Willian,BRA,"FW,MF",Ath Paranaense,36,1986,6.4,17,2.67,11,0,1,2,2,1,0,0.00,0,0,0,0,0,0
Willian,BRA,MF,Goiás,29,1993,24.4,38,1.56,34,0,0,1,2,1,2,0.08,2,0,0,0,0,0
Xavier,BRA,DF,Goiás,22,2000,0.7,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Samuel Xavier,BRA,DF,Fluminense,32,1990,23.4,54,2.31,44,5,2,2,1,0,5,0.21,3,0,1,1,0,0
Yago,BRA,MF,Bahia,27,1995,15.1,34,2.25,28,3,1,0,2,0,1,0.07,1,0,0,0,0,0
Vinícius Zanocelo,BRA,"MF,FW",Fortaleza,22,2001,0.9,2,2.22,2,0,0,0,0,0,1,1.11,1,0,0,0,0,0
Bruno Zapelli,ARG,"MF,FW",Ath Paranaense,20,2002,12.7,60,4.73,38,13,5,3,1,0,7,0.55,4,2,0,1,0,0
Federico Zaracho,ARG,"MF,FW",Atlético Mineiro,24,1998,21.6,46,2.13,34,1,3,2,4,2,4,0.18,4,0,0,0,0,0
Zinho,BRA,"FW,MF",Grêmio,19,2003,2.7,5,1.86,4,0,0,0,0,1,1,0.37,1,0,0,0,0,0
