Player,Nation,Pos,Squad,Age,Born,90s,CrdY,CrdR,2CrdY,Fouls,FoulsDrawn,Offsides,Crosses,Interceptions,TklWon,PKwon,PKconceded,OG,Recoveries,AerialDuelsWon,AerialDuelsLost,AerialDuelsWon%
Bruno Rodrigues,POR,DF,Chaves,22,2001,15.0,4,0,0,19,5,0,0,18,8,0,0,0,59,19,16,54.3
Gonçalo Rodrigues,POR,MF,Rio Ave,26,1997,13.7,2,0,0,17,26,0,64,4,12,0,0,0,62,4,3,57.1
Benjamín Rollheiser,ARG,FW,Benfica,23,2000,1.7,1,0,0,3,3,0,9,0,0,0,0,0,14,1,0,100.0
Ronald,BRA,"MF,FW",Estrela,22,2001,14.7,4,0,0,23,50,9,23,4,8,0,0,0,69,10,22,31.3
Igor Rossi Branco,BRA,DF,Farense,34,1989,11.3,4,0,0,16,12,1,1,12,6,0,0,0,22,40,21,65.6
Francesco Ruberto,SUI,GK,Vizela,30,1993,6.3,2,0,0,0,1,0,0,0,0,0,0,0,11,1,0,100.0
Abel Ruiz,ESP,"FW,MF",Braga,23,2000,21.1,5,0,0,22,16,9,8,6,6,0,1,0,51,11,48,18.6
Leonardo Ruíz,COL,FW,Rio Ave,27,1996,8.3,1,0,0,15,12,4,8,4,6,0,0,0,27,16,23,41.0
Gustavo sá,POR,MF,Famalicão,18,2004,20.4,6,0,0,49,64,1,30,12,22,0,0,0,86,35,26,57.4
Helder Sá,POR,"DF,MF",Rio Ave,20,2002,0.5,0,0,0,2,0,0,0,0,0,0,0,0,2,1,0,100.0
Josué Sá,POR,DF,Rio Ave,31,1992,21.8,6,0,0,25,4,0,13,23,20,0,1,1,96,34,23,59.6
Pedro Sá,POR,MF,Estrela,29,1993,7.2,1,0,0,10,13,0,14,6,4,0,0,0,43,7,6,53.8
Serdar Saatçı,TUR,DF,Braga,20,2003,16.6,6,0,0,19,13,0,2,38,17,0,2,1,91,39,33,54.2
Safira,BRA,FW,Vitória,28,1995,1.6,0,0,0,5,5,1,2,0,2,1,0,0,5,9,4,69.2
Dylan Saint-Louis,CGO,"FW,MF",Vizela,28,1995,2.9,1,0,0,4,2,5,16,1,2,0,0,0,12,4,8,33.3
Samu,POR,MF,Vizela,27,1996,30.7,7,0,0,60,35,1,152,20,37,0,0,0,165,27,32,45.8
Leandro Sanca,GNB,"FW,MF",Chaves,23,2000,16.3,3,0,0,18,25,5,60,9,5,0,0,0,79,5,11,31.3
Aderlan Santos,BRA,DF,Rio Ave,34,1989,31.6,8,1,1,29,19,2,0,45,44,0,1,0,140,106,71,59.9
Hevertton Santos,BRA,"DF,MF",Estrela,22,2001,21.9,3,1,0,16,14,1,106,20,18,0,0,0,99,39,32,54.9
Luís Santos,POR,"DF,FW",Boavista,23,2000,7.6,3,0,0,9,8,6,30,11,9,0,0,0,38,8,6,57.1
Nuno Santos,POR,"FW,MF",Vitória,24,1999,10.7,5,1,0,18,11,1,41,5,6,0,0,0,55,4,5,44.4
Nuno Santos,POR,"MF,DF",Sporting CP,28,1995,22.9,6,0,0,13,21,4,178,25,18,0,1,0,123,8,6,57.1
Pedro Santos,POR,MF,Arouca,22,2000,16.1,7,0,0,23,32,1,21,11,20,0,0,0,107,3,5,37.5
Zaidu Sanusi,NGA,DF,Porto,26,1997,3.2,0,0,0,7,1,0,14,4,2,0,0,0,19,8,3,72.7
Vincent Sasso,FRA,DF,Boavista,32,1991,14.2,3,0,0,6,13,1,2,14,10,1,0,0,52,32,23,58.2
Savio,BRA,"DF,MF",Rio Ave,28,1995,2.8,1,0,0,1,2,0,17,2,2,0,0,0,21,3,2,60.0
Caio Secco,BRA,GK,Moreirense,32,1990,4.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,
Moustapha Seck,SEN,"DF,MF",Portimonense,27,1996,9.8,2,0,0,17,9,4,28,11,19,0,0,0,36,28,22,56.0
Telasco Segovia,VEN,MF,Casa Pia,20,2003,8.3,4,0,0,20,9,0,3,15,19,0,0,0,44,2,9,18.2
Artur Serobyan,ARM,MF,Casa Pia,20,2003,0.7,1,0,0,2,0,0,0,1,1,0,0,0,1,1,3,25.0
André Seruca,POR,MF,Farense,22,2000,0.4,0,0,0,6,1,0,1,0,2,0,0,0,3,3,4,42.9
Nkanyiso Shinga,RSA,"DF,MF",Estrela,23,2000,5.7,0,0,0,4,2,0,12,7,11,0,0,0,24,5,7,41.7
Adrien Silva,POR,MF,Rio Ave,34,1989,3.8,2,0,0,7,11,1,16,5,4,0,0,0,21,5,7,41.7
André Silva,BRA,FW,Vitória,26,1997,19.7,3,0,0,20,13,14,14,5,10,1,0,0,69,32,71,31.1
António Silva,POR,DF,Benfica,19,2003,29.1,6,0,0,18,8,2,2,23,43,0,1,0,181,52,34,60.5
Francisco Silva,POR,GK,Sporting CP,17,2005,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Gonçalo Silva,POR,DF,Farense,32,1991,32.0,3,1,0,15,6,5,4,39,21,0,1,0,113,61,45,57.5
Joel silva,POR,MF,Boavista,20,2003,4.1,1,0,0,10,7,1,8,3,7,0,0,0,22,8,7,53.3
Jota Silva,POR,"FW,MF",Vitória,23,1999,30.9,7,0,0,47,56,37,70,17,18,0,0,0,117,57,61,48.3
Felipe Silva Lipe,BRA,DF,Gil Vicente FC,21,2002,3.0,0,0,0,4,2,0,0,2,2,0,1,0,12,5,1,83.3
Pedro Manuel da Silva Moreira,POR,MF,Arouca,34,1989,0.5,1,0,0,3,1,0,0,0,0,0,0,0,1,3,1,75.0
Rafa Silva,POR,"MF,FW",Benfica,30,1993,27.5,3,0,0,22,60,21,19,7,12,0,0,0,102,13,15,46.4
Tiago Silva,POR,MF,Vitória,30,1993,25.9,8,0,0,40,36,0,174,27,30,0,0,0,152,11,23,32.4
Vinicius Silvestre,BRA,GK,Portimonense,29,1994,14.0,1,0,0,0,2,0,0,0,0,0,0,0,6,8,0,100.0
David Simão,POR,MF,Arouca,33,1990,28.4,9,1,0,41,40,0,101,34,28,0,0,0,162,19,17,52.8
André Simões,POR,FW,Gil Vicente FC,19,2003,0.2,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,
Alexandre Miguel Barros Soares,POR,MF,Estoril,32,1991,2.8,0,0,0,3,6,0,2,3,4,0,0,0,17,1,4,20.0
Filipe Soares,POR,MF,Famalicão,24,1999,1.9,2,0,0,4,3,3,5,0,2,0,1,0,6,1,5,16.7
Samuel Soares,POR,GK,Benfica,21,2002,5.0,0,0,0,0,2,0,0,0,0,0,0,0,4,2,0,100.0
Yuki Soma,JPN,"FW,MF",Casa Pia,26,1997,21.0,3,0,0,29,52,3,62,4,15,0,0,0,73,11,8,57.9
Alberto Soro,ESP,"FW,MF",Vizela,24,1999,10.0,3,0,0,21,18,3,21,1,13,0,0,0,45,11,25,30.6
Gonçalo Sousa,POR,FW,Porto,17,2006,0.1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,
Aloísio Souza Genézio,BRA,MF,Estrela,27,1996,16.6,6,0,0,30,17,0,6,24,30,0,0,0,96,21,14,60.0
Hugo Souza,BRA,GK,Chaves,24,1999,26.0,5,0,0,1,4,0,0,0,0,0,1,0,31,5,0,100.0
Jose Souza,POR,MF,Portimonense,22,2001,0.1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0.0
Diogo Spencer,POR,DF,Benfica,19,2004,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
Jerry St. Juste,NED,DF,Sporting CP,26,1996,6.0,4,0,0,17,3,0,2,6,5,0,0,0,29,9,8,52.9
Harouna Sy,FRA,FW,Estoril,27,1996,0.1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,
Habib sylla,CIV,DF,Chaves,24,1999,4.5,2,0,0,5,3,0,24,1,2,0,1,0,20,4,4,50.0
Morlaye Sylla,GUI,"MF,FW",Arouca,25,1998,28.7,8,0,0,50,30,2,27,27,41,0,0,0,172,15,24,38.5
Talocha,POR,DF,Farense,33,1989,22.9,3,0,0,19,22,0,78,26,26,0,0,0,84,34,26,56.7
Tamble,POR,FW,Portimonense,22,2000,4.0,1,0,0,9,3,2,1,1,0,0,0,0,11,6,19,24.0
Mateo Tanlongo,ARG,MF,Rio Ave,19,2003,6.8,5,0,0,17,10,0,2,8,8,0,0,0,28,1,4,20.0
Mehdi Taremi,IRN,"FW,MF",Porto,31,1992,16.4,3,0,0,22,29,19,0,7,15,1,0,0,47,31,35,47.0
Heriberto Tavares,POR,"FW,MF",Estoril,26,1997,13.9,5,0,0,24,22,9,41,4,9,0,1,0,56,7,18,28.0
Martim Tavares,POR,"FW,MF",Boavista,19,2003,6.0,1,0,0,13,10,1,6,2,3,0,0,0,16,6,11,35.3
Ronaldo Tavares,POR,FW,Estrela,26,1997,12.8,2,0,0,21,8,7,18,2,4,0,0,0,24,39,39,50.0
Duplexe Tchamba,CMR,DF,Casa Pia,25,1998,13.9,6,1,1,18,9,1,1,18,14,0,0,0,55,26,19,57.8
João Teixeira,POR,"MF,FW",Rio Ave,29,1994,8.0,2,0,0,14,21,2,35,4,10,1,0,0,38,5,6,45.5
Casper Tengstedt,DEN,FW,Benfica,23,2000,7.4,2,0,0,8,8,6,10,0,5,0,0,0,18,12,10,54.5
Pedro Tiba,POR,MF,Gil Vicente FC,34,1988,16.6,7,0,0,29,30,0,37,15,35,0,0,1,124,5,7,41.7
Mirko Topić,SRB,MF,Famalicão,22,2001,26.1,6,0,0,23,8,0,3,47,39,0,0,1,183,45,22,67.2
Alfonso Trezza,URU,"FW,MF",Arouca,24,1999,9.3,6,0,0,21,20,1,26,6,14,2,0,0,60,3,22,12.0
Francisco Trincão,POR,"FW,MF",Sporting CP,23,1999,18.9,1,0,0,19,29,2,45,4,19,0,0,0,67,5,10,33.3
Anatolii Trubin,UKR,GK,Benfica,21,2001,28.0,1,0,0,0,4,0,0,1,1,0,0,0,32,9,0,100.0
Ukra,POR,"FW,MF",Rio Ave,35,1988,0.9,1,0,0,1,3,0,3,0,0,0,0,0,2,1,3,25.0
Iker Unzueta,ESP,FW,Vizela,24,1998,0.3,0,0,0,1,0,0,1,0,0,0,0,0,3,1,0,100.0
João Valido,POR,GK,Arouca,23,2000,1.0,0,0,0,0,0,0,0,0,1,0,0,0,4,0,0,
Alan Varela,ARG,MF,Porto,22,2001,24.7,8,0,0,43,15,0,57,23,20,0,1,0,123,27,21,56.3
Bruno Varela,CPV,GK,Vitória,28,1994,26.5,2,0,0,0,8,0,0,0,0,0,0,0,46,8,0,100.0
Fernando Varela,CPV,DF,Casa Pia,35,1987,23.0,2,0,0,11,19,0,0,17,20,0,0,0,107,34,27,55.7
Gustavo Varela,POR,FW,Benfica,18,2005,0.2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0
Hélio Varela,CPV,"FW,MF",Portimonense,21,2002,30.5,7,0,0,26,69,2,82,15,22,1,0,0,140,30,54,35.7
Nilton Varela,POR,"DF,MF",Estrela,22,2001,6.2,2,0,0,8,14,0,35,4,15,0,0,0,25,10,1,90.9
Jhon Velásquez,COL,"FW,MF",Farense,28,1995,0.3,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,
Ricardo Velho,POR,GK,Farense,24,1998,32.0,2,0,0,1,3,0,0,0,0,0,1,0,24,21,0,100.0
Bruno Ventura,POR,"FW,MF",Rio Ave,22,2001,5.8,1,0,0,6,1,3,23,2,1,0,0,0,24,1,9,10.0
João Victor,BRA,DF,Benfica,25,1998,0.3,0,0,0,0,2,0,0,1,0,0,0,0,3,0,2,0.0
Paulo Victor,BRA,"FW,MF",Chaves,22,2001,9.1,8,0,0,29,24,5,14,6,8,0,0,0,22,17,36,32.1
Kiko Vilas Boas,POR,DF,Gil Vicente FC,23,1999,6.3,1,0,0,10,10,0,16,7,11,0,0,0,27,12,13,48.0
Mikel Villanueva,VEN,DF,Vitória,30,1993,5.1,1,0,0,5,2,0,0,8,3,0,0,0,23,18,6,75.0
Marcos Vinicios Sorriso,BRA,"FW,MF",Famalicão,22,2001,9.5,1,0,0,19,18,2,47,7,9,0,0,0,38,9,20,31.0
Bernardo Vital,POR,DF,Estoril,22,2000,28.3,5,1,0,35,31,0,4,23,21,0,1,0,125,42,39,51.9
Vitinho,BRA,"FW,MF",Arouca,23,2000,1.1,0,0,0,0,7,0,0,2,4,0,0,0,13,0,2,0.0
Steven Vitória,CAN,DF,Chaves,36,1987,15.0,5,1,1,15,7,1,1,4,8,0,0,0,47,32,15,68.1
Odisseas Vlachodimos,GRE,GK,Benfica,29,1994,1.0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,
Marious Vrousai,GRE,"MF,DF",Rio Ave,25,1998,7.4,0,0,0,7,8,0,13,6,13,1,0,0,40,8,9,47.1
Ilija Vukotić,MNE,MF,Boavista,24,1999,11.1,5,0,0,16,8,0,9,3,16,0,0,0,43,19,11,63.3
Masaki Watai,JPN,"FW,MF",Boavista,24,1999,4.8,0,0,0,8,3,0,12,5,4,0,0,0,24,1,7,12.5
Wendell,BRA,DF,Porto,30,1993,23.3,11,1,1,30,43,4,93,14,23,0,0,0,131,43,15,74.1
Weverson,BRA,DF,Arouca,23,2000,22.2,4,0,0,21,16,0,56,17,29,0,0,0,94,24,15,61.5
Bruno Wilson,POR,DF,Vizela,26,1996,15.6,1,1,0,23,14,0,5,19,8,0,1,0,53,32,28,53.3
Roan Wilson,CRC,"MF,DF",Gil Vicente FC,21,2002,1.4,0,0,0,1,0,0,0,2,4,0,0,0,9,4,0,100.0
Frederik Winther,DEN,DF,Estoril,22,2001,1.3,0,0,0,0,0,0,0,0,0,0,0,0,2,1,3,25.0
Abdul-Aziz Yakubu,GHA,FW,Rio Ave,24,1998,12.4,0,0,0,24,9,21,8,0,2,1,0,0,17,23,33,41.1
Moses Yaw,GHA,"DF,MF",Arouca,24,1999,0.8,0,0,0,2,4,0,1,0,1,0,0,0,6,1,2,33.3
Zaydou Youssouf,FRA,MF,Famalicão,24,1999,30.7,10,1,1,51,83,1,39,27,48,0,1,1,215,16,14,53.3
Rodrigo Zalazar,URU,MF,Braga,23,1999,20.2,4,0,0,20,30,0,126,9,27,0,0,0,116,20,26,43.5
Vinícius Zanocelo,BRA,MF,Estoril,22,2001,12.4,3,0,0,14,7,1,3,10,9,0,0,0,65,12,8,60.0
Zinho,BRA,"FW,MF",Portimonense,20,2003,1.6,1,0,0,3,2,1,1,1,3,0,0,0,16,0,8,0.0
Ivan Zlobin,RUS,GK,Famalicão,26,1997,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Nermin Zolotić,BIH,DF,Casa Pia,30,1993,29.7,3,0,0,16,38,0,4,28,29,0,0,0,145,46,37,55.4
