Player,Nation,Pos,Squad,Comp,Age,Born,90s,CrdY,CrdR,2CrdY,Fouls,FoulsDrawn,Offsides,Crosses,Interceptions,TklWon,PKwon,PKconceded,OG,Recoveries,AerialDuelsWon,AerialDuelsLost,AerialDuelsWon%
Diego Rico,ESP,DF,Getafe,La Liga,30,1993,28.2,10,0,0,32,55,2,130,41,48,0,0,0,164,29,20,59.2
Clemens Riedel,GER,DF,Darmstadt 98,Bundesliga,20,2003,8.4,2,0,0,10,4,0,8,11,13,0,0,0,57,11,14,44.0
Fabian Rieder,SUI,MF,Rennes,Ligue 1,21,2002,4.1,0,0,0,10,6,0,9,5,7,0,0,0,24,6,3,66.7
Jaïro Riedewald,NED,"MF,FW",Crystal Palace,Premier League,26,1996,2.6,0,0,0,3,2,0,3,2,3,0,0,0,14,3,1,75.0
Manuel Riemann,GER,GK,Bochum,Bundesliga,34,1988,33.0,5,0,0,2,4,0,4,1,1,0,2,0,81,14,3,82.4
Luis Rioja,ESP,"FW,MF",Alavés,La Liga,29,1993,27.8,4,0,0,22,18,10,174,16,19,1,0,0,128,10,23,30.3
Rémy Riou,FRA,GK,Lyon,Ligue 1,35,1987,3.0,0,0,0,0,1,0,0,0,0,0,0,0,4,2,1,66.7
Rodrigo Riquelme,ESP,"DF,MF",Atlético Madrid,La Liga,23,2000,17.0,1,0,0,11,29,9,65,9,19,0,1,0,98,5,16,23.8
Alberto Risco,ESP,MF,Getafe,La Liga,17,2005,1.5,0,0,0,1,1,0,1,0,2,0,0,0,3,0,1,0.0
Mihailo Ristić,SRB,"DF,MF",Celta Vigo,La Liga,27,1995,9.0,2,0,0,12,14,0,39,10,9,0,0,0,67,9,7,56.3
Matt Ritchie,SCO,"FW,MF",Newcastle Utd,Premier League,33,1989,1.4,1,0,0,2,1,0,7,1,3,0,0,0,5,0,3,0.0
Gorka Rivera Alonso,ESP,DF,Getafe,La Liga,18,2004,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Sergi Roberto,ESP,"MF,DF",Barcelona,La Liga,31,1992,9.6,4,0,0,8,7,1,9,8,10,0,0,0,44,12,11,52.2
Lucas Robertone,ARG,MF,Almería,La Liga,26,1997,26.5,11,0,0,38,54,2,67,51,33,0,0,0,163,38,29,56.7
Connor Roberts,WAL,DF,Burnley,Premier League,27,1995,9.1,5,1,1,5,9,3,10,4,5,0,0,0,40,6,7,46.2
Andrew Robertson,SCO,DF,Liverpool,Premier League,29,1994,18.8,2,0,0,9,5,3,184,13,24,0,0,0,104,14,12,53.8
Antonee Robinson,USA,DF,Fulham,Premier League,25,1997,36.3,6,0,0,34,20,3,132,80,58,0,0,2,227,42,27,60.9
Jack Robinson,ENG,DF,Sheffield Utd,Premier League,29,1993,32.1,10,0,0,19,16,1,12,33,28,0,0,2,135,69,45,60.5
Marc Roca,ESP,MF,Betis,La Liga,26,1996,22.0,5,0,0,48,23,1,25,17,36,0,0,0,147,9,22,29.0
Sebastian Rode,GER,MF,Eint Frankfurt,Bundesliga,32,1990,0.7,0,0,0,0,1,0,1,1,4,0,0,0,10,2,3,40.0
Sergio Rodelas,ESP,"FW,DF",Granada,La Liga,18,2004,1.4,0,0,0,2,1,0,4,0,2,0,0,0,7,0,2,0.0
Rodri,ESP,MF,Manchester City,Premier League,27,1996,32.6,8,1,0,41,35,6,12,26,43,1,0,0,235,54,22,71.1
Rodri,ESP,"FW,MF",Betis,La Liga,23,2000,11.7,0,0,0,6,29,4,36,8,10,0,0,0,58,0,9,0.0
Álvaro Rodríguez,URU,FW,Real Madrid,La Liga,19,2004,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
Óscar Rodríguez Arnaiz,ESP,"MF,FW",Getafe,La Liga,25,1998,10.7,9,0,0,20,15,1,17,5,13,0,0,0,48,10,27,27.0
Damián Rodríguez,ESP,MF,Celta Vigo,La Liga,20,2003,2.9,1,0,0,4,1,0,9,1,3,0,0,0,8,0,2,0.0
Dani Rodríguez,ESP,MF,Mallorca,La Liga,35,1988,29.1,9,0,0,61,43,6,169,15,24,0,0,0,151,23,50,31.5
Guido Rodríguez,ARG,MF,Betis,La Liga,29,1994,20.5,6,0,0,23,35,4,6,29,30,0,1,0,155,20,14,58.8
Jay Rodriguez,ENG,FW,Burnley,Premier League,34,1989,9.1,0,0,0,18,6,7,1,1,9,0,0,0,25,21,38,35.6
Kirian Rodríguez,ESP,MF,Las Palmas,La Liga,27,1996,35.7,8,0,0,23,37,1,26,28,32,0,2,0,231,22,46,32.4
Miguel Rodríguez,ESP,MF,Celta Vigo,La Liga,20,2003,3.3,2,0,0,15,11,0,11,4,3,0,0,0,9,1,8,11.1
Ricardo Rodríguez,SUI,DF,Torino,Serie A,30,1992,30.8,4,0,0,25,9,1,57,24,26,0,0,0,112,41,29,58.6
Rodrygo,BRA,FW,Real Madrid,La Liga,22,2001,26.4,2,0,0,10,46,13,32,8,15,1,0,0,61,5,21,19.2
Mads Roerslev,DEN,DF,Brentford,Premier League,24,1999,22.1,1,0,0,10,15,3,62,19,31,0,0,0,82,14,27,34.1
Rogério,BRA,DF,Wolfsburg,Bundesliga,25,1998,10.1,0,0,0,7,12,0,27,5,6,0,0,0,55,7,14,33.3
Morgan Rogers,ENG,"MF,FW",Aston Villa,Premier League,21,2002,7.1,3,0,0,12,9,0,2,3,1,0,0,0,31,7,8,46.7
Merlin Röhl,GER,"MF,FW",Freiburg,Bundesliga,21,2002,16.4,3,1,0,35,28,2,16,9,13,0,0,0,103,21,31,40.4
Alessio Romagnoli,ITA,DF,Lazio,Serie A,28,1995,26.8,9,0,0,34,19,1,1,29,18,0,0,0,120,76,54,58.5
Simone Romagnoli,ITA,DF,Frosinone,Serie A,33,1990,30.2,6,0,0,24,7,0,1,29,15,0,0,0,99,97,78,55.4
Carlos Romero,ESP,DF,Villarreal,La Liga,21,2001,2.9,1,0,0,2,6,0,11,1,5,0,0,0,27,1,2,33.3
Cristian Romero,ARG,DF,Tottenham,Premier League,25,1998,31.0,7,1,0,31,24,1,3,44,40,0,2,1,189,87,39,69.0
Isaac Romero,ESP,FW,Sevilla,La Liga,23,2000,11.5,2,0,0,28,17,6,12,0,3,0,0,0,36,16,19,45.7
Luka Romero,ARG,"FW,MF",Milan,Serie A,18,2004,1.0,1,0,0,3,2,0,2,0,0,0,0,0,5,1,1,50.0
Luka Romero,ARG,FW,Almería,La Liga,18,2004,4.9,2,0,0,8,11,0,2,1,1,0,0,0,22,2,6,25.0
Oriol Romeu,ESP,MF,Barcelona,La Liga,31,1991,10.4,4,0,0,15,11,0,6,10,20,0,0,0,62,14,19,42.4
Valentin Rongier,FRA,MF,Marseille,Ligue 1,28,1994,9.5,2,0,0,13,6,0,3,15,12,0,0,0,55,9,6,60.0
Frank Ronstadt,GER,"DF,MF",Darmstadt 98,Bundesliga,26,1997,0.8,0,0,0,0,2,0,2,1,0,0,0,0,2,1,0,100.0
Marten de Roon,NED,"MF,DF",Atalanta,Serie A,32,1991,28.9,10,0,0,43,24,3,16,40,43,0,1,0,164,35,27,56.5
Unai Ropero,ESP,MF,Alavés,La Liga,21,2001,0.1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,
Vitor Roque,BRA,FW,Barcelona,La Liga,18,2005,3.6,4,1,1,13,11,2,2,0,2,0,0,0,8,3,6,33.3
Pablo Rosario,NED,"MF,DF",Nice,Ligue 1,26,1997,22.3,4,0,0,18,19,1,6,29,25,1,1,0,92,35,22,61.4
Valentin Rosier,FRA,"DF,MF",Nice,Ligue 1,26,1996,0.6,0,0,0,0,1,0,0,2,0,0,0,0,3,1,0,100.0
Francesco Rossi,ITA,GK,Atalanta,Serie A,32,1991,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Joe Rothwell,ENG,MF,Bournemouth,Premier League,28,1995,4.3,0,0,0,4,2,0,12,3,2,0,1,0,32,0,2,0.0
Anthony Rouault,FRA,DF,Stuttgart,Bundesliga,22,2001,11.2,3,0,0,9,4,1,3,8,12,0,1,0,58,19,27,41.3
Jérôme Roussillon,FRA,DF,Union Berlin,Bundesliga,30,1993,8.4,2,0,0,4,10,0,21,5,9,0,0,0,52,9,8,52.9
Nicolò Rovella,ITA,MF,Lazio,Serie A,21,2001,14.6,6,0,0,38,16,0,20,23,28,0,0,0,99,11,9,55.0
Amir Rrahmani,KVX,DF,Napoli,Serie A,29,1994,28.9,5,0,0,19,7,2,4,20,27,0,1,0,140,79,46,63.2
Ruan,BRA,DF,Sassuolo,Serie A,24,1999,16.8,7,1,1,23,12,0,2,24,15,1,1,0,80,34,27,55.7
Pelly Ruddock Mpanzu,COD,MF,Luton Town,Premier League,30,1993,12.2,1,0,0,9,14,0,11,9,5,0,0,0,54,12,19,38.7
Antonio Rüdiger,GER,DF,Real Madrid,La Liga,30,1993,30.1,7,0,0,26,5,1,4,11,15,0,0,0,124,49,23,68.1
Fabian Rüdlin,GER,MF,Freiburg,Bundesliga,26,1997,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Javier Rueda Garcia,ESP,"MF,DF",Celta Vigo,La Liga,21,2002,0.2,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,
Daniele Rugani,ITA,DF,Juventus,Serie A,29,1994,13.2,2,0,0,15,3,0,1,9,9,0,0,0,44,25,24,51.0
Matteo Ruggeri,ITA,DF,Atalanta,Serie A,21,2002,27.2,3,0,0,21,9,2,101,23,15,0,1,0,171,49,36,57.6
Mário Rui,POR,DF,Napoli,Serie A,32,1991,13.4,7,1,1,16,28,1,62,15,15,0,1,0,57,10,27,27.0
Aitor Ruibal,ESP,"DF,FW",Betis,La Liga,27,1996,11.3,5,0,0,16,13,1,28,14,27,0,1,0,78,4,9,30.8
Fabián Ruiz Peña,ESP,MF,Paris S-G,Ligue 1,27,1996,13.3,3,0,0,6,11,1,11,11,23,0,0,0,83,4,8,33.3
Sergio Ruiz,ESP,MF,Granada,La Liga,28,1994,27.7,9,0,0,42,66,0,17,28,46,0,1,0,177,32,30,51.6
Julian Ryerson,NOR,DF,Dortmund,Bundesliga,25,1997,19.6,3,0,0,18,25,0,40,10,23,0,0,0,121,8,12,40.0
Frederik Rønnow,DEN,GK,Union Berlin,Bundesliga,30,1992,33.0,2,0,0,0,4,0,0,1,1,0,0,0,46,10,1,90.9
José Sá,POR,GK,Wolves,Premier League,30,1993,33.7,1,0,0,0,9,0,0,0,0,0,0,0,29,10,0,100.0
Youssouf Sabaly,SEN,DF,Betis,La Liga,30,1993,11.6,2,0,0,9,6,0,27,11,11,0,0,0,63,10,13,43.5
Emmanuel Sabbi,USA,"FW,MF",Le Havre,Ligue 1,25,1997,17.6,5,0,0,26,37,2,20,19,19,2,0,0,69,12,33,26.7
Stefano Sabelli,ITA,DF,Genoa,Serie A,30,1993,27.0,5,0,0,36,36,4,99,23,24,0,0,0,91,16,22,42.1
Marcel Sabitzer,AUT,MF,Dortmund,Bundesliga,29,1994,21.8,3,1,0,15,28,1,30,12,24,0,0,0,89,6,20,23.1
Falaye Sacko,MLI,DF,Montpellier,Ligue 1,28,1995,15.4,0,0,0,8,8,0,27,24,16,0,0,1,107,15,23,39.5
Dominic Sadi,ENG,FW,Bournemouth,Premier League,19,2003,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
Umar Sadiq,NGA,FW,Real Sociedad,La Liga,26,1997,12.0,4,0,0,45,19,27,12,0,10,0,0,0,34,29,51,36.3
Alexis Saelemaekers,BEL,"FW,MF",Bologna,Serie A,24,1999,21.0,7,1,1,16,58,2,86,13,22,1,0,0,112,8,7,53.3
Pablo Saenz,ESP,MF,Granada,La Liga,22,2001,0.2,0,0,0,0,1,0,1,0,3,0,0,0,3,0,0,
Modibo Sagnan,MLI,DF,Montpellier,Ligue 1,24,1999,11.7,5,0,0,19,8,0,1,15,22,0,0,0,51,20,10,66.7
Wesley Saïd,FRA,"FW,MF",Lens,Ligue 1,28,1995,11.3,1,0,0,33,15,8,15,4,4,1,0,0,33,8,23,25.8
Théo Sainte-Luce,FRA,DF,Montpellier,Ligue 1,24,1998,3.8,1,0,0,3,4,0,7,3,7,0,0,0,23,3,4,42.9
Bukayo Saka,ENG,FW,Arsenal,Premier League,21,2001,32.4,4,0,0,41,69,8,181,15,35,1,0,0,155,23,36,39.0
Mamadou Sakho,FRA,DF,Montpellier,Ligue 1,33,1990,0.1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,50.0
Ibrahim Salah,MAR,"FW,MF",Rennes,Ligue 1,21,2001,5.8,3,0,0,10,10,1,20,10,7,0,0,0,38,4,7,36.4
Mohamed Salah,EGY,FW,Liverpool,Premier League,31,1992,28.2,2,0,0,12,26,17,41,2,11,1,0,0,84,6,14,30.0
Amine Salama,FRA,FW,Reims,Ligue 1,23,2000,3.5,0,0,0,3,3,6,5,1,0,0,0,0,14,3,2,60.0
Kike Salas,ESP,DF,Sevilla,La Liga,21,2002,17.8,10,0,0,32,10,1,7,26,23,0,0,0,81,66,40,62.3
William Saliba,FRA,DF,Arsenal,Premier League,22,2001,38.0,4,0,0,22,16,0,3,29,26,0,1,0,213,72,49,59.5
Mohammed Salisu,GHA,DF,Monaco,Ligue 1,24,1999,11.5,2,0,0,12,5,1,1,22,12,0,0,0,65,36,21,63.2
Roland Sallai,HUN,"MF,FW",Freiburg,Bundesliga,26,1997,20.4,6,0,0,41,42,11,73,6,10,1,0,0,71,29,46,38.7
Yoann Salmier,GUF,DF,Le Havre,Ligue 1,30,1992,17.4,3,0,0,18,9,3,9,21,10,0,0,1,82,29,21,58.0
Salvi,ESP,MF,Rayo Vallecano,La Liga,32,1991,0.3,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,
Lazar Samardzic,SRB,MF,Udinese,Serie A,21,2002,26.4,3,0,0,29,18,0,124,10,19,0,1,0,142,14,35,28.6
Diadie Samassékou,MLI,MF,Cádiz,La Liga,27,1996,1.0,0,0,0,2,0,0,0,3,3,0,0,0,6,3,2,60.0
Diadie Samassékou,MLI,MF,Hoffenheim,Bundesliga,27,1996,0.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,
Mama Samba Baldé,GNB,"FW,MF",Lyon,Ligue 1,27,1995,6.1,1,0,0,8,9,4,5,3,5,0,0,0,26,10,17,37.0
Brice Samba,FRA,GK,Lens,Ligue 1,29,1994,33.0,3,0,0,1,3,0,0,0,1,0,1,1,38,4,0,100.0
Albert Sambi Lokonga,BEL,MF,Luton Town,Premier League,23,1999,14.5,4,0,0,18,27,0,13,11,18,0,0,0,64,15,9,62.5
Junior Sambia,FRA,"DF,MF",Salernitana,Serie A,26,1996,11.5,4,0,0,9,15,0,28,11,5,0,1,0,38,23,12,65.7
Fede San Emeterio,ESP,MF,Cádiz,La Liga,26,1997,1.7,1,1,0,8,3,0,1,2,2,0,0,0,5,3,4,42.9
Antonio Sanabria,PAR,"FW,MF",Torino,Serie A,27,1996,23.7,2,0,0,25,33,3,6,6,15,0,0,0,68,62,73,45.9
Oihan Sancet,ESP,MF,Athletic Club,La Liga,23,2000,21.9,5,2,1,30,35,3,30,10,11,0,0,0,107,24,18,57.1
Renato Sanches,POR,MF,Roma,Serie A,25,1997,1.6,2,0,0,6,3,0,4,0,1,0,1,0,5,1,2,33.3
Ricard Sánchez,ESP,DF,Granada,La Liga,23,2000,25.5,8,0,0,27,21,5,82,13,18,0,1,0,97,19,18,51.4
Alexis Sánchez,CHI,"FW,MF",Inter,Serie A,34,1988,8.5,0,0,0,14,19,8,31,1,6,0,0,0,28,8,13,38.1
Antonio Sánchez,ESP,MF,Mallorca,La Liga,26,1997,16.1,3,0,0,26,13,1,36,13,11,0,0,0,115,7,19,26.9
Davinson Sánchez,COL,DF,Tottenham,Premier League,27,1996,0.9,1,0,0,2,1,0,0,1,0,0,0,0,4,3,1,75.0
Juanlu Sánchez,ESP,DF,Sevilla,La Liga,19,2003,13.1,2,0,0,11,23,1,61,12,35,0,2,0,67,14,15,48.3
Manu Sánchez,ESP,"DF,MF",Celta Vigo,La Liga,22,2000,19.7,3,0,0,21,5,0,57,19,28,0,0,0,95,9,21,30.0
Robert Sánchez,ESP,GK,Chelsea,Premier League,25,1997,15.9,2,0,0,0,1,0,0,0,0,0,0,0,20,3,0,100.0
Jadon Sancho,ENG,"FW,MF",Manchester Utd,Premier League,23,2000,0.9,0,0,0,0,2,1,1,1,0,0,0,0,10,0,3,0.0
Jadon Sancho,ENG,"FW,MF",Dortmund,Bundesliga,23,2000,10.5,1,0,0,3,10,3,29,4,4,1,0,0,40,1,1,50.0
Alex Sandro,BRA,DF,Juventus,Serie A,32,1991,8.0,1,0,0,17,12,0,5,15,7,0,0,0,34,12,9,57.1
Ibou Sané,SEN,"MF,FW",Metz,Ligue 1,18,2005,1.4,1,0,0,5,2,1,4,1,4,0,0,0,10,1,2,33.3
Leroy Sané,GER,FW,Bayern Munich,Bundesliga,27,1996,23.7,4,0,0,26,21,10,86,7,8,0,0,0,97,3,2,60.0
Sadibou Sané,SEN,DF,Metz,Ligue 1,19,2004,9.4,1,0,0,9,5,1,8,8,12,0,0,0,28,13,12,52.0
Arouna Sangante,SEN,DF,Le Havre,Ligue 1,21,2002,29.9,8,0,0,54,36,0,15,66,33,0,1,1,151,50,42,54.3
Ibrahim Sangaré,CIV,MF,Nott'ham Forest,Premier League,25,1997,11.5,6,0,0,22,9,2,2,16,23,0,0,0,70,8,16,33.3
Morgan Sanson,FRA,MF,Nice,Ligue 1,28,1994,21.8,4,0,0,30,34,2,114,20,19,0,1,0,125,8,18,30.8
Nicola Sansone,ITA,"FW,MF",Lecce,Serie A,31,1991,8.5,4,0,0,16,12,0,28,4,6,0,0,0,37,9,13,40.9
Baptiste Santamaria,FRA,MF,Rennes,Ligue 1,28,1995,21.4,3,0,0,23,25,1,0,34,33,0,0,0,125,38,36,51.4
Jesús Santiago,ESP,MF,Getafe,La Liga,19,2004,7.3,4,0,0,17,11,0,4,0,8,0,0,0,29,6,7,46.2
Andrey Santos,BRA,MF,Nott'ham Forest,Premier League,19,2004,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Andrey Santos,BRA,MF,Strasbourg,Ligue 1,19,2004,9.2,4,0,0,10,24,1,3,10,18,0,0,0,61,12,9,57.1
Tiago Santos,POR,DF,Lille,Ligue 1,21,2002,26.3,6,0,0,38,87,0,83,15,42,0,1,0,127,12,23,34.3
Paco Sanz,ESP,DF,Almería,La Liga,18,2004,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,100.0
Riccardo Saponara,ITA,"FW,MF",Hellas Verona,Serie A,31,1991,3.8,0,0,0,1,3,2,8,0,1,0,0,0,16,1,5,16.7
Pablo Sarabia,ESP,"MF,FW",Wolves,Premier League,31,1992,19.4,5,0,0,21,25,9,131,10,13,0,0,0,90,7,21,25.0
Amin Sarr,SWE,"FW,MF",Lyon,Ligue 1,22,2001,1.1,0,0,0,2,2,0,1,0,0,0,0,0,2,2,3,40.0
Amin Sarr,SWE,"FW,MF",Wolfsburg,Bundesliga,22,2001,4.3,0,0,0,3,3,2,1,2,2,0,0,0,14,13,11,54.2
Bouna Sarr,SEN,DF,Bayern Munich,Bundesliga,31,1992,1.2,0,0,0,0,1,0,1,0,0,0,0,0,3,1,1,50.0
Ismaila Sarr,SEN,"FW,MF",Marseille,Ligue 1,25,1998,16.1,1,0,0,16,42,7,38,13,8,0,0,0,68,22,29,43.1
Mamadou Sarr,FRA,DF,Lyon,Ligue 1,17,2005,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Martin Satriano,URU,FW,Brest,Ligue 1,22,2001,20.7,4,0,0,18,26,2,11,7,16,0,0,0,63,62,60,50.8
Téji Savanier,FRA,MF,Montpellier,Ligue 1,31,1991,30.7,8,1,0,41,80,3,231,33,20,0,0,0,196,21,32,39.6
Stefan Savić,MNE,DF,Atlético Madrid,La Liga,32,1991,18.1,7,1,1,16,6,1,3,27,19,0,0,0,77,46,32,59.0
Sávio,BRA,"FW,MF",Girona,La Liga,19,2004,33.1,5,0,0,30,66,16,120,18,25,2,0,0,171,4,13,23.5
Zanos Savva,CYP,"DF,MF",Torino,Serie A,17,2005,0.3,0,0,0,1,1,0,0,0,1,0,0,0,1,0,1,0.0
Saba Sazonov,GEO,DF,Torino,Serie A,21,2002,4.0,2,0,0,10,1,0,0,3,7,0,1,0,22,10,10,50.0
Joe Scally,USA,DF,Gladbach,Bundesliga,20,2002,24.8,4,0,0,16,46,1,46,18,28,0,0,0,92,22,32,40.7
Giorgio Scalvini,ITA,DF,Atalanta,Serie A,19,2003,28.3,3,0,0,48,11,4,5,59,33,0,2,0,163,80,40,66.7
Gianluca Scamacca,ITA,FW,Atalanta,Serie A,24,1999,16.1,1,0,0,28,28,9,6,4,9,0,0,0,32,21,34,38.2
Dane Scarlett,ENG,FW,Tottenham,Premier League,19,2004,0.2,0,0,0,1,2,0,0,0,1,0,0,0,0,0,2,0.0
Kevin Schade,GER,"FW,MF",Brentford,Premier League,21,2001,3.7,0,0,0,10,6,2,5,1,1,0,0,0,23,17,14,54.8
András Schäfer,HUN,MF,Union Berlin,Bundesliga,24,1999,13.5,1,1,0,22,17,2,18,20,16,0,0,0,74,22,24,47.8
Fabian Schär,SUI,DF,Newcastle Utd,Premier League,31,1991,33.9,5,0,0,38,26,0,8,36,24,2,0,0,174,69,70,49.6
Patrik Schick,CZE,FW,Leverkusen,Bundesliga,27,1996,11.8,1,0,0,11,13,5,1,1,4,1,0,0,24,24,21,53.3
Stefan Schimmer,GER,"MF,FW",Heidenheim,Bundesliga,29,1994,1.7,0,0,0,1,1,0,2,1,1,0,0,0,4,9,14,39.1
Xaver Schlager,AUT,MF,RB Leipzig,Bundesliga,25,1997,27.5,7,0,0,34,25,2,14,19,50,0,0,0,203,23,18,56.1
Keven Schlotterbeck,GER,DF,Bochum,Bundesliga,26,1997,24.3,9,0,0,36,32,0,12,33,22,2,2,2,144,112,70,61.5
Nico Schlotterbeck,GER,DF,Dortmund,Bundesliga,23,1999,31.8,4,0,0,17,32,0,8,45,50,1,0,1,245,58,41,58.6
Jeffrey Schlupp,GHA,"FW,MF",Crystal Palace,Premier League,30,1992,15.0,1,0,0,24,15,0,10,8,24,0,0,0,54,22,17,56.4
Romano Schmid,AUT,"MF,FW",Werder Bremen,Bundesliga,23,2000,28.9,5,0,0,33,53,4,62,11,20,0,0,0,189,24,50,32.4
Kenneth Schmidt,GER,DF,Freiburg,Bundesliga,21,2002,0.8,0,0,0,1,0,0,2,1,2,0,0,0,11,1,1,50.0
Niklas Schmidt,GER,MF,Toulouse,Ligue 1,25,1998,14.1,4,0,0,15,10,0,50,4,21,0,0,0,92,7,6,53.8
Benno Schmitz,GER,DF,Köln,Bundesliga,28,1994,12.8,5,0,0,9,10,0,40,7,15,0,0,0,59,14,22,38.9
Fabian Schnellhardt,GER,MF,Darmstadt 98,Bundesliga,29,1994,2.6,1,0,0,2,3,0,4,4,1,0,0,0,25,1,3,25.0
Jan Schöppner,GER,MF,Heidenheim,Bundesliga,24,1999,22.2,3,0,0,14,12,1,7,26,26,0,0,0,108,39,39,50.0
Marcel Schuhen,GER,GK,Darmstadt 98,Bundesliga,30,1993,31.0,2,0,0,0,8,0,0,2,0,0,0,0,53,8,2,80.0
Perr Schuurs,NED,DF,Torino,Serie A,23,1999,8.6,2,0,0,8,1,0,2,9,12,0,1,0,49,15,9,62.5
Marvin Schwäbe,GER,GK,Köln,Bundesliga,28,1995,34.0,0,0,0,0,1,0,0,0,0,0,0,0,35,5,3,62.5
Alexander Schwolow,GER,GK,Union Berlin,Bundesliga,31,1992,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Alex Scott,ENG,MF,Bournemouth,Premier League,19,2003,11.3,3,0,0,20,25,1,36,12,15,0,0,0,63,14,22,38.9
Simone Scuffet,ITA,GK,Cagliari,Serie A,27,1996,31.0,3,0,0,0,4,0,0,1,0,0,0,0,38,4,0,100.0
Jérémy Sebas,MTQ,"FW,MF",Strasbourg,Ligue 1,20,2003,4.4,0,0,0,5,4,0,4,1,1,1,0,0,12,3,7,30.0
Demba Seck,SEN,MF,Torino,Serie A,22,2001,4.7,1,0,0,9,8,0,2,1,3,0,0,0,22,3,10,23.1
Demba Seck,SEN,"FW,MF",Frosinone,Serie A,22,2001,3.3,0,0,0,9,7,2,2,1,4,0,0,0,9,3,7,30.0
Aleksandar Sedlar,SRB,DF,Alavés,La Liga,31,1991,10.5,2,0,0,14,4,1,0,13,10,0,1,0,49,17,18,48.6
Alidu Seidu,GHA,DF,Rennes,Ligue 1,23,2000,6.6,3,0,0,8,14,1,6,10,9,0,0,0,33,7,5,58.3
Alidu Seidu,GHA,DF,Clermont Foot,Ligue 1,23,2000,12.6,5,1,0,20,29,0,4,25,24,0,1,0,107,15,8,65.2
Nicolas Seiwald,AUT,MF,RB Leipzig,Bundesliga,22,2001,8.0,1,0,0,5,1,0,4,8,18,0,0,1,50,6,8,42.9
Nikola Sekulov,ITA,FW,Juventus,Serie A,21,2002,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
Davie Selke,GER,FW,Köln,Bundesliga,28,1995,14.1,3,0,0,24,18,10,4,0,2,0,0,0,9,67,55,54.9
Matz Sels,BEL,GK,Nott'ham Forest,Premier League,31,1992,16.0,1,0,0,0,3,0,0,0,0,0,0,0,4,3,0,100.0
Matz Sels,BEL,GK,Strasbourg,Ligue 1,31,1992,19.0,2,0,0,0,3,0,0,0,0,0,0,0,13,4,0,100.0
Nélson Semedo,POR,"DF,MF",Wolves,Premier League,29,1993,34.3,10,1,0,48,30,1,80,36,48,0,2,0,188,22,27,44.9
Vivaldo Semedo,POR,FW,Udinese,Serie A,18,2005,0.1,0,0,0,1,2,0,0,0,0,0,0,0,1,0,0,
Antoine Semenyo,GHA,FW,Bournemouth,Premier League,23,2000,23.4,6,0,0,43,24,3,45,6,17,1,0,0,111,52,81,39.1
Marvin Senaya,TOG,"DF,MF",Strasbourg,Ligue 1,22,2001,23.8,5,1,1,36,52,0,79,41,53,0,1,0,83,41,28,59.4
Marcos Senesi,ARG,DF,Bournemouth,Premier League,26,1997,24.9,13,0,0,41,11,0,25,35,32,0,0,0,164,37,40,48.1
Stefano Sensi,ITA,MF,Inter,Serie A,27,1995,0.5,0,0,0,0,1,0,1,1,1,0,0,0,3,0,0,
Suat Serdar,GER,MF,Hellas Verona,Serie A,26,1997,18.4,7,0,0,40,18,0,9,20,39,0,0,0,109,22,21,51.2
Benjamin Šeško,SVN,FW,RB Leipzig,Bundesliga,20,2003,17.0,0,0,0,14,10,12,4,3,5,0,0,0,28,38,29,56.7
Kevin Sessa,GER,"MF,FW",Heidenheim,Bundesliga,23,2000,11.2,1,0,0,16,20,1,20,4,10,0,0,0,75,14,16,46.7
Aaron Seydel,GER,FW,Darmstadt 98,Bundesliga,27,1996,6.9,1,0,0,9,7,2,1,1,2,0,0,0,14,45,31,59.2
Andres Sfait,ROU,"DF,MF",Salernitana,Serie A,18,2004,0.3,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,
Stephan El Shaarawy,ITA,"FW,DF",Roma,Serie A,30,1992,19.3,2,0,0,14,28,8,17,13,13,0,0,0,83,9,15,37.5
Luke Shaw,ENG,DF,Manchester Utd,Premier League,28,1995,10.7,6,0,0,14,3,0,33,6,8,0,0,0,59,13,10,56.5
James Shea,ENG,GK,Luton Town,Premier League,32,1991,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Eldor Shomurodov,UZB,"FW,MF",Cagliari,Serie A,28,1995,10.4,1,0,0,11,11,2,7,4,4,0,0,0,38,21,44,32.3
