Player,Nation,Pos,Squad,Age,Born,90s,CrdY,CrdR,2CrdY,Fouls,FoulsDrawn,Offsides,Crosses,Interceptions,TklWon,PKwon,PKconceded,OG,Recoveries,AerialDuelsWon,AerialDuelsLost,AerialDuelsWon%
Anan Khalaili,ISR,"FW,MF",Maccabi Haifa,18,2004,4.0,1,0,0,5,2,2,8,6,2,0,1,0,21,4,4,50.0
Abdukodir Khusanov,UZB,DF,Lens,19,2004,1.4,0,0,0,0,0,0,0,3,1,0,0,0,3,4,6,40.0
Gaby Kiki,CMR,DF,Sheriff Tiraspol,28,1995,4.0,4,1,1,7,4,0,0,6,8,0,0,1,39,10,5,66.7
Otar Kiteishvili,GEO,MF,Sturm Graz,27,1996,3.3,1,0,0,6,11,0,4,2,6,0,0,0,28,6,3,66.7
Eric Kitolano,NOR,"FW,MF",Molde,25,1997,1.8,0,0,0,3,2,0,4,0,2,0,0,0,9,3,1,75.0
Sonny Kittel,GER,"FW,MF",RKS Raków,30,1993,1.5,0,0,0,0,0,1,6,0,0,0,0,0,8,1,2,33.3
Simon Kjær,DEN,DF,Milan,34,1989,2.7,0,0,0,4,0,0,1,2,1,0,1,0,5,8,4,66.7
Vladyslav Kocherhin,UKR,"MF,FW",RKS Raków,27,1996,4.8,1,0,0,4,2,0,4,4,0,0,0,0,31,2,2,50.0
Koba Koindredi,FRA,MF,Sporting CP,21,2001,0.9,0,0,0,0,2,0,0,3,0,0,0,0,7,1,0,100.0
Orkun Kökçü,TUR,"FW,MF",Benfica,22,2000,2.0,2,0,0,1,9,0,6,0,2,0,0,0,12,1,2,33.3
Aleksandr Kokorin,RUS,"FW,MF",Aris Limassol FC,32,1991,3.2,2,0,0,5,3,0,1,1,1,0,0,0,9,7,3,70.0
Sead Kolašinac,BIH,DF,Atalanta,30,1993,7.6,2,0,0,21,3,0,2,15,15,0,1,0,55,22,7,75.9
Ibrahima Konaté,FRA,DF,Liverpool,24,1999,5.6,1,0,0,9,10,0,0,10,9,0,0,0,41,22,11,66.7
Geoffrey Kondogbia,CTA,MF,Marseille,30,1993,12.2,1,0,0,13,18,1,2,28,22,0,0,0,78,7,10,41.2
Moussa Koné,SEN,FW,LASK,26,1996,0.7,0,0,0,2,1,2,1,0,1,0,0,0,1,2,2,50.0
Yukhym Konoplia,UKR,DF,Shakhtar,23,1999,1.8,2,0,0,4,0,0,2,4,4,0,0,0,6,2,2,50.0
Teun Koopmeiners,NED,MF,Atalanta,25,1998,10.2,2,0,0,21,11,4,49,6,12,0,0,0,48,5,7,41.7
Odilon Kossounou,CIV,DF,Leverkusen,22,2001,3.2,1,0,0,3,2,0,0,2,3,0,0,0,12,6,3,66.7
Giannis Kotsiras,GRE,DF,Panathinaikos,30,1992,2.0,0,0,0,0,0,0,0,1,1,0,0,0,12,2,0,100.0
Adnan Kovačević,BIH,DF,RKS Raków,29,1993,4.6,0,0,0,1,2,0,1,6,7,0,0,0,34,21,4,84.0
Vladen Kovačević,BIH,GK,RKS Raków,25,1998,6.0,0,0,0,0,1,0,0,0,1,0,0,0,14,1,0,100.0
Maksym Koval,UKR,GK,Sheriff Tiraspol,30,1992,6.0,1,0,0,0,2,0,0,0,0,0,0,0,5,0,0,
Matej Kovar,CZE,GK,Leverkusen,23,2000,12.0,1,0,0,0,2,0,0,0,0,0,0,0,29,1,0,100.0
Ladislav Krejčí,CZE,DF,Sparta Prague,24,1999,7.0,4,0,0,10,8,0,0,17,9,0,1,0,30,8,4,66.7
Vukašin Krstić,SRB,DF,TSC Bačka Top,20,2003,1.2,1,0,0,3,0,0,0,1,2,0,0,0,4,0,0,
Dmytro Kryskiv,UKR,MF,Shakhtar,22,2000,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,66.7
Lukas Kübler,GER,DF,Freiburg,30,1992,4.8,1,0,0,6,5,1,2,11,8,0,0,0,18,6,4,60.0
Jan Kuchta,CZE,"FW,MF",Sparta Prague,26,1997,8.4,1,0,0,3,8,6,6,2,1,0,0,0,16,9,18,33.3
Mohammed Kudus,GHA,"FW,MF",West Ham,22,2000,8.5,1,0,0,6,13,4,22,6,17,0,0,0,66,4,6,40.0
Dereck Kutesa,SUI,"FW,MF",Servette FC,25,1997,3.8,0,0,0,4,4,1,6,2,3,0,0,0,15,3,2,60.0
Berkan Kutlu,TUR,DF,Galatasaray,25,1998,2.0,1,0,0,2,3,0,3,1,2,0,0,0,13,2,1,66.7
Nikola Kuveljić,SRB,MF,TSC Bačka Top,26,1997,2.9,3,1,1,6,1,0,1,8,2,0,0,0,10,7,0,100.0
Qazim Laçi,ALB,MF,Sparta Prague,27,1996,7.5,2,0,0,9,12,0,10,10,11,0,0,0,50,7,3,70.0
Gael Lafont,FRA,MF,Marseille,17,2006,0.1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,
Adam Lallana,ENG,MF,Brighton,35,1988,0.8,1,0,0,1,2,0,0,1,1,0,0,0,0,0,0,
Mathis Lambourde,FRA,FW,Rennes,17,2006,0.1,0,0,0,0,0,0,0,0,2,0,0,0,1,0,1,0.0
Sam Lammers,NED,MF,Rangers,26,1997,4.7,2,0,0,9,3,0,4,4,5,0,0,0,22,6,4,60.0
Tariq Lamptey,GHA,DF,Brighton,22,2000,3.1,2,0,0,4,5,0,10,8,3,1,0,0,14,1,0,100.0
Loïc Lapoussin,MAD,"DF,MF",Union SG,27,1996,5.2,0,0,0,3,6,1,12,5,5,1,0,0,41,1,2,33.3
Sandro Lauper,SUI,MF,Young Boys,26,1996,1.9,0,0,0,4,0,0,1,1,4,0,0,0,14,1,2,33.3
Dimitri Lavalée,BEL,"MF,DF",Sturm Graz,26,1997,3.3,0,0,0,4,0,0,1,3,6,0,0,0,16,1,4,20.0
Tobias Lawal,AUT,GK,LASK,23,2000,6.0,0,0,0,1,0,0,0,0,0,0,1,0,13,0,0,
Tom Lawrence,WAL,MF,Rangers,29,1994,2.8,0,0,0,2,4,0,2,3,3,0,0,0,4,2,2,50.0
Amor Layouni,TUN,FW,Häcken,30,1992,4.7,0,0,0,2,4,2,22,4,6,0,0,0,18,2,6,25.0
Enzo Le Fée,FRA,MF,Rennes,23,2000,3.6,0,0,0,3,6,0,10,1,4,0,0,0,24,3,1,75.0
Rafael Leão,POR,FW,Milan,24,1999,5.2,1,0,0,1,4,0,17,2,3,0,0,0,7,5,3,62.5
Ben Lederman,POL,MF,RKS Raków,23,2000,1.0,0,0,0,1,0,1,1,0,0,0,0,0,7,1,2,33.3
Marcos Leonardo,BRA,FW,Benfica,20,2003,1.1,0,0,0,1,1,0,0,0,0,1,0,0,3,1,2,33.3
Fedde Leysen,BEL,DF,Union SG,20,2003,1.0,0,0,0,1,0,0,0,2,2,0,0,0,5,1,0,100.0
Samba Lélé Diba,SEN,MF,Servette FC,19,2003,0.9,1,0,0,2,0,0,0,2,2,0,0,0,8,5,1,83.3
Philipp Lienhart,AUT,DF,Freiburg,27,1996,4.6,2,0,0,2,2,1,0,3,0,0,0,0,34,11,8,57.9
Ondřej Lingr,CZE,FW,Feyenoord,24,1998,0.3,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,
Martin Linnes,NOR,DF,Molde,31,1991,0.2,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,
Ivan Ljubic,AUT,MF,LASK,27,1996,5.0,2,0,0,5,4,0,2,5,3,0,0,0,27,5,1,83.3
Marin Ljubicic,CRO,FW,LASK,21,2002,4.1,1,0,0,6,2,5,1,1,1,0,0,0,14,3,5,37.5
Diego Llorente,ESP,DF,Roma,29,1993,7.3,1,0,0,6,4,0,0,12,7,0,0,0,41,20,7,74.1
Renan Lodi,BRA,"DF,MF",Marseille,25,1998,4.6,1,0,0,5,10,1,12,8,3,1,0,0,17,1,3,25.0
Yuri Lodygin,RUS,GK,Panathinaikos,33,1990,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Ruben Loftus-Cheek,ENG,MF,Milan,27,1996,4.2,1,0,0,8,5,0,3,2,2,0,0,0,14,7,1,87.5
Niklas Lomb,GER,GK,Leverkusen,30,1993,1.0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,
Ademola Lookman,NGA,"MF,FW",Atalanta,25,1997,8.0,2,0,0,10,18,5,26,3,6,0,0,0,44,5,7,41.7
Rony Lopes,POR,"MF,DF",Braga,27,1995,0.6,0,0,0,1,0,0,3,0,1,0,0,0,1,0,0,
Pau López,ESP,GK,Marseille,28,1994,13.3,1,0,0,0,4,0,0,0,0,0,0,0,12,1,0,100.0
Felix Luckeneder,AUT,DF,LASK,29,1994,1.9,0,0,0,4,2,0,0,4,6,0,1,0,7,4,5,44.4
Florentino Luís,POR,MF,Benfica,23,1999,4.3,1,0,0,6,2,0,0,10,9,0,0,0,28,5,5,50.0
José Luis Morales,ESP,FW,Villarreal,36,1987,2.7,0,0,0,2,2,0,4,0,1,0,0,0,9,1,2,33.3
José Luis Palomino,ARG,DF,Atalanta,33,1990,0.1,0,0,0,0,0,0,0,2,1,0,0,0,1,2,0,100.0
Romelu Lukaku,BEL,FW,Roma,30,1993,12.0,0,0,0,6,11,7,3,2,2,0,0,0,13,17,18,48.6
Valgeir Lunddal Friðriksson,ISL,DF,Häcken,21,2001,1.0,0,0,0,0,0,0,1,2,1,0,0,0,5,0,1,0.0
John Lundstram,ENG,MF,Rangers,29,1994,8.0,1,0,0,8,5,0,4,6,7,0,0,0,70,2,6,25.0
Andrey Lunyov,RUS,GK,Qarabağ,31,1991,10.3,1,0,0,0,4,0,0,0,1,0,0,0,9,9,1,90.0
Fabian Lustenberger,SUI,DF,Young Boys,35,1988,1.0,1,0,0,2,0,0,0,4,0,0,1,0,1,0,0,
Henrique Luvannor,MDA,"FW,MF",Sheriff Tiraspol,33,1990,2.6,0,0,0,3,2,1,0,1,1,0,0,0,6,6,11,35.3
Mathias Løvik,NOR,DF,Molde,19,2003,6.0,2,0,0,6,3,1,12,6,7,0,0,0,41,3,3,50.0
Alexis Mac Allister,ARG,MF,Liverpool,24,1998,4.5,0,0,0,6,12,1,2,8,4,1,0,0,31,1,3,25.0
Kevin Mac Allister,ARG,DF,Union SG,25,1997,5.9,2,0,0,16,4,0,2,9,12,0,0,0,35,11,11,50.0
Koki Machida,JPN,DF,Union SG,25,1997,5.0,0,0,0,6,3,0,2,2,8,0,0,0,29,8,3,72.7
Théo Magnin,SUI,DF,Servette FC,19,2003,1.6,0,0,0,1,1,0,6,2,1,0,0,0,4,2,2,50.0
Hörður Magnússon,ISL,DF,Panathinaikos,30,1993,1.0,0,0,0,1,0,0,0,0,0,0,0,0,3,1,0,100.0
Frank Magri,CMR,"FW,MF",Toulouse,23,1999,2.2,2,0,0,5,4,1,5,1,4,1,0,0,9,3,11,21.4
Mike Maignan,FRA,GK,Milan,28,1995,5.2,1,0,0,0,1,0,0,0,0,0,0,0,6,1,0,100.0
Jordy Makengo,FRA,DF,Freiburg,21,2001,3.5,0,0,0,2,5,0,8,5,5,0,0,0,12,3,1,75.0
Darian Males,SUI,MF,Young Boys,22,2001,1.1,0,0,0,1,3,2,2,1,1,0,0,0,3,0,1,0.0
Daniel Mancini,ARG,"FW,MF",Panathinaikos,26,1996,2.4,0,0,0,2,1,0,15,3,5,0,0,0,10,3,6,33.3
Gianluca Mancini,ITA,DF,Roma,27,1996,12.0,2,0,0,14,9,1,9,12,11,0,0,1,41,20,13,60.6
Steve Mandanda,FRA,GK,Rennes,38,1985,7.0,1,0,0,0,0,0,0,0,1,0,0,0,6,1,0,100.0
Aïssa Mandi,ALG,DF,Villarreal,31,1991,4.5,1,0,0,4,1,0,1,8,3,0,0,0,20,2,2,50.0
Aleš Mandous,CZE,GK,Slavia Prague,31,1992,6.0,1,0,0,0,0,0,0,0,1,0,0,0,12,0,0,
Mattia Mannini,ITA,DF,Roma,17,2006,0.1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,
Petros Mantalos,GRE,MF,AEK Athens,31,1991,3.8,1,0,0,9,10,2,15,1,8,0,0,0,17,1,3,25.0
Solly March,ENG,FW,Brighton,29,1994,1.8,0,0,0,1,3,1,9,0,3,0,0,0,7,1,1,50.0
João Mário,POR,"FW,MF",Benfica,30,1993,2.5,0,0,0,5,8,0,1,2,4,0,0,0,20,3,1,75.0
Ar'jany Martha,NED,"FW,DF",Ajax,19,2003,0.7,0,0,0,1,1,0,1,0,1,0,0,0,2,0,0,
Lukáš Masopust,CZE,"DF,MF",Slavia Prague,30,1993,5.2,2,0,0,9,1,1,29,1,7,0,0,0,28,1,1,50.0
Giorgos Masouras,GRE,"MF,FW",Olympiacos,29,1994,2.7,1,0,0,4,2,4,4,4,3,0,0,0,12,6,9,40.0
Matheus,BRA,GK,Braga,31,1992,2.3,0,0,0,0,1,0,0,0,0,0,0,0,5,0,0,
Nemanja Matić,SRB,MF,Rennes,34,1988,4.8,0,0,0,0,8,0,1,10,2,1,0,0,36,6,2,75.0
Joël Matip,CMR,DF,Liverpool,31,1991,2.1,0,0,0,1,2,0,0,1,0,0,0,0,9,6,4,60.0
Rabbi Matondo,WAL,FW,Rangers,22,2000,1.6,0,0,0,3,3,0,4,4,0,0,0,0,3,0,3,0.0
Azor Matusiwa,NED,MF,Rennes,25,1998,1.2,0,0,0,2,0,0,1,2,1,0,0,0,3,1,1,50.0
Mykola Matviyenko,UKR,DF,Shakhtar,27,1996,2.0,1,0,0,1,1,0,0,4,0,0,0,0,7,1,2,33.3
Konstantinos Mavropanos,GRE,DF,West Ham,25,1997,8.9,0,0,0,6,5,0,1,16,2,0,0,0,45,16,16,50.0
Christian Mawissa,FRA,DF,Toulouse,18,2005,1.2,3,1,1,3,0,0,1,2,1,0,1,0,6,1,3,25.0
Mihlali Mayambela,RSA,"FW,MF",Aris Limassol FC,26,1996,5.3,0,0,0,4,4,0,11,3,9,0,0,0,28,0,6,0.0
Bradley Mazikou,CGO,DF,Servette FC,27,1996,4.8,0,0,0,2,6,0,8,4,7,0,0,0,30,6,8,42.9
Noah Mbamba,BEL,FW,Leverkusen,18,2005,0.9,0,0,0,3,4,0,0,3,0,0,0,0,3,0,0,
Chancel Mbemba,COD,DF,Marseille,28,1994,11.9,2,0,0,10,6,0,4,16,11,0,0,0,43,11,6,64.7
Ross McCausland,NIR,FW,Rangers,20,2003,1.7,0,0,0,3,1,0,3,0,3,0,0,0,5,0,4,0.0
James McConnell,ENG,"MF,FW",Liverpool,18,2004,0.7,0,0,0,2,0,0,1,1,2,0,0,0,3,0,0,
Cole McKinnon,SCO,FW,Rangers,20,2003,0.2,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,100.0
Jakov Medić,CRO,MF,Ajax,24,1998,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
Facundo Medina,ARG,DF,Lens,24,1999,1.3,1,0,0,2,3,0,0,0,3,0,0,0,7,1,3,25.0
Kevin Medina,COL,DF,Qarabağ,30,1993,4.9,3,0,0,2,5,0,0,12,8,0,0,0,42,4,5,44.4
Maksim Medvedev,AZE,DF,Qarabağ,33,1989,1.3,0,0,0,4,1,0,1,1,0,0,1,0,8,2,4,33.3
Bamo Meïté,CIV,DF,Marseille,21,2001,3.4,0,0,0,5,2,0,2,4,2,0,0,0,9,6,3,66.7
Joe Mendes,SWE,DF,Braga,20,2002,0.2,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,
Leonardo Mendicino,ITA,MF,Atalanta,17,2006,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Quentin Merlin,FRA,DF,Marseille,21,2002,5.5,2,0,0,3,5,0,26,3,11,0,0,0,25,3,5,37.5
Dries Mertens,BEL,"MF,FW",Galatasaray,36,1987,1.7,0,0,0,2,4,0,14,0,2,0,0,0,4,0,2,0.0
Georges Mikautadze,GEO,"DF,MF",Ajax,22,2000,0.2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,
Antoni Milambo,NED,MF,Feyenoord,18,2005,0.1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,
James Milner,ENG,DF,Brighton,37,1986,2.0,0,0,0,2,3,1,1,0,2,0,0,0,7,4,1,80.0
Uroš Milovanović,SRB,FW,TSC Bačka Top,22,2000,2.4,0,0,0,0,2,1,0,0,2,0,0,0,3,7,6,53.8
Yankuba Minteh,GAM,FW,Feyenoord,19,2004,1.2,1,0,0,2,1,0,0,2,2,0,0,0,4,1,0,100.0
Aleksei Miranchuk,RUS,"FW,MF",Atalanta,27,1995,4.6,0,0,0,2,7,1,21,3,2,0,0,0,30,2,4,33.3
Juan Miranda,ESP,DF,Betis,23,2000,1.6,1,0,0,1,2,0,7,1,1,0,0,0,6,1,3,25.0
Martin Mirchevski,MKD,"MF,FW",TSC Bačka Top,26,1997,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
Gerasimos Mitoglou,GRE,DF,AEK Athens,23,1999,1.0,1,0,0,2,0,0,0,1,2,0,0,0,2,0,0,
Kaoru Mitoma,JPN,"FW,MF",Brighton,26,1997,5.7,2,0,0,7,3,0,3,4,2,0,0,0,21,3,3,50.0
Filip Mladenović,SRB,DF,Panathinaikos,31,1991,4.1,0,0,0,1,6,1,35,3,3,0,0,0,26,2,1,66.7
Ali Mohamed,NIG,MF,Maccabi Haifa,27,1995,2.4,1,0,0,2,2,0,0,6,5,0,0,0,27,0,0,
Milad Mohammadi,IRN,DF,AEK Athens,29,1993,1.0,1,0,0,1,1,0,2,2,0,0,0,0,8,1,3,25.0
Joel Monteiro,SUI,FW,Young Boys,23,1999,1.3,0,0,0,2,2,0,1,2,2,0,0,0,5,0,2,0.0
Jaden Montnor,SUR,"FW,MF",Aris Limassol FC,20,2002,1.1,0,0,0,2,1,1,3,1,3,0,0,0,7,4,2,66.7
Morato,BRA,DF,Benfica,22,2001,0.5,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,50.0
Alberto Moreno,ESP,DF,Villarreal,31,1992,3.1,4,1,1,5,3,0,13,1,3,0,0,0,15,1,1,50.0
Gerard Moreno,ESP,"FW,MF",Villarreal,31,1992,3.5,1,0,0,1,4,3,4,2,3,0,0,0,11,4,5,44.4
Anthony Moris,LUX,GK,Union SG,33,1990,6.0,0,0,0,0,0,0,0,0,0,0,0,0,9,1,0,100.0
Hidemasa Morita,JPN,MF,Sporting CP,28,1995,4.9,1,0,0,5,3,0,1,6,8,0,0,0,31,2,8,20.0
Yerson Mosquera,COL,DF,Villarreal,22,2001,1.4,1,0,0,3,2,0,0,0,1,0,1,1,6,2,1,66.7
Alex Moucketou,GAB,DF,Aris Limassol FC,22,2000,4.1,1,0,0,4,7,0,0,16,4,0,0,0,31,8,5,61.5
Harold Moukoudi,CMR,DF,AEK Athens,25,1997,4.9,1,0,0,4,4,0,0,13,3,0,0,0,44,8,4,66.7
João Moutinho,POR,MF,Braga,36,1986,1.7,0,0,0,2,2,0,2,2,2,0,0,0,9,1,2,33.3
Divin Mubama,ENG,FW,West Ham,18,2004,1.0,0,0,0,4,2,0,0,0,0,0,0,0,0,0,5,0.0
François Mughe,CMR,FW,Marseille,19,2004,0.1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,100.0
Luis Muriel,COL,FW,Atalanta,32,1991,3.0,0,0,0,2,3,1,13,0,1,0,0,0,10,7,4,63.6
Yunus Musah,USA,MF,Milan,20,2002,3.6,0,0,0,6,5,1,4,0,2,0,0,0,9,3,2,60.0
Mateusz Musialowski,POL,MF,Liverpool,19,2003,0.2,0,0,0,0,1,0,1,0,0,0,0,0,3,0,0,
Fernando Muslera,URU,GK,Galatasaray,37,1986,2.0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,100.0
Florent Muslija,KVX,MF,Freiburg,25,1998,0.6,0,0,0,0,1,0,1,0,1,0,0,0,5,0,0,
Juan Musso,ARG,GK,Atalanta,29,1994,12.0,0,0,0,0,1,0,0,0,0,0,0,0,28,5,0,100.0
Bəhlul Mustafazadə,AZE,DF,Qarabağ,26,1997,8.3,1,0,0,1,1,2,0,12,2,0,1,0,31,14,8,63.6
Ibrahim Mustapha,GHA,FW,LASK,23,2000,1.5,0,0,0,1,1,6,1,0,2,0,0,0,2,1,4,20.0
Joel Mvuka,NOR,FW,Young Boys,20,2002,0.9,0,0,0,1,0,0,3,0,0,0,0,0,4,0,1,0.0
Obite N'Dicka,CIV,DF,Roma,23,1999,8.4,5,0,0,10,5,1,1,4,3,0,0,0,35,10,8,55.6
Bilal Nadir,FRA,"MF,DF",Marseille,19,2003,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,
Mahamadou Nagida,CMR,DF,Rennes,18,2005,1.3,1,0,0,2,2,1,6,3,2,0,0,0,6,1,0,100.0
Goni Naor,ISR,"MF,DF",Maccabi Haifa,24,1999,0.8,1,0,0,3,0,0,0,1,0,0,0,0,5,0,2,0.0
Yehor Nazaryna,UKR,MF,Shakhtar,26,1997,0.2,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,
Michel Ndary Adopo,FRA,MF,Atalanta,23,2000,1.0,0,0,0,2,1,0,0,1,0,0,0,0,6,1,1,50.0
Iliman Ndiaye,SEN,"FW,MF",Marseille,23,2000,7.9,0,0,0,5,9,1,5,1,6,0,0,0,37,2,11,15.4
Tanguy Ndombele,FRA,MF,Galatasaray,26,1996,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Cher Ndour,ITA,MF,Braga,19,2004,0.9,1,0,0,4,3,0,1,0,1,0,0,0,4,2,1,66.7
Rafael Nel,POR,FW,Sporting CP,18,2005,0.1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
Victor Nelsson,DEN,DF,Galatasaray,24,1998,0.7,0,1,0,1,0,1,0,0,1,0,0,0,2,3,0,100.0
David Neres,BRA,FW,Benfica,26,1997,4.2,1,0,0,5,3,0,11,1,3,0,0,0,25,1,2,33.3
Luís Neto,POR,DF,Sporting CP,35,1988,1.1,0,0,0,3,2,0,0,2,2,0,0,0,8,8,0,100.0
João Neves,POR,MF,Benfica,18,2004,6.3,0,0,0,6,15,0,2,10,15,0,0,0,66,9,7,56.3
Newerton,BRA,MF,Shakhtar,18,2005,0.1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.0
Jerome Ngom Mbekeli,CMR,"FW,MF",Sheriff Tiraspol,24,1998,5.4,1,0,0,7,4,2,11,4,4,0,0,0,18,5,19,20.8
Sikou Niakaté,MLI,DF,Braga,24,1999,2.3,0,0,0,1,3,0,0,4,1,0,0,0,10,9,5,64.3
Cheikh Niasse,SEN,MF,Young Boys,23,2000,1.5,0,0,0,5,1,1,0,3,2,0,0,0,10,2,1,66.7
Rasmus Nicolaisen,DEN,DF,Toulouse,26,1997,8.0,1,0,0,4,7,0,0,12,5,0,0,0,30,30,10,75.0
Bart Nieuwkoop,NED,"DF,FW",Feyenoord,27,1996,1.6,0,0,0,2,3,0,6,2,1,0,0,0,7,2,1,66.7
Gustaf Nilsson,SWE,FW,Union SG,26,1997,2.5,0,0,0,6,5,2,0,2,2,0,0,0,6,9,13,40.9
Itamar Nitzan,ISR,GK,Maccabi Haifa,36,1987,1.0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,
Kristian Nökkvi Hlynsson,ISL,"MF,FW",Ajax,19,2004,2.6,1,0,0,3,3,0,6,0,3,0,0,0,6,2,2,50.0
Bartosz Nowak,POL,"MF,FW",RKS Raków,29,1993,2.2,0,0,0,1,3,3,12,1,0,0,0,0,9,0,2,0.0
Andreas Ntoi,GRE,DF,Olympiacos,20,2003,2.8,0,1,0,1,1,0,0,2,1,0,0,0,13,3,1,75.0
Darwin Núñez,URU,FW,Liverpool,24,1999,5.1,1,0,0,2,4,6,5,1,5,0,0,0,10,7,15,31.8
Gustav Nyheim,NOR,MF,Molde,17,2006,0.2,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,
Angelo Ogbonna,ITA,DF,West Ham,35,1988,2.5,1,0,0,2,0,0,0,2,1,0,0,0,17,5,3,62.5
Boluwatife Ogungbayi,NGA,MF,Slavia Prague,19,2004,0.3,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,50.0
Noah Okafor,SUI,"FW,MF",Milan,23,2000,1.2,0,0,0,1,2,0,2,0,0,0,0,0,2,1,0,100.0
Victor Olatunji,NGA,FW,Sparta Prague,23,1999,3.0,0,0,0,11,4,2,0,0,0,0,0,0,8,9,21,30.0
Paulo Oliveira,POR,DF,Braga,31,1992,2.0,1,0,0,5,1,0,0,2,1,0,0,0,11,3,2,60.0
Sérgio Oliveira,POR,MF,Galatasaray,31,1992,0.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,
Warmed Omari,COM,DF,Rennes,23,2000,6.0,0,0,0,5,2,0,0,4,2,0,0,0,34,11,7,61.1
Gaël Ondoua,CMR,MF,Servette FC,27,1995,5.1,1,0,0,12,11,0,0,5,8,0,0,0,29,4,6,40.0
Francisco Ortega,ARG,DF,Olympiacos,24,1999,4.8,0,0,0,2,8,0,12,7,6,0,0,0,25,2,3,40.0
Nicolás Otamendi,ARG,DF,Benfica,35,1988,6.3,0,0,0,2,7,1,0,9,7,0,0,0,31,12,8,60.0
Azzedine Ounahi,MAR,MF,Marseille,23,2000,7.0,2,0,0,3,18,0,15,5,3,0,0,0,43,5,5,50.0
Aiham Ousou,SYR,DF,Häcken,23,2000,4.8,0,0,0,6,5,0,0,2,5,0,0,0,29,6,7,46.2
Riccardo Pagano,ITA,"MF,FW",Roma,18,2004,0.8,0,0,0,2,0,0,0,1,2,0,0,0,5,0,0,
Vinícius Paiva,BRA,MF,Sheriff Tiraspol,22,2001,0.2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0.0
Igor Paixão,BRA,FW,Feyenoord,23,2000,1.5,0,0,0,2,2,0,3,0,0,0,0,0,4,0,3,0.0
Exequiel Palacios,ARG,MF,Leverkusen,24,1998,6.4,1,0,0,6,20,0,2,7,17,0,0,0,50,3,0,100.0
Sebastián Palacios,ARG,"FW,MF",Panathinaikos,31,1992,4.3,0,0,0,7,13,4,11,4,5,1,0,0,19,2,1,66.7
Marco Palestra,ITA,MF,Atalanta,18,2005,0.1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,
Emerson Palmieri,ITA,DF,West Ham,28,1994,5.6,3,0,0,5,5,0,5,1,13,0,0,0,28,5,5,50.0
Filip Panák,CZE,DF,Sparta Prague,27,1995,4.5,1,0,0,2,6,0,0,9,2,0,0,0,17,16,7,69.6
Miloš Pantović,SRB,"FW,MF",TSC Bačka Top,20,2002,0.8,0,0,0,1,0,1,1,0,1,0,0,0,3,1,2,33.3
Giannis Papanikolaou,GRE,MF,RKS Raków,24,1998,1.9,0,0,0,3,7,0,2,1,2,0,0,0,10,1,2,33.3
Lucas Paquetá,BRA,"MF,FW",West Ham,25,1997,7.8,3,0,0,16,14,1,6,3,13,0,0,0,51,11,21,34.4
Leandro Paredes,ARG,MF,Roma,29,1994,11.4,3,0,0,9,12,0,22,20,11,0,0,0,71,2,3,40.0
Daniel Parejo,ESP,MF,Villarreal,34,1989,5.1,1,0,0,5,10,0,14,3,4,0,0,0,36,2,4,33.3
Mario Pašalić,CRO,MF,Atalanta,28,1995,4.9,0,0,0,9,2,1,1,4,3,0,0,0,29,6,5,54.5
Alexandros Paschalakis,GRE,GK,Olympiacos,34,1989,6.0,1,0,0,0,0,0,0,0,0,0,0,0,6,0,0,
Pascu,ESP,MF,Villarreal,20,2003,0.6,0,0,0,1,1,0,0,0,0,0,0,0,0,2,0,100.0
John Paul Dembe,UGA,FW,Häcken,18,2005,0.3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
Paulinho,POR,"FW,MF",Sporting CP,30,1992,4.8,2,0,0,7,8,1,2,1,0,0,0,0,23,10,14,41.7
