Player,Nation,Pos,Squad,Age,Born,90s,CrdY,CrdR,2CrdY,Fouls,FoulsDrawn,Offsides,Crosses,Interceptions,TklWon,PKwon,PKconceded,OG,Recoveries,AerialDuelsWon,AerialDuelsLost,AerialDuelsWon%
Jorne Spileers,BEL,DF,Club Brugge,18,2005,22.9,2,0,0,4,8,0,0,26,6,0,1,0,142,10,5,66.7
Lucas Stassin,BEL,"FW,MF",Westerlo,18,2004,9.6,2,0,0,14,26,3,8,3,6,0,0,0,26,8,13,38.1
Jarne Steuckers,BEL,"MF,FW",Sint-Truiden,21,2002,27.1,1,0,0,11,18,2,162,9,9,0,0,0,115,12,19,38.7
Nikola Storm,BEL,"FW,MF",Mechelen,28,1994,10.9,2,0,0,7,11,6,56,5,8,0,0,0,53,3,2,60.0
Mario Stroeykens,BEL,"MF,FW",Anderlecht,18,2004,18.8,4,0,0,26,22,1,15,14,38,1,1,0,156,14,19,42.4
Nikola Štulić,SRB,"FW,MF",Charleroi,21,2001,4.9,1,1,0,10,2,7,2,4,3,0,0,0,13,17,23,42.5
Franck Surdez,SUI,"FW,DF",Gent,21,2002,0.6,0,0,0,3,2,0,3,1,1,0,0,0,2,0,0,
Zion Suzuki,JPN,GK,Sint-Truiden,20,2002,22.0,0,0,0,0,7,0,0,1,0,0,0,0,22,17,1,94.4
Serhiy Sydorchuk,UKR,MF,Westerlo,32,1991,21.4,5,0,0,24,10,1,6,16,29,0,0,1,139,13,9,59.1
Ross Sykes,ENG,DF,Union SG,24,1999,14.1,1,0,0,12,9,0,17,23,16,0,0,0,82,46,18,71.9
Youssuf Sylla,BEL,FW,Charleroi,20,2002,6.9,1,0,0,12,10,5,2,1,3,0,0,0,15,17,28,37.8
Ravil Tagir,TUR,DF,Westerlo,20,2003,10.9,2,0,0,9,6,0,6,19,8,0,0,0,53,24,13,64.9
Chemsdine Talbi,BEL,"DF,FW",Club Brugge,18,2005,0.1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0.0
Henok Teklab,GER,DF,Union SG,24,1998,3.8,1,0,0,6,3,0,8,3,12,0,0,0,38,3,7,30.0
Casper Terho,FIN,DF,Union SG,20,2003,10.9,1,0,0,16,9,3,22,13,18,2,0,0,60,4,15,21.1
Thiago,BRA,FW,Club Brugge,22,2001,20.4,6,1,1,38,24,20,4,4,16,4,0,0,56,52,76,40.6
Jean Thierry Lazare,CIV,"MF,FW",Union SG,25,1998,15.1,4,0,0,19,36,4,30,11,25,0,0,0,117,5,10,33.3
Tarik Tissoudali,MAR,"FW,MF",Gent,30,1993,17.1,2,0,0,25,4,8,14,4,11,0,0,0,72,12,17,41.4
Jordan Torunarigha,GER,DF,Gent,25,1997,20.5,4,0,0,22,19,2,5,37,29,0,2,0,120,44,28,61.1
Adrien Trebel,FRA,"MF,DF",Charleroi,32,1991,1.2,0,0,0,1,1,0,5,1,3,0,0,0,9,1,0,100.0
Mike Trésor,BEL,FW,Genk,24,1999,1.3,0,0,0,1,0,1,15,2,0,0,0,0,6,1,0,100.0
Ryotaro Tsunoda,JPN,DF,Kortrijk,24,1999,8.8,1,0,0,5,6,1,5,17,9,1,0,0,47,22,21,51.2
Victor Udoh,NGA,"FW,MF",Antwerp,18,2004,0.8,0,0,0,0,0,1,7,0,3,0,0,0,6,1,2,33.3
Edgaras Utkus,LTU,DF,Cercle Brugge,23,2000,15.9,7,0,0,31,18,0,8,28,40,0,1,0,98,97,41,70.3
Kyan Vaesen,BEL,FW,Westerlo,22,2001,5.7,1,0,0,9,4,5,1,0,2,0,0,0,21,21,16,56.8
Anthony Valencia,ECU,"FW,MF",Antwerp,20,2003,2.1,0,0,0,3,1,1,2,3,2,0,0,0,13,1,1,50.0
Jules Van Cleemput,BEL,DF,Charleroi,26,1997,7.9,0,0,0,7,8,0,6,21,5,0,0,1,30,29,12,70.7
Zeno Van den Bosch,BEL,DF,Antwerp,20,2003,14.8,4,0,0,13,11,0,2,30,19,0,0,0,84,25,24,51.0
Thomas Van den Keybus,BEL,"MF,FW",Westerlo,22,2001,14.1,3,0,0,19,17,2,61,10,17,0,0,0,79,2,17,10.5
Hannes Van der Bruggen,BEL,MF,Cercle Brugge,30,1993,20.7,10,0,0,34,29,0,23,25,28,0,0,0,181,37,43,46.3
Stan Van Dessel,BEL,"MF,DF",Sint-Truiden,22,2001,0.7,0,0,0,1,1,0,5,0,1,0,0,0,5,0,1,0.0
Lukas Van Eenoo,BEL,"MF,DF",Westerlo,32,1991,4.3,1,0,0,7,5,0,14,4,8,0,0,0,19,5,8,38.5
Yentl Van Genechten,BEL,DF,Eupen,22,2000,17.4,1,0,0,11,6,3,33,19,19,0,0,0,75,16,13,55.2
Jannes Van Hecke,BEL,"MF,DF",Mechelen,21,2002,4.6,1,0,0,4,6,1,19,5,10,0,0,0,34,5,5,50.0
Rein Van Helden,BEL,DF,Sint-Truiden,21,2002,27.5,7,0,0,29,6,0,4,31,41,0,3,0,133,55,31,64.0
Alec Van Hoorenbeeck,BEL,DF,Mechelen,24,1998,0.5,0,0,0,1,0,0,5,0,0,0,0,0,1,3,0,100.0
Hans Vanaken,BEL,MF,Club Brugge,30,1992,28.2,6,1,1,23,31,0,22,12,24,1,0,0,143,113,53,68.1
Tom Vandenberghe,BEL,GK,Kortrijk,30,1992,21.0,0,0,0,0,6,0,0,1,1,0,0,1,21,8,0,100.0
Matteo Vandendaele,BEL,DF,RWD Molenbeek,18,2005,0.2,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0.0
Maarten Vandevoordt,BEL,GK,Genk,21,2002,30.0,0,0,0,0,3,0,0,1,0,0,0,0,33,8,0,100.0
Zinho Vanheusden,BEL,DF,Standard Liège,24,1999,19.4,7,0,0,18,26,0,5,37,18,0,2,0,119,55,28,66.3
Charles Vanhoutte,BEL,MF,Union SG,24,1998,24.8,9,0,0,48,21,0,22,50,38,1,0,0,189,49,45,52.1
Jordi Vanlerberghe,BEL,"DF,MF",Mechelen,27,1996,18.3,2,0,0,12,15,0,11,36,38,0,1,0,127,29,22,56.9
Robert-Jan Vanwesemael,BEL,DF,Sint-Truiden,21,2002,5.1,2,0,0,9,2,0,3,6,9,0,0,0,28,4,7,36.4
Luis Vázquez,ARG,FW,Anderlecht,22,2001,7.7,2,0,0,7,4,3,2,1,4,0,0,0,38,14,30,31.8
Romeo Vermant,BEL,FW,Westerlo,19,2004,5.4,2,0,0,9,20,5,0,1,2,0,0,0,14,21,39,35.0
Romeo Vermant,BEL,FW,Club Brugge,19,2004,0.1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2,0.0
Arthur Vermeeren,BEL,MF,Antwerp,18,2005,20.8,2,0,0,15,7,1,19,24,23,0,1,0,140,6,23,20.7
Yari Verschaeren,BEL,"MF,FW",Anderlecht,22,2001,10.3,0,0,0,7,14,2,17,11,16,0,0,0,68,5,9,35.7
Jan Vertonghen,BEL,DF,Anderlecht,36,1987,26.9,4,0,0,14,32,0,7,22,10,1,1,0,147,65,38,63.1
Hugo Vetlesen,NOR,MF,Club Brugge,23,2000,20.6,6,0,0,29,31,0,15,19,38,1,0,0,122,19,10,65.5
Sam Vines,USA,DF,Antwerp,24,1999,2.3,0,0,0,1,2,0,8,0,3,0,0,0,15,3,2,60.0
Thibault Vlietinck,BEL,"DF,FW",OH Leuven,25,1997,5.1,3,0,0,4,3,2,30,1,5,0,0,0,26,3,7,30.0
Sandy Walsh,IDN,DF,Mechelen,28,1995,16.9,3,0,0,21,7,3,23,17,8,0,1,0,67,18,14,56.3
Warleson,BRA,GK,Cercle Brugge,26,1996,30.0,0,0,0,0,8,0,0,0,0,0,0,1,36,3,0,100.0
Martin Wasinski,BEL,DF,Kortrijk,19,2004,6.3,2,0,0,3,0,0,4,9,11,0,0,1,34,8,4,66.7
Tsuyoshi Watanabe,JPN,DF,Gent,26,1997,25.8,1,0,0,15,14,1,0,22,21,0,2,0,170,61,41,59.8
Owen Wijndal,NED,DF,Antwerp,23,1999,17.1,0,0,0,20,18,3,54,12,18,1,0,0,78,13,16,44.8
Rihito Yamamoto,JPN,"MF,FW",Sint-Truiden,21,2001,8.1,1,0,0,11,17,2,14,5,6,0,0,0,36,8,10,44.4
Roman Yaremchuk,UKR,FW,Club Brugge,27,1995,0.7,1,0,0,1,1,2,1,0,1,0,0,0,2,1,1,50.0
Kelvin Yeboah,ITA,FW,Standard Liège,23,2000,4.9,0,0,0,6,8,1,3,1,4,0,0,0,14,9,9,50.0
Daisuke Yokota,JPN,"FW,MF",Gent,23,2000,3.5,1,0,0,2,7,0,7,6,1,0,0,0,13,1,6,14.3
Lorenzo Youndje,BEL,"DF,MF",Eupen,18,2005,1.0,0,0,0,3,1,0,9,1,3,0,0,0,17,1,5,16.7
Griffin Yow,USA,"FW,MF",Westerlo,20,2002,16.7,2,0,0,19,23,12,51,10,21,2,0,0,70,5,23,17.9
Alhassan Yusuf,NGA,MF,Antwerp,23,2000,12.2,2,0,0,15,13,0,13,15,23,0,0,0,115,25,24,51.0
Kahveh Zahiroleslam,USA,FW,Sint-Truiden,21,2002,13.9,3,0,0,26,13,11,6,6,5,0,0,0,26,31,43,41.9
Andi Zeqiri,SUI,"FW,MF",Genk,24,1999,7.6,3,0,0,15,6,11,2,2,1,0,0,0,20,12,34,26.1
Philip Zinckernagel,DEN,"FW,MF",Club Brugge,28,1994,16.8,2,0,0,29,21,4,86,6,19,1,0,0,68,9,19,32.1
Adem Zorgane,ALG,MF,Charleroi,23,2000,20.5,2,0,0,21,7,1,92,25,29,0,1,0,192,19,20,48.7
