Player,Nation,Pos,Squad,Age,Born,90s,Tackles,TacklesWon,TacklesDef3rd,TacklesMid3rd,TacklesAtt3rd,DribTkl,DribTklAtt,DribTkl%,ChallengesLost,Blocks,ShotsBlocked,PassesBlocked,Int,Tkl+Int,Clr,ErrorsLeadingToShot
Kamal Sowah,GHA,"FW,MF",Standard Liège,23,2000,13.6,20,16,6,11,3,3,19,15.8,16,10,1,9,7,27,13,0
Jorne Spileers,BEL,DF,Club Brugge,18,2005,22.9,10,6,7,2,1,4,14,28.6,10,16,11,5,26,36,82,0
Lucas Stassin,BEL,"FW,MF",Westerlo,18,2004,9.6,11,6,5,5,1,5,13,38.5,8,2,0,2,3,14,2,0
Jarne Steuckers,BEL,"MF,FW",Sint-Truiden,21,2002,27.1,16,9,3,9,4,7,24,29.2,17,8,0,8,9,25,11,0
Nikola Storm,BEL,"FW,MF",Mechelen,28,1994,10.9,11,8,7,1,3,3,10,30.0,7,10,0,10,5,16,4,0
Mario Stroeykens,BEL,"MF,FW",Anderlecht,18,2004,18.8,53,38,17,25,11,23,40,57.5,17,24,6,18,14,67,12,0
Nikola Štulić,SRB,"FW,MF",Charleroi,21,2001,4.9,5,3,0,2,3,3,5,60.0,2,4,1,3,4,9,6,0
Franck Surdez,SUI,"FW,DF",Gent,21,2002,0.6,2,1,0,2,0,0,0,,0,2,0,2,1,3,0,0
Zion Suzuki,JPN,GK,Sint-Truiden,20,2002,22.0,0,0,0,0,0,0,0,,0,0,0,0,1,1,9,3
Serhiy Sydorchuk,UKR,MF,Westerlo,32,1991,21.4,51,29,22,24,5,20,48,41.7,28,14,2,12,16,67,44,1
Ross Sykes,ENG,DF,Union SG,24,1999,14.1,24,16,12,11,1,14,25,56.0,11,17,11,6,23,47,63,3
Youssuf Sylla,BEL,FW,Charleroi,20,2002,6.9,3,3,0,1,2,1,4,25.0,3,3,0,3,1,4,3,0
Ravil Tagir,TUR,DF,Westerlo,20,2003,10.9,18,8,8,8,2,8,10,80.0,2,19,7,12,19,37,40,0
Chemsdine Talbi,BEL,"DF,FW",Club Brugge,18,2005,0.1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
Henok Teklab,GER,DF,Union SG,24,1998,3.8,13,12,7,5,1,4,9,44.4,5,4,0,4,3,16,3,0
Casper Terho,FIN,DF,Union SG,20,2003,10.9,32,18,12,14,6,17,36,47.2,19,16,0,16,13,45,10,1
Thiago,BRA,FW,Club Brugge,22,2001,20.4,25,16,3,17,5,7,16,43.8,9,26,3,23,4,29,16,0
Jean Thierry Lazare,CIV,"MF,FW",Union SG,25,1998,15.1,38,25,13,19,6,19,31,61.3,12,27,1,26,11,49,8,0
Tarik Tissoudali,MAR,"FW,MF",Gent,30,1993,17.1,16,11,2,7,7,5,11,45.5,6,13,0,13,4,20,2,0
Jordan Torunarigha,GER,DF,Gent,25,1997,20.5,48,29,31,14,3,27,45,60.0,18,26,17,9,37,85,75,0
Adrien Trebel,FRA,"MF,DF",Charleroi,32,1991,1.2,5,3,2,3,0,3,4,75.0,1,1,1,0,1,6,0,0
Mike Trésor,BEL,FW,Genk,24,1999,1.3,1,0,0,0,1,0,0,,0,3,0,3,2,3,0,0
Ryotaro Tsunoda,JPN,DF,Kortrijk,24,1999,8.8,16,9,10,4,2,7,9,77.8,2,13,6,7,17,33,46,0
Victor Udoh,NGA,"FW,MF",Antwerp,18,2004,0.8,3,3,1,2,0,1,4,25.0,3,2,0,2,0,3,0,0
Edgaras Utkus,LTU,DF,Cercle Brugge,23,2000,15.9,62,40,35,24,3,34,55,61.8,21,18,3,15,28,90,69,3
Kyan Vaesen,BEL,FW,Westerlo,22,2001,5.7,3,2,2,1,0,0,3,0.0,3,9,2,7,0,3,3,0
Anthony Valencia,ECU,"FW,MF",Antwerp,20,2003,2.1,4,2,0,3,1,3,7,42.9,4,0,0,0,3,7,0,0
Jules Van Cleemput,BEL,DF,Charleroi,26,1997,7.9,10,5,6,4,0,5,6,83.3,1,8,4,4,21,31,33,0
Zeno Van den Bosch,BEL,DF,Antwerp,20,2003,14.8,28,19,17,11,0,11,19,57.9,8,14,7,7,30,58,41,1
Thomas Van den Keybus,BEL,"MF,FW",Westerlo,22,2001,14.1,27,17,8,16,3,15,31,48.4,16,25,3,22,10,37,5,0
Hannes Van der Bruggen,BEL,MF,Cercle Brugge,30,1993,20.7,54,28,15,31,8,29,81,35.8,52,37,3,34,25,79,49,0
Stan Van Dessel,BEL,"MF,DF",Sint-Truiden,22,2001,0.7,6,1,2,2,2,2,3,66.7,1,0,0,0,0,6,1,0
Lukas Van Eenoo,BEL,"MF,DF",Westerlo,32,1991,4.3,12,8,7,5,0,6,11,54.5,5,7,2,5,4,16,12,0
Yentl Van Genechten,BEL,DF,Eupen,22,2000,17.4,27,19,16,7,4,13,25,52.0,12,24,5,19,19,46,59,1
Jannes Van Hecke,BEL,"MF,DF",Mechelen,21,2002,4.6,18,10,10,4,4,13,17,76.5,4,6,1,5,5,23,16,0
Rein Van Helden,BEL,DF,Sint-Truiden,21,2002,27.5,67,41,50,16,1,38,58,65.5,20,44,18,26,31,98,74,0
Alec Van Hoorenbeeck,BEL,DF,Mechelen,24,1998,0.5,1,0,0,0,1,0,0,,0,2,0,2,0,1,0,0
Hans Vanaken,BEL,MF,Club Brugge,30,1992,28.2,42,24,8,23,11,17,34,50.0,17,22,4,18,12,54,27,0
Tom Vandenberghe,BEL,GK,Kortrijk,30,1992,21.0,1,1,1,0,0,1,1,100.0,0,0,0,0,1,2,9,2
Matteo Vandendaele,BEL,DF,RWD Molenbeek,18,2005,0.2,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,0,0
Maarten Vandevoordt,BEL,GK,Genk,21,2002,30.0,0,0,0,0,0,0,0,,0,1,0,1,1,1,8,3
Zinho Vanheusden,BEL,DF,Standard Liège,24,1999,19.4,27,18,19,6,2,18,26,69.2,8,29,17,12,37,64,89,2
Charles Vanhoutte,BEL,MF,Union SG,24,1998,24.8,49,38,20,25,4,23,59,39.0,36,44,2,42,50,99,30,0
Jordi Vanlerberghe,BEL,"DF,MF",Mechelen,27,1996,18.3,55,38,38,13,4,33,53,62.3,20,22,14,8,36,91,63,1
Robert-Jan Vanwesemael,BEL,DF,Sint-Truiden,21,2002,5.1,13,9,8,4,1,7,12,58.3,5,4,1,3,6,19,9,0
Luis Vázquez,ARG,FW,Anderlecht,22,2001,7.7,10,4,3,4,3,4,10,40.0,6,2,1,1,1,11,8,0
Romeo Vermant,BEL,FW,Westerlo,19,2004,5.4,3,2,0,1,2,2,5,40.0,3,5,0,5,1,4,6,0
Romeo Vermant,BEL,FW,Club Brugge,19,2004,0.1,1,1,1,0,0,0,0,,0,0,0,0,0,1,0,0
Arthur Vermeeren,BEL,MF,Antwerp,18,2005,20.8,36,23,19,15,2,16,41,39.0,25,27,6,21,24,60,35,0
Yari Verschaeren,BEL,"MF,FW",Anderlecht,22,2001,10.3,32,16,11,19,2,6,21,28.6,15,18,2,16,11,43,12,0
Jan Vertonghen,BEL,DF,Anderlecht,36,1987,26.9,21,10,10,10,1,7,12,58.3,5,29,22,7,22,43,120,4
Hugo Vetlesen,NOR,MF,Club Brugge,23,2000,20.6,56,38,17,33,6,24,39,61.5,15,24,2,22,19,75,23,0
Sam Vines,USA,DF,Antwerp,24,1999,2.3,3,3,1,1,1,1,4,25.0,3,2,0,2,0,3,2,0
Thibault Vlietinck,BEL,"DF,FW",OH Leuven,25,1997,5.1,9,5,5,4,0,7,18,38.9,11,5,1,4,1,10,5,0
Sandy Walsh,IDN,DF,Mechelen,28,1995,16.9,25,8,13,9,3,13,24,54.2,11,9,6,3,17,42,35,0
Warleson,BRA,GK,Cercle Brugge,26,1996,30.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,22,1
Martin Wasinski,BEL,DF,Kortrijk,19,2004,6.3,16,11,8,8,0,10,13,76.9,3,5,3,2,9,25,16,0
Tsuyoshi Watanabe,JPN,DF,Gent,26,1997,25.8,26,21,19,7,0,10,20,50.0,10,39,25,14,22,48,106,0
Owen Wijndal,NED,DF,Antwerp,23,1999,17.1,27,18,20,6,1,17,38,44.7,21,18,2,16,12,39,32,1
Rihito Yamamoto,JPN,"MF,FW",Sint-Truiden,21,2001,8.1,13,6,3,7,3,3,13,23.1,10,13,0,13,5,18,6,0
Roman Yaremchuk,UKR,FW,Club Brugge,27,1995,0.7,1,1,0,0,1,0,1,0.0,1,0,0,0,0,1,2,0
Kelvin Yeboah,ITA,FW,Standard Liège,23,2000,4.9,4,4,1,3,0,1,7,14.3,6,2,2,0,1,5,7,0
Daisuke Yokota,JPN,"FW,MF",Gent,23,2000,3.5,2,1,0,2,0,0,3,0.0,3,4,0,4,6,8,0,0
Lorenzo Youndje,BEL,"DF,MF",Eupen,18,2005,1.0,6,3,1,2,3,1,4,25.0,3,5,0,5,1,7,4,0
Griffin Yow,USA,"FW,MF",Westerlo,20,2002,16.7,35,21,17,10,8,17,42,40.5,25,38,2,36,10,45,8,0
Alhassan Yusuf,NGA,MF,Antwerp,23,2000,12.2,37,23,18,15,4,18,41,43.9,23,8,1,7,15,52,15,0
Kahveh Zahiroleslam,USA,FW,Sint-Truiden,21,2002,13.9,8,5,3,3,2,3,10,30.0,7,6,0,6,6,14,10,0
Andi Zeqiri,SUI,"FW,MF",Genk,24,1999,7.6,1,1,0,0,1,0,3,0.0,3,10,0,10,2,3,5,0
Philip Zinckernagel,DEN,"FW,MF",Club Brugge,28,1994,16.8,27,19,8,13,6,15,35,42.9,20,16,2,14,6,33,2,0
Adem Zorgane,ALG,MF,Charleroi,23,2000,20.5,55,29,33,17,5,23,57,40.4,34,36,8,28,25,80,27,0
