Player,Nation,Pos,Squad,Comp,Age,Born,90s,Tackles,TacklesWon,TacklesDef3rd,TacklesMid3rd,TacklesAtt3rd,DribTkl,DribTklAtt,DribTkl%,ChallengesLost,Blocks,ShotsBlocked,PassesBlocked,Int,Tkl+Int,Clr,ErrorsLeadingToShot
Ridle Baku,GER,"DF,MF",Wolfsburg,Bundesliga,25,1998,22.4,37,20,24,7,6,21,46,45.7,25,27,1,26,21,58,45,1
Dilane Bakwa,FRA,"FW,MF",Strasbourg,Ligue 1,20,2002,24.2,30,22,12,13,5,11,40,27.5,29,26,1,25,20,50,11,0
Tommaso Baldanzi,ITA,"MF,FW",Empoli,Serie A,20,2003,8.3,4,2,1,1,2,3,10,30.0,7,7,0,7,2,6,0,0
Tommaso Baldanzi,ITA,"FW,MF",Roma,Serie A,20,2003,5.8,9,5,3,4,2,1,1,100.0,0,2,0,2,0,9,4,0
Alejandro Balde,ESP,DF,Barcelona,La Liga,19,2003,15.3,20,11,11,6,3,7,11,63.6,4,14,1,13,5,25,21,1
George Baldock,GRE,DF,Sheffield Utd,Premier League,30,1993,10.8,18,10,10,7,1,6,15,40.0,9,14,8,6,10,28,33,0
Carlos Baleba,CMR,MF,Brighton,Premier League,19,2004,14.7,40,20,17,19,4,23,46,50.0,23,35,7,28,18,58,30,3
Carlos Baleba,CMR,MF,Lille,Ligue 1,19,2004,0.7,6,2,1,4,1,3,4,75.0,1,0,0,0,2,8,0,0
Leonardo Balerdi,ARG,DF,Marseille,Ligue 1,24,1999,25.2,79,50,55,23,1,49,67,73.1,18,38,15,23,51,130,91,0
Iván Balliu,ALB,DF,Rayo Vallecano,La Liga,31,1992,31.9,44,31,20,24,0,22,39,56.4,17,27,11,16,29,73,66,1
Fodé Ballo-Touré,SEN,"DF,MF",Fulham,Premier League,26,1997,0.8,4,2,1,3,0,1,2,50.0,1,1,0,1,3,7,2,0
Folarin Balogun,USA,FW,Monaco,Ligue 1,22,2001,18.8,12,4,3,8,1,5,13,38.5,8,10,0,10,3,15,4,0
Jonathan Bamba,CIV,"MF,FW",Celta Vigo,La Liga,27,1996,22.0,14,9,4,8,2,2,17,11.8,15,20,0,20,18,32,12,0
Mohamed Bamba,CIV,FW,Lorient,Ligue 1,21,2001,12.6,14,9,3,8,3,4,10,40.0,6,7,1,6,2,16,3,0
Samuel Bamba,GER,FW,Dortmund,Bundesliga,19,2004,0.5,1,1,1,0,0,1,2,50.0,1,0,0,0,0,1,1,0
Lameck Banda,ZAM,FW,Lecce,Serie A,22,2001,15.0,27,23,11,12,4,7,21,33.3,14,18,0,18,3,30,7,0
Daniel Bandeira,POR,MF,Hellas Verona,Serie A,23,2000,5.0,6,5,1,4,1,3,7,42.9,4,3,0,3,3,9,9,0
Mamady Bangré,BFA,"FW,MF",Toulouse,Ligue 1,22,2001,1.1,4,2,2,2,0,3,4,75.0,1,0,0,0,4,8,3,0
Mattia Bani,ITA,DF,Genoa,Serie A,29,1993,25.6,26,10,18,7,1,11,22,50.0,11,51,31,20,22,48,116,1
Léo Baptistão,BRA,FW,Almería,La Liga,30,1992,20.4,25,16,12,8,5,9,25,36.0,16,13,1,12,11,36,22,0
Shandon Baptiste,GRN,MF,Brentford,Premier League,25,1998,2.5,4,4,2,2,0,1,5,20.0,4,5,1,4,3,7,6,0
Antonín Barák,CZE,"MF,FW",Fiorentina,Serie A,28,1994,9.0,6,2,1,3,2,3,7,42.9,4,5,0,5,2,8,4,0
Valentín Barco,ARG,"DF,FW",Brighton,Premier League,19,2004,3.4,11,5,4,5,2,6,8,75.0,2,3,0,3,4,15,3,1
Bradley Barcola,FRA,FW,Lyon,Ligue 1,20,2002,3.0,5,2,0,2,3,1,7,14.3,6,4,0,4,2,7,0,0
Bradley Barcola,FRA,"FW,MF",Paris S-G,Ligue 1,20,2002,15.2,34,16,12,13,9,7,25,28.0,18,27,2,25,10,44,13,1
Melvin Bard,FRA,DF,Nice,Ligue 1,22,2000,29.5,69,38,28,30,11,37,63,58.7,26,46,12,34,42,111,46,0
Nicolò Barella,ITA,MF,Inter,Serie A,26,1997,31.6,46,30,17,20,9,19,63,30.2,44,31,1,30,10,56,12,1
Kike Barja,ESP,"FW,MF",Osasuna,La Liga,26,1997,3.4,6,2,2,2,2,3,8,37.5,5,2,1,1,2,8,2,0
Ross Barkley,ENG,MF,Luton Town,Premier League,29,1993,29.1,47,19,16,21,10,11,48,22.9,37,25,9,16,25,72,51,2
Aymen Barkok,MAR,"MF,FW",Mainz 05,Bundesliga,25,1998,3.6,9,5,2,6,1,3,6,50.0,3,7,0,7,2,11,1,0
Harvey Barnes,ENG,"FW,MF",Newcastle Utd,Premier League,25,1997,8.9,6,1,3,2,1,1,2,50.0,1,1,0,1,5,11,3,0
Leandro Barreiro Martins,LUX,MF,Mainz 05,Bundesliga,23,2000,29.0,65,40,19,37,9,30,50,60.0,20,45,16,29,36,101,53,0
Enzo Barrenechea,ARG,MF,Frosinone,Serie A,22,2001,31.2,65,42,28,29,8,28,70,40.0,42,47,12,35,27,92,61,2
Ander Barrenetxea,ESP,"FW,MF",Real Sociedad,La Liga,21,2001,15.9,32,21,7,16,9,10,26,38.5,16,18,1,17,6,38,5,0
Pablo Barrios,ESP,MF,Atlético Madrid,La Liga,20,2003,17.3,45,25,15,29,1,19,40,47.5,21,20,3,17,28,73,24,2
Davide Bartesaghi,ITA,"DF,MF",Milan,Serie A,17,2005,0.9,2,0,1,1,0,2,4,50.0,2,1,1,0,0,2,7,0
Marc Bartra,ESP,DF,Betis,La Liga,32,1991,2.5,4,3,3,1,0,4,5,80.0,1,3,1,2,3,7,10,0
Federico Baschirotto,ITA,DF,Lecce,Serie A,26,1996,36.6,21,12,16,5,0,8,15,53.3,7,42,26,16,23,44,144,1
Steven Baseya,FRA,DF,Strasbourg,Ligue 1,18,2005,0.1,2,1,1,1,0,1,1,100.0,0,0,0,0,0,2,1,0
Chris Basham,ENG,"DF,MF",Sheffield Utd,Premier League,35,1988,3.6,7,2,4,3,0,2,9,22.2,7,9,4,5,5,12,17,0
Toma Bašić,CRO,MF,Salernitana,Serie A,26,1996,12.9,20,13,10,9,1,10,27,37.0,17,18,6,12,14,34,29,0
Calvin Bassey,NGA,DF,Fulham,Premier League,23,1999,25.6,49,29,33,15,1,21,29,72.4,8,32,11,21,28,77,84,4
Alessandro Bastoni,ITA,DF,Inter,Serie A,24,1999,25.2,46,33,31,12,3,26,40,65.0,14,25,11,14,23,69,48,1
Simone Bastoni,ITA,"MF,DF",Empoli,Serie A,26,1996,8.3,22,13,12,7,3,11,22,50.0,11,8,0,8,11,33,18,0
Augusto Batalla,ARG,GK,Granada,La Liga,27,1996,17.0,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,10,2
Daniel Batz,GER,GK,Mainz 05,Bundesliga,32,1991,4.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,3,0
Maximilian Bauer,GER,DF,Augsburg,Bundesliga,23,2000,9.0,19,12,13,4,2,9,17,52.9,8,14,8,6,11,30,30,1
Elias Baum,GER,"DF,MF",Eint Frankfurt,Bundesliga,17,2005,0.3,1,0,0,0,1,0,0,,0,3,2,1,0,1,1,0
Oliver Baumann,GER,GK,Hoffenheim,Bundesliga,33,1990,34.0,1,1,1,0,0,1,2,50.0,1,0,0,0,0,1,19,2
Christoph Baumgartner,AUT,"MF,FW",RB Leipzig,Bundesliga,23,1999,12.9,26,13,10,12,4,14,38,36.8,24,20,1,19,5,31,14,0
Bebé,CPV,"MF,FW",Rayo Vallecano,La Liga,33,1990,2.4,2,2,1,1,0,1,5,20.0,4,1,0,1,0,2,0,0
Ihlas Bebou,TOG,"FW,DF",Hoffenheim,Bundesliga,29,1994,18.2,22,12,10,8,4,8,16,50.0,8,13,2,11,14,36,15,0
Mohamed Bechikh,FRA,"FW,MF",Strasbourg,Ligue 1,18,2005,0.2,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
Adrian Beck,GER,"MF,FW",Heidenheim,Bundesliga,26,1997,10.8,22,13,8,12,2,9,24,37.5,15,17,0,17,4,26,15,0
Owen Beck,WAL,DF,Liverpool,Premier League,20,2002,0.1,2,1,1,1,0,0,0,,0,0,0,0,0,2,1,0
Sheraldo Becker,SUR,"FW,MF",Real Sociedad,La Liga,28,1995,8.6,2,2,0,2,0,0,1,0.0,1,3,0,3,1,3,0,0
Sheraldo Becker,SUR,"FW,MF",Union Berlin,Bundesliga,28,1995,7.2,3,3,0,2,1,0,2,0.0,2,2,0,2,0,3,2,0
Chris Bedia,CIV,"FW,MF",Union Berlin,Bundesliga,27,1996,1.6,2,1,0,2,0,0,1,0.0,1,3,0,3,0,2,2,0
Donny van de Beek,NED,DF,Manchester Utd,Premier League,26,1997,0.0,0,0,0,0,0,0,0,,0,1,0,1,0,0,0,0
Donny van de Beek,NED,"MF,FW",Eint Frankfurt,Bundesliga,26,1997,4.0,8,3,3,3,2,3,7,42.9,4,5,1,4,3,11,1,0
Yanis Begraoui,MAR,"FW,MF",Toulouse,Ligue 1,22,2001,3.3,5,3,1,3,1,3,9,33.3,6,4,0,4,5,10,5,0
Kevin Behrens,GER,FW,Wolfsburg,Bundesliga,32,1991,6.8,2,1,0,1,1,0,2,0.0,2,9,0,9,3,5,6,0
Kevin Behrens,GER,FW,Union Berlin,Bundesliga,32,1991,14.0,13,10,3,7,3,1,4,25.0,3,7,2,5,6,19,19,0
Maximilian Beier,GER,"FW,MF",Hoffenheim,Bundesliga,20,2002,26.9,20,12,5,11,4,4,19,21.1,15,21,1,20,9,29,12,0
Jérémie Bela,ANG,"MF,FW",Clermont Foot,Ligue 1,30,1993,2.3,1,1,0,1,0,1,3,33.3,2,1,0,1,0,1,1,0
Reda Belahyane,MAR,MF,Hellas Verona,Serie A,19,2004,1.0,1,1,0,1,0,1,1,100.0,0,0,0,0,1,2,0,0
Reda Belahyane,MAR,MF,Nice,Ligue 1,19,2004,0.3,1,0,0,1,0,1,1,100.0,0,0,0,0,0,1,0,0
Amari'i Bell,JAM,DF,Luton Town,Premier League,29,1994,19.1,50,33,30,19,1,22,35,62.9,13,33,15,18,25,75,60,1
Stefan Bell,GER,DF,Mainz 05,Bundesliga,31,1991,7.4,8,8,7,1,0,4,8,50.0,4,7,5,2,6,14,30,0
Alaa Bellaarouch,MAR,GK,Strasbourg,Ligue 1,21,2002,15.0,0,0,0,0,0,0,0,,0,0,0,0,1,1,11,2
Raoul Bellanova,ITA,DF,Torino,Serie A,23,2000,33.8,36,26,15,17,4,18,31,58.1,13,21,4,17,15,51,36,3
Jean-Ricner Bellegarde,FRA,"MF,FW",Wolves,Premier League,25,1998,10.6,17,10,9,6,2,7,15,46.7,8,18,2,16,8,25,14,0
Jean-Ricner Bellegarde,FRA,"MF,FW",Strasbourg,Ligue 1,25,1998,3.0,5,3,3,2,0,3,6,50.0,3,4,0,4,4,9,0,0
Héctor Bellerín,ESP,DF,Betis,La Liga,28,1995,19.0,34,22,14,16,4,20,53,37.7,33,13,5,8,22,56,40,1
Jude Bellingham,ENG,MF,Real Madrid,La Liga,20,2003,25.7,42,34,14,18,10,12,36,33.3,24,55,5,50,21,63,17,0
Jeanuël Belocian,FRA,DF,Rennes,Ligue 1,18,2005,16.1,32,22,23,8,1,22,28,78.6,6,18,10,8,13,45,49,0
Andrea Belotti,ITA,FW,Fiorentina,Serie A,29,1993,10.5,8,3,1,5,2,5,12,41.7,7,8,1,7,2,10,3,0
Andrea Belotti,ITA,FW,Roma,Serie A,29,1993,7.5,8,4,2,3,3,3,6,50.0,3,7,0,7,2,10,3,0
Fran Beltrán,ESP,MF,Celta Vigo,La Liga,24,1999,27.0,56,32,22,23,11,24,63,38.1,39,28,2,26,18,74,34,0
Lucas Beltrán,ARG,"FW,MF",Fiorentina,Serie A,22,2001,18.8,27,14,4,18,5,11,20,55.0,9,29,3,26,2,29,11,0
Eliesse Ben Seghir,MAR,"MF,FW",Monaco,Ligue 1,18,2005,4.8,9,6,2,5,2,3,7,42.9,4,6,0,6,2,11,2,0
Anis Ben Slimane,TUN,MF,Sheffield Utd,Premier League,22,2001,4.7,11,6,5,2,4,4,10,40.0,6,7,1,6,5,16,7,0
Wissam Ben Yedder,FRA,FW,Monaco,Ligue 1,32,1990,25.7,4,3,1,2,1,1,11,9.1,10,18,0,18,8,12,1,0
Carlos Benavídez,URU,MF,Alavés,La Liga,25,1998,12.6,56,35,19,26,11,19,34,55.9,15,13,5,8,19,75,31,0
Ismaël Bennacer,ALG,MF,Milan,Serie A,25,1997,12.8,29,19,11,16,2,11,22,50.0,11,12,4,8,12,41,9,2
Saïd Benrahma,ALG,"FW,MF",West Ham,Premier League,27,1995,6.9,8,4,5,3,0,4,15,26.7,11,8,0,8,5,13,7,0
Saïd Benrahma,ALG,"FW,MF",Lyon,Ligue 1,27,1995,8.6,9,7,1,6,2,5,7,71.4,2,7,0,7,1,10,3,0
Ramy Bensebaini,ALG,DF,Dortmund,Bundesliga,28,1995,11.5,34,21,21,11,2,24,34,70.6,10,22,7,15,16,50,37,0
Nabil Bentaleb,ALG,MF,Lille,Ligue 1,28,1994,21.9,49,32,29,18,2,22,43,51.2,21,33,12,21,37,86,33,0
Rodrigo Bentancur,URU,MF,Tottenham,Premier League,26,1997,11.2,23,15,10,11,2,10,24,41.7,14,15,4,11,17,40,16,1
Daniel Bentley,ENG,GK,Wolves,Premier League,30,1993,4.3,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,1,0
Lucas Beraldo,BRA,DF,Paris S-G,Ligue 1,19,2003,11.2,22,14,14,8,0,10,25,40.0,15,15,6,9,20,42,25,0
Domenico Berardi,ITA,FW,Sassuolo,Serie A,28,1994,15.9,17,8,7,9,1,2,21,9.5,19,17,0,17,13,30,9,0
Yuri Berchiche,ESP,DF,Athletic Club,La Liga,33,1990,21.4,33,25,13,14,6,19,33,57.6,14,28,9,19,20,53,62,0
Álex Berenguer,ESP,FW,Athletic Club,La Liga,28,1995,17.7,23,14,9,9,5,7,24,29.2,17,23,0,23,5,28,13,0
Bartosz Bereszyński,POL,DF,Empoli,Serie A,31,1992,19.6,41,25,25,13,3,24,40,60.0,16,22,10,12,21,62,52,0
Jóhann Berg Guðmundsson,ISL,"MF,FW",Burnley,Premier League,32,1990,13.2,13,4,6,5,2,7,16,43.8,9,14,0,14,16,29,16,0
Sander Berge,NOR,MF,Burnley,Premier League,25,1998,33.4,76,46,35,36,5,34,58,58.6,24,49,20,29,23,99,60,2
Etrit Berisha,ALB,GK,Empoli,Serie A,34,1989,14.0,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,7,1
Medon Berisha,ALB,"FW,MF",Lecce,Serie A,19,2003,2.3,3,1,3,0,0,0,2,0.0,2,2,2,0,1,4,0,0
Mergim Berisha,GER,FW,Hoffenheim,Bundesliga,25,1998,1.6,0,0,0,0,0,0,0,,0,2,1,1,0,0,0,0
Mergim Berisha,GER,FW,Augsburg,Bundesliga,25,1998,1.4,0,0,0,0,0,0,0,,0,1,0,1,0,0,3,0
Bernardo,BRA,DF,Bochum,Bundesliga,28,1995,32.5,99,58,56,35,8,45,69,65.2,24,66,30,36,55,154,120,1
Victor Bernth Kristiansen,DEN,DF,Bologna,Serie A,20,2002,25.6,52,34,23,22,7,20,35,57.1,15,35,8,27,12,64,45,1
Matúš Bero,SVK,"MF,FW",Bochum,Bundesliga,27,1995,18.5,32,22,13,12,7,13,32,40.6,19,24,3,21,12,44,26,0
Luke Berry,ENG,"MF,DF",Luton Town,Premier League,31,1992,3.6,7,2,2,4,1,2,3,66.7,1,6,1,5,0,7,3,0
Dimitry Bertaud,COD,GK,Montpellier,Ligue 1,25,1998,4.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
Jan-Niklas Beste,GER,"FW,MF",Heidenheim,Bundesliga,24,1999,28.9,77,49,35,24,18,28,55,50.9,27,48,1,47,18,95,31,0
Beto,GNB,FW,Everton,Premier League,25,1998,10.6,14,6,1,6,7,4,12,33.3,8,11,0,11,1,15,14,0
Beto,GNB,FW,Udinese,Serie A,25,1998,0.8,1,0,0,0,1,0,0,,0,0,0,0,0,1,0,0
Davide Bettella,ITA,MF,Monza,Serie A,23,2000,0.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
Sam Beukema,NED,DF,Bologna,Serie A,24,1998,28.3,27,11,14,11,2,16,25,64.0,9,35,21,14,15,42,99,2
Jordan Beyer,GER,DF,Burnley,Premier League,23,2000,13.7,35,20,22,12,1,14,24,58.3,10,22,15,7,16,51,68,1
Pep Biel,ESP,"MF,FW",Augsburg,Bundesliga,26,1996,3.2,4,3,0,2,2,1,3,33.3,2,2,1,1,2,6,2,0
Jaka Bijol,SVN,DF,Udinese,Serie A,24,1999,23.2,43,27,34,9,0,22,35,62.9,13,36,21,15,23,66,140,1
El Bilal Touré,MLI,FW,Atalanta,Serie A,21,2001,4.4,1,1,0,1,0,0,1,0.0,1,0,0,0,1,2,2,0
Philip Billing,DEN,MF,Bournemouth,Premier League,27,1996,15.5,33,16,7,22,4,9,27,33.3,18,31,5,26,20,53,28,1
Cristiano Biraghi,ITA,DF,Fiorentina,Serie A,30,1992,26.2,47,28,20,24,3,28,52,53.8,24,30,5,25,14,61,43,0
Davide Biraschi,ITA,DF,Genoa,Serie A,29,1994,1.0,3,3,1,2,0,1,3,33.3,2,0,0,0,2,5,5,0
Samuele Birindelli,ITA,DF,Monza,Serie A,24,1999,22.4,28,19,16,7,5,14,25,56.0,11,30,11,19,18,46,48,0
Tom Bischof,GER,"MF,FW",Hoffenheim,Bundesliga,18,2005,2.0,8,4,6,1,1,2,9,22.2,7,3,0,3,1,9,2,0
Yves Bissouma,MLI,MF,Tottenham,Premier League,26,1996,23.0,80,52,32,36,12,41,61,67.2,20,28,5,23,37,117,43,3
Leonardo Bittencourt,GER,MF,Werder Bremen,Bundesliga,29,1993,17.5,42,18,20,17,5,15,39,38.5,24,18,1,17,13,55,6,0
Marco Bizot,NED,GK,Brest,Ligue 1,32,1991,32.0,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,18,3
Antonio Blanco,ESP,MF,Alavés,La Liga,23,2000,27.0,61,36,29,27,5,31,86,36.0,55,25,2,23,35,96,30,0
Rubén Blanco,ESP,GK,Marseille,Ligue 1,28,1995,1.3,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
Hendry Blank,GER,DF,Dortmund,Bundesliga,18,2004,0.5,1,0,1,0,0,1,1,100.0,0,1,0,1,0,1,4,0
Ludovic Blas,FRA,"FW,MF",Rennes,Ligue 1,25,1997,17.4,30,14,16,13,1,12,28,42.9,16,13,1,12,6,36,9,0
Janis Blaswich,GER,GK,RB Leipzig,Bundesliga,32,1991,21.0,1,1,1,0,0,0,0,,0,0,0,0,0,1,7,3
Alexis Blin,FRA,MF,Lecce,Serie A,26,1996,18.2,33,19,11,19,3,15,43,34.9,28,16,2,14,22,55,39,0
Daley Blind,NED,DF,Girona,La Liga,33,1990,33.0,47,21,33,13,1,29,47,61.7,18,37,19,18,21,68,113,0
Myron Boadu,NED,FW,Monaco,Ligue 1,22,2001,0.9,2,2,0,1,1,1,2,50.0,1,2,0,2,0,2,0,0
Benicio Boaitey,ENG,"FW,DF",Brighton,Premier League,19,2004,0.4,0,0,0,0,0,0,1,0.0,1,1,0,1,0,0,2,0
Jérôme Boateng,GER,DF,Salernitana,Serie A,34,1988,2.6,0,0,0,0,0,0,0,,0,6,5,1,4,4,21,0
Oscar Bobb,NOR,"FW,MF",Manchester City,Premier League,20,2003,3.4,7,3,1,2,4,2,4,50.0,2,4,0,4,5,12,1,0
Sacha Boey,FRA,DF,Bayern Munich,Bundesliga,22,2000,1.2,2,0,2,0,0,1,2,50.0,1,1,0,1,1,3,2,0
Jeremie Boga,CIV,FW,Nice,Ligue 1,26,1997,22.2,18,7,6,10,2,10,20,50.0,10,26,2,24,8,26,4,0
Jayden Bogle,ENG,DF,Sheffield Utd,Premier League,23,2000,31.0,66,36,43,21,2,35,70,50.0,35,42,11,31,32,98,97,0
Emil Bohinen,NOR,MF,Genoa,Serie A,24,1999,0.6,1,1,0,1,0,0,0,,0,1,0,1,0,1,3,0
Emil Bohinen,NOR,MF,Salernitana,Serie A,24,1999,5.9,8,6,5,3,0,2,10,20.0,8,8,2,6,14,22,6,1
Adama Bojang,GAM,FW,Reims,Ligue 1,19,2004,0.9,2,1,1,0,1,0,0,,0,2,1,1,1,3,0,0
Daniel Boloca,ROU,MF,Sassuolo,Serie A,24,1998,22.5,48,33,18,25,5,27,46,58.7,19,23,13,10,14,62,33,2
Willy Boly,CIV,DF,Nott'ham Forest,Premier League,32,1991,16.0,46,29,36,9,1,22,40,55.0,18,32,21,11,25,71,90,0
Giacomo Bonaventura,ITA,MF,Fiorentina,Serie A,33,1989,25.3,26,13,6,10,10,9,21,42.9,12,16,1,15,14,40,10,0
Federico Bonazzoli,ITA,"FW,MF",Hellas Verona,Serie A,26,1997,11.3,4,1,1,3,0,1,8,12.5,7,9,1,8,3,7,3,0
Warren Bondo,FRA,MF,Monza,Serie A,19,2003,16.4,29,22,16,10,3,13,17,76.5,4,13,3,10,6,35,13,0
Giovanni Bonfanti,ITA,DF,Atalanta,Serie A,20,2003,1.0,4,2,2,2,0,2,3,66.7,1,1,1,0,1,5,1,0
Victor Boniface,NGA,FW,Leverkusen,Bundesliga,22,2000,17.2,6,4,0,1,5,1,4,25.0,3,6,1,5,0,6,13,0
Kevin Bonifazi,ITA,DF,Bologna,Serie A,27,1996,1.0,4,0,0,4,0,1,2,50.0,1,0,0,0,0,4,7,1
Kevin Bonifazi,ITA,DF,Frosinone,Serie A,27,1996,3.4,5,3,2,3,0,2,3,66.7,1,1,0,1,3,8,9,0
Leonardo Bonucci,ITA,DF,Union Berlin,Bundesliga,36,1987,5.1,6,5,2,4,0,4,4,100.0,0,5,3,2,7,13,16,0
Neto Borges,BRA,DF,Clermont Foot,Ligue 1,26,1996,28.0,48,24,25,18,5,28,63,44.4,35,28,6,22,57,105,84,0
Yvandro Borges Sanches,LUX,"MF,FW",Gladbach,Bundesliga,19,2004,0.2,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
Sebastiaan Bornauw,BEL,DF,Wolfsburg,Bundesliga,24,1999,15.9,26,12,19,7,0,13,19,68.4,6,21,12,9,18,44,81,0
Rafael Borré,COL,FW,Werder Bremen,Bundesliga,27,1995,11.0,10,7,2,4,4,5,16,31.3,11,8,2,6,2,12,10,0
Gennaro Borrelli,ITA,FW,Frosinone,Serie A,23,2000,0.3,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
Adri Bosch,ESP,DF,Granada,La Liga,22,2001,0.3,1,1,1,0,0,0,0,,0,0,0,0,0,1,1,0
Erik Botheim,NOR,"FW,MF",Salernitana,Serie A,23,2000,3.5,2,0,2,0,0,0,1,0.0,1,3,0,3,0,2,2,0
Sven Botman,NED,DF,Newcastle Utd,Premier League,23,2000,15.3,20,13,14,6,0,8,13,61.5,5,20,16,4,9,29,61,3
Saïmon Bouabré,FRA,MF,Monaco,Ligue 1,17,2006,0.5,2,2,0,2,0,1,2,50.0,1,1,0,1,0,2,0,0
Ayyoub Bouaddi,FRA,MF,Lille,Ligue 1,15,2007,1.5,6,2,6,0,0,2,5,40.0,3,2,0,2,1,7,3,0
Badredine Bouanani,ALG,FW,Nice,Ligue 1,18,2004,1.8,3,2,1,1,1,3,4,75.0,1,5,0,5,3,6,0,0
Badredine Bouanani,ALG,MF,Lorient,Ligue 1,18,2004,4.9,4,2,1,1,2,2,4,50.0,2,3,0,3,2,6,3,0
Mohamed Bouchenna,FRA,"MF,FW",Clermont Foot,Ligue 1,17,2006,0.3,1,0,1,0,0,0,0,,0,0,0,0,0,1,0,0
Hicham Boudaoui,ALG,MF,Nice,Ligue 1,23,1999,17.9,41,19,16,22,3,21,30,70.0,9,15,1,14,11,52,15,0
Yassine Bounou,MAR,GK,Sevilla,La Liga,32,1991,1.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
Mehdi Bourabia,MAR,MF,Frosinone,Serie A,31,1991,2.2,5,4,1,4,0,2,4,50.0,2,3,0,3,0,5,4,0
Benjamin Bourigeaud,FRA,"MF,FW",Rennes,Ligue 1,29,1994,26.9,31,18,14,9,8,13,44,29.5,31,31,2,29,22,53,39,2
Bilal Boutobba,FRA,"FW,MF",Clermont Foot,Ligue 1,24,1998,10.3,22,12,6,10,6,10,23,43.5,13,9,0,9,8,30,3,0
Hugo Boutsingkham,FRA,"MF,FW",Nantes,Ligue 1,20,2003,0.1,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0
Edoardo Bove,ITA,MF,Roma,Serie A,21,2002,19.8,60,31,16,31,13,27,46,58.7,19,21,1,20,11,71,11,1
Jarrod Bowen,ENG,FW,West Ham,Premier League,26,1996,33.5,42,28,14,14,14,13,35,37.1,22,37,5,32,19,61,14,0
Lucas Boyé,ARG,FW,Granada,La Liga,27,1996,28.2,50,25,14,25,11,14,34,41.2,20,35,5,30,10,60,46,0
Domagoj Bradarić,CRO,DF,Salernitana,Serie A,23,1999,30.5,29,20,13,10,6,15,25,60.0,10,22,7,15,32,61,62,1
Conor Bradley,NIR,DF,Liverpool,Premier League,20,2003,8.4,33,25,14,12,7,24,38,63.2,14,17,1,16,10,43,14,0
Bilal Brahimi,ALG,FW,Nice,Ligue 1,23,2000,0.1,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,0,0
Bilal Brahimi,ALG,"FW,MF",Brest,Ligue 1,23,2000,2.5,0,0,0,0,0,0,3,0.0,3,3,0,3,0,0,0,0
Julian Brandt,GER,"MF,FW",Dortmund,Bundesliga,27,1996,24.7,17,14,8,8,1,10,27,37.0,17,20,3,17,8,25,18,0
Jarrad Branthwaite,ENG,DF,Everton,Premier League,21,2002,34.6,66,32,42,22,2,45,62,72.6,17,51,36,15,50,116,163,2
Darko Brašanac,SRB,MF,Osasuna,La Liga,31,1992,0.5,1,0,1,0,0,1,1,100.0,0,1,0,1,0,1,0,0
Lilian Brassier,FRA,DF,Brest,Ligue 1,23,1999,29.7,31,18,18,13,0,12,24,50.0,12,28,21,7,41,72,93,0
Brau,ESP,DF,Granada,La Liga,21,2001,0.3,1,0,1,0,0,1,1,100.0,0,0,0,0,0,1,2,0
Claudio Bravo,CHI,GK,Betis,La Liga,40,1983,7.0,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,2,0
Fabian Bredlow,GER,GK,Stuttgart,Bundesliga,28,1995,4.0,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,3,0
Tim Breithaupt,GER,MF,Augsburg,Bundesliga,21,2002,7.0,20,11,11,9,0,13,21,61.9,8,15,3,12,8,28,10,0
Josip Brekalo,CRO,FW,Fiorentina,Serie A,25,1998,7.2,8,6,6,2,0,2,11,18.2,9,7,0,7,1,9,0,0
Gleison Bremer,BRA,DF,Juventus,Serie A,26,1997,35.9,58,42,32,21,5,21,29,72.4,8,45,27,18,40,98,147,0
Brenner,BRA,"MF,FW",Udinese,Serie A,23,2000,2.1,8,7,1,5,2,4,7,57.1,3,2,0,2,0,8,2,0
Ben Brereton,CHI,"FW,MF",Sheffield Utd,Premier League,24,1999,12.3,9,4,4,4,1,4,10,40.0,6,9,3,6,3,12,12,0
Ben Brereton,CHI,"FW,MF",Villarreal,La Liga,24,1999,3.0,2,2,1,0,1,0,2,0.0,2,0,0,0,0,2,0,0
Marco Brescianini,ITA,MF,Frosinone,Serie A,23,2000,25.8,28,13,13,12,3,9,25,36.0,16,22,5,17,10,38,37,0
Maximilian Breunig,GER,FW,Freiburg,Bundesliga,22,2000,0.1,0,0,0,0,0,0,0,,0,1,0,1,0,0,0,0
