Player,Nation,Pos,Squad,Age,Born,90s,Tackles,TacklesWon,TacklesDef3rd,TacklesMid3rd,TacklesAtt3rd,DribTkl,DribTklAtt,DribTkl%,ChallengesLost,Blocks,ShotsBlocked,PassesBlocked,Int,Tkl+Int,Clr,ErrorsLeadingToShot
Moussa N'Diaye,SEN,DF,Anderlecht,22-121,2002,1.7,4,3,1,3,0,3,7,42.9,4,0,0,0,4,8,6,0
Obite N'Dicka,CIV,DF,Roma,25-058,1999,2.0,4,4,2,2,0,2,2,100.0,0,0,0,0,5,9,7,0
Stanley N'Soki,FRA,DF,Hoffenheim,25-191,1999,1.8,2,1,1,1,0,2,4,50.0,2,0,0,0,3,5,5,0
Idan Nachmias,ISR,DF,Maccabi Tel Aviv,27-214,1997,1.0,4,1,0,3,1,3,3,100.0,0,1,0,1,1,5,2,0
Youssouf Ndayishimiye,BDI,DF,Nice,25-356,1998,2.0,4,2,2,2,0,0,1,0.0,1,3,1,2,2,6,10,1
Rostand Ndjiki,CMR,FW,FK Rīgas FS,20-286,2004,0.8,0,0,0,0,0,0,0,,0,1,0,1,0,0,0,0
Tanguy Ndombele,FRA,MF,Nice,27-294,1996,0.5,1,0,1,0,0,1,2,50.0,1,0,0,0,0,1,0,0
Cher Ndour,ITA,MF,Beşiktaş,20-082,2004,1.1,1,1,0,0,1,0,0,,0,0,0,0,4,5,0,0
Sikou Niakaté,MLI,DF,Braga,25-099,1999,2.0,1,1,0,1,0,0,1,0.0,1,2,2,0,2,3,5,0
Moussa Niakhate,SEN,DF,Lyon,28-223,1996,0.5,0,0,0,0,0,0,0,,0,0,0,0,0,0,5,0
Ousseynou Niang,SEN,DF,Union SG,23-005,2001,1.8,8,5,4,3,1,5,8,62.5,3,3,0,3,2,10,0,0
Villads Nielsen,DEN,DF,Bodø/Glimt,19-262,2005,1.7,1,0,1,0,0,0,0,,0,3,3,0,2,3,9,1
Niels Nkounkou,FRA,DF,Eint Frankfurt,23-351,2000,1.9,7,2,3,4,0,2,4,50.0,2,7,1,6,4,11,6,0
Kristian Nökkvi Hlynsson,ISL,MF,Ajax,20-268,2004,0.7,3,3,2,1,0,0,2,0.0,2,1,0,1,0,3,0,0
Tijjani Noslin,NED,MF,Lazio,25-102,1999,0.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
Andreas Ntoi,GRE,DF,Olympiacos,21-258,2003,0.3,2,1,2,0,0,1,1,100.0,0,1,1,0,1,3,1,0
Ernest Nuamah,GHA,FW,Lyon,20-351,2003,1.1,1,1,1,0,0,0,1,0.0,1,1,0,1,1,2,0,0
Unai Núñez,ESP,DF,Athletic Club,27-261,1997,0.1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
Lasha Odisharia,GEO,"DF,FW",FK Rīgas FS,21-360,2002,1.9,3,3,3,0,0,3,3,100.0,0,2,0,2,5,8,4,0
Álvaro Odriozola,ESP,DF,Real Sociedad,28-308,1995,1.2,4,3,3,0,1,2,4,50.0,2,2,1,1,1,5,7,0
Darius Olaru,ROU,MF,FCSB,26-228,1998,1.5,2,2,1,0,1,1,3,33.3,2,1,0,1,2,4,0,0
Sérgio Oliveira,POR,FW,Olympiacos,32-137,1992,0.2,1,1,1,0,0,1,1,100.0,0,1,0,1,1,2,1,0
Samu Omorodion,ESP,FW,Porto,20-165,2004,1.9,0,0,0,0,0,0,0,,0,0,0,0,1,1,1,0
André Onana,CMR,GK,Manchester Utd,28-198,1996,2.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
Jean Onana,CMR,MF,Beşiktaş,24-283,2000,0.7,0,0,0,0,0,0,3,0.0,3,0,0,0,1,1,0,0
Fabrice Ondoa,CMR,GK,FK Rīgas FS,28-298,1995,2.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,1
Jayden Oosterwolde,NED,DF,Fenerbahçe,23-174,2001,2.0,3,2,2,1,0,1,3,33.3,2,5,2,3,1,4,5,0
Victor Orakpo,NGA,FW,Nice,18-125,2006,0.2,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
Francisco Ortega,ARG,DF,Olympiacos,25-212,1999,2.0,4,2,1,3,0,3,5,60.0,2,0,0,0,4,8,7,0
Bright Osayi-Samuel,NGA,DF,Fenerbahçe,26-291,1997,0.3,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,0,0
Victor Osimhen,NGA,FW,Galatasaray,25-293,1998,0.9,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0
Darío Osorio,CHI,MF,Midtjylland,20-267,2004,1.8,2,2,0,2,0,1,2,50.0,1,5,1,4,6,8,1,0
Victor Osuagwu,NGA,FW,FK Rīgas FS,20-317,2003,0.4,2,1,1,1,0,1,1,100.0,0,0,0,0,1,3,0,0
Amine El Ouazzani,MAR,FW,Braga,23-094,2001,0.5,0,0,0,0,0,0,0,,0,1,0,1,0,0,0,0
Timothy Ouma,KEN,MF,Elfsborg,20-129,2004,1.9,5,2,4,1,0,3,8,37.5,5,2,1,1,5,10,7,0
Joris van Overeem,NED,MF,Maccabi Tel Aviv,30-138,1994,1.0,2,2,0,2,0,1,1,100.0,0,0,0,0,3,5,0,0
Rome-Jayden Owusu-Oduro,NED,GK,AZ Alkmaar,20-107,2004,2.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0
Mikel Oyarzabal,ESP,FW,Real Sociedad,27-179,1997,1.1,0,0,0,0,0,0,2,0.0,2,0,0,0,0,0,1,0
Magomed Ozdoyev,RUS,MF,PAOK,31-347,1992,1.6,3,0,3,0,0,2,7,28.6,5,1,1,0,4,7,5,0
Jon Pacheco,ESP,DF,Real Sociedad,23-283,2001,1.5,7,5,6,1,0,3,3,100.0,0,2,2,0,0,7,5,0
Sergio Padt,NED,GK,Ludogorets,34-133,1990,1.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0
Stefan Panić,SRB,MF,FK Rīgas FS,32-027,1992,2.0,4,2,1,3,0,3,7,42.9,4,5,2,3,3,7,7,0
Jiří Panoš,CZE,MF,Viktoria Plzeň,16-337,2007,0.6,0,0,0,0,0,0,0,,0,1,0,1,1,1,0,0
Aitor Paredes,ESP,DF,Athletic Club,24-171,2000,2.0,2,1,1,1,0,2,2,100.0,0,0,0,0,3,5,10,0
Leandro Paredes,ARG,MF,Roma,30-110,1994,1.1,3,3,2,1,0,2,2,100.0,0,0,0,0,3,6,0,0
Troy Parrott,IRL,FW,AZ Alkmaar,22-256,2002,1.7,0,0,0,0,0,0,0,,0,1,0,1,0,0,0,0
Remko Pasveer,NED,GK,Ajax,40-344,1983,2.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
Weslley Patati,BRA,FW,Maccabi Tel Aviv,21-016,2003,0.2,0,0,0,0,0,0,2,0.0,2,1,0,1,0,0,0,0
Patric,ESP,DF,Lazio,31-183,1993,1.6,2,1,2,0,0,1,1,100.0,0,2,1,1,1,3,9,0
Gabriel Paulista,BRA,DF,Beşiktaş,33-326,1990,2.0,5,1,5,0,0,1,1,100.0,0,1,0,1,3,8,7,0
Pedrinho,BRA,MF,Ludogorets,26-281,1998,1.7,6,6,4,1,1,3,9,33.3,6,2,0,2,3,9,9,0
Pedro,ESP,FW,Lazio,37-081,1987,1.7,2,1,1,1,0,1,3,33.3,2,2,1,1,0,2,2,0
Zé Pedro Figueiredo,POR,DF,Porto,27-133,1997,2.0,1,1,1,0,0,0,3,0.0,3,3,2,1,1,2,6,0
Lorenzo Pellegrini,ITA,MF,Roma,28-120,1996,0.2,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
Luca Pellegrini,ITA,DF,Lazio,25-224,1999,2.0,3,2,0,3,0,3,3,100.0,0,2,0,2,1,4,10,0
Sergio Peña,PER,MF,Malmö,29-019,1995,1.9,10,3,4,2,4,3,7,42.9,4,4,2,2,2,12,0,0
Alexandre Penetra,POR,DF,AZ Alkmaar,23-038,2001,1.9,4,3,4,0,0,3,5,60.0,2,1,1,0,3,7,10,0
Pepê,BRA,FW,Porto,27-236,1997,1.0,3,3,1,1,1,3,6,50.0,3,0,0,0,1,4,0,0
Dor Peretz,ISR,MF,Maccabi Tel Aviv,29-153,1995,2.0,1,1,0,1,0,0,1,0.0,1,2,0,2,0,1,3,0
Nehuén Pérez,ARG,DF,Porto,24-115,2000,2.0,3,1,2,0,1,2,2,100.0,0,2,2,0,2,5,7,0
Lucas Perri,BRA,GK,Lyon,26-312,1997,2.0,0,0,0,0,0,0,0,,0,1,0,1,0,0,3,0
