Player,Nation,Pos,Squad,Age,Born,90s,Touches,TouchesDefPen,TouchesDef3rd,TouchesMid3rd,TouchesAtt3rd,TouchesAttPen,LiveTouches,TakeOnsAtt,TakeOnsSucc,TakeOnsSucc%,TakeOnsTkld,TakeOnsTkld%,Carries,CarryTotDist,CarryPrgDist,PrgCarries,CarriesFinal3rd,CarriesPenArea,Miscontrols,Dispossessed,PassesReceived,PrgPassesReceived
Martin Terrier,FRA,MF,Leverkusen,27-248,1997,1.1,30,0,11,14,5,0,30,1,1,100.0,0,0.0,18,97,61,2,3,0,0,0,21,2
Aleksa Terzić,SRB,DF,RB Salzburg,25-082,1999,1.9,122,8,43,47,35,1,122,2,1,50.0,1,50.0,70,370,214,5,2,1,1,0,72,12
Kévin Théophile-Catherine,FRA,DF,Dinamo Zagreb,35-010,1989,4.0,155,35,93,55,9,2,155,0,0,,0,,84,371,123,1,2,0,3,0,81,1
Malick Thiaw,GER,DF,Milan,23-091,2001,1.1,61,9,31,28,2,2,61,0,0,,0,,42,205,108,0,0,0,0,0,49,0
Khéphren Thuram,FRA,MF,Juventus,23-226,2001,2.1,107,5,32,59,18,3,107,6,3,50.0,2,33.3,67,443,162,4,0,0,3,1,72,2
Marcus Thuram,FRA,FW,Inter,27-093,1997,1.2,48,0,11,25,13,5,48,5,1,20.0,2,40.0,26,140,74,3,2,1,4,3,33,3
Youri Tielemans,BEL,MF,Aston Villa,27-184,1997,3.8,254,8,55,154,48,1,254,6,3,50.0,3,50.0,139,652,319,1,4,0,2,4,168,8
Guus Til,NED,MF,PSV Eindhoven,26-321,1997,3.5,114,2,10,56,49,10,114,5,2,40.0,3,60.0,57,341,161,6,3,0,4,4,78,20
Malik Tillman,USA,"MF,FW",PSV Eindhoven,22-163,2002,4.0,239,14,41,108,94,6,239,10,7,70.0,3,30.0,120,644,221,3,6,3,2,6,155,22
Jurriën Timber,NED,DF,Arsenal,23-143,2001,2.2,135,2,32,70,34,1,135,5,5,100.0,0,0.0,73,328,189,3,3,0,4,0,84,3
Quinten Timber,NED,MF,Feyenoord,23-143,2001,3.7,166,3,34,84,50,8,166,15,8,53.3,7,46.7,88,493,296,5,11,2,3,7,107,10
Vinicius Tobias,BRA,DF,Shakhtar,20-258,2004,0.6,36,4,17,13,6,0,36,1,0,0.0,1,100.0,16,58,3,0,0,0,0,1,21,1
Marko Tolić,CRO,MF,Slovan Bratislava,28-125,1996,3.8,226,4,46,108,74,7,226,16,6,37.5,9,56.3,144,688,254,5,3,2,2,6,162,16
Fikayo Tomori,ENG,DF,Milan,26-324,1997,3.9,326,45,144,166,16,1,326,1,1,100.0,0,0.0,217,904,542,3,5,0,1,0,249,1
Pablo Torre,ESP,MF,Barcelona,21-218,2003,0.1,4,0,1,3,0,0,4,0,0,,0,,3,32,24,0,0,0,0,0,4,0
Raúl Torrente,ESP,DF,Dinamo Zagreb,23-057,2001,3.0,170,36,101,64,5,1,170,0,0,,0,,87,399,197,0,1,0,0,0,95,0
Ferrán Torres,ESP,FW,Barcelona,24-252,2000,1.1,37,3,5,8,24,8,37,1,0,0.0,1,100.0,18,80,15,1,0,1,0,0,27,14
Pau Torres,ESP,DF,Aston Villa,27-296,1997,3.3,188,32,106,73,9,1,188,1,0,0.0,1,100.0,99,616,389,3,7,0,1,1,140,1
Lorenzo Torriani,ITA,GK,Milan,19-281,2005,0.4,17,15,17,0,0,0,17,0,0,,0,,9,32,17,0,0,0,0,0,9,0
Ousmane Toure,FRA,DF,Lille,19-263,2005,0.5,24,2,11,13,0,0,24,0,0,,0,,16,63,16,0,0,0,0,0,16,0
Gernot Trauner,AUT,DF,Feyenoord,32-227,1992,3.0,262,33,108,138,17,4,262,1,1,100.0,0,0.0,174,896,602,3,7,0,1,0,204,0
Francisco Trincão,POR,MF,Sporting CP,24-314,1999,3.8,135,4,14,68,58,7,135,15,4,26.7,10,66.7,75,490,246,11,7,4,7,1,99,18
Leandro Trossard,BEL,FW,Arsenal,29-339,1994,3.0,137,3,17,67,55,10,136,5,4,80.0,1,20.0,69,383,153,3,4,0,7,3,95,11
Anatolii Trubin,UKR,GK,Benfica,23-098,2001,4.0,127,119,126,1,0,0,127,0,0,,0,,74,315,209,0,0,0,0,0,56,0
Auston Trusty,USA,DF,Celtic,26-087,1998,3.1,238,45,155,80,3,1,238,0,0,,0,,159,626,235,0,1,0,0,1,172,0
Kostas Tsimikas,GRE,DF,Liverpool,28-179,1996,2.9,228,3,59,125,48,9,228,2,2,100.0,0,0.0,126,389,195,2,3,0,1,1,151,8
Viktor Tsyhankov,UKR,FW,Girona,26-358,1997,1.3,57,3,11,23,23,4,57,1,1,100.0,0,0.0,27,188,48,1,2,0,4,1,34,3
Indrit Tuci,ALB,FW,Sparta Prague,24-054,2000,0.1,6,0,1,2,3,0,6,1,0,0.0,1,100.0,4,10,1,0,0,0,1,1,4,1
Christos Tzolis,GRE,"MF,FW",Club Brugge,22-282,2002,3.5,148,0,18,64,68,17,148,7,4,57.1,3,42.9,86,602,409,16,9,8,8,2,118,26
Ayase Ueda,JPN,"FW,MF",Feyenoord,26-058,1998,1.9,33,2,5,19,11,5,32,2,1,50.0,1,50.0,23,85,20,0,1,1,4,2,26,5
Filip Ugrinic,SUI,MF,Young Boys,25-307,1999,3.6,207,6,41,115,52,3,207,9,5,55.6,4,44.4,99,417,196,5,2,0,1,5,139,6
Sven Ulreich,GER,GK,Bayern Munich,36-096,1988,0.5,15,8,14,1,0,0,15,0,0,,0,,9,37,17,0,0,0,0,0,10,0
Deniz Undav,GER,"MF,FW",Stuttgart,28-111,1996,3.2,104,0,3,48,54,18,104,0,0,,0,,81,388,166,5,5,4,8,9,91,22
Dayot Upamecano,FRA,DF,Bayern Munich,26-011,1998,4.0,356,16,107,233,18,2,356,3,2,66.7,1,33.3,243,892,429,1,1,0,3,1,267,1
Kacper Urbanski,POL,MF,Bologna,20-061,2004,1.5,77,4,18,42,19,2,77,3,2,66.7,1,33.3,45,265,133,3,3,0,3,4,50,5
Josha Vagnoman,GER,DF,Stuttgart,23-332,2000,2.7,137,3,44,56,37,2,137,4,2,50.0,2,50.0,69,279,128,3,1,0,3,0,84,4
Álex Valle,ESP,DF,Celtic,20-196,2004,1.8,124,10,39,63,22,1,124,1,0,0.0,1,100.0,70,353,233,4,2,0,1,2,82,6
Federico Valverde,URU,MF,Real Madrid,26-108,1998,3.5,197,5,31,110,57,2,197,5,3,60.0,2,40.0,146,735,334,5,3,1,2,1,152,6
Virgil van Dijk,NED,DF,Liverpool,33-122,1991,4.0,315,50,142,171,3,3,315,0,0,,0,,185,810,304,0,0,0,0,0,223,0
Hans Vanaken,BEL,"MF,FW",Club Brugge,32-075,1992,4.0,254,8,54,147,54,3,253,1,1,100.0,0,0.0,106,408,141,3,3,0,4,2,197,10
Vanderson,BRA,DF,Monaco,23-139,2001,3.8,297,9,75,126,99,4,297,9,4,44.4,2,22.2,107,797,391,9,4,2,8,1,163,27
Lucas Vázquez,ESP,DF,Real Madrid,33-129,1991,2.5,181,5,45,68,68,8,181,2,1,50.0,1,50.0,112,411,184,4,3,3,0,2,127,27
Joey Veerman,NED,MF,PSV Eindhoven,25-354,1998,0.7,54,2,6,34,15,0,54,1,1,100.0,0,0.0,24,79,36,0,0,0,1,1,42,2
Romeo Vermant,BEL,"FW,MF",Club Brugge,20-288,2004,0.2,6,0,1,0,5,2,6,0,0,,0,,4,12,1,0,0,0,1,1,6,2
Arthur Vermeeren,BEL,MF,RB Leipzig,19-274,2005,1.5,107,5,41,59,8,0,107,0,0,,0,,59,198,99,1,0,0,1,0,82,1
Hugo Vetlesen,NOR,MF,Club Brugge,24-252,2000,1.6,53,2,11,26,16,9,53,3,1,33.3,2,66.7,23,115,60,1,1,0,2,2,42,8
William Vick,DEN,MF,Sturm Graz,21-251,2003,3.7,138,1,27,58,55,9,138,8,1,12.5,5,62.5,84,477,201,6,2,1,13,6,89,27
Pau Victor Delgado,ESP,FW,Barcelona,22-347,2001,0.4,15,0,0,5,10,0,15,0,0,,0,,9,34,12,0,2,0,3,2,12,1
Peter Vindahl Jensen,DEN,GK,Sparta Prague,26-265,1998,4.0,166,126,165,1,0,0,166,0,0,,0,,106,607,402,0,0,0,0,0,71,0
Alan Virginius,FRA,"FW,MF",Young Boys,21-309,2003,1.5,37,3,9,14,15,6,37,2,1,50.0,0,0.0,22,198,132,4,0,3,4,1,28,10
Martin Vitík,CZE,DF,Sparta Prague,21-291,2003,4.0,157,31,96,49,12,4,157,3,1,33.3,2,66.7,71,313,133,2,0,0,1,2,76,1
Vitinha,POR,MF,Paris S-G,24-268,2000,2.7,265,2,24,163,80,0,265,8,5,62.5,1,12.5,176,805,385,3,10,0,0,4,225,4
Dušan Vlahović,SRB,FW,Juventus,24-284,2000,3.5,85,1,4,43,38,21,84,1,1,100.0,0,0.0,55,223,109,5,4,5,12,4,66,16
Siemen Voet,BEL,DF,Slovan Bratislava,24-278,2000,1.0,61,3,19,35,7,1,61,1,1,100.0,0,0.0,35,179,118,2,1,0,0,0,32,0
Matúš Vojtko,SVK,DF,Slovan Bratislava,24-033,2000,0.1,12,0,2,6,4,0,12,0,0,,0,,11,36,18,0,0,0,0,0,11,1
Stefan de Vrij,NED,DF,Inter,32-276,1992,2.7,191,35,94,95,2,1,191,0,0,,0,,124,676,208,0,0,0,0,0,129,0
Kyle Walker,ENG,DF,Manchester City,34-163,1990,0.1,18,0,1,10,7,0,18,0,0,,0,,11,69,38,0,0,0,0,1,13,0
Ollie Watkins,ENG,FW,Aston Villa,28-313,1995,2.6,72,3,6,34,34,11,72,3,1,33.3,2,66.7,44,255,108,2,5,2,12,5,59,15
Timothy Weah,USA,FW,Juventus,24-259,2000,0.9,49,0,11,20,19,4,49,3,2,66.7,1,33.3,36,316,200,8,4,1,1,1,43,9
Vladimír Weiss,SVK,"FW,MF",Slovan Bratislava,34-343,1989,1.5,68,3,21,37,13,5,68,7,3,42.9,4,57.1,50,386,189,7,2,1,3,1,49,5
Timon Wellenreuther,GER,GK,Feyenoord,28-340,1995,4.0,160,123,156,4,0,0,160,0,0,,0,,96,448,244,0,0,0,0,0,90,0
Ben White,ENG,DF,Arsenal,27-030,1997,2.5,181,5,39,107,35,1,181,1,0,0.0,1,100.0,76,333,171,3,0,0,2,4,125,7
Tomáš Wiesner,CZE,MF,Sparta Prague,27-113,1997,1.8,97,8,21,55,21,1,97,3,0,0.0,3,100.0,56,254,132,4,2,1,3,1,55,2
Kevin Wimmer,AUT,DF,Slovan Bratislava,31-358,1992,3.0,167,33,105,53,11,2,167,8,4,50.0,4,50.0,80,453,270,5,1,0,3,1,86,7
Florian Wirtz,GER,"MF,FW",Leverkusen,21-188,2003,3.8,244,1,35,112,98,16,244,15,11,73.3,4,26.7,144,631,315,10,5,5,9,6,202,28
Axel Witsel,BEL,DF,Atlético Madrid,35-300,1989,3.0,188,18,86,99,3,2,188,1,0,0.0,1,100.0,129,500,200,0,0,0,1,0,123,0
Gregory Wüthrich,SUI,DF,Sturm Graz,29-339,1994,0.1,3,0,3,0,0,0,3,0,0,,0,,1,0,0,0,0,0,0,0,1,0
Granit Xhaka,SUI,MF,Leverkusen,32-041,1992,3.2,261,13,75,149,37,2,261,0,0,,0,,113,374,174,1,0,0,4,3,198,7
Malick Yalcouye,CIV,MF,Sturm Graz,18-355,2005,3.4,175,3,30,102,47,5,175,10,3,30.0,6,60.0,123,905,373,9,5,2,8,6,123,6
Lamine Yamal,ESP,FW,Barcelona,17-117,2007,3.6,190,3,16,62,117,16,190,27,11,40.7,14,51.9,121,780,405,15,8,5,8,4,151,45
Erencan Yardimci,TUR,FW,Sturm Graz,22-277,2002,0.8,26,1,4,9,13,3,26,1,0,0.0,1,100.0,12,73,6,1,0,0,1,3,19,8
Kenan Yıldız,TUR,FW,Juventus,19-187,2005,3.3,164,7,37,64,70,14,164,16,8,50.0,7,43.8,118,918,457,19,7,8,12,4,117,31
Seol Youngwoo,KOR,DF,Red Star,25-338,1998,4.0,218,16,72,99,50,2,218,6,4,66.7,1,16.7,118,594,336,4,5,1,4,0,145,25
Dan-Axel Zagadou,FRA,DF,Stuttgart,25-157,1999,0.0,5,0,0,5,0,0,5,0,0,,0,,2,5,1,0,0,0,0,0,4,0
Danijel Zagorac,CRO,GK,Dinamo Zagreb,37-274,1987,1.0,35,33,35,0,0,0,35,0,0,,0,,24,115,59,0,0,0,0,0,17,0
Warren Zaïre-Emery,FRA,MF,Paris S-G,18-244,2006,3.7,254,7,35,119,104,5,254,8,3,37.5,4,50.0,133,827,402,8,9,1,5,8,194,13
Denis Zakaria,SUI,MF,Monaco,27-353,1996,3.0,203,5,34,133,38,4,202,4,2,50.0,2,50.0,94,325,131,1,1,0,3,0,138,3
Nicolò Zaniolo,ITA,"FW,MF",Atalanta,25-128,1999,1.0,33,1,3,11,20,2,33,2,1,50.0,1,50.0,22,180,44,2,2,0,5,0,22,8
Davide Zappacosta,ITA,DF,Atalanta,32-149,1992,3.8,268,3,35,87,148,16,268,6,2,33.3,4,66.7,186,972,603,16,10,1,5,6,186,47
Gjivai Zechiël,NED,MF,Feyenoord,20-159,2004,0.0,8,0,1,5,2,0,8,0,0,,0,,6,21,4,0,0,0,0,0,8,0
Jaroslav Zelený,CZE,DF,Sparta Prague,32-079,1992,2.0,86,16,43,37,7,1,86,4,1,25.0,2,50.0,44,205,97,1,0,0,0,0,40,0
Ramiz Zerrouki,ALG,"MF,FW",Feyenoord,26-165,1998,0.8,46,3,5,27,14,1,46,0,0,,0,,19,72,37,0,0,0,1,2,26,0
Edon Zhegrova,KVX,"FW,MF",Lille,25-221,1999,3.8,188,2,27,63,108,13,188,38,16,42.1,19,50.0,120,928,414,13,5,9,10,8,117,30
Piotr Zieliński,POL,MF,Inter,30-171,1994,2.7,140,4,32,70,41,3,140,4,3,75.0,1,25.0,100,662,444,4,10,0,1,2,113,4
Oleksandr Zinchenko,UKR,DF,Arsenal,27-328,1996,0.1,23,0,3,10,10,0,23,0,0,,0,,15,48,26,1,0,0,0,1,18,2
Tanguy Zoukrou,FRA,DF,Young Boys,21-184,2003,2.0,111,35,84,27,0,0,111,1,1,100.0,0,0.0,69,233,100,1,0,0,1,1,77,0
Oleksandr Zubkov,UKR,"FW,MF",Shakhtar,28-096,1996,3.4,147,4,27,59,63,11,147,8,4,50.0,3,37.5,88,411,191,6,1,2,6,5,105,18
Lovro Zvonarek,CRO,"MF,FW",Sturm Graz,19-183,2005,1.3,47,2,4,23,20,5,47,5,3,60.0,2,40.0,31,161,96,3,2,1,3,0,37,8
Martin Ødegaard,NOR,MF,Arsenal,25-326,1998,0.0,1,0,0,1,0,0,1,0,0,,0,,1,11,7,0,0,0,0,0,1,0
Łukasz Łakomy,POL,MF,Young Boys,23-294,2001,1.6,102,2,11,62,30,2,102,3,0,0.0,3,100.0,46,212,115,3,0,1,3,0,60,3
