Player,Nation,Pos,Squad,Age,Born,90s,Touches,TouchesDefPen,TouchesDef3rd,TouchesMid3rd,TouchesAtt3rd,TouchesAttPen,LiveTouches,TakeOnsAtt,TakeOnsSucc,TakeOnsSucc%,TakeOnsTkld,TakeOnsTkld%,Carries,CarryTotDist,CarryPrgDist,PrgCarries,CarriesFinal3rd,CarriesPenArea,Miscontrols,Dispossessed,PassesReceived,PrgPassesReceived
Mattia Zaccagni,ITA,FW,Lazio,29-142,1995,1.5,94,1,8,40,46,6,93,2,1,50.0,1,50.0,61,278,115,3,5,2,2,2,60,16
Kristoffer Zachariassen,NOR,"FW,MF",Ferencváros,30-009,1994,1.9,79,2,12,33,35,9,79,1,0,0.0,1,100.0,40,184,109,1,1,0,5,5,39,14
Christos Zafeiris,GRE,MF,Slavia Prague,21-256,2003,2.0,119,0,26,55,40,6,119,1,1,100.0,0,0.0,57,354,127,3,3,1,5,3,85,5
Wilfried Zaha,CIV,FW,Lyon,31-361,1992,0.5,39,1,3,13,23,6,39,3,1,33.3,2,66.7,26,132,74,4,1,1,0,1,28,6
Eran Zahavi,ISR,FW,Maccabi Tel Aviv,37-103,1987,0.2,8,1,1,2,5,2,8,0,0,,0,,3,5,1,0,0,0,0,1,5,2
Rodrigo Zalazar,URU,MF,Braga,25-085,1999,0.7,42,2,8,29,6,1,42,2,1,50.0,0,0.0,33,131,32,0,0,0,0,5,34,1
Nicola Zalewski,POL,DF,Roma,22-287,2002,1.0,65,1,10,19,36,2,65,2,0,0.0,1,50.0,46,267,110,3,4,0,0,0,45,6
Dmitrijs Zelenkovs,LVA,"MF,DF",FK Rīgas FS,24-174,2000,2.7,131,7,42,67,22,3,131,1,1,100.0,0,0.0,79,354,170,3,1,0,4,4,83,14
Arber Zeneli,KVX,FW,Elfsborg,29-254,1995,2.1,51,2,9,16,26,2,51,2,2,100.0,0,0.0,28,199,113,3,3,1,3,3,33,11
Besfort Zeneli,KVX,MF,Elfsborg,21-350,2002,2.8,139,10,54,66,24,2,139,9,3,33.3,6,66.7,66,458,179,1,3,0,4,4,66,5
David Zima,CZE,DF,Slavia Prague,23-363,2000,3.0,193,31,112,75,6,3,193,2,1,50.0,1,50.0,78,585,360,2,0,0,0,1,133,1
Philip Zinckernagel,DEN,FW,Bodø/Glimt,29-325,1994,1.9,88,4,14,36,42,14,88,8,6,75.0,1,12.5,62,467,284,8,4,6,6,5,58,10
Joshua Zirkzee,NED,FW,Manchester Utd,23-167,2001,1.7,51,2,5,20,26,9,51,2,1,50.0,1,50.0,30,144,96,3,1,2,6,1,36,6
Andrija Živković,SRB,"FW,DF",PAOK,28-117,1996,2.2,178,5,23,72,85,6,178,4,2,50.0,2,50.0,99,579,261,4,5,0,2,4,116,36
Ondřej Zmrzlý,CZE,"DF,FW",Slavia Prague,25-197,1999,1.9,78,3,22,19,37,10,78,2,0,0.0,2,100.0,32,188,64,3,2,1,5,0,48,14
Abdellah Zoubir,FRA,"FW,MF",Qarabağ,32-336,1991,2.8,193,1,20,82,94,19,193,6,3,50.0,1,16.7,144,789,405,16,11,6,4,9,159,23
Igor Zubeldia,ESP,DF,Real Sociedad,27-220,1997,1.0,50,7,32,17,1,1,50,0,0,,0,,25,56,13,0,0,0,1,0,26,0
Martín Zubimendi,ESP,MF,Real Sociedad,25-277,1999,2.0,148,10,41,84,23,5,148,0,0,,0,,84,313,114,1,1,0,1,1,115,0
