Player,Nation,Pos,Squad,Comp,Age,Born,MatchesPlayed,Starts,Min,90s,Goals,Assists,G+A,G-PK,PK,PKattempted,CardY,CardR,xG,npxG,xAG,npxG+xAG,PrgCarries,PrgPasses,PrgReceived,G/90,A/90,G+A/90,G-PK/90,G+A-PK/90,xG/90,xAG/90,xG+xAG/90,npxG/90,npxG+xAG/90
Samuele Di Benedetto,GER,MF,Stuttgart,Bundesliga,18,2005,1,0,7,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,1,0.00,0.00,0.00,0.00,0.00,0.00,0.30,0.30,0.00,0.30
Federico Di Francesco,ITA,"FW,MF",Lecce,Serie A,29,1994,2,0,15,0.2,1,0,1,1,0,0,0,0,0.1,0.1,0.0,0.1,1,1,3,6.00,0.00,6.00,6.00,6.00,0.53,0.00,0.53,0.53,0.53
Raffaele Di Gennaro,ITA,GK,Inter,Serie A,29,1993,1,0,23,0.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Michele Di Gregorio,ITA,GK,Monza,Serie A,26,1997,33,33,"2,872",31.9,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Giovanni Di Lorenzo,ITA,DF,Napoli,Serie A,29,1993,36,36,"3,234",35.9,1,6,7,1,0,0,6,0,3.1,3.1,4.9,8.0,95,304,250,0.03,0.17,0.19,0.03,0.19,0.09,0.14,0.22,0.09,0.22
Alessandro Di Pardo,ITA,"DF,MF",Cagliari,Serie A,24,1999,15,2,359,4.0,0,0,0,0,0,0,0,0,0.1,0.1,0.2,0.3,6,11,19,0.00,0.00,0.00,0.00,0.00,0.02,0.05,0.07,0.02,0.07
Boulaye Dia,SEN,"FW,MF",Salernitana,Serie A,26,1996,17,12,"1,143",12.7,4,0,4,3,1,1,1,0,3.9,3.1,0.5,3.6,18,22,57,0.31,0.00,0.31,0.24,0.24,0.31,0.04,0.35,0.24,0.28
Moussa Diaby,FRA,"FW,MF",Aston Villa,Premier League,24,1999,38,25,"2,174",24.2,6,8,14,6,0,0,1,0,7.0,7.0,6.6,13.6,94,72,183,0.25,0.33,0.58,0.25,0.58,0.29,0.27,0.56,0.29,0.56
Lamine Diack,SEN,MF,Nantes,Ligue 1,22,2000,1,0,1,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Mouctar Diakhaby,GUI,"DF,MF",Valencia,La Liga,26,1996,14,12,"1,073",11.9,1,0,1,1,0,0,6,0,0.7,0.7,0.0,0.8,7,29,1,0.08,0.00,0.08,0.08,0.08,0.06,0.00,0.06,0.06,0.06
Mamadou Diakhon,FRA,"FW,MF",Reims,Ligue 1,17,2005,11,1,209,2.3,0,0,0,0,0,0,0,0,0.0,0.0,0.2,0.3,11,1,16,0.00,0.00,0.00,0.00,0.00,0.01,0.10,0.11,0.01,0.11
Bafodé Diakité,FRA,DF,Lille,Ligue 1,22,2001,21,19,"1,696",18.8,5,2,7,5,0,0,4,0,2.0,2.0,1.4,3.5,15,95,16,0.27,0.11,0.37,0.27,0.37,0.11,0.08,0.19,0.11,0.19
Ibrahim Diakité,GUI,DF,Reims,Ligue 1,19,2003,5,1,109,1.2,0,0,0,0,0,0,0,0,0.0,0.0,0.2,0.2,7,7,9,0.00,0.00,0.00,0.00,0.00,0.00,0.16,0.16,0.00,0.16
Moussa Diakité,MLI,MF,Cádiz,La Liga,19,2003,1,0,1,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Oumar Diakité,CIV,FW,Reims,Ligue 1,19,2003,28,18,"1,585",17.6,5,1,6,5,0,1,4,0,7.0,6.2,1.3,7.5,29,28,107,0.28,0.06,0.34,0.28,0.34,0.40,0.07,0.47,0.35,0.43
Amad Diallo,CIV,"FW,MF",Manchester Utd,Premier League,21,2002,9,3,390,4.3,1,1,2,1,0,0,1,0,0.5,0.5,1.1,1.6,11,10,31,0.23,0.23,0.46,0.23,0.46,0.12,0.24,0.36,0.12,0.36
Amadou Diallo,ENG,MF,Newcastle Utd,Premier League,20,2003,1,0,1,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Assane Diao,ESP,FW,Betis,La Liga,17,2005,18,13,"1,048",11.6,2,0,2,2,0,0,4,0,2.5,2.5,0.7,3.2,33,20,101,0.17,0.00,0.17,0.17,0.17,0.21,0.06,0.28,0.21,0.28
Habib Diarra,SEN,"MF,FW",Strasbourg,Ligue 1,19,2004,31,28,"2,305",25.6,3,1,4,2,1,1,3,0,3.4,2.7,1.3,3.9,59,107,88,0.12,0.04,0.16,0.08,0.12,0.13,0.05,0.18,0.10,0.15
Moussa Diarra,MLI,DF,Toulouse,Ligue 1,22,2000,22,15,"1,397",15.5,1,2,3,1,0,0,5,0,0.5,0.5,1.1,1.6,18,70,12,0.06,0.13,0.19,0.06,0.19,0.03,0.07,0.10,0.03,0.10
Rúben Dias,POR,DF,Manchester City,Premier League,26,1997,30,28,"2,559",28.4,0,0,0,0,0,0,0,0,1.4,1.4,0.3,1.7,34,173,16,0.00,0.00,0.00,0.00,0.00,0.05,0.01,0.06,0.05,0.06
Krépin Diatta,SEN,"DF,FW",Monaco,Ligue 1,24,1999,26,12,"1,206",13.4,0,2,2,0,0,0,2,0,0.5,0.5,1.8,2.3,48,80,95,0.00,0.15,0.15,0.00,0.15,0.04,0.13,0.17,0.04,0.17
Mory Diaw,SEN,GK,Clermont Foot,Ligue 1,30,1993,30,30,"2,700",30.0,0,0,0,0,0,0,3,0,0.0,0.0,0.1,0.1,0,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Mahamadou Diawara,FRA,MF,Lyon,Ligue 1,18,2005,11,4,358,4.0,0,0,0,0,0,0,2,0,0.7,0.7,0.1,0.9,13,20,14,0.00,0.00,0.00,0.00,0.00,0.19,0.03,0.22,0.19,0.22
Brahim Díaz,MAR,"FW,MF",Real Madrid,La Liga,23,1999,31,18,"1,545",17.2,8,6,14,8,0,0,0,0,5.7,5.7,4.4,10.1,76,75,166,0.47,0.35,0.82,0.47,0.82,0.33,0.26,0.59,0.33,0.59
Luis Díaz,COL,FW,Liverpool,Premier League,26,1997,37,32,"2,629",29.2,8,5,13,8,0,0,3,0,11.9,11.9,5.7,17.5,137,113,302,0.27,0.17,0.45,0.27,0.45,0.41,0.19,0.60,0.41,0.60
Víctor Díaz,ESP,"DF,MF",Granada,La Liga,35,1988,4,2,162,1.8,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Famara Diedhiou,SEN,"FW,MF",Granada,La Liga,30,1992,8,0,89,1.0,0,1,1,0,0,0,1,0,0.5,0.5,0.2,0.7,5,0,19,0.00,1.01,1.01,0.00,1.01,0.50,0.21,0.71,0.50,0.71
Justin Diehl,GER,"FW,MF",Köln,Bundesliga,18,2004,7,1,168,1.9,0,0,0,0,0,0,0,0,0.2,0.2,0.2,0.4,6,2,17,0.00,0.00,0.00,0.00,0.00,0.12,0.10,0.23,0.12,0.23
Bamba Dieng,SEN,FW,Lorient,Ligue 1,23,2000,16,5,549,6.1,4,1,5,4,0,0,3,0,3.2,3.2,1.6,4.8,5,4,44,0.66,0.16,0.82,0.66,0.82,0.53,0.27,0.79,0.53,0.79
Eric Dier,ENG,DF,Tottenham,Premier League,29,1994,4,1,201,2.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,3,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Eric Dier,ENG,DF,Bayern Munich,Bundesliga,29,1994,15,13,"1,166",13.0,0,0,0,0,0,0,1,0,0.7,0.7,0.1,0.7,8,53,1,0.00,0.00,0.00,0.00,0.00,0.05,0.01,0.06,0.05,0.06
Guillaume Dietsch,FRA,GK,Metz,Ligue 1,22,2001,1,0,73,0.8,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Florian Dietz,GER,"FW,MF",Köln,Bundesliga,24,1998,5,0,70,0.8,0,0,0,0,0,0,0,0,0.3,0.3,0.1,0.4,0,0,8,0.00,0.00,0.00,0.00,0.00,0.34,0.12,0.46,0.34,0.46
Lucas Digne,FRA,DF,Aston Villa,Premier League,30,1993,33,27,"2,410",26.8,1,3,4,1,0,0,7,0,1.1,1.1,4.1,5.2,42,77,200,0.04,0.11,0.15,0.04,0.15,0.04,0.15,0.19,0.04,0.19
Federico Dimarco,ITA,DF,Inter,Serie A,25,1997,30,29,"2,077",23.1,5,6,11,5,0,0,0,0,2.9,2.7,8.5,11.1,51,100,198,0.22,0.26,0.48,0.22,0.48,0.13,0.37,0.49,0.12,0.48
Stole Dimitrievski,MKD,GK,Rayo Vallecano,La Liga,29,1993,37,37,"3,330",37.0,0,0,0,0,0,0,2,0,0.0,0.0,0.1,0.1,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Junior Dina Ebimbe,FRA,"MF,DF",Eint Frankfurt,Bundesliga,22,2000,31,25,"1,956",21.7,5,3,8,5,0,0,5,0,5.0,5.0,2.9,7.9,57,79,157,0.23,0.14,0.37,0.23,0.37,0.23,0.13,0.36,0.23,0.36
Eren Dinkçi,GER,"FW,MF",Heidenheim,Bundesliga,21,2001,33,33,"2,650",29.4,10,5,15,10,0,0,8,0,4.3,4.3,3.7,8.0,85,89,143,0.34,0.17,0.51,0.34,0.51,0.15,0.13,0.27,0.15,0.27
Sinaly Diomande,CIV,DF,Lyon,Ligue 1,22,2001,10,10,889,9.9,0,0,0,0,0,0,2,0,1.0,1.0,0.7,1.7,5,43,0,0.00,0.00,0.00,0.00,0.00,0.10,0.07,0.17,0.10,0.17
Edan Diop,FRA,"MF,DF",Monaco,Ligue 1,18,2004,10,0,163,1.8,0,0,0,0,0,0,3,0,0.0,0.0,0.0,0.0,4,7,11,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Issa Diop,FRA,DF,Fulham,Premier League,26,1997,18,16,"1,424",15.8,0,0,0,0,0,0,4,1,0.3,0.3,0.0,0.3,11,66,1,0.00,0.00,0.00,0.00,0.00,0.02,0.00,0.02,0.02,0.02
Sofiane Diop,FRA,FW,Nice,Ligue 1,23,2000,10,6,499,5.5,0,0,0,0,0,0,0,0,1.2,1.2,0.8,2.0,20,17,43,0.00,0.00,0.00,0.00,0.00,0.22,0.14,0.36,0.22,0.36
Andy Diouf,FRA,MF,Lens,Ligue 1,20,2003,25,16,"1,314",14.6,1,0,1,1,0,0,2,0,1.5,1.5,1.1,2.6,63,80,55,0.07,0.00,0.07,0.07,0.07,0.10,0.08,0.18,0.10,0.18
Yehvann Diouf,FRA,GK,Reims,Ligue 1,23,1999,34,34,"3,060",34.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,3,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Axel Disasi,FRA,DF,Chelsea,Premier League,25,1998,31,29,"2,579",28.7,2,0,2,2,0,0,6,0,2.4,2.4,0.3,2.7,30,112,21,0.07,0.00,0.07,0.07,0.07,0.08,0.01,0.09,0.08,0.09
Tiago Djaló,POR,DF,Juventus,Serie A,23,2000,1,0,17,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,2,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Chaim El Djebali,TUN,MF,Lyon,Ligue 1,19,2004,1,0,12,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,2,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Djené,TOG,"DF,MF",Getafe,La Liga,31,1991,33,30,"2,484",27.6,0,0,0,0,0,0,14,1,0.1,0.1,0.3,0.4,13,98,19,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.02,0.00,0.02
Koffi Djidji,CIV,DF,Torino,Serie A,30,1992,13,8,759,8.4,0,0,0,0,0,0,2,0,0.1,0.1,0.0,0.1,4,19,3,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.01,0.01,0.01
Berat Djimsiti,ALB,DF,Atalanta,Serie A,30,1993,37,32,"2,832",31.5,0,1,1,0,0,0,5,0,0.8,0.8,0.7,1.5,6,79,10,0.00,0.03,0.03,0.00,0.03,0.03,0.02,0.05,0.03,0.05
Marko Dmitrović,SRB,GK,Sevilla,La Liga,31,1992,13,13,"1,170",13.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Ben Doak,SCO,FW,Liverpool,Premier League,17,2005,1,0,14,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Ritsu Doan,JPN,"DF,MF",Freiburg,Bundesliga,25,1998,30,26,"2,246",25.0,7,2,9,7,0,0,2,0,5.0,5.0,3.1,8.1,49,78,139,0.28,0.08,0.36,0.28,0.36,0.20,0.12,0.32,0.20,0.32
Lewis Dobbin,ENG,MF,Everton,Premier League,20,2003,12,1,232,2.6,1,0,1,1,0,0,1,0,0.3,0.3,0.5,0.8,6,3,20,0.39,0.00,0.39,0.39,0.39,0.11,0.19,0.30,0.11,0.30
Dodô,BRA,DF,Fiorentina,Serie A,24,1998,9,7,523,5.8,0,0,0,0,0,0,0,0,0.1,0.1,0.8,0.9,20,39,21,0.00,0.00,0.00,0.00,0.00,0.01,0.13,0.15,0.01,0.15
Danilho Doekhi,NED,DF,Union Berlin,Bundesliga,25,1998,24,24,"2,160",24.0,2,0,2,2,0,0,2,0,1.2,1.2,0.2,1.3,7,65,6,0.08,0.00,0.08,0.08,0.08,0.05,0.01,0.06,0.05,0.06
Matt Doherty,IRL,"DF,MF",Wolves,Premier League,31,1992,30,9,"1,150",12.8,1,0,1,1,0,0,2,0,0.8,0.8,1.3,2.2,12,31,64,0.08,0.00,0.08,0.08,0.08,0.07,0.10,0.17,0.07,0.17
Josh Doig,SCO,DF,Hellas Verona,Serie A,21,2002,12,11,830,9.2,0,0,0,0,0,0,2,0,0.2,0.2,0.3,0.5,23,15,22,0.00,0.00,0.00,0.00,0.00,0.02,0.04,0.06,0.02,0.06
Josh Doig,SCO,DF,Sassuolo,Serie A,21,2002,16,15,"1,343",14.9,0,2,2,0,0,0,5,0,0.2,0.2,1.1,1.3,30,33,45,0.00,0.13,0.13,0.00,0.13,0.01,0.08,0.09,0.01,0.09
Jeremy Doku,BEL,"FW,MF",Manchester City,Premier League,21,2002,29,18,"1,595",17.7,3,8,11,3,0,0,3,0,2.5,2.5,4.6,7.1,218,57,295,0.17,0.45,0.62,0.17,0.62,0.14,0.26,0.40,0.14,0.40
Jeremy Doku,BEL,FW,Rennes,Ligue 1,21,2002,2,1,111,1.2,1,0,1,1,0,0,0,0,0.6,0.6,0.2,0.8,11,5,19,0.81,0.00,0.81,0.81,0.81,0.48,0.16,0.64,0.48,0.64
Jaume Doménech,ESP,GK,Valencia,La Liga,32,1990,2,1,79,0.9,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Carlos Dominguez,ESP,DF,Celta Vigo,La Liga,22,2001,22,18,"1,584",17.6,0,0,0,0,0,0,2,0,0.3,0.3,0.1,0.4,11,63,3,0.00,0.00,0.00,0.00,0.00,0.02,0.01,0.02,0.02,0.02
Mario Dominguez,ESP,FW,Valencia,La Liga,19,2004,3,0,25,0.3,0,0,0,0,0,0,0,0,0.2,0.2,0.0,0.2,0,1,1,0.00,0.00,0.00,0.00,0.00,0.59,0.00,0.59,0.59,0.59
Nicolás Domínguez,ARG,"MF,FW",Nott'ham Forest,Premier League,25,1998,26,19,"1,495",16.6,2,2,4,2,0,0,4,0,1.3,1.3,1.0,2.3,14,91,43,0.12,0.12,0.24,0.12,0.24,0.08,0.06,0.14,0.08,0.14
Nicolás Domínguez,ARG,MF,Bologna,Serie A,25,1998,2,1,102,1.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,9,3,0.00,0.00,0.00,0.00,0.00,0.00,0.04,0.04,0.00,0.04
Giulio Donati,ITA,DF,Monza,Serie A,33,1990,4,0,36,0.4,0,0,0,0,0,0,2,0,0.0,0.0,0.2,0.2,0,3,5,0.00,0.00,0.00,0.00,0.00,0.05,0.46,0.51,0.05,0.51
Jamie Donley,ENG,FW,Tottenham,Premier League,18,2005,3,0,3,0.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Gianluigi Donnarumma,ITA,GK,Paris S-G,Ligue 1,24,1999,25,25,"2,169",24.1,0,0,0,0,0,0,3,1,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Patrick Dorgu,DEN,"DF,MF",Lecce,Serie A,18,2004,32,17,"1,564",17.4,2,0,2,2,0,0,6,0,2.0,2.0,1.6,3.6,37,49,86,0.12,0.00,0.12,0.12,0.12,0.11,0.09,0.21,0.11,0.21
Niklas Dorsch,GER,MF,Augsburg,Bundesliga,25,1998,21,16,"1,386",15.4,0,0,0,0,0,0,5,0,0.7,0.7,0.1,0.8,12,47,12,0.00,0.00,0.00,0.00,0.00,0.04,0.01,0.05,0.04,0.05
Alberto Dossena,ITA,DF,Cagliari,Serie A,24,1998,35,33,"2,977",33.1,2,4,6,2,0,0,5,0,2.2,2.2,2.1,4.3,9,89,2,0.06,0.12,0.18,0.06,0.18,0.07,0.06,0.13,0.07,0.13
Carlos Dotor,ESP,MF,Celta Vigo,La Liga,22,2001,17,7,708,7.9,0,0,0,0,0,0,2,0,0.2,0.2,0.1,0.3,3,30,12,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.04,0.02,0.04
Abdoulaye Doucouré,MLI,"FW,MF",Everton,Premier League,30,1993,32,32,"2,629",29.2,7,1,8,7,0,0,7,0,8.8,8.8,2.9,11.6,55,97,140,0.24,0.03,0.27,0.24,0.27,0.30,0.10,0.40,0.30,0.40
Cheick Doucouré,MLI,MF,Crystal Palace,Premier League,23,2000,11,11,919,10.2,0,0,0,0,0,0,2,0,0.3,0.3,0.7,1.0,9,49,5,0.00,0.00,0.00,0.00,0.00,0.03,0.07,0.10,0.03,0.10
Siriné Doucouré,MLI,FW,Lorient,Ligue 1,21,2002,11,5,423,4.7,1,3,4,1,0,0,2,0,0.9,0.9,1.3,2.2,14,5,35,0.21,0.64,0.85,0.21,0.85,0.20,0.28,0.47,0.20,0.47
Désiré Doué,FRA,"MF,FW",Rennes,Ligue 1,18,2005,31,17,"1,626",18.1,4,4,8,4,0,0,3,0,2.4,2.4,3.7,6.1,78,121,172,0.22,0.22,0.44,0.22,0.44,0.13,0.21,0.34,0.13,0.34
Guela Doué,CIV,DF,Rennes,Ligue 1,20,2002,24,13,"1,234",13.7,0,2,2,0,0,0,1,1,0.5,0.5,1.1,1.6,41,53,85,0.00,0.15,0.15,0.00,0.15,0.04,0.08,0.12,0.04,0.12
Alfie Doughty,ENG,DF,Luton Town,Premier League,23,1999,37,34,"2,925",32.5,2,8,10,2,0,0,5,0,1.3,1.3,6.3,7.6,94,106,164,0.06,0.25,0.31,0.06,0.31,0.04,0.19,0.23,0.04,0.23
Douglas,BRA,MF,Nantes,Ligue 1,26,1997,25,22,"1,772",19.7,0,0,0,0,0,0,7,0,1.2,1.2,1.1,2.3,12,105,18,0.00,0.00,0.00,0.00,0.00,0.06,0.06,0.12,0.06,0.12
Ismaël Doukouré,FRA,"MF,DF",Strasbourg,Ligue 1,20,2003,22,19,"1,656",18.4,0,0,0,0,0,0,4,0,0.3,0.3,0.2,0.5,15,80,7,0.00,0.00,0.00,0.00,0.00,0.02,0.01,0.03,0.02,0.03
Kamory Doumbia,MLI,MF,Brest,Ligue 1,20,2003,25,7,879,9.8,6,5,11,6,0,0,1,0,4.2,4.2,0.9,5.0,22,48,43,0.61,0.51,1.13,0.61,1.13,0.43,0.09,0.52,0.43,0.52
Anastasios Douvikas,GRE,FW,Celta Vigo,La Liga,23,1999,32,7,905,10.1,7,1,8,7,0,0,2,0,4.6,4.6,1.3,5.9,10,13,53,0.70,0.10,0.80,0.70,0.80,0.46,0.13,0.59,0.46,0.59
Artem Dovbyk,UKR,FW,Girona,La Liga,26,1997,36,32,"2,587",28.7,24,8,32,17,7,8,2,0,24.2,17.9,6.2,24.1,18,26,118,0.83,0.28,1.11,0.59,0.87,0.84,0.21,1.05,0.62,0.84
Nikola Dovedan,AUT,"MF,FW",Heidenheim,Bundesliga,29,1994,21,5,656,7.3,3,1,4,3,0,0,0,1,1.9,1.9,0.6,2.6,12,22,25,0.41,0.14,0.55,0.41,0.55,0.26,0.09,0.35,0.26,0.35
Damion Downs,USA,"FW,MF",Köln,Bundesliga,19,2004,10,0,181,2.0,2,0,2,2,0,0,0,0,1.0,1.0,0.0,1.0,1,0,5,0.99,0.00,0.99,0.99,0.99,0.51,0.00,0.51,0.51,0.51
Tommy Doyle,ENG,MF,Wolves,Premier League,21,2001,26,11,"1,222",13.6,0,0,0,0,0,0,2,0,0.4,0.4,0.4,0.9,21,81,17,0.00,0.00,0.00,0.00,0.00,0.03,0.03,0.06,0.03,0.06
Radu Drăgușin,ROU,DF,Tottenham,Premier League,21,2002,9,4,429,4.8,0,0,0,0,0,0,1,0,0.1,0.1,0.0,0.1,5,8,1,0.00,0.00,0.00,0.00,0.00,0.03,0.00,0.03,0.03,0.03
Radu Drăgușin,ROU,DF,Genoa,Serie A,21,2002,19,19,"1,710",19.0,2,1,3,2,0,0,1,0,1.0,1.0,0.8,1.9,6,29,13,0.11,0.05,0.16,0.11,0.16,0.05,0.04,0.10,0.05,0.10
Dion Drena Beljo,CRO,"FW,MF",Augsburg,Bundesliga,21,2002,26,3,581,6.5,2,0,2,2,0,0,2,0,3.0,3.0,0.5,3.5,16,20,35,0.31,0.00,0.31,0.31,0.31,0.46,0.08,0.54,0.46,0.54
Tim Drexler,GER,DF,Hoffenheim,Bundesliga,18,2005,8,6,573,6.4,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,6,12,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Domingos Duarte,POR,DF,Getafe,La Liga,28,1995,15,11,907,10.1,0,0,0,0,0,0,5,2,0.3,0.3,0.1,0.4,7,47,0,0.00,0.00,0.00,0.00,0.00,0.03,0.01,0.04,0.03,0.04
Rubén Duarte,ESP,DF,Alavés,La Liga,27,1995,28,21,"1,878",20.9,2,1,3,2,0,0,7,0,0.7,0.7,1.5,2.2,16,81,39,0.10,0.05,0.14,0.10,0.14,0.03,0.07,0.10,0.03,0.10
Martin Dúbravka,SVK,GK,Newcastle Utd,Premier League,34,1989,23,22,"1,985",22.1,0,0,0,0,0,0,1,0,0.0,0.0,0.1,0.1,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Marvin Ducksch,GER,FW,Werder Bremen,Bundesliga,29,1994,33,32,"2,696",30.0,12,9,21,7,5,6,9,0,12.8,7.9,7.8,15.7,17,88,150,0.40,0.30,0.70,0.23,0.53,0.43,0.26,0.69,0.26,0.52
Ondrej Duda,SVK,MF,Hellas Verona,Serie A,28,1994,32,29,"2,456",27.3,1,4,5,1,0,1,14,2,2.2,1.4,3.3,4.7,34,117,47,0.04,0.15,0.18,0.04,0.18,0.08,0.12,0.20,0.05,0.17
Denzel Dumfries,NED,DF,Inter,Serie A,27,1996,31,19,"1,639",18.2,4,4,8,4,0,0,2,1,2.3,2.3,4.9,7.1,50,51,147,0.22,0.22,0.44,0.22,0.44,0.12,0.27,0.39,0.12,0.39
Paul Dummett,WAL,DF,Newcastle Utd,Premier League,31,1991,5,0,20,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,1,0,0.00,0.00,0.00,0.00,0.00,0.11,0.00,0.11,0.11,0.11
Alfred Duncan,GHA,MF,Fiorentina,Serie A,30,1993,30,24,"1,888",21.0,2,5,7,2,0,0,2,0,1.5,1.5,2.0,3.5,23,133,47,0.10,0.24,0.33,0.10,0.33,0.07,0.10,0.17,0.07,0.17
Lewis Dunk,ENG,DF,Brighton,Premier League,31,1991,33,33,"2,869",31.9,3,1,4,3,0,0,7,1,3.1,3.1,0.9,4.0,33,152,13,0.09,0.03,0.13,0.09,0.13,0.10,0.03,0.12,0.10,0.12
Jhon Durán,COL,"FW,MF",Aston Villa,Premier League,19,2003,23,3,475,5.3,5,0,5,5,0,0,5,0,2.0,2.0,0.3,2.3,9,9,25,0.95,0.00,0.95,0.95,0.95,0.38,0.06,0.44,0.38,0.44
Julien Duranville,BEL,"FW,MF",Dortmund,Bundesliga,17,2006,2,0,12,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2,0,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Hugo Duro,ESP,FW,Valencia,La Liga,23,1999,37,35,"2,976",33.1,13,2,15,13,0,0,4,0,11.5,11.5,1.3,12.9,27,34,157,0.39,0.06,0.45,0.39,0.45,0.35,0.04,0.39,0.35,0.39
Jean-Kevin Duverne,HAI,DF,Nantes,Ligue 1,26,1997,19,15,"1,348",15.0,0,0,0,0,0,0,5,0,0.3,0.3,0.2,0.5,18,64,23,0.00,0.00,0.00,0.00,0.00,0.02,0.01,0.03,0.02,0.03
Paulo Dybala,ARG,"FW,MF",Roma,Serie A,29,1993,28,25,"1,959",21.8,13,9,22,6,7,7,3,0,10.6,5.1,4.3,9.4,79,122,167,0.60,0.41,1.01,0.28,0.69,0.49,0.20,0.68,0.23,0.43
Aron Dønnum,NOR,"FW,MF",Toulouse,Ligue 1,25,1998,27,19,"1,595",17.7,0,1,1,0,0,0,8,0,1.0,1.0,2.1,3.1,69,66,120,0.00,0.06,0.06,0.00,0.06,0.06,0.12,0.18,0.06,0.18
George Earthy,ENG,FW,West Ham,Premier League,18,2004,3,0,34,0.4,1,0,1,1,0,0,0,0,0.3,0.3,0.0,0.3,0,1,3,2.65,0.00,2.65,2.65,2.65,0.82,0.00,0.82,0.82,0.82
Simon Ebonog,CMR,MF,Le Havre,Ligue 1,18,2004,4,0,20,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Festy Ebosele,IRL,DF,Udinese,Serie A,20,2002,31,20,"1,700",18.9,0,0,0,0,0,0,6,1,0.8,0.8,1.8,2.6,67,35,98,0.00,0.00,0.00,0.00,0.00,0.04,0.10,0.14,0.04,0.14
Enzo Ebosse,CMR,DF,Udinese,Serie A,24,1999,1,0,8,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
