Player,Nation,Pos,Squad,Comp,Age,Born,MatchesPlayed,Starts,Min,90s,Goals,Assists,G+A,G-PK,PK,PKattempted,CardY,CardR,xG,npxG,xAG,npxG+xAG,PrgCarries,PrgPasses,PrgReceived,G/90,A/90,G+A/90,G-PK/90,G+A-PK/90,xG/90,xAG/90,xG+xAG/90,npxG/90,npxG+xAG/90
Simon Sohm,SUI,MF,Parma,Serie A,23-204,2001,10,9,698,7.8,1,0,1,1,0,0,2,0,1.0,1.0,0.1,1.1,15,22,12,0.13,0.00,0.13,0.13,0.13,0.14,0.01,0.15,0.14,0.15
Alex Sola,ESP,"MF,FW",Getafe,La Liga,25-145,1999,11,10,767,8.5,0,1,1,0,0,0,3,0,0.9,0.9,0.7,1.6,17,15,37,0.00,0.12,0.12,0.00,0.12,0.11,0.08,0.19,0.11,0.19
Dominic Solanke,ENG,FW,Tottenham,Premier League,27-048,1997,7,7,617,6.9,2,1,3,2,0,0,0,0,3.6,3.6,0.8,4.3,14,19,30,0.29,0.15,0.44,0.29,0.44,0.52,0.11,0.63,0.52,0.63
Ola Solbakken,NOR,"FW,MF",Empoli,Serie A,26-055,1998,9,5,428,4.8,0,0,0,0,0,0,1,0,0.8,0.8,0.2,0.9,8,11,16,0.00,0.00,0.00,0.00,0.00,0.16,0.04,0.20,0.16,0.20
Carlos Soler,ESP,"MF,FW",West Ham,Premier League,27-304,1997,6,1,199,2.2,0,0,0,0,0,0,3,0,0.2,0.2,0.1,0.3,3,10,3,0.00,0.00,0.00,0.00,0.00,0.09,0.05,0.14,0.09,0.14
Jhon Solis,COL,MF,Girona,La Liga,20-029,2004,6,2,289,3.2,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.2,0,18,8,0.00,0.00,0.00,0.00,0.00,0.04,0.01,0.05,0.04,0.05
Yann Sommer,SUI,GK,Inter,Serie A,35-320,1988,10,10,900,10.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
David Soria,ESP,GK,Getafe,La Liga,31-211,1993,11,11,990,11.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Juan Soriano,ESP,GK,Leganés,La Liga,27-070,1997,6,6,540,6.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Borna Sosa,CRO,DF,Torino,Serie A,26-285,1998,5,3,254,2.8,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.1,1,8,11,0.00,0.00,0.00,0.00,0.00,0.01,0.02,0.03,0.01,0.03
Ramón Sosa,PAR,"MF,FW",Nott'ham Forest,Premier League,25-062,1999,5,0,81,0.9,1,0,1,1,0,0,0,0,0.6,0.6,0.3,0.9,5,2,5,1.11,0.00,1.11,1.11,1.11,0.67,0.33,1.00,0.67,1.00
Hugo Sotelo,ESP,MF,Celta Vigo,La Liga,20-318,2003,7,5,423,4.7,0,0,0,0,0,0,3,0,0.1,0.1,0.5,0.6,10,22,15,0.00,0.00,0.00,0.00,0.00,0.03,0.10,0.13,0.03,0.13
Florian Sotoca,FRA,"FW,MF",Lens,Ligue 1,34-007,1990,8,7,575,6.4,0,0,0,0,0,0,1,0,2.0,2.0,0.4,2.5,9,33,49,0.00,0.00,0.00,0.00,0.00,0.32,0.07,0.39,0.32,0.39
Riccardo Sottil,ITA,"FW,MF",Fiorentina,Serie A,25-151,1999,7,1,203,2.3,0,0,0,0,0,0,0,0,0.3,0.3,0.5,0.7,24,2,30,0.00,0.00,0.00,0.00,0.00,0.11,0.21,0.33,0.11,0.33
Tomáš Souček,CZE,MF,West Ham,Premier League,29-248,1995,9,6,564,6.3,2,0,2,2,0,0,3,0,2.0,2.0,0.4,2.4,2,23,19,0.32,0.00,0.32,0.32,0.32,0.32,0.07,0.39,0.32,0.39
Matìas Soulé,ARG,"MF,FW",Roma,Serie A,21-200,2003,7,5,399,4.4,0,0,0,0,0,0,1,0,0.3,0.3,0.6,0.9,26,21,53,0.00,0.00,0.00,0.00,0.00,0.06,0.13,0.20,0.06,0.20
Boubakary Soumaré,FRA,MF,Leicester City,Premier League,25-248,1999,3,0,32,0.4,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,1,1,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Issa Soumaré,SEN,"FW,MF",Le Havre,Ligue 1,24-022,2000,8,5,422,4.7,0,0,0,0,0,0,0,0,0.9,0.9,0.3,1.1,13,8,37,0.00,0.00,0.00,0.00,0.00,0.19,0.06,0.24,0.19,0.24
Djibril Sow,SUI,MF,Sevilla,La Liga,27-269,1997,8,4,398,4.4,0,0,0,0,0,0,2,0,0.9,0.9,0.1,1.1,6,24,12,0.00,0.00,0.00,0.00,0.00,0.21,0.03,0.24,0.21,0.24
Saidou Sow,GUI,DF,Strasbourg,Ligue 1,22-120,2002,9,8,748,8.3,0,1,1,0,0,0,2,0,0.3,0.3,0.2,0.5,0,7,2,0.00,0.12,0.12,0.00,0.12,0.04,0.02,0.06,0.04,0.06
Djed Spence,ENG,DF,Tottenham,Premier League,24-084,2000,3,0,64,0.7,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,3,4,5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Leonardo Spinazzola,ITA,DF,Napoli,Serie A,31-221,1993,7,3,234,2.6,0,1,1,0,0,0,0,0,0.0,0.0,0.4,0.5,11,11,12,0.00,0.38,0.38,0.00,0.38,0.01,0.16,0.17,0.01,0.17
Anton Stach,GER,DF,Hoffenheim,Bundesliga,25-352,1998,8,7,675,7.5,0,0,0,0,0,0,2,0,0.1,0.1,0.2,0.3,6,34,0,0.00,0.00,0.00,0.00,0.00,0.02,0.03,0.04,0.02,0.04
Jens Stage,DEN,MF,Werder Bremen,Bundesliga,27-359,1996,6,6,510,5.7,3,0,3,3,0,0,1,0,1.6,1.6,0.1,1.8,5,19,16,0.53,0.00,0.53,0.53,0.53,0.29,0.02,0.31,0.29,0.31
Filip Stankovic,SRB,GK,Venezia,Serie A,22-250,2002,3,3,270,3.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Jay Stansfield,ENG,MF,Fulham,Premier League,21-343,2002,1,0,1,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Carl Starfelt,SWE,DF,Celta Vigo,La Liga,29-153,1995,10,8,736,8.2,1,0,1,1,0,0,2,0,0.3,0.3,0.0,0.3,2,19,1,0.12,0.00,0.12,0.12,0.12,0.04,0.00,0.04,0.04,0.04
Niklas Stark,GER,DF,Werder Bremen,Bundesliga,29-201,1995,5,5,372,4.1,0,1,1,0,0,0,0,0,0.1,0.1,0.1,0.2,1,12,0,0.00,0.24,0.24,0.00,0.24,0.02,0.02,0.04,0.02,0.04
Lucas Stassin,BEL,FW,Saint-Étienne,Ligue 1,19-339,2004,6,3,245,2.7,0,2,2,0,0,0,0,0,0.7,0.7,0.7,1.4,5,4,18,0.00,0.73,0.73,0.00,0.73,0.25,0.25,0.51,0.25,0.51
Jason Steele,ENG,GK,Brighton,Premier League,34-075,1990,2,2,180,2.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Orri Steinn Óskarsson,ISL,FW,Real Sociedad,La Liga,20-064,2004,7,3,283,3.1,2,0,2,2,0,0,0,0,2.7,2.7,0.0,2.7,1,2,16,0.64,0.00,0.64,0.64,0.64,0.86,0.00,0.86,0.86,0.86
Pascal Stenzel,GER,DF,Stuttgart,Bundesliga,28-226,1996,3,2,114,1.3,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,0,3,4,0.00,0.00,0.00,0.00,0.00,0.05,0.00,0.05,0.05,0.05
Jack Stephens,ENG,DF,Southampton,Premier League,30-279,1994,5,5,438,4.9,0,0,0,0,0,0,1,1,0.2,0.2,0.1,0.4,6,26,0,0.00,0.00,0.00,0.00,0.00,0.05,0.03,0.07,0.05,0.07
Raheem Sterling,ENG,"MF,FW",Arsenal,Premier League,29-329,1994,4,2,123,1.4,0,0,0,0,0,0,0,0,0.3,0.3,0.0,0.4,9,3,12,0.00,0.00,0.00,0.00,0.00,0.24,0.03,0.28,0.24,0.28
Enzo Sternal,FRA,"FW,MF",Marseille,Ligue 1,17-157,2007,2,0,24,0.3,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.09,0.09,0.00,0.09
Ross Stewart,SCO,"FW,MF",Southampton,Premier League,28-113,1996,4,1,132,1.5,0,0,0,0,0,0,1,0,0.1,0.1,0.0,0.1,1,1,5,0.00,0.00,0.00,0.00,0.00,0.08,0.00,0.08,0.08,0.08
Angelo Stiller,GER,MF,Stuttgart,Bundesliga,23-211,2001,8,8,714,7.9,0,0,0,0,0,0,0,0,0.3,0.3,1.2,1.5,10,64,22,0.00,0.00,0.00,0.00,0.00,0.04,0.15,0.19,0.04,0.19
Kevin Stöger,AUT,"MF,FW",Gladbach,Bundesliga,31-066,1993,8,6,549,6.1,0,2,2,0,0,0,1,0,0.7,0.7,3.4,4.1,16,47,40,0.00,0.33,0.33,0.00,0.33,0.11,0.56,0.67,0.11,0.67
Stoichkov,ESP,"MF,FW",Alavés,La Liga,30-362,1993,9,6,534,5.9,0,1,1,0,0,0,1,0,0.9,0.9,0.8,1.7,8,20,29,0.00,0.17,0.17,0.00,0.17,0.16,0.13,0.29,0.16,0.29
Petar Stojanović,SVN,MF,Empoli,Serie A,29-025,1995,1,0,3,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
John Stones,ENG,"DF,MF",Manchester City,Premier League,30-157,1994,6,2,241,2.7,2,0,2,2,0,0,1,0,0.4,0.4,0.0,0.4,8,10,1,0.75,0.00,0.75,0.75,0.75,0.16,0.00,0.16,0.16,0.16
Jørgen Strand Larsen,NOR,FW,Wolves,Premier League,24-269,2000,9,9,732,8.1,3,1,4,3,0,0,1,0,1.9,1.9,0.8,2.7,3,6,19,0.37,0.12,0.49,0.37,0.49,0.23,0.10,0.33,0.23,0.33
Gabriel Strefezza,BRA,"FW,MF",Como,Serie A,27-197,1997,10,10,803,8.9,2,1,3,2,0,0,2,0,1.0,1.0,0.9,1.9,24,36,51,0.22,0.11,0.34,0.22,0.34,0.11,0.10,0.21,0.11,0.21
Cristhian Stuani,URU,FW,Girona,La Liga,38-020,1986,7,0,129,1.4,3,0,3,2,1,1,1,0,3.3,2.6,0.0,2.6,0,0,5,2.09,0.00,2.09,1.40,1.40,2.33,0.00,2.33,1.85,1.85
Álex Suárez,ESP,DF,Las Palmas,La Liga,31-228,1993,9,9,723,8.0,0,0,0,0,0,0,3,0,0.1,0.1,0.0,0.1,1,18,1,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.01,0.01,0.01
Denis Suárez,ESP,MF,Villarreal,La Liga,30-300,1994,3,1,83,0.9,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.2,4,3,3,0.00,0.00,0.00,0.00,0.00,0.08,0.15,0.24,0.08,0.24
Gabriel Suazo,CHI,DF,Toulouse,Ligue 1,27-084,1997,7,3,356,4.0,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.1,3,19,23,0.00,0.00,0.00,0.00,0.00,0.00,0.04,0.04,0.00,0.04
Luka Sučić,CRO,MF,Real Sociedad,La Liga,22-054,2002,8,7,555,6.2,1,0,1,1,0,0,0,0,1.0,1.0,0.6,1.5,10,29,20,0.16,0.00,0.16,0.16,0.16,0.15,0.09,0.25,0.15,0.25
Yukinari Sugawara,JPN,DF,Southampton,Premier League,24-126,2000,8,8,625,6.9,1,0,1,1,0,0,2,0,0.3,0.3,1.4,1.7,10,33,24,0.14,0.00,0.14,0.14,0.14,0.04,0.20,0.24,0.04,0.24
Niklas Süle,GER,DF,Dortmund,Bundesliga,29-059,1995,5,4,334,3.7,0,0,0,0,0,0,1,0,0.5,0.5,0.0,0.5,2,18,4,0.00,0.00,0.00,0.00,0.00,0.13,0.01,0.14,0.13,0.14
Ibrahim Sulemana,GHA,MF,Atalanta,Serie A,21-163,2003,3,0,30,0.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Kamaldeen Sulemana,GHA,"FW,MF",Southampton,Premier League,22-260,2002,2,0,17,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,0,1,0.00,0.00,0.00,0.00,0.00,0.10,0.00,0.10,0.10,0.10
Crysencio Summerville,NED,"FW,MF",West Ham,Premier League,23-002,2001,8,1,219,2.4,1,0,1,1,0,0,1,0,0.6,0.6,0.5,1.1,9,4,22,0.41,0.00,0.41,0.41,0.41,0.26,0.21,0.47,0.26,0.47
Tomáš Suslov,SVK,"FW,MF",Hellas Verona,Serie A,22-147,2002,7,5,414,4.6,0,0,0,0,0,0,3,1,0.3,0.3,0.4,0.6,5,14,20,0.00,0.00,0.00,0.00,0.00,0.06,0.08,0.14,0.06,0.14
Suso,ESP,"FW,MF",Sevilla,La Liga,30-348,1993,4,0,97,1.1,0,0,0,0,0,0,0,0,0.2,0.2,0.2,0.4,3,9,6,0.00,0.00,0.00,0.00,0.00,0.20,0.19,0.39,0.20,0.39
Zion Suzuki,JPN,GK,Parma,Serie A,22-072,2002,9,9,794,8.8,0,0,0,0,0,0,2,1,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Mattias Svanberg,SWE,MF,Wolfsburg,Bundesliga,25-301,1999,5,5,377,4.2,1,0,1,1,0,0,2,0,1.2,1.2,0.2,1.4,0,8,9,0.24,0.00,0.24,0.24,0.24,0.29,0.06,0.34,0.29,0.34
Marin Šverko,CRO,DF,Venezia,Serie A,26-271,1998,6,4,363,4.0,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,4,17,0,0.00,0.00,0.00,0.00,0.00,0.02,0.00,0.02,0.02,0.02
Mile Svilar,SRB,GK,Roma,Serie A,25-066,1999,10,10,900,10.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Michael Svoboda,AUT,DF,Venezia,Serie A,26-017,1998,10,9,833,9.3,1,0,1,1,0,0,1,0,0.1,0.1,0.6,0.8,7,28,3,0.11,0.00,0.11,0.11,0.11,0.01,0.07,0.08,0.01,0.08
Williot Swedberg,SWE,"FW,MF",Celta Vigo,La Liga,20-274,2004,11,5,476,5.3,2,2,4,2,0,0,1,0,2.9,2.9,0.8,3.8,12,11,40,0.38,0.38,0.76,0.38,0.76,0.55,0.16,0.71,0.55,0.71
Abakar Sylla,CIV,DF,Strasbourg,Ligue 1,21-312,2002,9,6,497,5.5,1,0,1,1,0,0,2,0,0.4,0.4,0.0,0.4,0,8,2,0.18,0.00,0.18,0.18,0.18,0.08,0.00,0.08,0.08,0.08
Issiaga Sylla,GUI,DF,Montpellier,Ligue 1,30-305,1994,5,3,164,1.8,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,4,2,4,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Mamadou Sylla,SEN,FW,Valladolid,La Liga,30-226,1994,8,4,368,4.1,2,1,3,0,2,2,1,0,2.3,0.7,0.7,1.4,4,4,12,0.49,0.24,0.73,0.00,0.24,0.57,0.16,0.73,0.18,0.34
Sammie Szmodics,IRL,"FW,MF",Ipswich Town,Premier League,29-038,1995,9,5,397,4.4,2,0,2,2,0,0,1,0,1.7,1.7,0.1,1.9,6,10,24,0.45,0.00,0.45,0.45,0.45,0.39,0.03,0.42,0.39,0.42
Dominik Szoboszlai,HUN,MF,Liverpool,Premier League,24-007,2000,9,7,655,7.3,0,1,1,0,0,0,3,0,1.5,1.5,1.1,2.5,22,28,29,0.00,0.14,0.14,0.00,0.14,0.20,0.15,0.35,0.20,0.35
Alexander Sørloth,NOR,FW,Atlético Madrid,La Liga,28-332,1995,11,7,563,6.3,3,2,5,3,0,0,0,0,4.1,4.1,1.3,5.4,8,11,30,0.48,0.32,0.80,0.48,0.80,0.66,0.21,0.87,0.66,0.87
Musa Al-Taamari,JOR,"FW,MF",Montpellier,Ligue 1,27-144,1997,4,2,206,2.3,0,0,0,0,0,0,1,0,0.2,0.2,0.0,0.2,10,5,13,0.00,0.00,0.00,0.00,0.00,0.08,0.00,0.09,0.08,0.09
Haris Tabakovic,BIH,"FW,MF",Hoffenheim,Bundesliga,30-134,1994,4,0,68,0.8,1,0,1,1,0,0,0,0,0.3,0.3,0.0,0.4,0,1,2,1.32,0.00,1.32,1.32,1.32,0.44,0.04,0.48,0.44,0.48
Nicolás Tagliafico,ARG,DF,Lyon,Ligue 1,32-062,1992,3,3,270,3.0,1,0,1,1,0,0,1,0,0.7,0.7,0.1,0.8,6,22,10,0.33,0.00,0.33,0.33,0.33,0.22,0.04,0.26,0.22,0.26
Jonathan Tah,GER,DF,Leverkusen,Bundesliga,28-264,1996,8,8,720,8.0,1,0,1,1,0,0,1,0,0.5,0.5,0.0,0.5,3,41,4,0.12,0.00,0.12,0.12,0.12,0.06,0.00,0.06,0.06,0.06
Adrien Tameze,CMR,"MF,DF",Torino,Serie A,30-271,1994,8,3,262,2.9,0,0,0,0,0,0,1,0,0.0,0.0,0.5,0.5,5,14,13,0.00,0.00,0.00,0.00,0.00,0.00,0.16,0.16,0.00,0.16
Renato Tapia,PER,"MF,DF",Leganés,La Liga,29-096,1995,10,5,463,5.1,0,0,0,0,0,0,3,0,0.0,0.0,0.0,0.1,4,16,7,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.01,0.00,0.01
Edmond Tapsoba,BFA,DF,Leverkusen,Bundesliga,25-273,1999,8,8,715,7.9,0,0,0,0,0,0,1,0,0.2,0.2,0.1,0.3,12,55,4,0.00,0.00,0.00,0.00,0.00,0.03,0.01,0.04,0.03,0.04
Florian Tardieu,FRA,MF,Saint-Étienne,Ligue 1,32-193,1992,5,2,165,1.8,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,10,1,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.01,0.01,0.01
Mehdi Taremi,IRN,FW,Inter,Serie A,32-106,1992,8,1,212,2.4,0,1,1,0,0,0,0,0,0.9,0.9,0.5,1.4,4,6,16,0.00,0.42,0.42,0.00,0.42,0.39,0.22,0.61,0.39,0.61
Oussama Targhalline,MAR,MF,Le Havre,Ligue 1,22-165,2002,7,6,490,5.4,0,0,0,0,0,0,0,0,0.1,0.1,0.4,0.4,12,29,11,0.00,0.00,0.00,0.00,0.00,0.01,0.07,0.08,0.01,0.08
James Tarkowski,ENG,DF,Everton,Premier League,31-348,1992,9,9,810,9.0,0,0,0,0,0,0,2,0,0.6,0.6,0.5,1.1,1,15,1,0.00,0.00,0.00,0.00,0.00,0.07,0.05,0.12,0.07,0.12
César Tárrega,ESP,DF,Valencia,La Liga,22-249,2002,9,9,810,9.0,1,0,1,1,0,0,2,0,0.8,0.8,0.0,0.8,8,25,0,0.11,0.00,0.11,0.11,0.11,0.09,0.00,0.09,0.09,0.09
Nuno Tavares,POR,DF,Lazio,Serie A,24-280,2000,8,8,652,7.2,0,8,8,0,0,0,3,1,0.6,0.6,2.6,3.2,34,35,36,0.00,1.10,1.10,0.00,1.10,0.08,0.36,0.44,0.08,0.44
Marcus Tavernier,ENG,"MF,FW",Bournemouth,Premier League,25-224,1999,9,8,690,7.7,1,2,3,1,0,0,2,0,2.5,2.5,1.3,3.8,20,45,45,0.13,0.26,0.39,0.13,0.39,0.33,0.17,0.49,0.33,0.49
Charlie Taylor,ENG,DF,Southampton,Premier League,31-044,1993,5,2,209,2.3,0,0,0,0,0,0,1,0,0.0,0.0,0.1,0.1,2,6,6,0.00,0.00,0.00,0.00,0.00,0.00,0.03,0.03,0.00,0.03
Jack Taylor,IRL,MF,Ipswich Town,Premier League,26-131,1998,6,0,134,1.5,0,0,0,0,0,0,2,0,0.3,0.3,0.0,0.3,2,12,4,0.00,0.00,0.00,0.00,0.00,0.20,0.00,0.20,0.20,0.20
Loum Tchaouna,FRA,"FW,MF",Lazio,Serie A,21-054,2003,8,1,171,1.9,1,0,1,1,0,0,0,0,1.6,1.6,0.3,1.9,10,7,21,0.53,0.00,0.53,0.53,0.53,0.83,0.16,0.99,0.83,0.99
Jackson Tchatchoua,CMR,"DF,MF",Hellas Verona,Serie A,23-048,2001,10,10,845,9.4,1,1,2,1,0,0,4,1,0.2,0.2,0.9,1.1,28,19,50,0.11,0.11,0.21,0.11,0.21,0.03,0.09,0.12,0.03,0.12
Enzo Tchato,CMR,DF,Montpellier,Ligue 1,21-344,2002,9,3,480,5.3,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.1,9,16,27,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.03,0.00,0.03
Aurélien Tchouaméni,FRA,"MF,DF",Real Madrid,La Liga,24-279,2000,10,10,844,9.4,0,0,0,0,0,0,0,0,0.5,0.5,0.3,0.9,9,79,5,0.00,0.00,0.00,0.00,0.00,0.05,0.04,0.09,0.05,0.09
Álvaro Tejero,ESP,"MF,DF",Espanyol,La Liga,28-104,1996,10,6,515,5.7,1,2,3,1,0,0,0,0,0.3,0.3,1.7,2.1,11,17,33,0.17,0.35,0.52,0.17,0.52,0.06,0.30,0.36,0.06,0.36
Martín Tejón,ESP,"MF,DF",Valencia,La Liga,20-203,2004,4,0,49,0.5,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,0,4,6,0.00,0.00,0.00,0.00,0.00,0.16,0.05,0.21,0.16,0.21
Mathys Tel,FRA,"FW,MF",Bayern Munich,Bundesliga,19-188,2005,4,1,114,1.3,0,0,0,0,0,0,0,0,0.5,0.5,0.0,0.5,4,4,11,0.00,0.00,0.00,0.00,0.00,0.39,0.00,0.39,0.39,0.39
Nathan Tella,NGA,"DF,FW",Leverkusen,Bundesliga,25-119,1999,4,1,94,1.0,0,0,0,0,0,0,0,0,0.2,0.2,0.0,0.2,5,3,13,0.00,0.00,0.00,0.00,0.00,0.15,0.00,0.15,0.15,0.15
Nahuel Tenaglia,ARG,DF,Alavés,La Liga,28-254,1996,9,9,765,8.5,1,1,2,1,0,0,2,0,0.1,0.1,0.4,0.5,8,22,30,0.12,0.12,0.24,0.12,0.24,0.01,0.04,0.06,0.01,0.06
Casper Tengstedt,DEN,"FW,MF",Hellas Verona,Serie A,24-153,2000,9,8,630,7.0,3,0,3,2,1,1,2,0,2.8,2.0,0.1,2.1,13,9,35,0.43,0.00,0.43,0.29,0.29,0.39,0.02,0.41,0.28,0.30
Marc-André ter Stegen,GER,GK,Barcelona,La Liga,32-185,1992,6,6,494,5.5,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Filippo Terracciano,ITA,DF,Milan,Serie A,21-267,2003,3,3,270,3.0,0,0,0,0,0,0,2,0,0.1,0.1,0.1,0.2,4,9,6,0.00,0.00,0.00,0.00,0.00,0.05,0.02,0.07,0.05,0.07
Pietro Terracciano,ITA,GK,Fiorentina,Serie A,34-238,1990,3,3,270,3.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Ramón Terrats,ESP,MF,Villarreal,La Liga,24-014,2000,9,0,81,0.9,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,4,2,0.00,0.00,0.00,0.00,0.00,0.03,0.00,0.03,0.03,0.03
Martin Terrier,FRA,MF,Leverkusen,Bundesliga,27-242,1997,8,5,442,4.9,1,1,2,1,0,0,1,0,2.1,2.1,0.8,2.9,6,8,28,0.20,0.20,0.41,0.20,0.41,0.44,0.16,0.59,0.44,0.59
Tanner Tessmann,USA,MF,Lyon,Ligue 1,23-038,2001,5,2,180,2.0,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.1,1,9,7,0.00,0.00,0.00,0.00,0.00,0.00,0.04,0.04,0.00,0.04
Kenny Tete,NED,DF,Fulham,Premier League,29-023,1995,9,9,796,8.8,0,0,0,0,0,0,2,0,0.8,0.8,0.3,1.1,24,25,23,0.00,0.00,0.00,0.00,0.00,0.09,0.04,0.13,0.09,0.13
Teddy Teuma,MLT,MF,Reims,Ligue 1,31-032,1993,6,2,198,2.2,1,0,1,0,1,1,1,0,1.0,0.2,0.4,0.6,3,8,13,0.45,0.00,0.45,0.00,0.00,0.47,0.16,0.64,0.11,0.28
Jordan Teze,NED,DF,Monaco,Ligue 1,25-032,1999,6,3,226,2.5,1,0,1,1,0,0,1,1,1.2,1.2,0.2,1.3,3,8,15,0.40,0.00,0.40,0.40,0.40,0.47,0.06,0.53,0.47,0.53
Florian Thauvin,FRA,"MF,FW",Udinese,Serie A,31-280,1993,7,6,463,5.1,3,1,4,3,0,1,0,0,2.8,2.0,0.7,2.7,17,25,27,0.58,0.19,0.78,0.58,0.78,0.54,0.14,0.68,0.38,0.52
Arthur Theate,BEL,DF,Eint Frankfurt,Bundesliga,24-160,2000,8,8,683,7.6,0,0,0,0,0,0,3,1,0.3,0.3,0.1,0.4,8,20,5,0.00,0.00,0.00,0.00,0.00,0.04,0.01,0.05,0.04,0.05
Malick Thiaw,GER,DF,Milan,Serie A,23-085,2001,3,3,270,3.0,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,1,16,0,0.00,0.00,0.00,0.00,0.00,0.03,0.00,0.03,0.03,0.03
Sorba Thomas,WAL,FW,Nantes,Ligue 1,25-071,1999,9,6,541,6.0,1,0,1,1,0,0,0,0,1.2,1.2,1.1,2.3,20,17,43,0.17,0.00,0.17,0.17,0.17,0.21,0.18,0.39,0.21,0.39
Adrien Thomasson,FRA,MF,Lens,Ligue 1,30-327,1993,9,9,733,8.1,0,1,1,0,0,0,1,0,0.4,0.4,2.2,2.6,8,44,39,0.00,0.12,0.12,0.00,0.12,0.05,0.27,0.32,0.05,0.32
Morten Thorsby,NOR,MF,Genoa,Serie A,28-180,1996,9,5,429,4.8,0,0,0,0,0,0,1,0,0.5,0.5,0.4,1.0,2,13,14,0.00,0.00,0.00,0.00,0.00,0.11,0.09,0.21,0.11,0.21
Khéphren Thuram,FRA,MF,Juventus,Serie A,23-220,2001,8,4,342,3.8,0,1,1,0,0,0,2,0,0.3,0.3,0.2,0.6,13,24,11,0.00,0.26,0.26,0.00,0.26,0.08,0.07,0.15,0.08,0.15
Marcus Thuram,FRA,FW,Inter,Serie A,27-087,1997,10,10,797,8.9,7,2,9,7,0,0,0,0,3.3,3.3,1.4,4.7,17,17,61,0.79,0.23,1.02,0.79,1.02,0.38,0.15,0.53,0.38,0.53
Youri Tielemans,BEL,MF,Aston Villa,Premier League,27-178,1997,9,9,803,8.9,0,3,3,0,0,0,2,0,0.5,0.5,2.2,2.8,14,69,10,0.00,0.34,0.34,0.00,0.34,0.06,0.25,0.31,0.06,0.31
