Player,Nation,Pos,Squad,Comp,Age,Born,90s,PassCompleted,PassAtt,PassCompleted%,TotDist,PrgDist,ShortCmp,ShortAtt,ShortCmp%,MediumCmp,MediumAtt,MediumCmp%,LongCmp,LongAtt,LongCmp%,Ast,xAG,xA,A-xAG,KeyPasses,FinalThird,PassesPenArea,CrossPenArea,ProgPasses
Gianluca Busio,USA,MF,Venezia,Serie A,22-142,2002,3.8,100,127,78.7,1591,457,52,59,88.1,36,41,87.8,8,14,57.1,0,0.4,0.2,-0.4,6,10,3,1,11
Aurélio Buta,POR,DF,Reims,Ligue 1,27-250,1997,4.7,168,203,82.8,2633,1025,93,106,87.7,64,76,84.2,10,16,62.5,1,0.2,0.5,+0.8,3,11,4,3,13
Marcin Bułka,POL,GK,Nice,Ligue 1,25-013,1999,7.0,207,253,81.8,4767,3252,65,67,97.0,90,95,94.7,51,89,57.3,0,0.0,0.0,0.0,0,1,0,0,0
Pau Cabanes,ESP,MF,Villarreal,La Liga,19-243,2005,0.2,9,10,90.0,89,16,9,9,100.0,0,0,,0,0,,0,0.0,0.0,0.0,0,0,0,0,1
Rémy Cabella,FRA,"MF,FW",Lille,Ligue 1,34-223,1990,3.0,162,194,83.5,2307,517,99,110,90.0,50,58,86.2,8,13,61.5,1,0.9,0.8,+0.1,7,10,3,1,18
Leandro Cabrera,URU,DF,Espanyol,La Liga,33-122,1991,4.5,178,250,71.2,3554,1598,61,71,85.9,94,117,80.3,21,54,38.9,0,0.1,0.1,-0.1,2,11,1,0,12
Liberato Cacace,NZL,"DF,FW",Empoli,Serie A,24-020,2000,1.2,35,52,67.3,504,227,21,22,95.5,9,15,60.0,3,10,30.0,0,0.1,0.1,-0.1,4,6,2,1,3
Anthony Caci,FRA,DF,Mainz 05,Bundesliga,27-108,1997,5.2,163,233,70.0,2873,1132,85,99,85.9,55,77,71.4,21,42,50.0,0,0.4,1.1,-0.4,5,10,4,1,15
Mathieu Cafaro,FRA,"MF,FW",Saint-Étienne,Ligue 1,27-206,1997,4.6,93,136,68.4,1451,315,55,72,76.4,29,44,65.9,8,17,47.1,0,0.3,0.6,-0.3,6,6,2,1,9
Moisés Caicedo,ECU,MF,Chelsea,Premier League,22-350,2001,6.8,338,386,87.6,5558,1512,153,168,91.1,154,170,90.6,22,31,71.0,1,1.1,0.8,-0.1,4,35,8,2,27
Tom Cairney,SCO,MF,Fulham,Premier League,33-271,1991,1.1,75,81,92.6,1137,308,40,41,97.6,30,30,100.0,4,4,100.0,0,0.3,0.2,-0.3,2,10,2,1,11
Jens Cajuste,SWE,MF,Ipswich Town,Premier League,25-068,1999,0.9,31,35,88.6,507,64,12,14,85.7,18,20,90.0,0,0,,0,0.1,0.0,-0.1,2,3,1,0,3
Davide Calabria,ITA,DF,Milan,Serie A,27-316,1996,1.6,102,111,91.9,1771,387,44,45,97.8,52,56,92.9,4,8,50.0,0,0.2,0.1,-0.2,1,14,1,1,16
Riccardo Calafiori,ITA,DF,Arsenal,Premier League,22-151,2002,3.3,136,161,84.5,2149,476,74,82,90.2,52,61,85.2,9,9,100.0,0,0.1,0.4,-0.1,2,10,2,0,17
Luca Caldirola,ITA,DF,Monza,Serie A,33-259,1991,2.1,142,159,89.3,2575,1006,56,58,96.6,72,78,92.3,13,20,65.0,0,0.0,0.2,0.0,0,6,1,0,7
Fernando Calero,ESP,DF,Espanyol,La Liga,29-033,1995,2.1,85,101,84.2,1884,784,20,20,100.0,47,54,87.0,17,24,70.8,0,0.0,0.0,0.0,0,1,0,0,1
Duje Ćaleta-Car,CRO,DF,Lyon,Ligue 1,28-030,1996,7.0,294,325,90.5,5790,1984,91,99,91.9,172,181,95.0,28,39,71.8,0,0.0,0.0,0.0,0,14,0,0,15
Hakan Çalhanoğlu,TUR,MF,Inter,Serie A,30-252,1994,5.1,420,465,90.3,8214,2320,155,166,93.4,204,215,94.9,55,72,76.4,0,0.8,1.0,-0.8,8,53,8,4,44
Dominic Calvert-Lewin,ENG,FW,Everton,Premier League,27-215,1997,6.6,59,100,59.0,680,187,45,65,69.2,8,18,44.4,2,5,40.0,1,0.2,0.5,+0.8,2,8,1,0,8
