Joueur,Nation,Pos,Équipe,Âge,Naissance,MJ,Titulaire,Min,90,Buts,PD,B+PD,B-PénM,PénM,PénT,CJ,CR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Buts/90,PD/90,B+PD/90,B-PénM/90,B+PD-PénM/90,xG/90,xAG/90,xG+xAG/90,npxG/90,npxG+xAG/90
Abdón Prats,ESP,"AT,MT",Mallorca,31-313,1992,6,1,139,1.5,1,0,1,0,1,1,2,0,1.4,0.6,0.0,0.6,0,4,1,0.65,0.00,0.65,0.00,0.00,0.89,0.00,0.89,0.37,0.37
Javi Puado,ESP,"AT,MT",Espanyol,26-143,1998,8,8,654,7.3,3,0,3,2,1,1,2,0,2.4,1.6,0.7,2.2,15,21,21,0.41,0.00,0.41,0.28,0.28,0.33,0.09,0.41,0.22,0.31
Dani Raba,ESP,"AT,MT",Leganés,28-352,1995,4,2,140,1.6,0,0,0,0,0,1,0,0,0.9,0.1,0.2,0.3,3,4,8,0.00,0.00,0.00,0.00,0.00,0.59,0.13,0.72,0.08,0.21
Antonio Raillo,ESP,DF,Mallorca,33-007,1991,9,9,810,9.0,1,0,1,1,0,0,0,0,1.0,1.0,0.7,1.7,11,23,5,0.11,0.00,0.11,0.11,0.11,0.11,0.08,0.19,0.11,0.19
Benito Ramírez,ESP,"DF,MT",Las Palmas,29-096,1995,6,1,212,2.4,0,0,0,0,0,0,1,0,0.1,0.1,0.3,0.4,9,10,34,0.00,0.00,0.00,0.00,0.00,0.06,0.13,0.19,0.06,0.19
Sandro Ramírez,ESP,"AT,MT",Las Palmas,29-098,1995,7,5,401,4.5,3,1,4,3,0,0,1,0,1.2,1.2,0.4,1.7,10,11,17,0.67,0.22,0.90,0.67,0.90,0.28,0.10,0.38,0.28,0.38
Raphinha,BRA,"AT,MT",Barcelona,27-306,1996,9,8,752,8.4,5,4,9,5,0,0,1,0,5.6,5.6,4.7,10.3,26,37,75,0.60,0.48,1.08,0.60,1.08,0.67,0.56,1.23,0.67,1.23
Andrei Ratiu,ROU,DF,Rayo Vallecano,26-117,1998,7,7,619,6.9,1,1,2,1,0,0,1,0,1.0,1.0,1.2,2.2,15,25,30,0.15,0.15,0.29,0.15,0.29,0.15,0.18,0.33,0.15,0.33
Raúl,ESP,AT,Osasuna,23-347,2000,9,2,249,2.8,1,0,1,1,0,0,0,0,0.3,0.3,0.6,0.9,4,1,13,0.36,0.00,0.36,0.36,0.36,0.11,0.20,0.31,0.11,0.31
Abderrahman Rebbach,ALG,"AT,MT",Alavés,26-065,1998,4,2,204,2.3,0,0,0,0,0,0,1,0,0.1,0.1,0.1,0.2,7,2,18,0.00,0.00,0.00,0.00,0.00,0.05,0.06,0.10,0.05,0.10
