Joueur,Nation,Pos,Équipe,Âge,Naissance,MJ,Titulaire,Min,90,Buts,PD,B+PD,B-PénM,PénM,PénT,CJ,CR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Buts/90,PD/90,B+PD/90,B-PénM/90,B+PD-PénM/90,xG/90,xAG/90,xG+xAG/90,npxG/90,npxG+xAG/90
Mattia Perin,ITA,GB,Juventus,31-340,1992,2,2,180,2.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Máximo Perrone,ARG,MT,Como,21-282,2003,6,5,480,5.3,0,1,1,0,0,0,1,0,0.1,0.1,0.3,0.4,3,22,5,0.00,0.19,0.19,0.00,0.19,0.02,0.06,0.07,0.02,0.07
Matteo Pessina,ITA,MT,Monza,27-177,1997,7,7,585,6.5,0,0,0,0,0,0,1,0,0.1,0.1,0.0,0.1,6,13,13,0.00,0.00,0.00,0.00,0.00,0.01,0.01,0.02,0.01,0.02
Andrea Petagna,ITA,AT,Monza,29-107,1995,3,2,179,2.0,0,0,0,0,0,0,1,0,0.2,0.2,0.0,0.2,2,1,7,0.00,0.00,0.00,0.00,0.00,0.09,0.00,0.09,0.09,0.09
Giuseppe Pezzella,ITA,"DF,AT",Empoli,26-321,1997,7,7,544,6.0,0,1,1,0,0,0,2,0,0.1,0.1,0.5,0.7,15,10,20,0.00,0.17,0.17,0.00,0.17,0.02,0.09,0.11,0.02,0.11
Roberto Piccoli,ITA,AT,Cagliari,23-262,2001,7,7,577,6.4,2,0,2,2,0,0,1,0,2.3,2.3,0.2,2.5,6,7,36,0.31,0.00,0.31,0.31,0.31,0.36,0.03,0.39,0.36,0.39
Nicholas Pierini,ITA,MT,Venezia,26-070,1998,2,0,83,0.9,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.1,1,2,4,0.00,0.00,0.00,0.00,0.00,0.04,0.10,0.13,0.04,0.13
Santiago Pierotti,ARG,"AT,MT",Lecce,23-195,2001,7,0,157,1.7,0,0,0,0,0,0,0,0,0.3,0.3,0.3,0.6,6,3,10,0.00,0.00,0.00,0.00,0.00,0.15,0.18,0.33,0.15,0.33
Balthazar Pierret,FRA,MT,Lecce,24-153,2000,7,6,409,4.5,0,0,0,0,0,0,1,0,0.0,0.0,0.2,0.2,2,18,3,0.00,0.00,0.00,0.00,0.00,0.00,0.05,0.05,0.00,0.05
Andrea Pinamonti,ITA,"AT,MT",Genoa,25-149,1999,6,5,444,4.9,1,0,1,1,0,0,1,0,0.6,0.6,0.1,0.6,1,2,9,0.20,0.00,0.20,0.20,0.20,0.11,0.01,0.13,0.11,0.13
Niccolò Pisilli,ITA,MT,Roma,20-022,2004,5,3,244,2.7,1,0,1,1,0,0,2,0,0.8,0.8,0.3,1.1,5,13,10,0.37,0.00,0.37,0.37,0.37,0.31,0.10,0.41,0.31,0.41
Semuel Pizzignacco,ITA,GB,Monza,23-044,2001,3,3,270,3.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Tommaso Pobega,ITA,MT,Bologna,25-092,1999,1,1,90,1.0,0,0,0,0,0,0,1,0,0.1,0.1,0.0,0.1,1,4,1,0.00,0.00,0.00,0.00,0.00,0.12,0.00,0.12,0.12,0.12
Joel Pohjanpalo,FIN,AT,Venezia,30-032,1994,5,5,398,4.4,2,0,2,2,0,1,0,0,1.9,1.1,0.5,1.6,1,6,16,0.45,0.00,0.45,0.45,0.45,0.43,0.12,0.55,0.26,0.37
Matteo Politano,ITA,"MT,AT",Napoli,31-073,1993,7,7,562,6.2,1,0,1,1,0,0,0,0,1.2,1.2,0.8,2.0,20,34,59,0.16,0.00,0.16,0.16,0.16,0.19,0.13,0.32,0.19,0.32
Marin Pongračić,CRO,DF,Fiorentina,27-034,1997,2,1,92,1.0,0,0,0,0,0,0,2,1,0.0,0.0,0.0,0.0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.01,0.00,0.01
Stefan Posch,AUT,DF,Bologna,27-154,1997,6,5,463,5.1,0,0,0,0,0,0,1,0,0.0,0.0,0.6,0.6,9,29,22,0.00,0.00,0.00,0.00,0.00,0.00,0.12,0.12,0.00,0.12
Matteo Prati,ITA,MT,Cagliari,20-292,2003,3,3,175,1.9,0,0,0,0,0,0,1,0,0.0,0.0,0.1,0.1,1,7,3,0.00,0.00,0.00,0.00,0.00,0.00,0.07,0.07,0.00,0.07
Ivan Provedel,ITA,GB,Lazio,30-212,1994,7,7,630,7.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.01,0.00,0.01
Christian Pulisic,USA,"AT,MT",Milan,26-027,1998,7,7,545,6.1,5,2,7,4,1,1,0,0,3.2,2.4,2.0,4.3,27,24,35,0.83,0.33,1.16,0.66,0.99,0.52,0.32,0.84,0.39,0.71
Hamza Rafia,TUN,MT,Lecce,25-196,1999,6,2,228,2.5,0,0,0,0,0,0,2,0,0.1,0.1,0.5,0.7,5,12,12,0.00,0.00,0.00,0.00,0.00,0.05,0.22,0.27,0.05,0.27
Antonio Raimondo,ITA,"AT,DF",Venezia,20-211,2004,6,0,78,0.9,0,0,0,0,0,0,0,0,0.3,0.3,0.1,0.4,2,1,6,0.00,0.00,0.00,0.00,0.00,0.37,0.11,0.48,0.37,0.48
Ylber Ramadani,ALB,MT,Lecce,28-186,1996,7,7,587,6.5,0,1,1,0,0,0,1,0,0.3,0.3,0.6,0.9,6,26,2,0.00,0.15,0.15,0.00,0.15,0.04,0.10,0.14,0.04,0.14
Luca Ranieri,ITA,DF,Fiorentina,25-175,1999,6,5,485,5.4,0,1,1,0,0,0,0,0,0.0,0.0,0.8,0.8,4,12,1,0.00,0.19,0.19,0.00,0.19,0.01,0.15,0.15,0.01,0.15
Giacomo Raspadori,ITA,"AT,MT",Napoli,24-240,2000,4,2,194,2.2,0,0,0,0,0,0,1,0,0.7,0.7,0.2,0.8,4,7,11,0.00,0.00,0.00,0.00,0.00,0.31,0.08,0.39,0.31,0.39
Federico Ravaglia,ITA,GB,Bologna,24-339,1999,2,2,180,2.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.00,0.02
Ante Rebić,CRO,"AT,MT",Lecce,31-024,1993,5,4,259,2.9,0,0,0,0,0,0,1,0,0.3,0.3,1.1,1.4,4,12,18,0.00,0.00,0.00,0.00,0.00,0.10,0.37,0.47,0.10,0.47
Tijjani Reijnders,NED,MT,Milan,26-078,1998,7,6,523,5.8,0,1,1,0,0,0,1,0,0.3,0.3,0.5,0.8,25,49,16,0.00,0.17,0.17,0.00,0.17,0.06,0.08,0.14,0.06,0.14
Pepe Reina,ESP,GB,Como,42-045,1982,3,3,270,3.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Mateo Retegui,ITA,AT,Atalanta,25-169,1999,7,6,473,5.3,7,1,8,5,2,2,1,0,5.2,3.6,0.6,4.2,1,8,40,1.33,0.19,1.52,0.95,1.14,0.99,0.11,1.10,0.69,0.80
Samuele Ricci,ITA,MT,Torino,23-055,2001,7,7,592,6.6,0,0,0,0,0,0,1,0,0.3,0.3,0.1,0.5,12,28,6,0.00,0.00,0.00,0.00,0.00,0.05,0.02,0.07,0.05,0.07
Amir Richardson,MAR,MT,Fiorentina,22-265,2002,3,1,130,1.4,0,0,0,0,0,0,1,0,0.2,0.2,0.0,0.2,1,5,4,0.00,0.00,0.00,0.00,0.00,0.12,0.03,0.15,0.12,0.15
Sergi Roberto,ESP,MT,Como,32-251,1992,6,4,407,4.5,0,1,1,0,0,0,2,0,0.7,0.7,0.7,1.3,4,22,10,0.00,0.22,0.22,0.00,0.22,0.15,0.15,0.30,0.15,0.30
Alessio Romagnoli,ITA,DF,Lazio,29-277,1995,6,6,540,6.0,0,0,0,0,0,0,1,0,0.5,0.5,0.0,0.5,1,7,0,0.00,0.00,0.00,0.00,0.00,0.08,0.00,0.08,0.08,0.08
Marten de Roon,NED,"DF,MT",Atalanta,33-200,1991,7,7,630,7.0,1,0,1,1,0,0,3,0,0.0,0.0,0.4,0.4,5,52,6,0.14,0.00,0.14,0.14,0.14,0.00,0.06,0.06,0.00,0.06
Jonas Rouhi,SWE,DF,Juventus,20-282,2004,2,1,87,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,4,3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Nicolò Rovella,ITA,MT,Lazio,22-316,2001,6,5,444,4.9,0,0,0,0,0,0,3,0,0.0,0.0,0.1,0.2,7,29,5,0.00,0.00,0.00,0.00,0.00,0.01,0.03,0.04,0.01,0.04
Amir Rrahmani,KVX,DF,Napoli,30-234,1994,7,7,630,7.0,0,1,1,0,0,0,1,0,0.5,0.5,0.1,0.7,3,33,0,0.00,0.14,0.14,0.00,0.14,0.08,0.02,0.10,0.08,0.10
Matteo Ruggeri,ITA,DF,Atalanta,22-096,2002,5,5,417,4.6,0,1,1,0,0,0,0,0,0.0,0.0,0.2,0.2,14,22,24,0.00,0.22,0.22,0.00,0.22,0.00,0.05,0.05,0.00,0.05
Stefano Sabelli,ITA,DF,Genoa,31-276,1993,6,4,295,3.3,0,1,1,0,0,0,0,0,0.1,0.1,0.6,0.7,6,10,13,0.00,0.31,0.31,0.00,0.31,0.02,0.19,0.21,0.02,0.21
Alexis Saelemaekers,BEL,"AT,DF",Roma,25-110,1999,2,2,110,1.2,0,0,0,0,0,0,1,0,0.0,0.0,0.1,0.2,2,3,6,0.00,0.00,0.00,0.00,0.00,0.01,0.12,0.13,0.01,0.13
Alexis Saelemaekers,BEL,"DF,AT",Milan,25-110,1999,1,1,90,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.1,7,4,13,0.00,0.00,0.00,0.00,0.00,0.00,0.06,0.06,0.00,0.06
Richie Sagrado,BEL,DF,Venezia,20-259,2004,1,1,52,0.6,0,0,0,0,0,0,1,0,0.1,0.1,0.0,0.1,0,0,0,0.00,0.00,0.00,0.00,0.00,0.09,0.00,0.09,0.09,0.09
Marco Sala,ITA,DF,Como,25-133,1999,3,1,93,1.0,0,0,0,0,0,0,1,0,0.0,0.0,0.1,0.1,2,6,7,0.00,0.00,0.00,0.00,0.00,0.00,0.10,0.10,0.00,0.10
Lazar Samardzic,SRB,"MT,AT",Atalanta,22-234,2002,5,1,217,2.4,1,0,1,1,0,0,0,0,0.6,0.6,0.5,1.2,12,15,26,0.41,0.00,0.41,0.41,0.41,0.27,0.22,0.49,0.27,0.49
Antonio Sanabria,PAR,"AT,MT",Torino,28-225,1996,4,3,216,2.4,1,0,1,1,0,1,1,0,1.7,0.9,0.1,1.0,1,1,10,0.42,0.00,0.42,0.42,0.42,0.70,0.05,0.75,0.37,0.42
Amin Sarr,SWE,AT,Hellas Verona,23-218,2001,3,1,40,0.4,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,1,4,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Nicolò Savona,ITA,DF,Juventus,21-210,2003,6,4,387,4.3,1,0,1,1,0,0,1,0,0.3,0.3,0.5,0.8,11,16,14,0.23,0.00,0.23,0.23,0.23,0.07,0.12,0.20,0.07,0.20
Saba Sazonov,GEO,DF,Torino,22-257,2002,1,0,3,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Joël Schingtienne,BEL,DF,Venezia,22-064,2002,1,1,90,1.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Simone Scuffet,ITA,GB,Cagliari,28-137,1996,7,7,630,7.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Suat Serdar,GER,MT,Hellas Verona,27-187,1997,1,1,20,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Stephan El Shaarawy,ITA,DF,Roma,31-354,1992,5,4,253,2.8,0,1,1,0,0,0,0,0,0.6,0.6,0.3,0.9,9,11,23,0.00,0.36,0.36,0.00,0.36,0.22,0.10,0.31,0.22,0.31
Eldor Shomurodov,UZB,"AT,DF",Roma,29-108,1995,4,0,38,0.4,1,0,1,1,0,0,1,0,0.6,0.6,0.0,0.6,1,1,5,2.37,0.00,2.37,2.37,2.37,1.37,0.08,1.45,1.37,1.45
Giovanni Simeone,ARG,AT,Napoli,29-102,1995,6,1,137,1.5,1,0,1,1,0,0,0,0,0.8,0.8,0.0,0.9,3,2,9,0.66,0.00,0.66,0.66,0.66,0.55,0.03,0.57,0.55,0.57
Łukasz Skorupski,POL,GB,Bologna,33-163,1991,5,5,450,5.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Simon Sohm,SUI,MT,Parma,23-187,2001,7,6,448,5.0,0,0,0,0,0,0,0,0,0.9,0.9,0.1,1.0,8,16,6,0.00,0.00,0.00,0.00,0.00,0.19,0.02,0.20,0.19,0.20
Ola Solbakken,NOR,"MT,AT",Empoli,26-038,1998,6,3,278,3.1,0,0,0,0,0,0,1,0,0.7,0.7,0.1,0.9,4,7,9,0.00,0.00,0.00,0.00,0.00,0.23,0.05,0.28,0.23,0.28
Yann Sommer,SUI,GB,Inter,35-303,1988,7,7,630,7.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Borna Sosa,CRO,DF,Torino,26-268,1998,5,3,254,2.8,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.1,1,8,11,0.00,0.00,0.00,0.00,0.00,0.01,0.02,0.03,0.01,0.03
Riccardo Sottil,ITA,"MT,AT",Fiorentina,25-134,1999,4,0,62,0.7,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.1,8,0,8,0.00,0.00,0.00,0.00,0.00,0.07,0.03,0.10,0.07,0.10
Matìas Soulé,ARG,"MT,AT",Roma,21-183,2003,6,5,387,4.3,0,0,0,0,0,0,1,0,0.2,0.2,0.6,0.8,25,20,50,0.00,0.00,0.00,0.00,0.00,0.05,0.14,0.19,0.05,0.19
Leonardo Spinazzola,ITA,DF,Napoli,31-204,1993,6,2,176,2.0,0,1,1,0,0,0,0,0,0.0,0.0,0.4,0.5,6,7,12,0.00,0.51,0.51,0.00,0.51,0.02,0.21,0.23,0.02,0.23
Petar Stojanović,SVN,MT,Empoli,29-008,1995,1,0,3,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Gabriel Strefezza,BRA,"AT,MT",Como,27-180,1997,7,7,596,6.6,2,1,3,2,0,0,1,0,0.5,0.5,0.7,1.2,12,30,34,0.30,0.15,0.45,0.30,0.45,0.08,0.11,0.19,0.08,0.19
Ibrahim Sulemana,GHA,MT,Atalanta,21-146,2003,2,0,14,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Tomáš Suslov,SVK,"AT,MT",Hellas Verona,22-130,2002,4,3,246,2.7,0,0,0,0,0,0,3,1,0.2,0.2,0.3,0.4,3,8,9,0.00,0.00,0.00,0.00,0.00,0.05,0.09,0.15,0.05,0.15
Zion Suzuki,JPN,GB,Parma,22-055,2002,6,6,524,5.8,0,0,0,0,0,0,2,1,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Marin Šverko,CRO,DF,Venezia,26-254,1998,5,4,352,3.9,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,4,16,0,0.00,0.00,0.00,0.00,0.00,0.02,0.00,0.02,0.02,0.02
Mile Svilar,SRB,GB,Roma,25-049,1999,7,7,630,7.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.01,0.01,0.01
Michael Svoboda,AUT,DF,Venezia,26-000,1998,7,6,563,6.3,0,0,0,0,0,0,1,0,0.1,0.1,0.5,0.6,2,12,1,0.00,0.00,0.00,0.00,0.00,0.01,0.08,0.09,0.01,0.09
Adrien Tameze,CMR,"MT,DF",Torino,30-254,1994,6,3,240,2.7,0,0,0,0,0,0,1,0,0.0,0.0,0.5,0.5,5,12,12,0.00,0.00,0.00,0.00,0.00,0.00,0.17,0.17,0.00,0.17
Mehdi Taremi,IRN,AT,Inter,32-089,1992,6,1,192,2.1,0,1,1,0,0,0,0,0,0.9,0.9,0.5,1.4,2,5,14,0.00,0.47,0.47,0.00,0.47,0.43,0.25,0.68,0.43,0.68
Nuno Tavares,POR,DF,Lazio,24-263,2000,5,5,421,4.7,0,5,5,0,0,0,1,0,0.5,0.5,2.1,2.6,21,27,23,0.00,1.07,1.07,0.00,1.07,0.10,0.44,0.55,0.10,0.55
Loum Tchaouna,FRA,"AT,MT",Lazio,21-037,2003,6,1,146,1.6,0,0,0,0,0,0,0,0,0.8,0.8,0.3,1.0,7,4,14,0.00,0.00,0.00,0.00,0.00,0.48,0.16,0.63,0.48,0.63
Jackson Tchatchoua,CMR,"MT,DF",Hellas Verona,23-031,2001,7,7,626,7.0,1,1,2,1,0,0,3,0,0.2,0.2,0.7,0.9,21,13,38,0.14,0.14,0.29,0.14,0.29,0.03,0.10,0.13,0.03,0.13
Casper Tengstedt,DEN,"AT,MT",Hellas Verona,24-136,2000,7,6,488,5.4,3,0,3,2,1,1,2,0,2.7,1.9,0.1,2.0,8,3,23,0.55,0.00,0.55,0.37,0.37,0.50,0.01,0.51,0.35,0.36
Filippo Terracciano,ITA,DF,Milan,21-250,2003,1,1,90,1.0,0,0,0,0,0,0,1,0,0.1,0.1,0.0,0.1,1,1,1,0.00,0.00,0.00,0.00,0.00,0.07,0.00,0.07,0.07,0.07
Pietro Terracciano,ITA,GB,Fiorentina,34-221,1990,3,3,270,3.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Florian Thauvin,FRA,"MT,AT",Udinese,31-263,1993,6,6,450,5.0,3,1,4,3,0,1,0,0,2.8,2.0,0.7,2.7,17,24,26,0.60,0.20,0.80,0.60,0.80,0.55,0.15,0.70,0.39,0.54
Malick Thiaw,GER,DF,Milan,23-068,2001,1,1,90,1.0,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,0,7,0,0.00,0.00,0.00,0.00,0.00,0.09,0.00,0.09,0.09,0.09
Morten Thorsby,NOR,"MT,DF",Genoa,28-163,1996,6,2,226,2.5,0,0,0,0,0,0,1,0,0.5,0.5,0.3,0.7,1,7,10,0.00,0.00,0.00,0.00,0.00,0.19,0.10,0.30,0.19,0.30
Khéphren Thuram,FRA,MT,Juventus,23-203,2001,5,2,180,2.0,0,1,1,0,0,0,2,0,0.1,0.1,0.2,0.4,4,11,0,0.00,0.50,0.50,0.00,0.50,0.07,0.11,0.18,0.07,0.18
Marcus Thuram,FRA,AT,Inter,27-070,1997,7,7,547,6.1,7,1,8,7,0,0,0,0,2.6,2.6,0.8,3.4,11,15,37,1.15,0.16,1.32,1.15,1.32,0.42,0.14,0.56,0.42,0.56
Rafael Tolói,ITA,DF,Atalanta,34-005,1990,1,0,33,0.4,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,3,1,0.00,0.00,0.00,0.00,0.00,0.09,0.00,0.09,0.09,0.09
Fikayo Tomori,ENG,DF,Milan,26-301,1997,6,6,540,6.0,0,0,0,0,0,0,1,0,0.1,0.1,0.0,0.1,4,21,1,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.02,0.01,0.02
Souleymane Touré,FRA,DF,Udinese,21-201,2003,3,2,196,2.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,4,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Stefano Turati,ITA,GB,Monza,23-040,2001,4,4,360,4.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Kacper Urbanski,POL,MT,Bologna,20-038,2004,4,1,160,1.8,1,0,1,1,0,0,1,0,0.3,0.3,0.4,0.7,5,10,15,0.56,0.00,0.56,0.56,0.56,0.16,0.25,0.40,0.16,0.40
Emanuele Valeri,ITA,DF,Parma,25-313,1998,5,5,322,3.6,0,1,1,0,0,0,0,0,0.1,0.1,0.5,0.6,7,6,9,0.00,0.28,0.28,0.00,0.28,0.02,0.14,0.16,0.02,0.16
Ignace Van Der Brempt,BEL,DF,Como,22-197,2002,4,3,307,3.4,0,0,0,0,0,0,1,0,0.1,0.1,0.2,0.3,2,10,14,0.00,0.00,0.00,0.00,0.00,0.03,0.04,0.07,0.03,0.07
Devis Vásquez,COL,GB,Empoli,26-156,1998,7,7,630,7.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Johan Vásquez,MEX,DF,Genoa,25-359,1998,7,6,571,6.3,0,0,0,0,0,0,1,0,0.6,0.6,0.2,0.8,8,14,7,0.00,0.00,0.00,0.00,0.00,0.10,0.03,0.12,0.10,0.12
Matías Vecino,URU,MT,Lazio,33-052,1991,4,1,149,1.7,0,1,1,0,0,0,0,0,0.2,0.2,0.6,0.8,0,4,0,0.00,0.60,0.60,0.00,0.60,0.12,0.39,0.51,0.12,0.51
Simone Verdi,ITA,"MT,AT",Como,32-095,1992,2,0,51,0.6,0,0,0,0,0,0,1,0,0.0,0.0,0.1,0.1,0,2,3,0.00,0.00,0.00,0.00,0.00,0.00,0.11,0.11,0.00,0.11
Samuele Vignato,ITA,MT,Monza,20-234,2004,3,1,106,1.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,2,10,0.00,0.00,0.00,0.00,0.00,0.03,0.00,0.03,0.03,0.03
Nicolas Viola,ITA,"MT,AT",Cagliari,35-003,1989,4,2,173,1.9,0,0,0,0,0,0,0,0,0.2,0.2,0.2,0.4,5,11,15,0.00,0.00,0.00,0.00,0.00,0.09,0.12,0.21,0.09,0.21
Mattia Viti,ITA,DF,Empoli,22-265,2002,7,7,630,7.0,0,0,0,0,0,0,0,0,0.4,0.4,0.0,0.5,4,14,2,0.00,0.00,0.00,0.00,0.00,0.06,0.01,0.06,0.06,0.06
Vitinha,POR,AT,Genoa,24-214,2000,7,6,499,5.5,0,1,1,0,0,0,0,0,0.6,0.6,0.8,1.4,10,7,33,0.00,0.18,0.18,0.00,0.18,0.10,0.14,0.24,0.10,0.24
Dušan Vlahović,SRB,AT,Juventus,24-261,2000,7,7,577,6.4,5,0,5,2,3,3,0,0,5.5,3.2,0.3,3.5,5,4,27,0.78,0.00,0.78,0.31,0.31,0.86,0.04,0.90,0.50,0.54
Vanja Vlahović,SRB,"MT,AT",Atalanta,20-206,2004,2,0,25,0.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Nikola Vlašić,CRO,"AT,MT",Torino,27-011,1997,2,0,35,0.4,1,1,2,0,1,1,0,0,0.8,0.0,0.1,0.1,0,0,2,2.57,2.57,5.14,0.00,2.57,2.03,0.30,2.33,0.00,0.30
Alessandro Vogliacco,ITA,DF,Genoa,26-031,1998,5,3,285,3.2,1,0,1,1,0,0,0,0,0.9,0.9,0.0,0.9,3,13,1,0.32,0.00,0.32,0.32,0.32,0.27,0.01,0.28,0.27,0.28
Mërgim Vojvoda,KVX,DF,Torino,29-257,1995,6,5,368,4.1,0,0,0,0,0,0,2,0,0.0,0.0,0.1,0.1,2,17,4,0.00,0.00,0.00,0.00,0.00,0.01,0.02,0.02,0.01,0.02
Stefan de Vrij,NED,DF,Inter,32-253,1992,3,1,115,1.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,11,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Sebastian Walukiewicz,POL,DF,Torino,24-193,2000,4,2,243,2.7,0,0,0,0,0,0,2,0,0.1,0.1,0.0,0.1,5,22,3,0.00,0.00,0.00,0.00,0.00,0.05,0.00,0.05,0.05,0.05
Sebastian Walukiewicz,POL,DF,Empoli,24-193,2000,2,2,180,2.0,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.1,2,8,3,0.00,0.00,0.00,0.00,0.00,0.00,0.04,0.04,0.00,0.04
Timothy Weah,USA,AT,Juventus,24-236,2000,3,1,114,1.3,1,0,1,1,0,0,0,0,0.1,0.1,0.0,0.2,9,4,10,0.79,0.00,0.79,0.79,0.79,0.11,0.03,0.14,0.11,0.14
Mateusz Wieteska,POL,DF,Cagliari,27-247,1997,1,1,90,1.0,0,0,0,0,0,0,0,0,0.2,0.2,0.0,0.2,0,1,0,0.00,0.00,0.00,0.00,0.00,0.21,0.00,0.21,0.21,0.21
John Yeboah,ECU,"AT,MT",Venezia,24-114,2000,3,0,68,0.8,0,1,1,0,0,0,1,0,0.0,0.0,0.4,0.4,8,3,7,0.00,1.32,1.32,0.00,1.32,0.06,0.49,0.55,0.06,0.55
Kenan Yıldız,TUR,"AT,MT",Juventus,19-164,2005,7,6,512,5.7,0,2,2,0,0,0,0,0,0.3,0.3,0.9,1.2,32,24,41,0.00,0.35,0.35,0.00,0.35,0.06,0.15,0.21,0.06,0.21
Mattia Zaccagni,ITA,"AT,MT",Lazio,29-121,1995,7,7,602,6.7,2,2,4,1,1,1,2,0,2.2,1.4,1.0,2.4,17,30,44,0.30,0.30,0.60,0.15,0.45,0.32,0.15,0.48,0.20,0.36
Nicola Zalewski,POL,"DF,AT",Roma,22-266,2002,4,1,213,2.4,0,0,0,0,0,0,0,0,0.1,0.1,0.8,0.8,20,7,28,0.00,0.00,0.00,0.00,0.00,0.03,0.32,0.35,0.03,0.35
Andre-Frank Zambo Anguissa,CMR,MT,Napoli,28-334,1995,7,7,630,7.0,1,0,1,1,0,0,1,0,0.4,0.4,0.5,0.9,7,39,15,0.14,0.00,0.14,0.14,0.14,0.06,0.06,0.13,0.06,0.13
Francesco Zampano,ITA,DF,Venezia,31-015,1993,7,6,568,6.3,0,0,0,0,0,0,1,0,0.1,0.1,0.1,0.1,21,15,23,0.00,0.00,0.00,0.00,0.00,0.01,0.01,0.02,0.01,0.02
Nicolò Zaniolo,ITA,"MT,AT",Atalanta,25-105,1999,3,0,56,0.6,0,1,1,0,0,0,1,0,0.3,0.3,0.2,0.6,2,4,9,0.00,1.61,1.61,0.00,1.61,0.53,0.37,0.90,0.53,0.90
Alessandro Zanoli,ITA,DF,Genoa,24-012,2000,5,3,305,3.4,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.1,12,2,6,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.00,0.02
