Player,Nation,Pos,Squad,Comp,Age,Born,MatchesPlayed,Starts,Min,90s,Goals,Assists,G+A,G-PK,PK,PKattempted,CardY,CardR,xG,npxG,xAG,npxG+xAG,PrgCarries,PrgPasses,PrgReceived,G/90,A/90,G+A/90,G-PK/90,G+A-PK/90,xG/90,xAG/90,xG+xAG/90,npxG/90,npxG+xAG/90
Aritz Arambarri,ESP,DF,Leganés,La Liga,26-259,1998,2,2,177,2.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.01,0.01,0.01
Mauro Arambarri,URU,"MF,FW",Getafe,La Liga,29-016,1995,9,5,468,5.2,2,0,2,2,0,0,3,0,0.4,0.4,0.0,0.5,2,12,6,0.38,0.00,0.38,0.38,0.38,0.08,0.00,0.09,0.08,0.09
Jon Aramburu,VEN,DF,Real Sociedad,La Liga,22-085,2002,7,5,436,4.8,0,0,0,0,0,0,3,0,0.1,0.1,0.4,0.5,10,24,13,0.00,0.00,0.00,0.00,0.00,0.03,0.08,0.11,0.03,0.11
Julian Araujo,MEX,DF,Bournemouth,Premier League,23-064,2001,5,3,274,3.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2,10,10,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Cameron Archer,ENG,FW,Southampton,Premier League,23-087,2001,7,2,284,3.2,1,0,1,1,0,1,0,0,2.3,1.5,0.0,1.5,5,2,13,0.32,0.00,0.32,0.32,0.32,0.75,0.00,0.75,0.49,0.49
Carlens Arcus,HAI,DF,Angers,Ligue 1,28-110,1996,7,6,478,5.3,0,0,0,0,0,0,0,0,0.0,0.0,0.2,0.2,8,12,14,0.00,0.00,0.00,0.00,0.00,0.00,0.05,0.05,0.00,0.05
Alphonse Areola,FRA,GK,West Ham,Premier League,31-232,1993,7,7,585,6.5,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Adu Ares,ESP,FW,Athletic Club,La Liga,23-004,2001,1,0,19,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,3,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Jesús Areso,ESP,DF,Osasuna,La Liga,25-106,1999,8,8,702,7.8,0,0,0,0,0,0,1,0,0.0,0.0,0.3,0.3,28,24,34,0.00,0.00,0.00,0.00,0.00,0.00,0.04,0.04,0.00,0.04
Joe Aribo,NGA,MF,Southampton,Premier League,28-087,1996,6,4,361,4.0,0,0,0,0,0,0,0,0,0.6,0.6,0.7,1.3,15,18,22,0.00,0.00,0.00,0.00,0.00,0.15,0.16,0.31,0.15,0.31
Adam Armstrong,ENG,FW,Southampton,Premier League,27-249,1997,5,3,231,2.6,0,0,0,0,0,0,1,0,0.8,0.8,0.1,0.9,6,5,17,0.00,0.00,0.00,0.00,0.00,0.30,0.04,0.35,0.30,0.35
Harrison Armstrong,ENG,MF,Everton,Premier League,17-271,2007,1,0,1,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
José Arnaiz,ESP,FW,Osasuna,La Liga,29-184,1995,1,0,15,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.1,1,1,1,0.00,0.00,0.00,0.00,0.00,0.00,0.41,0.41,0.00,0.41
Hákon Arnar Haraldsson,ISL,MF,Lille,Ligue 1,21-189,2003,3,2,168,1.9,0,1,1,0,0,0,0,0,0.5,0.5,0.2,0.6,8,18,12,0.00,0.54,0.54,0.00,0.54,0.25,0.08,0.33,0.25,0.33
Marko Arnautović,AUT,FW,Inter,Serie A,35-180,1989,3,0,40,0.4,0,0,0,0,0,0,0,0,0.9,0.9,0.0,0.9,1,3,9,0.00,0.00,0.00,0.00,0.00,1.96,0.00,1.96,1.96,1.96
Maximilian Arnold,GER,MF,Wolfsburg,Bundesliga,30-142,1994,6,6,535,5.9,1,1,2,1,0,0,4,0,0.1,0.1,0.2,0.3,0,20,2,0.17,0.17,0.34,0.17,0.34,0.02,0.03,0.05,0.02,0.05
Jann-Fiete Arp,GER,"FW,MF",Holstein Kiel,Bundesliga,24-284,2000,6,0,177,2.0,1,0,1,0,1,1,1,0,1.1,0.3,0.3,0.6,3,2,14,0.51,0.00,0.51,0.00,0.00,0.54,0.14,0.68,0.14,0.28
Kepa Arrizabalaga,ESP,GK,Bournemouth,Premier League,30-013,1994,4,4,360,4.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Arthur,BRA,DF,Leverkusen,Bundesliga,21-213,2003,1,0,5,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,0,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Takuma Asano,JPN,FW,Mallorca,La Liga,29-341,1994,6,4,319,3.5,0,0,0,0,0,0,0,0,0.7,0.7,0.0,0.7,16,9,20,0.00,0.00,0.00,0.00,0.00,0.19,0.00,0.19,0.19,0.19
Marco Asensio,ESP,"FW,MF",Paris S-G,Ligue 1,28-269,1996,5,4,278,3.1,1,2,3,1,0,0,0,0,2.5,2.5,1.3,3.9,10,15,23,0.32,0.65,0.97,0.32,0.97,0.82,0.42,1.25,0.82,1.25
Kristjan Asllani,ALB,MF,Inter,Serie A,22-221,2002,5,1,145,1.6,0,0,0,0,0,0,2,0,0.4,0.4,0.6,1.0,3,11,7,0.00,0.00,0.00,0.00,0.00,0.22,0.37,0.59,0.22,0.59
Iago Aspas,ESP,"FW,MF",Celta Vigo,La Liga,37-076,1987,9,7,631,7.0,4,2,6,3,1,2,3,1,3.1,1.5,0.8,2.3,19,46,50,0.57,0.29,0.86,0.43,0.71,0.44,0.11,0.55,0.22,0.33
Yaser Asprilla,COL,"FW,MF",Girona,La Liga,20-332,2003,6,3,340,3.8,1,0,1,1,0,0,1,0,0.6,0.6,0.5,1.1,19,31,42,0.26,0.00,0.26,0.26,0.26,0.16,0.14,0.29,0.16,0.29
Lorenz Assignon,TOG,"DF,MF",Rennes,Ligue 1,24-116,2000,7,5,406,4.5,0,1,1,0,0,0,3,0,0.0,0.0,0.1,0.1,12,19,26,0.00,0.22,0.22,0.00,0.22,0.01,0.02,0.03,0.01,0.03
Dehmaine Assoumani,FRA,"MF,FW",Nantes,Ligue 1,19-182,2005,4,0,33,0.4,0,0,0,0,0,0,0,0,0.0,0.0,0.3,0.3,2,0,10,0.00,0.00,0.00,0.00,0.00,0.11,0.77,0.89,0.11,0.89
Valentin Atangana Edoa,FRA,MF,Reims,Ligue 1,19-052,2005,7,7,597,6.6,0,0,0,0,0,0,1,0,0.1,0.1,0.1,0.2,5,27,5,0.00,0.00,0.00,0.00,0.00,0.02,0.01,0.03,0.02,0.03
Arthur Atta,FRA,MF,Udinese,Serie A,21-276,2003,2,0,30,0.3,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.1,0,2,2,0.00,0.00,0.00,0.00,0.00,0.00,0.16,0.16,0.00,0.16
Noah Atubolu,GER,GK,Freiburg,Bundesliga,22-144,2002,4,4,360,4.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Emil Audero,ITA,GK,Como,Serie A,27-272,1997,4,4,360,4.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Tommaso Augello,ITA,"DF,FW",Cagliari,Serie A,30-047,1994,7,6,492,5.5,0,0,0,0,0,0,0,0,0.1,0.1,0.6,0.6,14,24,23,0.00,0.00,0.00,0.00,0.00,0.01,0.10,0.12,0.01,0.12
Carlos Augusto,BRA,DF,Inter,Serie A,25-283,1999,6,1,190,2.1,0,0,0,0,0,0,0,0,0.3,0.3,0.0,0.3,4,10,11,0.00,0.00,0.00,0.00,0.00,0.14,0.00,0.14,0.14,0.14
Yann Aurel Bisseck,GER,DF,Inter,Serie A,23-322,2000,3,3,225,2.5,0,0,0,0,0,0,1,0,0.2,0.2,0.0,0.2,6,19,14,0.00,0.00,0.00,0.00,0.00,0.08,0.00,0.08,0.08,0.08
Ezequiel Ávila,ARG,FW,Betis,La Liga,30-253,1994,7,2,210,2.3,0,0,0,0,0,0,3,0,0.2,0.2,0.6,0.9,4,7,25,0.00,0.00,0.00,0.00,0.00,0.10,0.27,0.37,0.10,0.37
Taiwo Awoniyi,NGA,FW,Nott'ham Forest,Premier League,27-065,1997,4,1,80,0.9,0,0,0,0,0,0,0,0,0.3,0.3,0.0,0.3,2,1,7,0.00,0.00,0.00,0.00,0.00,0.31,0.00,0.31,0.31,0.31
Yasin Ayari,SWE,MF,Brighton,Premier League,21-010,2003,5,1,201,2.2,0,0,0,0,0,0,0,0,0.5,0.5,0.1,0.6,5,9,12,0.00,0.00,0.00,0.00,0.00,0.24,0.04,0.28,0.24,0.28
Florian Ayé,FRA,FW,Auxerre,Ligue 1,27-271,1997,6,1,152,1.7,0,0,0,0,0,0,0,0,0.3,0.3,0.0,0.3,1,2,10,0.00,0.00,0.00,0.00,0.00,0.16,0.00,0.16,0.16,0.16
Jordan Ayew,GHA,"FW,MF",Crystal Palace,Premier League,33-035,1991,1,0,21,0.2,0,0,0,0,0,0,1,0,0.5,0.5,0.0,0.5,0,0,1,0.00,0.00,0.00,0.00,0.00,1.96,0.21,2.17,1.96,2.17
Jordan Ayew,GHA,"FW,MF",Leicester City,Premier League,33-035,1991,6,4,360,4.0,0,0,0,0,0,0,2,0,0.3,0.3,0.1,0.4,6,9,10,0.00,0.00,0.00,0.00,0.00,0.08,0.01,0.09,0.08,0.09
Neil El Aynaoui,FRA,MF,Lens,Ligue 1,23-106,2001,1,0,6,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
César Azpilicueta,ESP,DF,Atlético Madrid,La Liga,35-049,1989,5,5,390,4.3,0,0,0,0,0,0,0,0,0.2,0.2,0.0,0.2,4,29,5,0.00,0.00,0.00,0.00,0.00,0.05,0.00,0.05,0.05,0.05
Paulo Azzi,BRA,DF,Cagliari,Serie A,30-093,1994,5,4,336,3.7,0,0,0,0,0,0,1,0,0.5,0.5,0.9,1.4,14,12,19,0.00,0.00,0.00,0.00,0.00,0.14,0.24,0.38,0.14,0.38
Shavy Babicka,GAB,MF,Toulouse,Ligue 1,24-137,2000,6,2,268,3.0,3,0,3,3,0,0,1,0,1.4,1.4,0.0,1.5,3,4,28,1.01,0.00,1.01,1.01,1.01,0.48,0.01,0.49,0.48,0.49
Aliou Badara Baldé,GUI,"MF,FW",Bochum,Bundesliga,21-309,2002,5,0,91,1.0,0,0,0,0,0,0,1,0,0.2,0.2,0.2,0.4,2,1,5,0.00,0.00,0.00,0.00,0.00,0.18,0.17,0.35,0.18,0.35
Loïc Bade,FRA,DF,Sevilla,La Liga,24-188,2000,7,6,561,6.2,0,0,0,0,0,0,2,0,0.2,0.2,0.0,0.2,0,6,1,0.00,0.00,0.00,0.00,0.00,0.03,0.00,0.03,0.03,0.03
Milan Badelj,CRO,MF,Genoa,Serie A,35-234,1989,6,6,399,4.4,0,0,0,0,0,0,0,0,0.2,0.2,0.3,0.5,3,20,5,0.00,0.00,0.00,0.00,0.00,0.05,0.06,0.11,0.05,0.11
Alex Baena,ESP,"MF,FW",Villarreal,La Liga,23-088,2001,8,7,575,6.4,1,5,6,1,0,1,2,0,2.1,1.3,2.7,4.0,12,43,36,0.16,0.78,0.94,0.16,0.94,0.32,0.43,0.75,0.20,0.63
Leon Bailey,JAM,"FW,MF",Aston Villa,Premier League,27-068,1997,6,5,348,3.9,0,1,1,0,0,0,1,0,0.3,0.3,0.7,1.1,18,13,28,0.00,0.26,0.26,0.00,0.26,0.09,0.19,0.27,0.09,0.27
Eric Bailly,CIV,DF,Villarreal,La Liga,30-187,1994,7,5,489,5.4,0,0,0,0,0,0,2,0,0.3,0.3,0.0,0.3,1,11,0,0.00,0.00,0.00,0.00,0.00,0.05,0.00,0.05,0.05,0.05
Theo Bair,CAN,FW,Auxerre,Ligue 1,25-050,1999,6,3,220,2.4,1,0,1,1,0,0,0,0,0.6,0.6,0.2,0.9,1,2,9,0.41,0.00,0.41,0.41,0.41,0.26,0.09,0.35,0.26,0.35
Cédric Bakambu,COD,FW,Betis,La Liga,33-188,1991,4,1,136,1.5,0,0,0,0,0,0,0,0,0.3,0.3,0.0,0.3,0,0,8,0.00,0.00,0.00,0.00,0.00,0.18,0.01,0.20,0.18,0.20
Mitchel Bakker,NED,MF,Atalanta,Serie A,24-118,2000,1,0,22,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Mitchel Bakker,NED,DF,Lille,Ligue 1,24-118,2000,4,0,74,0.8,1,0,1,1,0,0,0,0,1.3,1.3,0.0,1.4,2,5,12,1.22,0.00,1.22,1.22,1.22,1.61,0.06,1.67,1.61,1.67
Ridle Baku,GER,"FW,MF",Wolfsburg,Bundesliga,26-191,1998,6,5,398,4.4,1,0,1,1,0,0,1,0,0.5,0.5,0.3,0.8,3,13,28,0.23,0.00,0.23,0.23,0.23,0.12,0.07,0.19,0.12,0.19
Dilane Bakwa,FRA,"FW,MF",Strasbourg,Ligue 1,22-051,2002,7,7,616,6.8,0,2,2,0,0,0,0,0,1.0,1.0,2.0,3.0,20,19,37,0.00,0.29,0.29,0.00,0.29,0.15,0.29,0.44,0.15,0.44
Tommaso Baldanzi,ITA,"MF,DF",Roma,Serie A,21-207,2003,7,0,156,1.7,1,1,2,1,0,0,0,0,0.6,0.6,0.1,0.7,13,4,9,0.58,0.58,1.15,0.58,1.15,0.33,0.08,0.41,0.33,0.41
Alejandro Balde,ESP,DF,Barcelona,La Liga,20-364,2003,8,6,546,6.1,0,0,0,0,0,0,0,0,0.2,0.2,0.6,0.8,20,19,49,0.00,0.00,0.00,0.00,0.00,0.03,0.10,0.13,0.03,0.13
Carlos Baleba,CMR,MF,Brighton,Premier League,20-287,2004,6,5,422,4.7,1,1,2,1,0,0,1,0,0.7,0.7,0.2,1.0,6,28,2,0.21,0.21,0.43,0.21,0.43,0.16,0.05,0.20,0.16,0.20
Leonardo Balerdi,ARG,DF,Marseille,Ligue 1,25-264,1999,4,4,274,3.0,0,0,0,0,0,0,3,1,0.0,0.0,0.0,0.0,1,14,0,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.01,0.01,0.01
Iván Balliu,ALB,DF,Rayo Vallecano,La Liga,32-289,1992,8,5,496,5.5,0,0,0,0,0,0,2,0,0.0,0.0,0.1,0.1,4,21,6,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.00,0.02
Botond Balogh,HUN,DF,Parma,Serie A,22-132,2002,7,7,579,6.4,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,1,11,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Folarin Balogun,USA,FW,Monaco,Ligue 1,23-105,2001,6,5,402,4.5,3,0,3,3,0,0,0,0,3.7,3.7,0.6,4.3,12,8,50,0.67,0.00,0.67,0.67,0.67,0.83,0.14,0.97,0.83,0.97
Abdoulaye Bamba,CIV,DF,Angers,Ligue 1,34-174,1990,3,3,242,2.7,0,0,0,0,0,0,1,0,0.0,0.0,0.1,0.1,0,6,0,0.00,0.00,0.00,0.00,0.00,0.00,0.03,0.03,0.00,0.03
Jonathan Bamba,CIV,"FW,MF",Celta Vigo,La Liga,28-204,1996,4,3,251,2.8,0,0,0,0,0,0,1,0,0.3,0.3,0.8,1.1,9,11,21,0.00,0.00,0.00,0.00,0.00,0.10,0.28,0.38,0.10,0.38
Samuel Bamba,GER,"FW,MF",Bochum,Bundesliga,20-246,2004,2,0,9,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,4,0.00,0.00,0.00,0.00,0.00,0.00,0.30,0.30,0.00,0.30
Lameck Banda,ZAM,"FW,MF",Lecce,Serie A,23-261,2001,5,2,240,2.7,0,0,0,0,0,0,1,0,0.6,0.6,0.4,1.0,10,4,22,0.00,0.00,0.00,0.00,0.00,0.21,0.16,0.38,0.21,0.38
Daniel Bandeira,POR,MF,Hellas Verona,Serie A,24-188,2000,5,3,241,2.7,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.1,1,14,1,0.00,0.00,0.00,0.00,0.00,0.01,0.01,0.02,0.01,0.02
Mattia Bani,ITA,DF,Genoa,Serie A,30-311,1993,5,5,359,4.0,0,0,0,0,0,0,1,0,0.1,0.1,0.0,0.1,3,2,1,0.00,0.00,0.00,0.00,0.00,0.02,0.00,0.02,0.02,0.02
Scott Banks,SCO,"FW,MF",St. Pauli,Bundesliga,23-020,2001,3,0,25,0.3,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,1,0,2,0.00,0.00,0.00,0.00,0.00,0.16,0.00,0.16,0.16,0.16
Antonín Barák,CZE,MF,Fiorentina,Serie A,29-318,1994,1,1,54,0.6,0,0,0,0,0,0,0,0,0.1,0.1,0.3,0.4,2,2,5,0.00,0.00,0.00,0.00,0.00,0.13,0.47,0.60,0.13,0.60
Federico Barba,ITA,DF,Como,Serie A,31-045,1993,2,2,180,2.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2,8,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Valentín Barco,ARG,DF,Sevilla,La Liga,20-085,2004,5,3,250,2.8,0,0,0,0,0,0,0,0,0.3,0.3,0.3,0.6,2,9,10,0.00,0.00,0.00,0.00,0.00,0.10,0.11,0.21,0.10,0.21
Bradley Barcola,FRA,FW,Paris S-G,Ligue 1,22-044,2002,7,6,464,5.2,6,0,6,6,0,0,0,0,3.6,3.6,1.1,4.7,30,14,69,1.16,0.00,1.16,1.16,1.16,0.71,0.21,0.92,0.71,0.92
Melvin Bard,FRA,"MF,DF",Nice,Ligue 1,23-345,2000,4,4,332,3.7,0,0,0,0,0,0,1,0,0.1,0.1,0.0,0.1,6,14,10,0.00,0.00,0.00,0.00,0.00,0.02,0.01,0.02,0.02,0.02
Nicolò Barella,ITA,MF,Inter,Serie A,27-252,1997,4,4,312,3.5,1,1,2,1,0,0,0,0,0.2,0.2,0.7,0.9,2,22,10,0.29,0.29,0.58,0.29,0.58,0.05,0.21,0.26,0.05,0.26
Gabriel Bares,SUI,MF,Montpellier,Ligue 1,24-048,2000,2,0,31,0.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Ross Barkley,ENG,MF,Aston Villa,Premier League,30-316,1993,6,1,216,2.4,0,1,1,0,0,0,2,0,0.1,0.1,0.2,0.3,7,14,2,0.00,0.42,0.42,0.00,0.42,0.05,0.09,0.14,0.05,0.14
Aymen Barkok,MAR,MF,Mainz 05,Bundesliga,26-148,1998,4,0,73,0.8,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.1,2,5,6,0.00,0.00,0.00,0.00,0.00,0.00,0.17,0.17,0.00,0.17
Harvey Barnes,ENG,FW,Newcastle Utd,Premier League,26-312,1997,7,4,385,4.3,3,1,4,3,0,0,0,0,1.8,1.8,1.6,3.5,19,21,38,0.70,0.23,0.94,0.70,0.94,0.43,0.38,0.81,0.43,0.81
Enzo Barrenechea,ARG,MF,Valencia,La Liga,23-147,2001,5,2,205,2.3,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.1,0,7,2,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.00,0.02
Ander Barrenetxea,ESP,"MF,FW",Real Sociedad,La Liga,22-294,2001,6,2,280,3.1,0,0,0,0,0,0,1,0,0.4,0.4,0.2,0.6,8,9,36,0.00,0.00,0.00,0.00,0.00,0.14,0.05,0.19,0.14,0.19
Pablo Barrios,ESP,MF,Atlético Madrid,La Liga,21-123,2003,5,4,405,4.5,0,1,1,0,0,0,1,0,0.1,0.1,0.3,0.4,3,24,13,0.00,0.22,0.22,0.00,0.22,0.03,0.06,0.09,0.03,0.09
Thierno Barry,FRA,FW,Villarreal,La Liga,21-361,2002,8,5,536,6.0,2,1,3,2,0,0,1,0,3.3,3.3,0.7,4.0,7,6,20,0.34,0.17,0.50,0.34,0.50,0.55,0.12,0.67,0.55,0.67
Davide Bartesaghi,ITA,DF,Milan,Serie A,18-292,2005,1,0,5,0.1,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Marc Bartra,ESP,DF,Betis,La Liga,33-275,1991,2,2,175,1.9,1,0,1,1,0,0,0,0,0.2,0.2,0.0,0.2,0,4,0,0.51,0.00,0.51,0.51,0.51,0.09,0.00,0.09,0.09,0.09
Federico Baschirotto,ITA,DF,Lecce,Serie A,28-026,1996,7,7,630,7.0,0,0,0,0,0,0,2,0,0.2,0.2,0.0,0.2,1,7,1,0.00,0.00,0.00,0.00,0.00,0.03,0.00,0.03,0.03,0.03
Daniele Baselli,ITA,MF,Como,Serie A,32-218,1992,2,1,22,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2,4,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Calvin Bassey,NGA,DF,Fulham,Premier League,24-290,1999,7,7,630,7.0,0,0,0,0,0,0,2,0,0.2,0.2,0.0,0.2,6,19,1,0.00,0.00,0.00,0.00,0.00,0.03,0.00,0.03,0.03,0.03
Aboubacar Bassinga,CIV,MF,Las Palmas,La Liga,19-095,2005,1,0,4,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Alessandro Bastoni,ITA,DF,Inter,Serie A,25-186,1999,6,6,476,5.3,0,1,1,0,0,0,0,0,0.1,0.1,0.3,0.4,16,42,24,0.00,0.19,0.19,0.00,0.19,0.02,0.06,0.08,0.02,0.08
Augusto Batalla,ARG,GK,Rayo Vallecano,La Liga,28-169,1996,5,5,450,5.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Dylan Batubinsika,COD,DF,Saint-Étienne,Ligue 1,28-244,1996,7,7,630,7.0,0,0,0,0,0,0,1,0,0.3,0.3,0.0,0.3,2,13,1,0.00,0.00,0.00,0.00,0.00,0.04,0.00,0.04,0.04,0.04
Maximilian Bauer,GER,DF,Augsburg,Bundesliga,24-250,2000,5,4,340,3.8,0,0,0,0,0,0,1,0,0.0,0.0,0.1,0.1,1,10,5,0.00,0.00,0.00,0.00,0.00,0.00,0.03,0.03,0.00,0.03
Oliver Baumann,GER,GK,Hoffenheim,Bundesliga,34-136,1990,6,6,540,6.0,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.1,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.00,0.02
Christoph Baumgartner,AUT,"MF,DF",RB Leipzig,Bundesliga,25-076,1999,6,1,121,1.3,0,0,0,0,0,0,0,0,0.3,0.3,0.1,0.4,3,2,10,0.00,0.00,0.00,0.00,0.00,0.23,0.06,0.29,0.23,0.29
Adrian Beck,GER,"FW,MF",Heidenheim,Bundesliga,27-129,1997,5,3,232,2.6,1,1,2,1,0,0,0,0,0.6,0.6,0.2,0.8,2,7,6,0.39,0.39,0.78,0.39,0.78,0.23,0.08,0.31,0.23,0.31
Sheraldo Becker,SUR,"FW,MF",Real Sociedad,La Liga,29-250,1995,8,6,496,5.5,0,0,0,0,0,0,0,0,0.8,0.8,0.4,1.2,22,11,52,0.00,0.00,0.00,0.00,0.00,0.14,0.07,0.21,0.14,0.21
Timo Becker,GER,DF,Holstein Kiel,Bundesliga,27-205,1997,6,6,540,6.0,0,0,0,0,0,0,0,0,0.8,0.8,0.2,1.0,4,8,11,0.00,0.00,0.00,0.00,0.00,0.14,0.03,0.17,0.14,0.17
Jan Bednarek,POL,DF,Southampton,Premier League,28-187,1996,7,7,620,6.9,0,0,0,0,0,0,2,0,0.0,0.0,0.1,0.1,2,20,1,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.01,0.00,0.01
Donny van de Beek,NED,"MF,FW",Girona,La Liga,27-181,1997,5,1,211,2.3,0,1,1,0,0,0,0,0,0.2,0.2,1.2,1.3,3,6,18,0.00,0.43,0.43,0.00,0.43,0.07,0.50,0.57,0.07,0.57
Kevin Behrens,GER,FW,Wolfsburg,Bundesliga,33-256,1991,3,0,45,0.5,0,0,0,0,0,0,0,0,0.5,0.5,0.0,0.5,0,0,6,0.00,0.00,0.00,0.00,0.00,0.91,0.00,0.91,0.91,0.91
Maximilian Beier,GER,FW,Dortmund,Bundesliga,21-365,2002,5,2,228,2.5,0,0,0,0,0,0,0,0,0.5,0.5,0.2,0.7,2,3,14,0.00,0.00,0.00,0.00,0.00,0.20,0.09,0.28,0.20,0.28
Reda Belahyane,MAR,MF,Hellas Verona,Serie A,20-137,2004,7,6,610,6.8,0,1,1,0,0,0,3,0,0.1,0.1,0.4,0.5,6,36,2,0.00,0.15,0.15,0.00,0.15,0.02,0.05,0.07,0.02,0.07
Haris Belkebla,ALG,MF,Angers,Ligue 1,30-262,1994,4,4,349,3.9,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.1,1,15,4,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.01,0.00,0.01
Yassin Belkhdim,FRA,MF,Angers,Ligue 1,22-245,2002,7,3,284,3.2,0,0,0,0,0,0,1,0,0.1,0.1,0.0,0.2,6,6,11,0.00,0.00,0.00,0.00,0.00,0.05,0.01,0.05,0.05,0.05
Stefan Bell,GER,DF,Mainz 05,Bundesliga,33-053,1991,3,1,164,1.8,0,0,0,0,0,0,0,0,0.4,0.4,0.0,0.4,3,4,1,0.00,0.00,0.00,0.00,0.00,0.20,0.01,0.21,0.20,0.21
Raoul Bellanova,ITA,DF,Torino,Serie A,24-152,2000,1,1,87,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.1,4,0,5,0.00,0.00,0.00,0.00,0.00,0.03,0.07,0.11,0.03,0.11
Raoul Bellanova,ITA,DF,Atalanta,Serie A,24-152,2000,5,5,376,4.2,0,0,0,0,0,0,1,0,0.3,0.3,0.7,1.0,7,14,32,0.00,0.00,0.00,0.00,0.00,0.07,0.16,0.23,0.07,0.23
Jean-Ricner Bellegarde,FRA,"MF,FW",Wolves,Premier League,26-111,1998,7,6,402,4.5,1,1,2,1,0,0,1,0,0.3,0.3,0.3,0.6,13,5,21,0.22,0.22,0.45,0.22,0.45,0.07,0.06,0.13,0.07,0.13
Héctor Bellerín,ESP,DF,Betis,La Liga,29-211,1995,5,4,389,4.3,0,1,1,0,0,0,1,0,0.0,0.0,1.2,1.2,3,22,14,0.00,0.23,0.23,0.00,0.23,0.00,0.28,0.28,0.00,0.28
Jude Bellingham,ENG,MF,Real Madrid,La Liga,21-109,2003,5,5,440,4.9,0,1,1,0,0,0,1,0,0.4,0.4,0.9,1.3,16,39,27,0.00,0.20,0.20,0.00,0.20,0.08,0.18,0.26,0.08,0.26
