Player,Nation,Pos,Squad,Age,Born,90s,CrdY,CrdR,2CrdY,Fouls,FoulsDrawn,Offsides,Crosses,Interceptions,TklWon,PKwon,PKconceded,OG,Recoveries,AerialDuelsWon,AerialDuelsLost,AerialDuelsWon%
João Pedro,ITA,FW,Fenerbahçe,30,1992,2.9,1,0,0,3,6,1,2,1,0,0,0,0,2,3,9,25.0
Jordan Pefok,USA,FW,Union Berlin,26,1996,4.5,0,0,0,12,7,5,0,0,0,0,0,0,11,16,24,40.0
Lorenzo Pellegrini,ITA,MF,Roma,26,1996,12.9,2,0,0,15,16,4,81,8,10,0,0,0,57,7,12,36.8
Amahl Pellegrino,NOR,FW,Bodø/Glimt,32,1990,3.3,0,0,0,1,2,0,5,0,0,0,0,0,11,1,2,33.3
Facundo Pellistri,URU,FW,Manchester Utd,20,2001,1.2,2,0,0,3,2,2,3,1,1,0,0,0,7,0,0,
Matti Peltola,FIN,DF,HJK,20,2002,3.9,0,0,0,3,1,0,0,3,4,0,0,0,12,0,5,0.0
Sergio Peña,PER,MF,Malmö,26,1995,1.9,2,0,0,5,4,0,3,3,0,0,1,0,16,1,0,100.0
Luan Peres Petroni,BRA,DF,Fenerbahçe,28,1994,1.6,0,0,0,2,1,0,0,5,2,0,0,0,8,3,1,75.0
Ayoze Pérez,ESP,FW,Betis,29,1993,1.3,0,0,0,1,1,2,1,0,0,0,0,0,3,0,7,0.0
Mattia Perin,ITA,GK,Juventus,29,1992,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Pernambuco,BRA,"FW,MF",Sheriff Tiraspol,24,1998,2.9,0,0,0,2,2,2,2,2,3,0,0,0,14,7,7,50.0
Aleksandar Pešić,SRB,FW,Red Star,30,1992,5.1,2,0,0,11,10,6,3,0,1,0,0,0,10,5,14,26.3
Nils Petersen,GER,FW,Freiburg,33,1988,3.9,0,0,0,3,2,2,1,3,2,0,0,0,18,7,26,21.2
Ivan Petryak,UKR,MF,Shakhtar,28,1994,0.5,0,0,0,0,1,0,0,0,0,0,0,0,3,2,1,66.7
Germán Pezzella,ARG,DF,Betis,31,1991,5.2,2,0,0,7,3,0,0,8,3,0,0,0,17,7,6,53.8
Jakub Piotrowski,POL,MF,Ludogorets,24,1997,5.5,3,0,0,8,12,1,0,10,5,0,0,0,32,8,3,72.7
Pipa,ESP,"DF,MF",Olympiacos,24,1998,3.3,0,0,0,4,2,0,5,4,0,0,0,0,15,0,0,
Kenan Pirić,BIH,GK,AÉK Lárnaka,28,1994,6.0,1,0,0,0,0,0,0,0,0,0,0,0,6,1,1,50.0
Ihor Plastun,UKR,DF,Ludogorets,31,1990,1.0,0,0,0,0,0,0,0,0,1,0,0,0,5,4,0,100.0
Paul Pogba,FRA,"MF,FW",Juventus,29,1993,0.5,1,0,0,2,1,0,0,2,0,0,0,0,2,0,0,
Pere Pons,ESP,MF,AÉK Lárnaka,29,1993,3.2,2,0,0,8,2,0,0,4,5,0,0,0,32,2,2,50.0
Denys Popov,UKR,DF,Dynamo Kyiv,23,1999,2.0,0,0,0,2,2,0,0,2,3,0,0,0,6,5,1,83.3
Alexander Prass,AUT,MF,Sturm Graz,21,2001,5.9,1,0,0,7,9,0,5,4,6,0,0,0,43,3,3,50.0
Ivan Provedel,ITA,GK,Lazio,28,1994,6.0,0,0,0,0,2,0,0,0,0,0,0,0,14,0,0,
Paris Psaltis,CYP,DF,AC Omonia,25,1996,1.3,0,0,0,2,4,0,3,3,1,0,0,0,8,1,1,50.0
Tymoteusz Puchacz,POL,DF,Union Berlin,23,1999,0.7,0,0,0,0,2,0,4,1,0,0,0,0,5,0,1,0.0
Cameron Puertas,SUI,"MF,FW",Union SG,23,1998,1.4,1,0,0,7,1,0,3,5,3,0,0,0,8,1,3,25.0
Musa Qurbanlı,AZE,"MF,FW",Qarabağ,20,2002,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.0
Adrien Rabiot,FRA,MF,Juventus,27,1995,8.3,2,0,0,9,11,3,5,7,11,0,1,0,50,11,22,33.3
Uroš Račić,SRB,MF,Braga,24,1998,2.4,0,0,0,2,7,0,0,0,2,0,0,0,17,8,3,72.7
Stjepan Radeljić,BIH,DF,Sheriff Tiraspol,24,1997,6.0,1,0,0,2,5,0,2,13,7,0,0,0,27,3,6,33.3
Ștefan Radu,ROU,DF,Lazio,35,1986,0.7,0,0,0,1,0,0,0,2,0,0,0,0,6,0,1,0.0
Bojan Radulovic,SRB,"MF,FW",HJK,22,1999,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,28.6
Jukka Raitala,FIN,DF,HJK,33,1988,5.0,3,1,1,7,1,0,0,9,6,0,0,0,20,2,1,66.7
Erdal Rakip,MKD,"MF,FW",Malmö,26,1996,3.2,2,0,0,10,7,0,2,1,7,0,0,0,9,4,11,26.7
Ivan Rakitić,CRO,MF,Sevilla,34,1988,9.6,3,0,0,14,12,0,48,5,9,0,0,0,72,7,18,28.0
Yaroslav Rakitskiy,UKR,DF,Shakhtar,32,1989,1.0,0,0,0,0,0,0,0,0,1,0,0,0,2,2,3,40.0
André Ramalho,BRA,DF,PSV Eindhoven,30,1992,6.5,1,0,0,6,1,0,0,6,7,0,0,0,28,7,5,58.3
Aaron Ramsdale,ENG,GK,Arsenal,24,1998,3.3,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,0.0
Raphinha,BRA,FW,Barcelona,25,1996,1.7,0,0,0,1,1,0,7,2,4,0,0,0,7,0,1,0.0
Ibrahim Rasheed,NGA,"FW,DF",Sheriff Tiraspol,23,1999,5.5,3,0,0,6,2,3,3,2,1,0,0,0,18,15,19,44.1
Marcus Rashford,ENG,FW,Manchester Utd,24,1997,6.2,0,0,0,7,8,4,6,0,4,0,0,0,27,4,3,57.1
Jacob Rasmussen,DEN,DF,Feyenoord,25,1997,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Oleg Reabciuk,MDA,"DF,MF",Olympiacos,24,1998,4.1,1,0,0,4,14,0,6,3,3,0,0,0,13,4,5,44.4
Damir Redzic,HUN,FW,Ferencváros,19,2003,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Matheus Reis,BRA,"DF,MF",Sporting CP,27,1995,3.3,0,0,0,5,1,0,6,2,2,0,0,0,17,2,2,50.0
Karim Rekik,NED,DF,Sevilla,27,1994,0.3,0,0,0,1,1,0,0,0,0,0,0,0,2,1,3,25.0
Álex Remiro,ESP,GK,Real Sociedad,27,1995,8.0,0,0,0,0,0,0,0,0,0,0,0,0,16,1,0,100.0
Devyne Rensch,NED,DF,Ajax,19,2003,1.9,0,0,0,2,3,0,2,0,2,0,0,0,13,4,2,66.7
Panagiotis Retsos,GRE,DF,Olympiacos,23,1998,2.6,3,0,0,2,1,0,0,5,3,0,0,0,10,3,2,60.0
Rick,BRA,FW,Ludogorets,22,1999,3.6,1,0,0,2,6,1,6,1,1,0,0,0,19,2,4,33.3
Diego Rico,ESP,DF,Real Sociedad,29,1993,6.8,2,0,0,11,5,0,24,6,10,0,0,0,47,5,5,50.0
Søren Rieks,DEN,"MF,DF",Malmö,35,1987,2.3,0,0,0,0,2,0,2,1,2,0,0,0,10,1,4,20.0
Charles Rigon Matos,BRA,MF,Midtjylland,26,1996,1.0,0,0,0,0,1,1,0,2,0,0,0,0,14,0,2,0.0
Sergi Roberto,ESP,"FW,MF",Barcelona,30,1992,1.3,1,0,0,3,0,0,0,0,1,0,0,0,7,0,0,
Milan Rodić,SRB,DF,Red Star,31,1991,5.9,2,0,0,5,3,0,17,11,3,0,0,1,20,17,14,54.8
Joe Rodon,WAL,DF,Rennes,24,1997,5.0,1,0,0,6,3,0,0,5,0,0,0,0,19,10,6,62.5
Rodri,ESP,"FW,MF",Betis,22,2000,4.5,1,0,0,2,6,1,9,3,6,0,0,0,21,0,1,0.0
Bruno Rodrigues,POR,DF,Braga,21,2001,1.0,0,0,0,2,1,0,0,0,0,0,0,0,5,2,2,50.0
Garry Rodrigues,CPV,"FW,MF",Olympiacos,31,1990,1.5,1,0,0,1,4,1,3,0,0,0,0,0,6,1,0,100.0
Guido Rodríguez,ARG,MF,Betis,28,1994,3.9,0,0,0,10,8,0,1,7,9,0,0,0,32,5,1,83.3
José Rodríguez,ESP,"MF,FW",Union SG,27,1994,1.1,1,0,0,1,0,0,0,0,0,0,0,0,9,0,0,
Fabian Rohner,SUI,"FW,DF",Zürich,23,1998,2.9,0,0,0,3,1,2,8,1,2,0,0,0,8,1,4,20.0
Alessio Romagnoli,ITA,DF,Lazio,27,1995,3.8,2,0,0,4,1,0,0,2,2,0,0,0,25,2,2,50.0
Julio Romão,BRA,MF,Qarabağ,24,1998,0.9,2,0,0,8,0,0,0,1,7,0,0,0,7,0,0,
Luka Romero,ARG,FW,Lazio,17,2004,0.5,2,1,1,1,0,0,0,1,1,0,0,0,1,1,0,100.0
Cristiano Ronaldo,POR,FW,Manchester Utd,37,1985,5.9,1,0,0,6,7,5,5,0,1,0,0,0,7,10,12,45.5
Roberto Rosales,VEN,"DF,FW",AÉK Lárnaka,33,1988,4.5,2,0,0,6,1,0,10,5,5,0,0,0,25,4,4,50.0
Diego Rossi,URU,"FW,MF",Fenerbahçe,24,1998,3.1,1,0,0,3,6,1,14,1,4,1,0,0,12,1,1,50.0
Jérôme Roussillon,FRA,DF,Union Berlin,29,1993,2.8,0,0,0,1,2,0,8,2,2,0,0,0,15,0,5,0.0
Aitor Ruibal,ESP,"DF,FW",Betis,26,1996,7.0,2,0,0,11,12,2,8,13,10,0,1,0,42,4,3,57.1
Abel Ruiz,ESP,FW,Braga,22,2000,4.7,1,0,0,3,3,5,2,0,1,0,0,0,13,0,18,0.0
Víctor Ruiz,ESP,DF,Betis,33,1989,2.5,1,0,0,1,0,0,0,7,0,0,0,0,12,5,0,100.0
Gerónimo Rulli,ARG,GK,Ajax,30,1992,2.0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,100.0
Julian Ryerson,NOR,DF,Union Berlin,24,1997,5.1,2,0,0,6,7,0,18,2,7,0,0,0,38,5,6,45.5
Frederik Rønnow,DEN,GK,Union Berlin,29,1992,9.5,1,0,0,0,1,0,0,0,0,0,0,0,15,1,1,50.0
Youssouf Sabaly,SEN,DF,Betis,29,1993,2.5,0,0,0,2,2,0,6,6,5,0,0,0,13,0,2,0.0
Marcel Sabitzer,AUT,MF,Manchester Utd,28,1994,2.1,0,0,0,7,3,2,3,0,2,0,0,0,6,2,2,50.0
Umar Sadiq,NGA,FW,Real Sociedad,25,1997,0.5,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,
Ismael Saibari,MAR,FW,PSV Eindhoven,21,2001,2.7,0,0,0,6,1,1,5,2,4,0,0,0,11,2,2,50.0
Bukayo Saka,ENG,FW,Arsenal,20,2001,4.5,1,0,0,3,8,4,21,2,3,0,0,0,18,2,6,25.0
Ibrahim Salah,MAR,"FW,MF",Rennes,20,2001,0.5,0,0,0,1,2,0,2,2,0,0,0,0,1,0,2,0.0
William Saliba,FRA,DF,Arsenal,21,2001,3.2,0,0,0,2,3,0,0,3,1,0,0,0,21,6,4,60.0
Mudasiru Salifu,GHA,"MF,FW",Sheriff Tiraspol,25,1997,3.3,2,0,0,9,8,0,2,6,3,0,0,0,22,2,1,66.7
Roland Sallai,HUN,"FW,MF",Freiburg,25,1997,1.3,1,0,0,2,9,0,5,0,2,0,0,0,4,2,2,50.0
Ulrik Saltnes,NOR,MF,Bodø/Glimt,29,1992,4.3,0,0,0,1,4,0,1,4,5,0,0,0,24,0,1,0.0
Lars-Jørgen Salvesen,NOR,FW,Bodø/Glimt,26,1996,1.3,0,0,0,1,2,1,3,0,2,0,0,0,1,2,2,50.0
Albert Sambi Lokonga,BEL,MF,Arsenal,22,1999,5.3,0,0,0,4,7,0,0,4,1,0,0,0,24,5,3,62.5
Alfons Sampsted,ISL,DF,Bodø/Glimt,24,1998,6.0,1,0,0,3,8,0,13,7,9,0,0,1,28,3,4,42.9
Jadon Sancho,ENG,"FW,MF",Manchester Utd,22,2000,5.5,0,0,0,0,2,5,4,3,6,0,0,0,26,2,2,50.0
Alex Sandro,BRA,DF,Juventus,31,1991,4.2,0,0,0,10,8,0,3,5,8,0,0,0,27,7,8,46.7
Ibrahim Sangaré,CIV,MF,PSV Eindhoven,24,1997,5.7,0,0,0,10,10,0,0,5,14,0,0,0,53,4,2,66.7
Oier Sanjurjo,ESP,MF,AÉK Lárnaka,36,1986,3.0,1,0,0,5,3,0,1,2,2,0,0,0,16,2,2,50.0
Sékou Sanogo,CIV,MF,Red Star,33,1989,2.6,2,0,0,8,1,0,0,3,2,0,0,0,17,3,2,60.0
Baptiste Santamaria,FRA,MF,Rennes,27,1995,2.2,1,0,0,3,3,0,0,3,1,0,0,0,19,5,0,100.0
Ivan Santini,CRO,"FW,DF",Zürich,33,1989,0.3,0,0,0,0,2,2,0,0,1,0,0,0,0,10,1,90.9
Nuno Santos,POR,"DF,MF",Sporting CP,27,1995,3.5,0,0,0,3,1,0,24,5,5,0,0,0,24,0,3,0.0
Anastasios Sapountzis,GRE,MF,Olympiacos,20,2002,0.5,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,
Manprit Sarkaria,AUT,"FW,MF",Sturm Graz,25,1996,1.4,0,0,0,0,2,0,6,0,0,0,0,0,4,3,4,42.9
Malang Sarr,FRA,DF,Monaco,23,1999,3.2,0,0,0,2,2,0,0,11,2,0,0,1,14,3,6,33.3
Sávio,BRA,FW,PSV Eindhoven,18,2004,0.6,0,0,0,0,2,0,1,0,1,0,0,0,4,0,2,0.0
Kevin Schade,GER,"MF,FW",Freiburg,20,2001,1.4,1,0,0,4,7,0,2,0,1,1,0,0,10,4,3,57.1
András Schäfer,HUN,MF,Union Berlin,23,1999,2.4,2,1,0,5,3,0,1,4,3,0,0,0,17,3,1,75.0
Patrik Schick,CZE,FW,Leverkusen,26,1996,0.6,0,0,0,1,0,0,0,0,0,0,0,0,1,2,5,28.6
Keven Schlotterbeck,GER,DF,Freiburg,25,1997,1.0,1,0,0,3,0,0,0,0,2,0,0,0,6,3,1,75.0
Kenneth Schmidt,GER,DF,Freiburg,20,2002,0.5,0,0,0,2,0,0,1,1,0,0,0,0,5,1,1,50.0
David Schnegg,AUT,DF,Sturm Graz,23,1998,0.5,1,0,0,2,0,0,3,2,0,0,0,0,4,3,0,100.0
Nicolas Seiwald,AUT,MF,RB Salzburg,21,2001,1.8,0,0,0,4,0,0,4,1,5,0,0,0,13,1,4,20.0
Patriot Sejdiu,KVX,"MF,FW",Malmö,22,2000,1.5,1,0,0,4,3,2,1,2,1,0,0,0,6,1,2,33.3
Astrit Seljmani,KVX,FW,Midtjylland,24,1997,0.5,0,0,0,1,0,1,1,0,0,0,0,0,0,3,2,60.0
Ole Selnæs,NOR,MF,Zürich,28,1994,5.2,1,0,0,5,3,0,18,6,4,0,0,1,35,3,1,75.0
Nuno Sequeira,POR,DF,Braga,31,1990,5.8,1,0,0,3,12,0,29,5,7,1,0,0,35,5,8,38.5
Japhet Sery,DEN,DF,Bodø/Glimt,22,2000,0.8,1,0,0,1,1,0,0,0,2,0,0,0,3,1,0,100.0
Benjamin Šeško,SVN,FW,RB Salzburg,19,2003,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
Stephan El Shaarawy,ITA,"DF,MF",Roma,29,1992,5.8,0,0,0,8,8,3,15,1,6,0,0,0,26,8,1,88.9
Mykola Shaparenko,UKR,MF,Dynamo Kyiv,23,1998,0.7,0,0,0,2,2,0,0,1,3,0,0,0,5,0,0,
Luke Shaw,ENG,DF,Manchester Utd,27,1995,5.6,2,0,0,5,5,0,22,6,6,0,0,0,38,7,7,50.0
Volodymyr Shepelyev,UKR,MF,Dynamo Kyiv,25,1997,3.7,1,0,0,7,5,0,5,5,0,0,0,0,20,3,3,50.0
Ramil Sheydayev,AZE,"FW,MF",Qarabağ,26,1996,3.4,1,0,0,2,5,0,3,1,2,0,0,0,14,3,2,60.0
Eldor Shomurodov,UZB,"FW,MF",Roma,27,1995,0.4,0,0,0,1,1,0,1,0,1,0,0,0,2,0,2,0.0
Show,ANG,MF,Ludogorets,23,1999,3.1,2,0,0,5,3,0,1,2,4,0,0,0,15,3,1,75.0
Maryan Shved,UKR,MF,Shakhtar,25,1997,0.2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,100.0
Jörg Siebenhandl,AUT,GK,Sturm Graz,32,1990,6.0,1,0,0,0,1,0,0,0,0,0,0,0,12,1,1,50.0
Danylo Sikan,UKR,"FW,MF",Shakhtar,21,2001,1.0,0,0,0,1,1,1,1,0,2,0,0,0,5,3,3,50.0
Kiliann Sildillia,FRA,"DF,MF",Freiburg,20,2002,6.0,1,0,0,9,2,0,13,12,8,0,0,0,32,9,5,64.3
Bruno Felipe Souza da Silva,BRA,FW,AC Omonia,28,1994,4.4,0,0,0,0,5,4,18,0,1,0,0,0,17,3,9,25.0
Caio Henrique Oliveira Silva,BRA,"DF,MF",Monaco,25,1997,8.2,1,0,0,2,5,0,67,9,13,0,0,0,50,2,4,33.3
David Silva,ESP,MF,Real Sociedad,36,1986,3.9,1,0,0,7,5,0,5,3,3,0,0,0,23,1,2,33.3
Fábio Silva,POR,FW,PSV Eindhoven,20,2002,0.6,0,0,0,0,0,3,2,0,0,0,0,0,3,2,0,100.0
Rui Silva,POR,GK,Betis,28,1994,2.0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,
Moses Simon,NGA,"FW,MF",Nantes,27,1995,4.4,0,0,0,2,2,0,26,0,1,0,0,0,19,1,5,16.7
Xavi Simons,NED,"FW,MF",PSV Eindhoven,19,2003,6.0,3,0,0,14,15,3,6,1,11,0,0,0,38,3,12,20.0
Doguhan Simsir,DEN,FW,Midtjylland,20,2002,0.1,0,0,0,0,1,0,0,0,1,0,0,0,2,0,0,
Emmanouil Siopis,GRE,MF,Trabzonspor,28,1994,3.2,1,0,0,4,16,0,0,5,5,0,0,0,25,4,4,50.0
Hugo Siquet,BEL,DF,Freiburg,20,2002,0.8,1,0,0,1,0,0,0,2,1,0,0,0,4,2,0,100.0
Moussa Sissoko,FRA,MF,Nantes,32,1989,4.8,1,0,0,5,4,1,3,5,6,0,0,0,26,10,5,66.7
Pione Sisto,DEN,FW,Midtjylland,27,1995,3.0,0,0,0,1,10,1,3,1,0,0,0,0,16,0,2,0.0
Tim Skarke,GER,MF,Union Berlin,25,1996,0.3,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0.0
Chris Smalling,ENG,DF,Roma,32,1989,12.8,1,0,0,3,3,0,1,14,10,0,0,0,62,21,9,70.0
Emile Smith Rowe,ENG,MF,Arsenal,22,2000,0.2,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,
Cédric Soares,POR,DF,Arsenal,30,1991,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,
Pyry Soiri,FIN,DF,HJK,27,1994,5.2,0,0,0,2,7,0,6,5,2,0,0,0,30,1,7,12.5
Alex Sola,ESP,DF,Real Sociedad,23,1999,2.0,1,0,0,3,3,0,9,3,5,0,0,0,11,1,2,33.3
Ola Solbakken,NOR,FW,Bodø/Glimt,23,1998,3.9,0,0,0,1,1,0,19,0,3,0,0,0,13,1,0,100.0
Oumar Solet,FRA,DF,RB Salzburg,22,2000,2.0,0,0,0,2,0,0,1,4,0,0,0,0,13,2,2,50.0
Matìas Soulé,ARG,"MF,FW",Juventus,19,2003,0.2,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,100.0
Djed Spence,ENG,DF,Rennes,21,2000,2.3,1,0,0,1,1,1,6,3,0,0,0,0,9,4,2,66.7
Leonardo Spinazzola,ITA,DF,Roma,29,1993,10.1,3,0,0,8,4,0,37,4,5,0,0,0,51,3,4,42.9
Slavoljub Srnić,SRB,"MF,DF",Red Star,30,1992,2.8,1,0,0,3,2,0,8,3,2,0,1,0,14,0,4,0.0
Jerry St. Juste,NED,DF,Sporting CP,25,1996,4.8,0,0,0,2,2,0,3,5,2,0,0,0,27,4,6,40.0
Taras Stepanenko,UKR,MF,Shakhtar,32,1989,3.7,1,0,0,6,6,0,0,4,5,0,0,0,20,8,2,80.0
Jens Stryger Larsen,DEN,DF,Trabzonspor,31,1991,4.8,0,0,0,1,3,0,9,1,3,0,0,0,25,6,3,66.7
Luka Sučić,CRO,MF,RB Salzburg,19,2002,1.4,0,0,0,0,2,0,4,1,3,0,0,0,10,1,3,25.0
Heorhiy Sudakov,UKR,MF,Shakhtar,19,2002,4.3,1,0,0,4,4,1,8,2,1,0,0,0,33,0,1,0.0
Kamaldeen Sulemana,GHA,"FW,MF",Rennes,20,2002,2.1,0,0,0,4,6,1,3,3,3,0,0,0,9,3,2,60.0
Suso,ESP,"MF,DF",Sevilla,28,1993,3.2,1,0,0,2,6,2,31,1,7,0,0,0,16,3,3,50.0
Erik Sviatchenko,DEN,DF,Midtjylland,30,1991,5.5,3,0,0,4,5,0,0,10,5,0,0,0,25,12,5,70.6
Mile Svilar,SRB,GK,Roma,22,1999,1.0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,
Serhiy Sydorchuk,UKR,MF,Dynamo Kyiv,31,1991,6.0,2,0,0,14,11,0,1,12,11,0,0,0,48,3,3,50.0
Ross Sykes,ENG,DF,Union SG,23,1999,1.0,0,0,0,1,1,0,0,1,0,0,0,0,9,6,3,66.7
Oleksandr Syrota,UKR,DF,Dynamo Kyiv,22,2000,4.2,1,0,0,3,2,0,0,6,5,0,0,0,22,9,4,69.2
Attila Szalai,HUN,DF,Fenerbahçe,24,1998,8.0,1,0,0,6,3,0,3,10,10,0,0,0,47,13,10,56.5
Wojciech Szczęsny,POL,GK,Juventus,32,1990,7.8,0,0,0,0,1,0,0,0,0,0,0,0,12,0,0,
Sebastian Szymański,POL,"MF,FW",Feyenoord,23,1999,7.5,1,0,0,7,15,0,28,4,7,0,0,0,27,3,8,27.3
Alexander Sørloth,NOR,FW,Real Sociedad,26,1995,4.7,0,0,0,5,2,3,1,0,2,0,0,0,18,11,4,73.3
Mohamed Taabouni,NED,MF,Feyenoord,20,2002,0.3,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,
Dušan Tadić,SRB,"FW,MF",Ajax,33,1988,2.0,1,0,0,3,3,0,12,1,3,0,0,0,10,1,5,16.7
Jonathan Tah,GER,DF,Leverkusen,26,1996,8.3,1,0,0,2,3,0,0,8,10,0,0,0,69,15,7,68.2
Muhammet Taha Tepe,TUR,GK,Trabzonspor,21,2001,1.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
Flavien Tait,FRA,MF,Rennes,29,1993,4.8,1,0,0,8,8,0,2,3,8,0,0,0,29,0,4,0.0
Atomu Tanaka,JPN,MF,HJK,34,1987,0.4,0,0,0,2,0,0,1,2,0,0,0,0,5,0,0,
Mateo Tanlongo,ARG,MF,Sporting CP,18,2003,0.2,1,0,0,2,1,0,1,0,0,0,0,0,2,0,0,
Edmond Tapsoba,BFA,DF,Leverkusen,23,1999,8.0,2,0,0,13,4,0,1,9,9,0,1,0,62,23,12,65.7
Kenneth Taylor,NED,"MF,DF",Ajax,20,2002,2.0,0,0,0,4,3,0,2,3,2,0,0,0,9,6,7,46.2
Lucas Taylor,BRA,DF,Shakhtar,27,1995,1.0,0,0,0,0,2,0,1,2,2,0,0,0,2,0,0,
Bernard Tekpetey,GHA,FW,Ludogorets,24,1997,5.1,1,0,0,14,11,1,12,2,4,0,0,0,26,2,3,40.0
Alex Telles,BRA,DF,Sevilla,29,1992,3.6,1,0,0,6,4,0,7,5,4,0,1,0,21,7,8,46.7
Miro Tenho,FIN,DF,HJK,27,1995,2.1,0,1,0,1,0,0,0,1,1,0,0,0,8,1,2,33.3
Marc-André ter Stegen,GER,GK,Barcelona,30,1992,2.0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,
Casper Terho,FIN,"FW,MF",HJK,19,2003,0.6,1,0,0,2,1,0,1,0,0,0,0,0,3,0,0,
Casper Terho,FIN,FW,Union SG,19,2003,0.5,0,0,0,0,1,0,1,0,0,0,0,0,2,0,0,
Martin Terrier,FRA,"FW,MF",Rennes,25,1997,4.3,0,0,0,4,4,4,6,3,4,0,0,0,9,18,18,50.0
Georgi Terziev,BUL,DF,Ludogorets,30,1992,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,
Teddy Teuma,MLT,MF,Union SG,28,1993,8.6,2,0,0,12,17,1,42,13,12,0,0,0,63,3,1,75.0
Jordan Teze,NED,DF,PSV Eindhoven,22,1999,4.1,0,0,0,2,2,0,2,6,6,0,0,0,27,1,6,14.3
Arthur Theate,BEL,DF,Rennes,22,2000,5.0,1,0,0,1,3,0,0,6,1,0,0,0,36,10,11,47.6
Thiago,BRA,FW,Ludogorets,21,2001,3.9,1,0,0,4,2,1,1,0,1,0,0,0,6,6,8,42.9
Jean Thierry Lazare,CIV,MF,Union SG,24,1998,7.7,1,0,0,12,21,2,5,4,7,0,0,0,61,2,3,40.0
Morten Thorsby,NOR,MF,Union Berlin,26,1996,4.0,2,0,0,11,7,1,2,4,8,0,0,0,15,20,7,74.1
Kieran Tierney,SCO,DF,Arsenal,25,1997,5.3,2,0,0,1,0,0,18,2,3,0,0,0,31,3,4,42.9
Guus Til,NED,"MF,FW",PSV Eindhoven,24,1997,4.8,0,0,0,7,5,1,2,1,0,0,0,0,15,4,10,28.6
Jurriën Timber,NED,DF,Ajax,21,2001,2.0,0,0,0,2,1,0,1,1,0,0,0,0,8,4,4,50.0
Quinten Timber,NED,MF,Feyenoord,21,2001,5.5,2,0,0,8,4,0,1,6,3,0,0,0,27,1,0,100.0
Matías Tissera,ARG,FW,Ludogorets,25,1996,2.1,0,0,0,1,0,0,0,1,1,0,0,0,5,0,2,0.0
Joona Toivio,FIN,DF,HJK,34,1988,0.4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
Ola Toivonen,SWE,"FW,MF",Malmö,36,1986,1.7,0,0,0,3,3,0,1,0,1,0,0,0,7,3,8,27.3
Karl Toko Ekambi,CMR,"MF,FW",Rennes,29,1992,1.9,0,0,0,1,1,0,0,1,2,0,0,0,12,4,6,40.0
Takehiro Tomiyasu,JPN,DF,Arsenal,23,1998,4.4,0,0,0,2,2,0,6,4,8,0,0,0,26,10,6,62.5
Nenad Tomović,SRB,DF,AÉK Lárnaka,34,1987,6.0,0,0,0,5,2,0,0,12,1,0,0,0,25,6,3,66.7
Dmytro Topalov,UKR,"DF,MF",Shakhtar,24,1998,1.9,0,0,0,3,2,0,5,2,0,0,0,0,7,0,1,0.0
Vítor Tormena,BRA,DF,Braga,26,1996,5.0,1,0,0,6,2,1,1,4,3,0,0,0,30,12,3,80.0
Ferrán Torres,ESP,FW,Barcelona,22,2000,0.3,0,0,0,1,0,0,7,0,0,0,0,0,3,1,0,100.0
Óliver Torres,ESP,MF,Sevilla,27,1994,5.6,0,0,0,6,5,3,21,1,3,0,0,0,27,2,2,50.0
Adama Traoré,MLI,FW,Ferencváros,27,1995,7.0,2,0,0,6,14,2,14,3,6,0,0,0,26,16,10,61.5
Charles Traore,MLI,"DF,MF",Nantes,30,1992,0.9,1,0,0,1,0,0,1,1,3,0,0,0,5,0,2,0.0
Hamari Traoré,MLI,DF,Rennes,30,1992,2.9,1,1,0,5,2,1,2,4,7,0,0,0,19,3,5,37.5
Gernot Trauner,AUT,DF,Feyenoord,30,1992,9.5,0,0,0,11,2,0,0,8,7,0,0,0,49,15,18,45.5
Trézéguet,EGY,"FW,MF",Trabzonspor,27,1994,5.0,0,0,0,4,8,1,7,4,3,0,0,0,16,4,4,50.0
