Player,Nation,Pos,Squad,Comp,Age,Born,90s,PassAtt,Live,Dead,FK,ThroughBalls,SideSwitch,Cross,Throw-Ins,Corners,InSwingCorner,OutSwingCorner,StraightCorner,PassesCmp,PassOffside,PassesBlocked
Mark Flekken,NED,GK,Freiburg,Bundesliga,29,1993,34.0,1468,1138,324,93,0,15,0,0,0,0,0,0,1035,6,2
Florian Flick,GER,MF,Schalke 04,Bundesliga,22,2000,5.7,185,180,3,3,0,1,1,0,0,0,0,0,129,2,3
Alexis Flips,FRA,"FW,MF",Reims,Ligue 1,22,2000,22.0,1034,872,154,49,10,10,139,56,45,18,18,0,690,8,35
Alessandro Florenzi,ITA,DF,Milan,Serie A,31,1991,2.3,172,136,35,7,0,1,22,22,6,2,4,0,130,1,0
Phil Foden,ENG,FW,Manchester City,Premier League,22,2000,20.5,1111,1046,61,9,4,4,91,13,39,4,26,2,904,4,32
Seko Fofana,CIV,MF,Lens,Ligue 1,27,1995,34.1,1820,1806,12,10,5,17,54,2,0,0,0,0,1590,2,32
Wesley Fofana,FRA,DF,Leicester City,Premier League,21,2000,2.0,140,138,1,1,0,0,0,0,0,0,0,0,117,1,3
Wesley Fofana,FRA,DF,Chelsea,Premier League,21,2000,13.1,872,842,29,23,0,3,3,6,0,0,0,0,779,1,4
Yahia Fofana,CIV,GK,Angers,Ligue 1,21,2000,11.0,325,229,96,27,0,0,0,0,0,0,0,0,227,0,0
Youssouf Fofana,FRA,MF,Monaco,Ligue 1,23,1999,34.3,1738,1683,44,30,11,13,7,3,0,0,0,0,1419,11,21
Thomas Foket,BEL,DF,Reims,Ligue 1,27,1994,22.0,1257,1039,214,14,0,6,57,200,0,0,0,0,1011,4,32
José Fonte,POR,DF,Lille,Ligue 1,38,1983,28.8,1979,1868,107,78,0,12,3,5,0,0,0,0,1781,4,7
Pablo Fornals,ESP,"FW,MF",West Ham,Premier League,26,1996,16.7,771,719,48,6,7,10,59,7,21,18,2,0,557,4,22
Emil Forsberg,SWE,"MF,FW",RB Leipzig,Bundesliga,30,1991,16.5,520,499,18,4,3,2,17,4,8,3,4,0,422,3,10
Adam Forshaw,ENG,MF,Leeds United,Premier League,30,1991,5.3,244,222,22,7,0,2,20,2,9,6,2,0,196,0,4
Fraser Forster,ENG,GK,Tottenham,Premier League,34,1988,13.5,363,241,121,28,0,0,0,0,0,0,0,0,266,1,1
Philipp Förster,GER,MF,Bochum,Bundesliga,27,1995,14.5,546,450,92,33,2,2,77,11,41,25,13,0,394,4,14
Steven Fortes,CPV,DF,Lens,Ligue 1,30,1992,0.1,3,3,0,0,0,0,0,0,0,0,0,0,1,0,0
Timothy Fosu-Mensah,NED,DF,Leverkusen,Bundesliga,24,1998,2.1,119,96,22,2,0,1,4,20,0,0,0,0,93,1,3
Dimitri Foulquier,FRA,DF,Valencia,La Liga,29,1993,19.3,932,712,217,22,0,2,86,194,1,0,0,0,663,3,37
Juan Foyth,ARG,DF,Villarreal,La Liga,24,1998,21.8,1276,1058,211,41,4,14,10,170,0,0,0,0,1116,7,13
Raphael Framberger,GER,"DF,FW",Augsburg,Bundesliga,26,1995,2.0,64,44,20,0,0,0,4,20,0,0,0,0,33,0,3
Tyrese Francois,AUS,FW,Fulham,Premier League,22,2000,0.0,2,2,0,0,0,0,0,0,0,0,0,0,2,0,0
Bartol Franjić,CRO,MF,Wolfsburg,Bundesliga,22,2000,2.5,79,79,0,0,0,0,1,0,0,0,0,0,61,0,1
Przemysław Frankowski,POL,"DF,MF",Lens,Ligue 1,27,1995,31.5,1828,1414,409,64,2,5,255,234,111,43,50,0,1364,5,33
Ryan Fraser,SCO,FW,Newcastle Utd,Premier League,28,1994,3.5,122,112,7,2,0,0,13,2,3,0,1,0,85,3,4
Davide Frattesi,ITA,MF,Sassuolo,Serie A,22,1999,31.9,1024,998,25,19,6,21,21,6,0,0,0,0,812,1,25
Oscar Fraulo,DEN,"FW,MF",Gladbach,Bundesliga,18,2003,0.1,16,16,0,0,0,0,0,0,0,0,0,0,10,0,0
Fred,BRA,MF,Manchester Utd,Premier League,29,1993,13.9,781,761,16,9,7,1,14,1,3,0,1,0,618,4,26
Ryan Fredericks,ENG,DF,Bournemouth,Premier League,29,1992,5.9,220,177,43,1,0,0,15,42,0,0,0,0,149,0,11
Iván Fresneda,ESP,DF,Valladolid,La Liga,17,2004,19.4,922,729,190,19,1,0,59,171,0,0,0,0,710,3,30
Remo Freuler,SUI,MF,Nott'ham Forest,Premier League,30,1992,24.0,836,812,23,20,0,2,5,2,0,0,0,0,664,1,17
Michael Frey,SUI,FW,Schalke 04,Bundesliga,28,1994,9.6,222,214,7,0,2,0,8,1,0,0,0,0,127,1,9
Marco Friedl,AUT,DF,Werder Bremen,Bundesliga,24,1998,28.8,1731,1636,90,58,1,35,27,22,10,0,3,0,1407,5,18
Marvin Friedrich,GER,DF,Gladbach,Bundesliga,26,1995,13.9,965,928,33,30,1,7,1,3,0,0,0,0,830,4,8
Jeremie Frimpong,NED,"DF,MF",Leverkusen,Bundesliga,21,2000,30.1,1232,992,239,13,0,4,70,226,0,0,0,0,982,1,35
Chris Führich,GER,"FW,MF",Stuttgart,Bundesliga,24,1998,20.9,704,633,69,9,2,13,50,21,31,6,18,0,552,2,15
Angelo Fulgini,FRA,"MF,FW",Lens,Ligue 1,25,1996,9.5,501,423,75,23,5,0,62,4,47,17,21,1,380,3,9
Angelo Fulgini,FRA,MF,Mainz 05,Bundesliga,25,1996,5.8,238,230,7,0,1,1,7,5,1,0,0,0,188,1,3
Niclas Füllkrug,GER,FW,Werder Bremen,Bundesliga,29,1993,27.5,929,908,17,0,4,15,20,1,0,0,0,0,581,4,36
Matteo Gabbia,ITA,DF,Milan,Serie A,22,1999,6.8,359,346,13,7,0,1,2,1,0,0,0,0,289,0,2
Manolo Gabbiadini,ITA,"FW,MF",Sampdoria,Serie A,30,1991,26.2,625,590,32,4,9,2,25,5,12,2,8,0,428,3,23
Gianluca Gaetano,ITA,MF,Napoli,Serie A,22,2000,0.8,62,58,2,2,0,0,1,0,0,0,0,0,48,2,1
Roberto Gagliardini,ITA,MF,Inter,Serie A,28,1994,8.7,355,348,5,4,1,1,7,1,0,0,0,0,297,2,3
Adolfo Gaich,ARG,FW,Hellas Verona,Serie A,23,1999,8.1,165,160,4,0,0,0,0,0,0,0,0,0,94,1,4
Cody Gakpo,NED,"FW,MF",Liverpool,Premier League,23,1999,16.2,392,381,9,0,3,0,17,2,4,3,0,0,293,2,11
Javi Galán,ESP,DF,Celta Vigo,La Liga,27,1994,35.1,2039,1600,427,56,2,19,162,344,27,15,7,0,1577,12,47
Iñigo Ruiz de Galarreta,ESP,MF,Mallorca,La Liga,28,1993,27.2,1243,1178,58,35,5,18,54,1,22,3,13,0,1016,7,20
Pablo Galdames Millán,CHI,MF,Cremonese,Serie A,25,1996,8.2,302,267,35,16,2,9,22,3,12,2,6,0,211,0,9
Conor Gallagher,ENG,MF,Chelsea,Premier League,22,2000,18.0,871,818,50,13,1,6,49,10,21,9,7,0,706,3,29
Antonino Gallo,ITA,DF,Lecce,Serie A,22,2000,27.6,1254,980,267,20,0,14,89,247,0,0,0,0,843,7,24
Gauthier Gallon,FRA,GK,Troyes,Ligue 1,29,1993,29.6,951,599,349,108,0,5,0,0,0,0,0,0,633,3,0
Cristian Gamboa,CRC,DF,Bochum,Bundesliga,32,1989,16.4,684,572,109,2,1,3,43,107,0,0,0,0,458,3,12
Kévin Gameiro,FRA,FW,Strasbourg,Ligue 1,35,1987,23.3,747,706,39,1,8,1,19,3,0,0,0,0,591,2,30
Idrissa Gana Gueye,SEN,MF,Everton,Premier League,32,1989,28.6,1226,1205,17,13,1,4,10,3,0,0,0,0,1025,4,23
Ignatius Ganago,CMR,"FW,MF",Nantes,Ligue 1,23,1999,16.9,349,335,12,1,1,2,22,1,0,0,0,0,212,2,16
Ignatius Ganago,CMR,FW,Lens,Ligue 1,23,1999,0.7,11,9,2,0,0,0,0,0,0,0,0,0,10,0,0
Silvère Ganvoula M'Boussy,CGO,"FW,MF",Bochum,Bundesliga,26,1996,2.7,87,82,5,0,0,0,1,0,0,0,0,0,49,0,1
Aleix García,ESP,MF,Girona,La Liga,25,1997,26.0,1657,1441,203,101,3,43,179,13,88,35,42,1,1370,13,22
Álvaro García,ESP,"FW,MF",Rayo Vallecano,La Liga,29,1992,31.9,1036,968,61,4,1,4,159,53,4,2,0,0,664,7,49
Borja García,ESP,"MF,FW",Girona,La Liga,31,1990,7.5,281,270,10,3,3,0,17,0,6,6,0,0,217,1,7
Carlos García,ESP,DF,Cádiz,La Liga,22,2000,0.3,24,23,1,1,0,0,0,0,0,0,0,0,20,0,0
Dani García,ESP,MF,Athletic Club,La Liga,32,1990,16.5,720,688,29,28,3,7,5,0,0,0,0,0,571,3,8
David García,ESP,DF,Osasuna,La Liga,28,1994,29.8,1424,1385,38,36,1,14,2,2,0,0,0,0,1152,1,8
Eric García,ESP,"DF,MF",Barcelona,La Liga,21,2001,15.7,1257,1205,50,33,2,13,0,16,0,0,0,0,1142,2,8
Fran Garcia,ESP,DF,Rayo Vallecano,La Liga,22,1999,37.9,2071,1688,379,24,1,8,156,355,0,0,0,0,1626,4,61
Joan García,ESP,GK,Espanyol,La Liga,21,2001,1.0,30,26,4,1,0,0,0,0,0,0,0,0,26,0,0
Raúl García,ESP,"FW,MF",Athletic Club,La Liga,36,1986,10.7,318,306,10,2,1,3,13,4,0,0,0,0,199,2,9
Rubén García,ESP,"FW,MF",Osasuna,La Liga,29,1993,12.9,567,493,71,30,6,5,79,3,35,16,14,2,411,3,15
Unai García,ESP,DF,Osasuna,La Liga,30,1992,19.0,803,759,44,34,0,27,3,9,0,0,0,0,638,0,3
Alejandro Garnacho,ARG,"FW,MF",Manchester Utd,Premier League,18,2004,6.3,187,187,0,0,0,2,2,0,0,0,0,0,150,0,7
James Garner,ENG,"MF,DF",Everton,Premier League,21,2001,8.9,353,310,41,6,0,2,37,16,17,15,2,0,256,2,9
Felix Garreta,ESP,DF,Betis,La Liga,18,2004,1.0,40,38,1,1,0,0,0,0,0,0,0,0,34,1,0
Aleix Garrido,ESP,FW,Barcelona,La Liga,18,2004,0.1,3,3,0,0,0,0,1,0,0,0,0,0,2,0,0
Sékou Gassama,SEN,FW,Valladolid,La Liga,27,1995,0.4,9,7,2,0,0,0,0,0,0,0,0,0,7,0,0
Johan Gastien,FRA,MF,Clermont Foot,Ligue 1,34,1988,28.9,2103,1900,200,144,3,23,67,10,46,23,12,2,1743,3,24
Federico Gatti,ITA,DF,Juventus,Serie A,24,1998,16.1,957,923,31,21,0,23,3,8,0,0,0,0,808,3,11
Gavi,ESP,"MF,FW",Barcelona,La Liga,17,2004,28.1,1206,1157,45,13,8,13,38,9,0,0,0,0,1026,4,27
Paulo Gazzaniga,ARG,GK,Girona,La Liga,30,1992,28.0,1070,738,326,83,0,3,0,0,0,0,0,0,783,6,0
David de Gea,ESP,GK,Manchester Utd,Premier League,31,1990,38.0,1218,968,243,64,1,3,0,0,0,0,0,0,866,7,1
Dario Gebuhr,GER,DF,Eint Frankfurt,Bundesliga,19,2003,0.2,13,12,0,0,0,0,0,0,0,0,0,0,10,1,1
Dennis Geiger,GER,MF,Hoffenheim,Bundesliga,24,1998,21.7,852,741,107,42,2,4,49,3,42,7,26,1,697,4,17
Joe Gelhardt,ENG,FW,Leeds United,Premier League,20,2002,2.4,67,62,3,0,1,0,1,0,0,0,0,0,43,2,4
Valentin Gendrey,FRA,DF,Lecce,Serie A,22,2000,34.5,1448,1076,367,15,1,8,74,352,0,0,0,0,1031,5,33
Denis Genreau,AUS,MF,Toulouse,Ligue 1,23,1999,7.3,323,313,10,1,0,2,16,4,0,0,0,0,243,0,17
Yannick Gerhardt,GER,MF,Wolfsburg,Bundesliga,28,1994,20.7,674,639,30,13,2,4,18,5,3,2,1,0,503,5,25
Valère Germain,FRA,"FW,MF",Montpellier,Ligue 1,32,1990,7.6,214,202,11,0,1,0,6,1,0,0,0,0,147,1,8
Gerson,BRA,MF,Marseille,Ligue 1,25,1997,4.6,185,177,7,1,0,1,3,5,1,0,0,0,150,1,7
Ismaël Gharbi,ESP,"MF,FW",Paris S-G,Ligue 1,18,2004,0.6,36,33,3,2,0,0,0,0,1,0,0,0,32,0,0
Paolo Ghiglione,ITA,DF,Cremonese,Serie A,25,1997,7.9,285,227,58,1,0,2,39,55,2,0,2,0,159,0,11
Saman Ghoddos,IRN,"MF,FW",Brentford,Premier League,28,1993,1.5,79,68,11,3,1,0,7,3,4,1,3,0,59,0,1
Faouzi Ghoulam,ALG,DF,Angers,Ligue 1,31,1991,5.3,329,242,86,22,0,1,38,48,15,3,12,0,233,1,10
Morgan Gibbs-White,ENG,"FW,MF",Wolves,Premier League,22,2000,2.0,95,88,7,2,0,1,8,1,4,0,3,0,75,0,2
Morgan Gibbs-White,ENG,"MF,FW",Nott'ham Forest,Premier League,22,2000,33.0,1078,891,171,62,16,8,161,5,94,43,44,1,659,16,30
Niko Gießelmann,GER,DF,Union Berlin,Bundesliga,30,1991,14.5,744,521,221,23,0,3,88,165,33,21,6,0,496,2,25
Samuel Gigot,FRA,DF,Marseille,Ligue 1,28,1993,20.9,1130,1077,51,32,0,1,1,6,0,0,0,0,985,2,2
Rafał Gikiewicz,POL,GK,Augsburg,Bundesliga,34,1987,23.0,1152,829,321,87,0,3,0,0,0,0,0,0,846,2,1
Bryan Gil,ESP,"MF,FW",Tottenham,Premier League,21,2001,1.6,60,57,3,1,0,0,2,1,0,0,0,0,47,0,3
Bryan Gil,ESP,"FW,DF",Sevilla,La Liga,21,2001,10.2,374,330,40,3,0,2,29,32,5,0,1,0,284,4,17
David Gil,ESP,GK,Cádiz,La Liga,28,1994,4.0,129,75,54,18,0,1,0,0,0,0,0,0,66,0,0
Óscar Gil,ESP,DF,Espanyol,La Liga,25,1997,28.4,991,737,252,16,1,3,38,236,0,0,0,0,757,2,34
Mario Gila,ESP,DF,Lazio,Serie A,21,2000,1.0,61,56,5,3,0,0,0,2,0,0,0,0,56,0,0
Billy Gilmour,SCO,MF,Brighton,Premier League,21,2001,5.6,408,403,2,2,2,1,2,0,0,0,0,0,364,3,3
Álvaro Giménez,ESP,FW,Cádiz,La Liga,31,1991,0.2,2,2,0,0,0,0,0,0,0,0,0,0,2,0,0
Gvidas Gineitis,LTU,MF,Torino,Serie A,18,2004,1.5,90,87,3,1,0,0,0,2,0,0,0,0,75,0,3
Matthias Ginter,GER,DF,Freiburg,Bundesliga,28,1994,34.0,1903,1826,68,58,2,12,8,4,0,0,0,0,1566,9,10
Andrei Girotto,BRA,"DF,MF",Nantes,Ligue 1,30,1992,35.0,1750,1702,43,40,1,16,9,3,0,0,0,0,1445,5,12
Olivier Giroud,FRA,FW,Milan,Serie A,35,1986,23.8,560,527,32,2,1,1,5,1,0,0,0,0,351,1,13
Jamie Gittens,ENG,"FW,MF",Dortmund,Bundesliga,17,2004,5.9,142,138,3,0,2,1,6,3,0,0,0,0,104,1,1
Serge Gnabry,GER,"FW,MF",Bayern Munich,Bundesliga,27,1995,21.6,873,830,37,0,4,1,39,14,9,4,5,0,693,6,22
Wilfried Gnonto,ITA,"FW,MF",Leeds United,Premier League,18,2003,15.0,512,482,26,1,4,0,42,13,10,2,1,0,370,4,35
Ben Godfrey,ENG,DF,Everton,Premier League,24,1998,8.9,281,232,48,1,0,0,7,47,0,0,0,0,182,1,9
Pierluigi Gollini,ITA,GK,Fiorentina,Serie A,27,1995,3.0,126,111,15,4,0,0,0,0,0,0,0,0,96,0,0
Pierluigi Gollini,ITA,GK,Napoli,Serie A,27,1995,4.0,159,123,36,5,0,1,0,0,0,0,0,0,136,0,0
Aleksandr Golovin,RUS,"MF,FW",Monaco,Ligue 1,26,1996,27.4,1099,989,103,26,8,8,111,17,60,23,31,1,769,7,35
André Gomes,POR,MF,Lille,Ligue 1,29,1993,18.1,1334,1305,25,18,3,13,11,5,2,0,2,0,1179,4,22
Angel Gomes,ENG,MF,Lille,Ligue 1,21,2000,31.3,1767,1699,64,35,8,24,49,1,26,11,10,0,1517,4,18
João Gomes,BRA,MF,Wolves,Premier League,21,2001,7.3,322,307,14,11,0,3,8,1,1,0,0,0,250,1,9
Toti Gomes,POR,DF,Wolves,Premier League,23,1999,10.9,555,499,55,7,0,5,9,48,0,0,0,0,460,1,5
Dani Gómez,ESP,"MF,FW",Espanyol,La Liga,24,1998,1.0,17,16,1,0,0,0,2,1,0,0,0,0,13,0,2
Joe Gomez,ENG,DF,Liverpool,Premier League,25,1997,16.3,1361,1316,39,6,2,11,4,30,0,0,0,0,1166,6,5
Maxi Gómez,URU,FW,Valencia,La Liga,25,1996,1.2,14,13,1,0,0,0,0,0,0,0,0,0,9,0,0
Moi Gómez,ESP,"MF,FW",Osasuna,La Liga,28,1994,27.3,1559,1413,140,71,1,34,115,6,62,26,26,0,1314,6,26
Papu Gómez,ARG,"FW,MF",Sevilla,La Liga,34,1988,11.8,535,500,34,8,2,8,40,13,11,3,2,0,450,1,6
Sergi Gómez,ESP,DF,Espanyol,La Liga,30,1992,26.0,1132,1070,59,49,0,11,3,7,0,0,0,0,968,3,3
Sergio Gómez,ESP,"DF,MF",Manchester City,Premier League,21,2000,3.9,317,287,30,5,0,0,8,22,3,0,3,0,279,0,7
Antonio Gomis,ESP,GK,Atlético Madrid,La Liga,19,2003,0.1,3,1,2,1,0,0,0,0,0,0,0,0,0,0,0
Maxime Gonalons,FRA,MF,Clermont Foot,Ligue 1,33,1989,16.1,835,801,31,30,1,21,3,1,0,0,0,0,736,3,12
Diego González,ESP,DF,Elche,La Liga,27,1995,10.6,382,351,31,18,0,2,1,13,0,0,0,0,299,0,6
Édgar González,ESP,DF,Betis,La Liga,25,1997,19.7,892,867,22,22,0,2,0,0,0,0,0,0,792,3,7
Giovanni González,URU,DF,Mallorca,La Liga,27,1994,10.3,428,363,64,2,0,0,20,62,0,0,0,0,336,1,5
Joan Gonzàlez,ESP,MF,Lecce,Serie A,20,2002,24.4,782,733,45,7,3,9,26,13,1,0,0,0,598,4,16
Nicolás González,ARG,"FW,MF",Fiorentina,Serie A,24,1998,15.0,571,542,25,9,1,12,31,14,2,0,0,0,381,4,19
Nicolás González,ESP,MF,Valencia,La Liga,20,2002,15.6,778,748,28,26,2,5,3,1,0,0,0,0,676,2,8
Oumar Gonzalez,CMR,DF,Ajaccio,Ligue 1,24,1998,28.6,1102,1058,43,41,1,1,3,2,0,0,0,0,899,1,5
Roberto González,ESP,"FW,MF",Betis,La Liga,21,2001,0.6,29,22,7,1,0,0,5,0,6,1,2,0,25,0,1
Jacek Góralski,POL,MF,Bochum,Bundesliga,29,1992,1.6,39,35,4,4,0,1,0,0,0,0,0,0,31,0,1
Anthony Gordon,ENG,"FW,MF",Newcastle Utd,Premier League,21,2001,5.4,198,191,4,1,2,0,9,1,2,2,0,0,162,3,4
Anthony Gordon,ENG,FW,Everton,Premier League,21,2001,12.2,280,272,7,0,1,1,25,1,2,2,0,0,193,1,10
Leon Goretzka,GER,MF,Bayern Munich,Bundesliga,27,1995,19.2,1012,984,24,18,4,2,10,4,0,0,0,0,826,4,13
Andoni Gorosabel,ESP,DF,Real Sociedad,La Liga,25,1996,19.0,1049,834,213,29,0,2,41,184,0,0,0,0,888,2,20
Robin Gosens,GER,DF,Inter,Serie A,28,1994,13.2,660,570,86,1,1,3,43,85,0,0,0,0,506,4,14
Mario Götze,GER,MF,Eint Frankfurt,Bundesliga,30,1992,30.4,1527,1397,119,28,12,9,102,14,38,15,13,1,1130,11,48
Amine Gouiri,ALG,"FW,MF",Nice,Ligue 1,22,2000,2.5,74,66,6,1,0,0,6,0,3,3,0,0,53,2,7
Amine Gouiri,ALG,"FW,MF",Rennes,Ligue 1,22,2000,28.0,742,718,22,0,5,2,10,1,0,0,0,0,588,2,26
Jeffrey Gouweleeuw,NED,DF,Augsburg,Bundesliga,31,1991,31.1,1481,1375,95,89,7,12,8,5,0,0,0,0,1036,11,16
Jonathan Gradit,FRA,DF,Lens,Ligue 1,29,1992,31.4,2093,2016,71,57,4,14,15,8,0,0,0,0,1875,6,14
José Gragera,ESP,"MF,DF",Espanyol,La Liga,21,2000,5.1,208,200,8,7,0,1,0,1,0,0,0,0,178,0,0
Alberto Grassi,ITA,MF,Empoli,Serie A,27,1995,13.3,559,538,19,19,0,1,0,0,0,0,0,0,453,2,8
Ryan Gravenberch,NED,MF,Bayern Munich,Bundesliga,20,2002,6.4,373,365,6,1,0,3,6,2,3,1,2,0,326,2,9
Andrew Gravillon,GLP,DF,Torino,Serie A,24,1998,3.5,163,156,6,4,0,3,3,2,0,0,0,0,131,1,1
Andrew Gravillon,GLP,DF,Reims,Ligue 1,24,1998,11.5,445,384,58,19,2,5,16,39,0,0,0,0,330,3,7
Demarai Gray,JAM,"FW,MF",Everton,Premier League,26,1996,27.9,838,666,172,57,2,8,173,7,74,53,20,0,579,0,38
Adrian Grbić,AUT,"MF,FW",Lorient,Ligue 1,25,1996,0.3,2,2,0,0,0,0,0,0,0,0,0,0,1,0,1
Ivo Grbić,CRO,GK,Atlético Madrid,La Liga,26,1996,10.2,330,207,122,23,0,0,0,0,0,0,0,0,219,1,0
Jack Grealish,ENG,FW,Manchester City,Premier League,26,1995,22.8,1072,1011,56,7,6,8,53,25,24,12,0,1,902,5,35
Sam Greenwood,ENG,"MF,FW",Leeds United,Premier League,20,2002,4.7,186,143,43,15,0,1,43,2,26,13,13,0,107,0,2
Michael Gregoritsch,AUT,FW,Freiburg,Bundesliga,28,1994,23.9,541,529,7,1,1,3,13,5,0,0,0,0,297,5,14
Dominik Greif,SVK,GK,Mallorca,La Liga,25,1997,1.0,38,20,18,3,0,0,0,0,0,0,0,0,23,0,0
Leo Greiml,AUT,DF,Schalke 04,Bundesliga,21,2001,4.0,197,191,6,4,1,0,3,2,0,0,0,0,160,0,1
Clément Grenier,FRA,MF,Mallorca,La Liga,31,1991,8.0,356,311,42,19,0,9,34,0,19,7,10,0,256,3,5
Antoine Griezmann,FRA,"FW,MF",Atlético Madrid,La Liga,31,1991,31.8,1597,1457,136,34,16,20,131,6,72,42,17,0,1236,4,39
Vincenzo Grifo,ITA,"MF,FW",Freiburg,Bundesliga,29,1993,26.8,1336,1155,174,80,5,16,135,16,67,39,19,0,977,7,27
Lennart Grill,GER,GK,Union Berlin,Bundesliga,23,1999,5.0,214,181,33,16,0,0,0,0,0,0,0,0,147,0,1
Christian Groß,GER,MF,Werder Bremen,Bundesliga,33,1989,21.0,860,824,34,24,1,5,6,1,0,0,0,0,695,2,19
Pascal Groß,GER,"MF,DF",Brighton,Premier League,31,1991,36.0,2347,2004,333,87,9,20,224,86,140,60,60,2,1879,10,50
Brajan Gruda,GER,MF,Mainz 05,Bundesliga,18,2004,0.0,4,4,0,0,0,0,1,0,0,0,0,0,2,0,0
Ilia Gruev,BUL,MF,Werder Bremen,Bundesliga,22,2000,17.6,780,726,53,26,3,3,11,3,2,0,2,0,673,1,11
Carlos Gruezo,ECU,MF,Augsburg,Bundesliga,27,1995,10.7,276,270,5,5,1,5,2,0,0,0,0,0,199,1,3
Vicente Guaita,ESP,GK,Crystal Palace,Premier League,35,1987,27.0,845,590,251,45,0,4,0,0,0,0,0,0,610,4,0
Andrés Guardado,MEX,MF,Betis,La Liga,35,1986,15.3,870,806,63,45,3,14,9,11,7,1,5,0,739,1,14
Sergi Guardiola,ESP,FW,Valladolid,La Liga,31,1991,5.6,117,108,8,0,0,0,3,0,0,0,0,0,74,1,6
Sergi Guardiola,ESP,FW,Cádiz,La Liga,31,1991,12.9,294,278,15,0,0,0,14,0,0,0,0,0,203,1,12
Nemanja Gudelj,SRB,"DF,MF",Sevilla,La Liga,30,1991,30.9,1602,1527,70,57,1,9,3,6,0,0,0,0,1445,5,4
Gabriel Gudmundsson,SWE,"DF,FW",Lille,Ligue 1,23,1999,9.3,455,363,92,10,0,1,33,81,1,1,0,0,369,0,9
Gonçalo Guedes,POR,"FW,MF",Wolves,Premier League,25,1996,7.9,201,182,19,2,0,4,27,2,14,3,8,2,138,0,8
Axel Gueguin,FRA,"FW,MF",Montpellier,Ligue 1,17,2005,0.3,11,10,1,0,0,0,1,0,1,1,0,0,7,0,0
Marc Guéhi,ENG,DF,Crystal Palace,Premier League,22,2000,37.0,2208,2124,79,75,3,29,0,2,0,0,0,0,1883,5,12
Mattéo Guendouzi,FRA,MF,Marseille,Ligue 1,23,1999,23.4,1267,1220,44,27,5,6,24,8,4,0,0,0,1094,3,25
Javier Guerra,ESP,MF,Valencia,La Liga,19,2003,6.7,239,233,3,3,0,4,8,0,0,0,0,0,188,3,4
Raphaël Guerreiro,POR,"DF,MF",Dortmund,Bundesliga,28,1993,25.4,1811,1544,266,54,5,6,114,164,48,8,31,0,1495,1,38
Axel Guessand,FRA,DF,Udinese,Serie A,17,2004,0.9,22,21,1,0,0,0,0,1,0,0,0,0,17,0,0
Evann Guessand,CIV,"FW,MF",Nantes,Ligue 1,21,2001,14.0,308,300,4,1,2,2,31,1,0,0,0,0,196,4,12
Ander Guevara,ESP,MF,Real Sociedad,La Liga,25,1997,2.5,179,178,0,0,1,0,0,0,0,0,0,0,161,1,2
Pape Gueye,SEN,MF,Sevilla,La Liga,23,1999,13.0,553,536,15,15,1,10,18,0,0,0,0,0,447,2,10
Pape Gueye,SEN,"MF,DF",Marseille,Ligue 1,23,1999,5.5,320,304,15,9,0,2,3,6,0,0,0,0,271,1,2
Josuha Guilavogui,FRA,"DF,MF",Wolfsburg,Bundesliga,31,1990,13.1,805,770,34,22,0,4,2,3,0,0,0,0,678,1,7
Frederic Guilbert,FRA,DF,Strasbourg,Ligue 1,27,1994,16.2,864,667,196,36,0,4,55,153,5,1,3,0,617,1,26
Hugo Guillamón,ESP,MF,Valencia,La Liga,22,2000,18.1,1028,932,88,69,4,18,32,1,16,2,13,0,852,8,14
Bruno Guimarães,BRA,MF,Newcastle Utd,Premier League,24,1997,30.3,1668,1617,42,34,25,20,22,5,3,0,0,0,1387,9,29
Serhou Guirassy,GUI,MF,Rennes,Ligue 1,26,1996,0.3,8,8,0,0,0,0,0,0,0,0,0,0,8,0,0
Serhou Guirassy,GUI,FW,Stuttgart,Bundesliga,26,1996,18.3,448,417,30,1,4,5,6,2,1,0,0,0,329,1,14
Rafik Guitane,FRA,FW,Reims,Ligue 1,23,1999,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Péter Gulácsi,HUN,GK,RB Leipzig,Bundesliga,32,1990,6.0,215,173,42,6,0,0,0,0,0,0,0,0,189,0,0
Manuel Gulde,GER,DF,Freiburg,Bundesliga,31,1991,7.1,412,392,20,14,0,0,4,3,0,0,0,0,343,0,3
Gerard Gumbau,ESP,MF,Elche,La Liga,27,1994,30.4,1446,1239,196,76,3,42,164,2,114,44,48,4,1112,11,37
Robert Gumny,POL,DF,Augsburg,Bundesliga,24,1998,22.4,823,624,196,4,0,2,27,192,0,0,0,0,533,3,19
İlkay Gündoğan,GER,MF,Manchester City,Premier League,31,1990,26.1,1578,1519,56,24,18,6,30,5,21,7,4,1,1374,3,27
Christian Günter,GER,"DF,MF",Freiburg,Bundesliga,29,1993,30.5,1400,1050,348,48,1,18,198,231,68,41,22,0,996,2,41
Koray Günter,GER,DF,Hellas Verona,Serie A,27,1994,11.1,422,400,21,20,0,3,3,1,0,0,0,0,323,1,5
Koray Günter,GER,DF,Sampdoria,Serie A,27,1994,8.6,420,386,34,14,1,3,1,20,0,0,0,0,344,0,3
Gorka Guruzeta,ESP,FW,Athletic Club,La Liga,25,1996,15.8,394,370,21,0,0,9,4,4,0,0,0,0,286,3,19
