Player,Nation,Pos,Squad,Comp,Age,Born,90s,SCA,SCA/90,SCAPassLive,SCAPassDead,SCATakeOns,SCAShots,SCAFoulsDrawn,SCADefAction,GCA,GCA/90,GCAPassLive,GCAPassDead,GCATakeOns,GCAShots,GCAFoulsDrawn,GCADefAction
Mathias Pereira Lage,POR,"FW,MF",Brest,Ligue 1,26,1996,13.2,37,2.81,19,9,2,1,4,2,5,0.38,2,2,0,0,0,1
Pedro Pereira,POR,DF,Monza,Serie A,25,1998,9.3,26,2.78,24,0,1,1,0,0,2,0.21,2,0,0,0,0,0
Daniel Peretz,ISR,GK,Bayern Munich,Bundesliga,23,2000,0.2,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Roberto Pereyra,ARG,"FW,MF",Udinese,Serie A,32,1991,20.6,53,2.56,40,1,5,3,2,2,7,0.34,4,0,1,0,1,1
Ayoze Pérez,ESP,FW,Betis,La Liga,30,1993,25.5,90,3.53,55,0,12,12,6,5,5,0.20,2,0,1,0,1,1
Carles Pérez,ESP,"MF,DF",Celta Vigo,La Liga,25,1998,8.6,29,3.38,20,0,5,0,4,0,3,0.35,2,0,1,0,0,0
Francisco Perez,ESP,"MF,FW",Valencia,La Liga,20,2002,22.8,40,1.76,33,0,3,1,2,1,7,0.31,5,0,1,1,0,0
Kike Pérez,ESP,"MF,FW",Rayo Vallecano,La Liga,26,1997,9.3,27,2.91,20,0,0,1,6,0,1,0.11,1,0,0,0,0,0
Nehuén Pérez,ARG,DF,Udinese,Serie A,23,2000,36.0,39,1.08,34,1,1,3,0,0,5,0.14,5,0,0,0,0,0
Matteo Perez Vinlöf,SWE,FW,Bayern Munich,Bundesliga,17,2005,0.2,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Simone Perilli,ITA,GK,Hellas Verona,Serie A,28,1995,1.0,1,1.00,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Mattia Perin,ITA,GK,Juventus,Serie A,30,1992,2.5,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Samuele Perisan,ITA,GK,Empoli,Serie A,25,1997,1.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Ivan Perišić,CRO,FW,Tottenham,Premier League,34,1989,1.1,8,6.99,6,1,1,0,0,0,2,1.75,1,1,0,0,0,0
Romain Perraud,FRA,"DF,FW",Nice,Ligue 1,25,1997,4.1,5,1.22,4,1,0,0,0,0,2,0.49,1,1,0,0,0,0
Lucas Perrin,FRA,DF,Strasbourg,Ligue 1,24,1998,30.3,14,0.46,12,0,0,1,1,0,1,0.03,1,0,0,0,0,0
Máximo Perrone,ARG,MF,Las Palmas,La Liga,20,2003,18.0,29,1.61,28,0,0,1,0,0,0,0.00,0,0,0,0,0,0
Pavao Pervan,AUT,GK,Wolfsburg,Bundesliga,35,1987,9.0,1,0.11,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Matteo Pessina,ITA,MF,Monza,Serie A,26,1997,35.8,74,2.07,64,0,1,5,2,2,8,0.22,7,0,0,1,0,0
Andrea Petagna,ITA,FW,Cagliari,Serie A,28,1995,11.1,30,2.71,24,0,1,3,2,0,3,0.27,1,0,1,1,0,0
Denis Petrić,SRB,GK,Nantes,Ligue 1,35,1988,0.3,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Njegoš Petrović,SRB,"MF,FW",Granada,La Liga,24,1999,1.7,4,2.29,4,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Đorđe Petrović,SRB,GK,Chelsea,Premier League,23,1999,22.1,1,0.05,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Jens Petter Hauge,NOR,"MF,FW",Eint Frankfurt,Bundesliga,23,1999,1.6,3,1.84,2,1,0,0,0,0,0,0.00,0,0,0,0,0,0
Germán Pezzella,ARG,DF,Betis,La Liga,32,1991,30.7,15,0.49,13,0,1,1,0,0,0,0.00,0,0,0,0,0,0
Giuseppe Pezzella,ITA,DF,Empoli,Serie A,25,1997,12.1,19,1.58,16,1,1,1,0,0,1,0.08,0,1,0,0,0,0
Luca Pfeiffer,GER,"FW,MF",Darmstadt 98,Bundesliga,26,1996,18.0,49,2.73,33,1,2,8,5,0,6,0.33,4,0,0,2,0,0
Patric Pfeiffer,GER,DF,Augsburg,Bundesliga,23,1999,5.7,7,1.23,4,0,0,3,0,0,1,0.18,1,0,0,0,0,0
Maximilian Philipp,GER,"FW,MF",Freiburg,Bundesliga,29,1994,3.6,8,2.22,7,0,0,1,0,0,1,0.28,0,0,0,1,0,0
Kalvin Phillips,ENG,MF,West Ham,Premier League,27,1995,3.4,5,1.46,5,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Kalvin Phillips,ENG,MF,Manchester City,Premier League,27,1995,1.0,1,0.98,0,0,0,1,0,0,0,0.00,0,0,0,0,0,0
Jaden Philogene Bidace,ENG,FW,Aston Villa,Premier League,21,2002,0.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Kamil Piątkowski,POL,DF,Granada,La Liga,23,2000,5.6,2,0.36,1,0,0,1,0,0,0,0.00,0,0,0,0,0,0
Roberto Piccoli,ITA,FW,Empoli,Serie A,22,2001,0.4,2,4.74,1,0,0,0,0,1,0,0.00,0,0,0,0,0,0
Roberto Piccoli,ITA,FW,Lecce,Serie A,22,2001,15.3,32,2.09,20,0,3,8,1,0,2,0.13,1,0,0,0,1,0
Florian Pick,GER,"MF,FW",Heidenheim,Bundesliga,27,1995,3.6,17,4.65,9,4,4,0,0,0,1,0.27,1,0,0,0,0,0
Jordan Pickford,ENG,GK,Everton,Premier League,29,1994,38.0,24,0.63,14,10,0,0,0,0,0,0.00,0,0,0,0,0,0
Amos Pieper,GER,DF,Werder Bremen,Bundesliga,25,1998,6.6,6,0.92,6,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Marvin Pieringer,GER,"MF,FW",Heidenheim,Bundesliga,23,1999,16.8,29,1.72,23,0,1,3,2,0,4,0.24,3,0,0,1,0,0
Santiago Pierotti,ARG,"MF,FW",Lecce,Serie A,22,2001,2.2,12,5.37,5,0,3,2,2,0,2,0.90,1,0,1,0,0,0
Niccolò Pierozzi,ITA,DF,Salernitana,Serie A,21,2001,9.7,9,0.93,5,0,0,2,2,0,2,0.21,0,0,0,1,1,0
Ronaël Pierre-Gabriel,FRA,DF,Nantes,Ligue 1,25,1998,6.6,4,0.60,1,0,0,2,1,0,0,0.00,0,0,0,0,0,0
Andrea Pinamonti,ITA,FW,Sassuolo,Serie A,24,1999,34.2,59,1.73,37,0,3,6,11,2,8,0.23,4,0,1,0,2,1
Ethan Pinnock,JAM,DF,Brentford,Premier League,30,1993,28.0,24,0.86,16,1,0,6,0,1,1,0.04,1,0,0,0,0,0
Yeremi Pino,ESP,"MF,FW",Villarreal,La Liga,20,2002,5.3,13,2.46,10,0,1,2,0,0,0,0.00,0,0,0,0,0,0
Carlo Pinsoglio,ITA,GK,Juventus,Serie A,33,1990,0.5,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Lorenzo Pirola,ITA,DF,Salernitana,Serie A,21,2002,22.1,9,0.41,5,0,0,1,1,2,0,0.00,0,0,0,0,0,0
Niccolò Pisilli,ITA,MF,Roma,Serie A,18,2004,0.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Alassane Pléa,FRA,"FW,MF",Gladbach,Bundesliga,30,1993,21.3,77,3.62,55,6,5,4,7,0,11,0.52,7,1,2,0,1,0
Tommaso Pobega,ITA,MF,Milan,Serie A,24,1999,3.5,4,1.13,3,0,0,1,0,0,0,0.00,0,0,0,0,0,0
Paul Pogba,FRA,MF,Juventus,Serie A,30,1993,0.6,2,3.33,2,0,0,0,0,0,1,1.67,1,0,0,0,0,0
Ole Pohlmann,GER,MF,Dortmund,Bundesliga,22,2001,0.6,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Matteo Politano,ITA,FW,Napoli,Serie A,29,1993,26.2,142,5.41,100,16,6,14,6,0,15,0.57,10,2,2,0,1,0
Sebastian Polter,GER,FW,Darmstadt 98,Bundesliga,32,1991,5.0,10,2.02,7,1,0,1,1,0,2,0.40,2,0,0,0,0,0
Julien Ponceau,FRA,MF,Lorient,Ligue 1,22,2000,24.9,83,3.33,58,7,7,6,4,1,8,0.32,6,0,0,2,0,0
Marin Pongračić,CRO,DF,Lecce,Serie A,25,1997,35.8,32,0.89,24,3,1,1,1,2,2,0.06,2,0,0,0,0,0
Nick Pope,ENG,GK,Newcastle Utd,Premier League,31,1992,14.9,1,0.07,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Pedro Porro,ESP,DF,Tottenham,Premier League,23,1999,34.3,107,3.12,66,28,4,5,4,0,12,0.35,9,3,0,0,0,0
Portu,ESP,FW,Getafe,La Liga,31,1992,1.1,2,1.86,1,1,0,0,0,0,0,0.00,0,0,0,0,0,0
Portu,ESP,"MF,FW",Girona,La Liga,31,1992,13.2,29,2.20,22,1,2,2,2,0,9,0.68,7,0,1,0,1,0
Stefan Posch,AUT,DF,Bologna,Serie A,26,1997,26.8,44,1.64,36,5,1,2,0,0,4,0.15,3,0,0,1,0,0
Yussuf Poulsen,DEN,FW,RB Leipzig,Bundesliga,29,1994,13.5,37,2.74,25,0,4,4,4,0,5,0.37,4,0,1,0,0,0
José Pozo,ESP,MF,Rayo Vallecano,La Liga,27,1996,0.2,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Alejandro Pozo Pozo,ESP,"DF,MF",Almería,La Liga,24,1999,10.8,25,2.31,18,3,1,2,1,0,3,0.28,1,1,0,1,0,0
Beñat Prados,ESP,"MF,DF",Athletic Club,La Liga,22,2001,16.1,21,1.30,20,0,0,1,0,0,1,0.06,1,0,0,0,0,0
Matteo Prati,ITA,MF,Cagliari,Serie A,19,2003,21.9,51,2.33,42,2,1,4,1,1,4,0.18,4,0,0,0,0,0
Abdón Prats,ESP,"FW,MF",Mallorca,La Liga,30,1992,14.1,23,1.63,16,1,1,3,1,1,3,0.21,3,0,0,0,0,0
Sanjin Prcić,BIH,MF,Strasbourg,Ligue 1,29,1993,1.0,4,4.09,4,0,0,0,0,0,1,1.02,1,0,0,0,0,0
Grischa Prömel,GER,MF,Hoffenheim,Bundesliga,28,1995,23.8,44,1.85,33,0,2,4,3,2,8,0.34,7,0,0,1,0,0
Ivan Provedel,ITA,GK,Lazio,Serie A,29,1994,30.0,3,0.10,2,1,0,0,0,0,0,0.00,0,0,0,0,0,0
Marc Pubill,ESP,DF,Almería,La Liga,20,2003,20.9,42,2.01,34,1,2,4,0,1,4,0.19,4,0,0,0,0,0
Gustavo Puerta,COL,"DF,MF",Leverkusen,Bundesliga,20,2003,0.5,2,3.91,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Antonio Puertas,ESP,"MF,FW",Granada,La Liga,31,1992,8.1,29,3.57,15,0,4,3,6,1,1,0.12,1,0,0,0,0,0
Arnau Puigmal,ESP,"FW,DF",Almería,La Liga,22,2001,2.8,4,1.42,2,2,0,0,0,0,0,0.00,0,0,0,0,0,0
Christian Pulisic,USA,"FW,MF",Milan,Serie A,24,1998,28.9,90,3.11,59,9,8,6,6,2,17,0.59,13,0,2,0,1,1
George Pușcaș,ROU,FW,Genoa,Serie A,27,1996,2.1,5,2.37,3,0,1,1,0,0,0,0.00,0,0,0,0,0,0
Jarell Quansah,ENG,DF,Liverpool,Premier League,20,2003,13.2,13,0.98,13,0,0,0,0,0,1,0.08,1,0,0,0,0,0
Domingos Quina,POR,MF,Udinese,Serie A,23,1999,0.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Adrien Rabiot,FRA,MF,Juventus,Serie A,28,1995,29.5,64,2.17,54,0,2,4,4,0,5,0.17,4,0,1,0,0,0
Uroš Račić,SRB,MF,Sassuolo,Serie A,25,1998,9.1,17,1.86,13,0,0,3,1,0,3,0.33,2,0,0,1,0,0
Nemanja Radonjić,SRB,"MF,FW",Torino,Serie A,27,1996,4.2,9,2.17,5,0,2,2,0,0,1,0.24,0,0,1,0,0,0
Nemanja Radonjić,SRB,"MF,DF",Mallorca,La Liga,27,1996,3.9,19,4.84,8,2,6,3,0,0,1,0.25,0,0,1,0,0,0
Aleksandar Radovanović,SRB,DF,Almería,La Liga,29,1993,6.3,2,0.32,1,0,0,1,0,0,0,0.00,0,0,0,0,0,0
Ionuț Radu,ROU,GK,Bournemouth,Premier League,26,1997,2.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Boris Radunović,SRB,GK,Cagliari,Serie A,27,1996,7.0,1,0.14,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Hamza Rafia,TUN,MF,Lecce,Serie A,24,1999,13.4,33,2.47,19,3,1,3,3,4,2,0.15,1,0,0,0,0,1
Abdellah Raihani,MAR,FW,Atlético Madrid,La Liga,19,2004,0.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Antonio Raillo,ESP,DF,Mallorca,La Liga,31,1991,24.4,22,0.90,16,0,0,6,0,0,6,0.25,4,0,0,2,0,0
Luca Raimund,GER,"FW,MF",Stuttgart,Bundesliga,18,2005,0.3,3,9.00,1,0,0,2,0,0,0,0.00,0,0,0,0,0,0
Predrag Rajković,SRB,GK,Mallorca,La Liga,27,1995,36.0,9,0.25,5,4,0,0,0,0,1,0.03,0,1,0,0,0,0
Jesurun Rak Sakyi,ENG,"MF,FW",Crystal Palace,Premier League,20,2002,1.5,6,3.97,4,0,2,0,0,0,0,0.00,0,0,0,0,0,0
Ivan Rakitić,CRO,MF,Sevilla,La Liga,35,1988,15.8,80,5.05,47,27,1,2,3,0,1,0.06,0,1,0,0,0,0
Ylber Ramadani,ALB,MF,Lecce,Serie A,27,1996,33.0,55,1.67,43,1,2,6,2,1,0,0.00,0,0,0,0,0,0
Largie Ramazani,BEL,"FW,MF",Almería,La Liga,22,2001,17.3,57,3.29,36,1,7,7,5,1,10,0.58,7,0,2,0,1,0
Benito Ramírez,ESP,"FW,MF",Las Palmas,La Liga,28,1995,4.3,8,1.87,5,0,1,1,1,0,2,0.47,1,0,0,1,0,0
Sandro Ramírez,ESP,FW,Las Palmas,La Liga,28,1995,20.1,77,3.84,41,17,4,7,6,2,5,0.25,3,1,0,0,1,0
Chris Ramos,ESP,"FW,MF",Cádiz,La Liga,26,1997,29.0,39,1.34,17,0,7,7,7,1,2,0.07,0,0,0,0,2,0
Gonçalo Ramos,POR,FW,Paris S-G,Ligue 1,22,2001,15.8,34,2.16,22,0,1,3,4,4,6,0.38,3,0,0,0,3,0
Sergio Ramos,ESP,DF,Sevilla,La Liga,37,1986,28.0,21,0.75,17,0,0,3,1,0,3,0.11,2,0,0,1,0,0
Aaron Ramsdale,ENG,GK,Arsenal,Premier League,25,1998,6.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Aaron Ramsey,ENG,"MF,FW",Burnley,Premier League,20,2003,5.9,5,0.85,5,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Jacob Ramsey,ENG,"FW,MF",Aston Villa,Premier League,22,2001,9.5,29,3.06,23,2,1,2,0,1,3,0.32,2,1,0,0,0,0
Luca Ranieri,ITA,DF,Fiorentina,Serie A,24,1999,22.9,22,0.96,19,1,0,2,0,0,2,0.09,1,1,0,0,0,0
Filippo Ranocchia,ITA,"MF,DF",Empoli,Serie A,22,2001,5.3,8,1.51,6,2,0,0,0,0,0,0.00,0,0,0,0,0,0
Grant Ranos,ARM,"MF,FW",Gladbach,Bundesliga,20,2003,0.5,2,3.60,2,0,0,0,0,0,1,1.80,1,0,0,0,0,0
Raphinha,BRA,"FW,MF",Barcelona,La Liga,26,1996,15.2,89,5.86,47,20,6,8,7,1,13,0.86,9,3,0,1,0,0
Nicolai Rapp,GER,DF,Werder Bremen,Bundesliga,26,1996,0.8,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Elba Rashani,KVX,"MF,FW",Clermont Foot,Ligue 1,30,1993,13.1,29,2.22,22,0,1,2,3,1,2,0.15,1,0,0,0,1,0
Marcus Rashford,ENG,FW,Manchester Utd,Premier League,25,1997,25.2,87,3.45,57,1,16,7,6,0,12,0.48,10,0,1,0,1,0
Giacomo Raspadori,ITA,"FW,MF",Napoli,Serie A,23,2000,17.6,75,4.25,49,11,4,7,3,1,3,0.17,3,0,0,0,0,0
Andrei Ratiu,ROU,"DF,MF",Rayo Vallecano,La Liga,25,1998,7.0,11,1.57,10,0,0,0,0,1,0,0.00,0,0,0,0,0,0
Raúl,ESP,FW,Osasuna,La Liga,22,2000,15.1,22,1.46,16,0,0,4,2,0,2,0.13,2,0,0,0,0,0
David Raum,GER,DF,RB Leipzig,Bundesliga,25,1998,30.4,101,3.32,58,35,6,1,1,0,13,0.43,5,6,2,0,0,0
Federico Ravaglia,ITA,GK,Bologna,Serie A,23,1999,5.9,1,0.17,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
David Raya,ESP,GK,Arsenal,Premier League,27,1995,32.0,4,0.12,3,1,0,0,0,0,0,0.00,0,0,0,0,0,0
Tim Ream,USA,DF,Fulham,Premier League,35,1987,16.7,10,0.60,9,1,0,0,0,0,1,0.06,1,0,0,0,0,0
Abderrahman Rebbach,ALG,"FW,MF",Alavés,La Liga,24,1998,8.0,29,3.61,15,7,4,2,1,0,0,0.00,0,0,0,0,0,0
Nathan Redmond,ENG,"FW,MF",Burnley,Premier League,29,1994,1.6,8,5.07,6,0,1,0,1,0,1,0.63,1,0,0,0,0,0
Harrison Reed,ENG,MF,Fulham,Premier League,28,1995,14.7,29,1.97,25,3,0,0,1,0,5,0.34,3,2,0,0,0,0
Sergio Reguilón,ESP,DF,Manchester Utd,Premier League,26,1996,4.6,15,3.28,13,1,0,1,0,0,1,0.22,1,0,0,0,0,0
Sergio Reguilón,ESP,DF,Brentford,Premier League,26,1996,12.4,35,2.82,20,11,1,2,1,0,6,0.48,2,2,0,2,0,0
Bobby Reid,JAM,FW,Fulham,Premier League,30,1993,15.8,35,2.17,29,0,1,3,0,2,4,0.25,3,0,0,0,0,1
Tijjani Reijnders,NED,MF,Milan,Serie A,25,1998,31.3,132,4.21,102,11,11,4,1,3,18,0.57,16,0,2,0,0,0
Pepe Reina,ESP,GK,Villarreal,La Liga,40,1982,2.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Reinier,BRA,"MF,FW",Frosinone,Serie A,21,2002,11.8,34,2.89,31,3,0,0,0,0,5,0.42,5,0,0,0,0,0
Rocco Reitz,GER,MF,Gladbach,Bundesliga,21,2002,23.7,63,2.66,42,0,7,5,4,5,8,0.34,5,0,2,0,0,1
Álex Remiro,ESP,GK,Real Sociedad,La Liga,28,1995,36.4,6,0.16,3,3,0,0,0,0,0,0.00,0,0,0,0,0,0
Guillaume Restes,FRA,GK,Toulouse,Ligue 1,18,2005,34.0,2,0.06,1,1,0,0,0,0,0,0.00,0,0,0,0,0,0
Mateo Retegui,ITA,FW,Genoa,Serie A,24,1999,24.6,29,1.18,16,0,4,6,3,0,4,0.16,3,0,1,0,0,0
Marco Reus,GER,"MF,FW",Dortmund,Bundesliga,34,1989,17.8,69,3.88,45,7,1,8,6,2,10,0.56,4,2,0,1,2,1
Elvis Rexhbeçaj,KVX,MF,Augsburg,Bundesliga,25,1997,22.1,41,1.86,31,2,2,3,3,0,1,0.05,1,0,0,0,0,0
Gio Reyna,USA,"FW,MF",Nott'ham Forest,Premier League,20,2002,2.6,12,4.60,9,1,1,0,0,1,2,0.77,1,1,0,0,0,0
Gio Reyna,USA,"MF,FW",Dortmund,Bundesliga,20,2002,3.1,25,8.04,17,0,2,3,2,1,2,0.64,2,0,0,0,0,0
Chadi Riad,MAR,DF,Betis,La Liga,20,2003,24.0,12,0.50,9,1,0,2,0,0,0,0.00,0,0,0,0,0,0
Alexsandro Ribeiro,BRA,DF,Lille,Ligue 1,23,1999,24.7,11,0.45,10,0,0,1,0,0,1,0.04,0,0,0,1,0,0
Rodrigo Ribeiro,POR,"MF,FW",Nott'ham Forest,Premier League,18,2005,0.2,1,5.29,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Samuele Ricci,ITA,MF,Torino,Serie A,21,2001,26.6,68,2.56,50,8,2,4,4,0,7,0.26,3,0,1,2,1,0
Declan Rice,ENG,MF,Arsenal,Premier League,24,1999,35.8,100,2.79,71,16,3,5,0,5,12,0.33,6,5,0,1,0,0
Chris Richards,USA,"DF,MF",Crystal Palace,Premier League,23,2000,23.3,16,0.69,11,0,0,2,0,3,3,0.13,3,0,0,0,0,0
Amir Richardson,MAR,MF,Reims,Ligue 1,21,2002,15.0,29,1.93,24,0,0,4,0,1,1,0.07,1,0,0,0,0,0
Richarlison,BRA,FW,Tottenham,Premier League,26,1997,16.6,34,2.05,23,0,3,5,2,1,5,0.30,5,0,0,0,0,0
Marco Richter,GER,"MF,FW",Mainz 05,Bundesliga,25,1997,8.0,28,3.51,14,5,2,5,2,0,1,0.13,0,1,0,0,0,0
Diego Rico,ESP,DF,Getafe,La Liga,30,1993,28.2,61,2.17,46,10,0,1,3,1,6,0.21,6,0,0,0,0,0
Clemens Riedel,GER,DF,Darmstadt 98,Bundesliga,20,2003,8.4,20,2.38,13,1,2,3,0,1,2,0.24,2,0,0,0,0,0
Fabian Rieder,SUI,MF,Rennes,Ligue 1,21,2002,4.1,13,3.21,11,2,0,0,0,0,0,0.00,0,0,0,0,0,0
Jaïro Riedewald,NED,"MF,FW",Crystal Palace,Premier League,26,1996,2.6,1,0.38,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Manuel Riemann,GER,GK,Bochum,Bundesliga,34,1988,33.0,29,0.88,21,8,0,0,0,0,3,0.09,2,1,0,0,0,0
Luis Rioja,ESP,"FW,MF",Alavés,La Liga,29,1993,27.8,81,2.92,57,14,5,3,2,0,7,0.25,6,1,0,0,0,0
Rémy Riou,FRA,GK,Lyon,Ligue 1,35,1987,3.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Rodrigo Riquelme,ESP,"DF,MF",Atlético Madrid,La Liga,23,2000,17.0,61,3.60,47,6,5,2,1,0,11,0.65,6,2,2,0,1,0
Alberto Risco,ESP,MF,Getafe,La Liga,17,2005,1.5,8,5.26,7,0,1,0,0,0,0,0.00,0,0,0,0,0,0
Mihailo Ristić,SRB,"DF,MF",Celta Vigo,La Liga,27,1995,9.0,20,2.23,11,4,2,0,2,1,0,0.00,0,0,0,0,0,0
Matt Ritchie,SCO,"FW,MF",Newcastle Utd,Premier League,33,1989,1.4,3,2.11,3,0,0,0,0,0,1,0.70,1,0,0,0,0,0
Gorka Rivera Alonso,ESP,DF,Getafe,La Liga,18,2004,0.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Sergi Roberto,ESP,"MF,DF",Barcelona,La Liga,31,1992,9.6,24,2.51,21,0,1,1,0,1,3,0.31,3,0,0,0,0,0
Lucas Robertone,ARG,MF,Almería,La Liga,26,1997,26.5,75,2.84,58,5,2,5,1,4,7,0.26,7,0,0,0,0,0
Connor Roberts,WAL,DF,Burnley,Premier League,27,1995,9.1,18,1.97,13,5,0,0,0,0,3,0.33,3,0,0,0,0,0
Andrew Robertson,SCO,DF,Liverpool,Premier League,29,1994,18.8,97,5.16,62,33,1,0,1,0,5,0.27,3,2,0,0,0,0
Antonee Robinson,USA,DF,Fulham,Premier League,25,1997,36.3,69,1.90,63,2,2,0,1,1,7,0.19,7,0,0,0,0,0
Jack Robinson,ENG,DF,Sheffield Utd,Premier League,29,1993,32.1,23,0.72,12,7,0,3,0,1,1,0.03,0,1,0,0,0,0
Marc Roca,ESP,MF,Betis,La Liga,26,1996,22.0,59,2.68,49,3,2,0,3,2,3,0.14,3,0,0,0,0,0
Sebastian Rode,GER,MF,Eint Frankfurt,Bundesliga,32,1990,0.7,3,4.43,3,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Sergio Rodelas,ESP,"FW,DF",Granada,La Liga,18,2004,1.4,6,4.43,3,1,0,0,1,1,1,0.74,1,0,0,0,0,0
Rodri,ESP,MF,Manchester City,Premier League,27,1996,32.6,157,4.82,130,2,8,5,6,6,23,0.71,17,0,3,1,1,1
Rodri,ESP,"FW,MF",Betis,La Liga,23,2000,11.7,33,2.83,24,1,3,2,3,0,0,0.00,0,0,0,0,0,0
Álvaro Rodríguez,URU,FW,Real Madrid,La Liga,19,2004,0.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Óscar Rodríguez Arnaiz,ESP,"MF,FW",Getafe,La Liga,25,1998,10.7,49,4.56,37,5,4,2,1,0,4,0.37,3,0,1,0,0,0
Damián Rodríguez,ESP,MF,Celta Vigo,La Liga,20,2003,2.9,8,2.79,7,1,0,0,0,0,3,1.05,3,0,0,0,0,0
Dani Rodríguez,ESP,MF,Mallorca,La Liga,35,1988,29.1,99,3.41,54,38,1,4,2,0,9,0.31,3,5,0,1,0,0
Guido Rodríguez,ARG,MF,Betis,La Liga,29,1994,20.5,24,1.17,18,1,0,4,0,1,6,0.29,4,0,0,2,0,0
Jay Rodriguez,ENG,FW,Burnley,Premier League,34,1989,9.1,13,1.42,7,0,2,4,0,0,1,0.11,1,0,0,0,0,0
Kirian Rodríguez,ESP,MF,Las Palmas,La Liga,27,1996,35.7,77,2.16,73,0,1,2,1,0,9,0.25,9,0,0,0,0,0
Miguel Rodríguez,ESP,MF,Celta Vigo,La Liga,20,2003,3.3,6,1.80,4,0,0,0,2,0,0,0.00,0,0,0,0,0,0
Ricardo Rodríguez,SUI,DF,Torino,Serie A,30,1992,30.8,49,1.59,41,5,1,1,1,0,3,0.10,3,0,0,0,0,0
Rodrygo,BRA,FW,Real Madrid,La Liga,22,2001,26.4,111,4.20,71,5,22,6,5,2,14,0.53,7,0,5,1,0,1
Mads Roerslev,DEN,DF,Brentford,Premier League,24,1999,22.1,33,1.50,29,0,3,0,0,1,3,0.14,3,0,0,0,0,0
Rogério,BRA,DF,Wolfsburg,Bundesliga,25,1998,10.1,19,1.89,16,0,2,0,1,0,1,0.10,1,0,0,0,0,0
Morgan Rogers,ENG,"MF,FW",Aston Villa,Premier League,21,2002,7.1,23,3.25,18,0,3,0,2,0,4,0.57,2,0,1,0,1,0
Merlin Röhl,GER,"MF,FW",Freiburg,Bundesliga,21,2002,16.4,45,2.74,35,0,3,5,2,0,6,0.37,4,0,1,1,0,0
Alessio Romagnoli,ITA,DF,Lazio,Serie A,28,1995,26.8,12,0.45,11,0,0,1,0,0,1,0.04,1,0,0,0,0,0
Simone Romagnoli,ITA,DF,Frosinone,Serie A,33,1990,30.2,8,0.27,7,1,0,0,0,0,1,0.03,1,0,0,0,0,0
Carlos Romero,ESP,DF,Villarreal,La Liga,21,2001,2.9,1,0.34,1,0,0,0,0,0,1,0.34,1,0,0,0,0,0
Cristian Romero,ARG,DF,Tottenham,Premier League,25,1998,31.0,35,1.13,28,2,0,3,0,2,2,0.06,1,0,0,1,0,0
Isaac Romero,ESP,FW,Sevilla,La Liga,23,2000,11.5,29,2.51,16,0,8,5,0,0,8,0.69,4,0,2,2,0,0
Luka Romero,ARG,"FW,MF",Milan,Serie A,18,2004,1.0,2,2.02,0,0,0,0,2,0,0,0.00,0,0,0,0,0,0
Luka Romero,ARG,FW,Almería,La Liga,18,2004,4.9,10,2.05,6,0,2,1,1,0,4,0.82,2,0,1,1,0,0
Oriol Romeu,ESP,MF,Barcelona,La Liga,31,1991,10.4,17,1.63,13,0,1,3,0,0,2,0.19,2,0,0,0,0,0
