Player,Nation,Pos,Squad,Comp,Age,Born,MP,Min,Min/MP,Min%,90s,Starts,Min/Start,MatchesCompleted,Subs,Min/Sub,unusedSub,PointsPerMatch,onGoalScored,onGoalAgainst,+/-,+/-/90,On-Off,onPitchxG,onPitchxGA,xG+/-,xG+/-/90,xGOn-Off
Rodrygo,BRA,"FW,MF",Real Madrid,La Liga,21,2001,34,"2,379",70,69.6,26.4,25,86,15,9,24,0,2.00,54,27,+27,+1.02,-0.02,56.8,26.6,+30.2,+1.14,+0.59
Mads Roerslev,DEN,DF,Brentford,Premier League,23,1999,20,"1,108",55,32.4,12.3,12,85,10,8,11,15,2.10,20,12,+8,+0.65,+0.49,16.6,17.0,-0.4,-0.03,-0.33
Víctor Rofino,GNB,DF,Valladolid,La Liga,20,2002,0,,,,,0,,0,0,,4,,,,,,,,,,,
Agustín Rogel,URU,DF,Hertha BSC,Bundesliga,24,1997,20,"1,426",71,46.6,15.8,14,87,13,6,35,4,0.80,21,36,-15,-0.95,-0.29,16.7,30.1,-13.4,-0.84,-0.45
Rogério,BRA,DF,Sassuolo,Serie A,24,1998,36,"2,996",83,87.6,33.3,34,88,29,2,9,1,1.14,41,55,-14,-0.42,-0.42,46.2,44.6,+1.6,+0.05,0.00
Merlin Röhl,GER,"MF,FW",Freiburg,Bundesliga,20,2002,3,57,19,1.9,0.6,0,,0,3,19,8,1.33,1,1,0,0.00,-0.21,1.0,0.9,+0.1,+0.18,+0.21
Carlos Rojas,ESP,FW,Almería,La Liga,20,2002,0,,,,,0,,0,0,,5,,,,,,,,,,,
Tony Rölke,GER,FW,Hertha BSC,Bundesliga,19,2003,1,20,20,0.7,0.2,0,,0,1,20,0,3.00,0,0,0,0.00,+0.80,0.5,0.9,-0.4,-1.74,-1.15
Filippo Romagna,ITA,DF,Sassuolo,Serie A,25,1997,2,46,23,1.3,0.5,0,,0,2,23,17,0.50,1,3,-2,-3.91,-3.59,0.9,1.3,-0.4,-0.74,-0.80
Alessio Romagnoli,ITA,DF,Lazio,Serie A,27,1995,34,"2,922",86,85.4,32.5,33,88,30,1,34,2,1.82,49,28,+21,+0.65,-0.98,40.3,36.1,+4.2,+0.13,-0.88
Simone Romagnoli,ITA,DF,Lecce,Serie A,32,1990,7,167,24,4.9,1.9,1,90,1,6,13,11,0.71,1,4,-3,-1.62,-1.34,2.9,3.1,-0.3,-0.15,+0.01
Leo Román,ESP,GK,Mallorca,La Liga,22,2000,1,90,90,2.6,1.0,1,90,1,0,,30,3.00,3,0,+3,+3.00,+3.24,2.2,1.1,+1.1,+1.12,+1.45
Carlos Romero,ESP,DF,Villarreal,La Liga,20,2001,0,,,,,0,,0,0,,1,,,,,,,,,,,
Cristian Romero,ARG,DF,Tottenham,Premier League,24,1998,27,"2,364",88,69.1,26.3,26,90,24,1,32,0,1.59,46,41,+5,+0.19,+0.02,38.1,34.5,+3.6,+0.14,-0.19
Iván Romero,ESP,MF,Sevilla,La Liga,21,2001,1,11,11,0.3,0.1,0,,0,1,11,0,0.00,0,0,0,0.00,+0.18,0.0,0.0,0.0,+0.02,+0.23
Luka Romero,ARG,FW,Lazio,Serie A,17,2004,6,151,25,4.4,1.7,1,68,0,5,17,28,2.00,1,2,-1,-0.60,-1.45,2.6,1.4,+1.2,+0.72,+0.48
Oriol Romeu,ESP,MF,Southampton,Premier League,30,1991,1,74,74,2.2,0.8,1,74,0,0,,3,0.00,1,4,-3,-3.65,-2.73,0.3,1.4,-1.1,-1.31,-0.72
Oriol Romeu,ESP,MF,Girona,La Liga,30,1991,33,"2,950",89,86.3,32.8,33,89,31,0,,0,1.36,52,47,+5,+0.15,+0.54,45.9,46.6,-0.7,-0.02,+0.66
Cristiano Ronaldo,POR,FW,Manchester Utd,Premier League,37,1985,10,525,53,15.4,5.8,4,85,3,6,31,2,1.90,6,8,-2,-0.34,-0.87,6.0,5.8,+0.2,+0.03,-0.50
Connor Ronan,IRL,MF,Wolves,Premier League,24,1998,1,1,1,0.0,0.0,0,,0,1,1,10,0.00,0,0,0,0.00,+0.71,0.1,0.0,+0.1,+8.16,+8.77
Salomón Rondón,VEN,FW,Everton,Premier League,32,1989,7,109,16,3.2,1.2,1,56,0,6,9,3,1.14,1,2,-1,-0.83,-0.23,1.8,2.8,-1.0,-0.81,-0.28
Valentin Rongier,FRA,MF,Marseille,Ligue 1,27,1994,36,"3,032",84,88.7,33.7,34,87,29,2,35,0,1.94,56,37,+19,+0.56,-1.29,55.8,39.3,+16.4,+0.49,-0.99
Marten de Roon,NED,MF,Atalanta,Serie A,31,1991,35,"2,964",85,86.7,32.9,34,87,31,1,10,0,1.74,57,40,+17,+0.52,+0.32,48.3,35.9,+12.4,+0.38,-0.38
Pablo Rosario,NED,"MF,DF",Nice,Ligue 1,25,1997,31,"1,767",57,51.7,19.6,17,83,11,14,26,6,1.58,22,26,-4,-0.20,-1.02,28.2,23.5,+4.7,+0.24,-0.19
Francesco Rossi,ITA,GK,Atalanta,Serie A,31,1991,1,4,4,0.1,0.0,0,,0,1,4,36,3.00,1,0,+1,+22.50,+22.05,0.3,0.0,+0.3,+7.87,+7.45
Tom Rothe,GER,DF,Dortmund,Bundesliga,17,2004,2,26,13,0.8,0.3,0,,0,2,13,9,1.50,1,0,+1,+3.46,+2.33,0.5,1.1,-0.6,-2.07,-2.92
Joe Rothwell,ENG,MF,Bournemouth,Premier League,27,1995,20,"1,016",51,29.7,11.3,12,71,3,8,20,7,1.10,16,15,+1,+0.09,+1.40,15.1,17.1,-2.0,-0.18,+0.70
Anthony Rouault,FRA,DF,Toulouse,Ligue 1,21,2001,37,"3,314",90,96.9,36.8,37,90,35,0,,1,1.27,51,55,-4,-0.11,+1.59,51.7,54.0,-2.4,-0.06,+1.75
Léo Rouille,FRA,DF,Rennes,Ligue 1,18,2004,0,,,,,0,,0,0,,1,,,,,,,,,,,
Jérôme Roussillon,FRA,"MF,DF",Wolfsburg,Bundesliga,29,1993,4,22,6,0.7,0.2,0,,0,4,6,1,2.50,1,0,+1,+4.09,+3.85,0.5,0.4,0.0,+0.12,+0.12
Jérôme Roussillon,FRA,DF,Union Berlin,Bundesliga,29,1993,16,957,60,31.3,10.6,11,81,1,5,14,0,1.94,16,13,+3,+0.28,-0.15,13.7,16.0,-2.3,-0.22,-0.12
Nicolò Rovella,ITA,MF,Monza,Serie A,20,2001,25,"1,740",70,50.9,19.3,21,76,9,4,34,1,1.64,31,20,+11,+0.57,+1.37,23.8,23.0,+0.8,+0.04,+0.37
Nicolò Rovella,ITA,MF,Juventus,Serie A,20,2001,3,27,9,0.8,0.3,0,,0,3,9,0,1.67,0,0,0,0.00,-0.61,0.7,0.2,+0.5,+1.75,+1.40
Amir Rrahmani,KVX,DF,Napoli,Serie A,28,1994,29,"2,448",84,71.6,27.2,27,89,25,2,23,3,2.31,56,22,+34,+1.25,-0.14,45.6,22.3,+23.3,+0.86,-0.04
Ruan,BRA,DF,Sassuolo,Serie A,23,1999,23,"1,711",74,50.0,19.0,21,81,12,2,7,12,1.09,25,31,-6,-0.32,+0.11,24.6,23.0,+1.6,+0.09,+0.07
Rubén,ESP,"DF,MF",Espanyol,La Liga,21,2001,18,888,49,26.0,9.9,9,73,2,9,26,5,0.56,10,25,-15,-1.52,-1.45,9.4,16.6,-7.2,-0.72,-0.57
Antonio Rüdiger,GER,DF,Real Madrid,La Liga,29,1993,33,"2,415",73,70.6,26.8,26,90,25,7,12,2,2.00,44,25,+19,+0.71,-1.08,51.1,27.2,+23.8,+0.89,-0.25
Sebastian Rudy,GER,MF,Hoffenheim,Bundesliga,32,1990,22,794,36,25.9,8.8,6,68,1,16,24,9,1.18,13,13,0,0.00,+0.36,12.5,11.5,+1.0,+0.11,+0.28
Daniele Rugani,ITA,DF,Juventus,Serie A,28,1994,9,564,63,16.5,6.3,6,88,5,3,12,29,2.11,9,2,+7,+1.12,+0.61,8.6,6.3,+2.3,+0.37,+0.01
Fabio Ruggeri,ITA,DF,Lazio,Serie A,17,2004,0,,,,,0,,0,0,,1,,,,,,,,,,,
Matteo Ruggeri,ITA,"DF,MF",Atalanta,Serie A,20,2002,15,829,55,24.2,9.2,8,90,8,7,16,13,1.67,19,13,+6,+0.65,+0.23,16.2,9.5,+6.8,+0.73,+0.40
Mário Rui,POR,DF,Napoli,Serie A,31,1991,22,"1,749",80,51.1,19.4,21,81,7,1,45,8,2.77,47,16,+31,+1.60,+0.63,39.4,16.1,+23.3,+1.20,+0.68
Aitor Ruibal,ESP,"DF,FW",Betis,La Liga,26,1996,26,"1,454",56,42.5,16.2,15,83,8,11,19,10,1.35,15,13,+2,+0.12,-0.01,20.6,22.0,-1.4,-0.09,-0.21
Kays Ruiz,FRA,MF,Auxerre,Ligue 1,19,2002,1,62,62,1.8,0.7,1,62,0,0,,8,0.00,0,1,-1,-1.45,-0.73,0.1,2.2,-2.1,-2.98,-2.61
Fabián Ruiz Peña,ESP,MF,Paris S-G,Ligue 1,26,1996,27,"1,892",70,55.3,21.0,21,79,10,6,40,0,2.30,45,21,+24,+1.14,-0.33,40.5,27.0,+13.6,+0.65,-0.32
Víctor Ruiz,ESP,DF,Betis,La Liga,33,1989,10,560,56,16.4,6.2,5,90,5,5,22,14,2.00,8,8,0,0.00,-0.16,10.8,8.2,+2.6,+0.41,+0.45
Gerónimo Rulli,ARG,GK,Villarreal,La Liga,30,1992,14,"1,260",90,36.8,14.0,14,90,14,0,,1,1.50,15,10,+5,+0.36,-0.23,17.1,14.1,+3.1,+0.22,-0.14
Ruly,ESP,GK,Celta Vigo,La Liga,22,2000,0,,,,,0,,0,0,,2,,,,,,,,,,,
Alessandro Russo,ITA,GK,Sassuolo,Serie A,21,2001,1,90,90,2.6,1.0,1,90,1,0,,33,0.00,1,3,-2,-2.00,-1.68,1.1,1.6,-0.5,-0.50,-0.56
Diego Russo,ITA,MF,Udinese,Serie A,17,2005,0,,,,,0,,0,0,,3,,,,,,,,,,,
Franco Russo,ARG,DF,Mallorca,La Liga,27,1994,3,145,48,4.2,1.6,2,72,0,1,1,13,1.00,0,2,-2,-1.24,-1.13,0.7,2.2,-1.5,-0.91,-0.64
Georginio Rutter,FRA,"FW,MF",Leeds United,Premier League,20,2002,11,273,25,8.0,3.0,1,67,0,10,21,9,0.45,3,9,-6,-1.98,-1.29,2.5,5.6,-3.1,-1.03,-0.56
Georginio Rutter,FRA,FW,Hoffenheim,Bundesliga,20,2002,15,"1,009",67,33.0,11.2,11,83,4,4,25,0,1.20,17,15,+2,+0.18,+0.66,16.4,16.1,+0.3,+0.03,+0.18
Julian Ryerson,NOR,DF,Union Berlin,Bundesliga,24,1997,13,"1,037",80,33.9,11.5,12,84,7,1,29,1,1.85,21,15,+6,+0.52,+0.21,11.5,13.0,-1.5,-0.13,+0.01
Julian Ryerson,NOR,DF,Dortmund,Bundesliga,24,1997,17,"1,410",83,46.1,15.7,17,83,10,0,,0,2.35,47,19,+28,+1.79,+1.19,37.2,17.3,+19.9,+1.27,+0.83
Frederik Rønnow,DEN,GK,Union Berlin,Bundesliga,29,1992,29,"2,610",90,85.3,29.0,29,90,29,0,,0,1.90,44,27,+17,+0.59,+1.39,31.3,35.1,-3.8,-0.13,+0.06
José Sá,POR,GK,Wolves,Premier League,29,1993,36,"3,240",90,94.7,36.0,36,90,36,0,,2,1.11,30,55,-25,-0.69,+0.31,34.9,54.7,-19.8,-0.55,+1.07
Youssouf Sabaly,SEN,DF,Betis,La Liga,29,1993,23,"1,680",73,49.1,18.7,19,85,14,4,17,4,1.65,26,18,+8,+0.43,+0.58,25.4,23.3,+2.0,+0.11,+0.15
Halid Šabanović,BIH,DF,Angers,Ligue 1,22,1999,15,638,43,18.7,7.1,8,63,2,7,20,8,0.67,8,14,-6,-0.85,+0.51,7.0,9.8,-2.8,-0.40,+0.18
Abdelhamid Sabiri,MAR,"MF,FW",Sampdoria,Serie A,25,1996,18,"1,069",59,31.3,11.9,12,75,6,6,28,4,0.50,6,20,-14,-1.18,+0.08,10.8,18.0,-7.2,-0.61,+0.35
Marcel Sabitzer,AUT,MF,Manchester Utd,Premier League,28,1994,11,627,57,18.3,7.0,7,81,2,4,14,1,1.73,11,7,+4,+0.57,+0.22,12.8,11.4,+1.4,+0.20,-0.31
Marcel Sabitzer,AUT,MF,Bayern Munich,Bundesliga,28,1994,15,628,42,20.5,7.0,7,67,2,8,20,3,2.27,22,3,+19,+2.72,+1.43,16.9,3.7,+13.2,+1.89,+0.97
Falaye Sacko,MLI,DF,Montpellier,Ligue 1,27,1995,35,"2,580",74,75.4,28.7,29,86,23,6,15,3,1.34,57,45,+12,+0.42,+1.38,41.7,49.6,-7.9,-0.28,-0.06
Dominic Sadi,ENG,MF,Bournemouth,Premier League,18,2003,0,,,,,0,,0,0,,4,,,,,,,,,,,
Umar Sadiq,NGA,FW,Almería,La Liga,25,1997,3,240,80,7.0,2.7,3,80,1,0,,0,1.33,4,3,+1,+0.37,+0.86,3.3,4.0,-0.7,-0.25,+0.22
Umar Sadiq,NGA,FW,Real Sociedad,La Liga,25,1997,2,82,41,2.4,0.9,1,37,0,1,45,0,0.50,1,0,+1,+1.10,+0.69,0.6,1.5,-0.9,-0.98,-1.54
Alexis Saelemaekers,BEL,"FW,DF",Milan,Serie A,23,1999,30,"1,403",47,41.0,15.6,14,67,0,16,29,1,1.70,21,16,+5,+0.32,-0.39,23.3,16.4,+6.9,+0.44,-0.04
Tom Saettel,FRA,FW,Strasbourg,Ligue 1,17,2005,0,,,,,0,,0,0,,2,,,,,,,,,,,
Yakine Said Mmadi,COM,DF,Marseille,Ligue 1,18,2004,0,,,,,0,,0,0,,1,,,,,,,,,,,
Wesley Saïd,FRA,"FW,MF",Lens,Ligue 1,27,1995,21,644,31,18.8,7.2,6,57,0,15,20,1,2.43,11,6,+5,+0.70,-0.40,11.9,11.8,+0.2,+0.02,-0.73
Allan Saint-Maximin,FRA,FW,Newcastle Utd,Premier League,25,1997,25,"1,120",45,32.7,12.4,12,75,2,13,17,1,1.76,19,14,+5,+0.40,-0.77,22.7,13.0,+9.7,+0.78,-0.10
Théo Sainte-Luce,FRA,DF,Montpellier,Ligue 1,23,1998,9,534,59,15.6,5.9,7,71,3,2,20,2,1.67,18,14,+4,+0.67,+0.71,10.7,11.2,-0.5,-0.09,+0.20
Samuel Sáiz,ESP,MF,Girona,La Liga,31,1991,8,240,30,7.0,2.7,1,60,0,7,26,4,1.13,5,5,0,0.00,-0.08,3.9,4.3,-0.4,-0.15,-0.04
Bukayo Saka,ENG,FW,Arsenal,Premier League,20,2001,38,"3,181",84,93.0,35.3,37,85,23,1,31,0,2.21,79,42,+37,+1.05,-1.97,64.1,39.4,+24.7,+0.70,-1.14
Hamza Sakhi,FRA,MF,Auxerre,Ligue 1,26,1996,27,"1,658",61,48.5,18.4,18,83,8,9,19,7,0.63,16,40,-24,-1.30,-1.10,21.5,25.7,-4.1,-0.22,+0.38
Mamadou Sakho,FRA,DF,Montpellier,Ligue 1,32,1990,15,763,51,22.3,8.5,7,76,1,8,29,17,1.07,16,20,-4,-0.47,-0.71,11.1,13.2,-2.1,-0.25,+0.02
Álex Sala,ESP,MF,Girona,La Liga,21,2001,0,,,,,0,,0,0,,1,,,,,,,,,,,
Jacopo Sala,ITA,MF,Spezia,Serie A,30,1991,6,112,19,3.3,1.2,1,66,0,5,9,22,0.83,0,4,-4,-3.21,-2.48,0.1,3.1,-3.0,-2.47,-2.06
Ibrahim Salah,MAR,"FW,MF",Rennes,Ligue 1,20,2001,13,227,17,6.6,2.5,1,63,0,12,14,3,1.46,3,3,0,0.00,-0.85,4.4,4.9,-0.5,-0.19,-0.69
Mohamed Salah,EGY,FW,Liverpool,Premier League,30,1992,38,"3,290",87,96.2,36.6,37,88,29,1,26,0,1.76,74,45,+29,+0.79,+1.49,69.6,46.7,+22.8,+0.62,+2.09
Amine Salama,FRA,"FW,MF",Angers,Ligue 1,22,2000,25,"1,249",50,36.5,13.9,12,78,4,13,24,2,0.16,10,28,-18,-1.30,-0.05,17.5,20.7,-3.2,-0.23,+0.50
Kike Salas,ESP,DF,Sevilla,La Liga,20,2002,6,368,61,10.8,4.1,4,73,2,2,39,10,1.00,6,5,+1,+0.24,+0.48,4.3,7.2,-2.9,-0.71,-0.56
Eddie Salcedo,ITA,FW,Inter,Serie A,20,2001,0,,,,,0,,0,0,,1,,,,,,,,,,,
William Saliba,FRA,DF,Arsenal,Premier League,21,2001,27,"2,415",89,70.6,26.8,27,89,26,0,,0,2.44,61,25,+36,+1.34,+0.54,51.7,26.2,+25.5,+0.95,+0.58
Dikeni-Rafid Salifou,TOG,MF,Werder Bremen,Bundesliga,19,2003,1,1,1,0.0,0.0,0,,0,1,1,7,3.00,0,0,0,0.00,+0.38,0.0,0.0,0.0,0.00,+0.35
Romain Salin,FRA,GK,Rennes,Ligue 1,38,1984,0,,,0.0,0.0,0,,0,0,,2,3.00,2,1,+1,,,,,,,
Mohammed Salisu,GHA,DF,Southampton,Premier League,23,1999,22,"1,973",90,57.7,21.9,21,90,20,1,84,4,0.73,20,41,-21,-0.96,+0.04,21.6,28.0,-6.4,-0.29,+0.75
Roland Sallai,HUN,"MF,FW",Freiburg,Bundesliga,25,1997,19,"1,002",53,32.7,11.1,10,73,2,9,31,4,1.84,16,16,0,0.00,-0.31,15.9,17.6,-1.7,-0.15,-0.19
Yoann Salmier,GUF,DF,Troyes,Ligue 1,29,1992,32,"2,646",83,77.4,29.4,31,85,25,1,8,2,0.72,39,65,-26,-0.88,+0.28,32.0,55.7,-23.7,-0.81,+0.97
Salvi,ESP,"FW,MF",Rayo Vallecano,La Liga,31,1991,24,490,20,14.3,5.4,4,55,0,20,14,10,1.46,4,15,-11,-2.02,-2.11,6.4,11.1,-4.7,-0.86,-0.81
Lazar Samardzic,SRB,MF,Udinese,Serie A,20,2002,37,"1,848",50,54.0,20.5,19,75,3,18,24,1,1.22,29,27,+2,+0.10,+0.27,26.7,26.8,-0.1,0.00,+0.27
Diadie Samassékou,MLI,"MF,FW",Hoffenheim,Bundesliga,26,1996,2,34,17,1.1,0.4,1,23,0,1,11,4,1.50,0,0,0,0.00,+0.27,0.6,0.1,+0.5,+1.43,+1.54
Mama Samba Baldé,GNB,FW,Troyes,Ligue 1,26,1995,34,"2,665",78,77.9,29.6,30,84,20,4,37,0,0.53,36,68,-32,-1.08,-0.60,31.9,62.4,-30.5,-1.03,-0.03
Brice Samba,FRA,GK,Lens,Ligue 1,28,1994,37,"3,330",90,97.4,37.0,37,90,37,0,,1,2.19,65,28,+37,+1.00,-1.00,64.0,40.2,+23.7,+0.64,+1.14
Albert Sambi Lokonga,BEL,MF,Arsenal,Premier League,22,1999,6,198,33,5.8,2.2,2,82,1,4,9,12,2.50,3,3,0,0.00,-1.26,4.0,1.7,+2.2,+1.01,+0.25
Albert Sambi Lokonga,BEL,MF,Crystal Palace,Premier League,22,1999,9,536,60,15.7,6.0,6,79,3,3,20,8,0.67,2,5,-3,-0.50,-0.32,4.5,6.3,-1.8,-0.31,-0.09
Junior Sambia,FRA,DF,Salernitana,Serie A,25,1996,22,697,32,20.4,7.7,7,69,1,15,14,16,1.00,8,10,-2,-0.26,+0.14,7.7,14.3,-6.6,-0.85,-0.06
Jasper Samooja,FIN,GK,Lecce,Serie A,19,2003,0,,,,,0,,0,0,,3,,,,,,,,,,,
Imari Samuels,ENG,DF,Brighton,Premier League,19,2003,0,,,,,0,,0,0,,1,,,,,,,,,,,
Ishé Samuels-Smith,ENG,DF,Everton,Premier League,16,2006,0,,,,,0,,0,0,,1,,,,,,,,,,,
Fede San Emeterio,ESP,MF,Cádiz,La Liga,25,1997,33,"1,844",56,53.9,20.5,24,69,3,9,22,0,1.18,16,23,-7,-0.34,+0.57,21.7,31.5,-9.9,-0.48,+0.10
Antonio Sanabria,PAR,FW,Torino,Serie A,26,1996,33,"2,433",74,71.1,27.0,28,82,12,5,25,2,1.33,29,31,-2,-0.07,-0.35,31.2,27.2,+4.0,+0.15,+0.35
Leandro Sanca,GNB,"FW,MF",Spezia,Serie A,22,2000,4,32,8,0.9,0.4,0,,0,4,8,11,0.50,0,2,-2,-5.63,-4.85,0.3,0.4,-0.1,-0.26,+0.21
Oihan Sancet,ESP,MF,Athletic Club,La Liga,22,2000,36,"2,532",70,74.0,28.1,32,75,6,4,36,0,1.39,38,29,+9,+0.32,+0.83,39.3,28.0,+11.2,+0.40,-0.22
Renato Sanches,POR,MF,Paris S-G,Ligue 1,24,1997,23,717,31,21.0,8.0,6,51,1,17,24,1,2.22,18,9,+9,+1.13,-0.20,16.7,10.5,+6.2,+0.78,-0.01
Alexis Sánchez,CHI,"FW,MF",Marseille,Ligue 1,33,1988,35,"2,679",77,78.3,29.8,32,80,11,3,41,2,1.89,51,27,+24,+0.81,+0.44,51.8,32.3,+19.5,+0.65,+0.25
Antonio Sánchez,ESP,"MF,DF",Mallorca,La Liga,25,1997,32,"1,076",34,31.5,12.0,11,64,1,21,18,5,1.28,7,19,-12,-1.00,-1.23,11.9,14.4,-2.5,-0.20,+0.13
Davinson Sánchez,COL,DF,Tottenham,Premier League,26,1996,18,858,48,25.1,9.5,8,81,5,10,21,20,1.50,18,17,+1,+0.10,-0.11,14.9,12.6,+2.3,+0.24,+0.06
Iván Sánchez,ESP,"MF,FW",Valladolid,La Liga,29,1992,25,"1,154",46,33.7,12.8,13,66,1,12,25,11,0.92,11,19,-8,-0.62,+0.25,11.0,16.3,-5.2,-0.42,+0.42
Javi Sánchez,ESP,DF,Valladolid,La Liga,25,1997,32,"2,392",75,69.9,26.6,28,81,20,4,29,2,1.16,21,43,-22,-0.83,-0.13,25.9,45.5,-19.6,-0.74,-0.12
Manu Sánchez,ESP,DF,Osasuna,La Liga,21,2000,31,"2,124",69,62.1,23.6,22,90,21,9,16,7,1.35,22,26,-4,-0.17,-0.10,23.4,30.5,-7.1,-0.30,-0.38
Robert Sánchez,ESP,GK,Brighton,Premier League,24,1997,23,"2,070",90,60.5,23.0,23,90,23,0,,10,1.65,41,30,+11,+0.48,-0.06,38.9,27.0,+11.9,+0.52,-0.24
Jadon Sancho,ENG,"FW,MF",Manchester Utd,Premier League,22,2000,26,"1,686",65,49.3,18.7,21,74,4,5,28,4,1.92,30,18,+12,+0.64,+0.48,37.8,24.8,+13.0,+0.69,+0.47
Alex Sandro,BRA,DF,Juventus,Serie A,31,1991,25,"1,787",71,52.3,19.9,21,82,16,4,15,8,1.92,35,20,+15,+0.76,+0.31,31.6,23.8,+7.8,+0.39,+0.07
Leroy Sané,GER,"MF,FW",Bayern Munich,Bundesliga,26,1996,32,"2,010",63,65.7,22.3,20,82,11,12,32,0,2.03,59,24,+35,+1.57,-0.06,45.5,25.3,+20.2,+0.91,-0.60
Sidi Sané,GER,FW,Schalke 04,Bundesliga,19,2003,1,25,25,0.8,0.3,0,,0,1,25,4,0.00,0,0,0,0.00,+1.07,0.0,0.6,-0.6,-2.21,-1.71
Morgan Sanson,FRA,MF,Aston Villa,Premier League,27,1994,2,11,6,0.3,0.1,0,,0,2,6,11,3.00,0,1,-1,-8.18,-8.34,0.0,0.4,-0.4,-3.44,-3.39
Morgan Sanson,FRA,MF,Strasbourg,Ligue 1,27,1994,18,"1,419",79,41.5,15.8,18,79,6,0,,0,1.39,25,22,+3,+0.19,+0.69,22.1,14.8,+7.4,+0.47,+1.10
Nicola Sansone,ITA,FW,Bologna,Serie A,30,1991,18,740,41,21.6,8.2,8,69,2,10,19,8,1.33,16,9,+7,+0.85,+0.95,10.6,8.5,+2.2,+0.26,+0.50
Baptiste Santamaria,FRA,MF,Rennes,Ligue 1,27,1995,25,"1,813",73,53.0,20.1,20,84,16,5,25,1,1.68,36,21,+15,+0.74,-0.10,32.1,22.8,+9.3,+0.46,+0.02
Jesús Santiago,ESP,MF,Valencia,La Liga,18,2004,0,,,,,0,,0,0,,1,,,,,,,,,,,
Yago Santiago,ESP,"FW,MF",Tottenham,Premier League,19,2003,0,,,,,0,,0,0,,1,,,,,,,,,,,
Riccardo Saponara,ITA,FW,Fiorentina,Serie A,30,1991,29,"1,208",42,35.3,13.4,14,62,0,15,23,8,1.55,21,17,+4,+0.30,+0.05,18.8,18.9,-0.1,0.00,-0.48
Pablo Sarabia,ESP,"FW,MF",Wolves,Premier League,30,1992,13,765,59,22.4,8.5,9,68,2,4,38,5,1.38,11,9,+2,+0.24,+1.22,9.9,13.3,-3.4,-0.40,+0.27
Pablo Sarabia,ESP,"FW,MF",Paris S-G,Ligue 1,30,1992,14,370,26,10.8,4.1,3,78,0,11,12,3,2.50,12,2,+10,+2.43,+1.28,11.2,3.6,+7.5,+1.83,+1.17
Matija Šarkić,MNE,GK,Wolves,Premier League,25,1997,0,,,,,0,,0,0,,20,,,,,,,,,,,
Jeremy Sarmiento,ECU,MF,Brighton,Premier League,20,2002,9,176,20,5.1,2.0,1,61,0,8,14,11,2.33,9,2,+7,+3.58,+3.25,3.9,2.5,+1.4,+0.74,+0.14
Gianluca Saro,ITA,GK,Cremonese,Serie A,22,2000,0,,,,,0,,0,0,,38,,,,,,,,,,,
Amin Sarr,SWE,FW,Lyon,Ligue 1,21,2001,13,537,41,15.7,6.0,6,63,1,7,23,3,1.69,10,10,0,0.00,-0.56,9.2,10.1,-0.9,-0.14,-0.47
Bouna Sarr,SEN,FW,Bayern Munich,Bundesliga,30,1992,1,3,3,0.1,0.0,0,,0,1,3,12,3.00,0,0,0,0.00,-1.59,0.0,0.1,-0.1,-1.62,-2.74
Malang Sarr,FRA,DF,Monaco,Ligue 1,23,1999,13,716,55,20.9,8.0,8,79,6,5,17,12,1.92,10,14,-4,-0.50,-1.04,11.7,10.8,+0.9,+0.12,-0.15
Mamadou Sarr,FRA,MF,Lyon,Ligue 1,16,2005,1,8,8,0.2,0.1,0,,0,1,8,6,3.00,0,0,0,0.00,-0.47,1.2,0.0,+1.2,+13.98,+13.76
Mouhamadou Sarr,SEN,GK,Cremonese,Serie A,25,1997,2,180,90,5.3,2.0,2,90,2,0,,31,1.50,4,3,+1,+0.50,+1.44,2.0,2.6,-0.6,-0.32,+0.43
Martin Satriano,URU,FW,Empoli,Serie A,21,2001,31,"1,705",55,49.9,18.9,20,76,5,11,17,6,1.03,15,27,-12,-0.63,-0.63,19.0,27.8,-8.8,-0.46,+0.10
Téji Savanier,FRA,MF,Montpellier,Ligue 1,30,1991,30,"2,546",85,74.4,28.3,30,85,19,0,,0,1.30,40,48,-8,-0.28,-1.42,37.4,48.5,-11.2,-0.40,-0.52
Esteban Saveljich,MNE,FW,Rayo Vallecano,La Liga,31,1991,1,1,1,0.0,0.0,0,,0,1,1,28,1.50,0,4,-4,-360.00,-359.89,0.0,0.2,-0.2,-13.80,-13.63
Stefan Savić,MNE,DF,Atlético Madrid,La Liga,31,1991,22,"1,943",88,56.8,21.6,22,88,19,0,,1,1.86,33,17,+16,+0.74,-0.54,31.2,22.8,+8.4,+0.39,-0.37
Christian Saydee,LBR,FW,Bournemouth,Premier League,20,2002,0,,,,,0,,0,0,,1,,,,,,,,,,,
Simone Scaglia,ITA,GK,Juventus,Serie A,18,2004,0,,,,,0,,0,0,,1,,,,,,,,,,,
Joe Scally,USA,DF,Gladbach,Bundesliga,19,2002,28,"2,208",79,72.2,24.5,25,86,15,3,16,6,1.29,39,35,+4,+0.16,+0.90,35.7,36.7,-1.0,-0.04,0.00
Giorgio Scalvini,ITA,DF,Atalanta,Serie A,18,2003,32,"2,335",73,68.3,25.9,29,79,15,3,19,4,1.75,46,35,+11,+0.42,-0.16,36.8,29.9,+6.9,+0.27,-0.51
