Player,Nation,Pos,Squad,Age,Born,90s,Tackles,TacklesWon,TacklesDef3rd,TacklesMid3rd,TacklesAtt3rd,DribTkl,DribTklAtt,DribTkl%,ChallengesLost,Blocks,ShotsBlocked,PassesBlocked,Int,Tkl+Int,Clr,ErrorsLeadingToShot
Marcinho,BRA,DF,América (MG),26,1996,8.9,11,7,7,3,1,6,22,27.3,16,14,5,9,17,28,32,1
Erick Marcus,BRA,"MF,FW",Vasco da Gama,18,2004,4.4,10,5,0,6,4,6,11,54.5,5,1,0,1,4,14,5,0
Mariano,BRA,DF,Atlético Mineiro,36,1986,17.4,49,31,31,16,2,35,51,68.6,16,11,4,7,20,69,33,1
Marinho,BRA,"FW,DF",Flamengo,32,1990,0.9,2,2,0,1,1,0,3,0.0,3,2,1,1,0,2,0,0
Marinho,BRA,"FW,MF",Fortaleza,32,1990,12.7,14,7,7,4,3,5,23,21.7,18,17,0,17,3,17,5,0
Marlon,BRA,DF,Cruzeiro,25,1997,35.5,114,73,70,35,9,74,123,60.2,49,47,4,43,49,163,92,1
Marlon,BRA,DF,América (MG),28,1994,18.6,37,26,20,16,1,22,37,59.5,15,32,6,26,31,68,49,0
Marlon,BRA,DF,Fluminense,27,1995,10.4,11,5,7,3,1,8,10,80.0,2,12,9,3,9,20,30,0
Igor Marques,BRA,DF,Cruzeiro,24,1999,1.3,5,2,2,3,0,2,5,40.0,3,3,1,2,1,6,4,0
Renato Marques,BRA,"FW,MF",América (MG),19,2003,5.7,4,2,3,1,0,2,5,40.0,3,1,0,1,2,6,5,0
Juan Martín Lucero,ARG,FW,Fortaleza,31,1991,23.0,13,7,3,4,6,5,17,29.4,12,11,3,8,4,17,12,1
Martinelli,BRA,"MF,DF",Fluminense,21,2001,20.9,31,24,12,12,7,15,27,55.6,12,35,18,17,13,44,27,0
Andre Martins,BRA,"FW,MF",Grêmio,21,2001,4.1,9,9,2,5,2,4,7,57.1,3,6,1,5,1,10,5,0
Gustavo Martins Santos,BRA,"DF,MF",Grêmio,20,2002,7.7,21,13,15,5,1,7,11,63.6,4,14,8,6,5,26,37,0
Gonzalo Mastriani,URU,FW,América (MG),29,1993,19.9,11,7,0,6,5,6,20,30.0,14,10,3,7,1,12,11,0
Matheusinho,BRA,"MF,FW",América (MG),24,1998,2.5,5,3,3,1,1,1,3,33.3,2,4,0,4,1,6,0,0
Matheusinho,BRA,"FW,MF",Goiás,24,1998,2.2,2,1,1,1,0,1,9,11.1,8,1,1,0,1,3,1,0
Matheusinho,BRA,DF,Cuiabá,24,1998,4.8,11,8,9,2,0,8,16,50.0,8,3,1,2,5,16,14,0
Matheuzinho,BRA,DF,Flamengo,22,2000,6.9,20,9,12,6,2,12,20,60.0,8,12,4,8,7,27,15,0
Mauricio,BRA,"FW,MF",Internacional,21,2001,19.6,19,11,7,10,2,12,36,33.3,24,14,2,12,10,29,9,0
Maycon,BRA,MF,Corinthians,25,1997,26.7,43,26,20,17,6,23,58,39.7,35,39,5,34,33,76,36,0
Mayke,BRA,"DF,FW",Palmeiras,30,1992,27.8,53,32,24,23,6,30,43,69.8,13,28,8,20,43,96,37,0
Gary Medel,CHI,"DF,MF",Vasco da Gama,35,1987,19.2,22,5,13,8,1,10,29,34.5,19,26,20,6,20,42,77,1
Bruno Melo,BRA,DF,Goiás,30,1992,32.1,21,13,15,5,1,8,18,44.4,10,24,15,9,18,39,131,2
Felipe Melo,BRA,DF,Fluminense,39,1983,11.0,12,10,4,7,1,5,11,45.5,6,12,7,5,8,20,44,0
Darlan Mendes,BRA,MF,Grêmio,24,1998,0.5,2,1,2,0,0,0,4,0.0,4,0,0,0,0,2,1,0
Matheus Mendes,BRA,GK,Atlético Mineiro,23,1999,2.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,2,0
Nathan Mendes,BRA,DF,São Paulo,20,2002,13.1,21,14,11,7,3,10,16,62.5,6,15,3,12,17,38,21,0
Vitor Mendes,BRA,DF,Fluminense,23,1999,1.2,0,0,0,0,0,0,1,0.0,1,1,1,0,1,1,13,0
Bruno Méndez,URU,DF,Corinthians,23,1999,18.3,39,22,22,15,2,23,40,57.5,17,23,11,12,22,61,71,0
Jhegson Méndez,ECU,MF,São Paulo,25,1997,4.1,6,4,2,4,0,1,5,20.0,4,4,0,4,6,12,2,0
Óscar Méndez,URU,MF,América (MG),28,1994,2.9,8,6,0,8,0,4,10,40.0,6,3,1,2,4,12,11,0
Stiven Mendoza,COL,"FW,MF",Santos,30,1992,18.6,25,13,5,13,7,13,26,50.0,13,20,0,20,11,36,5,0
Gabriel Menino,BRA,MF,Palmeiras,22,2000,17.7,36,24,18,14,4,18,42,42.9,24,28,4,24,15,51,14,0
Gabriel Mercado,ARG,DF,Internacional,35,1987,24.2,32,18,22,9,1,18,33,54.5,15,21,12,9,23,55,87,0
Higor Meritão,BRA,MF,Goiás,28,1994,2.5,8,2,4,3,1,4,12,33.3,8,4,0,4,3,11,6,0
Messias,BRA,DF,Santos,28,1994,26.6,23,15,17,5,1,16,21,76.2,5,32,23,9,37,60,163,1
Bruno Mezenga,BRA,"FW,MF",Santos,34,1988,1.9,3,1,0,2,1,1,2,50.0,1,3,0,3,0,3,3,0
Carlos Miguel,BRA,GK,Corinthians,24,1998,1.2,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
Fernando Miguel,BRA,GK,Fortaleza,37,1985,5.1,1,0,1,0,0,1,1,100.0,0,0,0,0,1,2,1,1
Mikael,BRA,FW,América (MG),23,1999,1.7,2,1,0,2,0,1,5,20.0,4,0,0,0,0,2,0,0
Lucas Milla,BRA,MF,Grêmio,20,2003,3.4,10,4,3,6,1,5,14,35.7,9,10,4,6,4,14,6,0
Mina,BRA,DF,Goiás,19,2003,0.5,2,0,2,0,0,0,0,,0,0,0,0,0,2,0,0
Lucas Mineiro,BRA,MF,Cuiabá,26,1996,6.8,10,3,1,4,5,3,10,30.0,7,9,5,4,4,14,6,0
Vinicius Mingotti,BRA,FW,Bahia,23,2000,7.3,5,4,3,1,1,1,4,25.0,3,3,1,2,2,7,4,0
Miranda,BRA,DF,Vasco da Gama,23,2000,4.3,4,3,2,2,0,3,5,60.0,2,2,1,1,4,8,19,0
Moises,BRA,"MF,FW",Fortaleza,26,1996,4.1,3,3,1,1,1,1,9,11.1,8,1,0,1,3,6,1,0
Rodrigo Moledo,BRA,DF,Internacional,35,1987,5.3,2,2,1,1,0,0,3,0.0,3,10,8,2,3,5,35,0
Rafael Monteiro,BRA,MF,Fluminense,18,2004,0.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
Júnior Moraes,UKR,DF,Corinthians,35,1987,0.0,1,1,0,0,1,0,0,,0,0,0,0,0,1,0,0
João Moreira,POR,DF,São Paulo,18,2004,0.8,1,1,1,0,0,1,1,100.0,0,0,0,0,1,2,0,0
Everton Morelli,BRA,MF,Goiás,25,1997,28.7,69,49,37,27,5,32,58,55.2,26,28,6,22,28,97,43,1
Alfredo Morelos,COL,"FW,MF",Santos,26,1996,0.9,1,1,1,0,0,0,0,,0,0,0,0,1,2,0,0
Marcelino Moreno,ARG,MF,Coritiba,28,1994,25.6,33,19,11,20,2,8,27,29.6,19,15,2,13,13,46,5,0
Gabriel Moscardo,BRA,MF,Corinthians,17,2005,12.6,37,22,20,15,2,19,42,45.2,23,29,9,20,20,57,28,0
Henry Mosquera,COL,"FW,MF",Red Bull Bragantino,21,2001,11.8,16,11,6,7,3,9,15,60.0,6,13,4,9,1,17,3,0
Gustavo Mosquito,BRA,"FW,MF",Corinthians,25,1997,3.4,7,5,2,3,2,3,7,42.9,4,2,1,1,1,8,10,0
Hugo Moura,BRA,MF,Ath Paranaense,25,1998,14.7,41,19,21,19,1,14,45,31.1,31,31,4,27,19,60,27,0
Lucas Moura,BRA,"FW,MF",São Paulo,30,1992,9.6,6,0,1,4,1,2,13,15.4,11,7,1,6,7,13,8,0
Neto Moura,BRA,MF,Cruzeiro,26,1996,5.5,9,3,3,5,1,4,23,17.4,19,4,0,4,7,16,3,0
Lucas Mugni,ARG,"MF,FW",Bahia,31,1992,4.0,6,5,4,2,0,1,11,9.1,10,3,0,3,4,10,2,0
Murillo,BRA,DF,Corinthians,20,2002,12.9,16,9,7,9,0,4,12,33.3,8,31,22,9,16,32,65,1
Andrey Ramos do Nascimento,BRA,MF,Coritiba,24,1998,12.5,37,21,18,16,3,14,35,40.0,21,19,3,16,20,57,23,0
Bruno Nascimento,BRA,"FW,MF",Cruzeiro,25,1997,31.3,36,23,12,14,10,11,28,39.3,17,29,0,29,8,44,22,0
Matheus Nascimento,BRA,"FW,MF",Botafogo (RJ),18,2004,1.1,1,1,0,1,0,0,0,,0,2,0,2,0,1,0,0
Nata,BRA,"FW,DF",Grêmio,21,2001,0.2,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0
Natan,BRA,DF,Red Bull Bragantino,21,2001,9.3,6,5,5,1,0,4,7,57.1,3,15,10,5,9,15,30,1
Natanael,BRA,DF,Coritiba,21,2002,27.8,91,63,55,29,7,54,87,62.1,33,39,10,29,31,122,70,1
Nathan,BRA,DF,Santos,21,2001,5.5,14,13,10,3,1,10,19,52.6,9,4,0,4,8,22,8,0
Nathan,BRA,"MF,FW",Grêmio,26,1996,7.6,11,6,4,3,4,3,10,30.0,7,15,2,13,8,19,5,0
Rafael Navarro,BRA,FW,Palmeiras,22,2000,1.4,0,0,0,0,0,0,0,,0,4,0,4,1,1,1,0
Kaiky Naves,BRA,"DF,FW",Palmeiras,20,2002,5.8,14,9,6,8,0,11,16,68.8,5,10,6,4,4,18,17,0
Felipe Negrucci,BRA,MF,São Paulo,18,2004,0.2,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0
Emerson Negueba,BRA,FW,Cuiabá,22,2000,5.4,7,4,2,4,1,2,5,40.0,3,8,0,8,3,10,5,0
Neris,BRA,DF,Cruzeiro,30,1992,23.5,31,18,19,10,2,21,30,70.0,9,17,9,8,35,66,98,1
Rodrigo Nestor,BRA,"MF,FW",São Paulo,22,2000,16.1,23,15,6,16,1,11,34,32.4,23,11,0,11,11,34,5,0
João Neto,BRA,"MF,DF",Fluminense,19,2003,0.6,1,1,0,0,1,1,1,100.0,0,0,0,0,0,1,1,0
Gabriel Neves,URU,MF,São Paulo,25,1997,10.7,24,14,6,12,6,10,39,25.6,29,20,2,18,3,27,15,0
Newton,BRA,MF,Botafogo (RJ),22,2000,0.1,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,0,0
Nicolas,BRA,DF,América (MG),25,1997,8.0,12,6,9,3,0,5,14,35.7,9,19,5,14,11,23,28,0
Nikão,BRA,"FW,MF",Cruzeiro,30,1992,8.9,15,10,7,8,0,8,13,61.5,5,8,1,7,6,21,4,0
Nino,BRA,DF,Fluminense,25,1997,23.9,11,6,10,1,0,5,8,62.5,3,18,14,4,22,33,96,2
Freddy Noguera,PAR,FW,Grêmio,19,2004,0.3,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
Nonato,BRA,MF,Santos,24,1998,7.3,21,15,6,13,2,11,23,47.8,12,14,3,11,14,35,3,0
Gabriel Novaes,BRA,FW,Goiás,23,1999,1.1,1,1,0,1,0,1,5,20.0,4,2,1,1,0,1,2,0
Ruan Oliveira Ferreira,BRA,"MF,FW",Corinthians,22,2000,9.8,24,15,13,10,1,12,35,34.3,23,12,1,11,8,32,13,1
Lucas Oliveira,BRA,DF,Cruzeiro,26,1996,14.6,16,10,12,4,0,7,17,41.2,10,30,19,11,21,37,66,0
Cauly Oliveira Souza,BRA,"MF,FW",Bahia,27,1995,28.3,22,12,2,17,3,6,23,26.1,17,17,1,16,12,34,6,0
Luca Orellano,ARG,"FW,MF",Vasco da Gama,22,2000,6.9,14,7,7,5,2,8,18,44.4,10,10,1,9,3,17,3,0
Leo Ortiz,BRA,DF,Red Bull Bragantino,27,1996,17.8,18,11,13,5,0,9,15,60.0,6,21,18,3,30,48,75,1
Otávio,BRA,MF,Atlético Mineiro,28,1994,25.6,74,40,33,34,7,34,85,40.0,51,40,16,24,28,102,35,0
João Othavio Basso,BRA,DF,Santos,26,1997,12.8,20,10,14,4,2,11,23,47.8,12,9,6,3,23,43,57,0
Luis Oyama,BRA,MF,Goiás,26,1997,6.2,7,5,1,6,0,1,10,10.0,9,8,2,6,8,15,4,0
Pablinho,BRA,FW,Cuiabá,19,2003,0.4,3,2,0,3,0,1,3,33.3,2,1,0,1,0,3,0,0
Pablo,BRA,FW,Ath Paranaense,30,1992,15.5,18,10,4,11,3,7,16,43.8,9,11,1,10,8,26,19,0
Pablo,BRA,DF,Flamengo,31,1991,4.7,4,3,4,0,0,0,0,,0,3,1,2,7,11,35,1
Bruno Pacheco,BRA,DF,Fortaleza,31,1991,29.7,69,45,38,25,6,39,66,59.1,27,26,3,23,39,108,57,0
Helibelton Palacios,COL,DF,Cruzeiro,29,1993,7.0,14,12,5,8,1,7,15,46.7,8,11,0,11,5,19,20,0
Julián Palacios,ARG,"FW,MF",Goiás,23,1999,18.1,27,16,4,13,10,9,45,20.0,36,13,0,13,12,39,6,0
Nino Paraíba,BRA,DF,América (MG),37,1986,2.2,2,2,0,2,0,0,2,0.0,2,2,0,2,4,6,2,0
Mateus Pasinato,BRA,GK,América (MG),30,1992,10.0,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,6,2
Weslley Patati,BRA,"FW,MF",Santos,19,2003,1.5,5,2,1,3,1,3,9,33.3,6,3,0,3,4,9,1,0
Alexandre Pato,BRA,"FW,MF",São Paulo,33,1989,1.8,1,0,1,0,0,1,2,50.0,1,0,0,0,0,1,1,0
Patrick,BRA,"MF,FW",Atlético Mineiro,30,1992,6.2,28,19,9,10,9,11,26,42.3,15,11,1,10,6,34,8,0
Alan Patrick,BRA,"MF,FW",Internacional,31,1991,27.2,23,8,8,11,4,14,44,31.8,30,21,2,19,9,32,7,0
Luan Patrick,BRA,DF,Red Bull Bragantino,21,2002,12.4,9,6,5,4,0,5,12,41.7,7,12,10,2,17,26,33,1
Patryck,BRA,DF,São Paulo,20,2003,4.2,6,4,4,1,1,3,7,42.9,4,5,1,4,7,13,13,0
Giuliano de Paula,BRA,"MF,FW",Corinthians,32,1990,18.1,34,16,9,20,5,14,44,31.8,30,15,3,12,13,47,20,0
Jair Paula,BRA,DF,Santos,17,2005,0.4,0,0,0,0,0,0,0,,0,0,0,0,0,0,2,0
Paulinho,BRA,DF,América (MG),18,2004,0.3,1,0,1,0,0,1,1,100.0,0,0,0,0,0,1,1,0
Paulinho,BRA,"FW,MF",Atlético Mineiro,22,2000,33.2,43,31,14,24,5,18,37,48.6,19,25,1,24,17,60,17,0
Paulinho,BRA,MF,Vasco da Gama,26,1997,18.7,42,23,18,19,5,15,36,41.7,21,26,3,23,16,58,16,0
Paulinho,BRA,"MF,FW",Corinthians,34,1988,1.6,4,3,2,2,0,3,5,60.0,2,4,1,3,1,5,4,0
Caio Paulista,BRA,DF,São Paulo,24,1998,23.1,27,19,13,11,3,16,37,43.2,21,20,3,17,20,47,22,0
Wellington Paulista,BRA,FW,América (MG),38,1984,2.5,0,0,0,0,0,0,1,0.0,1,1,0,1,0,0,1,0
João Paulo,BRA,GK,Santos,27,1995,35.7,1,1,1,0,0,1,1,100.0,0,0,0,0,0,1,15,1
Marcos Paulo,BRA,"FW,MF",São Paulo,21,2001,5.9,7,7,1,3,3,3,14,21.4,11,11,2,9,6,13,2,0
Cristian Pavón,ARG,"FW,MF",Atlético Mineiro,27,1996,21.5,33,28,13,11,9,17,58,29.3,41,24,0,24,20,53,9,0
Dimitri Payet,FRA,"MF,FW",Vasco da Gama,35,1987,8.9,7,5,4,3,0,6,14,42.9,8,4,0,4,2,9,0,0
Pedrinho,BRA,"FW,MF",América (MG),23,1999,4.6,5,1,2,3,0,2,9,22.2,7,1,0,1,6,11,2,0
Pedrinho,BRA,"DF,MF",Ath Paranaense,20,2002,4.0,6,4,1,5,0,3,8,37.5,5,10,0,10,9,15,10,0
Pedrinho,BRA,"MF,FW",Atlético Mineiro,24,1998,7.0,13,5,4,7,2,4,5,80.0,1,7,0,7,1,14,2,0
Pedrinho,BRA,FW,Flamengo,19,2003,0.2,0,0,0,0,0,0,0,,0,0,0,0,1,1,1,0
Pedro,BRA,FW,Flamengo,25,1997,23.9,18,13,2,10,6,4,16,25.0,12,17,0,17,8,26,15,0
João Pedro,BRA,FW,Cruzeiro,19,2003,0.1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
João Pedro,ITA,FW,Grêmio,30,1992,6.8,5,4,1,3,1,1,3,33.3,2,8,2,6,4,9,7,0
João Pedro,BRA,DF,Grêmio,26,1996,23.1,34,17,15,15,4,13,31,41.9,18,24,8,16,13,47,45,1
João Pedro Pepê,BRA,MF,Grêmio,25,1998,15.5,41,31,24,15,2,15,33,45.5,18,15,6,9,15,56,26,0
Jean Pedroso,BRA,DF,Coritiba,19,2004,6.5,10,9,8,2,0,5,15,33.3,10,8,3,5,8,18,13,1
Matheus Peixoto,BRA,FW,Goiás,27,1995,9.8,9,5,3,3,3,4,6,66.7,2,7,2,5,4,13,13,0
Léo Pelé,BRA,DF,Vasco da Gama,26,1996,30.2,26,17,14,11,1,12,19,63.2,7,26,14,12,14,40,123,1
Carlos de Pena,URU,"MF,FW",Internacional,30,1992,15.8,26,13,5,17,4,12,36,33.3,24,13,2,11,21,47,20,0
Léo Pereira,BRA,DF,Flamengo,27,1996,29.4,46,29,21,24,1,30,52,57.7,22,45,30,15,29,75,86,1
Matheus Pereira,BRA,"FW,MF",Cruzeiro,26,1996,11.4,6,4,0,4,2,4,17,23.5,13,7,0,7,6,12,3,0
Bruno Peres,BRA,"DF,MF",Ath Paranaense,32,1990,1.7,3,1,2,1,0,2,3,66.7,1,1,1,0,0,3,4,0
Lucas Perri,BRA,GK,Botafogo (RJ),25,1997,37.5,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,19,3
Lucas Piazon,BRA,FW,Botafogo (RJ),29,1994,0.2,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
Yago Pikachu,BRA,"FW,MF",Fortaleza,30,1992,19.5,20,14,9,9,2,8,28,28.6,20,22,3,19,13,33,13,0
Rodrigo Pinho,BRA,FW,Coritiba,31,1991,4.3,5,1,1,4,0,0,8,0.0,8,6,2,4,1,6,4,0
Joaquín Piquerez,URU,DF,Palmeiras,24,1998,28.1,46,32,22,18,6,27,63,42.9,36,35,6,29,29,75,47,0
Gabriel Pirani,BRA,"MF,FW",Fluminense,20,2002,4.4,8,5,4,1,3,2,6,33.3,4,6,2,4,2,10,5,0
Rafael Pires,BRA,GK,São Paulo,33,1989,33.0,2,2,2,0,0,2,3,66.7,1,1,0,1,1,3,11,0
Lucas Piton,BRA,DF,Vasco da Gama,22,2000,36.5,45,25,24,18,3,20,48,41.7,28,27,7,20,41,86,89,0
Isidro Pitta,PAR,FW,Cuiabá,23,1999,9.1,2,1,0,1,1,0,3,0.0,3,2,1,1,2,4,5,0
Tomas Pochettino,ARG,"MF,FW",Fortaleza,26,1996,22.1,44,22,11,28,5,24,62,38.7,38,29,6,23,17,61,22,0
Luan Polli,BRA,GK,Coritiba,29,1993,4.3,0,0,0,0,0,0,0,,0,0,0,0,0,0,3,3
Wesley Pombo,BRA,MF,Coritiba,20,2002,0.6,2,0,0,1,1,2,3,66.7,1,0,0,0,0,2,0,0
Mateo Ponte,URU,DF,Botafogo (RJ),19,2003,0.2,1,0,0,1,0,1,1,100.0,0,1,0,1,1,2,0,0
William Pottker,BRA,"FW,MF",Coritiba,29,1993,1.3,2,2,1,1,0,0,1,0.0,1,1,1,0,1,3,1,0
Bruno Praxedes,BRA,MF,Vasco da Gama,20,2002,14.9,34,26,18,11,5,16,35,45.7,19,19,4,15,12,46,13,0
Bruno Praxedes,BRA,MF,Red Bull Bragantino,20,2002,0.1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
Erick Pulgar,CHI,MF,Flamengo,29,1994,22.2,42,26,14,25,3,23,66,34.8,43,29,10,19,25,67,30,1
Nicolás Quagliata,URU,"FW,MF",Cuiabá,23,1999,2.6,3,2,3,0,0,2,12,16.7,10,7,0,7,0,3,1,0
Du Queiroz,BRA,"MF,DF",Corinthians,23,2000,2.0,2,1,1,1,0,1,5,20.0,4,0,0,0,3,5,4,0
Yani Quintero,COL,MF,Red Bull Bragantino,20,2002,1.1,4,3,2,2,0,1,2,50.0,1,3,0,3,1,5,0,0
Igor Rabello,BRA,DF,Atlético Mineiro,27,1995,7.7,17,12,13,4,0,11,23,47.8,12,12,8,4,10,27,40,0
Rafael,BRA,DF,Botafogo (RJ),32,1990,5.4,25,12,11,12,2,15,28,53.6,13,9,2,7,4,29,18,0
Zé Rafael,BRA,MF,Palmeiras,29,1993,28.5,81,51,35,41,5,42,111,37.8,69,31,5,26,23,104,23,0
Rafinha,BRA,DF,São Paulo,37,1985,22.5,41,26,26,12,3,27,46,58.7,19,17,9,8,16,57,34,1
Rai,BRA,MF,Botafogo (RJ),20,2002,0.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
Eric Ramires,BRA,MF,Red Bull Bragantino,22,2000,15.3,18,10,3,12,3,9,35,25.7,26,27,1,26,12,30,7,0
Lucas Ramos,BRA,FW,Internacional,22,2001,0.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
Raí Ramos,BRA,DF,São Paulo,28,1994,3.1,5,4,4,1,0,5,7,71.4,2,2,1,1,1,6,7,0
Marcelo Rangel,BRA,GK,Goiás,34,1988,3.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
Pedro Rangel,BRA,GK,Fluminense,22,2000,2.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0
Raniele,BRA,"MF,DF",Cuiabá,26,1996,32.1,74,41,30,39,5,30,76,39.5,46,52,28,24,37,111,99,0
Rafael Ratão,BRA,"FW,MF",Bahia,27,1995,8.7,25,17,11,11,3,13,29,44.8,16,7,0,7,2,27,3,0
Wellington Rato,BRA,"FW,MF",São Paulo,30,1992,19.6,23,13,14,8,1,14,30,46.7,16,17,3,14,6,29,26,0
Raul,BRA,"MF,DF",Red Bull Bragantino,26,1996,1.2,3,0,2,0,1,2,3,66.7,1,2,1,1,1,4,2,0
Pedro Raul,BRA,FW,Vasco da Gama,26,1996,9.3,3,2,0,1,2,1,6,16.7,5,7,3,4,5,8,11,0
Leonardo Realpe,ECU,DF,Red Bull Bragantino,21,2001,18.7,24,10,16,7,1,13,25,52.0,12,10,7,3,25,49,69,0
Reinaldo,BRA,FW,Ath Paranaense,21,2001,0.2,1,1,0,1,0,0,0,,0,0,0,0,0,1,0,0
Reinaldo,BRA,DF,Grêmio,33,1989,29.8,40,20,18,16,6,26,42,61.9,16,21,5,16,16,56,73,0
Renê,BRA,DF,Internacional,30,1992,25.4,53,33,28,24,1,33,58,56.9,25,30,5,25,36,89,90,1
Réver,BRA,"DF,FW",Atlético Mineiro,38,1985,1.3,0,0,0,0,0,0,0,,0,2,2,0,1,1,11,0
Rezende,BRA,"MF,DF",Bahia,28,1995,30.1,95,60,53,40,2,29,70,41.4,41,69,10,59,63,158,69,1
Everton Ribeiro,BRA,"FW,MF",Flamengo,33,1989,16.4,24,14,9,11,4,11,41,26.8,30,10,4,6,10,34,4,0
João Ricardo Riedi,BRA,GK,Fortaleza,34,1988,31.9,0,0,0,0,0,0,0,,0,0,0,0,1,1,5,3
Zé Ricardo,BRA,MF,Goiás,23,1999,11.9,25,14,12,10,3,9,28,32.1,19,20,9,11,15,40,13,1
Richard,BRA,MF,Cruzeiro,28,1994,3.8,9,6,4,5,0,3,4,75.0,1,6,0,6,7,16,5,0
Rikelme,BRA,DF,Cuiabá,19,2003,26.0,61,46,39,15,7,39,78,50.0,39,33,7,26,40,101,87,1
Tomás Rincón,VEN,MF,Santos,35,1988,13.2,30,16,7,19,4,13,35,37.1,22,16,1,15,24,54,26,1
Richard Ríos,COL,MF,Palmeiras,22,2000,20.6,45,33,19,21,5,19,60,31.7,41,39,3,36,19,64,23,1
Robert,BRA,"MF,FW",Cruzeiro,17,2005,2.1,5,2,4,1,0,3,8,37.5,5,4,0,4,1,6,2,0
Zé Roberto,BRA,"FW,MF",Coritiba,29,1993,5.8,5,4,1,3,1,0,5,0.0,5,4,1,3,1,6,6,0
Robson,BRA,"MF,FW",Coritiba,31,1991,26.1,52,29,23,23,6,20,56,35.7,36,28,5,23,20,72,28,1
Kaique Rocha,BRA,DF,Ath Paranaense,21,2001,7.2,6,3,3,2,1,3,4,75.0,1,8,3,5,13,19,46,0
Marcos Rocha,BRA,DF,Palmeiras,34,1988,14.0,38,22,19,14,5,15,31,48.4,16,15,3,12,8,46,23,0
Pedro Rocha Neves,BRA,FW,Fortaleza,28,1994,0.4,1,0,0,1,0,0,1,0.0,1,0,0,0,0,1,0,0
Sergio Rochet,URU,GK,Internacional,29,1993,19.0,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,3,5
Rodrigo,BRA,"MF,FW",São Paulo,18,2004,2.6,4,3,2,2,0,3,10,30.0,7,2,0,2,2,6,4,0
James Rodríguez,COL,"MF,FW",São Paulo,31,1991,7.1,7,4,0,3,4,5,11,45.5,6,2,0,2,0,7,1,0
Rodriguinho,BRA,"DF,MF",América (MG),19,2003,13.9,24,16,17,7,0,13,38,34.2,25,18,2,16,9,33,21,0
Matías Rojas,PAR,"MF,FW",Corinthians,27,1995,7.0,7,4,1,5,1,3,11,27.3,8,7,1,6,1,8,4,0
Romarinho,BRA,"FW,MF",Fortaleza,28,1994,3.2,1,1,0,1,0,0,6,0.0,6,1,0,1,1,2,0,0
Ángel Romero,PAR,FW,Corinthians,30,1992,13.3,26,14,13,11,2,16,40,40.0,24,14,0,14,6,32,17,0
Silvio Romero,ARG,FW,Fortaleza,34,1988,4.4,2,2,0,1,1,1,3,33.3,2,3,0,3,0,2,4,0
Rômulo,BRA,"FW,MF",Ath Paranaense,20,2002,5.7,15,8,5,8,2,5,16,31.3,11,5,0,5,5,20,8,0
Romulo,BRA,"MF,DF",Internacional,22,2000,13.5,26,17,8,13,5,15,24,62.5,9,18,4,14,17,43,31,0
Ronald,BRA,MF,Grêmio,19,2003,4.6,11,4,3,6,2,8,14,57.1,6,4,3,1,3,14,10,0
Ronald,BRA,MF,Cuiabá,25,1997,6.5,20,9,8,10,2,8,26,30.8,18,4,0,4,9,29,7,0
Budiga Roni,BRA,MF,Corinthians,23,1999,7.5,23,13,12,11,0,10,26,38.5,16,15,6,9,6,29,12,0
Lucas Ronier,BRA,"FW,MF",Coritiba,18,2004,0.6,1,1,1,0,0,1,2,50.0,1,1,0,1,0,1,0,0
Rony,BRA,FW,Palmeiras,27,1995,18.2,9,8,3,5,1,2,10,20.0,8,8,1,7,2,11,12,0
Vitor Roque,BRA,FW,Ath Paranaense,17,2005,19.0,19,10,8,8,3,7,18,38.9,11,12,2,10,2,21,2,0
Diego Rosa,BRA,"MF,DF",Bahia,20,2002,2.7,16,10,6,9,1,9,14,64.3,5,2,0,2,5,21,5,0
Rossi,BRA,"MF,FW",Vasco da Gama,29,1993,4.4,4,2,2,2,0,3,5,60.0,2,3,0,3,4,8,3,0
Agustín Rossi,ARG,GK,Flamengo,27,1995,15.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,3,0
Rubens,BRA,"DF,MF",Atlético Mineiro,21,2001,15.0,80,48,47,22,11,30,56,53.6,26,16,3,13,19,99,58,0
Daniel Ruiz Rivera,COL,"FW,MF",Santos,21,2001,2.7,7,3,3,2,2,4,8,50.0,4,4,0,4,1,8,1,0
Rwan,BRA,"MF,FW",Vasco da Gama,21,2001,0.4,1,1,0,1,0,0,0,,0,0,0,0,0,1,0,0
