Player,Nation,Pos,Squad,Age,Born,MP,Min,Min/MP,Min%,90s,Starts,Min/Start,MatchesCompleted,Subs,Min/Sub,unusedSub,PointsPerMatch,onGoalScored,onGoalAgainst,+/-,+/-/90,On-Off,onPitchxG,onPitchxGA,xG+/-,xG+/-/90,xGOn-Off
Luís Carlos Rocha Rodrigues,POR,DF,Santa Clara,38-086,1986,8,720,90,80.0,8.0,8,90,8,0,,2,1.88,9,9,0,0.00,-0.50,10.5,7.6,+2.9,+0.36,-0.74
Rafael Rodrigues,POR,DF,AVS Futebol,22-254,2002,6,146,24,16.2,1.6,1,45,0,5,20,3,0.83,0,4,-4,-2.47,-1.75,1.0,2.0,-0.9,-0.57,-0.05
Ignacio Rodríguez,URU,DF,AVS Futebol,20-363,2003,1,6,6,0.7,0.1,0,,0,1,6,1,1.00,0,0,0,0.00,+1.01,0.0,0.1,-0.1,-0.75,-0.23
Benjamín Rollheiser,ARG,"MF,FW",Benfica,24-228,2000,4,108,27,13.3,1.2,1,66,0,3,14,4,2.50,8,2,+6,+5.00,+3.46,4.4,1.0,+3.4,+2.81,+1.58
Baptiste Roux,FRA,"DF,MF",AVS Futebol,24-347,1999,9,802,89,89.1,8.9,9,89,8,0,,0,0.89,8,18,-10,-1.12,-1.12,7.0,13.2,-6.3,-0.70,-1.62
Alan Ruiz,ARG,"MF,FW",Estrela,31-080,1993,9,388,43,43.1,4.3,4,74,1,5,19,0,0.67,5,6,-1,-0.23,+1.70,3.1,5.4,-2.4,-0.55,+0.42
Gustavo sá,POR,MF,Famalicão,19-362,2004,10,632,63,70.2,7.0,9,70,1,1,4,0,1.60,8,5,+3,+0.43,+0.43,6.5,6.3,+0.2,+0.03,+1.23
Josué Sá,POR,DF,Gil Vicente FC,32-143,1992,3,33,11,3.7,0.4,0,,0,3,11,5,2.00,2,0,+2,+5.45,+6.08,1.5,0.5,+1.0,+2.74,+3.27
Tiago Sá,POR,GK,Braga,29-301,1995,0,,,,,0,,0,0,,2,,,,,,,,,,,
Serdar Saatçı,TUR,DF,Braga,21-267,2003,0,,,,,0,,0,0,,3,,,,,,,,,,,
Safira,BRA,FW,Santa Clara,29-235,1995,9,634,70,70.4,7.0,8,78,0,1,12,0,2.00,8,10,-2,-0.28,-1.30,9.1,6.1,+3.0,+0.42,-0.29
Sala,ESP,FW,Estoril,21-181,2003,6,95,16,10.6,1.1,0,,0,6,16,1,0.83,1,3,-2,-1.89,-1.22,1.1,3.8,-2.8,-2.62,-1.52
Fábio Sambú,POR,FW,Boavista,17-062,2007,0,,,,,0,,0,0,,1,,,,,,,,,,,
Samu,POR,MF,Vitória,28-200,1996,10,524,52,58.2,5.8,6,74,1,4,21,0,1.80,8,3,+5,+0.86,+1.58,8.4,3.7,+4.7,+0.81,+1.56
Renato Sanches,POR,MF,Benfica,27-081,1997,4,80,20,9.9,0.9,0,,0,4,20,1,2.50,3,1,+2,+2.25,+0.28,1.9,0.1,+1.8,+2.05,+0.67
Caio Santana,BRA,"FW,MF",Estrela,20-230,2004,6,94,16,10.4,1.0,0,,0,6,16,4,0.83,0,3,-3,-2.87,-1.87,0.5,2.0,-1.5,-1.44,-0.74
Aderlan Santos,BRA,DF,Rio Ave,35-212,1989,10,874,87,97.1,9.7,10,87,9,0,,0,0.90,7,20,-13,-1.34,-4.80,10.9,16.5,-5.6,-0.58,+1.76
Bruno Santos,POR,FW,Farense,21-205,2003,3,57,19,6.3,0.6,0,,0,3,19,1,1.33,1,1,0,0.00,+1.39,0.6,1.0,-0.4,-0.60,+0.69
Gabriel Santos,BRA,"FW,MF",Nacional,25-236,1999,3,89,30,11.0,1.0,0,,0,3,30,0,1.00,1,3,-2,-2.02,-1.40,1.2,2.4,-1.2,-1.21,-1.35
Léo Santos,BRA,DF,Nacional,25-334,1998,3,201,67,24.8,2.2,2,90,2,1,21,3,0.33,0,3,-3,-1.34,-0.75,2.5,4.0,-1.6,-0.70,-0.91
Nuno Santos,POR,"MF,DF",Sporting CP,29-268,1995,7,354,51,39.3,3.9,4,75,2,3,19,0,3.00,13,0,+13,+3.31,+0.17,10.1,0.9,+9.2,+2.33,+0.12
Nuno Santos,POR,"MF,FW",Vitória,25-250,1999,10,523,52,58.1,5.8,6,70,1,4,25,0,1.80,7,9,-2,-0.34,-1.30,4.9,6.9,-2.0,-0.35,-1.21
Pedro Santos,POR,"MF,FW",Arouca,24-026,2000,9,236,26,26.2,2.6,1,90,1,8,18,0,0.78,1,4,-3,-1.14,+0.21,2.3,4.5,-2.2,-0.83,+0.37
Pedro Santos,POR,"FW,MF",Moreirense,21-271,2003,8,184,23,20.4,2.0,1,45,0,7,20,1,1.25,3,3,0,0.00,0.00,4.1,2.8,+1.3,+0.65,+0.51
Guilherme Schettine,BRA,FW,Moreirense,29-028,1995,9,288,32,32.0,3.2,2,72,0,7,21,1,1.22,4,4,0,0.00,0.00,4.0,3.2,+0.9,+0.28,+0.06
Andreas Schjelderup,NOR,FW,Benfica,20-159,2004,3,36,12,4.4,0.4,0,,0,3,12,2,3.00,2,0,+2,+5.00,+3.14,1.9,0.1,+1.9,+4.65,+3.36
Caio Secco,BRA,GK,Moreirense,33-321,1990,0,,,,,0,,0,0,,9,,,,,,,,,,,
Telasco Segovia,VEN,MF,Casa Pia,21-219,2003,8,371,46,41.2,4.1,4,70,0,4,23,2,1.13,4,6,-2,-0.49,-0.14,4.2,4.2,0.0,-0.01,+0.21
Douglas Sequeira,CRC,MF,Nacional,21-052,2003,0,,,,,0,,0,0,,2,,,,,,,,,,,
Patrick Sequeira,CRC,GK,Casa Pia,25-251,1999,9,810,90,90.0,9.0,9,90,9,0,,0,1.33,9,12,-3,-0.33,+0.67,9.6,10.6,-1.1,-0.12,+0.12
Serginho,POR,MF,Santa Clara,24-342,1999,6,79,13,8.8,0.9,0,,0,6,13,4,1.50,2,1,+1,+1.14,+1.14,1.9,1.0,+0.9,+0.99,+0.53
André Seruca,POR,MF,Farense,24-009,2000,0,,,,,0,,0,0,,1,,,,,,,,,,,
Sidney,BRA,DF,Santa Clara,27-295,1997,10,900,90,100.0,10.0,10,90,10,0,,0,1.80,13,12,+1,+0.10,,13.9,8.8,+5.1,+0.51,
Ismael Sierra,ESP,DF,Estoril,21-235,2003,0,,,,,0,,0,0,,7,,,,,,,,,,,
Alysson Silva,BRA,DF,Santa Clara,22-042,2002,2,163,82,18.1,1.8,2,82,1,0,,2,1.50,4,3,+1,+0.55,+0.55,3.4,1.2,+2.2,+1.22,+0.87
António Silva,POR,DF,Benfica,21-008,2003,5,450,90,55.6,5.0,5,90,5,0,,5,2.60,16,3,+13,+2.60,+1.35,12.1,2.6,+9.5,+1.91,+1.05
Gabriel Silva,POR,FW,Sporting CP,17-212,2007,0,,,,,0,,0,0,,1,,,,,,,,,,,
Gustavo da Silva,BRA,"FW,MF",Vitória,25-159,1999,7,179,26,19.9,2.0,1,70,0,6,18,0,1.57,3,1,+2,+1.01,+1.01,2.9,2.1,+0.8,+0.42,+0.33
Joel silva,POR,"MF,FW",Boavista,21-270,2003,10,865,87,96.1,9.6,9,90,9,1,55,0,0.90,6,12,-6,-0.62,-0.62,10.1,13.2,-3.1,-0.33,-0.89
Felipe Silva Lipe,BRA,DF,Gil Vicente FC,22-262,2002,0,,,,,0,,0,0,,1,,,,,,,,,,,
Luís Manuel Costa Silva,POR,MF,AVS Futebol,32-039,1992,2,92,46,10.2,1.0,1,65,0,1,27,4,0.50,0,2,-2,-1.96,-1.07,0.7,1.1,-0.5,-0.46,+0.08
Pedro Manuel da Silva Moreira,POR,MF,Arouca,35-176,1989,0,,,,,0,,0,0,,1,,,,,,,,,,,
Raul Silva,BRA,DF,Farense,35-003,1989,4,346,87,38.4,3.8,4,87,2,0,,6,0.75,2,5,-3,-0.78,+0.84,3.7,8.6,-4.9,-1.28,-0.06
Tiago Silva,POR,MF,Vitória,31-158,1993,9,736,82,81.8,8.2,9,82,3,0,,0,2.00,11,6,+5,+0.61,+2.26,8.9,6.7,+2.2,+0.27,+0.63
Tomás Silva,POR,"DF,MF",Boavista,18-166,2006,2,34,17,3.8,0.4,0,,0,2,17,7,0.00,0,1,-1,-2.65,-2.13,0.2,0.6,-0.4,-1.13,-0.87
David Simão,POR,MF,Arouca,34-176,1990,10,793,79,88.1,8.8,10,79,2,0,,0,0.70,6,16,-10,-1.13,+1.39,7.4,17.1,-9.6,-1.09,+0.07
João Simões,POR,MF,Sporting CP,17-306,2007,0,,,,,0,,0,0,,2,,,,,,,,,,,
Sphephelo Sithole,RSA,"FW,MF",Gil Vicente FC,25-249,1999,2,53,27,5.9,0.6,0,,0,2,27,2,1.50,2,1,+1,+1.70,+2.23,1.5,1.2,+0.3,+0.46,+0.91
Filipe Soares,POR,MF,Farense,25-171,1999,5,204,41,22.7,2.3,3,59,0,2,14,0,0.20,0,4,-4,-1.76,-0.60,1.1,3.9,-2.9,-1.26,-0.02
Lucas Soares,BRA,MF,Santa Clara,26-187,1998,9,427,47,47.4,4.7,5,76,1,4,11,1,2.00,6,9,-3,-0.63,-1.39,4.4,5.5,-1.1,-0.23,-1.40
Rafa Soares,POR,DF,Famalicão,29-182,1995,4,305,76,33.9,3.4,3,87,2,1,45,0,1.25,5,7,-2,-0.59,-1.35,3.5,6.9,-3.5,-1.03,-1.05
Samuel Soares,POR,GK,Benfica,22-145,2002,0,,,,,0,,0,0,,10,,,,,,,,,,,
Djibril Soumaré,SEN,MF,Nacional,21-305,2003,2,105,53,13.0,1.2,1,90,1,1,15,1,1.33,0,0,0,0.00,+0.89,0.9,1.3,-0.5,-0.40,-0.45
André Sousa,POR,"MF,DF",Nacional,34-121,1990,3,54,18,6.7,0.6,0,,0,3,18,5,0.33,0,3,-3,-5.00,-4.52,0.6,2.1,-1.6,-2.62,-2.79
Dyego Sousa,POR,FW,Nacional,35-054,1989,1,28,28,3.5,0.3,0,,0,1,28,0,0.00,0,0,0,0.00,+0.81,0.7,0.8,-0.1,-0.30,-0.30
Miguel Sousa,POR,MF,Casa Pia,26-049,1998,8,389,49,43.2,4.3,5,67,0,3,18,2,1.00,3,5,-2,-0.46,-0.11,3.6,4.9,-1.3,-0.30,-0.30
Vasco Sousa,POR,MF,Porto,21-218,2003,7,307,44,34.1,3.4,4,67,0,3,14,1,2.57,5,1,+4,+1.17,-1.71,6.5,3.7,+2.8,+0.82,-1.35
Gabriel Airton de Souza,BRA,FW,Moreirense,28-223,1996,10,481,48,53.4,5.3,4,74,0,6,31,0,1.40,7,7,0,0.00,0.00,6.3,6.2,+0.1,+0.01,-0.48
Jerry St. Juste,NED,DF,Sporting CP,28-019,1996,2,65,33,7.2,0.7,0,,0,2,33,0,3.00,3,0,+3,+4.15,+1.03,2.0,0.4,+1.6,+2.24,-0.02
Max Svensson,ESP,"FW,MF",Casa Pia,,,10,464,46,51.6,5.2,5,74,0,5,19,0,1.20,8,8,0,0.00,+0.83,7.4,5.8,+1.6,+0.32,+0.92
Morlaye Sylla,GUI,FW,Arouca,26-103,1998,10,700,70,77.8,7.8,8,78,3,2,38,0,0.70,6,13,-7,-0.90,+1.80,6.8,13.5,-6.7,-0.86,+1.08
Talocha,POR,DF,Farense,35-069,1989,0,,,,,0,,0,0,,1,,,,,,,,,,,
Sidnei Tavares,POR,MF,Moreirense,23-039,2001,8,404,51,44.9,4.5,5,67,0,3,23,0,1.00,4,6,-2,-0.45,-0.81,4.2,4.1,+0.1,+0.02,-0.40
Duplexe Tchamba,CMR,DF,Casa Pia,26-120,1998,4,338,85,37.6,3.8,4,85,2,0,,2,1.75,4,4,0,0.00,+0.64,3.7,2.6,+1.1,+0.28,+0.66
João Teixeira,POR,MF,Gil Vicente FC,30-275,1994,4,48,12,5.3,0.5,0,,0,4,12,2,1.00,1,4,-3,-5.63,-5.52,1.1,3.9,-2.8,-5.33,-5.21
Jorge Teixeira,POR,"DF,FW",AVS Futebol,38-072,1986,5,142,28,15.8,1.6,1,90,1,4,13,5,1.60,1,3,-2,-1.27,-0.32,2.3,2.8,-0.6,-0.37,+0.19
Nigel Thomas,NED,"FW,MF",Nacional,23-280,2001,7,474,68,58.5,5.3,6,72,1,1,45,0,0.63,4,9,-5,-0.95,-0.41,6.6,7.5,-0.9,-0.18,-0.40
Demir Tıknaz,TUR,MF,Rio Ave,20-082,2004,5,231,46,25.7,2.6,2,74,1,3,28,0,0.60,3,9,-6,-2.34,-1.53,3.9,5.3,-1.4,-0.53,+0.13
Tomané,POR,FW,Farense,32-015,1992,5,362,72,40.2,4.0,4,82,3,1,33,0,0.00,2,8,-6,-1.49,-0.32,2.8,10.6,-7.8,-1.93,-1.15
Tomé,POR,GK,Boavista,17-327,2006,2,180,90,20.0,2.0,2,90,2,0,,8,0.50,2,5,-3,-1.50,-1.13,2.3,3.0,-0.8,-0.39,-0.12
João Tomé,POR,"MF,DF",Rio Ave,21-269,2003,6,270,45,30.0,3.0,3,68,1,3,22,2,1.17,2,7,-5,-1.67,-0.67,2.4,5.8,-3.4,-1.13,-0.72
Mirko Topić,SRB,MF,Famalicão,23-276,2001,10,879,88,97.7,9.8,10,88,9,0,,0,1.60,12,9,+3,+0.31,+0.31,9.2,12.6,-3.4,-0.35,-0.44
Diogo Travassos,POR,DF,Estrela,20-221,2004,4,299,75,33.2,3.3,3,90,3,1,29,0,1.00,3,5,-2,-0.60,+0.90,2.5,5.5,-3.0,-0.91,-0.19
Alfonso Trezza,URU,"FW,MF",Arouca,25-138,1999,10,531,53,59.0,5.9,5,76,1,5,31,0,0.70,3,11,-8,-1.36,-0.14,5.4,10.8,-5.4,-0.92,+0.45
Pedro Trigueira,POR,GK,AVS Futebol,36-308,1988,0,,,,,0,,0,0,,6,,,,,,,,,,,
Francisco Trincão,POR,"FW,MF",Sporting CP,24-314,1999,10,844,84,93.8,9.4,10,84,4,0,,0,3.00,33,2,+31,+3.31,+1.70,26.8,5.3,+21.5,+2.29,+0.45
Anatolii Trubin,UKR,GK,Benfica,23-098,2001,9,810,90,100.0,9.0,9,90,9,0,,0,2.20,24,6,+18,+2.00,,18.2,5.2,+13.0,+1.44,
Ulisses,BRA,DF,Nacional,25-040,1999,7,604,86,74.6,6.7,7,86,6,0,,0,0.88,6,10,-4,-0.60,+0.71,9.4,7.9,+1.5,+0.22,+0.91
João Valido,POR,GK,Arouca,24-249,2000,0,,,,,0,,0,0,,6,,,,,,,,,,,
Rodrigo Varanda,BRA,FW,Santa Clara,21-301,2003,0,,,,,0,,0,0,,2,,,,,,,,,,,
Alan Varela,ARG,MF,Porto,23-126,2001,10,817,82,90.8,9.1,10,82,5,0,,0,2.70,23,3,+20,+2.20,-1.05,21.4,6.3,+15.0,+1.66,-0.48
Bruno Varela,CPV,GK,Vitória,30-003,1994,10,900,90,100.0,10.0,10,90,10,0,,0,1.80,12,10,+2,+0.20,,11.1,9.5,+1.6,+0.16,
Nilton Varela,POR,"DF,MF",Estrela,23-166,2001,10,795,80,88.3,8.8,10,80,5,0,,0,0.60,7,17,-10,-1.13,+0.58,7.6,13.9,-6.3,-0.71,+0.60
João Vasconcelos,POR,MF,Braga,19-255,2005,0,,,,,0,,0,0,,1,,,,,,,,,,,
Danilo Veiga,POR,"DF,MF",Estrela,22-043,2002,8,670,84,74.4,7.4,7,89,6,1,45,2,0.38,6,16,-10,-1.34,-0.56,6.4,12.3,-6.0,-0.80,-0.07
Eric Veiga,LUX,"MF,FW",AVS Futebol,27-263,1997,4,146,37,16.2,1.6,2,68,0,2,6,0,1.00,1,4,-3,-1.85,-1.01,1.0,3.1,-2.2,-1.34,-0.98
Jhon Velásquez,COL,"FW,MF",Farense,29-189,1995,2,15,8,1.7,0.2,0,,0,2,8,0,1.50,1,0,+1,+6.00,+7.42,0.5,0.3,+0.2,+1.39,+2.67
Ricardo Velho,POR,GK,Farense,26-079,1998,10,900,90,100.0,10.0,10,90,10,0,,0,0.40,4,17,-13,-1.30,,7.7,20.1,-12.4,-1.24,
Frederico Venâncio,POR,DF,Santa Clara,31-277,1993,9,785,87,87.2,8.7,9,87,7,0,,0,2.00,13,10,+3,+0.34,+1.91,11.9,6.6,+5.3,+0.60,+0.75
Carlos Ventura,BRA,DF,Gil Vicente FC,20-276,2004,0,,,,,0,,0,0,,1,,,,,,,,,,,
Paulo Victor,BRA,"DF,MF",Farense,23-208,2001,5,160,32,17.8,1.8,1,90,1,4,18,1,0.80,2,2,0,0.00,+1.58,1.9,2.0,-0.1,-0.06,+1.43
Fabio Vieira,POR,"FW,MF",Porto,24-161,2000,4,175,44,19.4,1.9,2,66,0,2,22,0,3.00,7,0,+7,+3.60,+1.61,4.8,1.2,+3.6,+1.85,+0.18
Gabriel Vieira,BRA,"FW,MF",Santa Clara,22-230,2002,10,809,81,89.9,9.0,10,81,3,0,,0,1.80,11,12,-1,-0.11,-2.09,12.0,7.3,+4.7,+0.52,+0.10
Mikel Villanueva,VEN,DF,Vitória,31-207,1993,7,540,77,60.0,6.0,6,83,5,1,45,2,2.00,8,6,+2,+0.33,+0.33,7.4,5.2,+2.2,+0.37,+0.54
Marcos Vinicios Sorriso,BRA,FW,Famalicão,23-258,2001,7,474,68,52.7,5.3,7,68,1,0,,0,1.71,6,2,+4,+0.76,+0.97,4.5,3.5,+1.0,+0.19,+1.12
Vinícius,BRA,"FW,MF",Santa Clara,25-184,1999,10,637,64,70.8,7.1,9,69,1,1,20,0,1.80,10,10,0,0.00,-0.34,8.6,6.2,+2.4,+0.33,-0.60
Bernardo Vital,POR,MF,Estoril,23-314,2000,1,31,31,3.4,0.3,0,,0,1,31,0,0.00,0,3,-3,-8.71,-8.19,0.0,2.4,-2.4,-6.91,-5.85
Zé Vitor,BRA,DF,Nacional,23-272,2001,9,810,90,100.0,9.0,9,90,9,0,,0,0.80,6,13,-7,-0.78,,11.9,12.0,-0.1,-0.01,
Marious Vrousai,GRE,"MF,DF",Rio Ave,26-128,1998,9,810,90,90.0,9.0,9,90,9,0,,0,1.00,8,15,-7,-0.78,+4.22,11.0,15.1,-4.1,-0.45,+1.73
Ilija Vukotić,MNE,MF,Boavista,25-305,1999,9,658,73,73.1,7.3,8,79,1,1,29,1,1.00,7,9,-2,-0.27,+1.21,8.9,8.5,+0.4,+0.06,+1.30
Bartłomiej Wdowik,POL,"DF,MF",Braga,24-043,2000,0,,,,,0,,0,0,,1,,,,,,,,,,,
Wendell,BRA,DF,Porto,31-110,1993,1,23,23,2.6,0.3,0,,0,1,23,1,3.00,0,0,0,0.00,-2.36,1.1,0.0,+1.1,+4.42,+2.79
Weverson,BRA,DF,Arouca,24-125,2000,6,283,47,31.4,3.1,4,69,1,2,4,3,1.17,2,4,-2,-0.64,+0.97,2.4,5.0,-2.6,-0.82,+0.41
Xeka,POR,MF,Estoril,29-363,1994,3,130,43,14.4,1.4,2,50,0,1,30,0,1.67,1,1,0,0.00,+0.94,0.4,3.4,-3.0,-2.10,-0.98
Güven Yalçın,TUR,"FW,MF",Arouca,25-294,1999,5,230,46,25.6,2.6,3,62,0,2,22,0,0.60,1,4,-3,-1.17,+0.17,2.4,4.5,-2.1,-0.83,+0.36
Zaydou Youssouf,FRA,MF,Famalicão,25-119,1999,10,840,84,93.3,9.3,10,84,5,0,,0,1.60,11,7,+4,+0.43,+1.93,8.2,11.4,-3.2,-0.34,0.00
Yassir Zabiri,MAR,"FW,MF",Famalicão,19-258,2005,4,48,12,5.3,0.5,0,,0,4,12,0,1.00,0,1,-1,-1.87,-2.30,0.2,0.9,-0.7,-1.37,-1.09
Rodrigo Zalazar,URU,"MF,FW",Braga,25-087,1999,6,415,69,46.1,4.6,5,78,1,1,24,0,2.17,8,4,+4,+0.87,-0.25,7.1,5.0,+2.1,+0.46,-0.17
Vinícius Zanocelo,BRA,MF,Estoril,23-282,2001,10,900,90,100.0,10.0,10,90,10,0,,0,0.90,8,16,-8,-0.80,,8.4,21.0,-12.6,-1.26,
Ivan Zlobin,RUS,GK,Famalicão,27-245,1997,9,810,90,90.0,9.0,9,90,9,0,,1,1.44,10,9,+1,+0.11,-1.89,7.8,11.9,-4.1,-0.45,-1.15
Karem Zoabi,ISR,FW,Rio Ave,18-188,2006,0,,,,,0,,0,0,,3,,,,,,,,,,,
Nermin Zolotić,BIH,DF,Casa Pia,31-123,1993,6,536,89,59.6,6.0,6,89,5,0,,2,0.83,4,9,-5,-0.84,-1.09,5.9,8.8,-2.8,-0.48,-0.86
