Player,Nation,Pos,Squad,Age,Born,MP,Min,Min/MP,Min%,90s,Starts,Min/Start,MatchesCompleted,Subs,Min/Sub,unusedSub,PointsPerMatch,onGoalScored,onGoalAgainst,+/-,+/-/90,On-Off,onPitchxG,onPitchxGA,xG+/-,xG+/-/90,xGOn-Off
Hélio Varela,CPV,"MF,DF",Gent,22-188,2002,5,70,14,6.0,0.8,0,,0,5,14,4,1.60,1,2,-1,-1.29,-1.86,1.2,2.1,-0.9,-1.16,-0.79
Óscar Vargas,BEL,DF,Beerschot,18-281,2006,1,11,11,0.9,0.1,0,,0,1,11,6,0.00,0,1,-1,-8.18,-6.78,0.0,1.0,-1.0,-7.87,-6.92
Luis Vázquez,ARG,"FW,MF",Anderlecht,23-288,2001,12,252,21,21.5,2.8,1,45,0,11,19,0,1.67,6,2,+4,+1.43,+1.13,5.8,4.8,+1.0,+0.35,+0.67
Thibaud Verlinden,BEL,"MF,FW",Beerschot,25-121,1999,11,884,80,75.6,9.8,11,80,8,0,,0,0.45,8,19,-11,-1.12,+1.40,9.0,19.8,-10.8,-1.10,-0.34
Romeo Vermant,BEL,"FW,MF",Club Brugge,20-288,2004,9,308,34,26.3,3.4,3,73,0,6,15,3,2.44,8,1,+7,+2.05,+2.05,7.8,4.2,+3.7,+1.07,+0.47
Michael Verrips,NED,GK,Dender,27-340,1996,11,941,86,80.4,10.5,11,86,10,0,,0,1.45,16,15,+1,+0.10,+2.85,10.9,14.5,-3.6,-0.35,+0.86
Yari Verschaeren,BEL,"MF,FW",Anderlecht,23-118,2001,13,860,66,73.5,9.6,10,75,4,3,37,0,1.54,15,9,+6,+0.63,+0.34,11.4,13.8,-2.4,-0.25,-0.30
Birger Verstraete,BEL,MF,OH Leuven,30-205,1994,12,970,81,82.9,10.8,11,86,8,1,22,0,1.25,12,12,0,0.00,+1.80,11.7,10.9,+0.8,+0.07,+0.28
Andreas Verstraeten,BEL,MF,Antwerp,18-302,2006,2,161,81,13.8,1.8,2,81,0,0,,3,1.50,2,2,0,0.00,-1.34,2.6,2.3,+0.3,+0.16,-0.08
Jan Vertonghen,BEL,DF,Anderlecht,37-197,1987,2,180,90,15.4,2.0,2,90,2,0,,0,3.00,3,1,+2,+1.00,+0.55,1.7,2.5,-0.8,-0.40,-0.27
Hugo Vetlesen,NOR,MF,Club Brugge,24-252,2000,11,701,64,59.9,7.8,9,74,2,2,18,1,1.64,10,9,+1,+0.13,-1.02,14.8,8.6,+6.2,+0.79,+0.17
Malcolm Viltard,FRA,MF,Dender,22-014,2002,13,698,54,59.7,7.8,9,66,2,4,26,0,1.23,11,13,-2,-0.26,+0.50,8.2,11.9,-3.7,-0.47,+0.11
Thibault Vlietinck,BEL,DF,OH Leuven,27-080,1997,10,307,31,26.2,3.4,4,55,0,6,15,3,1.10,5,6,-1,-0.29,+0.02,4.0,5.2,-1.2,-0.35,-0.50
Luka Vušković,CRO,DF,Westerlo,17-257,2007,13,"1,125",87,96.2,12.5,13,87,12,0,,0,1.38,21,20,+1,+0.08,+0.08,21.5,20.2,+1.3,+0.10,+0.30
Sandy Walsh,IDN,"DF,MF",Mechelen,29-238,1995,4,123,31,10.5,1.4,1,60,0,3,21,6,2.50,3,1,+2,+1.46,+0.78,1.7,3.8,-2.1,-1.54,-1.86
Warleson,BRA,GK,Cercle Brugge,28-068,1996,9,810,90,69.2,9.0,9,90,9,0,,0,0.89,11,17,-6,-0.67,-0.92,12.3,17.7,-5.4,-0.60,-0.99
Tsuyoshi Watanabe,JPN,DF,Gent,27-276,1997,13,"1,170",90,100.0,13.0,13,90,13,0,,0,1.46,18,12,+6,+0.46,,16.1,21.5,-5.4,-0.41,
Marco Weymans,BDI,"DF,MF",Beerschot,27-121,1997,8,473,59,40.4,5.3,4,67,1,4,52,3,0.13,5,17,-12,-2.28,-1.38,4.0,8.9,-4.9,-1.08,-0.10
D'Margio Wright-Phillips,ENG,"FW,MF",Beerschot,23-044,2001,7,114,16,9.7,1.3,0,,0,7,16,2,0.14,1,4,-3,-2.37,-1.00,0.7,3.3,-2.6,-2.04,-1.13
Rihito Yamamoto,JPN,MF,Sint-Truiden,22-331,2001,8,585,73,50.0,6.5,7,82,4,1,13,1,1.25,10,11,-1,-0.15,+0.46,6.8,7.9,-1.1,-0.17,-0.08
Elton Yeboah,BEL,"MF,DF",Mechelen,19-227,2005,2,12,6,1.0,0.1,0,,0,2,6,10,1.50,1,1,0,0.00,-0.78,0.8,1.2,-0.4,-2.99,-3.15
Daisuke Yokota,JPN,MF,Gent,24-145,2000,3,231,77,19.7,2.6,3,77,0,0,,1,1.00,2,1,+1,+0.39,-0.09,2.1,3.3,-1.2,-0.48,-0.09
Griffin Yow,USA,"FW,MF",Westerlo,22-043,2002,7,320,46,27.4,3.6,3,62,0,4,34,0,1.14,2,5,-3,-0.84,-1.27,4.0,7.2,-3.2,-0.90,-1.36
Alhassan Yusuf,NGA,"MF,DF",Antwerp,24-112,2000,1,7,7,0.6,0.1,0,,0,1,7,1,3.00,0,0,0,0.00,-1.16,0.0,0.2,-0.2,-2.69,-2.95
Kahveh Zahiroleslam,USA,FW,Sint-Truiden,22-147,2002,13,996,77,85.1,11.1,13,77,5,0,,0,1.08,11,19,-8,-0.72,-2.27,13.2,16.4,-3.2,-0.29,-1.11
Andi Zeqiri,SUI,"MF,FW",Genk,25-138,1999,2,47,24,4.0,0.5,0,,0,2,24,3,0.50,1,1,0,0.00,-1.04,1.9,0.6,+1.3,+2.41,+1.08
Andi Zeqiri,SUI,FW,Standard Liège,25-138,1999,7,517,74,44.2,5.7,7,74,0,0,,0,1.43,7,7,0,0.00,+0.55,8.6,7.0,+1.6,+0.28,+0.88
Ilyes Ziani,MAR,"FW,MF",Standard Liège,21-140,2003,0,,,,,0,,0,0,,1,,,,,,,,,,,
Adem Zorgane,ALG,MF,Charleroi,24-306,2000,13,"1,163",89,99.4,12.9,13,89,12,0,,0,1.08,13,16,-3,-0.23,-0.23,19.1,15.3,+3.8,+0.30,-2.40
Viktor Đukanović,MNE,"DF,MF",Standard Liège,20-283,2004,4,47,12,4.0,0.5,0,,0,4,12,6,0.25,0,1,-1,-1.91,-1.67,0.1,1.7,-1.6,-3.06,-2.97
