Player,Nation,Pos,Squad,Comp,Age,Born,MP,Min,Min/MP,Min%,90s,Starts,Min/Start,MatchesCompleted,Subs,Min/Sub,unusedSub,PointsPerMatch,onGoalScored,onGoalAgainst,+/-,+/-/90,On-Off,onPitchxG,onPitchxGA,xG+/-,xG+/-/90,xGOn-Off
Adam Dźwigała,POL,"MF,DF",St. Pauli,Bundesliga,29-041,1995,6,101,17,12.5,1.1,0,,0,6,17,3,1.17,1,2,-1,-0.89,-0.51,1.2,1.9,-0.7,-0.64,-0.20
Aron Dønnum,NOR,"DF,MF",Toulouse,Ligue 1,26-199,1998,9,642,71,71.3,7.1,8,77,3,1,27,0,1.22,7,8,-1,-0.14,-0.49,6.5,5.7,+0.8,+0.11,-1.87
Festy Ebosele,IRL,"DF,MF",Udinese,Serie A,22-095,2002,0,,,,,0,,0,0,,2,,,,,,,,,,,
Enzo Ebosse,CMR,DF,Udinese,Serie A,25-239,1999,1,45,45,4.5,0.5,0,,0,1,45,8,0.00,0,0,0,0.00,+0.19,0.5,0.5,-0.1,-0.12,+0.48
Ederson,BRA,GK,Manchester City,Premier League,31-080,1993,10,900,90,100.0,10.0,10,90,10,0,,0,2.30,21,11,+10,+1.00,,19.9,10.8,+9.1,+0.91,
Éderson,BRA,MF,Atalanta,Serie A,25-121,1999,11,904,82,91.3,10.0,11,82,6,0,,0,2.00,26,13,+13,+1.29,-0.80,18.0,9.5,+8.5,+0.85,-1.04
Noah Edjouma,FRA,FW,Toulouse,Ligue 1,19-032,2005,0,,,,,0,,0,0,,2,,,,,,,,,,,
George Edmundson,ENG,DF,Ipswich Town,Premier League,27-066,1997,1,2,2,0.2,0.0,0,,0,1,2,0,0.00,0,0,0,0.00,+1.10,0.0,0.0,0.0,0.00,+1.42
Odsonne Édouard,FRA,"MF,FW",Crystal Palace,Premier League,26-294,1998,2,115,58,12.8,1.3,1,70,0,1,45,0,0.00,1,2,-1,-0.78,-0.32,1.7,2.1,-0.4,-0.28,-0.09
Odsonne Édouard,FRA,FW,Leicester City,Premier League,26-294,1998,3,26,9,2.9,0.3,0,,0,3,9,2,1.33,0,1,-1,-3.46,-3.15,0.1,1.6,-1.5,-5.04,-4.28
Samuel Edozie,ENG,"DF,FW",Southampton,Premier League,21-282,2003,2,65,33,7.2,0.7,0,,0,2,33,0,0.00,0,0,0,0.00,+1.29,1.4,0.3,+1.1,+1.46,+2.64
Johannes Eggestein,GER,FW,St. Pauli,Bundesliga,26-181,1998,9,735,82,90.7,8.2,9,82,1,0,,0,0.89,6,10,-4,-0.49,-0.49,6.9,10.9,-4.0,-0.49,-0.35
Maximilian Eggestein,GER,MF,Freiburg,Bundesliga,27-333,1996,8,666,83,82.2,7.4,8,83,5,0,,1,2.00,12,8,+4,+0.54,+1.79,11.6,6.2,+5.4,+0.73,+0.83
Unai Eguíluz,ESP,DF,Athletic Club,La Liga,22-231,2002,0,,,,,0,,0,0,,3,,,,,,,,,,,
Kingsley Ehizibue,NED,DF,Udinese,Serie A,29-164,1995,11,914,83,92.3,10.2,11,83,7,0,,0,1.45,12,16,-4,-0.39,-2.76,9.8,15.5,-5.8,-0.57,+0.02
Vitus Eicher,GER,GK,Heidenheim,Bundesliga,34-000,1990,0,,,,,0,,0,0,,5,,,,,,,,,,,
Chidera Ejuke,NGA,"FW,MF",Sevilla,La Liga,26-308,1998,9,543,60,50.3,6.0,6,78,2,3,25,1,1.22,5,7,-2,-0.33,+0.17,6.5,9.0,-2.5,-0.42,-0.36
Jeff Ekhator,ITA,"FW,MF",Genoa,Serie A,17-360,2006,9,288,32,29.1,3.2,2,78,0,7,19,2,0.67,6,6,0,0.00,+1.67,4.4,4.6,-0.2,-0.06,+0.95
Hugo Ekitike,FRA,FW,Eint Frankfurt,Bundesliga,22-138,2002,8,599,75,74.0,6.7,8,75,2,0,,0,1.75,16,9,+7,+1.05,+0.20,14.3,12.3,+1.9,+0.29,-0.17
Jurgen Ekkelenkamp,NED,MF,Udinese,Serie A,24-214,2000,8,312,39,31.5,3.5,2,76,1,6,27,1,1.63,5,3,+2,+0.58,+1.11,4.5,5.6,-1.1,-0.32,+0.36
Jacques Ekomie,GAB,DF,Angers,Ligue 1,21-078,2003,4,227,57,25.2,2.5,3,74,0,1,5,1,0.25,0,4,-4,-1.59,-1.45,1.2,2.7,-1.5,-0.60,-0.13
Emmanuel Ekong,SWE,"MF,FW",Empoli,Serie A,22-133,2002,8,98,12,9.9,1.1,0,,0,8,12,3,1.25,0,1,-1,-0.92,-0.92,0.4,1.8,-1.4,-1.26,-0.79
Caleb Ekuban,GHA,FW,Genoa,Serie A,30-227,1994,4,210,53,21.2,2.3,2,79,0,2,27,0,1.00,0,3,-3,-1.29,-0.13,1.8,4.7,-2.9,-1.26,-0.66
Pierre Ekwah Elimby,FRA,MF,Saint-Étienne,Ligue 1,22-295,2002,7,630,90,70.0,7.0,7,90,7,0,,0,1.43,10,17,-7,-1.00,+1.33,10.4,13.1,-2.7,-0.39,+1.53
Anthony Elanga,SWE,FW,Nott'ham Forest,Premier League,22-192,2002,10,560,56,62.2,6.2,7,68,1,3,28,0,1.90,9,5,+4,+0.64,-0.15,10.2,5.6,+4.5,+0.73,+0.85
Agon Elezi,MKD,MF,Bochum,Bundesliga,23-249,2001,0,,,,,0,,0,0,,1,,,,,,,,,,,
Mikael Ellertsson,ISL,"MF,DF",Venezia,Serie A,22-239,2002,10,667,67,67.4,7.4,8,78,3,2,22,1,0.80,8,10,-2,-0.27,+1.68,8.0,8.7,-0.8,-0.10,+1.28
Harvey Elliott,ENG,FW,Liverpool,Premier League,21-215,2003,1,8,8,0.9,0.1,0,,0,1,8,2,3.00,0,0,0,0.00,-1.31,0.0,0.0,0.0,0.00,-1.01
Elif Elmas,MKD,MF,RB Leipzig,Bundesliga,25-042,1999,2,44,22,5.4,0.5,0,,0,2,22,6,1.50,0,1,-1,-2.05,-3.34,0.4,0.6,-0.2,-0.50,-0.70
Rodney Elongo-Yombo,GER,FW,Dortmund,Bundesliga,23-101,2001,0,,,,,0,,0,0,,1,,,,,,,,,,,
Aritz Elustondo,ESP,DF,Real Sociedad,La Liga,30-222,1994,4,245,61,22.7,2.7,3,80,2,1,6,5,1.50,3,3,0,0.00,0.00,3.0,3.7,-0.7,-0.26,-0.54
Nico Elvedi,SUI,DF,Gladbach,Bundesliga,28-036,1996,6,495,83,61.1,5.5,6,83,5,0,,0,1.00,6,9,-3,-0.55,-1.69,8.7,9.3,-0.6,-0.11,-0.50
Adri Embarba,ESP,"FW,MF",Rayo Vallecano,La Liga,32-182,1992,10,572,57,57.8,6.4,7,70,1,3,28,1,1.60,6,7,-1,-0.16,-0.80,6.9,6.5,+0.4,+0.06,+0.49
Breel Embolo,SUI,FW,Monaco,Ligue 1,27-265,1997,8,540,68,60.0,6.0,6,81,4,2,27,2,1.75,7,5,+2,+0.33,-1.17,11.4,5.1,+6.3,+1.05,+0.18
Emanuel Emegha,NED,FW,Strasbourg,Ligue 1,21-276,2003,8,637,80,70.8,7.1,8,80,2,0,,0,1.25,13,13,0,0.00,0.00,12.5,10.7,+1.8,+0.25,+1.13
Emerson,BRA,DF,Milan,Serie A,25-296,1999,8,604,76,67.1,6.7,7,83,5,1,24,1,1.63,12,8,+4,+0.60,-0.01,10.6,6.8,+3.8,+0.57,-0.47
Yunus Emre Konak,TUR,"MF,FW",Brentford,Premier League,18-300,2006,3,19,6,2.1,0.2,0,,0,3,6,5,1.33,0,2,-2,-9.47,-9.58,0.2,0.8,-0.6,-2.91,-2.97
Julio Enciso,PAR,"MF,FW",Brighton,Premier League,20-287,2004,7,91,13,10.1,1.0,0,,0,7,13,2,1.71,1,1,0,0.00,-0.33,1.9,0.7,+1.1,+1.14,+1.50
Wataru Endo,JPN,MF,Liverpool,Premier League,31-270,1993,4,18,5,2.0,0.2,0,,0,4,5,5,2.50,0,0,0,0.00,-1.33,0.4,0.1,+0.3,+1.40,+0.40
Endrick,BRA,FW,Real Madrid,La Liga,18-107,2006,7,46,7,4.6,0.5,0,,0,7,7,4,2.43,3,3,0,0.00,-0.95,1.8,1.4,+0.4,+0.85,+0.20
Marcel Engelhardt,GER,GK,Holstein Kiel,Bundesliga,31-214,1993,0,,,,,0,,0,0,,1,,,,,,,,,,,
Yannik Engelhardt,GER,MF,Como,Serie A,23-272,2001,5,187,37,18.9,2.1,1,90,1,4,24,5,0.60,0,8,-8,-3.85,-3.63,1.4,4.3,-2.9,-1.40,-1.51
Arne Engels,BEL,"MF,FW",Augsburg,Bundesliga,21-058,2003,1,79,79,9.8,0.9,1,79,0,0,,0,1.00,2,2,0,0.00,+0.86,1.0,1.4,-0.5,-0.54,-0.38
Christian Eriksen,DEN,MF,Manchester Utd,Premier League,32-265,1992,7,428,61,47.6,4.8,5,81,2,2,12,2,1.14,4,3,+1,+0.21,+0.97,7.4,7.2,+0.2,+0.04,-0.02
Martin Erlic,CRO,DF,Bologna,Serie A,26-286,1998,4,221,55,24.6,2.5,3,66,2,1,23,2,0.75,1,2,-1,-0.41,-0.67,4.0,2.6,+1.4,+0.55,+0.71
Patrick Erras,GER,DF,Holstein Kiel,Bundesliga,29-289,1995,7,562,80,69.4,6.2,7,80,5,0,,0,0.57,6,14,-8,-1.28,+0.17,6.6,12.2,-5.5,-0.89,-0.60
Antonio Espigare,ESP,DF,Villarreal,La Liga,20-061,2004,0,,,,,0,,0,0,,2,,,,,,,,,,,
Alfonso Espino,URU,DF,Rayo Vallecano,La Liga,32-305,1992,4,304,76,30.7,3.4,4,76,3,0,,0,1.00,4,4,0,0.00,-0.26,2.3,3.5,-1.2,-0.36,-0.32
Sebastian Esposito,AUS,DF,Lecce,Serie A,19-198,2005,0,,,,,0,,0,0,,1,,,,,,,,,,,
Sebastiano Esposito,ITA,"FW,MF",Empoli,Serie A,22-126,2002,8,543,68,54.8,6.0,6,80,1,2,32,0,1.25,4,3,+1,+0.17,+0.57,4.1,8.0,-4.0,-0.66,-0.24
Samuel Essende,COD,FW,Augsburg,Bundesliga,26-287,1998,7,422,60,52.1,4.7,5,76,2,2,21,0,1.14,6,14,-8,-1.71,-1.94,5.5,6.9,-1.4,-0.30,-0.21
Dario Essugo,POR,MF,Las Palmas,La Liga,19-236,2005,7,591,84,54.7,6.6,7,84,4,0,,1,1.00,7,10,-3,-0.46,+0.46,6.0,10.2,-4.1,-0.63,+0.36
Nahuel Estévez,ARG,MF,Parma,Serie A,28-357,1995,3,208,69,21.0,2.3,2,82,1,1,45,2,1.33,2,3,-1,-0.43,-0.20,3.4,3.8,-0.3,-0.14,+0.02
Pervis Estupiñán,ECU,DF,Brighton,Premier League,26-289,1998,7,434,62,48.2,4.8,4,88,3,3,28,1,1.29,10,10,0,0.00,-0.58,6.8,10.2,-3.4,-0.71,-0.97
Etienne Eto'o,CMR,FW,Rayo Vallecano,La Liga,22-079,2002,0,,,,,0,,0,0,,2,,,,,,,,,,,
Karl Etta,CMR,FW,Villarreal,La Liga,21-022,2003,0,,,,,0,,0,0,,2,,,,,,,,,,,
Evanilson,BRA,FW,Bournemouth,Premier League,25-030,1999,9,617,69,68.6,6.9,8,74,0,1,27,0,1.56,9,8,+1,+0.15,+0.15,11.1,7.5,+3.6,+0.52,+0.61
Jonny Evans,NIR,DF,Manchester Utd,Premier League,36-307,1988,4,201,50,22.3,2.2,2,89,1,2,12,6,2.50,4,1,+3,+1.34,+2.12,3.4,1.3,+2.1,+0.93,+1.14
Eberechi Eze,ENG,"MF,FW",Crystal Palace,Premier League,26-129,1998,9,809,90,89.9,9.0,9,90,8,0,,0,0.67,6,11,-5,-0.56,-0.56,9.8,12.8,-3.0,-0.33,-1.27
Abde Ezzalzouli,MAR,"FW,MF",Betis,La Liga,22-324,2001,12,846,71,78.3,9.4,9,84,2,3,30,0,1.58,10,7,+3,+0.32,+0.70,15.3,12.1,+3.1,+0.33,+0.28
Giovanni Fabbian,ITA,MF,Bologna,Serie A,21-296,2003,9,348,39,38.7,3.9,3,66,1,6,25,1,1.33,5,5,0,0.00,-0.16,6.1,4.5,+1.6,+0.41,+0.63
Łukasz Fabiański,POL,GK,West Ham,Premier League,39-201,1985,3,225,75,25.0,2.5,2,90,2,1,45,7,1.00,2,5,-3,-1.20,-0.80,3.6,5.7,-2.1,-0.86,-0.73
Alieu Fadera,GAM,FW,Como,Serie A,23-002,2001,9,596,66,60.2,6.6,8,71,0,1,28,1,0.89,9,10,-1,-0.15,+1.90,7.1,7.3,-0.1,-0.02,+0.37
Wout Faes,BEL,DF,Leicester City,Premier League,26-216,1998,10,900,90,100.0,10.0,10,90,10,0,,0,1.00,14,18,-4,-0.40,,10.4,19.3,-8.8,-0.88,
Nicolò Fagioli,ITA,MF,Juventus,Serie A,23-267,2001,9,443,49,44.7,4.9,4,77,2,5,27,2,1.89,10,5,+5,+1.02,-0.14,8.3,5.1,+3.2,+0.65,-0.15
Romain Faivre,FRA,"FW,MF",Brest,Ligue 1,26-114,1998,8,345,43,38.3,3.8,4,68,0,4,19,1,1.25,5,8,-3,-0.78,-0.78,4.1,7.3,-3.3,-0.86,-0.46
Wladimiro Falcone,ITA,GK,Lecce,Serie A,29-207,1995,11,990,90,100.0,11.0,11,90,11,0,,0,0.73,4,20,-16,-1.45,,10.9,17.4,-6.5,-0.59,
Davide Faraoni,ITA,"DF,MF",Hellas Verona,Serie A,33-011,1991,3,42,14,4.2,0.5,0,,0,3,14,8,1.00,1,1,0,0.00,+0.76,0.7,1.0,-0.3,-0.56,+0.01
Abdul Fatawu Issahaku,GHA,"FW,DF",Leicester City,Premier League,20-242,2004,10,489,49,54.3,5.4,5,85,4,5,12,0,1.00,7,11,-4,-0.74,-0.74,6.2,10.0,-3.8,-0.69,+0.42
Ansu Fati,ESP,FW,Barcelona,La Liga,22-005,2002,3,105,35,9.7,1.2,1,75,0,2,15,4,3.00,3,0,+3,+2.57,+0.17,3.7,0.9,+2.8,+2.38,+1.05
Khalil Fayad,FRA,"MF,FW",Montpellier,Ligue 1,20-149,2004,4,254,64,28.2,2.8,3,75,1,1,28,0,0.75,2,7,-5,-1.77,+0.60,2.6,5.0,-2.3,-0.83,+0.66
Jacopo Fazzini,ITA,MF,Empoli,Serie A,21-234,2003,7,547,78,55.3,6.1,7,78,1,0,,1,0.86,5,7,-2,-0.33,-0.53,5.6,7.4,-1.8,-0.30,+0.57
Peter Federico,DOM,"MF,FW",Getafe,La Liga,22-103,2002,8,235,29,21.8,2.6,1,45,0,7,27,4,0.63,3,0,+3,+1.15,+1.68,4.2,3.1,+1.2,+0.45,+0.37
Nabil Fekir,FRA,MF,Betis,La Liga,31-110,1993,2,180,90,16.7,2.0,2,90,2,0,,0,1.00,1,1,0,0.00,-0.20,2.8,1.8,+1.1,+0.53,+0.31
Mattia Felici,ITA,"MF,DF",Cagliari,Serie A,23-202,2001,3,68,23,6.9,0.8,0,,0,3,23,8,0.00,0,0,0,0.00,+0.98,0.8,0.9,0.0,-0.06,+0.36
João Félix,POR,"MF,FW",Chelsea,Premier League,24-361,1999,5,122,24,13.6,1.4,0,,0,5,24,4,2.20,2,0,+2,+1.48,+0.78,3.6,1.3,+2.3,+1.71,+1.45
Frank Feller,GER,GK,Heidenheim,Bundesliga,20-303,2004,0,,,,,0,,0,0,,4,,,,,,,,,,,
Kiko Femenía,ESP,DF,Villarreal,La Liga,33-277,1991,11,990,90,100.0,11.0,11,90,11,0,,0,1.91,20,19,+1,+0.09,,17.9,14.8,+3.2,+0.29,
William Feola,ITA,DF,Como,Serie A,18-306,2006,0,,,,,0,,0,0,,1,,,,,,,,,,,
Evan Ferguson,IRL,FW,Brighton,Premier League,20-017,2004,6,105,18,11.7,1.2,1,59,0,5,9,1,1.00,2,2,0,0.00,-0.34,1.0,1.8,-0.8,-0.69,-0.55
Lewis Ferguson,SCO,MF,Bologna,Serie A,25-073,1999,1,9,9,1.0,0.1,0,,0,1,9,1,3.00,1,0,+1,+10.00,+10.00,0.4,0.0,+0.4,+3.61,+3.63
Zinedine Ferhat,ALG,"FW,MF",Angers,Ligue 1,31-249,1993,6,206,34,22.9,2.3,2,67,1,4,18,1,0.50,1,5,-4,-1.75,-1.62,2.4,3.9,-1.4,-0.63,-0.17
Bruno Fernandes,POR,"MF,FW",Manchester Utd,Premier League,30-058,1994,10,839,84,93.2,9.3,10,84,8,0,,0,1.20,9,9,0,0.00,+4.43,15.9,13.1,+2.8,+0.30,+3.67
Edimilson Fernandes,SUI,MF,Brest,Ligue 1,28-204,1996,3,199,66,22.1,2.2,3,66,0,0,,2,1.00,3,7,-4,-1.81,-1.94,2.1,5.1,-3.0,-1.35,-1.00
Mateus Fernandes,POR,MF,Southampton,Premier League,20-118,2004,9,617,69,68.6,6.9,7,80,1,2,30,0,0.44,7,11,-4,-0.58,+1.96,8.0,14.7,-6.7,-0.98,+0.05
Aitor Fernández,ESP,GK,Osasuna,La Liga,33-186,1991,0,,,,,0,,0,0,,12,,,,,,,,,,,
Álvaro Fernández,ESP,GK,Sevilla,La Liga,26-206,1998,2,117,59,10.8,1.3,1,90,1,1,27,10,1.50,0,2,-2,-1.54,-1.26,1.4,2.0,-0.5,-0.41,-0.20
César Fernández,ESP,GK,Celta Vigo,La Liga,20-282,2004,0,,,,,0,,0,0,,2,,,,,,,,,,,
Enzo Fernández,ARG,MF,Chelsea,Premier League,23-293,2001,9,589,65,65.4,6.5,6,85,3,3,26,0,1.67,16,8,+8,+1.22,+1.22,13.3,6.0,+7.3,+1.12,+1.92
Guillermo Fernandez,ESP,MF,Barcelona,La Liga,16-140,2008,0,,,,,0,,0,0,,4,,,,,,,,,,,
Pelayo Fernandez,ESP,DF,Rayo Vallecano,La Liga,21-190,2003,0,,,,,0,,0,0,,5,,,,,,,,,,,
Toni Fernández,ESP,MF,Barcelona,La Liga,16-143,2008,0,,,,,0,,0,0,,3,,,,,,,,,,,
Valery Fernández,ESP,"MF,FW",Mallorca,La Liga,24-348,1999,6,127,21,11.8,1.4,0,,0,6,21,2,2.00,5,2,+3,+2.13,+2.31,3.0,1.6,+1.5,+1.04,+0.90
Matias Fernandez-Pardo,BEL,FW,Lille,Ligue 1,19-276,2005,5,112,22,12.4,1.2,0,,0,5,22,3,1.60,3,1,+2,+1.61,+1.04,2.5,1.5,+1.0,+0.82,+0.49
André Ferreira,POR,GK,Valladolid,La Liga,28-160,1996,0,,,,,0,,0,0,,11,,,,,,,,,,,
Diego Ferrer,,GK,Getafe,La Liga,,,0,,,,,0,,0,0,,1,,,,,,,,,,,
Jordan Ferri,FRA,MF,Montpellier,Ligue 1,32-238,1992,7,497,71,55.2,5.5,5,84,3,2,38,0,0.14,2,16,-14,-2.54,-0.75,4.2,11.1,-6.9,-1.24,+0.14
Karol Fila,POL,MF,Strasbourg,Ligue 1,26-145,1998,1,5,5,0.6,0.1,0,,0,1,5,1,1.00,0,0,0,0.00,0.00,0.2,0.0,+0.2,+4.06,+4.16
Seydou Fini,ITA,FW,Genoa,Serie A,18-156,2006,0,,,,,0,,0,0,,1,,,,,,,,,,,
Kilian Fischer,GER,DF,Wolfsburg,Bundesliga,24-024,2000,9,613,68,75.7,6.8,7,81,4,2,22,0,1.00,12,14,-2,-0.29,-0.75,8.6,11.0,-2.4,-0.35,-0.62
Jayce Fitzgerald,ENG,MF,Manchester Utd,Premier League,17-180,2007,0,,,,,0,,0,0,,1,,,,,,,,,,,
Mark Flekken,NED,GK,Brentford,Premier League,31-145,1993,10,900,90,100.0,10.0,10,90,10,0,,0,1.30,19,20,-1,-0.10,,16.7,16.7,0.0,0.00,
Jack Fletcher,ENG,MF,Manchester Utd,Premier League,17-231,2007,0,,,,,0,,0,0,,3,,,,,,,,,,,
Mateo Flores,ESP,MF,Betis,La Liga,20-212,2004,1,23,23,2.1,0.3,0,,0,1,23,3,3.00,1,0,+1,+3.91,+3.83,0.7,0.4,+0.4,+1.38,+1.13
Phil Foden,ENG,"MF,FW",Manchester City,Premier League,24-161,2000,7,372,53,41.3,4.1,3,86,2,4,29,1,2.00,7,3,+4,+0.97,-0.05,8.0,5.5,+2.4,+0.58,-0.56
Wes Foderingham,ENG,GK,West Ham,Premier League,33-296,1991,0,,,,,0,,0,0,,1,,,,,,,,,,,
Malick Fofana,BEL,FW,Lyon,Ligue 1,19-219,2005,10,517,52,57.4,5.7,5,79,2,5,24,0,1.50,13,7,+6,+1.04,+1.98,12.1,7.6,+4.6,+0.79,+0.95
Wesley Fofana,FRA,DF,Chelsea,Premier League,23-324,2000,9,776,86,86.2,8.6,9,86,8,0,,0,2.00,19,10,+9,+1.04,+1.77,16.1,11.2,+4.9,+0.56,+0.78
Yahia Fofana,CIV,GK,Angers,Ligue 1,24-076,2000,10,900,90,100.0,10.0,10,90,10,0,,0,1.00,11,16,-5,-0.50,,10.8,15.8,-5.0,-0.50,
Youssouf Fofana,FRA,MF,Milan,Serie A,25-300,1999,9,704,78,78.2,7.8,8,85,6,1,24,0,1.78,14,8,+6,+0.77,+0.77,13.5,8.2,+5.3,+0.68,-0.21
Jonas Föhrenbach,GER,"DF,FW",Heidenheim,Bundesliga,28-284,1996,9,810,90,100.0,9.0,9,90,9,0,,0,1.11,12,12,0,0.00,,13.5,13.3,+0.3,+0.03,
Michael Folorunsho,ITA,"FW,MF",Napoli,Serie A,26-272,1998,3,25,8,2.5,0.3,0,,0,3,8,4,2.33,0,0,0,0.00,-0.93,0.0,0.2,-0.2,-0.61,-1.32
Lamine Fomba,FRA,MF,Saint-Étienne,Ligue 1,26-284,1998,2,68,34,7.6,0.8,1,58,0,1,10,8,0.00,0,2,-2,-2.65,-1.35,0.2,1.6,-1.4,-1.89,-1.13
Alessandro Fontanarosa,ITA,DF,Inter,Serie A,21-272,2003,0,,,,,0,,0,0,,2,,,,,,,,,,,
Carlos Forbs,POR,"MF,FW",Wolves,Premier League,20-231,2004,5,179,36,19.9,2.0,1,67,0,4,28,2,0.20,5,7,-2,-1.01,+0.37,2.4,5.2,-2.9,-1.45,-0.70
Pablo Fornals,ESP,"MF,FW",Betis,La Liga,28-257,1996,12,878,73,81.3,9.8,10,83,4,2,26,0,1.58,11,7,+4,+0.41,+1.30,15.2,12.5,+2.8,+0.28,+0.04
Omari Forson,ENG,"MF,DF",Monza,Serie A,20-108,2004,2,25,13,2.5,0.3,0,,0,2,13,7,0.00,0,2,-2,-7.20,-7.01,0.0,0.4,-0.4,-1.34,-0.85
Fraser Forster,ENG,GK,Tottenham,Premier League,36-233,1988,0,,,,,0,,0,0,,9,,,,,,,,,,,
Héctor Fort,ESP,DF,Barcelona,La Liga,18-095,2006,6,192,32,17.8,2.1,2,72,0,4,12,6,2.50,9,3,+6,+2.81,+0.48,5.5,2.3,+3.2,+1.52,+0.09
Niccolò Fortini,ITA,MF,Fiorentina,Serie A,18-266,2006,0,,,,,0,,0,0,,2,,,,,,,,,,,
Fortuño,ESP,GK,Espanyol,La Liga,23-031,2001,0,,,,,0,,0,0,,12,,,,,,,,,,,
Dimitri Foulquier,FRA,DF,Valencia,La Liga,31-227,1993,11,484,44,48.9,5.4,4,85,3,7,21,0,0.64,1,8,-7,-1.30,-0.95,2.6,11.0,-8.3,-1.55,-1.27
Aitor Fraga,ESP,GK,Real Sociedad,La Liga,21-238,2003,0,,,,,0,,0,0,,1,,,,,,,,,,,
Fran,ESP,GK,Real Madrid,La Liga,19-134,2005,0,,,,,0,,0,0,,9,,,,,,,,,,,
Alejandro Francés,ESP,DF,Girona,La Liga,22-096,2002,8,556,70,51.5,6.2,7,79,3,1,1,3,1.25,8,9,-1,-0.16,+0.01,7.1,5.7,+1.4,+0.22,-0.05
Przemysław Frankowski,POL,DF,Lens,Ligue 1,29-207,1995,8,496,62,55.1,5.5,6,78,3,2,14,2,1.38,6,4,+2,+0.36,+0.36,7.4,5.4,+1.9,+0.35,+0.36
Enric Franquesa,ESP,"DF,FW",Leganés,La Liga,27-253,1997,11,550,50,50.9,6.1,6,78,4,5,17,1,0.91,9,10,-1,-0.16,+0.35,5.0,9.7,-4.7,-0.78,+0.09
Ryan Fraser,SCO,FW,Southampton,Premier League,30-255,1994,4,141,35,15.7,1.6,2,52,0,2,19,0,0.25,1,5,-4,-2.55,-1.60,2.7,3.9,-1.2,-0.76,+0.28
Davide Frattesi,ITA,MF,Inter,Serie A,25-014,1999,11,552,50,55.8,6.1,4,89,3,7,28,0,2.18,12,9,+3,+0.49,-1.36,11.0,7.0,+4.0,+0.65,-0.09
Morten Frendrup,DEN,MF,Genoa,Serie A,23-212,2001,10,872,87,88.1,9.7,10,87,7,0,,0,0.90,6,15,-9,-0.93,+2.12,9.1,14.3,-5.1,-0.53,+1.76
Martin Frese,DEN,DF,Hellas Verona,Serie A,26-306,1998,5,336,67,33.9,3.7,3,79,2,2,50,0,1.20,6,5,+1,+0.27,+1.51,3.9,5.2,-1.3,-0.35,+0.33
Remo Freuler,SUI,MF,Bologna,Serie A,32-204,1992,10,891,89,99.0,9.9,10,89,9,0,,0,1.50,11,11,0,0.00,-10.00,10.6,10.8,-0.2,-0.02,-3.63
Marco Friedl,AUT,DF,Werder Bremen,Bundesliga,26-234,1998,7,599,86,74.0,6.7,7,86,6,0,,0,1.29,10,12,-2,-0.30,+0.98,9.0,9.0,0.0,+0.01,+0.57
Marvin Friedrich,GER,DF,Gladbach,Bundesliga,28-328,1995,5,316,63,39.0,3.5,3,90,3,2,23,4,2.00,9,5,+4,+1.14,+1.69,7.2,5.9,+1.4,+0.39,+0.49
Jeremie Frimpong,NED,"DF,MF",Leverkusen,Bundesliga,23-331,2000,9,665,74,82.1,7.4,7,84,3,2,40,0,1.78,16,10,+6,+0.81,+1.43,15.3,9.0,+6.3,+0.85,-0.62
Christian Früchtl,GER,GK,Lecce,Serie A,24-282,2000,0,,,,,0,,0,0,,11,,,,,,,,,,,
Jorge de Frutos,ESP,"MF,FW",Rayo Vallecano,La Liga,27-259,1997,11,780,71,78.8,8.7,9,76,2,2,46,0,1.45,10,6,+4,+0.46,+1.32,9.0,10.7,-1.8,-0.20,-0.29
Chris Führich,GER,"MF,FW",Stuttgart,Bundesliga,26-301,1998,8,275,34,34.0,3.1,2,63,0,6,25,0,1.63,6,5,+1,+0.33,+0.33,4.9,5.7,-0.8,-0.26,-0.62
Shiō Fukuda,JPN,FW,Gladbach,Bundesliga,20-211,2004,0,,,,,0,,0,0,,3,,,,,,,,,,,
Angelo Fulgini,FRA,"MF,FW",Lens,Ligue 1,28-077,1996,7,335,48,37.2,3.7,4,66,0,3,23,0,1.71,5,4,+1,+0.27,+0.11,4.5,4.5,0.0,0.00,-0.30
Niclas Füllkrug,GER,FW,West Ham,Premier League,31-270,1993,3,66,22,7.3,0.7,0,,0,3,22,0,1.00,2,2,0,0.00,+0.65,1.9,1.6,+0.3,+0.43,+0.80
Alessio Furlanetto,ITA,GK,Lazio,Serie A,22-272,2002,0,,,,,0,,0,0,,11,,,,,,,,,,,
Manuel Fuster,ESP,"FW,MF",Las Palmas,La Liga,27-014,1997,8,206,26,19.1,2.3,2,52,0,6,17,4,0.63,3,3,0,0.00,+0.82,2.3,3.6,-1.2,-0.53,+0.32
Matteo Gabbia,ITA,DF,Milan,Serie A,25-015,1999,4,360,90,40.0,4.0,4,90,4,0,,3,2.25,10,3,+7,+1.75,+1.92,8.1,2.9,+5.1,+1.28,+0.94
Tommaso Gabellini,ITA,FW,Torino,Serie A,18-015,2006,0,,,,,0,,0,0,,2,,,,,,,,,,,
Alessandro Gabrielloni,ITA,"FW,MF",Como,Serie A,30-118,1994,7,83,12,8.4,0.9,0,,0,7,12,4,0.57,0,3,-3,-3.25,-2.56,1.7,2.4,-0.6,-0.68,-0.55
