Player,Nation,Pos,Squad,Comp,Age,Born,90s,Goals,Shots,SoT,SoT%,Shots/90,SoT/90,Goals/Shots,Goals/SoT,AvgDist,FK,PK,PKatt,xG,npxG,npxG/Sh,G-xG,np:G-xG
Adam Smith,ENG,DF,Bournemouth,Premier League,33-193,1991,5.8,0,1,0,0.0,0.17,0.00,0.00,,10.2,0,0,0,0.6,0.6,0.60,-0.6,-0.6
Eric Smith,SWE,DF,St. Pauli,Bundesliga,27-305,1997,8.4,1,8,5,62.5,0.95,0.59,0.13,0.20,25.9,4,0,0,0.4,0.4,0.04,+0.6,+0.6
Justin Smith,CAN,MF,Espanyol,La Liga,21-278,2003,0.3,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Emile Smith Rowe,ENG,MF,Fulham,Premier League,24-103,2000,7.9,2,16,3,18.8,2.03,0.38,0.13,0.67,15.0,0,0,0,2.0,2.0,0.13,0.0,0.0
Eduard Sobol,UKR,MF,Strasbourg,Ligue 1,29-202,1995,0.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Simon Sohm,SUI,MF,Parma,Serie A,23-211,2001,8.8,1,11,4,36.4,1.26,0.46,0.09,0.25,19.7,0,0,0,1.2,1.2,0.11,-0.2,-0.2
Alex Sola,ESP,"MF,FW",Getafe,La Liga,25-152,1999,9.2,0,14,2,14.3,1.52,0.22,0.00,0.00,18.5,0,0,0,0.9,0.9,0.07,-0.9,-0.9
Dominic Solanke,ENG,FW,Tottenham,Premier League,27-055,1997,7.9,4,20,11,55.0,2.55,1.40,0.20,0.36,10.8,0,0,0,5.1,5.1,0.26,-1.1,-1.1
Ola Solbakken,NOR,"MF,FW",Empoli,Serie A,26-062,1998,5.4,0,3,3,100.0,0.55,0.55,0.00,0.00,11.0,0,0,0,0.8,0.8,0.25,-0.8,-0.8
Carlos Soler,ESP,"MF,FW",West Ham,Premier League,27-311,1997,2.7,0,4,2,50.0,1.48,0.74,0.00,0.00,20.4,0,0,0,0.2,0.2,0.05,-0.2,-0.2
Jhon Solis,COL,MF,Girona,La Liga,20-036,2004,3.2,0,2,0,0.0,0.62,0.00,0.00,,20.0,0,0,0,0.1,0.1,0.07,-0.1,-0.1
Yann Sommer,SUI,GK,Inter,Serie A,35-327,1988,11.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
David Soria,ESP,GK,Getafe,La Liga,31-218,1993,12.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Juan Soriano,ESP,GK,Leganés,La Liga,27-077,1997,6.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Borna Sosa,CRO,DF,Torino,Serie A,26-292,1998,3.5,0,1,1,100.0,0.28,0.28,0.00,0.00,33.2,0,0,0,0.0,0.0,0.02,0.0,0.0
Ramón Sosa,PAR,"MF,FW",Nott'ham Forest,Premier League,25-069,1999,0.9,1,5,2,40.0,5.42,2.17,0.20,0.50,20.4,0,0,0,0.6,0.6,0.13,+0.4,+0.4
Hugo Sotelo,ESP,MF,Celta Vigo,La Liga,20-325,2003,5.7,0,3,0,0.0,0.53,0.00,0.00,,23.1,0,0,0,0.1,0.1,0.05,-0.1,-0.1
Florian Sotoca,FRA,"FW,MF",Lens,Ligue 1,34-014,1990,6.6,0,17,8,47.1,2.58,1.21,0.00,0.00,15.4,0,0,0,2.0,2.0,0.12,-2.0,-2.0
Riccardo Sottil,ITA,"FW,MF",Fiorentina,Serie A,25-158,1999,3.0,0,10,3,30.0,3.38,1.02,0.00,0.00,20.5,0,0,0,0.3,0.3,0.03,-0.3,-0.3
Tomáš Souček,CZE,MF,West Ham,Premier League,29-255,1995,6.3,2,17,3,17.6,2.71,0.48,0.12,0.67,11.1,0,0,0,2.0,2.0,0.13,0.0,0.0
Matìas Soulé,ARG,"MF,FW",Roma,Serie A,21-207,2003,5.2,1,12,5,41.7,2.33,0.97,0.08,0.20,21.6,0,0,0,0.6,0.6,0.05,+0.4,+0.4
Boubakary Soumaré,FRA,"MF,DF",Leicester City,Premier League,25-255,1999,0.6,0,1,0,0.0,1.73,0.00,0.00,,19.6,0,0,0,0.0,0.0,0.05,0.0,0.0
Issa Soumaré,SEN,"FW,MF",Le Havre,Ligue 1,24-029,2000,4.7,0,8,2,25.0,1.71,0.43,0.00,0.00,17.5,0,0,0,0.9,0.9,0.11,-0.9,-0.9
Djibril Sow,SUI,MF,Sevilla,La Liga,27-276,1997,4.6,0,6,3,50.0,1.30,0.65,0.00,0.00,13.9,0,0,0,1.0,1.0,0.16,-1.0,-1.0
Saidou Sow,GUI,DF,Strasbourg,Ligue 1,22-127,2002,9.3,0,4,1,25.0,0.43,0.11,0.00,0.00,10.6,0,0,0,0.3,0.3,0.08,-0.3,-0.3
Djed Spence,ENG,DF,Tottenham,Premier League,24-091,2000,0.7,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Leonardo Spinazzola,ITA,DF,Napoli,Serie A,31-228,1993,2.8,0,2,0,0.0,0.72,0.00,0.00,,18.4,0,0,0,0.1,0.1,0.04,-0.1,-0.1
Anton Stach,GER,DF,Hoffenheim,Bundesliga,25-359,1998,8.5,0,6,5,83.3,0.71,0.59,0.00,0.00,23.5,0,0,0,0.4,0.4,0.06,-0.4,-0.4
Jens Stage,DEN,MF,Werder Bremen,Bundesliga,28-000,1996,5.7,3,8,4,50.0,1.41,0.71,0.38,0.75,12.1,0,0,0,1.6,1.6,0.20,+1.4,+1.4
Filip Stankovic,SRB,GK,Venezia,Serie A,22-257,2002,4.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Jay Stansfield,ENG,MF,Fulham,Premier League,21-350,2002,0.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Carl Starfelt,SWE,DF,Celta Vigo,La Liga,29-160,1995,9.2,1,4,1,25.0,0.44,0.11,0.25,1.00,12.9,0,0,0,0.3,0.3,0.08,+0.7,+0.7
Niklas Stark,GER,DF,Werder Bremen,Bundesliga,29-208,1995,4.1,0,1,0,0.0,0.24,0.00,0.00,,10.0,0,0,0,0.1,0.1,0.08,-0.1,-0.1
Lucas Stassin,BEL,FW,Saint-Étienne,Ligue 1,19-346,2004,3.3,0,4,1,25.0,1.20,0.30,0.00,0.00,15.2,0,0,0,0.8,0.8,0.19,-0.8,-0.8
Jason Steele,ENG,GK,Brighton,Premier League,34-082,1990,2.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Orri Steinn Óskarsson,ISL,FW,Real Sociedad,La Liga,20-071,2004,3.3,2,6,3,50.0,1.84,0.92,0.33,0.67,10.8,0,0,0,2.7,2.7,0.45,-0.7,-0.7
Pascal Stenzel,GER,DF,Stuttgart,Bundesliga,28-233,1996,1.3,0,1,0,0.0,0.79,0.00,0.00,,11.5,0,0,0,0.1,0.1,0.06,-0.1,-0.1
Jack Stephens,ENG,DF,Southampton,Premier League,30-286,1994,5.7,0,1,0,0.0,0.17,0.00,0.00,,3.6,0,0,0,0.2,0.2,0.23,-0.2,-0.2
Raheem Sterling,ENG,"MF,FW",Arsenal,Premier League,29-336,1994,1.4,0,2,0,0.0,1.46,0.00,0.00,,10.1,0,0,0,0.3,0.3,0.17,-0.3,-0.3
Enzo Sternal,FRA,"FW,MF",Marseille,Ligue 1,17-164,2007,0.3,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Ross Stewart,SCO,"FW,MF",Southampton,Premier League,28-120,1996,1.5,0,2,0,0.0,1.36,0.00,0.00,,12.5,0,0,0,0.1,0.1,0.06,-0.1,-0.1
Angelo Stiller,GER,MF,Stuttgart,Bundesliga,23-218,2001,8.9,0,5,0,0.0,0.56,0.00,0.00,,22.3,0,0,0,0.4,0.4,0.09,-0.4,-0.4
Kevin Stöger,AUT,"MF,FW",Gladbach,Bundesliga,31-073,1993,6.4,1,10,3,30.0,1.56,0.47,0.10,0.33,23.4,2,0,0,1.1,1.1,0.11,-0.1,-0.1
Stoichkov,ESP,"MF,FW",Alavés,La Liga,31-003,1993,6.1,0,15,2,13.3,2.48,0.33,0.00,0.00,19.5,1,0,0,0.9,0.9,0.06,-0.9,-0.9
Petar Stojanović,SVN,MF,Empoli,Serie A,29-032,1995,0.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
John Stones,ENG,"DF,MF",Manchester City,Premier League,30-164,1994,2.7,2,2,2,100.0,0.75,0.75,1.00,1.00,5.1,0,0,0,0.4,0.4,0.22,+1.6,+1.6
Jørgen Strand Larsen,NOR,FW,Wolves,Premier League,24-276,2000,9.1,4,14,10,71.4,1.53,1.09,0.29,0.40,11.5,0,0,0,2.6,2.6,0.18,+1.4,+1.4
Gabriel Strefezza,BRA,"FW,MF",Como,Serie A,27-204,1997,10.6,2,28,9,32.1,2.64,0.85,0.07,0.22,21.1,1,0,0,1.4,1.4,0.05,+0.6,+0.6
Cristhian Stuani,URU,FW,Girona,La Liga,38-027,1986,1.8,4,8,4,50.0,4.56,2.28,0.25,0.50,12.3,0,2,2,4.3,2.8,0.35,-0.3,-0.8
Álex Suárez,ESP,DF,Las Palmas,La Liga,31-235,1993,8.9,0,1,1,100.0,0.11,0.11,0.00,0.00,9.3,0,0,0,0.1,0.1,0.05,-0.1,-0.1
Denis Suárez,ESP,MF,Villarreal,La Liga,30-307,1994,0.9,0,1,0,0.0,1.08,0.00,0.00,,11.3,0,0,0,0.1,0.1,0.08,-0.1,-0.1
Gabriel Suazo,CHI,"DF,MF",Toulouse,Ligue 1,27-091,1997,4.2,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Luka Sučić,CRO,MF,Real Sociedad,La Liga,22-061,2002,7.2,1,18,5,27.8,2.51,0.70,0.06,0.20,23.3,0,0,0,1.0,1.0,0.05,0.0,0.0
Yukinari Sugawara,JPN,DF,Southampton,Premier League,24-133,2000,7.1,1,5,2,40.0,0.71,0.28,0.20,0.50,20.4,1,0,0,0.3,0.3,0.05,+0.7,+0.7
Niklas Süle,GER,DF,Dortmund,Bundesliga,29-066,1995,3.7,0,5,1,20.0,1.35,0.27,0.00,0.00,12.1,0,0,0,0.5,0.5,0.10,-0.5,-0.5
Ibrahim Sulemana,GHA,MF,Atalanta,Serie A,21-170,2003,0.3,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Kamaldeen Sulemana,GHA,"FW,MF",Southampton,Premier League,22-267,2002,0.2,0,1,0,0.0,5.29,0.00,0.00,,14.1,0,0,0,0.0,0.0,0.02,0.0,0.0
Crysencio Summerville,NED,"FW,MF",West Ham,Premier League,23-009,2001,2.9,1,3,2,66.7,1.02,0.68,0.33,0.50,9.5,0,0,0,0.6,0.6,0.21,+0.4,+0.4
Tomáš Suslov,SVK,"FW,MF",Hellas Verona,Serie A,22-154,2002,5.4,0,6,1,16.7,1.10,0.18,0.00,0.00,27.3,3,0,0,0.3,0.3,0.05,-0.3,-0.3
Suso,ESP,"FW,MF",Sevilla,La Liga,30-355,1993,1.1,0,5,1,20.0,4.64,0.93,0.00,0.00,24.0,1,0,0,0.2,0.2,0.04,-0.2,-0.2
Zion Suzuki,JPN,GK,Parma,Serie A,22-079,2002,9.8,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Mattias Svanberg,SWE,MF,Wolfsburg,Bundesliga,25-308,1999,4.2,1,8,2,25.0,1.91,0.48,0.13,0.50,16.6,0,0,0,1.2,1.2,0.15,-0.2,-0.2
Marin Šverko,CRO,DF,Venezia,Serie A,26-278,1998,4.5,0,2,0,0.0,0.44,0.00,0.00,,20.4,0,0,0,0.1,0.1,0.04,-0.1,-0.1
Mile Svilar,SRB,GK,Roma,Serie A,25-073,1999,11.0,0,1,0,0.0,0.09,0.00,0.00,,10.5,0,0,0,0.0,0.0,0.05,0.0,0.0
Michael Svoboda,AUT,DF,Venezia,Serie A,26-024,1998,10.3,1,3,3,100.0,0.29,0.29,0.33,0.33,12.3,0,0,0,0.1,0.1,0.05,+0.9,+0.9
Williot Swedberg,SWE,"FW,MF",Celta Vigo,La Liga,20-281,2004,5.3,2,13,7,53.8,2.46,1.32,0.15,0.29,15.0,0,0,0,2.9,2.9,0.22,-0.9,-0.9
Abakar Sylla,CIV,DF,Strasbourg,Ligue 1,21-319,2002,5.5,1,5,1,20.0,0.91,0.18,0.20,1.00,9.0,0,0,0,0.4,0.4,0.08,+0.6,+0.6
Issiaga Sylla,GUI,"DF,MF",Montpellier,Ligue 1,30-312,1994,2.8,0,3,0,0.0,1.06,0.00,0.00,,18.6,0,0,0,0.1,0.1,0.04,-0.1,-0.1
Mamadou Sylla,SEN,FW,Valladolid,La Liga,30-233,1994,5.1,2,6,0,0.0,1.18,0.00,0.00,,16.3,0,2,2,2.3,0.7,0.12,-0.3,-0.7
Sammie Szmodics,IRL,"FW,MF",Ipswich Town,Premier League,29-045,1995,5.2,2,9,4,44.4,1.72,0.77,0.22,0.50,12.6,0,0,0,2.0,2.0,0.22,0.0,0.0
Dominik Szoboszlai,HUN,MF,Liverpool,Premier League,24-014,2000,8.0,0,12,3,25.0,1.50,0.37,0.00,0.00,18.7,0,0,0,1.5,1.5,0.12,-1.5,-1.5
Alexander Sørloth,NOR,FW,Atlético Madrid,La Liga,28-339,1995,6.5,4,26,10,38.5,3.97,1.53,0.15,0.40,13.8,0,0,0,4.5,4.5,0.18,-0.5,-0.5
Musa Al-Taamari,JOR,"FW,MF",Montpellier,Ligue 1,27-151,1997,2.6,0,6,1,16.7,2.28,0.38,0.00,0.00,19.4,0,0,0,0.3,0.3,0.05,-0.3,-0.3
Haris Tabakovic,BIH,"FW,MF",Hoffenheim,Bundesliga,30-141,1994,1.3,1,4,3,75.0,3.19,2.39,0.25,0.33,10.8,0,0,0,0.5,0.5,0.11,+0.5,+0.5
Nicolás Tagliafico,ARG,DF,Lyon,Ligue 1,32-069,1992,4.0,1,8,4,50.0,2.00,1.00,0.13,0.25,13.4,0,0,0,0.8,0.8,0.10,+0.2,+0.2
Jonathan Tah,GER,DF,Leverkusen,Bundesliga,28-271,1996,9.0,1,11,4,36.4,1.22,0.44,0.09,0.25,12.7,0,0,0,0.6,0.6,0.05,+0.4,+0.4
Adrien Tameze,CMR,"MF,DF",Torino,Serie A,30-278,1994,3.6,0,1,0,0.0,0.28,0.00,0.00,,22.3,0,0,0,0.0,0.0,0.04,0.0,0.0
Renato Tapia,PER,"MF,DF",Leganés,La Liga,29-103,1995,6.1,1,3,2,66.7,0.49,0.33,0.33,0.50,27.1,0,0,0,0.2,0.2,0.06,+0.8,+0.8
Edmond Tapsoba,BFA,DF,Leverkusen,Bundesliga,25-280,1999,8.9,0,8,1,12.5,0.89,0.11,0.00,0.00,16.3,0,0,0,0.3,0.3,0.04,-0.3,-0.3
Florian Tardieu,FRA,MF,Saint-Étienne,Ligue 1,32-200,1992,1.8,0,1,0,0.0,0.55,0.00,0.00,,22.2,0,0,0,0.0,0.0,0.02,0.0,0.0
Mehdi Taremi,IRN,FW,Inter,Serie A,32-113,1992,2.6,0,4,2,50.0,1.55,0.78,0.00,0.00,9.6,0,0,0,0.9,0.9,0.23,-0.9,-0.9
Oussama Targhalline,MAR,MF,Le Havre,Ligue 1,22-172,2002,6.3,0,2,0,0.0,0.32,0.00,0.00,,28.5,0,0,0,0.1,0.1,0.04,-0.1,-0.1
James Tarkowski,ENG,DF,Everton,Premier League,31-355,1992,10.0,0,7,0,0.0,0.70,0.00,0.00,,7.9,0,0,0,0.6,0.6,0.09,-0.6,-0.6
César Tárrega,ESP,DF,Valencia,La Liga,22-256,2002,9.0,1,6,1,16.7,0.67,0.11,0.17,1.00,10.1,0,0,0,0.8,0.8,0.13,+0.2,+0.2
Nuno Tavares,POR,DF,Lazio,Serie A,24-287,2000,7.2,0,13,2,15.4,1.79,0.28,0.00,0.00,25.3,2,0,0,0.6,0.6,0.05,-0.6,-0.6
Marcus Tavernier,ENG,"MF,FW",Bournemouth,Premier League,25-231,1999,8.7,1,23,8,34.8,2.66,0.92,0.04,0.13,20.6,2,0,0,2.6,2.6,0.12,-1.6,-1.6
Charlie Taylor,ENG,DF,Southampton,Premier League,31-051,1993,2.3,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Jack Taylor,IRL,MF,Ipswich Town,Premier League,26-138,1998,1.5,0,5,2,40.0,3.36,1.34,0.00,0.00,23.4,0,0,0,0.3,0.3,0.06,-0.3,-0.3
Loum Tchaouna,FRA,"FW,MF",Lazio,Serie A,21-061,2003,1.9,1,7,3,42.9,3.68,1.58,0.14,0.33,18.0,0,0,0,1.4,1.4,0.19,-0.4,-0.4
Jackson Tchatchoua,CMR,"DF,MF",Hellas Verona,Serie A,23-055,2001,9.4,1,4,1,25.0,0.43,0.11,0.25,1.00,18.5,0,0,0,0.2,0.2,0.06,+0.8,+0.8
Enzo Tchato,CMR,"DF,MF",Montpellier,Ligue 1,21-351,2002,6.1,0,1,0,0.0,0.16,0.00,0.00,,32.1,0,0,0,0.0,0.0,0.02,0.0,0.0
Aurélien Tchouaméni,FRA,"MF,DF",Real Madrid,La Liga,24-286,2000,9.4,0,5,0,0.0,0.53,0.00,0.00,,13.9,0,0,0,0.5,0.5,0.10,-0.5,-0.5
Álvaro Tejero,ESP,"MF,DF",Espanyol,La Liga,28-111,1996,6.7,1,8,2,25.0,1.19,0.30,0.13,0.50,23.9,4,0,0,0.4,0.4,0.05,+0.6,+0.6
Martín Tejón,ESP,"MF,DF",Valencia,La Liga,20-210,2004,0.5,0,1,0,0.0,1.84,0.00,0.00,,11.7,0,0,0,0.1,0.1,0.08,-0.1,-0.1
Mathys Tel,FRA,"FW,MF",Bayern Munich,Bundesliga,19-195,2005,1.3,0,4,2,50.0,3.16,1.58,0.00,0.00,16.1,0,0,0,0.5,0.5,0.12,-0.5,-0.5
Nathan Tella,NGA,"DF,FW",Leverkusen,Bundesliga,25-126,1999,1.1,0,2,1,50.0,1.82,0.91,0.00,0.00,13.4,0,0,0,0.2,0.2,0.08,-0.2,-0.2
Nahuel Tenaglia,ARG,DF,Alavés,La Liga,28-261,1996,9.5,1,5,2,40.0,0.53,0.21,0.20,0.50,12.7,0,0,0,0.2,0.2,0.05,+0.8,+0.8
Casper Tengstedt,DEN,"FW,MF",Hellas Verona,Serie A,24-160,2000,7.7,4,13,4,30.8,1.69,0.52,0.23,0.75,15.3,0,1,1,3.1,2.4,0.18,+0.9,+0.6
Marc-André ter Stegen,GER,GK,Barcelona,La Liga,32-192,1992,5.5,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Filippo Terracciano,ITA,DF,Milan,Serie A,21-274,2003,4.0,0,2,0,0.0,0.50,0.00,0.00,,17.2,0,0,0,0.1,0.1,0.07,-0.1,-0.1
Pietro Terracciano,ITA,GK,Fiorentina,Serie A,34-245,1990,3.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Ramón Terrats,ESP,MF,Villarreal,La Liga,24-021,2000,0.9,0,1,0,0.0,1.11,0.00,0.00,,25.1,0,0,0,0.0,0.0,0.03,0.0,0.0
Martin Terrier,FRA,MF,Leverkusen,Bundesliga,27-249,1997,4.9,1,15,5,33.3,3.05,1.02,0.07,0.20,13.6,0,0,0,2.1,2.1,0.14,-1.1,-1.1
Tanner Tessmann,USA,MF,Lyon,Ligue 1,23-045,2001,2.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Kenny Tete,NED,DF,Fulham,Premier League,29-030,1995,9.6,0,15,2,13.3,1.56,0.21,0.00,0.00,16.2,0,0,0,0.9,0.9,0.06,-0.9,-0.9
Teddy Teuma,MLT,MF,Reims,Ligue 1,31-039,1993,2.2,1,2,1,50.0,0.91,0.45,0.00,0.00,25.6,1,1,1,1.0,0.2,0.12,0.0,-0.2
Jordan Teze,NED,DF,Monaco,Ligue 1,25-039,1999,2.5,1,4,1,25.0,1.59,0.40,0.25,1.00,10.8,0,0,0,1.2,1.2,0.30,-0.2,-0.2
Florian Thauvin,FRA,"MF,FW",Udinese,Serie A,31-287,1993,5.9,3,10,5,50.0,1.70,0.85,0.30,0.60,15.1,0,0,1,2.8,2.0,0.20,+0.2,+1.0
Arthur Theate,BEL,DF,Eint Frankfurt,Bundesliga,24-167,2000,7.6,0,8,1,12.5,1.05,0.13,0.00,0.00,19.5,0,0,0,0.3,0.3,0.04,-0.3,-0.3
Malick Thiaw,GER,DF,Milan,Serie A,23-092,2001,4.0,0,1,0,0.0,0.25,0.00,0.00,,6.6,0,0,0,0.1,0.1,0.09,-0.1,-0.1
Sorba Thomas,WAL,FW,Nantes,Ligue 1,25-078,1999,6.8,1,6,1,16.7,0.89,0.15,0.17,1.00,16.8,0,0,0,1.2,1.2,0.21,-0.2,-0.2
Adrien Thomasson,FRA,MF,Lens,Ligue 1,30-334,1993,8.8,0,8,3,37.5,0.91,0.34,0.00,0.00,18.1,0,0,0,0.5,0.5,0.06,-0.5,-0.5
Morten Thorsby,NOR,MF,Genoa,Serie A,28-187,1996,6.8,0,5,2,40.0,0.74,0.30,0.00,0.00,13.8,0,0,0,0.6,0.6,0.12,-0.6,-0.6
Khéphren Thuram,FRA,MF,Juventus,Serie A,23-227,2001,4.6,0,8,0,0.0,1.75,0.00,0.00,,18.6,0,0,0,0.6,0.6,0.07,-0.6,-0.6
Marcus Thuram,FRA,FW,Inter,Serie A,27-094,1997,9.9,7,32,17,53.1,3.25,1.72,0.22,0.41,12.5,0,0,0,4.0,4.0,0.13,+3.0,+3.0
Youri Tielemans,BEL,MF,Aston Villa,Premier League,27-185,1997,9.8,0,9,2,22.2,0.92,0.20,0.00,0.00,22.5,0,0,0,0.5,0.5,0.06,-0.5,-0.5
Phillip Tietz,GER,FW,Augsburg,Bundesliga,27-122,1997,6.3,3,13,4,30.8,2.06,0.63,0.23,0.75,14.5,0,0,0,1.7,1.7,0.13,+1.3,+1.3
Jurriën Timber,NED,DF,Arsenal,Premier League,23-144,2001,6.6,0,5,0,0.0,0.76,0.00,0.00,,16.0,0,0,0,0.3,0.3,0.06,-0.3,-0.3
Jean-Clair Todibo,FRA,DF,West Ham,Premier League,24-314,1999,4.6,0,2,0,0.0,0.44,0.00,0.00,,12.6,0,0,0,0.1,0.1,0.05,-0.1,-0.1
Harry Toffolo,ENG,DF,Nott'ham Forest,Premier League,29-081,1995,0.4,0,1,0,0.0,2.43,0.00,0.00,,28.5,0,0,0,0.0,0.0,0.02,0.0,0.0
Umut Tohumcu,GER,MF,Hoffenheim,Bundesliga,20-089,2004,2.4,0,1,1,100.0,0.41,0.41,0.00,0.00,27.6,0,0,0,0.0,0.0,0.04,0.0,0.0
Corentin Tolisso,FRA,MF,Lyon,Ligue 1,30-097,1994,5.7,1,13,4,30.8,2.29,0.70,0.08,0.25,17.9,0,0,0,1.0,1.0,0.08,0.0,0.0
Rafael Tolói,ITA,DF,Atalanta,Serie A,34-029,1990,0.4,0,1,0,0.0,2.73,0.00,0.00,,27.1,0,0,0,0.0,0.0,0.03,0.0,0.0
Tiago Tomás,POR,"FW,MF",Wolfsburg,Bundesliga,22-145,2002,7.8,2,15,6,40.0,1.92,0.77,0.13,0.33,17.3,0,0,0,2.3,2.3,0.16,-0.3,-0.3
Takehiro Tomiyasu,JPN,DF,Arsenal,Premier League,26-003,1998,0.1,0,1,0,0.0,12.86,0.00,0.00,,1.2,0,0,0,0.2,0.2,0.18,-0.2,-0.2
Fikayo Tomori,ENG,DF,Milan,Serie A,26-325,1997,6.0,0,2,0,0.0,0.33,0.00,0.00,,12.5,0,0,0,0.1,0.1,0.04,-0.1,-0.1
Sandro Tonali,ITA,MF,Newcastle Utd,Premier League,24-184,2000,4.3,0,6,3,50.0,1.39,0.70,0.00,0.00,14.3,1,0,0,0.7,0.7,0.12,-0.7,-0.7
Pablo Torre,ESP,MF,Barcelona,La Liga,21-219,2003,2.2,3,3,3,100.0,1.34,1.34,1.00,1.00,22.0,1,0,0,0.3,0.3,0.08,+2.7,+2.7
David Torres,ESP,DF,Valladolid,La Liga,21-248,2003,6.7,0,1,0,0.0,0.15,0.00,0.00,,16.4,0,0,0,0.0,0.0,0.01,0.0,0.0
Ferrán Torres,ESP,FW,Barcelona,La Liga,24-253,2000,3.6,1,7,4,57.1,1.92,1.10,0.14,0.25,16.6,0,0,0,0.8,0.8,0.11,+0.2,+0.2
Pau Torres,ESP,DF,Aston Villa,Premier League,27-297,1997,10.0,0,3,1,33.3,0.30,0.10,0.00,0.00,14.3,0,0,0,0.2,0.2,0.06,-0.2,-0.2
Lucas Torró,ESP,MF,Osasuna,La Liga,30-112,1994,11.5,2,7,3,42.9,0.61,0.26,0.29,0.67,17.3,0,0,0,0.7,0.7,0.11,+1.3,+1.3
Abdoulaye Touré,GUI,MF,Le Havre,Ligue 1,30-250,1994,9.1,3,13,2,15.4,1.43,0.22,0.00,0.00,26.1,0,3,3,3.3,1.0,0.08,-0.3,-1.0
Birama Touré,MLI,"MF,DF",Montpellier,Ligue 1,32-155,1992,2.7,0,2,0,0.0,0.73,0.00,0.00,,29.5,0,0,0,0.0,0.0,0.02,0.0,0.0
Ousmane Toure,FRA,DF,Lille,Ligue 1,19-264,2005,0.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Souleymane Touré,FRA,DF,Udinese,Serie A,21-225,2003,4.8,0,1,0,0.0,0.21,0.00,0.00,,6.8,0,0,0,0.0,0.0,0.05,0.0,0.0
Lucas Tousart,FRA,MF,Union Berlin,Bundesliga,27-193,1997,1.4,0,3,2,66.7,2.08,1.38,0.00,0.00,17.0,0,0,0,0.2,0.2,0.07,-0.2,-0.2
Conor Townsend,ENG,MF,Ipswich Town,Premier League,31-249,1993,0.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Adama Traoré,ESP,"FW,MF",Fulham,Premier League,28-288,1996,8.0,1,20,7,35.0,2.51,0.88,0.05,0.14,14.9,0,0,0,2.8,2.8,0.14,-1.8,-1.8
Hamari Traoré,MLI,DF,Real Sociedad,La Liga,32-286,1992,3.5,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Omar Traoré,GER,"DF,FW",Heidenheim,Bundesliga,26-278,1998,7.5,0,1,1,100.0,0.13,0.13,0.00,0.00,22.3,0,0,0,0.0,0.0,0.03,0.0,0.0
Kevin Trapp,GER,GK,Eint Frankfurt,Bundesliga,34-123,1990,5.5,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Mark Travers,IRL,GK,Bournemouth,Premier League,25-174,1999,3.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Óscar Trejo,ARG,"MF,FW",Rayo Vallecano,La Liga,36-196,1988,1.4,0,2,0,0.0,1.38,0.00,0.00,,16.3,0,0,0,0.3,0.3,0.13,-0.3,-0.3
Philipp Treu,GER,"MF,DF",St. Pauli,Bundesliga,23-341,2000,8.5,0,6,0,0.0,0.71,0.00,0.00,,16.2,0,0,0,0.2,0.2,0.04,-0.2,-0.2
Ryan Trevitt,ENG,MF,Brentford,Premier League,21-241,2003,0.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Christopher Trimmel,AUT,"MF,DF",Union Berlin,Bundesliga,37-258,1987,5.2,0,6,1,16.7,1.16,0.19,0.00,0.00,21.4,0,0,0,0.2,0.2,0.03,-0.2,-0.2
