Player,Nation,Pos,Squad,Comp,Age,Born,90s,SCA,SCA/90,SCAPassLive,SCAPassDead,SCATakeOns,SCAShots,SCAFoulsDrawn,SCADefAction,GCA,GCA/90,GCAPassLive,GCAPassDead,GCATakeOns,GCAShots,GCAFoulsDrawn,GCADefAction
Omari Forson,ENG,"MF,DF",Monza,Serie A,20-111,2004,0.3,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Héctor Fort,ESP,DF,Barcelona,La Liga,18-098,2006,2.1,4,1.87,4,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Dimitri Foulquier,FRA,DF,Valencia,La Liga,31-230,1993,5.4,9,1.67,3,2,1,2,0,1,0,0.00,0,0,0,0,0,0
Alejandro Francés,ESP,DF,Girona,La Liga,22-099,2002,6.2,9,1.45,8,0,0,1,0,0,1,0.16,1,0,0,0,0,0
Przemysław Frankowski,POL,DF,Lens,Ligue 1,29-210,1995,5.5,16,2.90,12,4,0,0,0,0,2,0.36,2,0,0,0,0,0
Enric Franquesa,ESP,"DF,FW",Leganés,La Liga,27-256,1997,6.1,4,0.65,2,0,0,1,0,1,0,0.00,0,0,0,0,0,0
Ryan Fraser,SCO,FW,Southampton,Premier League,30-258,1994,1.6,2,1.28,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Davide Frattesi,ITA,MF,Inter,Serie A,25-017,1999,6.1,7,1.14,6,0,1,0,0,0,1,0.16,1,0,0,0,0,0
Morten Frendrup,DEN,MF,Genoa,Serie A,23-215,2001,10.5,16,1.53,14,0,0,0,0,2,0,0.00,0,0,0,0,0,0
Martin Frese,DEN,DF,Hellas Verona,Serie A,26-309,1998,3.7,7,1.87,5,2,0,0,0,0,0,0.00,0,0,0,0,0,0
Remo Freuler,SUI,MF,Bologna,Serie A,32-207,1992,9.9,29,2.93,28,0,0,0,0,1,1,0.10,1,0,0,0,0,0
Marco Friedl,AUT,DF,Werder Bremen,Bundesliga,26-237,1998,6.7,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Marvin Friedrich,GER,DF,Gladbach,Bundesliga,28-331,1995,3.5,2,0.57,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Jeremie Frimpong,NED,"DF,MF",Leverkusen,Bundesliga,23-334,2000,7.4,24,3.25,20,0,2,0,0,2,4,0.54,2,0,1,0,0,1
Jorge de Frutos,ESP,"MF,FW",Rayo Vallecano,La Liga,27-262,1997,8.7,22,2.54,18,0,2,0,2,0,2,0.23,1,0,1,0,0,0
Chris Führich,GER,"MF,FW",Stuttgart,Bundesliga,26-304,1998,3.1,16,5.26,13,0,0,3,0,0,2,0.66,1,0,0,1,0,0
Angelo Fulgini,FRA,"MF,FW",Lens,Ligue 1,28-080,1996,3.7,17,4.57,14,2,0,1,0,0,0,0.00,0,0,0,0,0,0
Niclas Füllkrug,GER,FW,West Ham,Premier League,31-273,1993,0.7,1,1.36,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Manuel Fuster,ESP,"FW,MF",Las Palmas,La Liga,27-017,1997,2.3,16,6.96,13,3,0,0,0,0,1,0.43,1,0,0,0,0,0
Matteo Gabbia,ITA,DF,Milan,Serie A,25-018,1999,4.0,3,0.75,2,0,0,0,1,0,1,0.25,1,0,0,0,0,0
Alessandro Gabrielloni,ITA,"FW,MF",Como,Serie A,30-121,1994,0.9,4,4.34,2,0,0,1,1,0,0,0.00,0,0,0,0,0,0
Gianluca Gaetano,ITA,"MF,FW",Cagliari,Serie A,24-187,2000,3.8,15,3.95,11,0,1,2,1,0,1,0.26,1,0,0,0,0,0
Roberto Gagliardini,ITA,"MF,DF",Monza,Serie A,30-215,1994,1.1,3,2.84,1,1,0,0,1,0,0,0.00,0,0,0,0,0,0
Cody Gakpo,NED,FW,Liverpool,Premier League,25-185,1999,4.4,16,3.64,13,0,0,1,2,0,1,0.23,1,0,0,0,0,0
Javi Galán,ESP,DF,Atlético Madrid,La Liga,29-355,1994,3.5,10,2.84,8,1,1,0,0,0,2,0.57,2,0,0,0,0,0
Iñigo Ruiz de Galarreta,ESP,MF,Athletic Club,La Liga,31-094,1993,4.8,12,2.48,12,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Conor Gallagher,ENG,MF,Atlético Madrid,La Liga,24-276,2000,6.6,8,1.21,5,0,1,0,2,0,0,0.00,0,0,0,0,0,0
Antonino Gallo,ITA,DF,Lecce,Serie A,24-308,2000,9.4,24,2.55,17,6,1,0,0,0,0,0.00,0,0,0,0,0,0
Cristian Gamboa,CRC,DF,Bochum,Bundesliga,35-015,1989,1.0,6,5.74,4,0,0,0,2,0,0,0.00,0,0,0,0,0,0
Idrissa Gana Gueye,SEN,MF,Everton,Premier League,35-043,1989,7.2,10,1.40,8,0,0,0,1,1,0,0.00,0,0,0,0,0,0
Ignatius Ganago,CMR,"FW,MF",Nantes,Ligue 1,25-266,1999,1.1,5,4.46,3,0,1,1,0,0,0,0.00,0,0,0,0,0,0
Aleix García,ESP,MF,Leverkusen,Bundesliga,27-133,1997,2.7,17,6.24,11,5,0,1,0,0,2,0.73,0,1,0,1,0,0
Álvaro García,ESP,"MF,FW",Rayo Vallecano,La Liga,32-012,1992,6.0,26,4.29,22,0,1,0,2,1,1,0.17,1,0,0,0,0,0
Eric García,ESP,MF,Barcelona,La Liga,23-304,2001,4.9,9,1.83,7,0,0,2,0,0,4,0.81,3,0,0,1,0,0
Fran Garcia,ESP,DF,Real Madrid,La Liga,25-086,1999,3.6,10,2.75,8,0,0,2,0,0,0,0.00,0,0,0,0,0,0
Joan García,ESP,GK,Espanyol,La Liga,23-188,2001,12.0,1,0.08,0,1,0,0,0,0,0,0.00,0,0,0,0,0,0
Rubén García,ESP,"FW,MF",Osasuna,La Liga,31-117,1993,6.8,25,3.69,13,10,0,1,1,0,3,0.44,1,1,0,1,0,0
Ulisses Garcia,SUI,DF,Marseille,Ligue 1,28-302,1996,2.2,7,3.15,5,0,0,0,1,1,2,0.90,2,0,0,0,0,0
Alejandro Garnacho,ARG,FW,Manchester Utd,Premier League,20-130,2004,7.6,21,2.78,16,1,2,1,1,0,1,0.13,1,0,0,0,0,0
James Garner,ENG,"DF,MF",Everton,Premier League,23-240,2001,2.8,5,1.78,4,1,0,0,0,0,0,0.00,0,0,0,0,0,0
Yarek Gasiorowski,ESP,DF,Valencia,La Liga,19-301,2005,3.2,3,0.94,3,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Federico Gatti,ITA,DF,Juventus,Serie A,26-137,1998,7.9,5,0.63,2,0,0,2,0,1,1,0.13,0,0,0,1,0,0
Gavi,ESP,MF,Barcelona,La Liga,20-095,2004,0.2,2,10.00,2,0,0,0,0,0,1,5.00,1,0,0,0,0,0
Paulo Gazzaniga,ARG,GK,Girona,La Liga,32-311,1992,12.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Jean-Philippe Gbamin,CIV,MF,Nantes,Ligue 1,29-044,1995,2.0,4,1.98,3,0,0,0,1,0,0,0.00,0,0,0,0,0,0
Yann Gboho,FRA,"FW,MF",Toulouse,Ligue 1,23-299,2001,9.5,35,3.69,20,0,9,2,4,0,2,0.21,1,0,0,1,0,0
David de Gea,ESP,GK,Fiorentina,Serie A,34-001,1990,8.0,3,0.37,1,2,0,0,0,0,2,0.25,1,1,0,0,0,0
Lutsharel Geertruida,NED,DF,RB Leipzig,Bundesliga,24-113,2000,6.1,7,1.15,5,1,0,0,0,1,0,0.00,0,0,0,0,0,0
Dennis Geiger,GER,MF,Hoffenheim,Bundesliga,26-151,1998,1.9,5,2.65,4,0,0,0,1,0,0,0.00,0,0,0,0,0,0
Valentin Gendrey,FRA,DF,Lecce,Serie A,24-140,2000,2.0,3,1.50,2,1,0,0,0,0,0,0.00,0,0,0,0,0,0
Valentin Gendrey,FRA,DF,Hoffenheim,Bundesliga,24-140,2000,4.9,11,2.24,11,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Denis Genreau,AUS,"MF,FW",Toulouse,Ligue 1,25-171,1999,0.4,5,14.06,3,1,0,1,0,0,0,0.00,0,0,0,0,0,0
Yannick Gerhardt,GER,"MF,DF",Wolfsburg,Bundesliga,30-240,1994,2.4,1,0.42,0,0,0,0,1,0,0,0.00,0,0,0,0,0,0
Max Geschwill,GER,DF,Holstein Kiel,Bundesliga,23-124,2001,5.7,7,1.22,4,2,0,0,0,1,1,0.17,1,0,0,0,0,0
Daniele Ghilardi,ITA,DF,Hellas Verona,Serie A,21-307,2003,4.0,3,0.75,2,0,0,0,1,0,1,0.25,1,0,0,0,0,0
Lautaro Gianetti,ARG,DF,Udinese,Serie A,30-361,1993,5.1,2,0.39,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Dimitris Giannoulis,GRE,DF,Augsburg,Bundesliga,29-022,1995,8.8,15,1.71,10,1,1,2,1,0,2,0.23,1,0,0,1,0,0
Morgan Gibbs-White,ENG,MF,Nott'ham Forest,Premier League,24-286,2000,6.3,29,4.60,23,0,2,3,1,0,4,0.63,3,0,0,1,0,0
Samuel Gigot,FRA,DF,Lazio,Serie A,31-027,1993,0.2,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Armin Gigovic,BIH,MF,Holstein Kiel,Bundesliga,22-216,2002,5.2,11,2.12,6,1,1,0,3,0,2,0.39,0,0,1,0,1,0
Bryan Gil,ESP,"FW,MF",Girona,La Liga,23-271,2001,6.8,26,3.84,19,1,4,0,1,1,2,0.30,2,0,0,0,0,0
Mario Gila,ESP,DF,Lazio,Serie A,24-071,2000,7.9,10,1.26,10,0,0,0,0,0,1,0.13,1,0,0,0,0,0
Billy Gilmour,SCO,MF,Brighton,Premier League,23-150,2001,1.1,3,2.76,3,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Billy Gilmour,SCO,MF,Napoli,Serie A,23-150,2001,3.7,10,2.70,7,2,1,0,0,0,1,0.27,1,0,0,0,0,0
Benedikt Gimber,GER,DF,Heidenheim,Bundesliga,27-263,1997,8.7,3,0.34,3,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Gvidas Gineitis,LTU,MF,Torino,Serie A,20-207,2004,2.1,8,3.81,6,1,0,1,0,0,1,0.48,1,0,0,0,0,0
Matthias Ginter,GER,DF,Freiburg,Bundesliga,30-294,1994,5.7,6,1.04,3,1,0,1,1,0,0,0.00,0,0,0,0,0,0
Jamie Gittens,ENG,"FW,MF",Dortmund,Bundesliga,20-092,2004,5.6,26,4.67,11,0,12,3,0,0,5,0.90,2,0,3,0,0,0
Serge Gnabry,GER,"FW,MF",Bayern Munich,Bundesliga,29-117,1995,5.1,20,3.96,14,0,3,2,0,1,4,0.79,2,0,1,0,0,1
Ben Godfrey,ENG,DF,Atalanta,Serie A,26-298,1998,0.3,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Saba Goglichidze,GEO,DF,Empoli,Serie A,20-136,2004,7.2,2,0.28,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Edoardo Goldaniga,ITA,DF,Como,Serie A,31-006,1993,5.5,6,1.09,4,1,0,1,0,0,0,0.00,0,0,0,0,0,0
Pierluigi Gollini,ITA,GK,Genoa,Serie A,29-235,1995,7.0,4,0.57,1,3,0,0,0,0,0,0.00,0,0,0,0,0,0
Aleksandr Golovin,RUS,MF,Monaco,Ligue 1,28-162,1996,6.0,24,3.97,17,3,2,2,0,0,0,0.00,0,0,0,0,0,0
André Gomes,POR,MF,Lille,Ligue 1,31-101,1993,4.0,9,2.28,8,0,1,0,0,0,0,0.00,0,0,0,0,0,0
Angel Gomes,ENG,MF,Lille,Ligue 1,24-069,2000,6.5,23,3.51,20,1,0,0,2,0,3,0.46,3,0,0,0,0,0
João Gomes,BRA,MF,Wolves,Premier League,23-270,2001,9.3,16,1.72,13,1,1,0,0,1,0,0.00,0,0,0,0,0,0
Rodrigo Gomes,POR,"FW,MF",Wolves,Premier League,21-124,2003,1.3,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Toti Gomes,POR,DF,Wolves,Premier League,25-297,1999,7.2,5,0.70,5,0,0,0,0,0,1,0.14,1,0,0,0,0,0
Carlos Gómez,COL,"MF,FW",Rennes,Ligue 1,22-057,2002,2.5,6,2.43,4,0,1,0,1,0,0,0.00,0,0,0,0,0,0
Dani Gómez,ESP,FW,Valencia,La Liga,26-101,1998,4.5,3,0.67,1,0,0,1,0,1,0,0.00,0,0,0,0,0,0
Joe Gomez,ENG,DF,Liverpool,Premier League,27-169,1997,0.6,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Moi Gómez,ESP,"MF,FW",Osasuna,La Liga,30-138,1994,3.9,8,2.07,6,2,0,0,0,0,0,0.00,0,0,0,0,0,0
Sergi Gómez,ESP,DF,Espanyol,La Liga,32-225,1992,5.5,2,0.36,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Sergio Gómez,ESP,"MF,DF",Real Sociedad,La Liga,24-065,2000,10.6,47,4.42,24,18,1,2,1,1,4,0.38,4,0,0,0,0,0
Unai Gómez,ESP,"MF,FW",Athletic Club,La Liga,21-167,2003,3.5,7,2.00,3,2,1,0,1,0,0,0.00,0,0,0,0,0,0
Fabio González,ESP,MF,Las Palmas,La Liga,27-270,1997,0.5,2,4.00,2,0,0,0,0,0,1,2.00,1,0,0,0,0,0
Nicolás González,ARG,FW,Juventus,Serie A,26-216,1998,2.5,4,1.60,4,0,0,0,0,0,1,0.40,1,0,0,0,0,0
Urko González,ESP,MF,Real Sociedad,La Liga,23-233,2001,0.5,1,2.00,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Anthony Gordon,ENG,FW,Newcastle Utd,Premier League,23-258,2001,8.5,35,4.11,23,3,5,1,3,0,2,0.23,1,0,0,0,1,0
Leon Goretzka,GER,"MF,DF",Bayern Munich,Bundesliga,29-276,1995,0.7,4,5.71,4,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Andoni Gorosabel,ESP,DF,Athletic Club,La Liga,28-096,1996,3.1,5,1.62,5,0,0,0,0,0,1,0.32,1,0,0,0,0,0
Robin Gosens,GER,DF,Fiorentina,Serie A,30-126,1994,8.7,24,2.76,18,3,1,2,0,0,5,0.58,2,1,0,2,0,0
Robin Gosens,GER,DF,Union Berlin,Bundesliga,30-126,1994,1.0,5,5.00,3,0,0,1,0,1,1,1.00,1,0,0,0,0,0
Mario Götze,GER,"MF,FW",Eint Frankfurt,Bundesliga,32-158,1992,4.1,6,1.45,6,0,0,0,0,0,1,0.24,1,0,0,0,0,0
Amine Gouiri,ALG,"FW,MF",Rennes,Ligue 1,24-266,2000,6.4,14,2.20,8,0,4,2,0,0,2,0.31,1,0,1,0,0,0
Jeffrey Gouweleeuw,NED,DF,Augsburg,Bundesliga,33-121,1991,9.0,15,1.67,12,2,0,0,0,1,2,0.22,1,0,0,0,0,1
Kamil Grabara,POL,GK,Wolfsburg,Bundesliga,25-305,1999,9.0,5,0.56,5,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Jonathan Gradit,FRA,DF,Lens,Ligue 1,31-350,1992,7.5,11,1.46,10,0,1,0,0,0,0,0.00,0,0,0,0,0,0
José Gragera,ESP,MF,Espanyol,La Liga,23-344,2000,6.3,7,1.11,4,0,0,0,1,2,0,0.00,0,0,0,0,0,0
Samuel Grandsir,FRA,"MF,FW",Le Havre,Ligue 1,28-086,1996,0.6,1,1.73,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Alberto Grassi,ITA,MF,Empoli,Serie A,29-246,1995,6.0,9,1.51,8,0,0,0,0,1,0,0.00,0,0,0,0,0,0
Ryan Gravenberch,NED,MF,Liverpool,Premier League,22-176,2002,10.0,16,1.60,14,0,1,1,0,0,4,0.40,4,0,0,0,0,0
Archie Gray,ENG,"MF,DF",Tottenham,Premier League,18-241,2006,0.5,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Jack Grealish,ENG,"FW,MF",Manchester City,Premier League,29-059,1995,3.8,26,6.76,23,1,1,0,0,1,2,0.52,1,0,0,0,0,1
Jacob Greaves,ENG,DF,Ipswich Town,Premier League,24-057,2000,7.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Mason Greenwood,ENG,FW,Marseille,Ligue 1,23-038,2001,9.4,29,3.10,17,5,1,3,3,0,4,0.43,3,0,0,0,1,0
Michael Gregoritsch,AUT,FW,Freiburg,Bundesliga,30-204,1994,0.9,1,1.07,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Dominik Greif,SVK,GK,Mallorca,La Liga,27-216,1997,8.0,1,0.12,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Antoine Griezmann,FRA,"FW,MF",Atlético Madrid,La Liga,33-232,1991,9.9,34,3.44,28,5,0,0,0,1,5,0.51,5,0,0,0,0,0
Vincenzo Grifo,ITA,FW,Freiburg,Bundesliga,31-215,1993,7.6,47,6.17,26,11,5,4,1,0,6,0.79,3,2,1,0,0,0
Florian Grillitsch,AUT,MF,Hoffenheim,Bundesliga,29-093,1995,5.7,16,2.82,16,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Álex Grimaldo,ESP,DF,Leverkusen,Bundesliga,29-049,1995,9.0,60,6.67,29,18,4,6,3,0,4,0.44,0,2,0,1,1,0
Pascal Groß,GER,"MF,DF",Dortmund,Bundesliga,33-146,1991,7.2,32,4.45,17,14,0,1,0,0,3,0.42,3,0,0,0,0,0
Brajan Gruda,GER,"MF,DF",Brighton,Premier League,20-161,2004,0.4,1,2.37,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Marco Grüll,AUT,"MF,FW",Werder Bremen,Bundesliga,26-125,1998,3.5,17,4.90,13,0,1,3,0,0,1,0.29,0,0,0,1,0,0
Albert Grønbaek,DEN,"MF,FW",Rennes,Ligue 1,23-169,2001,6.1,22,3.60,14,4,2,1,1,0,5,0.82,1,1,2,0,1,0
Vicente Guaita,ESP,GK,Celta Vigo,La Liga,37-303,1987,8.0,1,0.12,0,1,0,0,0,0,0,0.00,0,0,0,0,0,0
Sergi Guardiola,ESP,FW,Rayo Vallecano,La Liga,33-163,1991,0.7,1,1.50,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Nemanja Gudelj,SRB,"MF,DF",Sevilla,La Liga,32-358,1991,9.0,9,1.00,6,3,0,0,0,0,0,0.00,0,0,0,0,0,0
Gabriel Gudmundsson,SWE,DF,Lille,Ligue 1,25-193,1999,7.6,14,1.84,11,0,1,0,2,0,0,0.00,0,0,0,0,0,0
Gonçalo Guedes,POR,"FW,MF",Wolves,Premier League,27-345,1996,1.2,5,4.05,5,0,0,0,0,0,1,0.81,1,0,0,0,0,0
Axel Gueguin,FRA,FW,Montpellier,Ligue 1,19-229,2005,0.3,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Marc Guéhi,ENG,DF,Crystal Palace,Premier League,24-118,2000,10.0,10,1.00,8,0,0,1,1,0,0,0.00,0,0,0,0,0,0
Mattéo Guendouzi,FRA,MF,Lazio,Serie A,25-208,1999,10.5,31,2.96,25,3,2,1,0,0,0,0.00,0,0,0,0,0,0
Javier Guerra,ESP,"MF,FW",Valencia,La Liga,21-312,2003,5.8,11,1.89,8,0,1,0,1,1,0,0.00,0,0,0,0,0,0
Raphaël Guerreiro,POR,DF,Bayern Munich,Bundesliga,30-322,1993,5.7,22,3.87,20,2,0,0,0,0,2,0.35,2,0,0,0,0,0
Evann Guessand,CIV,"FW,MF",Nice,Ligue 1,23-130,2001,9.4,24,2.56,16,0,3,3,0,2,7,0.75,3,0,2,2,0,0
Ander Guevara,ESP,MF,Alavés,La Liga,27-124,1997,7.7,13,1.69,12,0,1,0,0,0,3,0.39,3,0,0,0,0,0
Pape Gueye,SEN,MF,Villarreal,La Liga,25-289,1999,6.3,12,1.89,10,0,0,0,0,2,2,0.31,2,0,0,0,0,0
Morgan Guilavogui,GUI,"FW,MF",St. Pauli,Bundesliga,26-243,1998,5.2,14,2.70,9,0,3,0,0,2,0,0.00,0,0,0,0,0,0
Frederic Guilbert,FRA,DF,Lecce,Serie A,29-320,1994,5.5,9,1.65,7,1,0,0,0,1,0,0.00,0,0,0,0,0,0
Luis Guilherme,BRA,MF,West Ham,Premier League,18-273,2006,0.1,1,18.00,0,0,0,0,1,0,0,0.00,0,0,0,0,0,0
Hugo Guillamón,ESP,MF,Valencia,La Liga,24-282,2000,3.5,4,1.15,4,0,0,0,0,0,1,0.29,1,0,0,0,0,0
Bruno Guimarães,BRA,MF,Newcastle Utd,Premier League,26-358,1997,9.9,25,2.53,21,0,2,0,2,0,2,0.20,2,0,0,0,0,0
Bahereba Guirassy,FRA,"FW,MF",Nantes,Ligue 1,18-071,2006,0.5,2,4.00,0,0,2,0,0,0,2,4.00,0,0,2,0,0,0
Serhou Guirassy,GUI,FW,Dortmund,Bundesliga,28-241,1996,6.8,11,1.62,7,0,0,2,2,0,3,0.44,2,0,0,0,1,0
Marc Guiu,ESP,FW,Chelsea,Premier League,18-309,2006,0.3,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Péter Gulácsi,HUN,GK,RB Leipzig,Bundesliga,34-186,1990,8.5,1,0.12,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Arda Güler,TUR,"MF,FW",Real Madrid,La Liga,19-257,2005,2.8,18,6.45,12,2,1,3,0,0,3,1.08,0,1,0,2,0,0
Gerard Gumbau,ESP,MF,Rayo Vallecano,La Liga,29-326,1994,3.3,9,2.76,7,1,1,0,0,0,1,0.31,1,0,0,0,0,0
İlkay Gündoğan,GER,MF,Manchester City,Premier League,34-015,1990,6.2,25,4.05,20,2,3,0,0,0,2,0.32,2,0,0,0,0,0
Christian Günter,GER,DF,Freiburg,Bundesliga,31-254,1993,8.6,24,2.79,21,2,0,0,1,0,1,0.12,1,0,0,0,0,0
Jon Guridi,ESP,MF,Alavés,La Liga,29-254,1995,6.9,19,2.75,16,1,1,1,0,0,4,0.58,3,0,1,0,0,0
Gorka Guruzeta,ESP,FW,Athletic Club,La Liga,28-057,1996,7.2,9,1.25,6,1,0,2,0,0,1,0.14,1,0,0,0,0,0
Malo Gusto,FRA,DF,Chelsea,Premier League,21-173,2003,7.2,9,1.26,9,0,0,0,0,0,1,0.14,1,0,0,0,0,0
Miguel Gutiérrez,ESP,DF,Girona,La Liga,23-104,2001,11.0,35,3.18,30,4,0,1,0,0,2,0.18,2,0,0,0,0,0
Albert Guðmundsson,ISL,MF,Fiorentina,Serie A,27-146,1997,2.2,7,3.17,4,0,1,1,1,0,1,0.45,0,0,0,0,1,0
Joško Gvardiol,CRO,DF,Manchester City,Premier League,22-290,2002,9.5,24,2.54,22,0,1,1,0,0,2,0.21,1,0,1,0,0,0
Emmanuel Gyasi,GHA,"DF,FW",Empoli,Serie A,30-302,1994,10.8,8,0.74,7,1,0,0,0,0,0,0.00,0,0,0,0,0,0
Christian Gytkjær,DEN,FW,Venezia,Serie A,34-186,1990,2.4,1,0.41,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Erling Haaland,NOR,FW,Manchester City,Premier League,24-110,2000,10.0,17,1.70,10,0,3,3,1,0,3,0.30,1,0,2,0,0,0
Nicolas Haas,SUI,MF,Empoli,Serie A,28-290,1996,2.2,5,2.28,4,0,0,0,0,1,0,0.00,0,0,0,0,0,0
Janik Haberer,GER,"DF,MF",Union Berlin,Bundesliga,30-220,1994,4.3,8,1.87,4,1,0,2,1,0,0,0.00,0,0,0,0,0,0
Robin Hack,GER,FW,Gladbach,Bundesliga,26-073,1998,4.3,12,2.79,9,1,0,1,1,0,1,0.23,1,0,0,0,0,0
Saad El Haddad,MAR,MF,Venezia,Serie A,19-107,2005,0.3,2,6.67,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Munir El Haddadi,MAR,"MF,FW",Leganés,La Liga,29-068,1995,2.4,4,1.70,3,0,0,0,1,0,0,0.00,0,0,0,0,0,0
Amadou Haidara,MLI,MF,RB Leipzig,Bundesliga,26-282,1998,6.1,14,2.29,13,0,0,1,0,0,2,0.33,2,0,0,0,0,0
Massadio Haïdara,MLI,DF,Brest,Ligue 1,31-342,1992,3.2,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Antoine Hainaut,FRA,"DF,MF",Parma,Serie A,22-264,2002,3.9,5,1.29,4,0,0,1,0,0,1,0.26,1,0,0,0,0,0
Mohamed Haj,TUN,MF,Parma,Serie A,19-227,2005,0.7,3,4.09,2,0,0,1,0,0,2,2.73,1,0,0,1,0,0
Achraf Hakimi,MAR,DF,Paris S-G,Ligue 1,26-004,1998,7.9,38,4.80,33,2,1,0,2,0,4,0.51,4,0,0,0,0,0
Lewis Hall,ENG,DF,Newcastle Utd,Premier League,20-061,2004,7.7,22,2.84,14,7,0,0,1,0,2,0.26,2,0,0,0,0,0
Sébastien Haller,CIV,FW,Leganés,La Liga,30-139,1994,4.3,4,0.93,3,0,1,0,0,0,0,0.00,0,0,0,0,0,0
Ali Al Hamadi,IRQ,FW,Ipswich Town,Premier League,22-252,2002,0.4,1,2.57,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Andreas Hanche-Olsen,NOR,DF,Mainz 05,Bundesliga,27-296,1997,3.3,1,0.30,1,0,0,0,0,0,1,0.30,1,0,0,0,0,0
Florent Hanin,ALG,DF,Angers,Ligue 1,34-278,1990,7.4,21,2.83,15,3,0,0,2,1,4,0.54,4,0,0,0,0,0
Ridgeciano Haps,SUR,DF,Venezia,Serie A,31-149,1993,6.0,11,1.85,7,0,1,2,1,0,0,0.00,0,0,0,0,0,0
Amine Harit,MAR,MF,Marseille,Ligue 1,27-143,1997,5.2,27,5.15,22,2,1,0,1,1,7,1.33,6,0,0,0,1,0
Marcus Harness,ENG,MF,Ipswich Town,Premier League,28-258,1996,0.5,2,4.00,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Phil Harres,GER,"FW,DF",Holstein Kiel,Bundesliga,22-228,2002,1.1,3,2.84,1,0,0,1,1,0,2,1.89,0,0,0,1,1,0
Jack Harrison,ENG,FW,Everton,Premier League,27-354,1996,6.9,16,2.32,13,0,0,1,2,0,2,0.29,1,0,0,0,1,0
Abdou Harroui,NED,"FW,MF",Hellas Verona,Serie A,26-300,1998,2.2,5,2.26,4,0,1,0,0,0,1,0.45,1,0,0,0,0,0
Taylor Harwood-Bellis,ENG,DF,Southampton,Premier League,22-283,2002,8.6,9,1.05,7,0,0,2,0,0,2,0.23,1,0,0,1,0,0
Hans Hateboer,NED,"DF,MF",Rennes,Ligue 1,30-304,1994,6.2,15,2.42,14,0,0,1,0,0,1,0.16,1,0,0,0,0,0
Kai Havertz,GER,FW,Arsenal,Premier League,25-150,1999,10.0,27,2.70,22,0,1,4,0,0,1,0.10,1,0,0,0,0,0
Jan Paul van Hecke,NED,DF,Brighton,Premier League,24-153,2000,7.1,12,1.69,11,0,0,1,0,0,0,0.00,0,0,0,0,0,0
Hwang Hee-chan,KOR,"FW,MF",Wolves,Premier League,28-287,1996,2.8,5,1.75,5,0,0,0,0,0,1,0.35,1,0,0,0,0,0
Dean Henderson,ENG,GK,Crystal Palace,Premier League,27-241,1997,10.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Liam Henderson,SCO,MF,Empoli,Serie A,28-197,1996,7.8,18,2.31,12,5,1,0,0,0,1,0.13,1,0,0,0,0,0
Ramon Hendriks,NED,DF,Stuttgart,Bundesliga,23-113,2001,1.2,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Benjamin Henrichs,GER,DF,RB Leipzig,Bundesliga,27-259,1997,4.7,13,2.79,12,1,0,0,0,0,3,0.64,3,0,0,0,0,0
