Player,Nation,Pos,Squad,Age,Born,90s,SCA,SCA/90,SCAPassLive,SCAPassDead,SCATakeOns,SCAShots,SCAFoulsDrawn,SCADefAction,GCA,GCA/90,GCAPassLive,GCAPassDead,GCATakeOns,GCAShots,GCAFoulsDrawn,GCADefAction
Caio Maia,BRA,FW,Atlético Mineiro,19-199,2005,0.2,5,22.50,2,0,1,1,1,0,0,0.00,0,0,0,0,0,0
Pablo Maia,BRA,MF,São Paulo,22-281,2002,2.9,5,1.74,4,0,1,0,0,0,0,0.00,0,0,0,0,0,0
Thiago Maia,BRA,MF,Internacional,27-208,1997,17.6,45,2.56,41,0,2,1,0,1,8,0.45,6,0,1,0,0,1
Walisson Maia,BRA,DF,Criciúma,33-057,1991,9.5,6,0.63,5,0,0,1,0,0,1,0.10,0,0,0,1,0,0
Maicon,BRA,DF,Vasco da Gama,36-033,1988,22.9,18,0.78,15,1,0,2,0,0,0,0.00,0,0,0,0,0,0
Hugo Mallo,ESP,DF,Internacional,33-117,1991,4.0,2,0.50,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Léo Mana,BRA,DF,Corinthians,20-194,2004,2.3,4,1.73,3,1,0,0,0,0,0,0.00,0,0,0,0,0,0
Eros Mancuso,ARG,DF,Fortaleza,25-183,1999,3.6,7,1.96,6,0,0,1,0,0,1,0.28,1,0,0,0,0,0
Luis Mandaca,BRA,"MF,FW",Juventude,23-015,2001,6.6,21,3.17,12,0,0,4,3,2,1,0.15,0,0,0,1,0,0
Manoel,BRA,DF,Fluminense,34-234,1990,7.5,2,0.27,1,1,0,0,0,0,0,0.00,0,0,0,0,0,0
Fernando Marçal,BRA,DF,Botafogo (RJ),35-241,1989,10.0,22,2.20,12,8,0,2,0,0,0,0.00,0,0,0,0,0,0
Dé Marcão,BRA,DF,Atl Goianiense,23-155,2001,0.8,1,1.30,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Marcelinho,BRA,"FW,MF",Juventude,21-311,2002,9.6,39,3.78,22,4,2,5,6,0,8,0.78,3,2,0,2,1,0
Marcelo,BRA,DF,Fluminense,36-158,1988,11.2,24,2.15,19,2,1,2,0,0,1,0.09,1,0,0,0,0,0
João Marcelo,BRA,DF,Cruzeiro,24-126,2000,22.9,21,0.92,20,0,0,1,0,0,3,0.13,3,0,0,0,0,0
Agustín Marchesín,ARG,GK,Grêmio,36-215,1988,20.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Zé Marcos,BRA,DF,Juventude,26-259,1998,18.3,7,0.38,5,1,0,1,0,0,2,0.11,1,0,0,1,0,0
Erick Marcus,BRA,"FW,MF",Vasco da Gama,20-230,2004,1.9,7,3.62,6,0,0,1,0,0,0,0.00,0,0,0,0,0,0
Mariano,BRA,DF,Atlético Mineiro,38-116,1986,5.7,13,2.27,12,1,0,0,0,0,0,0.00,0,0,0,0,0,0
Marinho,BRA,FW,Fortaleza,34-141,1990,8.9,37,4.14,15,9,6,2,5,0,6,0.67,2,1,2,0,1,0
Marlon,BRA,DF,Cruzeiro,27-150,1997,18.1,39,2.16,33,5,0,1,0,0,4,0.22,3,0,0,1,0,0
Marlon,BRA,DF,Fluminense,29-040,1995,3.9,5,1.28,4,0,1,0,0,0,0,0.00,0,0,0,0,0,0
Marquinhos,BRA,"FW,DF",Fluminense,21-193,2003,12.9,34,2.63,25,0,1,4,3,1,1,0.08,1,0,0,0,0,0
Juan Martín Lucero,ARG,FW,Fortaleza,32-322,1991,17.6,24,1.36,15,0,1,2,5,1,1,0.06,1,0,0,0,0,0
Martinelli,BRA,"MF,DF",Fluminense,23-160,2001,20.9,30,1.44,26,0,1,1,2,0,1,0.05,0,0,0,0,1,0
Adriano Martins,BRA,DF,Atl Goianiense,27-199,1997,25.6,15,0.59,15,0,0,0,0,0,1,0.04,1,0,0,0,0,0
Matheus Martins,BRA,"MF,FW",Botafogo (RJ),21-093,2003,3.5,11,3.15,10,0,0,0,1,0,1,0.29,1,0,0,0,0,0
Gustavo Martins Santos,BRA,DF,Grêmio,22-067,2002,14.8,3,0.20,2,0,0,1,0,0,1,0.07,0,0,0,1,0,0
Gonzalo Mastriani,URU,FW,Ath Paranaense,31-172,1993,9.7,19,1.96,16,0,0,2,1,0,0,0.00,0,0,0,0,0,0
Fellipe Mateus,BRA,"MF,FW",Criciúma,33-248,1991,16.1,40,2.48,24,8,1,4,3,0,2,0.12,0,0,0,2,0,0
Matheusinho,BRA,"MF,FW",Vitória,26-365,1997,21.8,69,3.17,40,14,4,3,6,2,8,0.37,4,3,0,1,0,0
Matheusinho,BRA,MF,Criciúma,26-249,1998,14.1,64,4.53,57,2,4,1,0,0,5,0.35,4,0,0,1,0,0
Matheuzinho,BRA,DF,Corinthians,24-039,2000,16.9,44,2.60,32,7,2,1,2,0,1,0.06,1,0,0,0,0,0
Ricardo Mathias,BRA,"FW,MF",Internacional,18-084,2006,0.8,5,6.08,2,1,0,2,0,0,0,0.00,0,0,0,0,0,0
Mauricio,BRA,MF,Internacional,23-148,2001,4.2,16,3.78,13,2,0,1,0,0,0,0.00,0,0,0,0,0,0
Mauricio,BRA,MF,Palmeiras,23-148,2001,8.8,26,2.96,23,0,1,0,2,0,2,0.23,0,0,0,0,2,0
Max,BRA,"FW,MF",Atl Goianiense,22-111,2002,2.9,15,5.11,7,0,1,2,5,0,2,0.68,0,0,0,1,1,0
Max,BRA,MF,Cuiabá,23-158,2001,11.3,40,3.53,24,10,2,1,3,0,5,0.44,3,2,0,0,0,0
Maycon,BRA,MF,Corinthians,27-094,1997,0.5,4,7.66,4,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Mayk,BRA,DF,Grêmio,25-047,1999,2.9,2,0.69,1,1,0,0,0,0,0,0.00,0,0,0,0,0,0
Mayke,BRA,DF,Palmeiras,31-342,1992,9.6,28,2.91,23,2,1,2,0,0,1,0.10,1,0,0,0,0,0
Gary Medel,CHI,DF,Vasco da Gama,37-075,1987,1.2,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Felipe Melo,BRA,DF,Fluminense,41-113,1983,4.6,1,0.20,1,0,0,0,0,0,1,0.20,1,0,0,0,0,0
Memphis,NED,"FW,MF",Corinthians,30-247,1994,1.5,4,2.59,3,0,0,0,1,0,1,0.65,1,0,0,0,0,0
Douglas Mendes,BRA,DF,Red Bull Bragantino,20-126,2004,14.3,10,0.70,8,1,0,1,0,0,1,0.07,1,0,0,0,0,0
Matheus Mendes,BRA,GK,Atlético Mineiro,25-221,1999,11.1,1,0.09,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Nathan Mendes,BRA,DF,Red Bull Bragantino,22-059,2002,12.4,24,1.93,18,2,0,3,1,0,1,0.08,0,0,0,1,0,0
Vinicius Mendonça,BRA,"FW,MF",Red Bull Bragantino,20-240,2004,3.0,17,5.65,9,0,5,1,2,0,4,1.33,1,0,2,0,1,0
Jean Meneses,CHI,"FW,MF",Vasco da Gama,31-215,1993,2.1,2,0.94,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Gabriel Menino,BRA,"MF,FW",Palmeiras,24-018,2000,10.4,51,4.91,31,7,2,3,6,2,1,0.10,1,0,0,0,0,0
Gabriel Mercado,ARG,DF,Internacional,37-213,1987,13.2,9,0.68,6,0,1,1,1,0,2,0.15,1,0,0,0,1,0
Higor Meritão,BRA,MF,Criciúma,30-116,1994,10.8,14,1.30,11,0,0,2,0,1,1,0.09,1,0,0,0,0,0
Michael,BRA,FW,Flamengo,28-219,1996,1.2,3,2.55,2,0,0,0,1,0,1,0.85,0,0,0,0,1,0
Carlos Miguel,BRA,GK,Corinthians,26-008,1998,6.0,2,0.33,2,0,0,0,0,0,1,0.17,1,0,0,0,0,0
Luis Miguel,BRA,"MF,FW",Vitória,19-256,2005,0.2,1,6.00,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Lucas Mineiro,BRA,MF,Cuiabá,28-236,1996,21.5,25,1.16,22,0,1,2,0,0,2,0.09,1,0,0,1,0,0
Moises,BRA,FW,Fortaleza,28-045,1996,7.6,37,4.86,21,0,14,1,1,0,5,0.66,3,0,2,0,0,0
Miguel Monsalve,COL,"FW,MF",Grêmio,20-233,2004,7.3,27,3.70,15,0,6,2,4,0,5,0.69,3,0,2,0,0,0
Jacob Montes,NCA,"FW,MF",Botafogo (RJ),25-363,1998,0.2,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
João Moreira,POR,"DF,MF",São Paulo,20-149,2004,1.9,2,1.04,2,0,0,0,0,0,1,0.52,1,0,0,0,0,0
Aníbal Moreno,ARG,MF,Palmeiras,25-157,1999,21.9,56,2.56,42,2,2,3,3,4,2,0.09,2,0,0,0,0,0
Gabriel Moscardo,BRA,MF,Corinthians,19-019,2005,0.9,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Henry Mosquera,COL,"FW,MF",Red Bull Bragantino,22-337,2001,19.2,55,2.87,36,0,17,0,1,1,2,0.10,2,0,0,0,0,0
Gustavo Mosquito,BRA,FW,Vitória,27-040,1997,3.7,10,2.72,6,0,1,1,2,0,3,0.82,1,0,1,0,1,0
Gustavo Mosquito,BRA,FW,Corinthians,27-040,1997,4.5,12,2.68,10,0,1,0,0,1,1,0.22,0,0,0,0,0,1
Jean Mota,BRA,MF,Vitória,31-002,1993,4.1,17,4.14,10,5,0,1,1,0,1,0.24,0,0,0,1,0,0
Hugo Moura,BRA,MF,Vasco da Gama,26-288,1998,17.1,47,2.76,35,1,0,5,2,4,5,0.29,3,0,0,1,0,1
Lucas Moura,BRA,"FW,MF",São Paulo,32-065,1992,18.0,77,4.27,54,6,7,5,5,0,8,0.44,5,1,1,0,1,0
Mycael,BRA,GK,Ath Paranaense,20-219,2004,6.4,3,0.47,2,1,0,0,0,0,1,0.16,0,1,0,0,0,0
Léo Naldi,BRA,MF,Vitória,23-060,2001,11.6,19,1.64,12,0,0,1,4,2,0,0.00,0,0,0,0,0,0
Matheus Nascimento,BRA,FW,Botafogo (RJ),20-228,2004,0.3,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Nata,BRA,DF,Grêmio,23-134,2001,5.6,3,0.53,2,1,0,0,0,0,0,0.00,0,0,0,0,0,0
Nathan,BRA,DF,Internacional,23-042,2001,0.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Nathan,BRA,"FW,MF",Grêmio,28-218,1996,3.6,16,4.43,11,0,0,3,2,0,1,0.28,1,0,0,0,0,0
Kaiky Naves,BRA,DF,Palmeiras,22-162,2002,8.1,17,2.10,15,0,0,2,0,0,2,0.25,2,0,0,0,0,0
Nenê,BRA,"MF,FW",Juventude,43-090,1981,14.8,60,4.07,31,25,0,1,3,0,3,0.20,1,2,0,0,0,0
Neris,BRA,DF,Cruzeiro,32-122,1992,3.4,3,0.89,3,0,0,0,0,0,1,0.30,1,0,0,0,0,0
Neris,BRA,DF,Vitória,32-122,1992,8.1,6,0.74,5,1,0,0,0,0,0,0.00,0,0,0,0,0,0
Rodrigo Nestor,BRA,"MF,FW",São Paulo,24-069,2000,9.4,33,3.48,22,4,1,4,1,1,3,0.32,3,0,0,0,0,0
José Vitor Silva Neves,BRA,"MF,FW",Ath Paranaense,24-168,2000,2.0,3,1.53,3,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Newton,BRA,MF,Criciúma,24-219,2000,18.7,34,1.82,30,0,0,2,0,2,1,0.05,1,0,0,0,0,0
Nikão,BRA,"FW,MF",Ath Paranaense,32-080,1992,10.2,56,5.50,43,4,2,3,2,2,2,0.20,2,0,0,0,0,0
Nonato,BRA,MF,Fluminense,26-228,1998,2.3,3,1.29,3,0,0,0,0,0,1,0.43,1,0,0,0,0,0
Gustavo Nunes,BRA,"FW,MF",Grêmio,18-332,2005,13.8,34,2.47,25,0,6,1,2,0,2,0.15,2,0,0,0,0,0
Cauly Oliveira Souza,BRA,"MF,FW",Bahia,29-032,1995,24.0,114,4.75,76,19,7,2,8,2,11,0.46,7,1,1,0,2,0
Leo Ortiz,BRA,"MF,DF",Flamengo,28-288,1996,15.2,28,1.84,25,0,0,1,0,2,2,0.13,2,0,0,0,0,0
Osvaldo,BRA,"MF,FW",Vitória,37-189,1987,11.9,43,3.61,28,8,2,2,3,0,3,0.25,3,0,0,0,0,0
Otávio,BRA,MF,Atlético Mineiro,30-166,1994,15.9,20,1.26,15,1,1,1,1,1,2,0.13,1,1,0,0,0,0
Luis Oyama,BRA,MF,Juventude,27-261,1997,6.5,11,1.70,10,0,0,0,1,0,1,0.15,1,0,0,0,0,0
Pablo,BRA,"FW,MF",Ath Paranaense,32-116,1992,10.9,30,2.76,26,1,0,2,0,1,1,0.09,1,0,0,0,0,0
Pablo,BRA,DF,Botafogo (RJ),33-118,1991,0.3,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Juan Pablo,BRA,DF,Cuiabá,22-175,2002,2.8,2,0.72,1,1,0,0,0,0,0,0.00,0,0,0,0,0,0
Ruan Pablo,BRA,MF,Bahia,16-086,2008,0.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Bruno Pacheco,BRA,DF,Fortaleza,32-314,1991,12.7,17,1.34,11,2,2,0,1,1,2,0.16,0,0,2,0,0,0
Brahian Palacios,COL,"DF,FW",Atlético Mineiro,21-328,2002,7.7,22,2.84,12,1,4,2,3,0,7,0.91,4,0,0,1,2,0
Helibelton Palacios,COL,DF,Cruzeiro,31-128,1993,1.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Sergio Palacios,COL,DF,Red Bull Bragantino,19-246,2005,0.3,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Mateus Pasinato,BRA,GK,Cuiabá,32-111,1992,1.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Alan Patrick,BRA,"MF,FW",Internacional,33-157,1991,12.0,72,5.99,49,12,8,2,1,0,7,0.58,6,0,0,1,0,0
Patryck,BRA,"DF,FW",São Paulo,21-273,2003,4.3,6,1.40,6,0,0,0,0,0,1,0.23,1,0,0,0,0,0
Patrick de Paula,BRA,MF,Criciúma,25-039,1999,2.7,6,2.21,4,0,0,1,1,0,0,0.00,0,0,0,0,0,0
Patrick de Paula,BRA,"MF,FW",Botafogo (RJ),25-039,1999,0.3,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Paulinho,BRA,"FW,MF",Atlético Mineiro,24-094,2000,19.9,78,3.92,63,2,5,4,4,0,3,0.15,2,0,0,0,1,0
Paulinho,BRA,MF,Corinthians,36-084,1988,1.3,4,3.05,3,0,0,1,0,0,0,0.00,0,0,0,0,0,0
Caio Paulista,BRA,"DF,FW",Palmeiras,26-159,1998,7.1,20,2.81,11,0,5,1,2,1,1,0.14,1,0,0,0,0,0
Cristian Pavón,ARG,"FW,MF",Grêmio,28-270,1996,9.9,39,3.96,29,3,2,5,0,0,5,0.51,3,0,1,1,0,0
Dimitri Payet,FRA,"MF,FW",Vasco da Gama,37-202,1987,9.8,42,4.30,27,12,0,1,1,1,7,0.72,5,2,0,0,0,0
Pedrão,BRA,DF,Atl Goianiense,31-304,1992,6.1,2,0.33,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Pedrinho,BRA,"MF,DF",Atlético Mineiro,26-187,1998,2.3,12,5.22,11,0,0,0,1,0,2,0.87,1,0,0,0,1,0
Pedro,BRA,FW,Flamengo,27-119,1997,18.4,48,2.61,35,0,3,4,3,3,11,0.60,7,0,1,1,2,0
João Pedro,BRA,"FW,MF",Cruzeiro,21-258,2003,0.9,1,1.11,0,0,0,0,1,0,0,0.00,0,0,0,0,0,0
João Pedro,BRA,MF,Vasco da Gama,19-181,2005,4.8,10,2.08,8,0,0,2,0,0,3,0.62,2,0,0,1,0,0
João Pedro,BRA,DF,Corinthians,20-291,2003,0.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
João Pedro,ITA,FW,Grêmio,32-222,1992,6.4,7,1.09,7,0,0,0,0,0,0,0.00,0,0,0,0,0,0
João Pedro,BRA,DF,Grêmio,27-337,1996,21.9,39,1.78,31,1,3,2,1,1,4,0.18,4,0,0,0,0,0
João Pedro Pepê,BRA,MF,Grêmio,26-285,1998,11.1,16,1.45,13,0,1,1,1,0,0,0.00,0,0,0,0,0,0
Peixoto,BRA,MF,Juventude,27-109,1997,0.2,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Léo Pelé,BRA,DF,Vasco da Gama,28-225,1996,22.0,19,0.86,19,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Carlos de Pena,URU,MF,Bahia,32-220,1992,7.0,33,4.71,18,10,2,2,1,0,5,0.71,3,2,0,0,0,0
Fabrizio Peralta,PAR,"MF,FW",Cruzeiro,22-076,2002,1.0,1,0.97,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Léo Pereira,BRA,DF,Flamengo,28-260,1996,17.3,21,1.21,19,0,1,0,0,1,3,0.17,3,0,0,0,0,0
Matheus Pereira,BRA,"FW,MF",Cruzeiro,28-165,1996,24.5,122,4.98,88,17,8,2,6,1,14,0.57,10,0,3,1,0,0
Yago Pikachu,BRA,"FW,MF",Fortaleza,32-134,1992,16.3,37,2.27,23,3,1,3,6,1,7,0.43,5,0,0,0,1,1
Joaquín Piquerez,URU,DF,Palmeiras,26-054,1998,14.6,45,3.08,34,5,0,3,3,0,0,0.00,0,0,0,0,0,0
Rafael Pires,BRA,GK,São Paulo,35-116,1989,18.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Lucas Piton,BRA,DF,Vasco da Gama,24-008,2000,23.1,62,2.69,47,10,4,0,0,1,6,0.26,4,1,1,0,0,0
Isidro Pitta,PAR,FW,Cuiabá,25-064,1999,23.3,47,2.01,34,0,4,5,4,0,4,0.17,1,0,1,1,1,0
Gonzalo Plata,ECU,FW,Flamengo,23-351,2000,1.8,11,5.96,11,0,0,0,0,0,1,0.54,1,0,0,0,0,0
Tomas Pochettino,ARG,MF,Fortaleza,28-259,1996,15.6,75,4.80,41,22,3,4,4,1,8,0.51,5,2,0,1,0,0
Mateo Ponte,URU,DF,Botafogo (RJ),21-146,2003,10.1,18,1.78,15,0,1,1,0,1,3,0.30,2,0,0,0,0,1
Werik Popó,BRA,FW,Criciúma,23-000,2001,0.1,1,9.00,0,0,0,0,1,0,0,0.00,0,0,0,0,0,0
Werik Popó,BRA,FW,Juventude,23-000,2001,0.5,3,6.43,2,0,0,1,0,0,0,0.00,0,0,0,0,0,0
Gustavo Prado,BRA,"FW,MF",Internacional,19-133,2005,6.2,26,4.16,20,0,1,3,1,1,4,0.64,2,0,0,2,0,0
Bruno Praxedes,BRA,MF,Ath Paranaense,22-252,2002,1.6,8,4.86,5,3,0,0,0,0,0,0.00,0,0,0,0,0,0
Bruno Praxedes,BRA,MF,Vasco da Gama,22-252,2002,2.9,9,3.09,6,1,1,1,0,0,0,0.00,0,0,0,0,0,0
Erick Pulgar,CHI,MF,Flamengo,30-276,1994,13.2,24,1.82,21,0,1,1,0,1,1,0.08,1,0,0,0,0,0
Du Queiroz,BRA,MF,Grêmio,24-272,2000,6.5,11,1.69,11,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Igor Rabello,BRA,DF,Atlético Mineiro,29-172,1995,7.2,7,0.97,6,0,0,1,0,0,0,0.00,0,0,0,0,0,0
Zé Rafael,BRA,MF,Palmeiras,31-123,1993,9.2,31,3.27,23,1,2,1,1,3,5,0.53,2,0,0,1,1,1
Rafinha,BRA,DF,São Paulo,39-040,1985,4.1,6,1.48,3,3,0,0,0,0,0,0.00,0,0,0,0,0,0
Railan,BRA,"DF,FW",Cuiabá,24-221,2000,9.3,22,2.36,15,0,2,4,1,0,2,0.21,1,0,0,1,0,0
André Ramalho,BRA,DF,Corinthians,32-244,1992,9.7,10,1.03,6,1,0,3,0,0,2,0.21,2,0,0,0,0,0
Eric Ramires,BRA,MF,Red Bull Bragantino,24-068,2000,11.7,27,2.32,25,0,0,1,1,0,3,0.26,3,0,0,0,0,0
Ramon,BRA,DF,Cuiabá,23-218,2001,20.4,46,2.26,35,6,3,1,0,1,1,0.05,1,0,0,0,0,0
Randerson,BRA,MF,Atl Goianiense,20-219,2004,0.2,1,6.43,0,0,1,0,0,0,0,0.00,0,0,0,0,0,0
Pedro Rangel,BRA,GK,Atl Goianiense,24-110,2000,6.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Raniele,BRA,"MF,DF",Corinthians,27-291,1996,19.5,32,1.64,26,0,0,0,4,2,2,0.10,0,0,0,0,2,0
Rafael Ratão,BRA,"FW,MF",Bahia,28-322,1995,3.5,16,4.51,10,0,3,3,0,0,5,1.41,2,0,2,1,0,0
Wellington Rato,BRA,"FW,MF",São Paulo,32-111,1992,10.6,40,3.77,28,10,0,2,0,0,6,0.57,2,3,0,1,0,0
Raul,BRA,MF,Red Bull Bragantino,28-098,1996,13.0,26,2.00,23,1,0,0,0,2,2,0.15,2,0,0,0,0,0
Pedro Raul,BRA,FW,Corinthians,27-347,1996,5.8,15,2.57,10,0,0,3,0,2,2,0.34,1,0,0,1,0,0
Leonardo Realpe,ECU,DF,Red Bull Bragantino,23-234,2001,1.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Reinaldo,BRA,DF,Grêmio,35-019,1989,20.1,63,3.14,32,19,4,3,2,3,2,0.10,2,0,0,0,0,0
Vitor Reis,BRA,DF,Palmeiras,18-279,2006,9.2,9,0.98,8,0,0,1,0,0,0,0.00,0,0,0,0,0,0
Robert Renan,BRA,DF,Internacional,21-006,2003,10.7,14,1.31,13,0,1,0,0,0,1,0.09,1,0,0,0,0,0
Renê,BRA,DF,Internacional,32-033,1992,10.6,26,2.46,19,3,1,2,1,0,1,0.09,1,0,0,0,0,0
Rezende,BRA,"MF,DF",Bahia,29-289,1995,6.4,4,0.63,2,1,0,1,0,0,0,0.00,0,0,0,0,0,0
Rhaldney,BRA,MF,Atl Goianiense,25-332,1998,18.4,46,2.50,40,0,0,3,1,2,1,0.05,1,0,0,0,0,0
Everton Ribeiro,BRA,MF,Bahia,35-190,1989,22.0,88,4.00,76,5,1,2,3,1,11,0.50,11,0,0,0,0,0
Ricardo,BRA,MF,Vitória,30-233,1994,5.2,15,2.89,8,0,1,0,2,4,1,0.19,1,0,0,0,0,0
João Ricardo Riedi,BRA,GK,Fortaleza,36-041,1988,30.0,6,0.20,4,2,0,0,0,0,1,0.03,1,0,0,0,0,0
Charles Rigon Matos,BRA,"MF,DF",Corinthians,28-120,1996,5.2,7,1.35,7,0,0,0,0,0,1,0.19,1,0,0,0,0,0
Rikelme,BRA,DF,Cuiabá,21-093,2003,5.5,6,1.09,5,1,0,0,0,0,0,0.00,0,0,0,0,0,0
Rildo,BRA,"FW,MF",Juventude,24-270,2000,1.3,3,2.29,2,0,0,0,1,0,0,0.00,0,0,0,0,0,0
Richard Ríos,COL,MF,Palmeiras,24-137,2000,12.4,26,2.10,21,1,2,2,0,0,3,0.24,2,0,1,0,0,0
Riquelme,BRA,MF,Red Bull Bragantino,18-284,2006,0.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Robert,BRA,"MF,FW",Cruzeiro,19-187,2005,4.4,9,2.05,6,0,1,1,1,0,0,0.00,0,0,0,0,0,0
Jhonata Robert,BRA,MF,Criciúma,24-357,1999,0.7,6,8.71,3,0,0,1,1,1,0,0.00,0,0,0,0,0,0
Kaique Rocha,BRA,DF,Ath Paranaense,23-232,2001,24.6,34,1.38,25,2,3,2,0,2,2,0.08,2,0,0,0,0,0
Marcos Rocha,BRA,DF,Palmeiras,35-311,1988,15.8,57,3.62,44,9,2,0,0,2,7,0.44,5,1,0,0,0,1
Pedro Rocha Neves,BRA,MF,Criciúma,30-017,1994,0.1,1,12.86,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Pedro Rocha Neves,BRA,"FW,MF",Fortaleza,30-017,1994,0.5,4,7.50,3,0,0,0,1,0,0,0.00,0,0,0,0,0,0
Sergio Rochet,URU,GK,Internacional,31-208,1993,18.0,1,0.06,0,1,0,0,0,0,0,0.00,0,0,0,0,0,0
Yeferson Rodallega,COL,DF,Atl Goianiense,23-329,2000,1.2,1,0.85,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Rodrigo,BRA,MF,São Paulo,20-215,2004,0.7,1,1.45,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Arthur Rodrigues,BRA,"FW,MF",Cruzeiro,20-248,2004,0.9,3,3.29,3,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Emerson Rodríguez,COL,FW,Vasco da Gama,24-053,2000,5.9,18,3.06,16,0,1,0,1,0,1,0.17,1,0,0,0,0,0
Emiliano Rodríguez,URU,FW,Atl Goianiense,21-093,2003,12.2,20,1.61,12,1,3,1,2,1,0,0.00,0,0,0,0,0,0
James Rodríguez,COL,MF,São Paulo,33-097,1991,0.4,2,4.74,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Luciano Rodríguez,URU,"FW,MF",Bahia,21-093,2003,2.7,12,4.46,7,0,0,1,4,0,0,0.00,0,0,0,0,0,0
Agustín Rogel,URU,DF,Internacional,27-000,1997,5.2,5,0.97,4,0,0,0,0,1,0,0.00,0,0,0,0,0,0
Robert Rojas,PAR,DF,Vasco da Gama,28-170,1996,1.9,2,1.03,1,1,0,0,0,0,0,0.00,0,0,0,0,0,0
Guilherme Romão,BRA,DF,Atl Goianiense,27-010,1997,23.5,64,2.73,44,7,3,4,6,0,5,0.21,4,0,0,1,0,0
Ángel Romero,PAR,FW,Corinthians,32-105,1992,14.0,41,2.93,30,0,3,2,5,1,2,0.14,1,0,0,0,1,0
Lucas Romero,ARG,MF,Cruzeiro,30-182,1994,21.7,59,2.72,51,2,1,3,0,2,7,0.32,7,0,0,0,0,0
Óscar Romero,PAR,"MF,FW",Botafogo (RJ),32-105,1992,7.2,27,3.74,10,9,2,4,2,0,3,0.42,0,3,0,0,0,0
Rômulo,BRA,DF,Atlético Mineiro,20-260,2004,5.5,9,1.64,7,0,0,1,0,1,1,0.18,1,0,0,0,0,0
Romulo,BRA,MF,Internacional,24-230,2000,12.7,13,1.03,10,0,0,1,1,1,2,0.16,2,0,0,0,0,0
Romulo,BRA,"FW,MF",Palmeiras,23-010,2001,1.7,13,7.65,7,4,0,1,1,0,1,0.59,1,0,0,0,0,0
Ronald,BRA,MF,Criciúma,27-121,1997,10.3,43,4.16,26,6,5,3,1,2,5,0.48,4,0,1,0,0,0
Ronald,BRA,"MF,DF",Grêmio,21-249,2003,0.5,2,4.39,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Ronaldo,BRA,GK,Atl Goianiense,28-056,1996,23.0,4,0.17,3,1,0,0,0,0,1,0.04,0,1,0,0,0,0
Ronaldo,BRA,"MF,DF",Juventude,27-360,1996,3.7,5,1.36,5,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Budiga Roni,BRA,"MF,DF",Atl Goianiense,25-185,1999,9.9,16,1.62,12,0,0,2,0,2,1,0.10,1,0,0,0,0,0
Rony,BRA,FW,Palmeiras,29-159,1995,15.5,52,3.35,38,0,2,5,6,1,3,0.19,2,0,0,1,0,0
Matheus Rossetto,BRA,MF,Fortaleza,28-136,1996,11.0,20,1.82,20,0,0,0,0,0,2,0.18,2,0,0,0,0,0
Rossi,BRA,"FW,MF",Vasco da Gama,31-178,1993,5.6,21,3.73,11,9,0,0,1,0,2,0.36,1,1,0,0,0,0
Agustín Rossi,ARG,GK,Flamengo,29-057,1995,26.0,5,0.19,4,1,0,0,0,0,0,0.00,0,0,0,0,0,0
