Player,Nation,Pos,Squad,Comp,Age,Born,90s,PassAtt,Live,Dead,FK,ThroughBalls,SideSwitch,Cross,Throw-Ins,Corners,InSwingCorner,OutSwingCorner,StraightCorner,PassesCmp,PassOffside,PassesBlocked
Antoine Mendy,FRA,DF,Nice,Ligue 1,20-165,2004,4.5,233,207,26,8,1,1,6,18,0,0,0,0,188,0,1
Ferland Mendy,FRA,DF,Real Madrid,La Liga,29-153,1995,7.4,448,384,62,15,0,1,1,47,0,0,0,0,417,2,7
Nampalys Mendy,SEN,MF,Lens,Ligue 1,32-138,1992,1.2,77,77,0,0,0,1,0,0,0,0,0,0,71,0,1
Gideon Mensah,GHA,DF,Auxerre,Ligue 1,26-113,1998,4.3,206,170,34,6,1,2,17,28,0,0,0,0,160,2,2
Alex Meret,ITA,GK,Napoli,Serie A,27-231,1997,7.4,221,145,76,22,0,1,0,0,0,0,0,0,173,0,0
Mikel Merino,ESP,"MF,FW",Arsenal,Premier League,28-139,1996,2.9,105,105,0,0,2,1,2,0,0,0,0,0,77,0,6
Quentin Merlin,FRA,"DF,MF",Marseille,Ligue 1,22-176,2002,3.6,296,266,29,4,0,0,17,20,5,3,0,0,253,1,4
Víctor Meseguer,ESP,"MF,FW",Valladolid,La Liga,25-152,1999,3.7,141,135,6,3,1,1,1,1,0,0,0,0,110,0,6
Junior Messias,BRA,"MF,FW",Genoa,Serie A,33-179,1991,2.9,55,52,3,0,0,1,4,2,0,0,0,0,40,0,0
Connor Metcalfe,AUS,MF,St. Pauli,Bundesliga,25-003,1999,2.5,88,79,7,3,0,0,6,1,3,0,3,0,54,2,3
Karol Mets,EST,DF,St. Pauli,Bundesliga,31-176,1993,9.0,587,551,35,15,0,5,3,4,0,0,0,0,489,1,2
Thomas Meunier,BEL,DF,Lille,Ligue 1,33-057,1991,6.6,427,378,49,3,0,4,15,45,1,0,0,0,332,0,11
Alexander Meyer,GER,GK,Dortmund,Bundesliga,33-209,1991,1.0,40,35,5,4,0,0,0,0,0,0,0,0,29,0,0
Florian Micheler,AUT,MF,Hoffenheim,Bundesliga,19-175,2005,0.4,12,12,0,0,0,0,0,0,0,0,0,0,11,0,0
Miguel,ESP,FW,Leganés,La Liga,25-066,1999,7.7,101,97,4,0,1,1,6,1,0,0,0,0,54,0,10
Valentin Mihaila,ROU,"FW,MF",Parma,Serie A,24-280,2000,6.8,194,171,22,6,2,3,5,3,13,1,0,1,150,1,3
Georges Mikautadze,GEO,FW,Lyon,Ligue 1,24-008,2000,5.0,152,143,8,0,1,2,4,2,0,0,0,0,117,1,5
Nikola Milenković,SRB,DF,Nott'ham Forest,Premier League,27-027,1997,9.0,273,259,9,9,0,0,0,0,0,0,0,0,234,5,0
Vanja Milinković-Savić,SRB,GK,Torino,Serie A,27-262,1997,10.0,413,290,121,28,1,0,0,0,0,0,0,0,291,2,0
Éder Militão,BRA,DF,Real Madrid,La Liga,26-295,1998,10.1,692,656,34,19,0,15,2,2,0,0,0,0,619,2,3
Luis Milla,ESP,MF,Getafe,La Liga,30-032,1994,11.8,536,424,108,67,2,12,71,0,40,17,18,1,393,4,7
Pere Milla,ESP,"MF,FW",Espanyol,La Liga,32-046,1992,2.3,84,74,10,5,3,1,9,2,3,1,2,0,48,0,9
Enzo Millot,FRA,"MF,FW",Stuttgart,Bundesliga,22-114,2002,6.7,380,353,27,3,0,4,19,6,14,1,8,0,330,0,3
James Milner,ENG,MF,Brighton,Premier League,38-309,1986,1.9,73,62,11,4,2,0,8,0,6,2,3,0,55,0,1
Kim Min-jae,KOR,DF,Bayern Munich,Bundesliga,27-359,1996,8.5,906,882,23,11,0,4,0,2,0,0,0,0,835,1,2
Yerry Mina,COL,DF,Cagliari,Serie A,30-046,1994,8.1,446,419,27,24,0,0,1,1,0,0,0,0,389,0,0
Takumi Minamino,JPN,"MF,FW",Monaco,Ligue 1,29-297,1995,7.4,210,203,5,1,6,0,4,2,0,0,0,0,141,2,8
Lucas Mincarelli,FRA,DF,Montpellier,Ligue 1,20-308,2004,2.8,126,105,21,4,0,0,12,17,0,0,0,0,97,0,3
Óscar Mingueza,ESP,"MF,DF",Celta Vigo,La Liga,25-179,1999,9.5,680,566,109,18,0,4,41,87,4,0,3,0,522,5,12
Kim Minsu,KOR,MF,Girona,La Liga,18-294,2006,0.2,7,7,0,0,0,0,0,0,0,0,0,0,6,0,0
Yankuba Minteh,GAM,"FW,MF",Brighton,Premier League,20-109,2004,4.5,130,117,12,4,1,1,28,1,7,4,3,0,79,1,10
Bojan Miovski,MKD,FW,Girona,La Liga,25-137,1999,4.2,44,38,5,0,0,0,2,0,0,0,0,0,36,1,1
Rafa Mir,ESP,"MF,FW",Valencia,La Liga,27-143,1997,2.7,42,41,1,0,0,0,1,0,0,0,0,0,27,0,1
Juan Miranda,ESP,DF,Bologna,Serie A,24-294,2000,5.5,448,351,96,20,1,2,51,59,17,1,12,0,355,1,5
Fabio Miretti,ITA,"MF,DF",Genoa,Serie A,21-097,2003,3.6,99,83,16,6,0,1,18,1,9,4,4,0,68,0,3
Tyrick Mitchell,ENG,"DF,MF",Crystal Palace,Premier League,25-068,1999,9.4,439,371,67,3,0,0,42,64,0,0,0,0,312,1,14
Kaoru Mitoma,JPN,"FW,MF",Brighton,Premier League,27-172,1997,9.2,326,322,4,0,3,0,30,4,0,0,0,0,244,0,12
Maximilian Mittelstädt,GER,DF,Stuttgart,Bundesliga,27-235,1997,7.0,535,454,80,7,0,6,38,72,0,0,0,0,453,1,7
Koji Miyoshi,JPN,"MF,FW",Bochum,Bundesliga,27-227,1997,2.2,50,48,2,0,3,1,4,0,1,1,0,0,23,0,4
Henrikh Mkhitaryan,ARM,MF,Inter,Serie A,35-292,1989,9.6,524,512,10,6,3,2,8,2,2,1,0,0,454,2,7
Jakub Moder,POL,MF,Brighton,Premier League,25-215,1999,0.0,9,9,0,0,0,0,0,0,0,0,0,0,9,0,0
Rui Modesto,ANG,DF,Udinese,Serie A,25-032,1999,0.2,18,15,3,0,0,0,1,3,0,0,0,0,13,0,1
Luka Modrić,CRO,MF,Real Madrid,La Liga,39-060,1985,6.1,525,465,59,27,3,7,35,1,31,14,9,1,461,1,4
Max Moerstedt,GER,FW,Hoffenheim,Bundesliga,,,0.6,17,17,0,0,0,0,0,0,0,0,0,0,13,0,2
Mostafa Mohamed,EGY,FW,Nantes,Ligue 1,26-346,1997,3.7,71,65,5,0,0,0,1,0,0,0,0,0,44,1,3
Johan Mojica,COL,DF,Mallorca,La Liga,32-079,1992,9.1,444,361,81,10,0,4,45,71,0,0,0,0,337,2,14
Alberto Moleiro,ESP,"FW,MF",Las Palmas,La Liga,21-039,2003,10.6,394,386,7,4,6,0,9,2,1,0,0,0,333,1,10
Nahuel Molina,ARG,DF,Atlético Madrid,La Liga,26-216,1998,6.8,458,370,86,6,1,3,27,71,9,3,6,0,350,2,15
Florent Mollet,FRA,"MF,FW",Nantes,Ligue 1,32-355,1991,1.1,49,42,6,0,0,0,5,1,5,0,5,0,42,1,1
Jon Moncayola,ESP,"MF,FW",Osasuna,La Liga,26-179,1998,7.7,287,245,41,15,0,1,41,1,23,6,11,0,198,1,4
Gonzalo Montiel,ARG,"MF,DF",Sevilla,La Liga,27-312,1997,0.1,9,7,2,1,0,0,0,1,0,0,0,0,7,0,0
Lorenzo Montipò,ITA,GK,Hellas Verona,Serie A,28-262,1996,10.0,282,164,116,33,0,2,0,0,0,0,0,0,134,2,0
Mikey Moore,ENG,FW,Tottenham,Premier League,17-089,2007,0.9,22,18,4,0,0,0,4,1,3,1,0,0,15,0,0
Álvaro Morata,ESP,"FW,MF",Milan,Serie A,32-016,1992,5.9,143,135,8,2,0,3,7,0,0,0,0,0,111,0,1
Morato,BRA,DF,Nott'ham Forest,Premier League,23-131,2001,0.8,20,18,1,1,0,0,0,0,0,0,0,0,10,1,3
Diego Moreira,POR,"DF,FW",Strasbourg,Ligue 1,20-094,2004,8.2,371,321,49,9,2,1,23,37,3,1,1,0,273,1,9
Alberto Moreno,ESP,DF,Como,Serie A,32-126,1992,11.3,647,542,103,18,1,3,28,85,0,0,0,0,538,2,9
Álex Moreno,ESP,DF,Nott'ham Forest,Premier League,31-153,1993,5.8,248,201,45,1,1,1,9,44,0,0,0,0,177,2,7
Gerard Moreno,ESP,FW,Villarreal,La Liga,32-215,1992,1.3,48,42,6,0,0,0,1,0,0,0,0,0,38,0,0
Tete Morente,ESP,"FW,MF",Lecce,Serie A,27-340,1996,4.3,132,121,10,2,0,1,7,5,3,0,2,0,106,1,6
Ilaix Moriba,GUI,MF,Celta Vigo,La Liga,21-294,2003,4.3,226,222,4,4,1,2,2,0,0,0,0,0,202,0,2
Manu Morlanes,ESP,MF,Mallorca,La Liga,25-301,1999,6.7,315,303,11,9,1,3,4,1,1,0,1,0,273,1,2
Nikola Moro,CRO,MF,Bologna,Serie A,26-241,1998,5.8,379,352,26,12,1,4,15,1,11,0,6,0,307,1,8
Raúl Moro,ESP,"FW,MF",Valladolid,La Liga,21-339,2002,9.5,302,264,36,5,0,6,58,13,18,6,10,0,202,2,13
Sam Morsy,EGY,MF,Ipswich Town,Premier League,33-059,1991,8.9,468,453,13,12,1,1,3,0,0,0,0,0,417,2,7
Cristhian Mosquera,ESP,DF,Valencia,La Liga,20-134,2004,11.0,566,543,21,18,0,3,0,1,0,0,0,0,505,2,1
Daniel Mosquera,COL,FW,Hellas Verona,Serie A,25-019,1999,4.3,82,74,8,0,1,0,2,0,0,0,0,0,56,0,2
Yerson Mosquera,COL,DF,Wolves,Premier League,23-190,2001,4.9,240,230,9,4,0,1,2,0,0,0,0,0,205,1,3
Dany Mota,POR,MF,Monza,Serie A,26-190,1998,6.0,157,154,3,0,2,3,14,2,0,0,0,0,113,0,7
Yael Mouanga,FRA,DF,Montpellier,Ligue 1,19-108,2005,1.0,58,58,0,0,0,0,0,0,0,0,0,0,52,0,1
Aimen Moueffek,FRA,MF,Saint-Étienne,Ligue 1,23-213,2001,4.7,160,159,1,1,0,0,0,0,0,0,0,0,140,0,1
Youssoufa Moukoko,GER,"FW,MF",Nice,Ligue 1,19-354,2004,2.0,34,33,1,0,0,0,1,0,0,0,0,0,27,0,0
Steve Mounié,BEN,FW,Augsburg,Bundesliga,30-040,1994,2.0,50,48,2,0,0,0,1,1,0,0,0,0,29,0,2
Mason Mount,ENG,"MF,FW",Manchester Utd,Premier League,25-303,1999,1.6,44,39,5,3,0,0,4,0,2,2,0,0,32,0,0
Santiago Mouriño,URU,DF,Alavés,La Liga,22-269,2002,3.1,99,86,11,1,0,1,2,8,0,0,0,0,77,2,2
Louis Mouton,FRA,MF,Saint-Étienne,Ligue 1,22-158,2002,2.3,123,117,4,2,2,3,2,1,1,0,1,0,100,2,1
Mykhailo Mudryk,UKR,FW,Chelsea,Premier League,23-308,2001,1.4,36,35,1,0,1,0,6,0,1,0,0,0,24,0,1
Ngal'Ayel Mukau,,MF,Lille,Ligue 1,19-344,2004,2.7,167,166,0,0,0,0,0,0,0,0,0,0,153,1,2
Nordi Mukiele,FRA,DF,Leverkusen,Bundesliga,27-007,1997,1.1,60,57,2,0,0,0,2,2,0,0,0,0,51,1,1
Florian Müller,GER,GK,Freiburg,Bundesliga,26-361,1997,2.0,74,55,18,5,0,0,0,0,0,0,0,0,41,1,0
Kevin Müller,GER,GK,Heidenheim,Bundesliga,33-238,1991,9.0,336,235,99,30,0,0,0,0,0,0,0,0,253,2,0
Thomas Müller,GER,MF,Bayern Munich,Bundesliga,35-056,1989,3.9,220,209,9,3,3,1,18,2,0,0,0,0,170,2,4
Abdul Mumin,GHA,DF,Rayo Vallecano,La Liga,26-155,1998,10.0,451,415,35,17,0,4,1,0,0,0,0,0,358,1,3
Marshall Munetsi,ZIM,MF,Reims,Ligue 1,28-139,1996,8.9,175,171,2,1,0,0,3,1,0,0,0,0,128,2,3
Rodrigo Muniz,BRA,FW,Fulham,Premier League,23-188,2001,3.4,34,32,2,0,0,0,0,0,0,0,0,0,25,0,2
Aihen Muñoz,ESP,DF,Real Sociedad,La Liga,27-084,1997,1.4,85,65,20,1,0,0,6,19,0,0,0,0,65,0,1
Álex Muñoz,ESP,DF,Las Palmas,La Liga,30-101,1994,8.6,509,427,81,9,0,1,15,64,0,0,0,0,424,1,10
Daniel Muñoz,COL,"DF,MF",Crystal Palace,Premier League,28-166,1996,9.1,428,346,81,14,0,0,19,65,2,0,0,0,326,1,12
Iker Muñoz,ESP,MF,Osasuna,La Liga,22-003,2002,0.5,29,29,0,0,0,0,1,0,0,0,0,0,19,0,2
Javier Muñoz,ESP,MF,Las Palmas,La Liga,29-254,1995,7.8,400,388,12,8,2,3,12,2,0,0,0,0,319,0,10
Arijanet Muric,KVX,GK,Ipswich Town,Premier League,26-001,1998,9.0,290,229,60,18,0,1,0,0,0,0,0,0,207,1,0
Murillo,BRA,DF,Nott'ham Forest,Premier League,22-127,2002,10.0,413,355,55,23,3,8,1,0,0,0,0,0,328,3,2
Vedat Muriqi,KVX,FW,Mallorca,La Liga,30-198,1994,7.5,178,176,1,0,1,1,8,0,0,0,0,0,105,1,10
Jacob Murphy,ENG,FW,Newcastle Utd,Premier League,29-258,1995,5.5,211,197,13,3,2,2,14,5,5,1,0,0,152,1,9
Yunus Musah,USA,"MF,DF",Milan,Serie A,21-345,2002,3.2,178,172,5,2,0,2,4,3,0,0,0,0,165,1,2
Jamal Musiala,GER,MF,Bayern Munich,Bundesliga,21-256,2003,5.8,274,264,9,0,4,0,1,0,2,0,0,0,231,1,11
Florent Muslija,KVX,"FW,MF",Freiburg,Bundesliga,26-125,1998,1.4,79,71,8,2,1,0,12,2,4,2,2,0,55,0,1
Juan Musso,ARG,GK,Atalanta,Serie A,30-186,1994,1.0,33,17,16,2,0,0,0,0,0,0,0,0,17,0,0
Juan Musso,ARG,GK,Atlético Madrid,La Liga,30-186,1994,1.0,29,13,15,4,0,1,0,0,0,0,0,0,23,1,0
Kingstone Mutandwa,ZAM,"MF,FW",Cagliari,Serie A,21-308,2003,0.5,13,11,2,0,0,0,1,0,0,0,0,0,9,0,0
Junior Mwanga,FRA,MF,Strasbourg,Ligue 1,21-181,2003,2.6,108,105,3,3,0,1,0,0,0,0,0,0,98,0,1
Phillipp Mwene,AUT,DF,Mainz 05,Bundesliga,30-284,1994,8.9,362,295,63,0,1,0,32,57,6,2,1,3,267,4,11
Vitaliy Mykolenko,UKR,DF,Everton,Premier League,25-163,1999,7.3,276,215,59,5,0,0,18,54,0,0,0,0,210,2,6
Joakim Mæhle,DEN,DF,Wolfsburg,Bundesliga,27-172,1997,2.2,121,105,16,1,0,0,1,15,0,0,0,0,96,0,5
Obite N'Dicka,CIV,DF,Roma,Serie A,25-080,1999,11.0,823,787,36,19,0,1,0,2,0,0,0,0,781,0,1
Nathan N'Goumou,FRA,FW,Gladbach,Bundesliga,24-239,2000,2.6,68,64,4,0,0,0,6,3,0,0,0,0,47,0,3
Stanley N'Soki,FRA,DF,Hoffenheim,Bundesliga,25-213,1999,2.1,169,157,12,2,0,1,0,4,0,0,0,0,147,0,3
Mickael Nade,FRA,DF,Saint-Étienne,Ligue 1,25-249,1999,5.6,290,268,22,13,0,1,0,0,0,0,0,0,253,0,0
Mahamadou Nagida,CMR,"DF,MF",Rennes,Ligue 1,19-133,2005,0.5,32,28,4,1,0,1,6,3,0,0,0,0,26,0,1
Keito Nakamura,JPN,FW,Reims,Ligue 1,24-103,2000,8.4,203,193,9,2,2,6,15,6,0,0,0,0,150,1,5
Sebastian Nanasi,SWE,"FW,MF",Strasbourg,Ligue 1,22-176,2002,7.3,226,199,27,3,2,0,24,4,20,4,13,0,174,0,4
Matija Nastasić,SRB,DF,Leganés,La Liga,31-225,1993,6.5,250,238,11,11,0,0,0,0,0,0,0,0,207,1,1
Natan,BRA,DF,Betis,La Liga,23-276,2001,7.1,402,381,20,18,0,4,0,2,0,0,0,0,359,1,0
Pau Navarro,ESP,DF,Villarreal,La Liga,19-197,2005,0.7,13,13,0,0,0,0,0,0,0,0,0,0,10,0,0
Roberto Navarro,ESP,"MF,FW",Mallorca,La Liga,22-210,2002,6.1,187,180,4,1,0,0,7,1,2,1,0,0,138,3,2
Jesús Navas,ESP,"FW,MF",Sevilla,La Liga,38-353,1985,3.2,176,157,18,4,0,1,24,13,1,0,0,0,135,1,6
Michel Ndary Adopo,FRA,MF,Cagliari,Serie A,24-112,2000,5.6,193,189,3,3,1,0,2,0,0,0,0,0,168,1,2
Youssouf Ndayishimiye,BDI,"DF,MF",Nice,Ligue 1,26-012,1998,5.5,315,293,20,17,1,1,1,1,0,0,0,0,282,2,1
Iliman Ndiaye,SEN,FW,Everton,Premier League,24-247,2000,8.0,199,195,4,0,0,0,10,2,1,1,0,0,162,0,6
Junior Ndiaye,FRA,DF,Montpellier,Ligue 1,19-224,2005,0.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
Rassoul Ndiaye,SEN,MF,Le Havre,Ligue 1,22-333,2001,4.8,159,153,3,2,1,1,5,0,1,0,0,0,116,3,5
Wilfred Ndidi,NGA,MF,Leicester City,Premier League,27-328,1996,9.4,391,382,8,3,4,1,11,5,0,0,0,0,308,1,9
Tanguy Ndombele,FRA,MF,Nice,Ligue 1,27-316,1996,5.9,240,233,5,5,1,0,1,0,0,0,0,0,211,2,1
Dan Ndoye,SUI,FW,Bologna,Serie A,24-014,2000,6.5,224,220,3,1,3,5,15,2,0,0,0,0,161,1,9
Paul Nebel,GER,"MF,DF",Mainz 05,Bundesliga,22-029,2002,3.0,158,147,11,3,1,0,12,6,2,0,1,0,119,0,7
Kosta Nedeljković,SRB,DF,Aston Villa,Premier League,18-328,2005,1.1,36,28,8,1,0,0,1,7,0,0,0,0,31,0,0
Loïc Nego,HUN,"DF,FW",Le Havre,Ligue 1,33-298,1991,8.0,309,262,44,2,0,1,22,42,0,0,0,0,218,3,13
Reiss Nelson,ENG,FW,Arsenal,Premier League,24-334,1999,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Reiss Nelson,ENG,"FW,MF",Fulham,Premier League,24-334,1999,2.3,119,114,4,0,1,0,14,1,3,2,1,0,99,1,1
David Neres,BRA,"FW,MF",Napoli,Serie A,27-250,1997,2.1,90,75,14,1,1,0,17,2,10,2,6,1,67,1,2
Neto,BRA,GK,Bournemouth,Premier League,35-112,1989,2.0,62,42,19,4,0,0,0,0,0,0,0,0,40,1,0
Pedro Neto,POR,FW,Chelsea,Premier League,24-244,2000,5.2,202,187,14,2,0,0,27,4,8,3,0,0,162,1,7
Luca Netz,GER,DF,Gladbach,Bundesliga,21-177,2003,5.9,332,281,50,7,0,0,6,43,0,0,0,0,278,1,6
Manuel Neuer,GER,GK,Bayern Munich,Bundesliga,38-226,1986,8.0,376,354,22,11,0,0,0,0,0,0,0,0,330,0,0
Florian Neuhaus,GER,"MF,FW",Gladbach,Bundesliga,27-237,1997,0.5,32,29,3,2,0,1,0,1,0,0,0,0,25,0,1
João Neves,POR,MF,Paris S-G,Ligue 1,20-042,2004,8.7,715,693,20,11,6,7,11,8,0,0,0,0,644,2,4
Yvan Neyou,CMR,MF,Leganés,La Liga,27-310,1997,7.8,337,324,10,10,0,1,4,0,0,0,0,0,283,3,6
Cyril Ngonge,BEL,"FW,DF",Napoli,Serie A,24-166,2000,1.1,37,32,5,1,0,0,7,0,4,4,0,0,27,0,0
Mikayil Ngor Faye,SEN,DF,Rennes,Ligue 1,20-117,2004,3.4,252,237,14,10,0,0,1,2,0,0,0,0,218,1,3
Steve Ngoura,FRA,FW,Le Havre,Ligue 1,19-260,2005,0.8,18,14,4,0,0,0,0,0,0,0,0,0,13,0,1
Moussa Niakhate,SEN,DF,Lyon,Ligue 1,28-245,1996,8.0,452,426,25,11,1,1,1,14,0,0,0,0,396,1,4
Abdoulaye Niakhate Ndiaye,SEN,DF,Brest,Ligue 1,22-212,2002,2.6,116,110,6,4,0,0,0,0,0,0,0,0,93,0,0
Ibrahima Niane,SEN,FW,Angers,Ligue 1,25-242,1999,4.2,83,76,7,1,1,1,2,0,0,0,0,0,59,0,1
Tanguy Nianzou,FRA,DF,Sevilla,La Liga,22-154,2002,5.8,314,300,14,11,0,1,0,0,0,0,0,0,285,0,0
Rasmus Nicolaisen,DEN,DF,Toulouse,Ligue 1,27-237,1997,6.9,385,374,11,9,1,0,0,1,0,0,0,0,339,0,3
Moritz Nicolas,GER,GK,Gladbach,Bundesliga,27-018,1997,6.0,254,218,36,13,0,0,0,0,0,0,0,0,215,0,1
Hans Nicolussi Caviglia,ITA,MF,Venezia,Serie A,24-143,2000,6.3,247,217,30,18,1,5,20,0,11,6,2,0,189,0,8
Saúl Ñíguez,ESP,MF,Sevilla,La Liga,29-353,1994,3.6,157,151,5,1,1,1,5,1,1,1,0,0,126,1,5
Eybi Nije,SWE,"FW,MF",Torino,Serie A,19-178,2005,1.9,36,32,4,0,0,0,0,4,0,0,0,0,26,0,0
Justin Njinmah,GER,"MF,FW",Werder Bremen,Bundesliga,23-359,2000,2.5,72,72,0,0,1,1,6,0,0,0,0,0,44,0,4
Eddie Nketiah,ENG,"MF,FW",Crystal Palace,Premier League,25-162,1999,5.4,122,120,2,0,0,0,5,1,0,0,0,0,88,0,8
Niels Nkounkou,FRA,"MF,DF",Eint Frankfurt,Bundesliga,24-007,2000,2.8,133,113,19,6,0,1,13,13,0,0,0,0,94,1,7
Christopher Nkunku,FRA,FW,Chelsea,Premier League,26-360,1997,1.8,71,69,2,0,0,1,1,0,2,0,0,0,66,0,0
Felix Nmecha,GER,MF,Dortmund,Bundesliga,24-029,2000,4.0,224,217,7,7,1,2,2,0,0,0,0,0,193,0,6
Lukas Nmecha,GER,FW,Wolfsburg,Bundesliga,25-330,1998,0.1,4,4,0,0,0,0,0,0,0,0,0,0,1,0,3
Arnaud Nordin,FRA,FW,Montpellier,Ligue 1,26-144,1998,8.2,239,227,10,2,3,0,30,6,0,0,0,0,169,2,9
Brooke Norton-Cuffy,ENG,"DF,MF",Genoa,Serie A,20-301,2004,1.1,37,27,10,1,0,0,0,9,0,0,0,0,30,0,1
Tijjani Noslin,NED,"FW,MF",Lazio,Serie A,25-124,1999,4.5,131,130,1,0,1,2,9,0,0,0,0,0,100,0,6
Hugo Novoa,ESP,"DF,FW",Alavés,La Liga,21-312,2003,2.5,63,53,10,0,0,1,7,10,0,0,0,0,49,0,3
Randy Nteka,ANG,FW,Rayo Vallecano,La Liga,26-338,1997,3.2,66,64,2,0,0,0,2,0,0,0,0,0,46,0,2
Ernest Nuamah,GHA,"FW,DF",Lyon,Ligue 1,21-007,2003,1.7,74,67,7,0,0,1,5,3,4,3,0,0,62,0,3
Alexander Nübel,GER,GK,Stuttgart,Bundesliga,28-039,1996,9.0,377,332,41,15,0,0,0,0,0,0,0,0,289,4,0
Matheus Nunes,POR,"MF,FW",Manchester City,Premier League,26-073,1998,2.3,140,130,10,1,1,1,13,4,5,4,0,0,114,0,2
Darwin Núñez,URU,FW,Liverpool,Premier League,25-137,1999,4.0,66,66,0,0,1,1,1,0,0,0,0,0,47,0,5
Unai Núñez,ESP,DF,Athletic Club,La Liga,27-283,1997,3.0,145,135,10,8,0,1,0,0,0,0,0,0,126,0,0
Antonio Nusa,NOR,"MF,DF",RB Leipzig,Bundesliga,19-205,2005,5.7,170,160,9,4,2,1,5,5,0,0,0,0,132,1,2
Ethan Nwaneri,ENG,"MF,FW",Arsenal,Premier League,17-232,2007,0.6,30,26,3,1,0,0,3,0,2,2,0,0,25,1,0
Ørjan Nyland,NOR,GK,Sevilla,La Liga,34-059,1990,10.7,388,307,80,20,0,0,0,0,0,0,0,0,238,1,0
Allan Nyom,CMR,DF,Getafe,La Liga,36-182,1988,1.5,97,73,24,3,0,0,8,21,0,0,0,0,77,0,0
Rabby Nzingoula,CGO,MF,Montpellier,Ligue 1,18-349,2005,5.7,187,184,2,1,1,1,6,1,0,0,0,0,141,1,7
M'Bala Nzola,ANG,FW,Lens,Ligue 1,28-082,1996,4.7,99,97,1,0,0,0,1,1,0,0,0,0,73,1,3
Marwann Nzuzi,FRA,DF,Saint-Étienne,Ligue 1,20-176,2004,1.4,55,41,14,0,0,0,1,14,0,0,0,0,46,0,1
Christian Nørgaard,DEN,MF,Brentford,Premier League,30-243,1994,7.7,318,307,8,3,1,0,1,5,0,0,0,0,264,3,5
Jake O'Brien,IRL,DF,Everton,Premier League,23-177,2001,0.3,15,11,4,0,0,0,0,4,0,0,0,0,12,0,0
Dara O'Shea,IRL,DF,Ipswich Town,Premier League,25-249,1999,6.7,327,316,10,6,0,4,2,4,0,0,0,0,253,1,2
Adam Obert,SVK,DF,Cagliari,Serie A,22-077,2002,2.9,104,80,24,2,0,0,1,22,0,0,0,0,82,0,4
Jan Oblak,SVN,GK,Atlético Madrid,La Liga,31-306,1993,11.0,300,192,107,21,0,0,0,0,0,0,0,0,235,1,0
Lucas Ocampos,ARG,FW,Sevilla,La Liga,30-120,1994,1.9,91,85,5,0,0,2,4,4,1,1,0,0,65,1,4
Jens Odgaard,DEN,"MF,FW",Bologna,Serie A,25-222,1999,4.6,134,130,4,1,2,1,4,2,1,0,0,0,106,0,3
Wilson Odobert,FRA,FW,Tottenham,Premier League,19-346,2004,1.8,78,74,1,0,0,0,5,1,0,0,0,0,59,3,4
Álvaro Odriozola,ESP,DF,Real Sociedad,La Liga,28-330,1995,0.5,30,25,5,0,0,0,1,5,0,0,0,0,22,0,0
Tim Oermann,GER,DF,Bochum,Bundesliga,21-033,2003,2.3,47,46,0,0,0,0,0,0,0,0,0,0,36,1,1
Chiedozie Ogbene,IRL,FW,Ipswich Town,Premier League,27-191,1997,2.6,43,43,0,0,0,0,4,0,0,0,0,0,32,0,5
Ifechukwu Ogbus,SUI,DF,Freiburg,Bundesliga,18-327,2005,0.2,10,4,6,0,0,0,0,6,0,0,0,0,6,0,0
Hamzat Ojediran,NGA,MF,Lens,Ligue 1,20-360,2003,2.0,96,95,1,1,2,0,1,0,0,0,0,0,80,0,1
Noah Okafor,SUI,FW,Milan,Serie A,24-168,2000,4.3,96,87,9,1,0,0,12,1,1,1,0,0,72,0,2
Caleb Okoli,ITA,DF,Leicester City,Premier League,23-118,2001,7.0,372,347,25,12,0,2,1,0,0,0,0,0,332,0,2
Yllan Okou,FRA,DF,Hellas Verona,Serie A,21-321,2002,0.0,2,1,1,0,0,0,0,1,0,0,0,0,0,0,0
Maduka Okoye,NGA,GK,Udinese,Serie A,25-072,1999,11.0,377,310,65,19,0,0,0,0,0,0,0,0,293,2,2
Joseph Okumu,KEN,DF,Reims,Ligue 1,27-166,1997,5.3,276,253,23,15,1,4,1,8,0,0,0,0,228,0,1
Olasagasti,ESP,MF,Real Sociedad,La Liga,24-084,2000,0.8,34,33,1,1,0,0,0,0,0,0,0,0,29,0,1
Ben Old,NZL,"MF,FW",Saint-Étienne,Ligue 1,22-087,2002,4.2,86,80,5,1,1,0,13,1,3,3,0,0,62,1,4
Michael Olise,FRA,FW,Bayern Munich,Bundesliga,22-332,2001,6.7,435,394,39,6,5,3,33,16,16,8,0,0,350,2,13
Brian Oliván,ESP,"DF,MF",Espanyol,La Liga,30-221,1994,3.7,160,127,32,6,0,1,16,22,4,0,4,0,105,1,4
Lucas Oliveira Rosa,BRA,DF,Valladolid,La Liga,24-219,2000,11.0,447,345,97,18,2,2,23,79,0,0,0,0,339,5,17
Mathías Olivera,URU,DF,Napoli,Serie A,27-008,1997,8.4,408,344,61,6,0,2,6,55,0,0,0,0,340,3,8
Dani Olmo,ESP,MF,Barcelona,La Liga,26-185,1998,3.0,120,111,8,4,4,2,3,0,0,0,0,0,98,1,5
Warmed Omari,COM,DF,Lyon,Ligue 1,24-199,2000,0.1,6,5,1,1,0,0,0,0,0,0,0,0,6,0,0
