Player,Nation,Pos,Squad,Age,Born,MP,Min,Min/MP,Min%,90s,Starts,Min/Start,MatchesCompleted,Subs,Min/Sub,unusedSub,PointsPerMatch,onGoalScored,onGoalAgainst,+/-,+/-/90,On-Off,onPitchxG,onPitchxGA,xG+/-,xG+/-/90,xGOn-Off
Gabriel,BRA,GK,Coritiba,30,1992,31,"2,765",89,80.8,30.7,31,89,30,0,,0,0.84,32,60,-28,-0.91,-0.36,30.8,47.5,-16.8,-0.55,+0.11
Gabriel,BRA,MF,Botafogo (RJ),29,1993,16,866,54,25.3,9.6,10,74,0,6,21,4,1.50,13,5,+8,+0.83,+0.37,14.2,9.1,+5.1,+0.51,+0.66
Eduardo Gabriel,BRA,DF,Santos,26,1996,3,269,90,7.9,3.0,3,90,2,0,,0,1.33,3,3,0,0.00,+0.71,3.9,4.4,-0.5,-0.17,+0.07
Igo Gabriel,BRA,GK,Botafogo (RJ),21,2001,0,,,,,0,,0,0,,5,,,,,,,,,,,
Jean Gabriel,BRA,MF,Coritiba,19,2003,0,,,,,0,,0,0,,4,,,,,,,,,,,
Thalisson Gabriel,BRA,DF,Coritiba,21,2002,11,945,86,27.6,10.5,11,86,10,0,,2,0.91,10,16,-6,-0.57,+0.37,10.8,13.1,-2.4,-0.22,+0.48
Zé Gabriel,BRA,MF,Vasco da Gama,24,1999,27,"1,938",72,56.7,21.5,24,78,13,3,18,2,1.41,22,22,0,0.00,+0.61,25.0,26.1,-1.1,-0.05,-0.20
Ighor Gabryel,BRA,FW,América (MG),20,2003,2,26,13,0.8,0.3,0,,0,2,13,0,1.50,0,1,-1,-3.46,-2.45,0.1,2.3,-2.3,-7.87,-7.50
Matías Galarza,PAR,MF,Vasco da Gama,20,2002,10,401,40,11.7,4.5,4,67,0,6,23,9,1.00,3,8,-5,-1.12,-0.97,3.3,6.1,-2.8,-0.64,-0.76
Thiago Galhardo,BRA,"FW,MF",Fortaleza,33,1989,33,"1,876",57,54.9,20.8,20,77,6,13,25,0,1.42,23,21,+2,+0.10,+0.15,27.7,26.1,+1.6,+0.08,-0.28
JP Galvão,BRA,DF,Botafogo (RJ),21,2001,4,201,50,5.9,2.2,2,79,1,2,22,20,1.00,3,2,+1,+0.45,-0.11,3.4,1.6,+1.8,+0.80,+0.82
Ganso,BRA,MF,Fluminense,33,1989,27,"1,734",64,50.7,19.3,20,77,6,7,26,2,1.67,32,26,+6,+0.31,+0.42,25.5,26.1,-0.6,-0.03,-0.13
Maurício Garcez,BRA,"MF,FW",Coritiba,25,1997,14,596,43,17.4,6.6,4,77,0,10,29,7,0.93,8,11,-3,-0.45,+0.47,9.0,9.4,-0.4,-0.06,+0.62
García,BRA,DF,Palmeiras,21,2002,5,293,59,8.6,3.3,3,82,2,2,24,23,1.50,10,7,+3,+0.92,+0.12,4.9,6.4,-1.4,-0.44,-1.00
Bryan García,ECU,MF,Ath Paranaense,22,2001,1,1,1,0.0,0.0,0,,0,1,1,1,3.00,0,0,0,0.00,-0.21,0.0,0.0,0.0,-2.47,-2.59
Luan Garcia,BRA,DF,Palmeiras,29,1993,23,"1,819",79,53.2,20.2,21,86,18,2,12,12,1.91,34,17,+17,+0.84,+0.05,30.3,21.7,+8.6,+0.43,-0.09
Wesley Gasolina,BRA,MF,Cruzeiro,22,2000,0,,,,,0,,0,0,,6,,,,,,,,,,,
Rafael Gava,BRA,MF,Cuiabá,29,1993,1,18,18,0.5,0.2,0,,0,1,18,0,0.00,0,0,0,0.00,-0.03,0.2,0.5,-0.3,-1.55,-1.47
Pedro Geromel,BRA,DF,Grêmio,37,1985,7,468,67,13.7,5.2,6,76,4,1,11,0,1.86,9,8,+1,+0.19,+0.01,5.9,6.8,-1.0,-0.18,-0.06
Gerson,BRA,MF,Flamengo,25,1997,32,"2,687",84,78.6,29.9,31,85,23,1,45,1,1.75,45,32,+13,+0.44,+0.31,37.0,36.8,+0.2,+0.01,-0.63
Gil,BRA,DF,Corinthians,35,1987,32,"2,880",90,84.2,32.0,32,90,32,0,,2,1.28,36,38,-2,-0.06,-0.23,33.8,40.5,-6.7,-0.21,+0.21
Gilberto,BRA,FW,Cruzeiro,33,1989,20,"1,093",55,32.0,12.1,14,68,3,6,24,3,1.30,15,11,+4,+0.33,+0.37,15.3,13.0,+2.3,+0.19,+0.03
Gilberto,BRA,DF,Bahia,29,1993,21,"1,852",88,54.2,20.6,21,88,18,0,,1,1.48,34,28,+6,+0.29,+0.81,30.7,25.9,+4.8,+0.23,+0.55
Giovane,BRA,FW,Corinthians,19,2003,5,133,27,3.9,1.5,1,45,0,4,22,5,1.40,3,1,+2,+1.35,+1.44,1.4,2.5,-1.1,-0.74,-0.52
Giovani,BRA,FW,Palmeiras,19,2004,2,15,8,0.4,0.2,0,,0,2,8,3,1.50,0,1,-1,-6.00,-6.85,0.2,0.7,-0.6,-3.42,-3.91
Giovanni,BRA,"MF,DF",Fluminense,21,2002,5,96,19,2.8,1.1,1,65,0,4,8,30,1.40,0,4,-4,-3.75,-3.97,1.7,1.2,+0.5,+0.46,+0.44
Bruno Gomes,BRA,MF,Coritiba,21,2001,29,"2,194",76,64.2,24.4,26,80,13,3,38,0,0.72,27,44,-17,-0.70,+0.40,25.8,37.6,-11.7,-0.48,+0.24
Igor Gomes,BRA,"MF,FW",Atlético Mineiro,23,1999,29,"1,374",47,40.2,15.3,17,66,1,12,21,8,1.69,20,14,+6,+0.39,-0.22,18.1,18.6,-0.5,-0.03,-0.30
Igor Gomes,BRA,DF,Internacional,21,2001,24,"1,465",61,42.8,16.3,14,86,12,10,27,13,1.71,20,24,-4,-0.25,-0.48,17.5,21.5,-4.0,-0.25,-0.21
Marlon Gomes,BRA,"MF,FW",Vasco da Gama,19,2003,23,"1,144",50,33.5,12.7,14,65,1,9,26,3,1.35,11,17,-6,-0.47,-0.31,16.5,15.9,+0.6,+0.05,+0.02
Tiago Gomes,BRA,GK,Bahia,20,2003,0,,,,,0,,0,0,,6,,,,,,,,,,,
William Gomes,BRA,FW,São Paulo,16,2006,3,76,25,2.2,0.8,0,,0,3,25,2,1.00,1,2,-1,-1.18,-1.26,1.7,0.8,+0.8,+0.98,+0.66
Gustavo Gómez,PAR,DF,Palmeiras,29,1993,32,"2,760",86,80.7,30.7,32,86,29,0,,0,1.72,49,29,+20,+0.65,-0.85,45.8,31.1,+14.6,+0.48,+0.04
Sebastián Gómez,COL,MF,Coritiba,26,1996,20,"1,427",71,41.7,15.9,18,75,6,2,39,0,0.75,19,33,-14,-0.88,-0.07,14.6,28.1,-13.5,-0.85,-0.48
Aloísio dos Santos Gonçalves,CHN,"FW,MF",América (MG),34,1988,12,717,60,21.0,8.0,10,64,1,2,37,0,0.75,7,15,-8,-1.00,+0.03,10.8,12.7,-1.8,-0.23,+0.25
Diego Gonçalves,BRA,"FW,MF",Goiás,28,1994,10,356,36,10.4,4.0,4,53,0,6,24,15,1.00,3,8,-5,-1.26,-0.91,4.8,6.2,-1.4,-0.35,-0.12
Mateus Gonçalves Martins,BRA,"MF,FW",América (MG),28,1994,3,65,22,1.9,0.7,0,,0,3,22,1,0.00,0,4,-4,-5.54,-4.60,0.2,0.7,-0.5,-0.66,-0.23
Matheus Gonçalves,BRA,"FW,MF",Flamengo,17,2005,2,16,8,0.5,0.2,0,,0,2,8,10,3.00,1,0,+1,+5.63,+5.28,0.3,0.8,-0.5,-2.87,-3.02
Matheus Gonçalves,BRA,"FW,MF",Red Bull Bragantino,17,2005,12,462,39,13.5,5.1,4,62,1,8,27,7,1.67,7,3,+4,+0.78,+0.47,10.9,6.0,+4.9,+0.96,+0.65
Yony González,COL,"FW,MF",Fluminense,28,1994,18,575,32,16.8,6.4,6,71,2,12,13,6,0.89,6,6,0,0.00,-0.13,10.5,6.0,+4.5,+0.71,+0.81
Roger Guedes,BRA,"FW,MF",Corinthians,26,1996,15,"1,349",90,39.4,15.0,15,90,14,0,,0,1.20,15,18,-3,-0.20,-0.29,15.6,18.9,-3.3,-0.22,+0.03
Guga,BRA,DF,Fluminense,24,1998,22,"1,508",69,44.1,16.8,16,84,9,6,26,14,1.45,24,21,+3,+0.18,+0.13,22.1,23.1,-1.1,-0.06,-0.17
Guilherme,BRA,MF,Goiás,31,1991,30,"1,851",62,54.1,20.6,25,71,3,5,16,1,1.00,22,28,-6,-0.29,+0.34,19.5,22.4,-2.9,-0.14,+0.23
Guilherme,BRA,"FW,MF",Fortaleza,27,1995,30,"1,414",47,41.3,15.7,16,73,3,14,18,4,1.70,25,20,+5,+0.32,+0.50,22.6,16.5,+6.0,+0.39,+0.31
Guilherme,BRA,"DF,MF",Red Bull Bragantino,20,2002,9,263,29,7.7,2.9,1,80,0,8,23,23,1.56,2,2,0,0.00,-0.40,2.5,4.2,-1.6,-0.57,-1.04
Luis Guilherme,BRA,"FW,MF",Palmeiras,16,2006,19,576,30,16.8,6.4,4,64,0,15,21,6,1.32,11,6,+5,+0.78,-0.04,12.2,9.5,+2.7,+0.42,-0.06
Zé Guilherme,BRA,DF,Grêmio,17,2005,0,,,,,0,,0,0,,3,,,,,,,,,,,
Gustavinho,BRA,"MF,FW",Grêmio,21,2001,2,33,17,1.0,0.4,0,,0,2,17,14,0.00,0,1,-1,-2.73,-2.94,1.1,1.6,-0.4,-1.18,-1.06
Gustavinho,BRA,"MF,FW",Red Bull Bragantino,18,2004,19,666,35,19.5,7.4,4,67,1,15,27,19,1.58,7,9,-2,-0.27,-0.79,7.9,10.1,-2.2,-0.30,-0.86
Gustavo,BRA,GK,Fluminense,20,2002,0,,,,,0,,0,0,,3,,,,,,,,,,,
Ryan Gustavo,BRA,MF,Corinthians,19,2003,0,,,,,0,,0,0,,1,,,,,,,,,,,
Raphael Guzzo,POR,MF,Goiás,28,1995,14,577,41,16.9,6.4,5,64,0,9,28,6,0.86,7,5,+2,+0.31,+0.91,7.0,5.8,+1.2,+0.18,+0.51
Halls,BRA,GK,Vasco da Gama,23,1999,0,,,,,0,,0,0,,3,,,,,,,,,,,
Lucas Halter,BRA,DF,Goiás,22,2000,30,"2,582",86,75.5,28.7,30,86,26,0,,0,1.10,29,35,-6,-0.21,+0.97,29.4,32.5,-3.1,-0.11,+0.56
Hayner,BRA,"DF,MF",Coritiba,27,1995,8,304,38,8.9,3.4,3,67,0,5,20,5,0.75,5,11,-6,-1.78,-1.03,3.7,8.9,-5.2,-1.55,-1.07
Thiago Heleno,BRA,DF,Ath Paranaense,34,1988,32,"2,779",87,81.3,30.9,31,90,30,1,1,1,1.59,46,35,+11,+0.36,+0.78,42.7,37.2,+5.4,+0.18,+0.31
Helinho,BRA,FW,Red Bull Bragantino,22,2000,24,"1,384",58,40.5,15.4,20,62,0,4,36,2,1.50,18,15,+3,+0.20,-0.29,21.7,16.1,+5.7,+0.37,-0.05
Henrique,BRA,DF,Coritiba,36,1986,24,"2,024",84,59.2,22.5,23,88,21,1,9,5,1.13,30,38,-8,-0.36,+1.19,23.5,31.5,-7.9,-0.35,+0.53
Bruno Henrique,BRA,"FW,MF",Flamengo,32,1990,29,"1,543",53,45.1,17.1,14,78,4,15,30,1,1.79,20,18,+2,+0.12,-0.46,23.9,17.5,+6.4,+0.38,+0.42
Bruno Henrique,BRA,MF,Internacional,33,1989,20,"1,050",53,30.7,11.7,10,79,3,10,26,1,1.45,14,16,-2,-0.17,-0.29,13.6,14.8,-1.3,-0.11,+0.03
Dalbert Henrique,BRA,DF,Internacional,29,1993,9,497,55,14.5,5.5,7,68,2,2,10,4,0.89,4,9,-5,-0.91,-1.09,5.2,6.8,-1.6,-0.29,-0.19
Fernando Henrique,BRA,MF,Cruzeiro,21,2001,7,131,19,3.8,1.5,0,,0,7,19,17,1.57,2,2,0,0.00,-0.08,3.4,3.0,+0.4,+0.27,+0.10
Gustavo Henrique,BRA,DF,Red Bull Bragantino,17,2005,0,,,,,0,,0,0,,7,,,,,,,,,,,
Luis Henrique,BRA,"FW,MF",Botafogo (RJ),21,2001,34,"1,381",41,40.4,15.3,13,64,1,21,26,2,1.74,21,12,+9,+0.59,+0.06,20.1,18.6,+1.5,+0.10,+0.12
Mateus Henrique,BRA,DF,América (MG),20,2002,12,536,45,15.7,6.0,7,62,0,5,20,12,1.00,11,10,+1,+0.17,+1.42,8.8,8.4,+0.3,+0.06,+0.57
Paulo Henrique,BRA,DF,Vasco da Gama,26,1996,14,852,61,24.9,9.5,10,81,3,4,11,15,1.43,6,8,-2,-0.21,+0.07,10.0,11.1,-1.1,-0.12,-0.20
Pedro Henrique,BRA,DF,Ath Paranaense,27,1995,11,855,78,25.0,9.5,10,81,8,1,45,2,1.73,11,11,0,0.00,-0.28,13.7,9.5,+4.2,+0.44,+0.43
Pedro Henrique,BRA,"FW,MF",Internacional,32,1990,26,"1,271",49,37.2,14.1,14,75,3,12,19,2,1.46,16,20,-4,-0.28,-0.49,16.8,19.1,-2.3,-0.16,-0.06
Pedro Henrique,BRA,DF,Santos,20,2002,0,,,,,0,,0,0,,1,,,,,,,,,,,
Breno Herculano,BRA,"FW,MF",Goiás,23,1999,3,79,26,2.3,0.9,0,,0,3,26,1,0.00,0,2,-2,-2.28,-1.87,0.5,1.1,-0.6,-0.67,-0.44
Hércules,BRA,MF,Fortaleza,22,2000,13,771,59,22.5,8.6,9,72,1,4,30,1,1.69,9,5,+4,+0.47,+0.57,13.0,10.5,+2.5,+0.29,+0.11
Diego Hernández,URU,FW,Botafogo (RJ),22,2000,2,41,21,1.2,0.5,0,,0,2,21,11,2.00,0,1,-1,-2.20,-2.78,0.3,1.6,-1.3,-2.85,-2.91
Nicolás Hernández,COL,DF,Internacional,25,1998,23,"1,295",56,37.9,14.4,12,85,10,11,25,10,1.35,18,19,-1,-0.07,-0.15,16.6,19.4,-2.8,-0.19,-0.11
Lucca Holanda,BRA,FW,Internacional,19,2003,19,550,29,16.1,6.1,4,77,1,15,16,17,1.26,5,7,-2,-0.33,-0.42,7.1,8.6,-1.5,-0.25,-0.14
Hugo,BRA,DF,Goiás,25,1997,19,"1,418",75,41.5,15.8,16,84,11,3,23,12,1.21,18,20,-2,-0.13,+0.55,15.6,17.2,-1.5,-0.10,+0.25
Hugo,BRA,DF,Botafogo (RJ),21,2001,22,"1,395",63,40.8,15.5,13,85,11,9,32,13,1.64,23,14,+9,+0.58,+0.05,22.7,20.3,+2.5,+0.16,+0.22
Victor Hugo,BRA,"MF,FW",Flamengo,18,2004,30,"1,274",42,37.3,14.2,12,73,3,18,22,8,1.77,17,18,-1,-0.07,-0.70,16.7,19.3,-2.7,-0.19,-0.53
Vitor Hugo,BRA,DF,Bahia,31,1991,27,"2,129",79,62.3,23.7,27,79,19,0,,3,1.15,33,36,-3,-0.13,-0.13,31.7,35.0,-3.3,-0.14,-0.33
Hulk,BRA,FW,Atlético Mineiro,36,1986,34,"2,942",87,86.0,32.7,33,88,24,1,29,0,1.79,46,28,+18,+0.55,+0.17,38.7,36.8,+1.9,+0.06,-0.62
José Hurtado,ECU,DF,Red Bull Bragantino,21,2001,25,"1,618",65,47.3,18.0,17,77,10,8,39,8,1.36,22,22,0,0.00,-0.70,28.5,19.2,+9.3,+0.52,+0.23
Hyoran,BRA,"MF,FW",Atlético Mineiro,29,1993,12,691,58,20.2,7.7,12,58,0,0,,16,1.75,9,6,+3,+0.39,-0.17,9.7,7.6,+2.2,+0.28,+0.17
Igor,BRA,MF,Flamengo,19,2003,4,78,20,2.3,0.9,0,,0,4,20,14,1.00,1,2,-1,-1.15,-1.56,1.2,1.3,0.0,-0.05,-0.19
André Inácio,BRA,FW,Flamengo,20,2002,2,16,8,0.5,0.2,0,,0,2,8,12,0.50,0,0,0,0.00,-0.37,0.3,0.6,-0.2,-1.33,-1.48
Ruan Índio,BRA,FW,Cruzeiro,16,2006,0,,,,,0,,0,0,,1,,,,,,,,,,,
Gabriel Inocêncio,BRA,DF,Santos,28,1994,22,"1,276",58,37.3,14.2,12,85,10,10,26,13,0.86,12,23,-11,-0.78,-0.19,15.2,18.6,-3.4,-0.24,-0.01
Isaac,BRA,FW,Atlético Mineiro,18,2004,1,19,19,0.6,0.2,0,,0,1,19,1,0.00,0,0,0,0.00,-0.53,0.2,0.0,+0.2,+2.54,+2.40
Isaac,BRA,"MF,DF",Fluminense,18,2004,7,131,19,3.8,1.5,0,,0,7,19,18,1.00,4,2,+2,+1.37,+1.32,2.9,2.1,+0.8,+0.54,+0.52
Juan Iturbe,PAR,"FW,MF",Grêmio,29,1993,5,68,14,2.0,0.8,1,45,0,4,6,9,1.20,1,1,0,0.00,-0.19,0.9,0.8,+0.1,+0.14,+0.28
Zé Ivaldo,BRA,DF,Ath Paranaense,25,1997,14,"1,016",73,29.7,11.3,10,85,7,4,41,6,1.64,17,13,+4,+0.35,+0.20,18.5,16.5,+2.0,+0.18,+0.09
Ivan,BRA,GK,Vasco da Gama,25,1997,0,,,,,0,,0,0,,36,,,,,,,,,,,
Ivonei,BRA,MF,Santos,20,2002,1,3,3,0.1,0.0,0,,0,1,3,4,1.00,0,0,0,0.00,+0.66,0.0,0.0,0.0,-0.61,-0.37
Vítor Jacaré,BRA,"DF,MF",Bahia,23,1999,17,884,52,25.8,9.8,7,90,7,10,25,9,,11,14,-3,-0.31,-0.31,12.6,10.8,+1.7,+0.19,+0.27
Jadsom,BRA,MF,Red Bull Bragantino,21,2001,31,"1,896",61,55.4,21.1,22,74,10,9,31,0,1.65,25,24,+1,+0.05,-0.72,30.6,26.6,+4.0,+0.19,-0.46
Jair,BRA,MF,Vasco da Gama,28,1994,29,"1,589",55,46.5,17.7,16,79,6,13,24,2,1.07,21,26,-5,-0.28,-0.04,23.5,20.5,+3.0,+0.17,+0.25
Jamerson,BRA,"DF,FW",Coritiba,24,1998,29,"1,893",65,55.4,21.0,22,80,15,7,19,6,0.90,23,46,-23,-1.09,-0.56,25.1,35.4,-10.3,-0.49,+0.18
Janderson,BRA,"FW,MF",Botafogo (RJ),23,1999,18,414,23,12.1,4.6,2,74,0,16,17,13,1.33,8,6,+2,+0.43,-0.13,7.6,6.8,+0.8,+0.17,+0.17
Jandrei,BRA,GK,São Paulo,29,1993,5,450,90,13.2,5.0,5,90,5,0,,26,1.20,4,4,0,0.00,-0.06,5.2,5.8,-0.6,-0.11,-0.52
Léo Jardim,BRA,GK,Vasco da Gama,27,1995,38,"3,420",90,100.0,38.0,38,90,38,0,,0,1.18,41,51,-10,-0.26,,47.6,46.2,+1.3,+0.03,
Jefferson,BRA,DF,Vasco da Gama,26,1997,0,,,,,0,,0,0,,4,,,,,,,,,,,
Jemerson,BRA,DF,Atlético Mineiro,30,1992,32,"2,476",77,72.4,27.5,27,87,24,5,24,3,1.69,38,26,+12,+0.44,-0.33,33.1,32.5,+0.6,+0.02,-0.45
Jesé,ESP,MF,Coritiba,29,1993,6,96,16,2.8,1.1,0,,0,6,16,7,0.00,2,5,-3,-2.81,-2.03,1.0,2.6,-1.6,-1.52,-0.98
Alexandre Jesus,BRA,DF,Fluminense,21,2001,1,12,12,0.4,0.1,0,,0,1,12,4,1.00,0,1,-1,-7.50,-7.63,0.1,0.5,-0.4,-2.99,-3.03
Jhonny,BRA,DF,Red Bull Bragantino,20,2002,0,,,,,0,,0,0,,4,,,,,,,,,,,
Jhow,BRA,DF,América (MG),19,2003,1,15,15,0.4,0.2,0,,0,1,15,0,0.00,0,0,0,0.00,+1.03,0.0,0.2,-0.2,-1.04,-0.62
Joaquim,BRA,DF,Santos,24,1998,31,"2,730",88,79.8,30.3,31,88,29,0,,4,1.23,32,53,-21,-0.69,-0.17,33.8,42.4,-8.6,-0.28,-0.24
John,BRA,GK,Internacional,26,1996,9,810,90,23.7,9.0,9,90,9,0,,8,2.00,9,5,+4,+0.44,+0.55,9.3,10.7,-1.5,-0.16,-0.05
Felipe Jonatan,BRA,DF,Santos,24,1998,1,90,90,2.6,1.0,1,90,1,0,,0,0.00,0,1,-1,-1.00,-0.35,1.2,1.6,-0.4,-0.42,-0.19
Jori,BRA,GK,América (MG),26,1996,11,990,90,28.9,11.0,11,90,11,0,,3,0.55,12,25,-13,-1.18,-0.22,11.1,22.2,-11.1,-1.01,-0.82
Josué,BRA,MF,Grêmio,17,2005,4,117,29,3.4,1.3,1,82,0,3,12,2,1.50,0,3,-3,-2.31,-2.58,0.1,3.2,-3.0,-2.34,-2.29
Jhonatan Jowjow,BRA,"MF,FW",Palmeiras,20,2002,20,891,45,26.1,9.9,8,81,6,12,20,15,1.81,17,13,+4,+0.40,-0.56,15.1,15.7,-0.6,-0.06,-0.71
Daniel Jr,BRA,MF,Cruzeiro,20,2002,4,24,6,0.7,0.3,0,,0,4,6,9,0.00,0,0,0,0.00,-0.08,1.2,0.4,+0.8,+2.87,+2.71
Juan,BRA,MF,Cruzeiro,21,2001,0,,,,,0,,0,0,,11,,,,,,,,,,,
Luciano Juba,BRA,"DF,MF",Bahia,23,1999,14,647,46,18.9,7.2,6,80,3,8,21,3,1.21,11,11,0,0.00,+0.10,12.5,7.2,+5.3,+0.73,+0.93
Julimar,BRA,FW,Ath Paranaense,22,2001,0,,,,,0,,0,0,,1,,,,,,,,,,,
Juninho,BRA,MF,América (MG),35,1987,36,"2,929",81,85.6,32.5,32,88,28,4,27,0,0.67,39,68,-29,-0.89,+0.94,41.6,51.2,-9.6,-0.30,+0.87
Emerson Júnior,BRA,GK,Internacional,22,2000,0,,,,,0,,0,0,,9,,,,,,,,,,,
Pedrinho Junqueira,BRA,"FW,MF",Goiás,18,2004,4,195,49,5.7,2.2,2,86,1,2,12,1,1.50,1,2,-1,-0.46,-0.02,1.3,2.2,-0.9,-0.42,-0.18
Jussa,BRA,MF,Cruzeiro,26,1996,24,"1,766",74,51.6,19.6,21,82,13,3,14,3,1.28,18,16,+2,+0.10,+0.05,21.0,19.4,+1.6,+0.08,-0.18
Justen,BRA,DF,Fluminense,19,2003,1,54,54,1.6,0.6,1,54,0,0,,6,0.00,0,1,-1,-1.67,-1.80,0.3,1.4,-1.0,-1.74,-1.81
Kaiki,BRA,"DF,FW",Cruzeiro,19,2003,8,228,29,6.7,2.5,3,62,0,5,8,21,1.13,2,3,-1,-0.39,-0.51,1.4,4.2,-2.8,-1.09,-1.35
Kaio,BRA,"MF,FW",Coritiba,18,2004,24,881,37,25.8,9.8,9,63,1,15,21,5,0.83,7,23,-16,-1.63,-1.07,8.6,17.7,-9.2,-0.94,-0.50
Kaique,BRA,GK,Palmeiras,19,2003,0,,,,,0,,0,0,,4,,,,,,,,,,,
Lucas Kal,BRA,MF,América (MG),26,1996,19,"1,235",65,36.1,13.7,16,75,7,3,11,10,0.74,14,29,-15,-1.09,-0.10,16.0,24.8,-8.8,-0.64,-0.34
Walter Kannemann,ARG,DF,Grêmio,31,1991,28,"2,359",84,69.0,26.2,28,84,20,0,,0,1.71,41,37,+4,+0.15,-0.10,35.1,37.8,-2.7,-0.10,+0.10
Kanu,BRA,DF,Bahia,25,1997,33,"2,909",88,85.1,32.3,33,88,30,0,,0,1.18,42,44,-2,-0.06,+0.11,42.7,43.3,-0.6,-0.02,-0.01
Alan Kardec,BRA,"FW,MF",Atlético Mineiro,34,1989,14,265,19,7.7,2.9,2,58,0,12,12,9,0.86,2,6,-4,-1.36,-2.04,4.2,3.0,+1.2,+0.40,+0.28
Kauan,BRA,FW,Fortaleza,17,2005,1,11,11,0.3,0.1,0,,0,1,11,3,0.00,0,1,-1,-8.18,-8.23,0.2,0.8,-0.6,-5.18,-5.41
Vinicius Kaue,BRA,"DF,MF",Ath Paranaense,19,2003,6,342,57,10.0,3.8,5,61,2,1,37,19,0.50,3,4,-1,-0.26,-0.53,2.8,5.0,-2.2,-0.57,-0.77
Kayque,BRA,MF,Botafogo (RJ),22,2000,2,27,14,0.8,0.3,0,,0,2,14,1,1.50,1,0,+1,+3.33,+2.80,0.7,0.4,+0.3,+1.15,+1.13
Renato Kayser,BRA,"FW,MF",América (MG),26,1996,3,39,13,1.1,0.4,0,,0,3,13,5,1.00,0,0,0,0.00,+1.04,0.8,0.7,+0.1,+0.21,+0.64
Keiller,BRA,GK,Internacional,26,1996,10,900,90,26.3,10.0,10,90,10,0,,24,0.73,9,19,-10,-1.00,-1.39,8.4,15.5,-7.0,-0.70,-0.78
John Kennedy,BRA,"FW,MF",Fluminense,20,2002,26,"1,372",53,40.1,15.2,13,86,8,13,19,3,1.38,20,19,+1,+0.07,-0.07,21.4,22.7,-1.2,-0.08,-0.19
Keno,BRA,"FW,MF",Fluminense,33,1989,24,"1,613",67,47.2,17.9,18,79,6,6,31,1,1.46,28,26,+2,+0.11,+0.01,21.7,24.7,-3.0,-0.17,-0.38
Kevin,BRA,"FW,DF",Palmeiras,20,2003,7,232,33,6.8,2.6,2,56,0,5,24,17,1.29,2,3,-1,-0.39,-1.29,2.8,2.4,+0.4,+0.15,-0.34
Kevyson,BRA,DF,Santos,18,2004,17,970,57,28.4,10.8,12,73,4,5,19,6,1.53,18,20,-2,-0.19,+0.66,15.2,16.1,-0.9,-0.08,+0.21
Khellven,BRA,DF,Ath Paranaense,21,2001,15,995,66,29.1,11.1,13,74,4,2,14,5,1.80,13,8,+5,+0.45,+0.34,14.7,12.3,+2.4,+0.21,+0.14
Maurício Kozlinski,BRA,GK,Fortaleza,31,1991,1,90,90,2.6,1.0,1,90,1,0,,15,1.00,0,0,0,0.00,-0.03,0.8,0.8,0.0,+0.04,-0.17
Benjamín Kuscevic,CHI,DF,Coritiba,26,1996,23,"2,025",88,59.2,22.5,23,88,22,0,,0,0.83,23,46,-23,-1.02,-0.44,24.3,40.3,-16.0,-0.71,-0.35
Derik Lacerda,BRA,"FW,MF",Cuiabá,23,1999,19,658,35,19.2,7.3,5,60,0,14,26,1,1.37,9,4,+5,+0.68,+0.81,10.5,7.2,+3.3,+0.45,+0.67
Ignacio Laquintana,URU,FW,Red Bull Bragantino,23,1999,4,183,46,5.4,2.0,1,69,0,3,38,11,2.00,3,2,+1,+0.49,+0.13,3.3,3.1,+0.3,+0.13,-0.28
Thauan Lara,BRA,"DF,MF",Internacional,19,2004,10,336,34,9.8,3.7,3,75,2,7,16,19,1.60,1,8,-7,-1.87,-2.11,2.5,7.3,-4.8,-1.29,-1.29
Lelê,BRA,"FW,MF",Fluminense,25,1997,29,"1,144",39,33.5,12.7,8,85,2,21,22,7,1.55,16,21,-5,-0.39,-0.75,21.0,19.4,+1.6,+0.12,+0.14
Bernardo Lemes,BRA,MF,Coritiba,21,2002,0,,,,,0,,0,0,,1,,,,,,,,,,,
Mauricio Lemos,URU,DF,Atlético Mineiro,27,1995,27,"2,214",82,64.7,24.6,25,87,20,2,26,2,1.85,31,19,+12,+0.49,-0.11,31.1,24.7,+6.4,+0.26,+0.33
Marcos Leonardo,BRA,FW,Santos,19,2003,31,"2,589",84,75.7,28.8,30,86,14,1,13,0,1.03,26,51,-25,-0.87,-0.87,30.6,38.7,-8.0,-0.28,-0.19
Lian,BRA,MF,Grêmio,17,2005,1,9,9,0.3,0.1,0,,0,1,9,3,3.00,1,0,+1,+10.00,+9.84,0.0,0.3,-0.2,-2.39,-2.26
Lima,BRA,"MF,FW",Fluminense,26,1996,35,"2,532",72,74.0,28.1,26,84,17,9,39,0,1.60,40,29,+11,+0.39,+1.10,37.1,34.5,+2.6,+0.09,+0.22
Lucas Lima,BRA,"MF,FW",Santos,32,1990,35,"2,206",63,64.5,24.5,28,73,5,7,23,0,1.14,27,40,-13,-0.53,+0.36,28.2,34.1,-5.9,-0.24,-0.02
Leonardo Linck,BRA,GK,Ath Paranaense,21,2001,5,450,90,13.2,5.0,5,90,5,0,,31,1.71,12,8,+4,+0.80,+0.68,9.5,6.3,+3.1,+0.62,+0.58
