Player,Nation,Pos,Squad,Age,Born,90s,Touches,TouchesDefPen,TouchesDef3rd,TouchesMid3rd,TouchesAtt3rd,TouchesAttPen,LiveTouches,TakeOnsAtt,TakeOnsSucc,TakeOnsSucc%,TakeOnsTkld,TakeOnsTkld%,Carries,CarryTotDist,CarryPrgDist,PrgCarries,CarriesFinal3rd,CarriesPenArea,Miscontrols,Dispossessed,PassesReceived,PrgPassesReceived
Jemerson,BRA,DF,Atlético Mineiro,30,1992,27.5,1773,296,920,821,38,15,1773,7,4,57.1,3,42.9,1024,6368,4078,22,7,0,6,5,1112,5
Jesé,ESP,MF,Coritiba,29,1993,1.1,50,0,2,17,32,6,50,6,1,16.7,5,83.3,32,118,41,2,2,1,5,0,36,9
Alexandre Jesus,BRA,DF,Fluminense,21,2001,0.1,13,2,6,4,3,0,13,2,2,100.0,0,0.0,6,32,16,0,0,0,2,0,7,2
Jhow,BRA,DF,América (MG),19,2003,0.2,20,2,7,13,0,0,20,1,0,0.0,1,100.0,14,87,16,0,0,0,0,0,13,0
Joaquim,BRA,DF,Santos,24,1998,30.3,1585,251,852,649,95,62,1585,18,10,55.6,6,33.3,786,4010,2062,8,12,1,15,3,863,8
John,BRA,GK,Internacional,26,1996,9.0,252,212,252,0,0,0,252,1,1,100.0,0,0.0,121,666,398,0,0,0,1,0,73,0
Felipe Jonatan,BRA,DF,Santos,24,1998,1.0,84,1,19,45,24,0,84,3,2,66.7,1,33.3,54,215,139,3,3,0,0,0,56,5
Jori,BRA,GK,América (MG),26,1996,11.0,313,287,312,1,0,0,313,0,0,,0,,121,738,463,0,0,0,0,0,51,0
Josué,BRA,MF,Grêmio,17,2005,1.3,78,7,24,43,11,0,78,0,0,,0,,32,193,38,1,1,0,3,1,31,2
Jhonatan Jowjow,BRA,"MF,FW",Palmeiras,20,2002,9.9,426,11,63,204,167,23,426,35,20,57.1,12,34.3,217,1265,522,16,7,6,17,24,262,37
Daniel Jr,BRA,MF,Cruzeiro,20,2002,0.3,43,2,6,14,25,0,43,9,6,66.7,1,11.1,36,215,90,2,4,0,3,1,39,4
Luciano Juba,BRA,"DF,MF",Bahia,23,1999,7.2,435,15,85,168,185,14,435,7,2,28.6,5,71.4,210,948,545,13,12,1,8,2,237,39
Juninho,BRA,MF,América (MG),35,1987,32.5,1275,57,275,589,434,95,1275,38,19,50.0,14,36.8,634,2758,1247,31,19,7,52,22,756,164
Pedrinho Junqueira,BRA,"FW,MF",Goiás,18,2004,2.2,57,1,7,32,18,7,57,8,6,75.0,2,25.0,30,189,82,2,1,1,5,0,29,8
Jussa,BRA,MF,Cruzeiro,26,1996,19.6,977,48,269,594,119,14,977,17,13,76.5,3,17.6,532,2307,1122,10,9,0,21,8,611,14
Justen,BRA,DF,Fluminense,19,2003,0.6,34,5,13,18,4,1,34,0,0,,0,,19,42,17,0,0,0,1,0,24,3
Kaiki,BRA,"DF,FW",Cruzeiro,19,2003,2.5,140,9,41,67,33,3,140,14,7,50.0,6,42.9,49,297,147,3,3,0,7,2,49,9
Kaio,BRA,"MF,FW",Coritiba,18,2004,9.8,395,8,88,153,163,14,395,57,21,36.8,25,43.9,276,2203,1136,33,28,3,28,18,280,66
Lucas Kal,BRA,MF,América (MG),26,1996,13.7,711,39,176,440,99,9,711,4,2,50.0,2,50.0,422,2249,1243,21,11,0,8,3,453,13
Walter Kannemann,ARG,DF,Grêmio,31,1991,26.2,1325,174,636,615,78,16,1325,8,3,37.5,3,37.5,606,3083,1769,12,10,2,10,5,680,1
Kanu,BRA,DF,Bahia,25,1997,32.3,1846,203,857,934,73,31,1846,19,16,84.2,2,10.5,1115,6197,3881,28,17,0,9,8,1198,7
Alan Kardec,BRA,"FW,MF",Atlético Mineiro,34,1989,2.9,72,1,2,39,32,14,72,2,2,100.0,0,0.0,31,98,32,2,0,0,4,1,50,7
Kauan,BRA,FW,Fortaleza,17,2005,0.1,12,0,1,2,9,0,12,2,0,0.0,2,100.0,9,30,11,1,1,0,1,1,9,1
Vinicius Kaue,BRA,"DF,MF",Ath Paranaense,19,2003,3.8,261,14,102,131,30,0,261,3,2,66.7,1,33.3,143,664,346,3,4,0,3,1,152,8
Kayque,BRA,MF,Botafogo (RJ),22,2000,0.3,27,0,6,14,7,0,27,2,0,0.0,2,100.0,16,74,38,1,0,0,0,0,20,1
Renato Kayser,BRA,"FW,MF",América (MG),26,1996,0.4,21,0,2,4,15,5,21,0,0,,0,,8,14,7,0,0,0,1,0,16,2
Keiller,BRA,GK,Internacional,26,1996,10.0,277,238,277,0,0,0,277,0,0,,0,,125,691,424,0,0,0,1,0,103,0
John Kennedy,BRA,"FW,MF",Fluminense,20,2002,15.2,555,17,63,200,301,87,555,95,41,43.2,47,49.5,360,1926,903,32,15,20,64,29,431,117
Keno,BRA,"FW,MF",Fluminense,33,1989,17.9,897,30,131,249,527,61,896,101,55,54.5,37,36.6,598,3836,2201,83,37,34,42,17,671,218
Kevin,BRA,"FW,DF",Palmeiras,20,2003,2.6,125,1,17,49,62,12,125,23,10,43.5,9,39.1,83,730,406,14,13,4,7,5,83,22
Kevyson,BRA,DF,Santos,18,2004,10.8,575,19,158,257,167,8,575,45,20,44.4,17,37.8,283,1879,876,34,21,2,11,8,320,62
Khellven,BRA,DF,Ath Paranaense,21,2001,11.1,591,38,183,223,188,13,591,13,8,61.5,5,38.5,280,1464,826,18,17,3,16,4,310,51
Maurício Kozlinski,BRA,GK,Fortaleza,31,1991,1.0,18,12,18,0,0,0,18,0,0,,0,,7,24,21,0,0,0,0,0,6,0
Benjamín Kuscevic,CHI,DF,Coritiba,26,1996,22.5,1221,199,711,489,31,12,1221,11,10,90.9,1,9.1,682,3100,1460,6,5,1,12,1,719,5
Derik Lacerda,BRA,"FW,MF",Cuiabá,23,1999,7.3,250,2,40,90,128,22,250,32,16,50.0,9,28.1,172,1353,712,19,23,6,17,12,191,51
Ignacio Laquintana,URU,FW,Red Bull Bragantino,23,1999,2.0,99,0,10,30,61,6,99,5,3,60.0,2,40.0,63,306,166,6,7,1,11,0,70,23
Thauan Lara,BRA,"DF,MF",Internacional,19,2004,3.7,281,18,77,142,71,3,281,21,11,52.4,8,38.1,165,834,480,7,10,0,8,4,172,26
Lelê,BRA,"FW,MF",Fluminense,25,1997,12.7,384,12,61,147,184,74,384,33,12,36.4,20,60.6,203,1349,589,22,12,13,37,19,249,71
Mauricio Lemos,URU,DF,Atlético Mineiro,27,1995,24.6,1537,217,759,752,37,15,1537,5,4,80.0,1,20.0,899,5053,2931,17,6,0,11,6,933,2
Marcos Leonardo,BRA,FW,Santos,19,2003,28.8,703,32,56,286,367,112,699,53,20,37.7,25,47.2,404,2166,970,41,21,18,63,35,510,147
Lian,BRA,MF,Grêmio,17,2005,0.1,3,0,0,3,0,0,3,0,0,,0,,2,13,9,0,0,0,1,0,3,0
Lima,BRA,"MF,FW",Fluminense,26,1996,28.1,1861,78,414,832,643,45,1861,83,50,60.2,25,30.1,1231,6258,3484,78,61,14,50,44,1404,146
Lucas Lima,BRA,"MF,FW",Santos,32,1990,24.5,1378,15,162,697,547,35,1378,42,22,52.4,16,38.1,773,4858,2497,65,51,10,34,19,840,84
Leonardo Linck,BRA,GK,Ath Paranaense,21,2001,5.0,151,134,151,1,0,0,151,0,0,,0,,67,405,235,0,0,0,1,0,43,0
Liziero,BRA,MF,Coritiba,24,1998,6.5,366,12,81,232,58,3,366,15,10,66.7,4,26.7,199,826,355,2,7,0,6,4,238,6
Marcelo Lomba,BRA,GK,Palmeiras,36,1986,3.0,110,99,109,1,0,0,110,0,0,,0,,55,290,203,0,0,0,0,0,47,0
José López,ARG,"FW,MF",Palmeiras,22,2000,6.6,238,13,32,104,106,36,238,19,11,57.9,7,36.8,131,768,294,13,9,2,13,11,170,36
Lucão,BRA,DF,Red Bull Bragantino,24,1998,2.2,98,8,41,50,7,3,98,1,1,100.0,0,0.0,51,256,125,0,1,1,5,0,47,0
Lucão,BRA,GK,Red Bull Bragantino,21,2001,5.0,159,129,159,0,0,0,159,0,0,,0,,87,500,277,0,0,0,0,0,65,0
Lucas,BRA,DF,Santos,21,2001,6.8,419,26,145,188,90,6,419,14,7,50.0,4,28.6,189,1139,642,14,7,1,5,4,218,23
Ayrton Lucas,BRA,DF,Flamengo,25,1997,28.8,2146,76,526,1069,574,50,2146,88,48,54.5,28,31.8,1299,7263,3660,66,71,10,33,31,1484,131
Jean Lucas,BRA,MF,Santos,24,1998,20.1,1200,23,173,654,391,34,1200,59,30,50.8,21,35.6,669,4150,1828,37,36,10,50,31,784,64
Jhonny Lucas,BRA,MF,Goiás,22,2000,0.2,14,0,1,3,10,2,14,0,0,,0,,3,24,0,0,0,0,0,1,9,1
João Lucas,BRA,DF,Santos,24,1998,9.0,513,26,153,218,147,8,513,9,2,22.2,5,55.6,255,1328,710,15,14,1,8,8,263,40
Ruan Lucas,BRA,"MF,FW",Coritiba,18,2004,0.3,21,0,1,10,10,2,21,3,2,66.7,1,33.3,15,45,21,0,0,0,2,0,16,4
Ian Luccas,BRA,MF,Cruzeiro,19,2003,5.3,184,13,38,84,65,8,184,8,2,25.0,6,75.0,100,397,192,1,2,0,13,5,118,27
Pedro Luccas,BRA,GK,Coritiba,19,2004,3.0,113,106,113,0,0,0,113,0,0,,0,,45,205,145,0,0,0,0,0,44,0
Luciano,BRA,"MF,FW",São Paulo,29,1993,23.5,1119,11,106,609,419,74,1116,55,32,58.2,19,34.5,770,3778,1406,31,36,3,37,32,904,139
Thomas Luciano,BRA,DF,Grêmio,21,2002,3.5,180,14,65,69,46,6,180,6,3,50.0,0,0.0,71,243,101,3,1,1,5,2,77,14
Luis,BRA,FW,Cruzeiro,17,2005,0.1,11,1,2,5,4,0,11,0,0,,0,,3,9,0,0,0,0,0,0,4,1
Filipe Luís,BRA,DF,Flamengo,37,1985,5.9,468,26,121,245,105,5,468,7,3,42.9,1,14.3,276,1211,700,14,11,1,5,1,300,12
Victor Luis,BRA,DF,Coritiba,29,1993,17.4,1031,72,360,477,207,6,1031,10,3,30.0,6,60.0,509,2989,1527,28,25,0,14,8,545,30
David Luiz,BRA,DF,Flamengo,35,1987,11.0,844,110,353,430,66,13,844,10,8,80.0,2,20.0,534,3037,1864,14,15,1,11,1,567,4
Wallisson Luiz,BRA,MF,Cruzeiro,25,1997,4.4,237,8,40,139,63,18,237,22,13,59.1,8,36.4,121,497,216,5,5,2,15,8,147,12
Machado,BRA,MF,Cruzeiro,27,1996,25.3,1454,57,290,891,284,15,1454,21,11,52.4,9,42.9,780,3159,1332,13,18,2,18,8,951,27
Imanol Machuca,ARG,FW,Fortaleza,23,2000,7.5,362,1,24,137,214,29,362,56,30,53.6,21,37.5,234,2382,1098,38,27,12,17,18,257,76
Mádson,BRA,"DF,MF",Ath Paranaense,31,1992,14.8,631,38,175,278,184,46,631,9,4,44.4,3,33.3,212,819,365,8,4,4,5,1,297,69
João Magno,BRA,FW,Goiás,25,1997,10.9,290,20,38,131,122,40,290,12,3,25.0,8,66.7,134,736,328,14,9,4,34,14,186,41
Maguinho,BRA,DF,Goiás,30,1993,31.7,1626,135,546,641,451,62,1626,58,28,48.3,28,48.3,680,3686,1965,59,39,8,52,22,815,138
Pablo Maia,BRA,MF,São Paulo,21,2002,28.7,1975,83,428,1251,313,13,1975,26,17,65.4,6,23.1,1202,4817,1979,16,33,0,22,17,1417,32
Thiago Maia,BRA,MF,Flamengo,25,1997,23.3,1644,62,353,1042,264,8,1644,20,13,65.0,7,35.0,876,3298,1423,16,19,0,23,17,1172,50
Maicon,BRA,DF,Santos,34,1988,0.5,24,5,20,4,1,1,24,0,0,,0,,12,70,54,0,0,0,0,0,14,0
Maicon,BRA,DF,Vasco da Gama,34,1988,13.9,842,147,487,329,32,7,842,6,4,66.7,1,16.7,466,2088,1048,1,7,1,3,1,515,2
Iago Maidana,BRA,DF,América (MG),26,1996,24.0,1018,160,526,456,46,29,1018,4,3,75.0,1,25.0,483,3258,2203,17,6,0,9,3,504,7
Hugo Mallo,ESP,DF,Internacional,31,1991,3.6,308,16,102,158,49,6,308,3,0,0.0,3,100.0,172,798,533,4,2,0,4,2,215,15
Léo Mana,BRA,DF,Corinthians,18,2004,1.5,121,7,30,68,25,1,121,3,1,33.3,2,66.7,67,342,206,4,1,1,2,0,85,9
Alef Manga,BRA,"FW,MF",Coritiba,28,1994,8.9,340,3,33,124,189,42,339,27,17,63.0,8,29.6,195,1591,819,25,17,13,19,10,246,75
Manoel,BRA,DF,Fluminense,32,1990,3.2,238,39,124,110,4,1,238,3,2,66.7,0,0.0,161,729,435,0,1,0,1,1,182,0
Fernando Marçal,BRA,DF,Botafogo (RJ),33,1989,18.1,1249,61,345,581,339,10,1249,23,10,43.5,11,47.8,563,2419,1222,17,19,1,9,5,631,64
Marcelo,BRA,DF,Fluminense,34,1988,14.7,1277,32,272,601,412,29,1277,38,16,42.1,18,47.4,808,3451,2049,44,36,6,19,9,896,50
Marcelo,BRA,DF,Fortaleza,27,1996,12.0,561,73,291,256,16,6,561,3,1,33.3,1,33.3,300,1586,705,2,0,0,6,3,311,2
João Marcelo,BRA,DF,Cruzeiro,22,2000,1.8,129,15,51,75,6,0,129,2,2,100.0,0,0.0,80,495,375,6,2,0,0,0,83,0
Marcinho,BRA,DF,América (MG),26,1996,8.9,565,42,164,251,156,4,565,10,8,80.0,1,10.0,296,1471,792,12,8,1,5,3,306,23
Erick Marcus,BRA,"MF,FW",Vasco da Gama,18,2004,4.4,252,3,21,99,140,10,252,38,21,55.3,14,36.8,167,998,367,12,7,1,13,7,173,56
Mariano,BRA,DF,Atlético Mineiro,36,1986,17.4,1234,58,381,680,188,4,1234,18,13,72.2,4,22.2,627,2532,1256,16,20,1,5,1,736,27
Marinho,BRA,"FW,DF",Flamengo,32,1990,0.9,72,1,6,19,48,7,72,3,2,66.7,1,33.3,47,317,84,2,2,1,3,3,50,21
Marinho,BRA,"FW,MF",Fortaleza,32,1990,12.7,502,6,39,168,304,43,501,51,19,37.3,25,49.0,327,2138,1040,41,21,21,27,16,344,89
Marlon,BRA,DF,Cruzeiro,25,1997,35.5,2605,84,766,1175,685,28,2605,36,23,63.9,9,25.0,1234,6252,3446,55,50,3,35,21,1442,175
Marlon,BRA,DF,América (MG),28,1994,18.6,1107,58,340,505,287,20,1107,43,22,51.2,13,30.2,578,4224,2463,63,38,3,25,11,576,80
Marlon,BRA,DF,Fluminense,27,1995,10.4,885,125,444,392,53,7,885,9,5,55.6,4,44.4,611,3074,1868,13,11,0,5,0,698,5
Igor Marques,BRA,DF,Cruzeiro,24,1999,1.3,97,4,27,40,33,1,97,0,0,,0,,48,314,185,8,3,0,3,5,53,10
Renato Marques,BRA,"FW,MF",América (MG),19,2003,5.7,173,7,21,73,83,14,173,10,4,40.0,6,60.0,109,609,295,11,9,6,11,7,122,21
Juan Martín Lucero,ARG,FW,Fortaleza,31,1991,23.0,534,15,51,218,270,83,531,26,9,34.6,12,46.2,290,1332,593,21,15,9,43,23,376,101
Martinelli,BRA,"MF,DF",Fluminense,21,2001,20.9,1726,142,507,938,289,24,1726,33,17,51.5,12,36.4,1172,5996,3672,38,44,4,30,20,1364,28
Andre Martins,BRA,"FW,MF",Grêmio,21,2001,4.1,203,5,24,88,91,19,203,14,10,71.4,4,28.6,105,467,212,7,6,4,11,8,150,29
Gustavo Martins Santos,BRA,"DF,MF",Grêmio,20,2002,7.7,541,49,201,273,72,15,541,7,4,57.1,3,42.9,279,1456,865,9,12,1,11,2,337,9
Gonzalo Mastriani,URU,FW,América (MG),29,1993,19.9,485,15,40,220,232,79,483,20,8,40.0,10,50.0,236,874,364,10,15,5,43,14,328,90
Matheusinho,BRA,"MF,FW",América (MG),24,1998,2.5,139,3,23,53,64,9,139,8,4,50.0,3,37.5,96,449,148,2,4,1,6,4,99,23
Matheusinho,BRA,"FW,MF",Goiás,24,1998,2.2,101,2,11,37,55,3,101,13,4,30.8,6,46.2,66,485,117,6,7,2,10,9,78,18
Matheusinho,BRA,DF,Cuiabá,24,1998,4.8,288,19,81,134,76,8,288,8,5,62.5,2,25.0,131,680,436,11,10,2,13,1,160,20
Matheuzinho,BRA,DF,Flamengo,22,2000,6.9,470,30,113,247,114,10,470,6,2,33.3,3,50.0,266,1117,493,9,7,0,8,2,290,30
Mauricio,BRA,"FW,MF",Internacional,21,2001,19.6,934,14,96,493,353,54,934,29,19,65.5,8,27.6,559,2511,1117,35,31,9,33,12,703,118
Maycon,BRA,MF,Corinthians,25,1997,26.7,1724,65,334,1121,278,25,1724,19,11,57.9,8,42.1,976,3722,2009,30,16,5,26,14,1230,33
Mayke,BRA,"DF,FW",Palmeiras,30,1992,27.8,1886,60,485,887,524,41,1886,28,15,53.6,13,46.4,1124,5421,2755,56,45,9,32,16,1226,169
Gary Medel,CHI,"DF,MF",Vasco da Gama,35,1987,19.2,1257,191,650,581,31,0,1257,5,3,60.0,2,40.0,723,2733,1384,5,6,0,17,3,854,7
Bruno Melo,BRA,DF,Goiás,30,1992,32.1,1687,251,862,753,75,31,1687,3,0,0.0,0,0.0,974,4269,2645,8,9,0,8,0,1143,9
Felipe Melo,BRA,DF,Fluminense,39,1983,11.0,942,131,442,479,26,8,942,7,4,57.1,2,28.6,679,3423,2079,15,5,0,4,1,722,0
Darlan Mendes,BRA,MF,Grêmio,24,1998,0.5,22,2,9,10,3,0,22,0,0,,0,,12,37,7,0,0,0,0,0,12,0
Matheus Mendes,BRA,GK,Atlético Mineiro,23,1999,2.0,70,58,70,0,0,0,70,0,0,,0,,30,157,136,0,0,0,0,0,17,0
Nathan Mendes,BRA,DF,São Paulo,20,2002,13.1,961,28,293,467,216,16,961,44,13,29.5,25,56.8,531,3312,1682,29,22,5,27,11,628,48
Vitor Mendes,BRA,DF,Fluminense,23,1999,1.2,79,22,56,22,1,1,79,0,0,,0,,31,109,62,0,0,0,2,0,45,0
Bruno Méndez,URU,DF,Corinthians,23,1999,18.3,1162,105,498,532,139,6,1162,6,1,16.7,3,50.0,595,2291,1224,16,13,1,8,5,719,23
Jhegson Méndez,ECU,MF,São Paulo,25,1997,4.1,247,12,66,161,21,0,247,5,3,60.0,2,40.0,126,534,201,3,1,0,0,1,174,3
Óscar Méndez,URU,MF,América (MG),28,1994,2.9,108,13,37,65,8,0,108,2,2,100.0,0,0.0,44,205,109,2,1,0,3,4,52,0
Stiven Mendoza,COL,"FW,MF",Santos,30,1992,18.6,862,10,115,356,403,71,860,75,32,42.7,31,41.3,585,3443,2004,79,41,24,42,32,626,158
Gabriel Menino,BRA,MF,Palmeiras,22,2000,17.7,1331,20,222,794,322,14,1331,28,13,46.4,10,35.7,792,4360,2343,45,35,3,25,18,948,54
Gabriel Mercado,ARG,DF,Internacional,35,1987,24.2,1325,176,701,602,27,13,1325,1,1,100.0,0,0.0,786,3108,1574,1,4,1,3,5,892,2
Higor Meritão,BRA,MF,Goiás,28,1994,2.5,141,4,37,78,27,5,141,4,4,100.0,0,0.0,79,331,135,1,4,0,8,4,88,1
Messias,BRA,DF,Santos,28,1994,26.6,1145,219,688,431,29,22,1145,0,0,,0,,528,1841,722,1,2,0,7,1,598,4
Bruno Mezenga,BRA,"FW,MF",Santos,34,1988,1.9,98,1,11,53,34,8,98,1,1,100.0,0,0.0,38,179,66,2,2,0,6,3,66,7
Carlos Miguel,BRA,GK,Corinthians,24,1998,1.2,46,39,46,0,0,0,46,0,0,,0,,28,163,101,0,0,0,1,0,15,0
Fernando Miguel,BRA,GK,Fortaleza,37,1985,5.1,129,113,129,0,0,0,129,0,0,,0,,62,445,362,0,0,0,0,0,32,0
Mikael,BRA,FW,América (MG),23,1999,1.7,47,0,1,18,31,11,47,10,8,80.0,1,10.0,32,274,145,7,5,4,7,2,32,9
Lucas Milla,BRA,MF,Grêmio,20,2003,3.4,191,6,47,118,30,3,191,7,7,100.0,0,0.0,92,426,197,5,6,1,7,5,103,7
Mina,BRA,DF,Goiás,19,2003,0.5,20,2,15,3,2,2,20,0,0,,0,,14,42,21,0,0,0,0,0,16,0
Lucas Mineiro,BRA,MF,Cuiabá,26,1996,6.8,282,11,38,168,79,8,282,8,4,50.0,3,37.5,141,721,303,5,2,1,8,3,187,24
Vinicius Mingotti,BRA,FW,Bahia,23,2000,7.3,131,4,11,64,59,22,131,2,1,50.0,1,50.0,66,302,144,2,3,1,10,5,86,26
Miranda,BRA,DF,Vasco da Gama,23,2000,4.3,268,28,99,150,21,7,268,1,1,100.0,0,0.0,181,794,484,2,4,1,2,1,180,3
Moises,BRA,"MF,FW",Fortaleza,26,1996,4.1,171,1,8,64,103,35,171,29,15,51.7,14,48.3,112,1144,530,19,13,10,8,7,129,46
Rodrigo Moledo,BRA,DF,Internacional,35,1987,5.3,354,46,144,206,5,3,354,0,0,,0,,217,1092,644,6,0,0,0,2,250,0
Rafael Monteiro,BRA,MF,Fluminense,18,2004,0.0,5,0,1,1,3,0,5,0,0,,0,,4,27,26,1,0,0,0,0,4,1
Júnior Moraes,UKR,DF,Corinthians,35,1987,0.0,1,0,0,0,1,0,1,0,0,,0,,0,0,0,0,0,0,0,0,0,0
João Moreira,POR,DF,São Paulo,18,2004,0.8,54,0,11,30,15,0,54,2,2,100.0,0,0.0,43,219,114,1,2,0,0,1,43,6
Everton Morelli,BRA,MF,Goiás,25,1997,28.7,1279,65,322,714,252,36,1279,32,13,40.6,16,50.0,690,3976,1969,35,27,4,48,34,795,74
Alfredo Morelos,COL,"FW,MF",Santos,26,1996,0.9,50,0,3,29,18,4,50,0,0,,0,,28,103,48,1,0,1,2,2,43,6
Marcelino Moreno,ARG,MF,Coritiba,28,1994,25.6,1310,6,130,582,638,58,1310,199,87,43.7,85,42.7,880,6388,3165,100,77,29,84,49,896,188
Gabriel Moscardo,BRA,MF,Corinthians,17,2005,12.6,726,56,205,463,72,5,726,36,23,63.9,12,33.3,398,2068,1174,17,11,2,27,10,458,16
Henry Mosquera,COL,"FW,MF",Red Bull Bragantino,21,2001,11.8,542,9,48,156,360,54,542,106,55,51.9,46,43.4,412,3379,2057,71,50,23,32,26,418,161
Gustavo Mosquito,BRA,"FW,MF",Corinthians,25,1997,3.4,172,7,33,66,75,11,172,22,5,22.7,15,68.2,107,828,395,16,12,6,11,4,123,29
Hugo Moura,BRA,MF,Ath Paranaense,25,1998,14.7,785,28,191,529,70,5,785,14,4,28.6,9,64.3,386,1707,768,11,7,0,6,4,471,10
Lucas Moura,BRA,"FW,MF",São Paulo,30,1992,9.6,469,11,36,223,219,23,469,64,35,54.7,22,34.4,315,2067,979,29,30,5,14,22,373,62
Neto Moura,BRA,MF,Cruzeiro,26,1996,5.5,306,5,45,185,78,6,306,4,4,100.0,0,0.0,163,660,288,3,3,3,5,2,199,17
Lucas Mugni,ARG,"MF,FW",Bahia,31,1992,4.0,256,4,33,141,85,7,256,10,5,50.0,5,50.0,158,677,270,7,6,1,13,4,169,18
Murillo,BRA,DF,Corinthians,20,2002,12.9,855,146,437,396,30,9,855,14,9,64.3,3,21.4,498,2162,1134,10,7,0,5,3,551,2
Andrey Ramos do Nascimento,BRA,MF,Coritiba,24,1998,12.5,843,47,216,491,156,7,843,10,6,60.0,3,30.0,436,2175,1104,16,17,3,15,9,524,15
Bruno Nascimento,BRA,"FW,MF",Cruzeiro,25,1997,31.3,1363,20,117,502,773,99,1360,122,56,45.9,51,41.8,846,5555,3003,104,82,25,84,42,1001,271
Matheus Nascimento,BRA,"FW,MF",Botafogo (RJ),18,2004,1.1,29,0,0,17,13,6,29,1,0,0.0,0,0.0,15,110,21,1,2,0,4,2,21,4
Nata,BRA,"FW,DF",Grêmio,21,2001,0.2,13,1,5,7,1,0,13,0,0,,0,,8,31,19,0,0,0,0,0,10,0
Natan,BRA,DF,Red Bull Bragantino,21,2001,9.3,470,53,201,254,20,7,470,2,1,50.0,1,50.0,272,2021,1130,7,3,0,6,0,262,0
Natanael,BRA,DF,Coritiba,21,2002,27.8,1560,91,549,630,404,29,1560,51,23,45.1,23,45.1,718,4099,2029,44,32,6,39,27,740,120
Nathan,BRA,DF,Santos,21,2001,5.5,283,13,88,131,69,4,283,26,16,61.5,8,30.8,146,829,436,16,10,0,6,6,141,24
Nathan,BRA,"MF,FW",Grêmio,26,1996,7.6,404,9,50,206,152,13,404,20,8,40.0,7,35.0,219,990,510,13,14,1,8,5,269,40
Rafael Navarro,BRA,FW,Palmeiras,22,2000,1.4,57,1,3,24,33,6,57,4,3,75.0,1,25.0,33,218,77,2,3,1,8,3,39,8
Kaiky Naves,BRA,"DF,FW",Palmeiras,20,2002,5.8,316,36,167,148,4,2,316,1,1,100.0,0,0.0,169,749,388,2,2,0,1,1,197,0
Felipe Negrucci,BRA,MF,São Paulo,18,2004,0.2,8,1,4,3,1,0,8,0,0,,0,,5,21,8,0,1,0,0,0,6,0
Emerson Negueba,BRA,FW,Cuiabá,22,2000,5.4,216,3,23,92,109,19,216,18,10,55.6,8,44.4,140,895,391,9,11,2,17,8,156,50
Neris,BRA,DF,Cruzeiro,30,1992,23.5,1239,159,545,662,41,19,1239,17,11,64.7,5,29.4,740,4594,3143,21,9,0,14,6,770,3
Rodrigo Nestor,BRA,"MF,FW",São Paulo,22,2000,16.1,822,7,120,391,317,52,822,45,30,66.7,15,33.3,480,2627,1271,43,26,13,31,16,613,100
João Neto,BRA,"MF,DF",Fluminense,19,2003,0.6,27,0,2,7,18,1,27,1,1,100.0,0,0.0,17,87,30,0,1,0,2,2,22,12
Gabriel Neves,URU,MF,São Paulo,25,1997,10.7,916,25,146,649,125,7,916,6,4,66.7,2,33.3,570,2121,1145,11,11,1,6,5,702,24
Newton,BRA,MF,Botafogo (RJ),22,2000,0.1,8,0,0,4,4,1,8,0,0,,0,,8,29,6,0,1,0,0,1,8,0
Nicolas,BRA,DF,América (MG),25,1997,8.0,397,38,149,144,109,8,397,13,6,46.2,7,53.8,187,1102,510,15,13,2,11,3,176,24
Nikão,BRA,"FW,MF",Cruzeiro,30,1992,8.9,469,2,47,181,244,29,469,17,10,58.8,4,23.5,289,1448,553,11,13,3,15,8,325,87
Nino,BRA,DF,Fluminense,25,1997,23.9,1910,228,880,955,85,27,1910,19,13,68.4,3,15.8,1370,7940,5732,43,14,1,9,3,1473,5
Freddy Noguera,PAR,FW,Grêmio,19,2004,0.3,8,0,0,5,3,0,8,3,2,66.7,1,33.3,10,24,11,0,0,0,3,3,8,0
Nonato,BRA,MF,Santos,24,1998,7.3,341,4,61,180,109,11,341,16,6,37.5,8,50.0,189,1166,524,9,12,2,7,4,215,17
Gabriel Novaes,BRA,FW,Goiás,23,1999,1.1,27,3,6,12,9,2,27,0,0,,0,,15,108,27,2,1,0,1,3,17,4
Ruan Oliveira Ferreira,BRA,"MF,FW",Corinthians,22,2000,9.8,474,11,72,253,153,10,474,30,17,56.7,9,30.0,251,1605,826,23,16,1,20,10,291,44
Lucas Oliveira,BRA,DF,Cruzeiro,26,1996,14.6,924,130,471,434,26,7,924,6,5,83.3,1,16.7,555,3234,2087,11,7,0,8,2,601,4
Cauly Oliveira Souza,BRA,"MF,FW",Bahia,27,1995,28.3,1673,10,75,784,849,77,1673,126,73,57.9,46,36.5,1026,6245,3321,114,99,25,65,55,1224,183
Luca Orellano,ARG,"FW,MF",Vasco da Gama,22,2000,6.9,373,3,42,153,194,15,373,47,23,48.9,20,42.6,250,1969,919,24,25,3,17,18,260,47
Leo Ortiz,BRA,DF,Red Bull Bragantino,27,1996,17.8,1237,167,521,664,62,19,1237,10,5,50.0,3,30.0,672,3876,2598,28,13,1,6,4,750,2
Otávio,BRA,MF,Atlético Mineiro,28,1994,25.6,1659,60,367,1199,102,2,1659,10,5,50.0,3,30.0,974,4320,1984,14,16,0,10,4,1150,11
