Player,Nation,Pos,Squad,Age,Born,90s,PassAtt,Live,Dead,FK,ThroughBalls,SideSwitch,Cross,Throw-Ins,Corners,InSwingCorner,OutSwingCorner,StraightCorner,PassesCmp,PassOffside,PassesBlocked
Victor Udoh,NGA,"FW,MF",Antwerp,18,2004,0.8,33,31,2,0,0,0,7,1,0,0,0,0,21,0,0
Edgaras Utkus,LTU,DF,Cercle Brugge,23,2000,15.9,697,599,92,4,0,3,8,88,0,0,0,0,372,6,11
Kyan Vaesen,BEL,FW,Westerlo,22,2001,5.7,141,137,3,0,0,1,1,1,0,0,0,0,93,1,4
Anthony Valencia,ECU,"FW,MF",Antwerp,20,2003,2.1,122,119,2,0,1,0,2,1,1,1,0,0,98,1,2
Jules Van Cleemput,BEL,DF,Charleroi,26,1997,7.9,286,275,8,8,0,6,6,0,0,0,0,0,199,3,6
Zeno Van den Bosch,BEL,DF,Antwerp,20,2003,14.8,1141,1089,49,21,0,9,2,22,0,0,0,0,1018,3,7
Thomas Van den Keybus,BEL,"MF,FW",Westerlo,22,2001,14.1,536,488,48,12,1,3,61,19,17,7,6,0,381,0,22
Hannes Van der Bruggen,BEL,MF,Cercle Brugge,30,1993,20.7,970,864,96,76,3,1,23,1,5,0,5,0,618,10,11
Stan Van Dessel,BEL,"MF,DF",Sint-Truiden,22,2001,0.7,56,51,5,2,0,1,5,0,3,1,1,0,46,0,0
Lukas Van Eenoo,BEL,"MF,DF",Westerlo,32,1991,4.3,192,179,13,5,0,0,14,1,7,3,3,0,138,0,5
Yentl Van Genechten,BEL,DF,Eupen,22,2000,17.4,659,503,152,3,0,10,33,149,0,0,0,0,426,4,39
Jannes Van Hecke,BEL,"MF,DF",Mechelen,21,2002,4.6,303,265,38,3,0,0,19,35,0,0,0,0,230,0,11
Rein Van Helden,BEL,DF,Sint-Truiden,21,2002,27.5,2009,1946,58,31,0,19,4,22,0,0,0,0,1759,5,16
Alec Van Hoorenbeeck,BEL,DF,Mechelen,24,1998,0.5,38,33,4,0,0,0,5,4,0,0,0,0,28,1,2
Hans Vanaken,BEL,MF,Club Brugge,30,1992,28.2,1810,1715,92,36,14,29,22,34,0,0,0,0,1499,3,35
Tom Vandenberghe,BEL,GK,Kortrijk,30,1992,21.0,694,454,237,83,0,1,0,0,0,0,0,0,427,3,0
Matteo Vandendaele,BEL,DF,RWD Molenbeek,18,2005,0.2,13,12,1,1,0,0,0,0,0,0,0,0,8,0,0
Maarten Vandevoordt,BEL,GK,Genk,21,2002,30.0,1101,868,226,57,1,0,0,0,0,0,0,0,790,7,0
Zinho Vanheusden,BEL,DF,Standard Liège,24,1999,19.4,1213,1143,61,48,2,11,5,6,0,0,0,0,972,9,7
Charles Vanhoutte,BEL,MF,Union SG,24,1998,24.8,1358,1279,74,47,2,14,22,19,8,3,4,0,1105,5,19
Jordi Vanlerberghe,BEL,"DF,MF",Mechelen,27,1996,18.3,1263,1219,40,22,1,25,11,8,0,0,0,0,1029,4,15
Robert-Jan Vanwesemael,BEL,DF,Sint-Truiden,21,2002,5.1,230,194,34,1,0,0,3,33,0,0,0,0,203,2,2
Luis Vázquez,ARG,FW,Anderlecht,22,2001,7.7,191,188,1,0,1,0,2,0,0,0,0,0,126,2,9
Romeo Vermant,BEL,FW,Westerlo,19,2004,5.4,88,87,0,0,0,0,0,0,0,0,0,0,57,1,3
Romeo Vermant,BEL,FW,Club Brugge,19,2004,0.1,2,2,0,0,0,0,0,0,0,0,0,0,2,0,0
Arthur Vermeeren,BEL,MF,Antwerp,18,2005,20.8,1091,1055,32,16,2,7,19,11,5,2,2,0,933,4,16
Yari Verschaeren,BEL,"MF,FW",Anderlecht,22,2001,10.3,514,485,28,4,5,3,17,4,6,2,1,0,436,1,11
Jan Vertonghen,BEL,DF,Anderlecht,36,1987,26.9,1859,1710,146,82,2,22,7,7,0,0,0,0,1608,3,7
Hugo Vetlesen,NOR,MF,Club Brugge,23,2000,20.6,1052,1010,37,27,4,3,15,2,0,0,0,0,904,5,27
Sam Vines,USA,DF,Antwerp,24,1999,2.3,164,143,21,2,0,0,8,15,4,1,2,0,131,0,4
Thibault Vlietinck,BEL,"DF,FW",OH Leuven,25,1997,5.1,231,186,45,4,1,0,30,32,9,1,7,0,166,0,6
Sandy Walsh,IDN,DF,Mechelen,28,1995,16.9,903,764,138,8,1,4,23,130,0,0,0,0,726,1,15
Warleson,BRA,GK,Cercle Brugge,26,1996,30.0,848,493,350,170,0,2,0,0,0,0,0,0,366,5,1
Martin Wasinski,BEL,DF,Kortrijk,19,2004,6.3,343,304,39,10,0,6,4,29,0,0,0,0,278,0,5
Tsuyoshi Watanabe,JPN,DF,Gent,26,1997,25.8,1433,1411,18,18,0,4,0,0,0,0,0,0,1218,4,5
Owen Wijndal,NED,DF,Antwerp,23,1999,17.1,1239,1086,151,22,0,3,54,111,18,7,0,0,1083,2,15
Rihito Yamamoto,JPN,"MF,FW",Sint-Truiden,21,2001,8.1,311,300,11,2,2,1,14,2,5,3,0,0,243,0,6
Roman Yaremchuk,UKR,FW,Club Brugge,27,1995,0.7,26,26,0,0,0,0,1,0,0,0,0,0,22,0,0
Kelvin Yeboah,ITA,FW,Standard Liège,23,2000,4.9,88,84,3,0,1,0,3,0,0,0,0,0,57,1,5
Daisuke Yokota,JPN,"FW,MF",Gent,23,2000,3.5,112,109,3,0,0,1,7,2,0,0,0,0,83,0,4
Lorenzo Youndje,BEL,"DF,MF",Eupen,18,2005,1.0,54,44,10,0,0,0,9,10,0,0,0,0,39,0,2
Griffin Yow,USA,"FW,MF",Westerlo,20,2002,16.7,375,344,30,2,2,1,51,3,24,10,7,0,243,1,20
Alhassan Yusuf,NGA,MF,Antwerp,23,2000,12.2,694,668,26,15,0,0,13,9,0,0,0,0,562,0,16
Kahveh Zahiroleslam,USA,FW,Sint-Truiden,21,2002,13.9,234,219,15,0,1,0,6,1,0,0,0,0,147,0,10
Andi Zeqiri,SUI,"FW,MF",Genk,24,1999,7.6,129,110,18,0,0,0,2,1,0,0,0,0,88,1,7
Philip Zinckernagel,DEN,"FW,MF",Club Brugge,28,1994,16.8,663,602,61,18,3,2,86,10,32,23,3,0,486,0,25
Adem Zorgane,ALG,MF,Charleroi,23,2000,20.5,1753,1656,83,45,12,18,92,5,33,12,9,0,1379,14,39
