Player,Nation,Pos,Squad,Age,Born,90s,PassAtt,Live,Dead,FK,ThroughBalls,SideSwitch,Cross,Throw-Ins,Corners,InSwingCorner,OutSwingCorner,StraightCorner,PassesCmp,PassOffside,PassesBlocked
Ladislav Krejčí,CZE,DF,Sparta Prague,24,1999,7.0,396,343,51,19,1,3,0,25,0,0,0,0,338,2,2
Vukašin Krstić,SRB,DF,TSC Bačka Top,20,2003,1.2,53,50,3,2,0,1,0,1,0,0,0,0,41,0,0
Dmytro Kryskiv,UKR,MF,Shakhtar,22,2000,0.1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
Lukas Kübler,GER,DF,Freiburg,30,1992,4.8,278,239,39,5,0,3,2,33,1,0,0,0,234,0,3
Jan Kuchta,CZE,"FW,MF",Sparta Prague,26,1997,8.4,179,163,14,0,3,1,6,1,0,0,0,0,126,2,4
Mohammed Kudus,GHA,"FW,MF",West Ham,22,2000,8.5,306,298,5,2,0,3,22,2,0,0,0,0,254,3,16
Dereck Kutesa,SUI,"FW,MF",Servette FC,25,1997,3.8,89,86,2,0,0,0,6,2,0,0,0,0,65,1,3
Berkan Kutlu,TUR,DF,Galatasaray,25,1998,2.0,136,117,19,1,0,0,3,18,0,0,0,0,112,0,2
Nikola Kuveljić,SRB,MF,TSC Bačka Top,26,1997,2.9,76,76,0,0,0,0,1,0,0,0,0,0,58,0,2
Qazim Laçi,ALB,MF,Sparta Prague,27,1996,7.5,354,342,11,5,7,4,10,1,5,2,2,0,281,1,5
Gael Lafont,FRA,MF,Marseille,17,2006,0.1,4,3,1,1,0,0,1,0,0,0,0,0,2,0,0
Adam Lallana,ENG,MF,Brighton,35,1988,0.8,37,37,0,0,0,0,0,0,0,0,0,0,32,0,4
Mathis Lambourde,FRA,FW,Rennes,17,2006,0.1,9,9,0,0,0,0,0,0,0,0,0,0,4,0,3
Sam Lammers,NED,MF,Rangers,26,1997,4.7,144,143,1,0,1,1,4,0,0,0,0,0,91,0,9
Tariq Lamptey,GHA,DF,Brighton,22,2000,3.1,130,108,22,3,0,0,10,19,0,0,0,0,110,0,0
Loïc Lapoussin,MAD,"DF,MF",Union SG,27,1996,5.2,230,205,25,2,0,0,12,23,0,0,0,0,159,0,15
Sandro Lauper,SUI,MF,Young Boys,26,1996,1.9,99,93,5,5,0,1,1,0,0,0,0,0,81,1,0
Dimitri Lavalée,BEL,"MF,DF",Sturm Graz,26,1997,3.3,92,86,6,4,0,0,1,1,0,0,0,0,60,0,2
Tobias Lawal,AUT,GK,LASK,23,2000,6.0,197,116,81,18,0,0,0,0,0,0,0,0,125,0,0
Tom Lawrence,WAL,MF,Rangers,29,1994,2.8,89,86,2,0,2,0,2,0,0,0,0,0,65,1,5
Amor Layouni,TUN,FW,Häcken,30,1992,4.7,130,124,6,0,0,0,22,5,1,0,0,0,99,0,3
Enzo Le Fée,FRA,MF,Rennes,23,2000,3.6,249,233,14,7,3,0,10,3,4,3,1,0,214,2,4
Rafael Leão,POR,FW,Milan,24,1999,5.2,165,154,10,1,0,1,17,5,4,0,0,0,130,1,4
Ben Lederman,POL,MF,RKS Raków,23,2000,1.0,64,61,3,0,0,0,1,2,1,0,0,0,50,0,3
Marcos Leonardo,BRA,FW,Benfica,20,2003,1.1,16,16,0,0,0,0,0,0,0,0,0,0,15,0,0
Fedde Leysen,BEL,DF,Union SG,20,2003,1.0,57,43,14,0,0,0,0,14,0,0,0,0,46,0,2
Samba Lélé Diba,SEN,MF,Servette FC,19,2003,0.9,32,31,1,0,0,0,0,1,0,0,0,0,22,0,0
Philipp Lienhart,AUT,DF,Freiburg,27,1996,4.6,353,335,18,9,0,1,0,2,0,0,0,0,317,0,1
Ondřej Lingr,CZE,FW,Feyenoord,24,1998,0.3,3,3,0,0,0,0,0,0,0,0,0,0,2,0,0
Martin Linnes,NOR,DF,Molde,31,1991,0.2,12,10,2,0,0,0,1,2,0,0,0,0,10,0,1
Ivan Ljubic,AUT,MF,LASK,27,1996,5.0,183,180,2,2,1,1,2,0,0,0,0,0,144,1,2
Marin Ljubicic,CRO,FW,LASK,21,2002,4.1,77,72,5,0,0,0,1,0,0,0,0,0,46,0,8
Diego Llorente,ESP,DF,Roma,29,1993,7.3,461,440,21,12,1,2,0,7,0,0,0,0,404,0,2
Renan Lodi,BRA,"DF,MF",Marseille,25,1998,4.6,216,148,64,13,0,1,12,47,4,0,4,0,159,4,7
Yuri Lodygin,RUS,GK,Panathinaikos,33,1990,1.0,28,22,6,4,0,0,0,0,0,0,0,0,21,0,0
Ruben Loftus-Cheek,ENG,MF,Milan,27,1996,4.2,135,133,2,0,0,1,3,1,0,0,0,0,120,0,1
Niklas Lomb,GER,GK,Leverkusen,30,1993,1.0,25,23,2,0,0,0,0,0,0,0,0,0,22,0,0
Ademola Lookman,NGA,"MF,FW",Atalanta,25,1997,8.0,328,304,21,5,4,3,26,3,11,9,0,0,234,3,17
Rony Lopes,POR,"MF,DF",Braga,27,1995,0.6,27,20,7,1,0,1,3,3,3,1,1,1,26,0,0
Pau López,ESP,GK,Marseille,28,1994,13.3,531,427,101,35,0,2,0,0,0,0,0,0,367,3,0
Felix Luckeneder,AUT,DF,LASK,29,1994,1.9,55,51,3,3,0,0,0,0,0,0,0,0,36,1,3
Florentino Luís,POR,MF,Benfica,23,1999,4.3,233,232,0,0,0,2,0,0,0,0,0,0,202,1,2
José Luis Morales,ESP,FW,Villarreal,36,1987,2.7,56,51,3,0,0,1,4,1,0,0,0,0,36,2,2
José Luis Palomino,ARG,DF,Atalanta,33,1990,0.1,6,6,0,0,0,0,0,0,0,0,0,0,6,0,0
Romelu Lukaku,BEL,FW,Roma,30,1993,12.0,243,229,12,0,2,2,3,0,0,0,0,0,169,2,8
Valgeir Lunddal Friðriksson,ISL,DF,Häcken,21,2001,1.0,49,47,2,0,0,0,1,2,0,0,0,0,45,0,2
John Lundstram,ENG,MF,Rangers,29,1994,8.0,476,468,8,8,0,5,4,0,0,0,0,0,401,0,6
Andrey Lunyov,RUS,GK,Qarabağ,31,1991,10.3,397,271,123,31,0,1,0,0,0,0,0,0,244,3,0
Fabian Lustenberger,SUI,DF,Young Boys,35,1988,1.0,35,29,6,2,0,0,0,0,0,0,0,0,31,0,1
Henrique Luvannor,MDA,"FW,MF",Sheriff Tiraspol,33,1990,2.6,88,81,7,1,0,0,0,1,0,0,0,0,70,0,1
Mathias Løvik,NOR,DF,Molde,19,2003,6.0,214,172,41,1,0,4,12,40,0,0,0,0,154,1,9
Alexis Mac Allister,ARG,MF,Liverpool,24,1998,4.5,301,284,16,12,2,1,2,2,1,0,1,0,257,1,4
Kevin Mac Allister,ARG,DF,Union SG,25,1997,5.9,328,239,89,9,0,0,2,74,0,0,0,0,255,0,5
Koki Machida,JPN,DF,Union SG,25,1997,5.0,276,207,69,7,0,0,2,62,0,0,0,0,206,0,5
Théo Magnin,SUI,DF,Servette FC,19,2003,1.6,98,79,19,0,0,0,6,19,0,0,0,0,74,0,3
Hörður Magnússon,ISL,DF,Panathinaikos,30,1993,1.0,50,49,1,1,0,1,0,0,0,0,0,0,39,0,2
Frank Magri,CMR,"FW,MF",Toulouse,23,1999,2.2,46,43,2,0,0,0,5,0,0,0,0,0,26,1,3
Mike Maignan,FRA,GK,Milan,28,1995,5.2,173,142,31,3,0,0,0,0,0,0,0,0,154,0,0
Jordy Makengo,FRA,DF,Freiburg,21,2001,3.5,129,104,25,1,0,0,8,24,0,0,0,0,108,0,4
Darian Males,SUI,MF,Young Boys,22,2001,1.1,26,25,1,1,1,0,2,0,0,0,0,0,20,0,0
Daniel Mancini,ARG,"FW,MF",Panathinaikos,26,1996,2.4,104,99,4,0,0,1,15,2,2,1,0,0,65,1,5
Gianluca Mancini,ITA,DF,Roma,27,1996,12.0,656,613,39,20,1,4,9,6,0,0,0,0,572,4,6
Steve Mandanda,FRA,GK,Rennes,38,1985,7.0,229,181,48,12,0,0,0,0,0,0,0,0,191,0,0
Aïssa Mandi,ALG,DF,Villarreal,31,1991,4.5,332,304,28,8,0,6,1,9,0,0,0,0,301,0,3
Aleš Mandous,CZE,GK,Slavia Prague,31,1992,6.0,239,203,36,7,0,1,0,0,0,0,0,0,217,0,0
Mattia Mannini,ITA,DF,Roma,17,2006,0.1,6,3,3,0,0,0,1,3,0,0,0,0,4,0,1
Petros Mantalos,GRE,MF,AEK Athens,31,1991,3.8,182,154,27,16,1,2,15,2,8,3,5,0,134,1,3
Solly March,ENG,FW,Brighton,29,1994,1.8,75,63,12,3,0,0,9,2,7,4,1,0,52,0,6
João Mário,POR,"FW,MF",Benfica,30,1993,2.5,169,163,6,3,1,0,1,3,0,0,0,0,145,0,1
Ar'jany Martha,NED,"FW,DF",Ajax,19,2003,0.7,14,11,2,1,1,0,1,1,0,0,0,0,11,1,1
Lukáš Masopust,CZE,"DF,MF",Slavia Prague,30,1993,5.2,346,306,40,13,0,7,29,7,20,7,12,0,264,0,12
Giorgos Masouras,GRE,"MF,FW",Olympiacos,29,1994,2.7,59,56,3,0,0,2,4,1,2,0,0,0,40,0,3
Matheus,BRA,GK,Braga,31,1992,2.3,64,52,12,5,0,0,0,0,0,0,0,0,60,0,0
Nemanja Matić,SRB,MF,Rennes,34,1988,4.8,364,349,15,15,0,4,1,0,0,0,0,0,312,0,8
Joël Matip,CMR,DF,Liverpool,31,1991,2.1,183,181,2,1,0,1,0,1,0,0,0,0,171,0,1
Rabbi Matondo,WAL,FW,Rangers,22,2000,1.6,27,26,1,0,0,0,4,1,0,0,0,0,18,0,1
Azor Matusiwa,NED,MF,Rennes,25,1998,1.2,51,51,0,0,0,0,1,0,0,0,0,0,47,0,0
Mykola Matviyenko,UKR,DF,Shakhtar,27,1996,2.0,147,141,6,3,1,0,0,1,0,0,0,0,133,0,0
Konstantinos Mavropanos,GRE,DF,West Ham,25,1997,8.9,498,486,12,10,0,15,1,2,0,0,0,0,441,0,1
Christian Mawissa,FRA,DF,Toulouse,18,2005,1.2,58,42,16,0,0,0,1,16,0,0,0,0,47,0,1
Mihlali Mayambela,RSA,"FW,MF",Aris Limassol FC,26,1996,5.3,170,160,9,1,1,0,11,7,0,0,0,0,117,1,7
Bradley Mazikou,CGO,DF,Servette FC,27,1996,4.8,260,210,50,10,0,0,8,40,0,0,0,0,205,0,4
Noah Mbamba,BEL,FW,Leverkusen,18,2005,0.9,18,16,2,0,0,0,0,2,0,0,0,0,15,0,1
Chancel Mbemba,COD,DF,Marseille,28,1994,11.9,573,533,39,19,1,4,4,8,0,0,0,0,482,1,8
Ross McCausland,NIR,FW,Rangers,20,2003,1.7,61,58,2,0,1,0,3,1,1,0,0,0,49,1,3
James McConnell,ENG,"MF,FW",Liverpool,18,2004,0.7,46,45,1,1,0,0,1,0,0,0,0,0,41,0,2
Cole McKinnon,SCO,FW,Rangers,20,2003,0.2,4,4,0,0,0,0,0,0,0,0,0,0,1,0,0
Jakov Medić,CRO,MF,Ajax,24,1998,0.0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
Facundo Medina,ARG,DF,Lens,24,1999,1.3,84,78,6,6,0,0,0,0,0,0,0,0,72,0,0
Kevin Medina,COL,DF,Qarabağ,30,1993,4.9,277,264,13,12,1,1,0,0,0,0,0,0,234,0,4
Maksim Medvedev,AZE,DF,Qarabağ,33,1989,1.3,72,68,4,3,0,0,1,1,0,0,0,0,58,0,1
Bamo Meïté,CIV,DF,Marseille,21,2001,3.4,150,137,13,4,0,0,2,9,0,0,0,0,138,0,1
Joe Mendes,SWE,DF,Braga,20,2002,0.2,8,7,1,0,0,0,2,1,0,0,0,0,6,0,0
Leonardo Mendicino,ITA,MF,Atalanta,17,2006,0.0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
Quentin Merlin,FRA,DF,Marseille,21,2002,5.5,292,233,59,11,0,1,26,42,6,0,5,0,226,0,6
Dries Mertens,BEL,"MF,FW",Galatasaray,36,1987,1.7,64,47,14,7,1,2,14,0,5,2,2,0,34,3,2
Georges Mikautadze,GEO,"DF,MF",Ajax,22,2000,0.2,12,10,2,1,1,0,1,0,1,0,0,0,11,0,0
Antoni Milambo,NED,MF,Feyenoord,18,2005,0.1,5,4,1,1,0,0,0,0,0,0,0,0,4,0,0
James Milner,ENG,DF,Brighton,37,1986,2.0,125,102,23,3,0,0,1,20,0,0,0,0,109,0,1
Uroš Milovanović,SRB,FW,TSC Bačka Top,22,2000,2.4,58,46,11,0,0,0,0,0,0,0,0,0,46,1,1
Yankuba Minteh,GAM,FW,Feyenoord,19,2004,1.2,17,17,0,0,0,0,0,0,0,0,0,0,12,0,1
Aleksei Miranchuk,RUS,"FW,MF",Atalanta,27,1995,4.6,182,163,17,1,3,1,21,1,12,8,0,0,141,2,7
Juan Miranda,ESP,DF,Betis,23,2000,1.6,86,72,14,4,0,0,7,9,1,0,1,0,71,0,2
Martin Mirchevski,MKD,"MF,FW",TSC Bačka Top,26,1997,0.0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
Gerasimos Mitoglou,GRE,DF,AEK Athens,23,1999,1.0,20,20,0,0,0,2,0,0,0,0,0,0,14,0,0
Kaoru Mitoma,JPN,"FW,MF",Brighton,26,1997,5.7,172,170,2,1,2,1,3,1,0,0,0,0,129,0,5
Filip Mladenović,SRB,DF,Panathinaikos,31,1991,4.1,277,223,52,18,0,4,35,31,3,0,3,0,213,2,7
Ali Mohamed,NIG,MF,Maccabi Haifa,27,1995,2.4,116,113,2,2,2,2,0,0,0,0,0,0,100,1,2
Milad Mohammadi,IRN,DF,AEK Athens,29,1993,1.0,45,33,12,2,0,1,2,10,0,0,0,0,31,0,0
Joel Monteiro,SUI,FW,Young Boys,23,1999,1.3,29,26,3,0,0,1,1,3,0,0,0,0,24,0,0
Jaden Montnor,SUR,"FW,MF",Aris Limassol FC,20,2002,1.1,34,33,1,0,1,1,3,1,0,0,0,0,15,0,1
Morato,BRA,DF,Benfica,22,2001,0.5,31,22,9,0,0,0,0,9,0,0,0,0,27,0,2
Alberto Moreno,ESP,DF,Villarreal,31,1992,3.1,168,146,22,3,1,2,13,19,0,0,0,0,140,0,2
Gerard Moreno,ESP,"FW,MF",Villarreal,31,1992,3.5,144,136,6,1,1,3,4,0,0,0,0,0,105,2,8
Anthony Moris,LUX,GK,Union SG,33,1990,6.0,193,146,46,16,0,1,0,0,0,0,0,0,132,1,0
Hidemasa Morita,JPN,MF,Sporting CP,28,1995,4.9,260,250,9,8,1,1,1,1,0,0,0,0,223,1,7
Yerson Mosquera,COL,DF,Villarreal,22,2001,1.4,96,93,3,1,0,1,0,1,0,0,0,0,76,0,2
Alex Moucketou,GAB,DF,Aris Limassol FC,22,2000,4.1,159,137,20,10,0,0,0,5,0,0,0,0,135,2,3
Harold Moukoudi,CMR,DF,AEK Athens,25,1997,4.9,302,289,11,10,0,2,0,1,0,0,0,0,271,2,1
João Moutinho,POR,MF,Braga,36,1986,1.7,123,116,7,5,0,0,2,0,2,0,2,0,111,0,1
Divin Mubama,ENG,FW,West Ham,18,2004,1.0,12,12,0,0,0,0,0,0,0,0,0,0,8,0,0
François Mughe,CMR,FW,Marseille,19,2004,0.1,4,3,1,1,0,0,0,0,0,0,0,0,3,0,0
Luis Muriel,COL,FW,Atalanta,32,1991,3.0,133,115,18,3,2,0,13,1,12,4,5,0,92,0,5
Yunus Musah,USA,MF,Milan,20,2002,3.6,148,144,4,1,1,0,4,3,0,0,0,0,134,0,3
Mateusz Musialowski,POL,MF,Liverpool,19,2003,0.2,15,15,0,0,0,0,1,0,0,0,0,0,12,0,0
Fernando Muslera,URU,GK,Galatasaray,37,1986,2.0,112,93,19,3,0,1,0,0,0,0,0,0,74,0,0
Florent Muslija,KVX,MF,Freiburg,25,1998,0.6,26,24,2,2,0,0,1,0,0,0,0,0,24,0,0
Juan Musso,ARG,GK,Atalanta,29,1994,12.0,400,301,97,20,0,1,0,0,0,0,0,0,275,2,0
Bəhlul Mustafazadə,AZE,DF,Qarabağ,26,1997,8.3,248,237,11,11,0,1,0,0,0,0,0,0,206,0,2
Ibrahim Mustapha,GHA,FW,LASK,23,2000,1.5,25,24,1,0,0,0,1,0,0,0,0,0,17,0,2
Joel Mvuka,NOR,FW,Young Boys,20,2002,0.9,16,16,0,0,0,0,3,0,0,0,0,0,10,0,0
Obite N'Dicka,CIV,DF,Roma,23,1999,8.4,570,541,27,13,1,5,1,4,0,0,0,0,508,2,6
Bilal Nadir,FRA,"MF,DF",Marseille,19,2003,0.0,12,12,0,0,0,0,1,0,0,0,0,0,11,0,0
Mahamadou Nagida,CMR,DF,Rennes,18,2005,1.3,60,50,10,1,0,1,6,9,0,0,0,0,53,0,0
Goni Naor,ISR,"MF,DF",Maccabi Haifa,24,1999,0.8,38,37,1,1,0,0,0,0,0,0,0,0,35,0,0
Yehor Nazaryna,UKR,MF,Shakhtar,26,1997,0.2,4,4,0,0,0,0,0,0,0,0,0,0,2,0,1
Michel Ndary Adopo,FRA,MF,Atalanta,23,2000,1.0,43,41,1,1,0,1,0,0,0,0,0,0,36,1,2
Iliman Ndiaye,SEN,"FW,MF",Marseille,23,2000,7.9,215,203,9,0,3,0,5,3,0,0,0,0,176,3,5
Tanguy Ndombele,FRA,MF,Galatasaray,26,1996,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cher Ndour,ITA,MF,Braga,19,2004,0.9,61,59,2,1,0,0,1,0,0,0,0,0,52,0,1
Rafael Nel,POR,FW,Sporting CP,18,2005,0.1,2,2,0,0,0,0,0,0,0,0,0,0,1,0,0
Victor Nelsson,DEN,DF,Galatasaray,24,1998,0.7,31,31,0,0,0,0,0,0,0,0,0,0,28,0,1
David Neres,BRA,FW,Benfica,26,1997,4.2,144,138,6,0,2,1,11,4,0,0,0,0,112,0,3
Luís Neto,POR,DF,Sporting CP,35,1988,1.1,117,113,4,4,0,0,0,0,0,0,0,0,103,0,1
João Neves,POR,MF,Benfica,18,2004,6.3,443,413,28,23,0,1,2,4,0,0,0,0,386,2,7
Newerton,BRA,MF,Shakhtar,18,2005,0.1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
Jerome Ngom Mbekeli,CMR,"FW,MF",Sheriff Tiraspol,24,1998,5.4,117,116,1,1,0,0,11,0,0,0,0,0,71,0,9
Sikou Niakaté,MLI,DF,Braga,24,1999,2.3,160,146,14,10,0,1,0,4,0,0,0,0,135,0,1
Cheikh Niasse,SEN,MF,Young Boys,23,2000,1.5,71,70,1,1,0,0,0,0,0,0,0,0,60,0,0
Rasmus Nicolaisen,DEN,DF,Toulouse,26,1997,8.0,343,328,15,11,0,3,0,0,0,0,0,0,280,0,2
Bart Nieuwkoop,NED,"DF,FW",Feyenoord,27,1996,1.6,49,43,6,0,0,0,6,6,0,0,0,0,35,0,1
Gustaf Nilsson,SWE,FW,Union SG,26,1997,2.5,41,33,6,0,0,0,0,0,0,0,0,0,29,2,1
Itamar Nitzan,ISR,GK,Maccabi Haifa,36,1987,1.0,45,39,6,1,0,0,0,0,0,0,0,0,31,0,0
Kristian Nökkvi Hlynsson,ISL,"MF,FW",Ajax,19,2004,2.6,74,65,9,1,0,0,6,0,3,2,0,0,53,0,2
Bartosz Nowak,POL,"MF,FW",RKS Raków,29,1993,2.2,91,77,13,2,0,0,12,0,10,7,0,1,66,1,5
Andreas Ntoi,GRE,DF,Olympiacos,20,2003,2.8,188,185,3,3,0,3,0,0,0,0,0,0,170,0,0
Darwin Núñez,URU,FW,Liverpool,24,1999,5.1,113,108,5,1,0,1,5,0,0,0,0,0,89,0,1
Gustav Nyheim,NOR,MF,Molde,17,2006,0.2,5,5,0,0,0,0,0,0,0,0,0,0,4,0,1
Angelo Ogbonna,ITA,DF,West Ham,35,1988,2.5,149,146,3,3,0,1,0,0,0,0,0,0,141,0,1
Boluwatife Ogungbayi,NGA,MF,Slavia Prague,19,2004,0.3,10,10,0,0,0,0,1,0,0,0,0,0,6,0,1
Noah Okafor,SUI,"FW,MF",Milan,23,2000,1.2,21,21,0,0,0,0,2,0,0,0,0,0,15,0,0
Victor Olatunji,NGA,FW,Sparta Prague,23,1999,3.0,40,36,3,0,0,0,0,0,0,0,0,0,26,1,0
Paulo Oliveira,POR,DF,Braga,31,1992,2.0,122,119,3,2,0,1,0,1,0,0,0,0,91,0,4
Sérgio Oliveira,POR,MF,Galatasaray,31,1992,0.3,21,20,1,1,0,0,1,0,0,0,0,0,17,0,0
Warmed Omari,COM,DF,Rennes,23,2000,6.0,300,291,8,6,0,1,0,1,0,0,0,0,274,1,0
Gaël Ondoua,CMR,MF,Servette FC,27,1995,5.1,254,241,12,11,0,1,0,1,0,0,0,0,228,1,2
Francisco Ortega,ARG,DF,Olympiacos,24,1999,4.8,250,208,41,9,0,1,12,32,0,0,0,0,210,1,7
Nicolás Otamendi,ARG,DF,Benfica,35,1988,6.3,360,343,16,7,0,5,0,4,0,0,0,0,320,1,2
Azzedine Ounahi,MAR,MF,Marseille,23,2000,7.0,367,351,15,11,0,2,15,4,0,0,0,0,322,1,11
Aiham Ousou,SYR,DF,Häcken,23,2000,4.8,280,268,12,11,0,8,0,1,0,0,0,0,242,0,0
Riccardo Pagano,ITA,"MF,FW",Roma,18,2004,0.8,30,30,0,0,0,0,0,0,0,0,0,0,28,0,1
Vinícius Paiva,BRA,MF,Sheriff Tiraspol,22,2001,0.2,4,4,0,0,0,0,0,0,0,0,0,0,3,0,1
Igor Paixão,BRA,FW,Feyenoord,23,2000,1.5,27,23,4,1,1,0,3,2,1,0,1,0,19,0,2
Exequiel Palacios,ARG,MF,Leverkusen,24,1998,6.4,617,599,16,10,1,1,2,3,2,0,0,0,575,2,2
Sebastián Palacios,ARG,"FW,MF",Panathinaikos,31,1992,4.3,121,119,1,0,1,0,11,1,0,0,0,0,87,1,9
Marco Palestra,ITA,MF,Atalanta,18,2005,0.1,2,1,1,0,0,0,0,1,0,0,0,0,2,0,0
Emerson Palmieri,ITA,DF,West Ham,28,1994,5.6,278,238,40,3,0,1,5,36,1,0,1,0,225,0,7
Filip Panák,CZE,DF,Sparta Prague,27,1995,4.5,180,170,9,9,0,0,0,0,0,0,0,0,143,1,0
Miloš Pantović,SRB,"FW,MF",TSC Bačka Top,20,2002,0.8,25,25,0,0,0,1,1,0,0,0,0,0,18,0,1
Giannis Papanikolaou,GRE,MF,RKS Raków,24,1998,1.9,94,89,5,4,2,0,2,1,0,0,0,0,76,0,1
Lucas Paquetá,BRA,"MF,FW",West Ham,25,1997,7.8,500,489,9,1,9,3,6,6,0,0,0,0,376,2,11
Leandro Paredes,ARG,MF,Roma,29,1994,11.4,794,730,63,45,5,8,22,1,17,8,9,0,708,1,5
Daniel Parejo,ESP,MF,Villarreal,34,1989,5.1,325,290,34,19,0,1,14,2,12,7,4,0,283,1,3
Mario Pašalić,CRO,MF,Atalanta,28,1995,4.9,195,189,6,6,1,4,1,0,0,0,0,0,154,0,4
Alexandros Paschalakis,GRE,GK,Olympiacos,34,1989,6.0,178,112,64,11,0,0,0,0,0,0,0,0,93,2,0
Pascu,ESP,MF,Villarreal,20,2003,0.6,10,9,1,0,0,0,0,0,0,0,0,0,5,0,1
John Paul Dembe,UGA,FW,Häcken,18,2005,0.3,4,3,1,0,0,0,0,1,0,0,0,0,4,0,0
Paulinho,POR,"FW,MF",Sporting CP,30,1992,4.8,113,108,5,0,1,4,2,0,0,0,0,0,75,0,6
João Paulo Fernandes,CPV,"MF,FW",Sheriff Tiraspol,25,1998,4.4,106,106,0,0,0,0,0,0,0,0,0,0,88,0,3
David Pavelka,CZE,MF,Sparta Prague,32,1991,0.2,10,10,0,0,0,0,0,0,0,0,0,0,7,0,0
Alfonso Pedraza,ESP,"DF,MF",Villarreal,27,1996,1.9,92,74,18,1,0,0,11,17,0,0,0,0,68,0,5
Pedrinho,BRA,FW,Shakhtar,21,2002,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lorenzo Pellegrini,ITA,MF,Roma,27,1996,8.1,334,308,24,13,2,2,18,2,9,2,6,0,252,2,7
Faris Pemi Moumbagna,CMR,"FW,MF",Marseille,23,2000,3.5,50,47,3,0,0,0,1,0,0,0,0,0,30,0,2
Ayoze Pérez,ESP,"FW,MF",Betis,30,1993,3.2,114,111,3,0,0,0,2,2,0,0,0,0,90,0,3
Rubén Pérez,ESP,MF,Panathinaikos,34,1989,2.7,174,170,3,2,1,3,0,1,0,0,0,0,146,1,1
Noah Persson,SWE,DF,Young Boys,20,2003,0.3,18,12,5,1,0,0,0,4,0,0,0,0,11,1,0
Jakub Pesek,CZE,"MF,FW",Sparta Prague,30,1993,0.8,15,15,0,0,0,0,1,0,0,0,0,0,9,0,1
Oliver Petersen,NOR,GK,Molde,21,2001,4.6,136,97,39,3,0,0,0,0,0,0,0,0,103,0,0
Nemanja Petrović,SRB,DF,TSC Bačka Top,31,1992,5.4,231,177,54,2,0,3,5,52,0,0,0,0,182,0,10
Germán Pezzella,ARG,DF,Betis,32,1991,5.9,310,301,9,8,0,2,0,1,0,0,0,0,274,0,1
Maximilian Philipp,GER,"FW,MF",Freiburg,29,1994,1.1,36,34,2,0,0,0,1,1,0,0,0,0,30,0,1
Kalvin Phillips,ENG,MF,West Ham,27,1995,0.2,15,14,1,1,0,0,1,0,0,0,0,0,14,0,0
Fabian Piasecki,POL,FW,RKS Raków,28,1995,1.6,26,25,1,0,0,0,0,0,0,0,0,0,23,0,1
Frantzdy Pierrot,HAI,FW,Maccabi Haifa,28,1995,3.9,64,63,1,0,0,0,1,0,0,0,0,0,37,0,3
Samuel Pikolon,CZE,MF,Slavia Prague,17,2006,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Orbelín Pineda,MEX,"MF,DF",AEK Athens,27,1996,4.2,116,102,12,0,2,3,2,12,0,0,0,0,97,2,4
Yeremi Pino,ESP,FW,Villarreal,20,2002,1.6,43,40,2,0,0,0,0,2,0,0,0,0,34,1,1
Niccolò Pisilli,ITA,FW,Roma,18,2004,0.2,13,13,0,0,0,0,0,0,0,0,0,0,12,0,0
Rodolfo Pizarro,MEX,"FW,MF",AEK Athens,29,1994,0.4,21,19,2,0,0,0,3,2,0,0,0,0,14,0,2
Pizzi,POR,MF,Braga,33,1989,0.8,56,52,4,0,0,0,4,0,2,0,2,0,46,0,2
Srđan Plavšić,SRB,"MF,DF",RKS Raków,27,1995,4.9,221,205,15,1,2,4,38,14,0,0,0,0,150,1,9
Daniel Podence,POR,"FW,MF",Olympiacos,27,1995,4.5,181,167,14,2,2,4,9,8,3,1,0,0,131,0,7
Suf Podgoreanu,ISR,"DF,MF",Maccabi Haifa,21,2002,1.1,32,25,7,0,0,1,4,5,2,0,0,0,25,0,1
Ezequiel Ponce,ARG,FW,AEK Athens,26,1997,2.0,47,40,7,0,0,1,0,0,0,0,0,0,32,0,2
Jackson Porozo,ECU,DF,Olympiacos,22,2000,2.2,75,74,1,1,1,0,0,0,0,0,0,0,61,0,0
Alexander Prass,AUT,"MF,FW",Sturm Graz,22,2001,5.7,194,190,3,1,1,0,4,1,0,0,0,0,124,1,13
Ángelo Preciado,ECU,"DF,MF",Sparta Prague,25,1998,7.8,283,236,46,1,2,4,26,45,0,0,0,0,207,1,10
Lukáš Provod,CZE,"MF,FW",Slavia Prague,26,1996,4.6,251,214,36,11,0,3,34,9,16,10,4,0,182,1,7
Gustavo Puerta,COL,MF,Leverkusen,20,2003,2.1,180,173,7,4,1,1,3,0,2,2,0,0,165,0,1
Cameron Puertas,SUI,"MF,FW",Union SG,24,1998,5.7,196,153,41,18,2,2,39,1,22,14,6,0,127,2,8
Christian Pulisic,USA,FW,Milan,24,1998,4.9,205,194,11,0,0,0,21,2,9,1,6,0,160,0,5
