Player,Nation,Pos,Squad,Comp,Age,Born,90s,PassAtt,Live,Dead,FK,ThroughBalls,SideSwitch,Cross,Throw-Ins,Corners,InSwingCorner,OutSwingCorner,StraightCorner,PassesCmp,PassOffside,PassesBlocked
Andy Diouf,FRA,MF,Lens,Ligue 1,20,2003,14.6,737,689,45,13,1,0,47,0,32,15,14,0,591,3,27
Yehvann Diouf,FRA,GK,Reims,Ligue 1,23,1999,34.0,1301,1065,227,70,0,3,0,0,0,0,0,0,1020,9,1
Axel Disasi,FRA,DF,Chelsea,Premier League,25,1998,28.7,2256,2153,98,49,3,11,10,43,0,0,0,0,2031,5,19
Tiago Djaló,POR,DF,Juventus,Serie A,23,2000,0.2,13,11,2,2,0,0,0,0,0,0,0,0,12,0,1
Chaim El Djebali,TUN,MF,Lyon,Ligue 1,19,2004,0.1,9,9,0,0,0,0,1,0,0,0,0,0,7,0,1
Djené,TOG,"DF,MF",Getafe,La Liga,31,1991,27.6,1121,1049,69,21,0,4,30,48,0,0,0,0,861,3,14
Koffi Djidji,CIV,DF,Torino,Serie A,30,1992,8.4,434,411,20,10,0,0,2,10,0,0,0,0,372,3,3
Berat Djimsiti,ALB,DF,Atalanta,Serie A,30,1993,31.5,1661,1584,75,58,1,6,6,17,0,0,0,0,1454,2,11
Marko Dmitrović,SRB,GK,Sevilla,La Liga,31,1992,13.0,394,291,102,23,0,0,0,0,0,0,0,0,292,1,0
Ben Doak,SCO,FW,Liverpool,Premier League,17,2005,0.2,4,4,0,0,0,0,0,0,0,0,0,0,4,0,0
Ritsu Doan,JPN,"DF,MF",Freiburg,Bundesliga,25,1998,25.0,713,678,31,11,5,6,61,5,15,10,5,0,504,4,26
Lewis Dobbin,ENG,MF,Everton,Premier League,20,2003,2.6,65,60,3,1,0,0,7,2,0,0,0,0,44,2,3
Dodô,BRA,DF,Fiorentina,Serie A,24,1998,5.8,347,296,50,4,1,1,19,46,0,0,0,0,278,1,6
Danilho Doekhi,NED,DF,Union Berlin,Bundesliga,25,1998,24.0,919,894,23,21,0,5,4,2,0,0,0,0,738,2,9
Matt Doherty,IRL,"DF,MF",Wolves,Premier League,31,1992,12.8,653,566,87,11,0,5,13,76,0,0,0,0,515,0,18
Josh Doig,SCO,DF,Hellas Verona,Serie A,21,2002,9.2,338,261,74,4,0,1,30,70,0,0,0,0,251,3,9
Josh Doig,SCO,DF,Sassuolo,Serie A,21,2002,14.9,591,413,177,4,0,2,47,172,1,0,1,0,404,1,19
Jeremy Doku,BEL,"FW,MF",Manchester City,Premier League,21,2002,17.7,852,844,8,0,2,2,61,5,3,0,0,0,693,0,34
Jeremy Doku,BEL,FW,Rennes,Ligue 1,21,2002,1.2,49,49,0,0,0,0,1,0,0,0,0,0,43,0,1
Jaume Doménech,ESP,GK,Valencia,La Liga,32,1990,0.9,31,18,13,6,0,0,0,0,0,0,0,0,13,0,0
Carlos Dominguez,ESP,DF,Celta Vigo,La Liga,22,2001,17.6,864,831,30,27,0,12,3,3,0,0,0,0,681,3,10
Mario Dominguez,ESP,FW,Valencia,La Liga,19,2004,0.3,5,5,0,0,0,0,1,0,0,0,0,0,4,0,0
Nicolás Domínguez,ARG,"MF,FW",Nott'ham Forest,Premier League,25,1998,16.6,843,817,22,10,2,5,6,4,1,0,1,0,714,4,13
Nicolás Domínguez,ARG,MF,Bologna,Serie A,25,1998,1.1,92,90,2,1,0,0,0,1,0,0,0,0,83,0,1
Giulio Donati,ITA,DF,Monza,Serie A,33,1990,0.4,46,40,6,1,0,0,4,5,0,0,0,0,38,0,1
Jamie Donley,ENG,FW,Tottenham,Premier League,18,2005,0.0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
Gianluigi Donnarumma,ITA,GK,Paris S-G,Ligue 1,24,1999,24.1,773,609,163,31,0,0,0,1,0,0,0,0,686,1,0
Patrick Dorgu,DEN,"DF,MF",Lecce,Serie A,18,2004,17.4,729,612,115,19,0,5,41,91,5,0,0,0,582,2,16
Niklas Dorsch,GER,MF,Augsburg,Bundesliga,25,1998,15.4,628,600,25,22,2,4,3,0,1,0,1,0,545,3,5
Alberto Dossena,ITA,DF,Cagliari,Serie A,24,1998,33.1,1305,1255,49,41,3,11,1,7,0,0,0,0,1042,1,8
Carlos Dotor,ESP,MF,Celta Vigo,La Liga,22,2001,7.9,350,339,10,2,1,0,9,4,3,3,0,0,289,1,7
Abdoulaye Doucouré,MLI,"FW,MF",Everton,Premier League,30,1993,29.2,893,876,16,0,1,1,26,0,0,0,0,0,683,1,29
Cheick Doucouré,MLI,MF,Crystal Palace,Premier League,23,2000,10.2,422,418,4,4,5,0,1,0,0,0,0,0,367,0,7
Siriné Doucouré,MLI,FW,Lorient,Ligue 1,21,2002,4.7,94,87,7,0,2,1,1,0,0,0,0,0,71,0,1
Désiré Doué,FRA,"MF,FW",Rennes,Ligue 1,18,2005,18.1,779,734,41,18,6,6,70,4,18,11,7,0,576,4,24
Guela Doué,CIV,DF,Rennes,Ligue 1,20,2002,13.7,669,556,113,8,2,1,43,105,0,0,0,0,502,0,18
Alfie Doughty,ENG,DF,Luton Town,Premier League,23,1999,32.5,1686,1190,489,89,0,9,340,249,151,66,80,5,1121,7,60
Douglas,BRA,MF,Nantes,Ligue 1,26,1997,19.7,1040,991,47,34,4,8,20,2,11,8,2,0,904,2,11
Ismaël Doukouré,FRA,"MF,DF",Strasbourg,Ligue 1,20,2003,18.4,771,729,40,23,4,7,0,8,0,0,0,0,660,2,9
Kamory Doumbia,MLI,MF,Brest,Ligue 1,20,2003,9.8,487,472,14,5,2,0,8,3,2,0,2,0,420,1,8
Anastasios Douvikas,GRE,FW,Celta Vigo,La Liga,23,1999,10.1,166,154,12,0,1,1,2,0,0,0,0,0,105,0,4
Artem Dovbyk,UKR,FW,Girona,La Liga,26,1997,28.7,392,359,28,0,2,2,1,0,0,0,0,0,277,5,16
Nikola Dovedan,AUT,"MF,FW",Heidenheim,Bundesliga,29,1994,7.3,204,187,16,2,4,1,8,3,3,0,0,0,125,1,15
Damion Downs,USA,"FW,MF",Köln,Bundesliga,19,2004,2.0,36,35,1,0,0,0,1,1,0,0,0,0,24,0,4
Tommy Doyle,ENG,MF,Wolves,Premier League,21,2001,13.6,955,878,69,44,2,15,28,8,15,8,3,0,801,8,11
Radu Drăgușin,ROU,DF,Tottenham,Premier League,21,2002,4.8,370,352,18,8,1,0,0,1,0,0,0,0,326,0,3
Radu Drăgușin,ROU,DF,Genoa,Serie A,21,2002,19.0,721,623,98,20,0,3,1,34,0,0,0,0,592,0,3
Dion Drena Beljo,CRO,"FW,MF",Augsburg,Bundesliga,21,2002,6.5,160,150,9,0,2,1,3,2,0,0,0,0,115,1,2
Tim Drexler,GER,DF,Hoffenheim,Bundesliga,18,2005,6.4,349,341,7,6,0,0,0,1,0,0,0,0,315,1,1
Domingos Duarte,POR,DF,Getafe,La Liga,28,1995,10.1,380,365,13,11,1,3,1,1,0,0,0,0,294,2,4
Rubén Duarte,ESP,DF,Alavés,La Liga,27,1995,20.9,827,658,160,55,0,8,70,104,1,0,0,0,566,9,10
Martin Dúbravka,SVK,GK,Newcastle Utd,Premier League,34,1989,22.1,651,443,206,37,0,1,0,0,0,0,0,0,519,2,0
Marvin Ducksch,GER,FW,Werder Bremen,Bundesliga,29,1994,30.0,950,751,192,55,11,10,159,5,97,35,49,0,566,7,16
Ondrej Duda,SVK,MF,Hellas Verona,Serie A,28,1994,27.3,1209,1049,156,94,5,20,94,5,54,11,32,0,906,4,19
Denzel Dumfries,NED,DF,Inter,Serie A,27,1996,18.2,801,656,142,4,0,2,47,138,0,0,0,0,614,3,16
Paul Dummett,WAL,DF,Newcastle Utd,Premier League,31,1991,0.2,23,22,1,0,0,0,0,1,0,0,0,0,21,0,0
Alfred Duncan,GHA,MF,Fiorentina,Serie A,30,1993,21.0,1030,961,63,22,5,18,65,5,35,11,17,0,800,6,22
Lewis Dunk,ENG,DF,Brighton,Premier League,31,1991,31.9,3233,3005,219,115,2,16,7,5,0,0,0,0,2977,9,5
Jhon Durán,COL,"FW,MF",Aston Villa,Premier League,19,2003,5.3,121,117,4,1,0,0,6,1,0,0,0,0,83,0,10
Julien Duranville,BEL,"FW,MF",Dortmund,Bundesliga,17,2006,0.1,4,4,0,0,0,0,0,0,0,0,0,0,0,0,1
Hugo Duro,ESP,FW,Valencia,La Liga,23,1999,33.1,570,522,45,1,0,0,7,4,0,0,0,0,406,3,16
Jean-Kevin Duverne,HAI,DF,Nantes,Ligue 1,26,1997,15.0,743,653,86,15,0,2,13,71,0,0,0,0,597,4,11
Paulo Dybala,ARG,"FW,MF",Roma,Serie A,29,1993,21.8,1000,877,117,27,7,11,88,10,54,22,27,0,790,6,20
Aron Dønnum,NOR,"FW,MF",Toulouse,Ligue 1,25,1998,17.7,571,545,24,5,4,13,28,10,9,2,5,0,428,2,17
George Earthy,ENG,FW,West Ham,Premier League,18,2004,0.4,17,17,0,0,0,0,0,0,0,0,0,0,16,0,0
Simon Ebonog,CMR,MF,Le Havre,Ligue 1,18,2004,0.2,21,21,0,0,0,0,0,0,0,0,0,0,17,0,0
Festy Ebosele,IRL,DF,Udinese,Serie A,20,2002,18.9,419,358,60,2,1,5,45,58,0,0,0,0,278,1,21
Enzo Ebosse,CMR,DF,Udinese,Serie A,24,1999,0.1,15,15,0,0,0,0,0,0,0,0,0,0,12,0,0
Tyronne Ebuehi,NGA,DF,Empoli,Serie A,27,1995,12.2,570,442,127,9,0,3,23,118,0,0,0,0,426,1,19
Ederson,BRA,GK,Manchester City,Premier League,29,1993,30.9,1234,1077,157,43,0,9,0,0,0,0,0,0,1077,0,1
Éderson,BRA,MF,Atalanta,Serie A,24,1999,31.9,1662,1611,44,42,6,17,17,2,0,0,0,0,1390,7,27
Odsonne Édouard,FRA,"FW,MF",Crystal Palace,Premier League,25,1998,17.3,350,338,9,0,4,0,10,0,1,0,0,0,249,3,20
John Egan,IRL,DF,Sheffield Utd,Premier League,30,1992,5.4,185,181,2,2,0,0,0,0,0,0,0,0,128,2,1
Maximilian Eggestein,GER,MF,Freiburg,Bundesliga,26,1996,32.4,1330,1296,28,21,4,2,9,5,0,0,0,0,1080,6,48
Lilian Egloff,GER,"MF,DF",Stuttgart,Bundesliga,20,2002,1.2,41,40,1,0,0,0,0,0,0,0,0,0,32,0,1
Kingsley Ehizibue,NED,DF,Udinese,Serie A,28,1995,10.6,257,223,33,0,0,0,17,33,0,0,0,0,175,1,15
Hjalmar Ekdal,SWE,DF,Burnley,Premier League,24,1998,4.9,217,213,4,4,0,2,0,0,0,0,0,0,191,0,1
Hugo Ekitike,FRA,FW,Paris S-G,Ligue 1,21,2002,0.1,8,8,0,0,0,0,0,0,0,0,0,0,7,0,1
Hugo Ekitike,FRA,FW,Eint Frankfurt,Bundesliga,21,2002,8.0,193,180,12,0,1,2,9,0,0,0,0,0,131,1,11
Emmanuel Ekong,SWE,FW,Empoli,Serie A,21,2002,0.1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
Caleb Ekuban,GHA,FW,Genoa,Serie A,29,1994,12.6,211,205,6,0,1,1,4,0,0,0,0,0,138,0,10
Anthony Elanga,SWE,"FW,MF",Nott'ham Forest,Premier League,21,2002,27.0,712,695,13,0,4,2,58,6,0,0,0,0,498,4,37
Simon Elisor,FRA,FW,Metz,Ligue 1,24,1999,8.5,157,139,18,0,0,0,4,0,0,0,0,0,111,0,5
Harvey Elliott,ENG,"MF,FW",Liverpool,Premier League,20,2003,15.0,986,932,44,4,3,8,62,10,19,9,7,0,825,10,17
Elif Elmas,MKD,"FW,MF",Napoli,Serie A,23,1999,3.8,191,183,7,1,0,0,6,3,3,0,1,0,167,1,4
Elif Elmas,MKD,"MF,FW",RB Leipzig,Bundesliga,23,1999,3.0,120,115,3,1,0,1,0,2,0,0,0,0,100,2,1
Mohamed Elneny,EGY,MF,Arsenal,Premier League,31,1992,0.3,40,39,1,1,0,0,0,0,0,0,0,0,39,0,0
Aritz Elustondo,ESP,DF,Real Sociedad,La Liga,29,1994,9.0,468,417,51,14,0,1,1,37,0,0,0,0,402,0,3
Nico Elvedi,SUI,DF,Gladbach,Bundesliga,26,1996,27.6,1690,1605,83,32,2,1,3,26,0,0,0,0,1500,2,11
Adri Embarba,ESP,"FW,MF",Almería,La Liga,31,1992,27.5,928,770,150,35,0,16,171,16,94,36,31,0,609,8,43
Breel Embolo,SUI,FW,Monaco,Ligue 1,26,1997,2.0,46,46,0,0,0,0,1,0,0,0,0,0,37,0,2
Emanuel Emegha,NED,FW,Strasbourg,Ligue 1,20,2003,23.1,294,278,16,1,0,0,1,1,0,0,0,0,215,0,10
Emerson,BRA,DF,Tottenham,Premier League,24,1999,12.9,1038,915,122,45,1,2,14,75,0,0,0,0,937,1,23
Youssef En-Nesyri,MAR,FW,Sevilla,La Liga,26,1997,28.6,318,271,47,0,2,2,4,3,0,0,0,0,205,0,13
Julio Enciso,PAR,"MF,FW",Brighton,Premier League,19,2004,5.3,178,168,8,2,2,0,8,1,2,0,0,0,132,2,5
Wataru Endo,JPN,MF,Liverpool,Premier League,30,1993,19.1,1315,1295,16,13,5,1,4,2,0,0,0,0,1157,4,19
Arne Engels,BEL,"MF,DF",Augsburg,Bundesliga,19,2003,15.6,587,498,85,19,3,9,80,30,36,20,13,0,394,4,23
Christian Eriksen,DEN,MF,Manchester Utd,Premier League,31,1992,12.7,805,745,55,25,5,9,43,3,26,12,8,2,648,5,13
Martin Erlic,CRO,DF,Sassuolo,Serie A,25,1998,29.1,1214,1144,68,53,0,13,5,7,0,0,0,0,972,2,7
Gonzalo Escalante,ARG,MF,Cádiz,La Liga,30,1993,18.9,711,689,15,7,2,2,5,1,0,0,0,0,537,7,12
Aarón Escandell,ESP,GK,Las Palmas,La Liga,27,1995,1.7,86,65,20,8,0,0,0,0,0,0,0,0,64,1,0
Alfonso Espino,URU,DF,Rayo Vallecano,La Liga,31,1992,27.9,1423,1132,288,28,2,5,50,260,0,0,0,0,1061,3,41
Bernardo Espinosa,COL,DF,Girona,La Liga,34,1989,0.0,8,8,0,0,0,0,0,0,0,0,0,0,7,0,0
Maxime Estève,FRA,DF,Burnley,Premier League,21,2002,14.5,821,754,66,13,1,3,5,5,0,0,0,0,690,1,10
Maxime Estève,FRA,DF,Montpellier,Ligue 1,21,2002,11.1,369,340,29,11,1,2,2,14,0,0,0,0,289,0,5
Oscar Estupiñan,COL,FW,Metz,Ligue 1,26,1996,2.9,61,54,5,0,0,0,1,0,0,0,0,0,41,2,1
Pervis Estupiñán,ECU,DF,Brighton,Premier League,25,1998,13.8,962,851,107,22,1,3,65,73,12,6,2,0,809,4,20
Karl Etta,CMR,FW,Cádiz,La Liga,19,2003,0.2,2,2,0,0,0,0,0,0,0,0,0,0,2,0,0
Jonny Evans,NIR,DF,Manchester Utd,Premier League,35,1988,15.5,832,778,51,18,1,0,0,3,0,0,0,0,729,3,7
Eberechi Eze,ENG,"MF,FW",Crystal Palace,Premier League,25,1998,22.8,909,759,144,54,7,6,107,5,71,30,23,3,700,6,20
Abde Ezzalzouli,MAR,"FW,MF",Barcelona,La Liga,21,2001,0.8,37,32,5,0,0,0,7,4,1,1,0,0,23,0,1
Abde Ezzalzouli,MAR,FW,Betis,La Liga,21,2001,9.6,353,340,11,3,3,2,33,5,3,1,1,0,232,2,20
Giovanni Fabbian,ITA,"MF,FW",Bologna,Serie A,20,2003,11.7,287,282,5,3,1,1,4,2,0,0,0,0,225,0,7
Łukasz Fabiański,POL,GK,West Ham,Premier League,38,1985,8.0,239,161,77,21,0,3,0,0,0,0,0,0,160,1,1
Nicolò Fagioli,ITA,MF,Juventus,Serie A,22,2001,4.9,223,202,21,6,1,4,19,3,10,1,7,0,193,0,2
Romain Faivre,FRA,"MF,FW",Bournemouth,Premier League,25,1998,0.5,26,25,1,1,0,0,3,0,0,0,0,0,19,0,0
Romain Faivre,FRA,"MF,FW",Lorient,Ligue 1,25,1998,16.1,601,546,54,19,2,2,38,4,25,11,3,0,495,1,9
Ilhan Fakili,FRA,"MF,FW",Clermont Foot,Ligue 1,17,2006,1.0,23,22,1,0,0,0,1,0,1,1,0,0,18,0,0
Radamel Falcao,COL,"FW,DF",Rayo Vallecano,La Liga,37,1986,4.5,110,103,7,1,1,0,1,2,0,0,0,0,92,0,1
Wladimiro Falcone,ITA,GK,Lecce,Serie A,28,1995,38.0,1145,836,305,57,0,2,0,0,0,0,0,0,778,4,0
Fali,ESP,DF,Cádiz,La Liga,29,1993,28.3,1050,989,54,49,5,21,10,0,0,0,0,0,799,7,7
Davide Faraoni,ITA,DF,Hellas Verona,Serie A,31,1991,6.7,304,235,65,4,1,4,19,59,2,0,1,0,228,4,6
Davide Faraoni,ITA,DF,Fiorentina,Serie A,31,1991,4.4,248,200,47,5,1,0,17,41,1,0,1,0,190,1,7
Ansu Fati,ESP,"MF,FW",Brighton,Premier League,20,2002,5.8,210,203,4,2,1,1,3,0,0,0,0,0,178,3,10
Ansu Fati,ESP,"MF,FW",Barcelona,La Liga,20,2002,0.6,28,25,3,1,0,0,0,1,1,0,0,0,24,0,0
Khalil Fayad,FRA,"FW,MF",Montpellier,Ligue 1,19,2004,11.4,345,333,10,4,1,4,13,4,0,0,0,0,276,2,6
Federico Fazio,ARG,DF,Salernitana,Serie A,36,1987,15.1,587,540,44,34,0,2,0,8,0,0,0,0,440,3,5
Jacopo Fazzini,ITA,MF,Empoli,Serie A,20,2003,13.7,499,445,52,23,4,1,54,4,24,7,13,0,343,2,19
Peter Federico,DOM,"MF,FW",Valencia,La Liga,21,2002,7.2,162,150,12,4,0,0,18,8,0,0,0,0,108,0,12
Nabil Fekir,FRA,"MF,FW",Betis,La Liga,30,1993,11.7,611,534,73,29,3,5,56,3,34,13,17,0,482,4,16
Felipe,BRA,DF,Nott'ham Forest,Premier League,34,1989,4.2,215,206,8,7,0,1,0,1,0,0,0,0,183,1,1
Luiz Felipe,ITA,DF,Betis,La Liga,26,1997,4.0,169,163,4,4,0,0,0,0,0,0,0,0,151,2,0
João Félix,POR,FW,Barcelona,La Liga,23,1999,17.1,663,631,25,5,8,7,17,12,8,4,0,0,538,7,13
Ohis Felix Uduokhai,GER,DF,Augsburg,Bundesliga,25,1997,32.5,1658,1562,91,45,0,11,3,4,0,0,0,0,1349,5,6
Kiko Femenía,ESP,DF,Villarreal,La Liga,32,1991,17.6,1121,939,179,26,0,4,28,153,0,0,0,0,939,3,19
Evan Ferguson,IRL,FW,Brighton,Premier League,18,2004,15.2,303,269,32,0,1,0,1,0,0,0,0,0,244,2,13
Lewis Ferguson,SCO,MF,Bologna,Serie A,23,1999,30.1,1778,1740,34,16,7,9,11,17,1,0,0,0,1571,4,37
Bruno Fernandes,POR,"MF,FW",Manchester Utd,Premier League,28,1994,34.6,2179,1872,284,64,30,22,223,22,151,46,55,8,1590,23,62
Edimilson Fernandes,SUI,DF,Mainz 05,Bundesliga,27,1996,14.3,801,705,90,44,2,10,53,18,28,15,9,1,615,6,9
Aitor Fernández,ESP,GK,Osasuna,La Liga,32,1991,6.1,198,147,49,27,0,0,0,0,0,0,0,0,127,2,0
Álex Fernández,ESP,MF,Cádiz,La Liga,30,1992,14.3,649,578,67,29,0,6,35,6,20,6,10,0,539,4,11
Carlos Fernández,ESP,FW,Real Sociedad,La Liga,27,1996,4.5,83,78,5,1,1,0,1,0,0,0,0,0,44,0,4
Enzo Fernández,ARG,MF,Chelsea,Premier League,22,2001,24.5,1862,1756,89,52,21,28,45,5,22,4,7,0,1574,17,30
Raúl Fernández,ESP,GK,Granada,La Liga,35,1988,3.1,107,73,32,15,0,0,0,0,0,0,0,0,69,2,0
Valery Fernández,ESP,"MF,FW",Girona,La Liga,23,1999,5.6,221,211,10,0,1,0,13,10,0,0,0,0,188,0,4
Fernando,ESP,GK,Almería,La Liga,33,1990,4.0,160,123,36,10,0,0,0,0,0,0,0,0,110,1,0
Fernando,BRA,MF,Sevilla,La Liga,36,1987,5.1,242,233,8,8,1,3,4,0,0,0,0,0,209,1,2
Ichem Ferrah,FRA,FW,Lille,Ligue 1,17,2005,0.0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
Andrea Ferraris,ITA,MF,Monza,Serie A,20,2003,0.1,4,3,1,0,0,0,0,1,0,0,0,0,4,0,0
André Ferreira,POR,GK,Granada,La Liga,27,1996,14.9,498,331,167,57,0,0,0,0,0,0,0,0,359,0,1
João Ferreira,POR,DF,Udinese,Serie A,22,2001,20.2,858,703,153,24,2,10,21,129,0,0,0,0,649,2,22
Jordan Ferri,FRA,MF,Montpellier,Ligue 1,31,1992,22.6,1331,1299,32,19,5,8,38,11,2,0,0,0,1101,0,20
Nacho Ferri,ESP,"FW,MF",Eint Frankfurt,Bundesliga,18,2004,0.8,26,25,0,0,0,0,0,0,0,0,0,0,13,1,1
Rachad Fettal,MAR,FW,Almería,La Liga,18,2005,0.2,6,5,0,0,0,0,0,0,0,0,0,0,4,1,0
Seydou Fini,ITA,"DF,FW",Genoa,Serie A,17,2006,0.4,14,12,2,0,0,0,1,2,0,0,0,0,9,0,0
Max Finkgräfe,GER,"DF,FW",Köln,Bundesliga,19,2004,19.5,859,662,196,17,1,8,61,172,7,3,3,0,598,1,35
Vincenzo Fiorillo,ITA,GK,Salernitana,Serie A,33,1990,4.0,128,59,67,13,0,0,0,0,0,0,0,0,53,2,0
Kilian Fischer,GER,"DF,MF",Wolfsburg,Bundesliga,22,2000,3.2,148,115,33,1,0,0,11,32,0,0,0,0,104,0,6
John Fleck,SCO,"MF,DF",Sheffield Utd,Premier League,31,1991,1.0,40,36,4,2,1,0,0,0,0,0,0,0,29,0,0
Mark Flekken,NED,GK,Brentford,Premier League,30,1993,36.5,1580,1122,455,166,0,5,0,0,0,0,0,0,1131,3,0
Alessandro Florenzi,ITA,DF,Milan,Serie A,32,1991,19.2,1277,1055,218,51,1,20,122,104,63,28,30,0,1055,4,16
Phil Foden,ENG,"FW,MF",Manchester City,Premier League,23,2000,31.7,1767,1684,79,19,15,6,89,4,50,26,14,0,1511,4,49
Wes Foderingham,ENG,GK,Sheffield Utd,Premier League,32,1991,29.4,1054,658,386,124,0,4,0,0,0,0,0,0,595,10,1
Malick Fofana,BEL,FW,Lyon,Ligue 1,18,2005,6.2,180,175,5,0,0,0,20,5,0,0,0,0,143,0,8
Youssouf Fofana,FRA,MF,Monaco,Ligue 1,24,1999,30.0,1789,1693,83,77,13,4,14,6,0,0,0,0,1453,13,30
Jonas Föhrenbach,GER,DF,Heidenheim,Bundesliga,27,1996,31.0,1462,1151,307,17,0,17,73,289,1,1,0,0,1046,4,38
Thomas Foket,BEL,DF,Reims,Ligue 1,28,1994,20.4,1069,865,192,8,0,0,37,184,0,0,0,0,862,12,27
Michael Folorunsho,ITA,"MF,FW",Hellas Verona,Serie A,25,1998,30.9,796,768,25,14,1,12,64,11,0,0,0,0,486,3,32
Tiago Fonseca Morais,POR,FW,Lille,Ligue 1,19,2003,0.5,15,13,2,0,0,0,1,0,2,1,0,0,11,0,0
Pablo Fornals,ESP,"MF,FW",West Ham,Premier League,27,1996,4.7,210,204,6,2,0,2,8,2,0,0,0,0,162,0,6
Pablo Fornals,ESP,"FW,MF",Betis,La Liga,27,1996,12.8,672,625,43,5,3,5,51,12,26,12,11,0,500,4,28
Emil Forsberg,SWE,"MF,FW",RB Leipzig,Bundesliga,31,1991,5.2,199,190,7,1,0,3,8,0,5,3,2,0,163,2,6
Omari Forson,ENG,FW,Manchester Utd,Premier League,19,2004,0.8,33,32,1,0,0,0,0,0,0,0,0,0,30,0,1
Philipp Förster,GER,"MF,FW",Bochum,Bundesliga,28,1995,4.3,208,183,24,12,0,0,28,0,11,5,5,0,156,1,4
Héctor Fort,ESP,DF,Barcelona,La Liga,16,2006,3.5,230,203,27,6,0,2,6,21,0,0,0,0,200,0,2
Lyle Foster,RSA,"FW,MF",Burnley,Premier League,22,2000,21.1,461,430,29,2,3,5,3,4,0,0,0,0,312,2,16
Dimitri Foulquier,FRA,"DF,MF",Valencia,La Liga,30,1993,20.5,1042,791,245,22,1,4,42,223,0,0,0,0,766,6,43
Juan Foyth,ARG,DF,Villarreal,La Liga,25,1998,11.8,690,579,109,15,1,5,18,94,0,0,0,0,565,2,16
Matheus França,BRA,"MF,FW",Crystal Palace,Premier League,19,2004,2.6,79,69,10,1,0,1,14,0,9,5,2,0,51,0,5
Bartol Franjić,CRO,MF,Darmstadt 98,Bundesliga,23,2000,13.7,556,534,21,13,0,1,4,8,0,0,0,0,462,1,9
Przemysław Frankowski,POL,DF,Lens,Ligue 1,28,1995,24.4,1320,1108,206,8,3,5,118,188,10,3,4,0,1008,6,38
Nathan Fraser,IRL,FW,Wolves,Premier League,18,2005,2.1,42,39,3,0,0,0,0,0,0,0,0,0,33,0,3
Davide Frattesi,ITA,MF,Inter,Serie A,23,1999,10.6,301,293,7,6,2,2,11,1,0,0,0,0,235,1,7
Morten Frendrup,DEN,MF,Genoa,Serie A,22,2001,34.9,1224,1181,41,10,1,4,12,22,0,0,0,0,979,2,38
Remo Freuler,SUI,MF,Bologna,Serie A,31,1992,29.2,1890,1789,97,87,1,4,9,10,0,0,0,0,1710,4,22
Marco Friedl,AUT,DF,Werder Bremen,Bundesliga,25,1998,24.4,1081,1033,43,37,0,3,4,5,0,0,0,0,930,5,5
Marvin Friedrich,GER,DF,Gladbach,Bundesliga,27,1995,17.4,905,859,43,22,0,4,2,20,0,0,0,0,755,3,9
Jeremie Frimpong,NED,DF,Leverkusen,Bundesliga,22,2000,25.0,1026,919,103,3,4,4,93,100,0,0,0,0,797,4,38
Jorge de Frutos,ESP,"FW,MF",Rayo Vallecano,La Liga,26,1997,17.2,483,463,17,2,0,1,53,8,7,3,4,0,344,3,24
Chris Führich,GER,"FW,MF",Stuttgart,Bundesliga,25,1998,28.5,1370,1235,131,29,7,10,100,41,61,31,7,0,1112,4,34
Shiō Fukuda,JPN,"FW,MF",Gladbach,Bundesliga,19,2004,0.4,6,6,0,0,0,0,0,0,0,0,0,0,3,0,0
Angelo Fulgini,FRA,MF,Lens,Ligue 1,26,1996,15.3,789,661,113,29,10,5,114,8,74,34,35,0,569,15,15
Niclas Füllkrug,GER,FW,Werder Bremen,Bundesliga,30,1993,2.0,66,65,1,0,0,0,0,0,0,0,0,0,48,0,2
Niclas Füllkrug,GER,FW,Dortmund,Bundesliga,30,1993,24.6,572,557,14,1,4,5,5,0,0,0,0,0,378,1,23
Gerardo Fusco,ITA,FW,Salernitana,Serie A,18,2005,0.2,7,7,0,0,0,0,1,0,0,0,0,0,5,0,0
Daniel Fuzato,BRA,GK,Getafe,La Liga,26,1997,0.1,10,6,4,0,0,0,0,0,0,0,0,0,5,0,0
Matteo Gabbia,ITA,DF,Milan,Serie A,23,1999,14.2,902,862,39,19,0,2,0,4,0,0,0,0,815,1,7
Matteo Gabbia,ITA,DF,Villarreal,La Liga,23,1999,5.3,299,283,15,9,0,5,0,0,0,0,0,0,267,1,0
Gianluca Gaetano,ITA,"FW,MF",Cagliari,Serie A,23,2000,8.3,236,216,18,8,2,1,15,0,4,1,2,0,171,2,5
Gianluca Gaetano,ITA,MF,Napoli,Serie A,23,2000,1.8,79,78,1,1,0,1,3,0,0,0,0,0,70,0,1
Roberto Gagliardini,ITA,"MF,DF",Monza,Serie A,29,1994,26.2,1487,1427,57,45,2,13,8,8,3,0,0,0,1339,3,11
Cody Gakpo,NED,"FW,MF",Liverpool,Premier League,24,1999,18.3,564,547,15,5,1,2,21,6,0,0,0,0,436,2,15
Javi Galán,ESP,DF,Atlético Madrid,La Liga,28,1994,1.0,60,49,11,0,0,0,6,9,2,0,1,0,45,0,3
